ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001665160-17-000397	6 percent	N/A	Common Stock		5000	5.0	N/A	25000.0	Y	Other	At issuer's discretion up to the updated maximum of $1070000.00	1000000.0	2017-11-07	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001695657-17-000002	5% of the proceeds from the offering	None	Common Stock		25000	10.0	Valuation of the Company is based on the estimated value	250000.0	Y	First-come, first-served basis		1000000.0	2018-02-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000396	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-09-02	3	54413.23	0	46413.23	0	0	0	25000	0	0	0	0	0	0	0	0	0	-154847.27	0
0001706031-17-000003	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the Issuer.	100000.0	Y	First-come, first-served basis		500000.0	2017-10-23	2	99988	0	40654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001715013-17-000001	5.0% of the amount raised	A commission equivalent to 2% of the Securities being issued in this Offering.	Other	Units of SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		400000.0	2017-11-10	4	211880	163471	99330	94071	46638	0	307500	0	210000	346157	339964	138587	158739	276242	0	0	-130433	-228081
0001711875-17-000003	5%	2% of the Securities being issued in this Offering	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		1070000.0	2017-10-27	0	10086	4349	10086	4349	0	0	6143	0	100000	0	26209	5711	66180	8305	0	0	-100406	-13051
0001713410-17-000001	5% of the amount raised	2% of the securities being issued in this offering	Other	Units of SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		107000.0	2017-11-07	9	111450	0	87960	0	0	0	16250	0	0	0	80071	0	69717	0	0	0	-267386	0
0001715417-17-000001	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the Issuer.	50000.0	Y	First-come, first-served basis		100000.0	2017-11-02	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000252	3.0% of the offering amount upon a successful fundraise.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	107000.0	2018-03-02	2	42579	36423	16222	6207	8976	8683	87643	38700	0	0	142667	117685	72030	63354	0	0	-40099	-21924
0001669191-17-000123	4.9% of amount raised for a successful offering.	None.	Common Stock		40000	0.25	We raised our last $100K convertible note at a $2.5M valuation cap. At the time the company was pre-product and had no users or traction.  We have since launched two ... [Truncated: see complete discussion in attachment offeringstatement.pdf, question 21.]	10000.0	Y	First-come, first-served basis		100000.0	2017-09-12	3	238131	92487	11158	44252	0	0	3193	12462	185000	75000	0	0	0	0	800	0	0	0
0001708142-17-000008	7.0%	The intermediary will receive Series Seed Preferred Stock of the issuer that is equal to 2% (two percent) of the total number of shares sold by the issuer in the Offering.	Preferred Stock		7694	6.5		50011.0	Y	Other	At company's discretion	450008.0	2017-08-28	3	131980	68035	3380	1776.76	7699	0	0	0	0	0	51535	420	39525	0	0	0	-25868	-26319
0001714426-17-000001	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				Determined in conjunction with a Broker-Dealer.	25000.0	Y	First-come, first-served basis		750000.0	2017-11-17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-17-000122	4.9% of amount raised for a successful offering.	None.	Common Stock		10000	1.0	The valuation is based on the current composition of the team, the technology currently built, and the market value of competitors	10000.0	Y	First-come, first-served basis		500000.0	2017-08-28	8	101196	0	0	0	100	0	351072	0	0	0	2250	0	0	0	0	0	-293773	0
0001640709-17-000004	5.0% of the amount raised	2% of the Securities being issued in this Offering	Other	Units of SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		107000.0	2017-11-03	0	8257	89268	8257	89268	0	0	158201	66307	345000	205000	0	485	0	0	0	0	-312908	-148732
0001670254-17-000251	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	200000	1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	200000.0	Y	Other	As determined by the issuer	1000000.0	2017-10-08	3	1195	226	1195	226	0	0	0	0	0	0	0	0	0	0	0	0	-80591	-40774
0001665160-17-000395	6 percent	N/A	Other	Safe	10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-10-30	3	71147.15000000001	75180.42	24881.65	30210.420000000002	0	0	1841.71	14498.15	431038.83	342567.24	117920.79000000001	87645.18000000001	62853.94	53142.71	0	0	-330953.07	-281711.56
0001644600-17-000160	Si Securities, LLC will receive a 5% cash commission and 5% convertible notes commission on all sales through the broker-dealer (e.g., $5,000 cash and a $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		25000.0	Y	First-come, first-served basis		750000.0	2017-08-28	14	189427	183645	80091	117014	83880	53008	34522	30907	944822	435099	482540	206060	-22109	-38866	0	0	-507559	-240466
0001665160-17-000392	6 percent	N/A	Common Stock		40000	0.25	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-11-09	6	19296	27467	3866	12037	0	0	102345	0	0	0	0	0	0	0	0	0	-48271	-222671
0001670254-17-000249	<p>4.0% of the offering amount upon a successful fundraise.</p>	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	1000000.0	2018-05-04	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001691942-17-000005	Wefunder Portal, LLC will receive 4.0% of the offering amount upon a successful fundraise.	None.	Common Stock		20408	7.0	$7.00 with a discounted price of $4.90 for investors contributing the first $100,000.	100000.0	Y	First-come, first-served basis		1000000.0	2017-07-15	6	69083	140732	32766	34873	21114	65635	69081	101757	0	0	1273079	998238	610292	476634	0	0	64159	15267
0001670254-17-000247	3.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	150000	1.0	Pro-rated portion of the total principal value of $150,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	150000.0	Y	Other	As determined by the issuer	1000000.0	2018-02-23	2	3152	0	3152	0	0	0	800	0	16809	0	0	0	0	0	0	0	-14497	0
0001670254-17-000244	3.0% of the offering amount upon a successful fundraise	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2018-01-31	17	1133980	751996	1065990	659439	0	0	1171805	1004143	0	0	2771462	2307099	1875932	1556094	0	0	-32641	-115120
0001665160-17-000390	6 percent	N/A	Common Stock		2500	4.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-11-29	3	500	0	500	0	0	0	44391	0	0	0	0	0	0	0	0	0	-43891	0
0001665160-17-000388	6 percent	N/A	Common Stock		1000	10.0	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2017-12-29	4	259	0	259	0	0	0	1351	0	0	0	0	0	0	0	0	0	-1271	0
0001557286-17-000013	7.0%	The Intermediary will receive Crowd SAFE Units in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Crowd SAFE Units issued in the Offering.	Other	Crowd SAFE (Simple Agreement for Future Equity) Units	50000	1.0		50000.0	Y	Other	At the Company's discretion	107000.0	2017-08-22	11	417432.74	78838.96	11612.130000000001	9943.34	0	0	153197.61000000002	25000	4000	4000	154149.02	745	135749.76	1344.01	0	0	-238327.38	-255908.41
0001665160-17-000386	5 percent	N/A	Common Stock		28571	0.35000000000000003	N/A	9999.85	Y	Other	At issuer's discretion and to updated maximum of $1,069,999.70	999999.7000000001	2017-08-23	3	104	395	104	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001557286-17-000012	7.0% and $0.00	The intermediary will receive a warrant to purchase a number of SAFE Securities that is equal to 2% of the total number of SAFE Securities that are issued in this Offering.	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		400000.0	2017-05-15	3	616143	235797	337963	67266	0	0	0	0	0	0	0	0	0	0	0	0	-60940	-4445
0001557286-17-000011	7.0%	The intermediary will receive a Convertible Promissory Note in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Convertible Promissory Notes issued in the Offering.	Other	Promissory Notes (Revenue Sharing Interests)	50000	1.0		50000.0	Y	Other	At the Company's discretion	1070000.0	2017-08-14	11	773783	336272	105909	64585	0	0	97686	0	166314	251035	1805523	1413733	577697	476529	68029	39005	263658	196795
0001670254-17-000243	<p>4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.</p>	<p>Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.</p>	Common Stock		134	7.47	N/A	1000.0	Y	Other	As determined by the issuer	250000.0	2017-09-05	5	694289	0	638309	0	1000	0	108455	0	0	0	23096	0	16684	0	0	0	-1272622	0
0001715599-17-000001	10%	No	Other	Non-voting Class (B) Membership Units	250000	4.0		300000.0	Y	First-come, first-served basis		1000000.0	2017-11-30	10	58295	5563	51390	4609	3129	954	29629	28996	111575	0	82726	69051	21026	8570	5613	7283	-76142	2516
0001715385-17-000005	6% of the closing amount raised + pass-through and registration fees	None	Common Stock		25000	1.0	Pro-rated portion of the total principal value.	25000.0	Y	First-come, first-served basis		750000.0	2018-02-26	1	117377	5923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-17-000119	4.9% of amount raised for a successful offering.	None.	Other	Membership Units	10000	1.0	As an early stage startup, we are using TAM SAM SOM market sizing methodology to estimate a servicable obtainable market for our startup phase. The amount of issued s... [Truncated: see complete discussion in attachment offeringstatement.pdf, question 21.]	10000.0	Y	First-come, first-served basis		25000.0	2017-12-04	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-17-000117	4.9% of amount raised for a successful offering.	None.	Common Stock		33333	0.3	Valuations for early stage companies are harder to calculate than pre-IPO companies who have realized revenue and/or profitability. Incubator startups are a fair stan... [Truncated: see complete discussion in attachment offeringstatement.pdf, question 21.]	9999.9	Y	First-come, first-served basis		106999.8	2017-12-04	1	80	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	-3648	0
0001670254-17-000242	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-08-31	3	35728	0	35728	0	0	0	0	0	50000	0	11163	0	0	0	0	0	-14272	-100
0001674439-17-000009	The intermediary will get paid 8% success fee.	None	Common Stock		10000	2.0	Equidam valuation report	20000.0	Y	First-come, first-served basis		100000.0	2017-11-24	2	12461	35873	3877	27303	0	0	0	0	92150	63799	0	0	0	0	2392	0	-102832	-48127
0001715385-17-000003	6% of the closing amount raised + pass-through and registration fees	N/A	Common Stock		25000	1.0	Pro-rated portion of the total principal value.	25000.0	Y	First-come, first-served basis		750000.0	2018-02-21	1	117377	5923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000240	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to shares of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-11-23	12	1260864	717892	826113	422137	103639	0	1732084	427488	0	0	149349	0	253282	45000	1600	0	-964770	-565149
0001708099-17-000002	Ten percent (10%) of raised amount	No	Other	Membership Interests (Units)	298	1000.0	Total amount of capital required plus cost of raise to acquire 39.39% of the Company (post-merger) divided by 298.	298000.0	Y	First-come, first-served basis		328000.0	2017-10-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000384	6 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-11-23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001712565-17-000001	5.0% of the amount raised	2.0% of the securities being issued in this Offering	Other	Series 2017A SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		1070000.0	2017-10-31	0	4903	0	2275	0	0	0	11222	0	0	0	0	0	0	0	0	0	-32827	0
0001710903-17-000005	5.0%	2% of the Securities being issued in the Offering	Other	SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		428000.0	2017-09-24	4	722218	66425	141418	66425	0	0	94439	10000	3015000	300000	1809	1859	0	0	0	0	-2475096	-660795
0001665160-17-000382	6 percent	N/A	Common Stock		2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion and to updated maximum amount of $1,070,000.00	1000000.0	2017-10-09	20	454826	494717	21414	32032	33199	35517	1069486	870643	947086	981293	2508087	3012109	1017636	1201272	0	0	-198044	-134328
0001715385-17-000001	6% of the closing amount raised + pass-through and registration fees	None	Debt			100.0	Minimum investment is $100.00, as determined by the issuer.	10000.0	Y	First-come, first-served basis		100000.0	2017-12-22	4	12344	0	1720	0	0	0	11038	0	0	0	29478	0	30984	0	0	0	-1506	0
0001665160-17-000380	5 percent	N/A	Common Stock		8000	1.25	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2017-12-22	10	56071	187790	33334	159809	2217	5298	149000	0	0	0	24792	14374	0	0	0	0	-554644	-317745
0001710903-17-000004	5.0%	2% of the Securities being issued in the Offering	Other	SAFE (Simple Agreement for Future Equity)	25000	1.0		25000.0	Y	First-come, first-served basis		428000.0	2017-09-24	4	722218	66425	141418	66425	0	0	94439	10000	3015000	300000	1809	1859	0	0	0	0	-2475096	-660795
0001665160-17-000377	6 percent	N/A	Common Stock		20000	0.5	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-10-23	4	23207	10296	15610	2699	0	0	8840	816	401386	252386	0	0	0	0	0	0	-144114	-144919
0001665160-17-000379	6 percent	N/A	Preferred Stock		746	13.4	N/A	9996.4	Y	Other	At issuer's discretion	1069990.0	2017-10-15	3	143760	51731	12852	11697	5113	0	14107	0	535972	127352	1004110	804993	593474	423981	0	0	-205142	-13690
0001665160-17-000373	6 percent	N/A	Common Stock		4000	2.5	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-11-22	3	57278	86444	31809	56518	2858	3545	53647	22267	290000	290000	38116	50842	17766	16086	0	0	-77210	-143954
0001710013-17-000001	The Issuer will pay the funding portal an 8% success fee less about $1,200 paid in advance.	None.	Other	Revenue Participation Rights	30	300.0	Arbitrary	9000.0	Y	First-come, first-served basis		90000.0	2017-12-31	0	3110	205	3110	205	0	0	0	0	4100	0	45680	15957	0	8987	0	0	-1195	-3312
0001687688-17-000008																																
0001665160-17-000370	6 percent	N/A	Common Stock		400	25.0	N/A	10000.0	Y	Other	At issuer's discretion	700000.0	2017-10-22	25	94283	21635	94283	21635	0	0	0	0	0	0	83167	20865	170603	199315	800	0	-100053	198401
0001665160-17-000368	5 percent	N/A	Common Stock		62500	0.16	N/A	10000.0	Y	Other	At issuer's discretion and to the updated maximum of $1,070,000.	1000000.0	2017-10-10	9	539769	798432	38762	135302	7668	2640	859087	985822	0	850000	741813	582573	350707	302501	0	0	-1049372	-873562
0001711451-17-000004	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				Determined in conjunction with a Broker-Dealer.	25000.0	Y	First-come, first-served basis		1000000.0	2017-10-23	2	54927	6498	46194	1998	3000	0	3067	0	0	0	20620	0	-25831	0	0	0	-145750	-32470
0001711451-17-000003	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Debt				Determined in conjunction with a Broker-Dealer.	25000.0	Y	First-come, first-served basis		1000000.0	2017-10-16	2	54927	6498	46194	1998	3000	0	3067	0	0	0	20620	0	-25831	0	0	0	-145750	-32470
0001644600-17-000159	SI Securities, LLC will receive a 5% cash commission and a 5% preferred equity commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 preferred equity on a raise of $100,000)	The intermediary will acquire a preferred equity for the issuer valued at 5% of the amount raised through SI Securities, LLC	Preferred Stock		6830	3.66		25000.0	N				2017-10-16	3	284222	160815	8347	31598	15321	51679	0	0	0	0	720076	611961	228422	157988	0	0	-214819	-145392
0001665160-17-000367	5 percent	N/A	Common Stock		62500	0.16	N/A	10000.0	Y	Other	At issuer's discretion and to the updated maximum of $1,070,000.	1000000.0	2017-10-10	9	539769	798432	38762	135302	7668	2640	859087	985822	0	850000	741813	582573	350707	302501	0	0	-1049372	-873562
0001665160-17-000366	6 percent	N/A	Other	Simple Agreement for Future Equity (SAFE)	5000	2.0	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-10-18	6	31972	11174	532	1770	0	0	0	0	44451	11342	0	0	0	142	489	25	-23311	-5968
0001670254-17-000239	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	107000	1.0	Pro-rated portion of the total principal value of $107,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	107000.0	N				2017-08-25	2	5000	0	4896	0	0	0	19000	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000238	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	75000	1.0	Pro-rated portion of the total principal value of $75,000; interests will be sold in increments of $1; each investment is convertible to Safe Preferred Stock of the Company as described under Item 13.	75000.0	Y	Other	As determined by the issuer	107000.0	2018-02-15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001644600-17-000156	SI Securities, LLC will receive a 5% cash commission and a 5% preferred equity commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 preferred equity on a raise of $100,000)	The intermediary will acquire a preferred equity for the issuer valued at 5% of the amount raised through SI Securities, LLC	Preferred Stock		6830	3.66		25000.0	N				2017-10-16	3	284222	160815	8347	31598	15321	51679	0	0	0	0	720076	611961	228422	157988	0	0	-214819	-145392
0001665160-17-000361	6 percent	N/A	Debt			1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-11-16	1	571.91	-931.51	571.91	-931.51	0	0	0	0	48747.5	41897.5	0	0	0	0	0	0	-5346	-43859
0001670254-17-000236	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Common Stock		66667	2.0	Pro-rated portion of the total principal value of $100,000.5; interests will be sold in increments of $1.50. After the first $100,000.5, interests will be sold in increments of $2.	100000.05	Y	Other	As determined by the issuer	1000000.0	2018-02-16	5	363764	386328	24559	12031	0	14249	602442	577330	0	0	78530	132373	42645	89605	0	0	-241079	-268579
0001665160-17-000364	6 percent	N/A	Common Stock		2000	5.0	N/A	10000.0	Y	Other	At issuer's discretion	1070000.0	2017-11-01	14	265737	211624	145266	104474	0	0	27555	0	77494	93964	394430	48492	382972	133774	800	1681	-667212	-336940
0001445866-17-001236	3% of the amount raised		Debt			100000.0		100000.0	N				2017-09-30	0	171230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000356	6 percent	N/A	Preferred Stock		746	13.4	N/A	9996.4	Y	Other	At issuer's discretion	1069990.0	2017-10-15	3	143760	51731	12852	11697	5113	0	14107	0	535972	127352	1004110	804993	593474	423981	0	0	-205142	-13690
0001445866-17-001230	3% of the amount raised		Debt			100000.0		100000.0	N				2017-09-30	0	171230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001708179-17-000003	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the investor.	50000.0	Y	First-come, first-served basis		200000.0	2017-09-05	4	52519	0	3049	0	16458	0	35512	0	0	0	0	0	0	0	0	0	-2993	0
0001517560-17-000009	5.0% of the amount raised in the Offering	2.0% of the Securities being issued in the Offering	Other	Crowd Safes (Simple Agreements for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		1070000.0	2017-10-10	25	1413141	1543716	51694	13312	26689	663551	2461871	3958209	3751831	848219	3401010	2473773	3326278	2335264	0	0	-5778487	-3581413
0001714567-17-000001	8% of raised capital	1.3x return on 6% of sales	Debt			36000.0		30000.0	Y	First-come, first-served basis		90000.0	2017-10-15	1	378746.79	321421	47578.01	101370.85	9300	8900	33871	37680	127500	150000	117650.5	151996.15	40567.75	58244.31	800	822	1358.14	1393.76
0001665160-17-000354	5 percent	N/A	Common Stock		28571	0.35000000000000003	N/A	9999.85	Y	Other	At issuer's discretion and to updated maximum of $1,069,999.70	999999.7000000001	2017-08-23	3	104	395	104	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000353	6 percent	N/A	Common Stock		100	100.0	N/A	10000.0	Y	Other	At issuer's discretion	105000.0	2017-10-28	2	9969	0	4613	0	0	0	0	0	0	0	75000	0	0	0	0	0	4613	0
0001517560-17-000008	5.0% of the amount raised in the Offering	2.0% of the Securities being issued in the Offering	Other	Crowd Safes (Simple Agreements for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		1070000.0	2017-10-10	25	1413141	1543716	51694	13312	26689	663551	2461871	3958209	3751831	848219	3401010	2473773	3326278	2335264	0	0	-5778487	-3581413
0001714511-17-000001	8% of the total amount raised.	No	Other	Quasi-debt, revenues sharing agreement	30000	36000.0	1.2x Investment Multiple	30000.0	Y	First-come, first-served basis		150000.0	2017-10-15	7	252689	23000	220452	23000	0	0	0	10000	0	0	473427	75600	178707	25000	10000	0	178881	22824
0001522456-17-000006	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Preferred Stock		812348	1.231		25000.0	Y	First-come, first-served basis		1000000.0	2017-08-07	29	646123	728825	618794	710568	0	0	0	0	0	0	0	0	0	0	0	0	-3068579	-3048110
0001695656-17-000006	5% of the net proceeds	None	Debt			1000.0	Funds required for project being funded by the offering.	350000.0	Y	Pro-rata basis		500000.0	2018-02-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001711451-17-000001	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Common Stock		250000		Determined in conjunction with a Broker-Dealer.	25000.0	Y	First-come, first-served basis		1000000.0	2017-10-16	2	54927	6498	46194	1998	3000	0	3067	0	0	0	20620	0	-25831	0	0	0	-145750	-32470
0001695656-17-000005	5% of the proceeds from the offering	None	Common Stock		25000	10.0	Valuation of the Company is based on the estimated value	250000.0	Y	First-come, first-served basis		1000000.0	2018-02-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001694011-17-000006	three percent of the net proceeds raised in the offering	None	Debt			1000.0	Determined required capital needs	5000.0	Y	First-come, first-served basis		100000.0	2018-04-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001694011-17-000005	5% of the net proceeds of the offering	none	Debt			1000.0	Amount of funding needed for the Project, as described in the Offering Statement	100000.0	Y	Pro-rata basis		350000.0	2017-12-31	0	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000234	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Common Units	6877	7.2700000000000005	See Q21	50000.0	Y	Other	As determined by the issuer	800000.0	2018-02-08	8	1526335	768612	842458	269852	82612	77614	88299	216831	425000	425000	326973	228450	224750	128531	175	25	-1290439	-752274
0001665160-17-000351	5 percent	N/A	Common Stock		25000	1.0	N/A	25000.0	Y	Other	At issuer's discretion	1000000.0	2017-11-09	10	268526	0	0	0	3123.59	0	306788.01	0	0	0	0	0	0	0	0	0	-63262.090000000004	0
0001670254-17-000233	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2018-02-02	3	0	0	0	0	0	0	4089	0	0	0	0	0	0	0	0	0	-4089	0
0001517560-17-000006	5.0% of the amount raised in the Offering	2.0% of the Securities being issued in the Offering	Other	Crowd Safes (Simple Agreements for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		1070000.0	2017-10-10	25	1413141	1543716	51694	13312	26689	663551	2461871	3958209	3751831	848219	3401010	2473773	3326278	2335264	0	0	-5778487	-3581413
0001713789-17-000002	6% of the closing amount raised + pass-through and registration fees	N/A	Debt			100.0	Minimum investment is $100.00, as determined by the issuer.	150000.0	Y	First-come, first-served basis		500000.0	2017-12-04	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
