ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001713789-17-000002	1	/s/ Frantz Metellus	Board Member	2017-08-11
0001670254-17-000232	2	John Ottman	Chairman	2017-07-12
0001670254-17-000232	1	peter schwartz	cfo	2017-07-12
0001670254-17-000230	1	Karen Cooper	Owner	2017-08-08
0001670254-17-000230	2	Lee Cooper	Founder	2017-08-08
0001665160-17-000349	1	Ana Quintana	Director	2017-08-10
0001665160-17-000349	3	Ryan Britt	Principal Financial Officer and Principal Accounting Officer, Secretary and Director	2017-08-10
0001665160-17-000349	4	Jean Marc Touch	Co-Founder, President	2017-08-10
0001665160-17-000349	2	Jon Kraft	Interim Principal Executive Officer and Director	2017-08-10
0001669191-17-000112	5	Rick Dansey	Board Member	2017-08-04
0001669191-17-000112	4	Jacob Dansey	Board Member	2017-08-04
0001669191-17-000112	3	Jacob Dansey	Principal Accounting Officer	2017-08-04
0001669191-17-000112	1	Jacob Dansey	Principal Executive Officer	2017-08-04
0001669191-17-000112	2	Chad Bell	Principal Financial Officer	2017-08-04
0001713167-17-000004	1	Emmanuel Sant-Martin	CEO	2017-08-10
0001713167-17-000003	1	Emmanuel Sant-Martin	CEO	2017-08-10
0001713167-17-000001	1	Emmanuel Sant-Martin	CEO	2017-08-10
0001669191-17-000110	5	Rick Dansey	Board Member	2017-08-04
0001669191-17-000110	1	Jacob Dansey	Principal Executive Officer	2017-08-04
0001669191-17-000110	2	Chad Bell	Principal Financial Officer	2017-08-04
0001669191-17-000110	3	Jacob Dansey	Principal Accounting Officer	2017-08-04
0001669191-17-000110	4	Jacob Dansey	Board Member	2017-08-04
0001710938-17-000003	1	Dan Yashiv	Managing Manger	2017-07-19
0001710619-17-000002	1	Ivan Fatovic	Director	2017-08-09
0001644600-17-000152	1	John Mullin	Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer and Director	2017-08-10
0001665160-17-000346	2	Alan Scholz	CEO, Principal Financial Officer and Principal Accounting Officer	2017-08-09
0001665160-17-000346	1	Hanna Scholz	President, Principal Executive Officer and Director	2017-08-09
0001625242-17-000019	1	Gordon Clements	Presidnet	2016-08-10
0001687688-17-000007	1	Elizabeth Bambach	CEO	2017-08-09
0001665160-17-000340	2	Daniel Sills	Director	2017-08-08
0001670254-17-000229	1	Robert Blanchard	Developer	2017-08-08
0001670254-17-000229	2	Elias Chavando	President & CEO	2017-08-08
0001665160-17-000340	1	Michael McKeon	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-08-08
0001670254-17-000227	1	Lizzy Boelter	Chef & Owner	2017-08-08
0001680729-17-000006	1	Alex Bullington	Co-Founder and CEO	2017-07-31
0001680729-17-000006	2	Greg DiNardo	Co-Founder and COO	2017-07-31
0001708151-17-000001	1	Wai Lun Pun	Chief Operating Officer	2017-08-08
0001665160-17-000338	1	Andrew Torba	Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2017-08-07
0001665160-17-000338	2	Ekrem Buyukkaya	Director	2017-08-07
0001680729-17-000005	1	Alex Bullington	Co-Founder and CEO	2017-07-31
0001680729-17-000005	2	Greg DiNardo	Co-Founder and COO	2017-07-31
0001670254-17-000224	3	Theodore C. Sectish, M.D.	Vice Chair and Program Director	2017-08-04
0001670254-17-000224	4	Zachary M. Zeitlin	Director	2017-08-04
0001670254-17-000224	5	Timothy O'Shea	VP Business Development	2017-08-04
0001670254-17-000224	6	Scott Pitt	Chief Financial Officer	2017-08-04
0001665160-17-000337	1	C. Jibril Sulaiman II	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-08-04
0001670254-17-000224	1	william floyd	CEO, President	2017-08-04
0001670254-17-000226	3	Robert Leckinger	President & CEO	2017-08-03
0001670254-17-000226	2	Freeman A Ford	Chairman Founder	2017-08-03
0001670254-17-000226	1	Bruce W. McCaul	Director	2017-08-04
0001670254-17-000224	2	Nancy D. Spector	Associate Dean of Faculty Development and Executive Director of Executive Leadership in Academic Medicine	2017-08-04
0001669191-17-000108	5	Rick Dansey	Board Member	2017-08-04
0001669191-17-000108	4	Jacob Dansey	Board Member	2017-08-04
0001669191-17-000108	3	Jacob Dansey	Principal Accounting Officer	2017-08-04
0001669191-17-000108	2	Chad Bell	Principal Financial Officer	2017-08-04
0001669191-17-000108	1	Jacob Dansey	Principal Executive Officer	2017-08-04
0001680729-17-000004	1	Alex Bullington	Co-Founder and CEO	2017-07-31
0001680729-17-000004	2	Greg DiNardo	Co-Founder and COO	2017-07-31
0001712427-17-000003	1	/s/ Michael Schieck	Board Member	2017-08-04
0001680729-17-000002	2	Greg DiNardo	Co-Founder and COO	2017-07-31
0001680729-17-000002	1	Alex Bullington	Co-Founder and CEO	2017-07-31
0001665160-17-000336	1	Ramzi Hajj	President, CEO	2017-08-04
0001699213-17-000003	3	Thomas Nguyen	Chief Marketing Officer	2017-08-04
0001699213-17-000003	2	Paul Friedman	Chief Chef	2017-08-04
0001699213-17-000003	1	Michael Tran	Chief Executive Officer	2017-08-04
0001669191-17-000106	5	Gray Frederickson	Board Member	2017-08-02
0001669191-17-000106	6	Brent Green	Board Member	2017-08-03
0001669191-17-000106	1	Gray Frederickson	Principal Executive Officer	2017-08-02
0001669191-17-000106	7	David Greene	Board Member	2017-08-03
0001669191-17-000106	4	John  Simonelli	Board Member	2017-08-02
0001669191-17-000106	3	David Greene	Principal Accounting Officer	2017-08-03
0001669191-17-000106	2	David Greene	Principal Financial Officer	2017-08-03
0001670254-17-000222	1	Ray Chintalapati	CTO, Co-Founder	2017-08-02
0001670254-17-000222	2	Ghazal Sharif	Cofounder	2017-08-02
0001670254-17-000222	3	William Bonhorst	Co-Founder	2017-08-02
0001706950-17-000008	1	/s/ Mychal Simka	Chairman and CEO	2017-08-03
0001644600-17-000150	1	Dan Miller	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer and Director	2017-08-03
0001644600-17-000148	1	Christian Jennewein	Principal Executive Officer	2017-08-03
0001644600-17-000148	2	David Vatz	Principal Accounting Officer, Principal Financial Officer and Director	2017-08-03
0001702419-17-000004	1	Patrick Sherwin	Chief Exectuive Officer	2017-08-02
0001702419-17-000004	2	Gary Starr	Director	2017-08-02
0001702419-17-000003	1	Jamasen Rodriguez	Chief Exectuive Officer	2017-08-02
0001665160-17-000335	1	Zack Fleishman	Principal Executive Officer and Director, Principal Financial Officer and Controller	2017-08-02
0001702939-17-000005	2	Trevor Harries Jones	Director	2017-08-02
0001702939-17-000005	1	Mark Hadfield	CEO	2017-08-02
0001670254-17-000219	3	Richard Burton	CEO	2017-07-28
0001670254-17-000219	2	Christian Alexander Baroni	CDO	2017-07-28
0001670254-17-000219	1	Benjamin Norman Baron	CTO	2017-07-29
0001669191-17-000104	1	Joseph La Torre	Principal Executive Officer	2017-06-28
0001669191-17-000104	2	Joseph La Torre	Principal Financial Officer	2017-06-28
0001669191-17-000104	3	Joseph La Torre	Principal Accounting Officer	2017-06-28
0001669191-17-000104	4	Joseph La Torre	Board Member	2017-06-28
0001669191-17-000102	1	V Owen  Bush	Principal Executive Officer	2017-06-26
0001669191-17-000102	5	Agustin Abreu	Board Member	2017-06-27
0001669191-17-000102	7	Dennis  Adamo	Board Member	2017-06-27
0001669191-17-000102	2	Dennis  Adamo	Principal Financial Officer	2017-06-26
0001669191-17-000102	3	Dennis  Adamo	Principal Accounting Officer	2017-06-26
0001669191-17-000102	4	V Owen  Bush	Board Member	2017-06-26
0001669191-17-000102	6	Ignacio Platas	Board Member	2017-06-26
0001669191-17-000101	4	Nizar Taki MD	Board Member	2017-03-14
0001669191-17-000101	3	Nizar Taki MD	Principal Accounting Officer	2017-03-14
0001669191-17-000101	2	Nizar Taki MD	Principal Financial Officer	2017-03-14
0001669191-17-000101	1	Nizar Taki MD	Principal Executive Officer	2017-03-14
0001665160-17-000333	1	Dan Mueller	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-08-01
0001669191-17-000100	3	Brian Curcio	Principal Accounting Officer	2017-07-28
0001669191-17-000100	2	Brian Curcio	Principal Financial Officer	2017-07-28
0001669191-17-000100	1	Brian Curcio	Principal Executive Officer	2017-07-28
0001665160-17-000331	1	Tommaso Gecchelin	CTO	2017-08-01
0001665160-17-000331	2	Emmanuele Spera	CEO	2017-08-01
0001665160-17-000330	2	Kate Nowlan	Founder and COO	2017-08-01
0001665160-17-000330	3	Ralene Cavataio	CFO	2017-08-01
0001665160-17-000330	1	Kimberly Caccavo	Founder and CEO	2017-08-01
0001665160-17-000329	1	Helena Fogarty	CEO and Founder	2017-08-01
0001704091-17-000004	1	Jonathan Tate	Member	2017-08-01
0001665160-17-000328	2	Richard Cuoto	Chief Financial Officer, Principal Accounting Officer	2017-07-31
0001665160-17-000328	1	Michael Burtov	Chief Executive Officer and Director	2017-07-31
0001670254-17-000218	1	Braden Ellis	Chief Revenue Officer	2017-07-17
0001670254-17-000218	2	Jerry Ropelato	Chief Executive Officer	2017-07-17
0001670254-17-000218	3	Joey Lee Skinner	COO	2017-07-17
0001706024-17-000005	1	Patrick Sherwin	Chief Executive Officer	2017-07-31
0001706024-17-000005	2	Gary Starr	Director	2017-07-31
0001665160-17-000327	1	Elliott Johnson	Elliott Johnson	2017-07-31
0001665160-17-000327	2	Marielle Wardell	Vice President	2017-07-31
0001670254-17-000214	1	Alan Safahi	CEO	2017-07-13
0001665160-17-000325	1	C. Jibril Sulaiman II	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-07-31
0001670254-17-000213	8	Rick Hou	Chief Product Officer	2017-07-26
0001670254-17-000213	9	Jonathan Budd	CEO	2017-07-26
0001670254-17-000213	10	Andrew Wilson	CFO	2017-07-26
0001670254-17-000213	7	Robert Alan Smith	VP of Sales	2017-07-26
0001670254-17-000213	6	James Harrison Bunch	President	2017-07-26
0001670254-17-000213	5	BILL TWIST	DIRECTOR	2017-07-26
0001670254-17-000213	4	Henrik Rosendahl	Director	2017-07-26
0001670254-17-000213	3	Andrea Budd	VP, Operations	2017-07-27
0001670254-17-000213	2	VaNessa Duplessie	VP, Field Operations	2017-07-27
0001670254-17-000213	1	Richard Hoskins	Director	2017-07-27
0001665160-17-000321	2	Aike Muller	Principal Executive Officer and President	2017-07-31
0001665160-17-000321	1	Friso Schmid	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-07-31
0001706939-17-000004	1	Peter Gantner	President	2017-07-31
0001669191-17-000098	2	Brian Curcio	Principal Financial Officer	2017-07-28
0001669191-17-000098	3	Brian Curcio	Principal Accounting Officer	2017-07-28
0001669191-17-000098	1	Brian Curcio	Principal Executive Officer	2017-07-28
0001674439-17-000008	1	Ralf-Rainer von Albedyhll	CEO	2017-07-28
0001711875-17-000001	3	Ryan Middleton	Director, Chief Brand OFficer and Counsel	2017-07-28
0001711875-17-000001	2	Fatima Dicko	Director, President and CEO	2017-07-28
0001711875-17-000001	1	Lawrence Morris	Director, Data and Finance Officer	2017-07-28
0001557286-17-000010	1	Arthur Hartunian	Managing Member, Master Spirits Maker	2017-06-09
0001605652-17-000005	1	Marlon Evans	Chief Executive Officer	2017-06-27
0001708142-17-000007	1	Stephen King	President	2017-06-30
0001665160-17-000318	1	Chris Anthony	Principal Executive Officer and Director	2017-07-28
0001691935-17-000003	1	/s/Michael Pelland	CEO / Founder	2017-06-22
0001605652-17-000004	1	Marlon Evans	Chief Executive Officer	2017-06-27
0001674199-17-000004	1	Robert Nathanson	CEO	2017-07-28
0001670254-17-000212	3	David Gluck	Producer & General Manager	2017-07-26
0001670254-17-000212	2	Nicholas A. Olivero	Producer & Creative Director	2017-07-26
0001670254-17-000212	1	Geoffrey Libby	Producer & Operations Director	2017-07-26
0001644600-17-000145	2	Doria Lavagnino	Director	2017-07-28
0001644600-17-000145	1	Arindam Nag	Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer and Director	2017-07-28
0001674199-17-000003	1	Robert Nathanson	CEO	2017-07-28
0001670254-17-000211	2	Alex Hall	CEO	2017-07-27
0001670254-17-000211	1	Stacy Lowery	President	2017-07-27
0001670254-17-000210	1	Chris Yerbey	Founder & CEO	2017-07-27
0001704205-17-000012	1	Kirk Kjellberg	CEO	2017-07-28
0001704205-17-000011	1	Kirk Kjellberg	CEO	2017-07-28
0001605652-17-000003	1	Marlon Evans	Chief Executive Officer	2017-06-27
0001669191-17-000094	1	John Fanning Jr	Principal Executive Officer	2017-04-27
0001670254-17-000208	1	Benjamin Bondar	CEO & Founder	2017-07-27
0001665160-17-000311	1	Eric Vaughn Meyers	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer, Founder	2017-07-27
0001706939-17-000003	1	Peter Gantner	President	2017-07-27
0001665160-17-000303	1	Alice Crisci	Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer	2017-07-26
0001711471-17-000004	1	Martez Malone	Managing Member	2017-07-26
0001665160-17-000306	1	Neil Patel	Chief Executive Officer, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2017-07-26
0001670254-17-000206	3	Fares Ksebati	CEO	2017-07-12
0001670254-17-000206	2	Michael Allon	Co-founder	2017-07-13
0001670254-17-000206	1	Adam Oxner	Co-Founder	2017-07-13
0001710332-17-000001	2	Henry Deutsch	Director	2017-07-26
0001710332-17-000001	1	Steven Yue	Director	2017-07-26
0001710332-17-000001	3	Bryce Fisher	Director	2017-07-26
0001644600-17-000143	1	John Mullin	Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer and Director	2017-07-26
0001670254-17-000203	1	Klaus Moeller	Co-Founder	2017-07-25
0001665160-17-000300	1	Joseph M. Baliva	Principal Executive Officer and Director, Principal Financial Officer Principal Accounting Officer	2017-07-25
0001665160-17-000297	1	David Laiderman	Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer	2017-07-25
0001670254-17-000203	2	Jeanene Morgan	Chief Financial Officer	2017-07-25
0001670254-17-000203	3	Mike Meader	Co-Founder/President	2017-07-25
0001712427-17-000001	2	/s/ George Mingin	Board Member	2017-07-24
0001670254-17-000202	1	David Willis	Director / Writer / Producer	2017-07-24
0001712427-17-000001	1	/s/ Mike Schieck	Board Member	2017-07-24
0001665160-17-000291	1	Dontra Hughes	Principal Executive Officer and Director, Principal Accounting Officer, Principal Financial Officer	2017-07-24
0001670254-17-000200	1	Paul Scanlan	Cofounder & CEO	2017-07-21
0001706977-17-000003	1	Eric Lee O'Brien	Co-Founder and CEO	2017-07-18
0001665160-17-000288	1	Amir Amini	Principal Executive Officer and Director, Principal Accounting Officer and Director	2017-07-21
0001670254-17-000199	1	James Schmachtenberger	President	2017-07-19
0001665160-17-000283	1	Jeffrey Moore	Principal Executive Officer and Director, and Principal Financial Officer	2017-07-20
0001670254-17-000199	2	Daniel Schmachtenberger	Director of R&D	2017-07-18
0001665160-17-000280	1	Zack Fleishman	Chief Operating Officer, Principal Executive Officer and Director, Principal Financial Officer and Controller	2017-07-17
0001670254-17-000196	1	Juan Carlos Hector	CEO	2017-07-19
0001710938-17-000001	1	Dan Yashiv	Managing Manger	2017-07-19
0001711429-17-000001	1	Earl Benjamin	President, CEO	2017-07-06
0001557286-17-000009	1	Arthur Hartunian	Managing Member, Master Spirits Maker	2017-06-09
0001708725-17-000004	1	Mallesh Murugesan	CEO & Co-Founder	2017-06-12
0001710903-17-000001	1	Joseph Hollier	President and Director	2017-07-18
0001710903-17-000001	2	Kaiwei Tang	CEO, Director, Treasurer and Secretary	2017-07-19
0001706977-17-000001	1	Eric Lee O'Brien	Co-Founder and CEO	2017-07-18
0001711471-17-000003	1	Martez Malone	Managing Member	2017-07-18
0001705130-17-000004	1	Jamie Migdal	CEO, CFO and Director	2017-07-17
0001665160-17-000276	1	Angela Lee	CEO and Co Founder	2017-07-17
0001665160-17-000276	5	Jennifer Roe	Chief Marketing Officer and Co Founder	2017-07-17
0001665160-17-000276	4	Dave Johnson	Chairman of the Board	2017-07-17
0001665160-17-000276	3	Cynthia Akey	Chief Operating Officer	2017-07-17
0001665160-17-000276	2	Karen Curtis	Chief Technology Officer	2017-07-17
0001665160-17-000275	2	Michelle Taylor	President & Creative Director	2017-07-17
0001665160-17-000275	1	Brig Taylor	Founder and CEO	2017-07-17
0001665160-17-000275	4	Navi Singh	Chief Financial Officer	2017-07-17
0001665160-17-000275	3	Rick Lilley	Chief Operations Officer	2017-07-17
0001665160-17-000275	5	Cameron Diegle	Financial Controller	2017-07-17
0001665160-17-000274	2	Christian Broce	CTO	2017-07-17
0001665160-17-000274	1	Bryan Lorden	CEO	2017-07-17
0001665160-17-000273	1	Bryan Lorden	CEO	2017-07-17
0001665160-17-000273	2	Christian Broce	CTO	2017-07-17
0001665160-17-000272	6	Jenna Park	Associate Producer	2017-07-17
0001665160-17-000272	5	Tom Shell	Line Producer	2017-07-17
0001665160-17-000272	4	Donald Markowitz	Composer	2017-07-17
0001665160-17-000272	3	Geralyn Flood	Casting Director / Producer	2017-07-17
0001665160-17-000272	2	David Willis	Director / Writer / Producer / President	2017-07-17
0001665160-17-000272	7	Katherine Botts	Associate Producer	2017-07-17
0001665160-17-000272	1	Jay Kogen	Executive Producer	2017-07-17
0001665872-17-000002	1	Luo Yang	Managing Member	2017-07-17
0001695244-17-000006	1	Martha Hernandez	CEO, President, CFO and Director	2017-07-14
0001670254-17-000194	1	Reginald Strong	VP	2017-07-14
0001670254-17-000194	2	Pamela Dewey	Independent Consultant	2017-07-14
0001695244-17-000005	1	Thomas Reese	Chief Executive Officer; President	2017-07-14
0001695244-17-000005	2	Yinghua Yang	Chief Operating Officer	2017-07-14
0001665160-17-000271	1	Eemaan Jalili	CEO and Director	2017-07-14
0001665160-17-000271	3	Monir Jalili	Director	2017-07-14
0001665160-17-000271	2	Houshang Jalili	Secretary, CFO, Director	2017-07-14
0001705463-17-000002	1	Steve Dubbeldam	President	2017-07-14
0001694994-17-000011	1	/s/Alfonso J. Cervantes	Executive Chairman	2017-07-13
0001694994-17-000011	2	/s/Ronald Scott	Chief Financial Officer	2017-07-13
0001694994-17-000011	3	/s/Algie Hodges	President, Chief Executive Officer, Director	2017-07-13
0001665160-17-000269	3	Jeff Bentley	Director	2017-07-12
0001665160-17-000269	4	Jim Riley	President	2017-07-12
0001665160-17-000269	1	Steve Jugan	Principal Executive Office and Director	2017-07-12
0001670254-17-000192	2	Steven Joseph Newman	CEO	2017-07-12
0001670254-17-000192	1	Irene Latoa	CFO	2017-07-12
0001665160-17-000269	2	Eric Morley	Principal Financial Officer and Principal Accounting Officer	2017-07-12
0001557286-17-000008	1	Arthur Hartunian	Managing Member, Master Spirits Maker	2017-06-09
0001670254-17-000190	2	James R Hyde	Vice Chairman	2017-07-11
0001670254-17-000190	1	Ronald H. Miller	Co Vice Chairman/CEO/President	2017-07-11
0001670254-17-000190	5	Steven Relis	CFO	2017-07-11
0001670254-17-000190	4	Steven Heller	Secretary	2017-07-11
0001670254-17-000190	3	Glenn Pohs	Director	2017-07-11
0001665160-17-000264	3	Kevin Nichols	Kevin Nichols	2017-07-11
0001665160-17-000266	1	Bryan Lorden	CEO	2017-07-11
0001665160-17-000266	2	Christian Broce	CTO	2017-07-11
0001665160-17-000265	1	Sean Patrick Fahey	CEO	2017-07-11
0001665160-17-000265	2	Chris Kerzich	Board of Directors	2017-07-11
0001665160-17-000264	2	Charles Manning	Co-Founder and Director	2017-07-11
0001665160-17-000264	1	JD Claridge	CEO and Co-Founder	2017-07-11
0001701604-17-000006	3	Jordan Silz	Partner	2017-07-11
0001701604-17-000006	2	Stephen Deyton	Partner	2017-07-11
0001665160-17-000265	3	Joseph Marcello	Board of Directors	2017-07-11
0001711484-17-000001	1	Gregory Wisenberg	Shareholder	2017-07-11
0001701604-17-000006	1	David Huth	Partner	2017-07-11
0001704250-17-000003	2	Cuong Mai	Director	2017-07-11
0001704250-17-000003	1	John Kang	Managing Member	2017-07-11
0001706031-17-000001	1	Ian Tucker	President & Chief Executive Officer	2017-07-11
0001706031-17-000001	2	David Fay	Partner	2017-07-11
0001704205-17-000006	1	Kirk Kjellberg	CEO	2017-07-11
0001702939-17-000004	2	Mark Hadfield	CEO	2017-07-11
0001702939-17-000004	1	Trevor Harries-Jones	Board Director	2017-07-11
0001711471-17-000001	1	Martez Malone	Managing Member	2017-07-11
0001669191-17-000090	4	Joe  Pacheco	Board Member	2017-07-10
0001669191-17-000090	1	Franz  Almeida	Principal Executive Officer	2017-07-10
0001669191-17-000090	3	Joe  Pacheco	Principal Accounting Officer	2017-07-10
0001669191-17-000090	2	Joe  Pacheco	Principal Financial Officer	2017-07-10
0001665160-17-000262	2	Ekrem Buyukkaya	Director	2017-07-10
0001665160-17-000262	1	Andrew Torba	Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2017-07-10
0001673558-17-000001	1	april spears	president / CEO	2017-07-10
0001708142-17-000005	1	Stephen King	President	2017-06-30
0001670254-17-000188	1	Dustin Windham	CEO	2017-07-07
0001669191-17-000083	1	undefined undefined	Principal Executive Officer	2017-05-01
0001669191-17-000083	2	undefined undefined	Principal Financial Officer	2017-05-01
0001669191-17-000083	3	undefined undefined	Principal Accounting Officer	2017-05-01
0001669191-17-000083	5	undefined undefined	Board Member	2017-05-01
0001669191-17-000083	6	undefined undefined	Board Member	2017-05-01
0001669191-17-000083	4	undefined undefined	Board Member	2017-05-01
0001669191-17-000082	4	undefined undefined	Board Member	2017-06-28
0001669191-17-000082	3	undefined undefined	Principal Accounting Officer	2017-06-28
0001669191-17-000082	2	undefined undefined	Principal Financial Officer	2017-06-28
0001669191-17-000082	1	undefined undefined	Principal Executive Officer	2017-06-28
0001708189-17-000003	2	Matt Davis	Co-Founder and Chief Executive Officer	2017-07-07
0001708189-17-000003	1	Yu Lun Kao	Co-Founder and Chief Creative Officer	2017-07-07
0001665160-17-000256	1	Elliott Johnson	CEO	2017-07-06
0001708142-17-000004	1	Stephen King	President	2017-06-30
0001706950-17-000006	1	Mychal Simka	Sole Manager, CEO, and President	2017-05-23
0001665160-17-000256	2	Marielle Wardell	Vice President	2017-07-06
0001698596-17-000005	1	Ryan Clark	Manager	2017-07-06
0001696199-17-000001	2	/s/ Wayne Robinson	Board Member	2017-07-06
0001696199-17-000001	1	/s/ Erik H. Bernard	Board Member	2017-07-06
0001696199-17-000001	3	/s/ John Hoernschemeyer	Board Member	2017-07-06
0001694011-17-000004	1	Thom Gambaro	Manager	2017-07-06
0001694011-17-000003	1	Doug Krause	President	2017-07-06
0001695656-17-000003	1	Troy Helming	Manager	2017-07-05
0001665160-17-000255	2	ADAM CISEK	Director of Finance	2017-07-05
0001656858-17-000004	1	Marshawn Govan	President, CFO	2017-07-05
0001695656-17-000004	1	Troy Helming	Secretary	2017-07-05
0001665160-17-000255	1	TARIK KHRIBECH	CEO	2017-07-05
0001676858-17-000005	1	/s/Philip Petracca	CEO	2017-07-05
0001670254-17-000187	1	Stacy Lowery	President	2017-06-30
0001670254-17-000186	1	Bruce W. McCaul	Director	2017-06-30
0001670254-17-000186	2	Freeman A Ford	Chairman	2017-06-30
0001665160-17-000253	1	David Willis	Director / Writer / Producer / President	2017-06-30
0001665160-17-000253	2	Geralyn Flood	Casting Director / Producer	2017-06-30
0001665160-17-000254	3	Pez Zarifian	CEO	2017-06-30
0001665160-17-000253	4	Tom Shell	Line Producer	2017-06-30
0001665160-17-000253	5	Jenna Park	Associate Producer	2017-06-30
0001665160-17-000253	6	Katherine Botts	Associate Producer	2017-06-30
0001665160-17-000254	1	Anita Sabeti	President	2017-06-30
0001665160-17-000254	2	Ben Mansouri	CTO	2017-06-30
0001665160-17-000253	3	Donald Markowitz	Composer	2017-06-30
