ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001746059-19-000022	1	Ivy Lawson	CEO	2019-08-28
0001642688-19-000003	1	Justin Crandall	CEO	2019-08-28
0001670254-19-000484	3	Chris Anthony	CEO	2019-08-22
0001670254-19-000484	2	Steve Fambro	CFO	2019-08-22
0001670254-19-000484	1	Chris Anthony	CEO	2019-08-22
0001665160-19-000884	2	Aike Muller	CEO, Principal Executive Officer, President and Director	2019-08-27
0001665160-19-000884	1	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer	2019-08-27
0001670254-19-000479	1	Ashwani Dutt	Director	2019-08-26
0001670254-19-000479	2	Chris Yerbey	Founder & CEO	2019-08-26
0001665160-19-000879	1	Jason Giddings	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-08-27
0001784785-19-000001	1	Randall C. Huntsinger	Chief Executive Officer	2019-08-27
0001669191-19-000304	1	CHARLES ZWEBNER	Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer	2019-08-05
0001669191-19-000304	2	CHARLES ZWEBNER	Board of Directors	2019-08-05
0001785244-19-000001	4	Seong Lee	Manager	2019-08-26
0001785244-19-000001	3	Patrick Pham	Manager	2019-08-26
0001785244-19-000001	2	Clinton Short	Manager	2019-08-26
0001785244-19-000001	1	Andrew Lin	Manager	2019-08-26
0001193125-19-228759	8	/s/ Mitchel Sayare	Director	2019-08-22
0001193125-19-228759	9	/s/ Paul Sinnott	Director	2019-08-19
0001193125-19-228759	10	/s/ Brian Tinkham	Director	2019-08-19
0001193125-19-228759	7	/s/ Peter K. Rogal	Director	2019-08-19
0001193125-19-228759	6	/s/ John T. Preston	Director	2019-08-19
0001193125-19-228759	5	/s/ Leonard B. Miller	Director	2019-08-19
0001193125-19-228759	4	/s/ Brian M. Kinney	Director	2019-08-19
0001193125-19-228759	3	/s/ John Cammett	Director	2019-08-19
0001193125-19-228759	2	/s/ Pamela Lichtenthal	Controller (Controller)	2019-08-19
0001193125-19-228759	1	/s/ Doug Abel	Chief Executive Officer (Principal Executive and Financial Officer)	2019-08-19
0001778787-19-000004	1	/s/ David Heimbuch	Founder / CEO	2019-08-26
0001670254-19-000472	2	Wesley Wierson	CEO	2019-08-22
0001670254-19-000472	1	Stephen Carl Ekker	Director	2019-08-22
0001783268-19-000001	1	Monica Grays	Owner	2019-08-23
0001665160-19-000878	1	Bill Besselman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-23
0001665160-19-000877	1	Raghu Bala	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-23
0001670254-19-000469	1	Robert Marc Fulmer	Director	2019-08-22
0001670254-19-000469	2	Robert Thain Smith	CEO	2019-08-22
0001670254-19-000469	3	Robert Smith	CEO	2019-08-22
0001670254-19-000469	4	Marc Fulmer	Director	2019-08-07
0001670254-19-000469	5	Robert Smith	CEO	2019-08-07
0001665160-19-000876	2	Priya Krishnamurthy	Director	2019-08-23
0001665160-19-000876	1	Raghuram Balasubramanian	CEO, Principal Executive Officer, Director, Principal Accounting Officer, Principal Financial Officer	2019-08-23
0001665160-19-000875	2	David Dahan	Principal Financial Officer and Principal Accounting Officer	2019-08-23
0001665160-19-000875	1	Atara Dzikowski	CEO and Director	2019-08-23
0001665160-19-000874	1	Bill Besselman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-23
0001665160-19-000872	1	Shawn Findlater	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-23
0001665160-19-000871	1	Glyn Caddell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-23
0001702784-19-000005	1	John Mullin	CEO, President & Director	2019-08-23
0001702784-19-000005	2	Evan Madden-Peister	CFO	2019-08-23
0001665160-19-000870	1	Vincent Meyer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-23
0001665160-19-000869	1	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-08-23
0001665160-19-000868	1	Bill Besselman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-23
0001670254-19-000464	1	renata stoica	co-founder	2019-08-22
0001670254-19-000464	2	Andrei Stoica	Co-Founder	2019-08-22
0001670254-19-000460	1	Jon Jedliskowski	Writer/Director	2019-08-20
0001746059-19-000021	1	JAMES SOUTHWOOD	FOUNDER	2019-08-23
0001665160-19-000863	1	Israel Zyskind	CEO, principal executive officer, and controller	2019-08-22
0001665160-19-000863	2	Aaron Rozzi	COO, principal financial officer, and manager	2019-08-22
0001778262-19-000004	1	Michael Jansen	Director	2019-08-22
0001778262-19-000004	2	Gordon Feller	Director	2019-08-22
0001665160-19-000865	1	David Schick	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-22
0001778262-19-000004	3	Joe Dignan	Director	2019-08-22
0001779579-19-000003	2	Lalit Goel	Chairman	2019-08-22
0001779579-19-000003	1	Kelly Helmuth	Chief Executive Officer	2019-08-22
0001746059-19-000019	2	Matthew Moroney	COO, Manager, and Co-Founder	2019-08-22
0001746059-19-000019	1	Franz Hochstrasser	CEO, Manager, and Co-Founder	2019-08-22
0001746059-19-000019	3	Kwasi Ansu	CMO, Manager, and Co-Founder	2019-08-22
0001769210-19-000004	1	Jose Bernardo de la Vega	President, Secretary, Treasurer, & Sole Director	2019-08-22
0001665160-19-000861	1	Richard Quintal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer\	2019-08-22
0001778755-19-000002	5	Gali Beh	Board Member	2019-08-22
0001778755-19-000002	4	Ronen Melnik	Board Member	2019-08-22
0001778755-19-000002	2	Sharona Miron	CFO	2019-08-22
0001778755-19-000002	1	Gal Rozov	Principal executive officer, controller	2019-08-22
0001778755-19-000002	3	Don Norman	Board Member	2019-08-22
0001746059-19-000017	2	Shireen Flowers	Co-founder	2019-08-21
0001746059-19-000017	1	Elisabeth LeBlanc	Co-founder	2019-08-21
0001746059-19-000016	1	Athena Peters	Owner and Founder	2019-08-21
0001665160-19-000860	1	Sally Outlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-21
0001665160-19-000859	1	Robert Farmer	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-08-21
0001785391-19-000001	1	Nick Saifan	President	2019-08-21
0001669191-19-000303	1	Andrew  Weinberger	Principal Executive Officer	2019-08-21
0001669191-19-000303	4	Andrew  Weinberger	Board Member	2019-08-21
0001669191-19-000303	3	Andrew  Weinberger	Principal Accounting Officer	2019-08-21
0001669191-19-000303	2	Andrew  Weinberger	Principal Financial Officer	2019-08-21
0001669191-19-000301	4	Benjamin White	Board Member	2019-07-07
0001669191-19-000301	1	Benjamin White	Principal Executive Officer	2019-08-21
0001669191-19-000301	2	Benjamin White	Principal Financial Officer	2019-08-21
0001669191-19-000301	3	Benjamin White	Principal Accounting Officer	2019-08-21
0001669191-19-000299	4	Andrew  Weinberger	Board Member	2019-02-07
0001669191-19-000299	3	Andrew  Weinberger	Principal Accounting Officer	2019-02-07
0001669191-19-000299	2	Andrew  Weinberger	Principal Financial Officer	2019-02-07
0001669191-19-000299	1	Andrew  Weinberger	Principal Executive Officer	2019-02-07
0001669191-19-000297	3	Benjamin White	Principal Accounting Officer	2019-07-07
0001669191-19-000297	4	Benjamin White	Board Member	2019-07-07
0001669191-19-000297	1	Benjamin White	Principal Executive Officer	2019-07-07
0001669191-19-000297	2	Benjamin White	Principal Financial Officer	2019-07-07
0001670254-19-000458	4	Russell Colman	Treasurer	2019-06-20
0001670254-19-000458	3	Josh Simons	Co-founder and CEO	2019-07-23
0001670254-19-000458	2	Josh Simons	Co-founder and CEO	2019-08-14
0001670254-19-000458	1	Russell Colman	Treasurer	2019-08-14
0001670254-19-000458	5	Josh Simons	Co-founder and CEO	2019-06-20
0001783347-19-000003	1	John P. Caparella	Director	2019-08-20
0001783347-19-000003	2	Peter Peng	Founder and CEO	2019-08-20
0001785072-19-000001	1	Jason Philips	Treasurer	2019-08-20
0001665160-19-000858	1	Jon Verwiel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-20
0001785878-19-000002	1	Paul Nagi	CEO	2019-08-20
0001665160-19-000857	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-08-20
0001665160-19-000857	2	Martin Conlon	Director	2019-08-20
0001665160-19-000856	3	Christian Collucci	Exec VP and Director	2019-08-20
0001665160-19-000856	1	Ralph Askar	CEO and President	2019-08-20
0001665160-19-000856	2	John C Tillger	CFO, Principal Account officer, and Director	2019-08-20
0001665160-19-000856	4	Danny Lyon	Exec VP and Director	2019-08-20
0001784247-19-000001	1	John Whatley	President/CEO	2019-08-20
0001746059-19-000015	1	Athena Peters	Owner and Founder	2019-08-19
0001785878-19-000001	1	Paul Nagi	CEO	2019-08-19
0001735360-19-000002	1	Keith Frankel	Director	2019-08-19
0001735360-19-000002	2	Jason Zopf	Director	2019-08-19
0001665160-19-000855	1	Jason Buterin	CEO and Manager, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2019-08-19
0001776715-19-000005	1	/s/ Adam Carolla	Manager	2019-08-19
0001739502-19-000001	1	Jordan Weiss	Co-CEO, Director, Co-Founder	2019-08-19
0001739502-19-000001	2	Rachel Kimelman	Co-CEO, Director, Co-Founder	2019-08-19
0001668287-19-000029	1	Paul A. Lobel	President & CEO	2019-08-19
0001670254-19-000456	2	Nate Musson	Founder	2019-08-15
0001670254-19-000456	1	Colleen Musson	Secretary	2019-08-15
0001768621-19-000003	2	Richard Anderson	Director	2019-08-08
0001768621-19-000003	1	Kate Redman	Project Director	2019-08-08
0001768621-19-000003	3	Chris Treter	Director	2019-08-08
0001736388-19-000008	1	Daniel Downs	Director	2019-08-16
0001736388-19-000008	2	Paul Sieradzki	Director	2019-08-16
0001783102-19-000001	1	Lyonel Douge	CEO	2019-08-16
0001737485-19-000003	1	Steve Fox	President	2019-08-16
0001669191-19-000295	1	Nikolaos Tezapsidis	Principal Executive Officer	2019-08-15
0001669191-19-000295	5	James Harris	Board Member	2005-10-14
0001669191-19-000295	4	Nikolaos Tezapsidis	Board Member	2005-10-14
0001669191-19-000295	3	James Harris	Principal Accounting Officer	2019-08-15
0001669191-19-000295	2	James Harris	Principal Financial Officer	2019-08-15
0001669191-19-000295	7	Thomas Humphries	Board Member	2005-10-14
0001669191-19-000295	8	George Perry	Board Member	2005-10-14
0001669191-19-000295	6	Bob Oliver	Board Member	2005-10-14
0001785164-19-000001	1	Neil Parsan as Sean Fuellhart POA	CEO	2019-08-16
0001144204-19-040347	2	/s/ Fredy Dellis	Chief Operating Officer, Manager	2019-08-16
0001144204-19-040347	1	/s/ Eugene Meehan	President, Manager	2019-08-16
0001144204-19-040347	3	/s/ E. Harold Gassenheimer	Chief Financial Officer, Manager	2019-08-16
0001782559-19-000001	1	Jared Milrad	CEO	2019-08-15
0001733443-19-000002	3	Matthew Faraci	COO	2019-08-15
0001733443-19-000002	2	Dallas Jenkins	CCO	2019-08-15
0001733443-19-000002	1	Derral Eves	CEO	2019-08-15
0001670254-19-000452	2	Justin Wade	COO	2019-08-14
0001670254-19-000452	1	Joseph Nurse	CIO	2019-08-14
0001670254-19-000452	3	Chris Santos	CEO	2019-08-14
0001782650-19-000003	1	Craig Cozza	Managing Member	2019-08-15
0001785115-19-000001	1	Serafina Palandech	CEO	2019-08-15
0001670254-19-000450	3	Bilal Athar	CEO	2019-08-14
0001670254-19-000450	2	John R. Patrick	Executive Chairman	2019-08-14
0001670254-19-000450	1	Daniel Ohlson	Director of Planning & Board Member	2019-08-14
0001665160-19-000854	1	Richard Quintal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-14
0001711875-19-000001	1	Ryan Middleton	Secretary	2019-08-12
0001746059-19-000014	1	Kelly A. Lendall	Owner and Founder	2019-08-14
0001665160-19-000852	1	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-14
0001669191-19-000289	4	Christopher Lustrino	Board Member	2018-09-11
0001669191-19-000289	3	Christopher Lustrino	Principal Accounting Officer	2018-09-11
0001669191-19-000289	2	Christopher Lustrino	Principal Financial Officer	2018-09-11
0001669191-19-000289	1	Christopher Lustrino	Principal Executive Officer	2018-09-11
0001669191-19-000287	2	Benjamin White	Principal Financial Officer	2019-07-07
0001669191-19-000287	1	Benjamin White	Principal Executive Officer	2019-07-07
0001669191-19-000287	3	Benjamin White	Principal Accounting Officer	2019-07-07
0001669191-19-000287	4	Benjamin White	Board Member	2019-07-07
0001669191-19-000285	1	Benjamin White	Principal Executive Officer	2019-07-07
0001669191-19-000285	2	Benjamin White	Principal Financial Officer	2019-07-07
0001669191-19-000285	3	Benjamin White	Principal Accounting Officer	2019-07-07
0001669191-19-000285	4	Benjamin White	Board Member	2019-07-07
0001782188-19-000005	3	William Bell	Manager	2019-08-13
0001782188-19-000005	2	Ashley McKenney	Manager	2019-08-13
0001782188-19-000005	1	Edward John Shaeffer	Manager	2019-08-13
0001782188-19-000003	3	William Bell	Manager	2019-08-12
0001782188-19-000003	2	Ashley McKenney	Manager	2019-08-12
0001782188-19-000003	1	Edward John Shaeffer	Manager	2019-08-12
0001665160-19-000850	1	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-12
0001665160-19-000847	1	Ryan Raya	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-12
0001665160-19-000847	2	Tamir Nitzan	Director	2019-08-12
0001665160-19-000845	1	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-08-12
0001713167-19-000006	1	Emmanuel Saint-Martin	CEO	2019-08-12
0001784144-19-000001	1	Elisabeth P. Oertle	CEO/Co-founder/Director	2019-08-09
0001784144-19-000001	2	Desi McAdam	CTO/COO/Co-founder/Director	2019-08-09
0001774152-19-000002	2	/s/Peiying Wang	Director	2019-08-09
0001774152-19-000002	1	/s/Jiannan Zhang	Director, Chief Executive Officer, and Secretary	2019-08-09
0001774152-19-000002	3	/s/Hanchao Yue	Director	2019-08-09
0001665160-19-000844	3	Gabriele Colombo	Secretary	2019-08-09
0001665160-19-000844	2	Angelo D'Anzi	CTO	2019-08-09
0001665160-19-000844	1	Carlo Brovero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-09
0001669191-19-000280	5	Mitchel Sayare	Board Member	2018-11-07
0001669191-19-000280	11	Richard Burtt	Board Member	2018-11-07
0001669191-19-000280	10	Paul Sinnott	Board Member	2018-11-07
0001669191-19-000280	9	Brian Kinney	Board Member	2018-11-07
0001669191-19-000280	8	Leonard Miller	Board Member	2018-11-08
0001669191-19-000280	7	John Cammett	Board Member	2018-11-08
0001669191-19-000280	6	Peter Rogal	Board Member	2018-11-07
0001669191-19-000280	4	Doug Abel	Board Member	2019-02-01
0001669191-19-000280	3	Doug Abel	Principal Accounting Officer	2019-02-01
0001669191-19-000280	2	Doug Abel	Principal Financial Officer	2019-02-01
0001669191-19-000280	1	Doug Abel	Principal Executive Officer	2019-02-01
0001669191-19-000277	4	Melvin Du	Board Member	2019-07-26
0001669191-19-000277	5	Amro Eltayeb	Board Member	2019-07-26
0001669191-19-000277	1	Melvin Du	Principal Executive Officer	2019-07-26
0001669191-19-000277	2	Melvin Du	Principal Financial Officer	2019-07-26
0001669191-19-000277	3	Melvin Du	Principal Accounting Officer	2019-07-26
0001670254-19-000447	2	Jina Osumi	CEO	2019-08-07
0001670254-19-000447	1	Hanson ChungChi Li	Secretary	2019-08-07
0001670254-19-000443	1	Nicholas Lavoie	Director	2019-08-08
0001665160-19-000843	1	Richard Quintal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-08
0001670254-19-000443	2	Benoit Herve	CEO and Founder	2019-08-07
0001665160-19-000838	1	Avin Samtani	Director, COO and Founder	2019-08-08
0001665160-19-000838	2	Robert Peck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-08
0001746059-19-000013	1	Christopher Hartley	Owner	2019-08-08
0001496634-19-000002	1	Leslie D. Michelson	Principal Executive Officer & Board Member	2019-08-07
0001496634-19-000002	3	Milton Rodriguez	Vice President, Finance and Administration	2019-08-07
0001496634-19-000002	2	Gregg S. Britt	President & Board Member	2019-08-07
0001652039-19-000001	1	Brian Gannon	principal executive officer, principal financial officer, principal accounting officer and director	2019-08-07
0001665160-19-000836	2	Christopher M. Carsten	Principal Financial Officer, Principal Accounting Officer, Manager, Head of Operations and Strategy	2019-08-07
0001665160-19-000836	1	Christoper R. Lawrence	CEO, Manager, Head of Business Development and Marketing	2019-08-07
0001784675-19-000001	2	Brendan Playford	CEO	2019-08-06
0001784675-19-000001	1	Cathrine Rung	COO	2019-08-06
0001665160-19-000835	1	Benjamin Anderson	CEO, Principal Financial Officer, Principal Accounting Officer, Director	2019-08-05
0001746059-19-000012	1	Gordon Sacks	CEO	2019-08-06
0001746059-19-000012	2	Mary Sacks	CMO, COO	2019-08-06
0001741274-19-000004	1	/s/ Idicula Mathew	CEO	2019-08-06
0001746059-19-000011	1	Elizabeth Castellana	Owner and Founder	2019-08-05
0001665160-19-000827	1	Franz Hochstrasser	Principal Executive Officer and Manager	2019-08-05
0001665160-19-000827	3	Kwasi Ansu	Controller and Manager	2019-08-05
0001665160-19-000827	2	Matthew Moroney	Principal Financial Officer and Manager	2019-08-05
0001706939-19-000003	1	Peter Gantner	president	2019-08-05
0001778262-19-000003	3	Joe Dignan	Director	2019-08-05
0001778262-19-000003	2	Gordon Feller	Director	2019-08-05
0001778262-19-000003	1	Michael Jansen	Director	2019-08-05
0001778262-19-000002	3	Joe Dignan	Director	2019-08-05
0001778262-19-000002	1	Michael Jansen	Director	2019-08-05
0001778262-19-000002	2	Gordon Feller	Director	2019-08-05
0001776217-19-000002	2	Jordan Zommick	CTO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-08-02
0001776217-19-000002	1	Michel Bayan	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-08-02
0001783698-19-000001	1	kellykozak	CFO/Co-Owner	2019-08-02
0001665160-19-000826	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-02
0001761469-19-000002	2	George VonAllmen	CMO	2019-08-01
0001761469-19-000002	3	Ananda Jami	CTO	2019-08-01
0001670254-19-000442	1	Randall Hooper	Owner	2019-08-01
0001761469-19-000002	1	Donald Farrell	CEO	2019-08-01
0001670254-19-000442	2	Darien L Curry	Joint CEO	2019-08-01
0001665160-19-000824	2	Linda D. Michonski	Director	2019-08-01
0001665160-19-000824	1	David M. Michonski	CEO, Principal Executive Officer, and Director	2019-08-01
0001665160-19-000824	3	Edward Giardina	Principal Financial Officer, Principal Accounting Officer, and Director	2019-08-01
0001746059-19-000010	1	MATTHEW KAPLAN	FOUNDER & CEO	2019-08-01
0001706939-19-000002	1	Peter Gantner	president	2019-08-01
0001773255-19-000002	2	Anup Singh	Director	2019-04-29
0001773255-19-000002	1	Eshwar Inapuri	Director, President	2019-04-29
0001746059-19-000009	2	Joseph Marcus	Managing Director	2019-08-01
0001746059-19-000009	1	David Spinney	Managing Director	2019-08-01
0001665160-19-000823	1	Dan Abbate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-08-01
0001781049-19-000005	1	Peter Tolman	Owner	2019-08-01
0001746059-19-000008	3	ZEV SALAMANCA	MANAGER	2019-08-01
0001746059-19-000008	1	MY LAM	MANAGER	2019-08-01
0001746059-19-000008	2	JOHN ESPADA	MANAGER	2019-08-01
0001758964-19-000004	1	Derek Waleko	Manager	2019-01-18
0001758964-19-000004	2	Isaac Nabors	Manager	2019-01-18
0001782819-19-000002	1	Marie Miller	CEO	2019-08-01
0001639097-19-000005	1	Kerry Gallivan	Director & Chief Executive Officer	2019-08-01
0001639097-19-000005	2	Vinko Buble	Director	2019-08-01
0001782833-19-000005	1	Bruce MacDonald	Chief Creative Officer	2019-07-30
0001670254-19-000437	1	Lamar Wilson	Founder	2019-07-25
0001665160-19-000819	1	Michael Burtov (with respect to May 2 2019 Form C-U)	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-31
0001665160-19-000820	1	Michael Burtov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-31
0001763665-19-000003	1	Vyacheslav I Anishchenko	Member	2019-07-31
0001665160-19-000822	1	Darius Grandberry	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-07-31
0001774156-19-000010	1	/s/ Peter Ghiorse	Co-Founder & CEO	2019-07-31
0001774156-19-000009	1	/s/ Peter Ghiorse	Co-Founder & CEO	2019-07-31
0001665160-19-000818	1	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-31
0001757431-19-000003	1	FRANCINE ANDERSON	President/CEO	2019-07-31
0001665160-19-000816	1	Christopher Lustrino	Principal Executive Officer	2019-07-31
0001665160-19-000816	3	Christopher Lustrino	Principal Accounting Officer	2019-07-31
0001665160-19-000816	2	Christopher Lustrino	Principal Financial Officer	2019-07-31
0001731736-19-000001	1	Maya Kante	CMO	2019-07-31
0001731736-19-000001	2	Bosco Kante	CEO	2019-07-31
0001746351-19-000003	2	Justin Kilpatrick	Chieft Techology Officer	2019-07-30
0001746351-19-000003	1	Jehan Tremback	Chief Executive Officer and Chairman	2019-07-30
0001746351-19-000003	3	Deborah Simpier	Chief Operating Officer	2019-07-30
0001665160-19-000815	1	Jessica Li	CFO, Director, Principal Financial Officer, Principal Accounting Officer	2019-07-30
0001765252-19-000004	1	Neil Biafore	CEO	2019-07-30
0001781082-19-000001	1	Lillian Hoodes	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-07-30
0001778950-19-000002	1	Michelle Thimesch	Attorney	2019-07-30
0001665160-19-000813	1	Sally Outlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-30
0001779579-19-000002	1	Kelly Helmuth	Chief Executive Officer	2019-07-30
0001779579-19-000002	2	Lalit Goel	Chairman	2019-07-30
0001781828-19-000001	1	Norraset Nareedokmai	Owner	2019-07-30
0001669191-19-000267	3	Christopher Sauer	Board Member	2019-03-05
0001669191-19-000267	4	Sebastian Scripps	Board Member	2019-03-05
0001669191-19-000267	5	Daniel Googel	Board Member	2019-03-05
0001669191-19-000270	1	William W Crossman	Principal Executive Officer	2018-10-10
0001669191-19-000270	2	Timmy Chou	Principal Financial Officer	2018-10-10
0001669191-19-000270	3	Timmy Chou	Principal Accounting Officer	2018-10-10
0001669191-19-000270	4	William W Crossman	Board Member	2018-10-10
0001669191-19-000270	5	Timmy Chou	Board Member	2018-10-10
0001669191-19-000270	6	John A Lawson	Board Member	2018-10-10
0001669191-19-000270	7	Chris Tew	Board Member	2018-10-10
0001669191-19-000270	8	Lawrence Toll	Board Member	2018-10-10
0001669191-19-000267	2	Barbara Gollan	Board Member	2019-03-05
0001669191-19-000267	1	Christopher Sauer	Principal Executive Officer	2019-03-05
0001774242-19-000004	1	Lian Pham	Member	2019-07-29
0001774242-19-000004	2	Lam Mai	Member	2019-07-29
0001669191-19-000265	1	Craig Bouchard	Principal Executive Officer	2019-07-29
0001669191-19-000265	2	Julio  Ramirez	Principal Financial Officer	2019-07-29
0001669191-19-000265	3	Charles Price	Board Member	2019-07-29
0001669191-19-000265	4	Norton Schwartz	Board Member	2019-07-29
0001669191-19-000265	5	Michael Porter	Board Member	2019-07-29
0001669191-19-000265	6	John  Preston	Board Member	2019-07-29
0001669191-19-000265	7	Christopher Schuh	Board Member	2019-07-29
0001669191-19-000265	8	Craig Bouchard	Board Member	2019-07-29
0001669191-19-000259	3	Benjamin White	Principal Accounting Officer	2019-07-07
0001669191-19-000259	4	Benjamin White	Board Member	2019-07-07
0001669191-19-000259	2	Benjamin White	Principal Financial Officer	2019-07-07
0001669191-19-000259	1	Benjamin White	Principal Executive Officer	2019-07-07
0001773359-19-000003	1	/s/ Adam Berry	CEO	2019-07-29
0001665160-19-000812	1	Charles Powell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-29
0001737533-19-000002	2	Vijay Kalvakuntla	Board Member	2019-07-26
0001737533-19-000002	1	Ravi Parikh	CEO, principal executive officer, principal financial officer, principal accounting officer	2019-07-26
0001776217-19-000001	2	Jordan Zommick	CTO and Director	2019-07-26
0001776217-19-000001	1	Michel Bayan	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer	2019-07-26
0001779118-19-000002	2	Nikolas Schreiber	Co-Founder & CTO, Director	2019-07-26
0001779118-19-000002	1	Jordan Mayerson	Co-Founder & CEO, Director	2019-07-26
0001778787-19-000003	1	David Heimbuch	Founder / CEO	2019-07-26
0001780431-19-000001	1	Sean Fuellhart - POA	POA	2019-07-26
0001665160-19-000811	1	Linda Farquhar	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-07-26
0001670254-19-000432	1	Jonathan Rath	Founder and CEO	2019-07-25
0001783347-19-000001	2	Peter Peng	Founder and CEO	2019-07-25
0001670254-19-000430	1	Aj Picard	Founder - Designer/Frontend Developer	2019-07-23
0001783347-19-000001	1	John P. Caparella	Director	2019-07-25
0001746059-19-000006	1	Thim Yee	Owner and Founder	2019-07-25
0001781049-19-000004	1	Peter Tolman	Owner	2019-07-25
0001767242-19-000006	2	Matthew Runeare	CEO	2019-07-25
0001767242-19-000006	1	Dave Rothenberg	Chairman, COO	2019-07-25
0001670254-19-000426	2	Sebastian Sajoux	Founder & CEO	2019-07-19
0001670254-19-000426	1	Michael Libes	Secretary & Director	2019-07-22
0001665160-19-000810	1	Adnan Malik	CEO, Director, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2019-07-25
0001665160-19-000808	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-07-25
0001665160-19-000806	2	Alicia Pettys	Director	2019-07-25
0001665160-19-000806	1	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director	2019-07-25
0001665160-19-000806	3	Anne Kania	Executive Vice President, Director, Treasurer, Principal Accounting Officer, and Principal Financial Officer	2019-07-25
0001774858-19-000002	1	Anthony Livadas	COO	2019-07-25
0001778950-19-000001	1	Michelle Thimesch	Attorney	2019-07-25
0001741274-19-000003	1	Idicula Mathew	CEO	2019-07-24
0001771924-19-000003	1	Ilya Kupershmidt	CEO	2019-07-24
0001670254-19-000425	1	Gabriela Trueba	Founder / CEO	2019-07-15
0001746059-19-000004	1	Adam Pearson	Founder	2019-07-23
0001669191-19-000253	1	Chris Anderson	Principal Executive Officer	2019-07-11
0001669191-19-000253	4	Chris Anderson	Board Member	2019-07-23
0001669191-19-000253	3	Chris Anderson	Principal Accounting Officer	2019-07-11
0001669191-19-000253	2	Chris Anderson	Principal Financial Officer	2019-07-11
0001669191-19-000253	6	John Preston	Board Member	2019-07-23
0001669191-19-000253	7	Roger  Berry	Board Member	2019-07-23
0001669191-19-000253	5	Shad Azimi	Board Member	2019-07-23
0001669191-19-000251	5	Shad Azimi	Board Member	2019-03-03
0001669191-19-000251	4	Chris Anderson	Board Member	2019-07-11
0001669191-19-000251	3	Chris Anderson	Principal Accounting Officer	2019-07-11
