ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001731736-19-000003	0		This amendment is filed to add a webinar transcript as Exhibit G.	ElectroSpit Inc.	Corporation		DE	2017-11-15	10700 MacArthur Blvd #4D		Oakland	CA	94605	http://ElectroSpit.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001783698-19-000002	0	The offering has successfully closed as of September 10, 2019, raising $139,380 total. This date includes the period for the reconfirmation and the ACH settlement processes which added an additional 2 weeks and 2 days to the target offering close date.		BERNAL CUTLERY INC.	Corporation		CA	2014-03-03	766 Valencia Street		SAN FRANCISCO	CA	94110	https://bernalcutlery.com	SMBX, Inc.	0001707214	007-00129	290186
0001665160-19-000921	1		Changing end date	Waldorf Trade Risk, LLC	Limited Liability Company		DE	2010-02-18	6 LANDMARK SQUARE - 4TH FLOOR	4TH FLOOR	STAMFORD	CT	06901	https://receivasure.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000920	1		Issuer is extending the length of their campaign by 60 days.	Personal Airline Exchange, Inc.	Corporation		DE	2008-01-29	805 PASEO DEL ROBLEDO	SUITE 1070	THOUSAND OAKS	CA	91360	www.pax.aero	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000505	0			Vidoni, Inc.	Corporation		DE	2014-11-04	595 Baltic St.		Brooklyn	NY	11217	https://www.vidoni.io/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000919	1		updating perks and extending campaign	Tap Systems Inc.	Corporation		DE	2015-02-03	177 E Colorado Boulevard		Pasadena	CA	91105	https://www.tapwithus.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001729668-19-000001	0			Locai solutions, Inc.	Corporation		DE	2018-01-08	2796 S BOSTON COURT		DENVER	CO	80231	https://www.locaisolutions.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001774075-19-000007	1		The Company is extending the offering deadline and has done an intermediary close.	SIMPLESHOWING HOLDINGS, INC.	Corporation		DE	2018-01-12	715 PEACHTREE ST. NORTHEAST		ATLANTA	GA	30308	https://www.simpleshowing.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001787023-19-000001	0			LEAF & ASH LLC	Limited Liability Company		OK	2019-04-08	17290 MARY ENNIS CIRCLE		CHOCTAW	OK	73020	www.leafandashok.com	truCrowd, Inc	0001667145	007-00015	283063
0001773290-19-000002	0			Beast Brands, Inc.	Corporation		DE	2019-04-01	1604 TYNEWOOD DRIVE		NASHVILLE	TN	37215	https://www.getbeast.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001666102-19-000020	0		Extend offering deadline	Saberation Inc.	Corporation		VA	2018-02-26	1801 PLEASURE HOUSE RD. STE. #109		VIRGINIA BEACH	VA	23455	https://saberation.com/	Mr. Crowd	0001666102	007-00042	284278
0001665160-19-000917	0			PlantSnap Inc.	Corporation		DE	2016-06-16	PO Box 3740		Telluride	CO	81435	PlantSnap.net				
0001765395-19-000003	0	Issuer raised $174,800. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Bumpy Pickle LLC	Limited Liability Company		TX	2018-10-26	534 LOCKWOOD DR.		HOUSTON	TX	77011	www.bumpypicklehtx.com	NextSeed US LLC	0001667892	007-00023	283225
0001670254-19-000501	0			CWS Hospitality LLC	Limited Liability Company		TN	2019-07-30	707 Main Street, #152		Nashville	TN	37206	http://www.celebratewithsarah.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001785146-19-000002	0			Skoller, Inc.	Corporation		DE	2018-03-28	701 MURFREESBORO PIKE	SUITE 200	NASHVILLE	TN	37210	https://skoller.co/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001750513-19-000004	0			Oz. House LLC	Limited Liability Company		TX	2018-07-02	10601 Ranch Road 2222	Suite H	Austin	TX	78730	www.oztaphouse.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001670254-19-000498	0			PromSocial Inc.	Corporation		DE	2019-07-01	14 Stasi Ct		Old Bridge	NJ	08857	https://www.promsocial.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000916	1		Issuer is extending the length of their campaign by 60 days.	Eclipse Diagnostics Inc	Corporation		DE	2018-02-05	750 N. SAN VICENTE BLVD		LOS ANGELES	CA	90069	www.eclipsedx.com	StartEngine Capital, LLC	0001665160	007-00007	
0001781797-19-000001	0			Vanmile LLC	Limited Liability Company		NC	2015-11-01	1443 E. 7TH STREET	SUITE 202	CHARLOTTE	NC	28204	http://vanmile.com	LOCALSTAKE MARKETPLACE LLC	0001544442	008-69063	000162726
0001767272-19-000003	0		For the remainder of the offering, the minimum investment commitment that will be accepted by the Company is $500; previous investment commitments under this amount will be honored, subject to the Company's standard ability to accept or reject commitments.	WIN-WIN APP,INC.	Corporation		DE	2016-01-14	344 20TH STREET		OAKLAND	CA	94612	http://www.trywinwin.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001668287-19-000046	1		to extend offering deadline date to June 16, 2020	Michael Ray Galleries	General Partnership		NY	2018-04-25	168 North Country Road		Miller Place	NY	11764	www.michaelrayimages.com	Razitall Inc	0001668287	007-00026	
0001665160-19-000914	0			Hundy, Inc.	Corporation		DE	2016-08-26	111 NE 1st St, Floor 7		Miami	FL	33132	https://www.hundy.com	StartEngine Capital, LLC	0001665160	007-00007	
0001668287-19-000044	0			CryptoLancers Inc														
0001777935-19-000001	0			TBK Food Truck Inc.	Corporation		TX	2019-01-08	3711 TRAVIS ST.		HOUSTON	TX	77002	https://thebreakfastklub.com/	NEXTSEED SECURITIES, LLC	0001723503	008-70055	000291387
0001665160-19-000912	1		Issuer is extending the length of their campaign by 60 days.	Locking Line Barriers Corp	Corporation		CO	2015-10-10	4155 E. JEWELL AVE.	SUITE 610	DENVER	CO	80222	www.WaterBlocks.NET	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000911	0	At the close of the offering, the issuer closed on $268,080 and 4,829 number of securities.		G3C Technologies Corp	Corporation		NJ	2015-02-25	233 MT. AIRY ROAD SUITE 100	SUITE 100	BASKING RIDGE	NJ	07920	http://www.g3ct.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000910	0	At the close of the offering, the issuer closed on $45,057 and 114,894 number of securities.		Arygin Corp	Corporation		DE	2018-09-14	13155 NOEL RD	SUITE 900	DALLAS	TX	75240	https://www.arygin.com	StartEngine Capital, LLC	0001665160	007-00007	
0001668287-19-000041	0			18th and Fairfax LLC dba Intox-Detox	Limited Liability Company		FL	2014-04-01	10931 Winmeade Dr. #110		Lansdowne	VA	20176	intox-detox.com	Razitall Inc	0001668287	007-00026	
0001669191-19-000316	0			VolAero UAV & Drones Holdings Corp.	Corporation		FL	2016-05-19	5375 N HIATUS ROAD		SUNRISE	FL	33351	www.volaerodrones.com				
0001665160-19-000908	0			Waldorf Trade Risk, LLC	Limited Liability Company		DE	2010-02-18	6 Landmark Square - 4th Floor		Stamford	CT	06901	https://receivasure.com	StartEngine Capital, LLC	0001665160	007-00007	
0001783015-19-000001	0			Soar Robotics Inc.	Corporation		DE	2019-07-05	8605 SANTA MONICA BOULEVARD		WEST HOLLYWOOD	CA	90069	https://www.soarrobotics.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001669191-19-000315	0		issuer extended offering deadline.	Asprodental Inc.	Corporation		DE	2019-01-04	1213 E. Chapman Ave.		Fullerton	CA	92831	asprodental.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001554477-19-000003	0	The issuer raised approximately $469,040 during the offering period. Payment are still being processed; the exact amount has yet to be determined.		Thuzio, Inc.	Corporation		DE	2011-12-12	267 FIFTH AVENUE	7TH FLOOR	NEW YORK	NY	10016	https://www.thuzio.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001777204-19-000001	0			HelloAva, Inc.	Corporation		DE	2016-06-14	25 BROADWAY		NEW YORK	NY	10004	www.helloava.co	OpenDeal Portal LLC	0001751525	007-00167	283874
0001668287-19-000038	1		to extend offering deadline date to June 15, 2020	Of The North Beverage International Inc	Corporation		DE	2017-05-31	8 The Green, Ste. A		Dover	DE	19901	www.ofthenorth.ca	Razitall Inc	0001668287	007-00026	
0001668287-19-000037	1		to extend offering deadline date to June 15, 2020	earthdog, GP	General Partnership		TN	1997-07-01	101 Creekside Crossing		Brentwood	TN	37027	www.earthdog.com	Razitall Inc	0001668287	007-00026	
0001668287-19-000036	1		to extend offering deadline date to June 15, 2020	Bum Butt Corporation	Corporation		UT	2018-05-07	10421 S. Jordan Gtwy Ste 600		South Jordan	UT	84095	www.bumbutt.com	Razitall Inc	0001668287	007-00026	
0001668287-19-000035	1		to extend offering deadline date to June 15, 2020	English for a Song, Inc.	Corporation		DE	2016-08-02	140 Riverside Drive Ste 5D		New York	NY	10024	www.englishforasong.org	Razitall Inc	0001668287	007-00026	
0001669191-19-000313	0		issuer shortened offering period.	FANview Sports Inc.	Corporation		CA	2017-10-04	412 N Oakhurst Drive	#100	Beverly Hills	CA	90210	www.playfanview.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001702784-19-000006	1		The maximal offering amount is hereby amended to $1,070,000, the company has provided audited financials. A typo was corrected with regard to net revenues in the original Form C cover page.	CHRGR Inc.	Corporation		NY	2006-04-18	142 WEST 57TH STREET		NEW YORK	NY	10003	www.chrgr.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001774156-19-000011	0	$68,691 in investments. Payments still being processed; final number not yet determined.		GiveXist, Inc.	Corporation		DE	2016-11-30	517 NORMANDY DRIVE		MANTOLOKING	NJ	08738	www.givetide.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001774046-19-000002	0	The Offering closed successfully on 08/31/2019, having received investment commitments of $117,858, although a final accounting has not taken place.		Book & Main, Inc.	Corporation		DE	2017-03-31	222 MERCHANDISE MART PLAZA	SUITE 1212	CHICAGO	IL	60654	http://bookandmain.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-000904	1		Issuer is extending the length of their campaign by 60 days.	Vizrom Inc.	Corporation		DE	2018-08-14	1848 TRAILRIDGE DRIVE		PELHAM	AL	35124	www.vizrom.com	StartEngine Capital, LLC	0001665160	007-00007	
0001676476-19-000002	0			Desert Farms Inc.	Corporation		NY	2016-06-29	2708 WILSHIRE BLVD. SUITE 380		SANTA MONICA	NY	90403	https://www.desertfarms.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-19-000903	1		Removal of a Director, as of August 9, 2019.	xCraft Enterprises, Inc.	Corporation		DE	2017-02-28	418 E Lakeside Ave	Suite 08	Coeur d'Alene	ID	83814	www.xcraft.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000901	1		Issuer is extending the length of their campaign by 60 days.	Intelligent Beverage Technology, Inc.	Corporation		CA	2018-05-21	1251 14TH STREET, #314	#950	SANTA MONICA	CA	90404	https://www.ibtpush.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000900	1		Issuer is extending the length of their campaign by 60 days.	Ginjan Bros, Inc	Corporation		DE	2018-06-12	800 GRAND CONCOURSE	1 JS	BRONX	NY	10451	https://www.drinkginjan.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000899	1		Issuer is extending the length of their campaign by 60 days.	Xcraft Enterprises, LLC	Corporation		DE	2017-02-28	418 E LAKESIDE AVE	SUITE 08	COEUR D'ALENE	ID	83814	www.xcraft.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000898	1		Issuer is extending the length of their campaign by 60 days.	Keezel, Inc.	Corporation		DE	2017-04-27	20377 SW ACACIA STREET, 2ND FLOOR		NEWPORT BEACH	CA	92660	https://keezel.co	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-19-000311	0		issuer shortened offering period.	FANview Sports Inc.	Corporation		CA	2017-10-04	412 N Oakhurst Drive	#100	Beverly Hills	CA	90210	www.playfanview.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001670254-19-000496	0			Black Momma Tea and Cafe, Inc	Corporation		DE	2017-08-23	1488 Deer Park Avenue	suite #382	N.Babylon	NY	11703	http://www.blackmommateas.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000897	1		Issuer is extending the length of their campaign by 60 days.	Divinia Water, Inc.	Corporation		ID	2015-10-29	149 CHESTNUT ST.		IDAHO FALLS	ID	83402	www.diviniawater.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000493	0			Melior Technologies, Inc.	Other	S Corporation	TX	2007-01-01	5049 E. Broadway		Tucson	AZ	85719	https://www.goforvertical.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000896	1		Issuer is extending the length of their campaign by 60 days.	Open Box Buy Corp	Corporation		NV	2018-08-21	2896 CARMELO DRIVE		HENDERSON	NV	89052	www.openboxbuyonline.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000895	1		Issuer is extending the length of their campaign by 60 days.	Bot Image, Inc.	Corporation		NE	2018-03-20	9840 S 140TH ST, STE 8	SUITE 809	OMAHA	NE	68138	www.botimageai.com	StartEngine Capital, LLC	0001665160	007-00007	
0001776945-19-000003	0	Issuer raised $200,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Family Meal Group LLC	Limited Liability Company		TX	2018-04-09	518 W 11TH STREET		HOUSTON	TX	77008	https://www.handohtx.com/	NextSeed Securities, LLC	0001723503	008-70055	000291387
0001776774-19-000003	0	Issuer raised $206,400. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		RUNBMP LLC	Limited Liability Company		TX	2019-03-05	506-E YALE		HOUSTON	TX	77007	http://www.bemorepacifickitchenandbar.com/	NEXTSEED SECURITIES, LLC	0001723503	008-70055	000291387
0001665160-19-000894	1		Issuer is extending the length of their campaign by 60 days.	Icarus Blockchain Group Inc.	Corporation		DE	2018-08-23	ROELSTRAAT 22A		PARAMARIBO	V3	00000	www.ourox.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000893	1		Issuer is extending the length of their campaign by 60 days.	Lettuce Networks, Inc.	Corporation		DE	2016-04-18	3404 OAK SPRINGS DRIVE		AUSTIN	TX	78702	www.lettuce.fm	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000892	1		Issuer is extending the length of their campaign by 60 days.	WebTez Inc.	Corporation		GA	2012-02-15	1673 DONLON ST, SUITE 202		VENTURA	CA	93003	https://www.modvans.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000492	0			PerFIcT Inc.	Corporation		DE	2017-11-15	1942 Overland Ave Apt #3		Los Angeles	CA	90025	http://westriveapp.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000891	1		Issuer is extending the length of their campaign by 60 days.	One Roq Spirits, LLC	Limited Liability Company		NY	2012-03-12	430 VIRGINIA STREET		BUFFALO	NY	14201	www.oneroqclub.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000890	1		Issuer is extending the length of their campaign by 60 days.	Boku International Inc	Corporation		DE	2014-09-29	987 WEST OJAI AVENUE	987 WEST OJAI AVE.	OJAI	CA	93023	www.bokusuperfood.com	StartEngine Capital, LLC	0001665160	007-00007	
0001652039-19-000003	0		Addition of Reviewed Financials, increase of maximum offering amount from $107,000 to $1,070,000, and update the deadline to reach the target offering amount from 11/8/2019 to 10/4/2019.	California Labs, Inc.	Corporation		DE	2014-03-07	1540 MARKET ST.	SUITE 100	SAN FRANCISCO	CA	94117	https://www.joinloop.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001746059-19-000028	0			CONTRIBUTION CLOTHING LLC														
0001746059-19-000027	0	Our best estimate of the total amount raised by Issuer in the offering is $61,900. The funds are currently being processed. The actual amount may be lower.		CHAI CURIOUS LLC	Limited Liability Company		NH	2019-06-10	P.O. BOX 294		SOMERSWORTH	NH	03878	https://teatotallerteahouse.com/	MainVest, Inc.	0001746059	007-00162	
0001713167-19-000007	0		This Amendment is filed to add a webinar transcript attached hereto as (Exhibit H).	French Morning Media Group Inc	Corporation		DE	2017-07-21	27 WEST 20TH STREET	SUITE 800	NEW YORK	NY	10011	frenchmorning.com	MICROVENTURE MARKETPLACE INC.	0001478147	008-68458	000152513
0001668287-19-000030	0			TAPtical Design, LLC														
0001746059-19-000026	0			Wicked Good Food LLC	Limited Liability Company		MA	2019-08-12	420 WASHINGTON STREET PL.		DORCHESTER	MA	02124	https://buff-a-love.com/	MainVest, Inc.	0001746059	007-00162	
0001746059-19-000025	0			Emerald Yoga Studio Inc	Corporation		MA	2019-03-27	15 COLUMBIA ROAD		PEMBROKE	MA	02359	https://www.emeraldyoga.com/	MainVest, Inc.	0001746059	007-00162	
0001785072-19-000002	0		Update to target deadline.	Work Hard Digital Services LLC	Limited Liability Company		PA	2011-01-12	744 E. WARRINGTON AVE.		PITTSBURGH	PA	15210	https://workhardpgh.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001669191-19-000309	0		issuer shortened offering period.	FANview Sports Inc.	Corporation		CA	2017-10-04	412 N Oakhurst Drive	#100	Beverly Hills	CA	90210	www.playfanview.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000307	0		issuer extended offering deadline.	Vantem Composite Technologies LLC	Limited Liability Company		DE	2010-11-22	7 Central St, #180	Suite 1100	Arlington	MA	02476	www.vantemglobal.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001785244-19-000003	0		Prior to this offering becoming public on site, issuer is submitting an updated disclosure statement to include disclosure of involvement of a control person in an ongoing legal action.	Handies Douzo LLC	Limited Liability Company		TX	2019-04-08	3510 WHITE OAK DR.		HOUSTNO	TX	77007	https://www.handiesdouzo.com/	NextSeed Securities, LLC	0001723503	008-70055	291387
0001665160-19-000888	0			Adv3nture, Inc.	Corporation		DE	2019-08-02	321 S. Beverly Dr., Suite M		Beverly Hills	CA	90212	adv3nture.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-19-000024	0		Revising Issuer's Note Agreement to reflect updated Terms	Logwood Company, LLC	Limited Liability Company		MA	2015-10-13	500 NORTH MAIN STREET		RANDOLPH	MA	02368	https://www.ivyees.com/	MainVest, Inc.	0001746059	007-00162	
0001670254-19-000488	0			Scrap Connection, Inc.	Corporation		DE	2012-07-13	16192 Coastal Highway		Lewes	DE	19958	http://www.tradefox.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001767357-19-000004	0		Clarifying that the maximum distribution amount remains in effect throughout the lifetime of the Token.	H & G Science, Inc.	Corporation		MN	2015-09-09	1330 GOODRICH AVE.		ST. PAUL	MN	55105	hgscience.com	truCrowd, Inc	0001667145	007-00015	283063
0001665160-19-000886	1		Issuer is extending the length of their campaign by 60 days.	Monetran, LLC	Limited Liability Company		DE	2018-03-26	501 PERSHING CT.		HOCKESSIN	DE	19707	monetran.com	StartEngine Capital, LLC	0001665160	007-00007	
0001785979-19-000001	0			Axialnics Systems Inc	Corporation		TX	2019-03-01	16800 IMPERIAL VALLEY DR STE 230		HOUSTON	TX	77060	www.axialnics.com	Pitch Venture Group LLC	0001736729	007-00153	
0001665160-19-000885	1		Issuer is extending the length of their campaign by 60 days.	Spintura, inc.	Corporation		DE	2017-08-21	215 EAST 68TH ST.	15H	NEW YORK	NY	10065	spintura.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-19-000022	0			Logwood Company, LLC	Limited Liability Company		MA	2015-10-13	500 NORTH MAIN STREET		RANDOLPH	MA	02368	https://www.ivyees.com/	MainVest, Inc.	0001746059	007-00162	
0001642688-19-000003	0			Robin Technologies Inc.	Corporation		DE	2014-12-22	7250 N DALLAS PKWY #400		PLANO	TX	75024	www.robinautopilot.com				
0001670254-19-000484	0			Aptera Motors Corp	Corporation		DE	2019-03-04	13393 Samantha Avenue		San Diego	CA	92129	http://www.Aptera.us	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000884	0		Addition of a perk to campaign page.	Keezel, Inc	Corporation		DE	2017-04-27	20377 SW Acacia Street, 2nd Floor		Newport Beach	CA	92660	https://keezel.co	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000479	0			Scrap Connection, Inc.	Corporation		DE	2012-07-13	16192 Coastal Highway		Lewes	DE	19958	http://www.tradefox.co				
0001665160-19-000879	0	At the close of the offering, the issuer closed on $422,602 and 423,613 number of securities.		Rhino Hide LLC	Limited Liability Company		ID	2018-06-13	273 BIRCH BANKS		SAGLE	ID	83860	www.rhino-hide.com	StartEngine Capital, LLC	0001665160	007-00007	
0001784785-19-000001	0			BTG Operations, LLC	Limited Liability Company		TX	2014-11-18	5214 Burleson Road	Suite 209	Austin	TX	78744	www.brakestogo.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001669191-19-000304	0			VolAero UAV & Drones Holdings Corp.	Corporation		FL	2016-05-19	5375 N Hiatus Road		Sunrise	FL	33351	www.volaerodrones.com				
0001785244-19-000001	0			Handies Douzo LLC	Limited Liability Company		TX	2019-04-08	3510 White Oak Dr.		Houstno	TX	77007	https://www.handiesdouzo.com/	NextSeed Securities, LLC	0001723503	008-70055	291387
0001193125-19-228759	0			Advanced Aesthetic Technologies, Inc.	Corporation		DE	2014-01-06	One Brookline Place	Suite 427	Brookline	MA	02445	http://www.algeness.com/				
0001778787-19-000004	0	$43,102 in investments. Payments still being processed; final number yet to be determined.		Hidrent Inc.	Corporation		DE	2019-05-08	3908 ESTELLEINE DRIVE		CELINA	TX	75009	https://www.hidrent.com/	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001670254-19-000472	0			LifEngine Animal Health Laboratories Incorporated	Corporation		DE	2018-11-07	14 4th Street Southwest Suite 203		Rochester	MN	55902	http://www.leahlabs.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001783268-19-000001	0			2nd Semester Consignment Shop, LLC	Limited Liability Company		OH	2016-08-16	29302 EUCLID AVE		WICKLIFFE	OH	44092	http://www.2ndsemestershop.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-19-000878	1		updating max funding goal	Bazooka Jane Inc. dba Trusst Brands	Corporation		DE	2014-08-15	6600 Hamilton Avenue		Pittsburgh	PA	15206	www.trusstbrands.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000877	0	At the close of the offering, the issuer closed on $25,119.45 and 171,805 number of securities.		NetObjex, Inc	Corporation		DE	2015-09-30	92 CORPORATE PARK	SUITE C750	IRVINE	CA	92606	http://www.netobjex.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000469	0			Rafiki Race Boat Inc.	Corporation		WA	2019-04-19	300 West Marine View Drive		Everett	WA	98201	http://www.rafikiraceboat.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000876	0	At the close of the offering, the issuer closed on $106,695.3 and 733,314 number of securities.		NetObjex, Inc	Corporation		DE	2015-09-30	92 CORPORATE PARK	SUITE C750	IRVINE	CA	92606	http://www.netobjex.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000875	0	At the close of the offering, the issuer closed on $140,948 and 70,474 number of securities.		Samsara Luggage Inc.	Corporation		DE	2017-08-12	ONE UNIVERSITY PLAZA, SUITE 505		HACKENSACK	NJ	07601	www.SamsaraLuggage.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000874	1		Updating director titles	Bazooka Jane Inc. dba Trusst Brands	Corporation		DE	2014-08-15	6600 Hamilton Avenue		Pittsburgh	PA	15206	www.trusstbrands.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000872	0	At the close of the offering, the issuer closed on $135,880 and 13,674 number of securities.		Virtual QE	Corporation		FL	2016-04-06	11110 W OAKLAND PARK BLVD	SUITE 312	SUNRISE	FL	33351	www.virtualqe.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000871	0	At the close of the offering, the issuer closed on $12,829.74 and 58,453 number of securities.		Caddell Prep Inc.	Corporation		DE	2017-05-08	91 GUYON AVE		STATEN ISLAND	NY	10306	https://caddellprep.com	StartEngine Capital, LLC	0001665160	007-00007	
0001702784-19-000005	1		The Offering is hereby extend to December 31, 2019. While the maximum offering amount has been reached, the Company intends to secure audited financial statements to raise the maximum offering amount. A subsequent material Form C/A will then be filed.	CHRGR Inc.	Corporation		NY	2006-04-18	142 WEST 57TH STREET		NEW YORK	NY	10003	www.chrgr.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-000870	1		Issuer is extending the length of their campaign by 60 days.	Goffee, Inc	Corporation		DE	2018-02-01	315 W 39TH STREET, FLOOR 8, APT 811	APT 3K	NEW YORK	NY	10018	www.goffeeshop.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000869	1		Issuer is extending the length of their campaign by 60 days.	Karaganda, LLC	Limited Liability Company		CA	2017-04-03	2618 SAN MIGUEL DRIVE SUITE 496		NEWPORT BEACH	CA	92660	https://www.karagandafilm.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000868	0			Bazooka Jane Inc. dba Trusst Brands	Corporation		DE	2014-08-15	6600 Hamilton Avenue		Pittsburgh	PA	15206	www.trusstbrands.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000464	0			tinyB chocolate LLC	Limited Liability Company		CA	2014-08-04	190 Evelyn Way		San Francisco	CA	94127	http://www.tinyBchocolate.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000460	0			The Devil's Circle LLC	Limited Liability Company		NC	2019-03-06	15825 Colony Oaks Dr		Charlotte	NC	28277	http://www.adventusfilms.net	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-19-000021	0	Our best estimate of the total amount raised by Issuer in the offering is $76,200. The funds are currently being processed. The actual amount may be lower.		BREAK ROCK BREWING LLC	Limited Liability Company		MA	2018-10-27	949 ADAMS STREET		BOSTON	MA	02124	www.breakrockbrewing.com	MainVest, Inc.	0001746059	007-00162	
0001778262-19-000004	0		The company is providing this Form C to update current and prospective investor on capital formation activities undertaken by the company since the last Form C filing.	Cityzenith Holdings, Inc.	Corporation		DE	2009-04-23	2506 NORTH CLARK STREET		CHICAGO	IL	60614	https://cityzenith.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-000865	0			Tap Systems Inc.	Corporation		DE	2015-02-03	177 E Colorado Boulevard		Pasadena	CA	91105	https://www.tapwithus.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000863	0			DOCZ LLC	Limited Liability Company		NY	2014-03-21	3411 Avenue L		Brooklyn	NY	11210	www.elevatr.com	StartEngine Capital, LLC	0001665160	007-00007	
0001779579-19-000003	1		Filing to extend the offering deadline to 9/30/19.	Bestest, LLC	Limited Liability Company		DE	2015-10-06	21 Bridge  Square		Westport	CT	06880	www.bestestpolls.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001746059-19-000019	0			New Haven Community Solar, LLC	Limited Liability Company		CT	2018-07-05	1429 Park St.	Number 114	Hartford	CT	06106	https://www.newhavencommunitysolar.com	MainVest, Inc.	0001746059	007-00162	
0001769210-19-000004	0	The offering successfully closed, having raised $1,070,000.		MEALTHY, INC.	Corporation		DE	2017-08-15	110 SAN ANTONIO ST. #1808		SAN ANTONIO	TX	78701	https://mealthy.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
