ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001670254-19-000443	1	Le Bread Xpress, Inc.	Benoit Herve	CEO and Founder
0001670254-19-000447	1	Humphry Slocombe Group, LLC	Jina Osumi	CEO
0001665160-19-000838	1	Aqua Vault, Inc.	Robert Peck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-19-000013	1	Bottoms Up LLC	Christopher Hartley	Owner
0001496634-19-000002	1	Private Health Management, Inc.	Leslie D. Michelson	Principal Executive Officer & Board Member
0001652039-19-000001	1	California Labs, Inc.	Brian Gannon	principal executive officer, principal financial officer, principal accounting officer and director
0001665160-19-000836	1	BluCollr, LLC	Christoper R. Lawrence	CEO, Manager, Head of Business Development and Marketing
0001784675-19-000001	1	Messier 31, Inc	Brendan Playford	CEO
0001665160-19-000835	1	Wand USA Inc.	Benjamin Anderson	CEO, Principal Financial Officer, Principal Accounting Officer, Director
0001746059-19-000012	1	9 MILES EAST SARATOGA LLC	Gordon Sacks	CEO
0001741274-19-000004	1	Hera Health Solutions, Inc.	/s/ Idicula Mathew	CEO
0001746059-19-000011	1	Kin Tap & Rec Room, LLC	Elizabeth Castellana	Owner and Founder
0001665160-19-000827	1	New Haven Community Solar, LLC	Franz Hochstrasser	Principal Executive Officer and Manager
0001706939-19-000003	1	kulaBrands, Inc.	Peter Gantner	president
0001778262-19-000003	1	Cityzenith Holdings, Inc.	Michael Jansen	CEO, Chairman and Director
0001778262-19-000002	1	Cityzenith Holdings, Inc.	Michael Jansen	CEO, Chairman and Director
0001776217-19-000002	1	DirecTech Labs, Inc.	Michel Bayan	CEO
0001783698-19-000001	1	BERNAL CUTLERY INC.	kellykozak	CFO/Co-Owner
0001665160-19-000826	1	Flower Turbines LLC	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000442	1	ThanksForGiving The Movie, LLC	Darien L Curry	Joint CEO
0001665160-19-000824	1	Quigler, Inc	David M. Michonski	CEO, Principal Executive Officer, and Director
0001761469-19-000002	1	E-Connect LLC	Donald Farrell	CEO
0001746059-19-000010	1	MOBILE COOKS LLC	MATTHEW KAPLAN	FOUNDER & CEO
0001706939-19-000002	1	kulaBrands, Inc.	Peter Gantner	president
0001773255-19-000002	1	InnaMed, Inc.	Eshwar Inapuri	Director, President
0001746059-19-000009	1	FOOD FOR THOUGHT LLC	David Spinney	Managing Director
0001665160-19-000823	1	81-c, Inc.	Dan Abbate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001781049-19-000005	1	Iron Born, LLC	Peter Tolman	Owner
0001746059-19-000008	1	APEX PERFORMANCE & COMBATIVES, LLC	MY LAM	MANAGER
0001758964-19-000004	1	Up Sonder, LLC	Derek Waleko	CEO
0001782819-19-000002	1	Little Dreams LLC	Marie Miller	CEO
0001639097-19-000005	1	Chimani, Inc.	Kerry Gallivan	Director & Chief Executive Officer
0001665160-19-000822	1	Leagueswype LLC	Darius Grandberry	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001782833-19-000005	1	Bruce Andrews Design, LLC	Bruce MacDonald	Chief Creative Officer
0001665160-19-000819	1	GeoOrbital Inc.	Michael Burtov (with respect to May 2 2019 Form C-U)	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000437	1	Sunjoined  LLC	Lamar Wilson	Founder
0001665160-19-000820	1	GeoOrbital Inc.	Michael Burtov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001763665-19-000003	1	Orange Wolf Content L.L.C.	Vyacheslav I Anishchenko	Member
0001774156-19-000010	1	GiveXist, Inc.	Peter Ghiorse	Co-Founder & CEO
0001774156-19-000009	1	GiveXist, Inc.	Peter Ghiorse	Co-Founder & CEO
0001665160-19-000818	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001757431-19-000003	1	BROADWAY PROJECT ONE, LLC	FRANCINE ANDERSON	President/CEO
0001665160-19-000816	1	Kingscrowd LLC	Christopher Lustrino	Principal Executive Officer
0001731736-19-000001	1	ElectroSpit Inc.	Bosco Kante	CEO
0001746351-19-000003	1	Hawk Networks, inc.	Jehan Tremback	Chief Executive Officer and Chairman
0001665160-19-000815	1	EpigenCare Inc.	William Lee	CEO, Principal Executive Officer and Director
0001765252-19-000004	1	QWIKLEAF LLC	Neil Biafore	CEO
0001781082-19-000001	1	TrailFork, Inc	Lillian Hoodes	CEO
0001778950-19-000002	1	SHOWDEO, INC	Jason Henderson	President & CEO
0001665160-19-000813	1	Worthy Financial, Inc	Sally Outlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001779579-19-000002	1	Bestest, LLC	Kelly Helmuth	Chief Executive Officer
0001781828-19-000001	1	Selective Dining, Inc.	Norraset Nareedokmai	Owner
0001669191-19-000270	1	Phoenix PharmaLabs Inc	William W Crossman	Principal Executive Officer
0001774242-19-000004	1	Railway Heights LP	Lian Pham	Member
0001669191-19-000267	1	Ocean Renewable Power Company, Inc.	Christopher Sauer	Principal Executive Officer
0001669191-19-000265	1	Braidy Industries, Inc.	Craig Bouchard	Principal Executive Officer
0001669191-19-000259	1	Dome Audio Inc.	Benjamin White	Principal Executive Officer
0001773359-19-000003	1	PoliticalBank, LLC	/s/ Adam Berry	CEO
0001665160-19-000812	1	Powell Development Group Inc.	Charles Powell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001737533-19-000002	1	Launch After School, LLC	Ravi Parikh	CEO, principal executive officer, principal financial officer, principal accounting officer
0001776217-19-000001	1	DirecTech Labs, Inc.	Michel Bayan	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer
0001779118-19-000002	1	Hoplite Power, Inc.	Jordan Mayerson	Co-Founder & CEO, Director
0001778787-19-000003	1	Hidrent, Inc.	David Heimbuch	Founder / CEO
0001780431-19-000001	1	Natural SunLite, Inc.	Sean Fuellhart - POA	POA
0001665160-19-000811	1	entreDonovan Wholesale, LLC	Linda Farquhar	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000432	1	LOCL Enterprises Inc.	Jonathan Rath	Founder and CEO
0001670254-19-000430	1	Chad App Inc	Aj Picard	Founder - Designer/Frontend Developer
0001783347-19-000001	1	Jetson AI, Inc.	Peter Peng	Founder and CEO
0001746059-19-000006	1	Keegan Kreations LLC	Thim Yee	Owner and Founder
0001781049-19-000004	1	Iron Born, LLC	Peter Tolman	Owner
0001767242-19-000006	1	Mighty Health Co.	David Rothenberg	Chairman, COO
0001670254-19-000426	1	Arqlite SPC	Sebastian Sajoux	Founder & CEO
0001665160-19-000810	1	MyApps Corp.	Adnan Malik	CEO, Director, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000808	1	Franny's Distribution Incorporated	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000806	1	WaterRR, Inc	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director
0001774858-19-000002	1	Project JAM INC.	Anthony Livadas	COO
0001778950-19-000001	1	SHOWDEO, INC	Jasoon Henderson	CEO
0001741274-19-000003	1	Hera Health Solutions, Inc.	Idicula Mathew	CEO
0001771924-19-000003	1	Gali Health Inc.	Ilya Kupershmidt	CEO
0001670254-19-000425	1	Womp Studio LLC	Gabriela Trueba	Founder / CEO
0001746059-19-000004	1	Merrimack Ales, LLC	Adam Pearson	Founder
0001669191-19-000253	1	Vantem Global, LLC	Chris Anderson	Principal Executive Officer
0001669191-19-000251	1	Vantem Global, LLC	Chris Anderson	Principal Executive Officer
0001773139-19-000003	1	ENHANCED POTENTIAL HOLDINGS, INC	David McCullar	President
0001669191-19-000249	1	Orion Aircraft Company LLC	Andrew House	Principal Executive Officer
0001669191-19-000245	1	HUNNY, INC.	Jason Brown	Principal Executive Officer
0001746059-19-000003	1	GREEN MAMA, LLC	JOSE BARRIGA	FOUNDER & CEO
0001746059-19-000002	1	WHEELHOUSE CAPITAL INVESTMENTS INC.	JOHN P. BAILES	CEO
0001665160-19-000805	1	Spirit Apps, Inc.	Alexander McCarthy	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer
0001713167-19-000005	1	French Morning Media Group Inc	Emmanuel Saint-Martin	CEO
0001669191-19-000241	1	PropertyClub, Inc.	Andrew  Weinberger	Principal Executive Officer
0001782819-19-000001	1	Little Dreams LLC	Marie Miller	CEO
0001670254-19-000422	1	Divercity, Inc.	Chuka Ikokwu	Founder & CEO
0001670254-19-000418	1	You & Sundry LLC	Kim Goulbourne	Founder & Space Director
0001665160-19-000804	1	GLOW Beverages, Inc.	John Larson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000801	1	GLOW Beverages, Inc.	John Larson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001707193-19-000003	1	TOWN KITCHEN PBC	Eric Quick	CEO
0001670254-19-000416	1	Teak Tea, Inc.	Hayden Michael	President
0001670254-19-000414	1	Subverse Inc.	Bill Ottman	CIO
0001669191-19-000239	1	Ocean Renewable Power Company, Inc.	Christopher Sauer	Principal Executive Officer
0001713167-19-000004	1	French Morning Media Group Inc	Emmanuel Saint-Martin	CEO
0001665160-19-000798	1	Denteractive Solutions Inc.	Reza Izadi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001747949-19-000001	1	New Haven Community Solar, LLC	Matthew Moroney	Chief Operating Officer
0001713167-19-000003	1	French Morning Media Group Inc	Emmanuel Saint-Martin	CEO
0001665160-19-000796	1	Roy Jones Jr. Promotions, Inc.	Keith Veltre	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001776945-19-000001	1	Family Meal Group, LLC	Jason Andaya	Chairman
0001669191-19-000236	1	THB Holdco, LLC.	Christopher Darnell	Principal Executive Officer
0001669191-19-000233	1	Ocean Renewable Power Company, Inc.	Christopher Sauer	Principal Executive Officer
0001665160-19-000793	1	Thalia Brands Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-19-000228	1	Ocean Renewable Power Company, Inc.	Christopher Sauer	Principal Executive Officer
0001670254-19-000411	1	Spotidol, Inc.	Raja Weise	Founder/CEO
0001779118-19-000001	1	Hoplite Power, Inc.	Jordan Mayerson	Co-Founder & CEO, Director
0001665160-19-000790	1	BandB Global Enterprises LLC dba Canine Best Delights	Gregg Bigger	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001709628-19-000004	1	CLOUDASTRUCTURE, INC.	S. Richard Bentley	CEO & Director
0001665160-19-000786	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000787	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001707193-19-000002	1	TOWN KITCHEN PBC	Eric Quick	President and CEO, Director
0001782075-19-000006	1	WeLivv Inc.	Andrew Christodoulides	CEO
0001770281-19-000005	1	CVBM Interests LLC	/s/ Christopher VanBerg	CEO
0001144204-19-034855	1	Blue World Voyages, LLC	/s/ Eugene Meehan	President
0001665160-19-000784	1	Gift Jeenie USA, Inc	Vikram Chopra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000783	1	Sun Fund Renewables Inc.	Michael Licamele	CEO, Principal Executive Officer and Sole Director, Principal Financial Officer and Principal Accounting Officer
0001774156-19-000008	1	GiveXist, Inc.	Peter Ghiorse	Co-Founder & CEO
0001670254-19-000409	1	iGems TV, Inc.	Jon Fitzgerald	CEO
0001670254-19-000406	1	DownToDash, Inc.	Sama Jashnani	Co-Founder and CEO
0001771238-19-000001	1	Sila Sveta INC.	Alexander Us	CEO, principal executive officer
0001779569-19-000003	1	Social Chains, Inc	SRINI KATTA	CEO
0001776715-19-000004	1	Flower Street Docs, LLC	Adam Carolla	Manager
0001778493-19-000002	1	South Central Bungalow Gardens, LLC	John Perfitt	Ex Director of Restore Neighborhoods LA, inc., the Manager
0001665160-19-000782	1	Noble Naturals	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-19-000222	1	Braidy Industries, Inc.	Craig Bouchard	Principal Executive Officer
0001778493-19-000001	1	South Central Bungalow Gardens, LLC	John Perfitt	Executive Director of Manager, Restore Neighborhoods LA, Inc.
0001665160-19-000779	1	El Tinieblo International, Inc.	Brian Gale	CEO, Principal Executive Officer and Director
0001665160-19-000778	1	El Tinieblo International, Inc.	Brian Gale	CEO, Principal Executive Officer and Director
0001665160-19-000777	1	El Tinieblo International, Inc.	Brian Gale	CEO, Principal Executive Officer and Director
0001782111-19-000001	1	Glo Cleveland, Inc.	Shelly Gracon	CEO
0001782075-19-000005	1	WeLivv Inc.	Andrew Christodoulides	CEO
0001775091-19-000004	1	420 Real Estate, LLC	Willard Jackson by Vincent Petrescu -POA	CEO
0001773435-19-000002	1	Boardwalk Ambriza L.P.	Julio Garcia	Managing Member of General Partner, ASMK Memorial LLC
0001760049-19-000003	1	Coinseed, Inc.	Sukhbat Lkhagvadorj	CFO
0001778006-19-000003	1	Weeds Never Sleep LLC	Michael Peterson	Managing Partner
0001767242-19-000005	1	Mighty Health Co.	David Rothenberg	Chairman, COO
0001782075-19-000004	1	WeLivv Inc.	Andrew Christodoulides	CEO
0001713366-19-000003	1	Spendwith, Corp.	Carl Jibril Sulaiman II	CEO
0001668287-19-000027	1	Palouse Ag-Drone Services LLC	William Benson	Owner
0001773714-19-000003	1	Core State Holdings Corp	Oleg Cheine	President
0001669191-19-000219	1	BumBee Designs Incorporated	James Canova	Principal Executive Officer
0001669191-19-000217	1	HUNNY, INC.	Jason Brown	Principal Executive Officer
0001669191-19-000215	1	Ocean Renewable Power Company, Inc.	Christopher Sauer	Principal Executive Officer
0001670254-19-000404	1	smartQED, Inc.	Rishi Mukhopadhyay	COO & Head of Product
0001620525-19-000003	1	SICKWEATHER, INC.	Graham Dodge	CEO
0001669191-19-000213	1	Guru.Club LLC	Sam Malone	Principal Executive Officer
0001669191-19-000211	1	BumBee Designs Incorporated	James Canova	Principal Executive Officer
0001779469-19-000002	1	Shift, LLC	Brock Heasley	CEO
0001773138-19-000003	1	EADO BC Bar LLC	Brian Ching	Manager
0001780452-19-000003	1	Globocoin 1, LLC	Tobias Maldonado	Manager
0001665160-19-000775	1	Eclipse Diagnostics Inc	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000774	1	Locking Line Barriers Corp	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001665160-19-000773	1	Bublish Inc.	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000772	1	Proctor360, Inc	Ganga Bathula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000771	1	Fusion Properties Managment Group, Inc.	Fusion Properties Management Group, Inc. d/b/a Fusion Farms	Kendell Lang
0001665160-19-000770	1	Jet Token Inc.	Michael Winston	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000769	1	StorEn Technologies Inc.	Carlo Brovero	CEO, President, Chief Executive Officer, Treasurer, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000768	1	Modern Round Entertainment Corp	Ronald L. Miller, Jr.	Vice President, CFO, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer
0001767272-19-000002	1	WIN-WIN APP,INC.	Michael Brown	Chief Executive Officer, Chief Financial Officer and sole Director
0001719575-19-000006	1	Big Data Analytics, Inc.	/s/ Henry Finkelstein	CEO
0001665160-19-000765	1	Franny's Distribution Incorporated	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000763	1	Franny's Distribution Inc.	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000762	1	StorEn Technologies	Carlo Brovero	CEO, President, Chief Executive Officer, Treasurer, Principal Financial Officer and Principal Accounting Officer
0001711429-19-000002	1	Three Little Stooges Productions LLC	/s/ Earl Benjamin	President of C3 Entertainment,Inc., Managing Member of Three Little Stooges Productions, LLC.
0001780039-19-000001	1	Camppedia Inc.	Tudor Palaghita	CEO
0001665160-19-000760	1	Vizrom Inc.	Emmanuel Umoh	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001770587-19-000002	1	Coursalytics, Inc.	Ilya Byreman	Co-founder, CEO
0001743601-19-000003	1	Building Economic Advancement Network Corp	Darren V. Walker	CEO
0001772270-19-000003	1	THIRD CLIFF BAKERY LLC	MARGARET CROWLEY	FOUNDER
0001665160-19-000751	1	Third Coast Aviation Inc.	Robert Boulanger	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer
0001665160-19-000756	1	BREAKING NORMAL INC.	Daniel Eisenman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000759	1	ICARUS BLOCKCHAIN GROUP INC.	Maya Parbhoe	CEO, Principal Executive Officer and Director
0001665160-19-000750	1	Green Retrofit	Steve Nauert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000749	1	One Roq Spirits, LLC	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001759526-19-000001	1	PAYLIGHT ENERGY, INC.	James Penas	CEO
0001777060-19-000007	1	Viral Films Media LLC	Donald Amason	Manager and Chief Executive Officer
0001775794-19-000001	1	RAIDAQ LLC	Adam Steven Fogerson	Senior  Partner
0001659586-19-000004	1	Citiesense Inc.	Starling Childs	Chief Executive Officer
0001665160-19-000746	1	Lettuce Networks, Inc.	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000400	1	Voyage Media, Inc.	Nat Mundel	CEO
0001670254-19-000403	1	Orthogonal Thinker Inc.	David Nikzad	Founder
0001665160-19-000748	1	Divinia Water, Inc.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001781049-19-000003	1	Iron Born, LLC	Peter Tolman	Owner
0001665160-19-000744	1	WebTez Inc.	Peter J. Tezza II	CEO, Principal Executive Officer and Director
0001554477-19-000002	1	Thuzio, Inc.	Jared Augustine	CEO
0001665160-19-000743	1	Open Box Buy Corp	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001769638-19-000002	1	Good Chroma LLC	Tyler Czuczman	Owner
0001665160-19-000742	1	Ginjan Bros, Inc	Mohammed Diallo	CEO, Principal Executive Officer, and Director
0001665160-19-000741	1	Keezel, Inc.	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000740	1	Xcraft Enterprises, LLC	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001659586-19-000002	1	Citiesense Inc.	Starling Childs	Chief Executive Officer
0001665160-19-000739	1	G3C Technologies Corporation	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
