ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-18-001318	1		Updating Offering Document	Exclusive Foods, Inc	Corporation		CT	2017-10-23	5 JOHNS RD		Brookfield	CT	06804	www.funfrys.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001316	0			UBIF Tech Solutions Inc														
0001665160-18-001314	0			Market Analyst, LLC	Limited Liability Company		VA	2012-01-18	2224 Great Falls Street		Falls Church	VA	22046	www.marketanalyst.net	StartEngine Capital, LLC	0001665160	007-00007	
0001753229-18-000004	1		Regulation Crowdfunding Rule 201 disclosures update part2.	OH SO POLISH, INC	Corporation		VA	2017-04-25	9209 MIDLOTHIAN TNPK		NORTH CHESTER	VA	23235	https://www.ospbeautylounge.com	Buy The Block	0001693877	007-00098	287496
0001759516-18-000005	0			NY Scoops LLC dba Cool Suppliers	Limited Liability Company		NJ	2012-01-09	20 Silver Fox Lane		Sussex	NJ	07461	www.CoolSuppliers.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001758447-18-000001	0			Social5, LLC	Limited Liability Company		UT	2012-03-02	13961 SOUTH MINUTEMAN DRIVE	STE 125	DRAPER	UT	84020	https://social5.com	Mr. Crowd	0001666102	007-00042	284278
0001757857-18-000002	0			FanCompete LLC	Limited Liability Company		DE	2018-10-12	PO BOX 680802		PARK CITY	UT	84068	www.fancompete.com	Fundme.com, Inc.	0001683485	007-00078	2344863
0001760318-18-000002	0			Physio, LLC	Limited Liability Company		FL	2018-02-26	2002 E. 5th Avenue #108		Tampa	FL	33605	www.fitpeak.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001746271-18-000005	0		Added webinar transcript (attached to Form C as Exhibit G).	Stepstone Art Resources, LLC	Limited Liability Company		MA	2015-10-27	1921 Dublin Road		Richmond	MA	01254	https://www.see.me	First Democracy VC	0001683054	007-00076	285360
0001665160-18-001312	1		Issuer is extending the length of their campaign by 60 days.	CFBB Pictures	Limited Liability Company		NC	2018-06-28	2642 STRATFORD DRIVE		GREENSBORO	NC	27408	www.killgiggles.com	StartEngine Capital, LLC	0001665160	007-00007	
0001753754-18-000005	0		Added webinar transcript (attached as Exhibit H to Form C).	TendedBar LLC	Limited Liability Company		DE	2014-08-01	505 Stefan Ct		Franklin	TN	37064	tendedbar.com	First Democracy VC	0001683054	007-00076	285360
0001665160-18-001311	0			UBIF Tech Solutions, Inc.	Corporation		AR	2017-12-01	506 HICKORY CREEK COURT		LITTLE ROCK	AR	72212	WWW.UBIFTECHSOLUTIONS.COM	StartEngine Capital, LLC	0001665160	007-00007	
0001746474-18-000002	0			Coterie Group, LLC	Limited Liability Company		TX	2017-03-13	737 PRESTON ST		HOUSTON	TX	77002	https://www.coteriehtx.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-18-001310	0		Updating the end date of the offering before the offering goes live.	Valorous Media, Inc	Corporation		DE	1997-05-22	1415 GARDENA AVE.		GLENDALE	CA	91204	valoroustv.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001308	0	At the close of the offering, the issuer closed on $12,620 and 11,423 number of securities.		MPW Associates, LLC	Limited Liability Company		KY	2017-11-01	553 BLEEMEL LANE		MOUNT WASHINGTON	KY	40047	www.magnusrewards.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000541	0	End of offering. Issuer raised an estimated $21,712.		CARROT pass, LLC	Limited Liability Company		MI	2014-12-17	628 Parent Ave Suite 100		Royal Oak	MI	48067	carrotwellness.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000539	0	End of offering. Issuer raised an estimated $15,082.		Deshyo LLC	Limited Liability Company		TX	2017-07-02	3100 Riverside Dr.	#235	Los Angeles	CA	90027	www.deshyo.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000536	0	End of offering. Issuer raised an estimated $20,771.		Woodpecker Technologies, LLC	Limited Liability Company		DE	2017-06-30	258A Commonwealth Ave.		Boston	MA	02116	https://www.woodpeckerweb.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001720035-18-000003	0		Adding webinar transcript (Exhibit G of attached Form C)	ArtistWorks, LLC	Limited Liability Company		DE	2008-09-25	68 Coombs Street	C1	Napa	CA	94559	https://artistworks.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001752109-18-000006	0		Regulation Crowdfunding Rule 201 disclosures updates part 2.	ROOTS & VINE PRODUCE & CAFE, INC	Corporation		IL	2018-07-24	2016 W. 119TH STREET		CHICAGO	IL	60643	www.RootsAndVineInc.com	Buy The Block	0001693877	007-00098	287496
0001665160-18-001306	0			Valorous Media, Inc.	Corporation		DE	1997-05-22	1415 Gardena Ave.		Glendale	CA	91204	valoroustv.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001304	1		Issuer extending campaign by 60 days.	JWL.COM, Inc.	Corporation		DE	2017-10-17	23024 CONDE DR.		VALENCIA	CA	91354	jwl.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001303	0			Exclusive Foods, Inc	Corporation		CT	2017-10-23	5 JOHNS RD		Brookfield	CT	06804	www.funfrys.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001300	0			Cyndescope, Inc.	Corporation		DE	2014-03-04	1123 N 63rd St		Philadelphia	PA	19151	www.optonome.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000534	0		issuer extended offering.	Swoon City Music LLC	Limited Liability Company		DE	2016-01-29	502 Smith Street		Brooklyn	NY	11231	swooncitymusic.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000532	0			BumBee Designs Incorporated	Corporation		CA	2018-06-04	1250 Borregas Avenue	#131	Sunnyvale	CA	94089	http://www.bumbeeseat.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-001294	0			Karr Group of Companies, LLC	Limited Liability Company		CA	2010-07-14	14500 Roscoe Blvd, Ste 203		Panorama City	CA	91402	www.karrgroupco.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001297	0			Wand USA Inc.	Corporation		DE	2018-07-03	1770 Chestnut Pl Apt 1019		Denver	CO	80202	www.wandusa.com	StartEngine Capital, LLC	0001665160	007-00007	
0001691608-18-000003	0	Issuer raised $329,400. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Fair Isle Brewing LLC	Limited Liability Company		WA	2016-04-20	3207 W. HARLEY ST.		SEATTLE	WA	98199	https://www.fairislebrewing.com/	NextSeed US LLC	0001667892	007-00023	283225
0001757184-18-000001	0		Extension of offer, updating disclosures and adding financials.	MORE GOLD INVESTORS, LLC	Limited Liability Company		IN	2018-10-13	541 MCKINLEY STREET		GARY	IN	46404	https://mailchi.mp/6f9cbd38c924/broadwayprojectone	Buy The Block	0001693877	007-00098	287496
0001669191-18-000524	0		issuer decided to extend their offering.	Swoon City Music LLC	Limited Liability Company		DE	2016-01-29	502 Smith Street		Brooklyn	NY	11231	swooncitymusic.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001754776-18-000005	0			Visuwall Technologies Inc.	Corporation		DE	2018-05-21	15 PARK ROW #18L		NEW YORK	NY	10038	www.visuwall.com	OpenDeal Inc.	0001672732	007-00046	283874
0001760049-18-000001	0			Coinseed, Inc.	Corporation		DE	2017-11-22	1460 Broadway		New York	NY	10036	www.coinseed.co	MicroVentures Marketplace Inc.	0001478147	008-68458	152513
0001754776-18-000004	1		"The Company has added disclosure and procedural language that will allow the Company to draw down on the fund's that have successfully committed by investors during ""intermediate closes""."	Two Spirit LLC	Limited Liability Company		NY	2012-11-19	684 BROADWAY		NEW YORK CITY	NY	10012	https://www.thephluidproject.com/	OpenDeal Inc.	0001672732	007-00046	283874
0001665160-18-001291	1		Issuer is extending the length of their campaign by 60 days.	Cityfreighter Inc	Corporation		DE	2018-06-26	414 OLIVE STREET		SANTA BARBARA	CA	93101	www.cityfreighter.com	StartEngine Capital, LLC	0001665160	007-00007	
0001756092-18-000002	0			Sunset Patio Lounge LLC	Limited Liability Company		TX	2017-06-07	2119 Dallas St.	Unit D	Houston	TX	77003	https://www.sunsetrooftoplounge.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-18-001289	0			ZENVST INC.	Corporation		DE	2018-02-13	1201 Lady Bird Lane, Suite 436		Austin	TX	78741	https://www.zenvst.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001286	0	The amount raised at the time of closing is $184,400		EPEC Holdings, Inc	Corporation		FL	2008-10-09	1776 PINE ISLAND RD.	SUITE 316	PLANTATION	FL	33322	http://www.jamesfchyde.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001285	0	At the close of the offering, the issuer closed on $169,500 and 1,695 number of securities.		Cryptid LLC	Limited Liability Company		DE	2017-09-05	130 BAY RIDGE PARKWAY	APT 2D	BROOKLYN	NY	11209	www.cryptidmovie.com	StartEngine Capital, LLC	0001665160	007-00007	
0001756121-18-000001	0			Medcognition, Inc.	Corporation		TX	2016-08-11	18911 HARDY OAK BLVD	SUITE 141	SAN ANTONIO	TX	78258	www.medcogition.com	Pitch Venture Group LLC	0001736729	007-00153	
0001670254-18-000577	0			The One Experience LLC	Limited Liability Company		NM	2015-01-03	8581 Santa Monica Blvd		Los Angeles	CA	90069	http://www.onelovefest.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-001284	1		Issuer is extending the length of their campaign by 60 days.	Anatomic Global Inc.	Corporation		CA	1991-02-08	1407 FOOTHILL BOULEVARD	#69	LA VERNE	CA	91750	luxisleep.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001283	1		Issuer is extending the length of their campaign by 60 days.	Metasepia, Inc.	Corporation		DE	2015-06-03	2225 E BAYSHORE RD	SUITE #200	PALO ALTO	CA	94303-0322	www.metasepia.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000574	0			Element Farms, Inc.	Corporation		NY	2017-02-02	212 Warren St.		New York	NY	10282	http://purespinach.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001760453-18-000001	0			Pig Hill Brewery LLC	Limited Liability Company		PA	2012-01-25	1721 LOWRIE ST		PITTSBURGH	PA	15212	www.redstarkombucha.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001668287-18-000084	1		to extend the offering deadline date to 9/11/2019 and to add an incentive in the pitch story introduction for investors who invest $2,000 or more	Bum Butt Corporation	Corporation		UT	2018-05-07	10421 S. Jordan Gtwy Ste 600		South Jordan	UT	84095	www.bumbutt.com	Razitall Inc	0001668287	007-00026	
0001756109-18-000002	0		Updated use of proceeds, after meeting offering expenses, percentage breakdown for target amount and closing amount raised.	Orion Span, Inc.	Corporation		DE	2017-08-29	1900 S NORFOLK AVE #350		SAN MATEO	CA	94403	https://www.orionspan.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001669191-18-000522	0		extension.	Subba Media Inc	Corporation		DE	2017-10-06	1209 Orange Street		New Castle County	DE	19801	www.subba-cultcha.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000518	0		typo	Involved, Inc.	Corporation		DE	2017-02-25	72 Gardner St	Apt. F1	Allston	MA	02134	involved.mobi	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000516	0		date extension.	Involved, Inc.	Corporation		DE	2017-02-25	72 Gardner St	Apt. F1	Allston	MA	02134	involved.mobi	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000514	0			Mercurius Biorefining, Inc	Corporation		WA	2010-12-10	3190 Bay Road		Ferndale	WA	98248	mercuriusbiorefining.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-001282	0			Strat Brands Group Inc.	Corporation		NV	2018-05-07	5829 W. Sam Houston Parkway North	Suite 407	Houston	TX	77041	www.stratbrandsgroup.com	StartEngine Capital, LLC	0001665160	007-00007	
0001756109-18-000001	0			Orion Span, Inc.	Corporation		DE	2017-08-29	1900 S NORFOLK AVE #350		SAN MATEO	CA	94403	https://www.orionspan.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001668287-18-000082	1		to extend the offering deadline date to 9/10/2019	English for a Song, Inc.	Corporation		DE	2016-08-02	140 Riverside Drive Ste 5D		New York	NY	10024	www.englishforasong.org	Razitall Inc	0001668287	007-00026	
0001670254-18-000569	0			Evolution Spirit Brands LLC	Limited Liability Company		VA	2008-07-07	2016 Burson Drive		Chesapeake	VA	23323	http://www.nektarliqueur.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001668287-18-000080	1		to extend the offering deadline date to 9/9/2019 and to correct the name of the law firm for one of the owners	Of The North Beverage International Inc	Corporation		DE	2017-05-31	8 The Green, Ste. A		Dover	DE	19901	www.ofthenorth.ca	Razitall Inc	0001668287	007-00026	
0001665160-18-001280	0	The amount raised at the time of closing is $30,000.		Cyrus The Great Production Company, Inc	Corporation		NV	2017-08-31	21515 HAWTHORN BLVD., #204		TORRANCE	CA	90503	www.cyrusthemovie.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000511	0			Domestic Brands Inc	Corporation		DE	2018-09-19	235 E Broadway	Ste 518	Long Beach	CA	90802	cnctea.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001754594-18-000003	0		Attaching correct documentation to Form C before offering is live on Funding Portal	Waffle Bus Heights, LLC	Limited Liability Company		TX	2018-08-04	1835 N SHEPARD DR.	SUITE A	HOUSTON	TX	77008	https://www.thewafflebus.com/	NextSeed US LLC	0001667892	007-00023	283225
0001754594-18-000001	0			The Waffle Bus Heights LLC	Limited Liability Company		TX	2018-08-04	1835 N Shepard Dr.	Suite A	Houston	TX	77008	https://www.thewafflebus.com/	NextSeed US LLC	0001667892	007-00023	283225
0001668287-18-000078	1		to extend the offering deadline date to 9/8/2019	Michael Ray Galleries	General Partnership		NY	2018-04-25	168 North Country Road		Miller Place	NY	11764	www.michaelrayimages.com	Razitall Inc	0001668287	007-00026	
0001745458-18-000003	0	The Issuer successfully raised $233,608 during the Offering period, although a final accounting has not been conducted and the amount may be adjusted due to failed payments.		Hemster, Inc.	Corporation		DE	2017-11-02	845 MARKET STREET, BESPOKE		SAN FRANCISCO	CA	94103	hemster.co	OpenDeal Inc.	0001672732	007-00046	283874
0001750337-18-000008	0	Total funds committed: $13,650		Remember When Ice Cream Inc	Corporation		PA	2017-06-30	3860 CHARTIERS AVE		PITTSBURGH	PA	15204	www.rememberwhenicecream.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001758188-18-000004	0			Throwback Family Fun, LLC	Limited Liability Company		AZ	2017-04-03	1940 N HUBBARD LN		CASA GRANDE	AZ	85122	https://www.fun4cg.com/	Fundme.com, Inc.	0001683485	007-00078	2344863
0001665160-18-001279	0	At the close of the offering, the issuer closed on $20,900 and 217 number of securities.		Fuller Real Estate Solutions LLC	Limited Liability Company		DE	2018-01-09	712 H ST NE	SUITE 1342	WASHINGTON	DC	20002	www.fullerres.com	StartEngine Capital, LLC	0001665160	007-00007	
0001759620-18-000003	0			Blendtopia, Inc.	Corporation		DE	2018-02-02	618 Calverton Lane		Brentwood	TN	37027	www.blendtopiafoods.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001665160-18-001277	0			ToGoBOX Inc.	Corporation		RI	2017-07-31	10 Dorrance St	Suite 700	Providence	RI	02903	www.letstogobox.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001275	1		Issuer is extending the end date of their campaign by 60 days.	Rhino Hide LLC	Limited Liability Company		ID	2018-06-13	273 BIRCH BANKS		SAGLE	ID	83860	www.rhino-hide.com	StartEngine Capital, LLC	0001665160	007-00007	
0001668287-18-000076	1		to extend offering deadline date to 9/7/2019	earthdog, GP	General Partnership		TN	1997-07-01	101 Creekside Crossing		Brentwood	TN	37027	www.earthdog.com	Razitall Inc	0001668287	007-00026	
0001665160-18-001274	1		Issuer is increasing the maximum funding goal and update its financial information.	Rhino Hide LLC	Limited Liability Company		ID	2018-06-13	273 Birch Banks		Sagle	ID	83860	www.rhino-hide.com	StartEngine Capital, LLC	0001665160	007-00007	
0001754146-18-000001	0			Bargeboard & Beams, LLC	Limited Liability Company		DE	2018-09-21	5442 BURGUNDY STREET		NEW ORLEANS	LA	70117	https://www.alansonsdevelopment.com/bargeboardandbeams	NSSC Funding Portal, LLC	0001665614	007-00012	
0001617350-18-000005	0			Banaia, Inc.	Corporation		DE	2012-07-20	1010 WILSHIRE BLVD., SUITE 1800		LOS ANGELES	CA	90017	www.ponderapp.co	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-18-000564	0			Curtiss Motorcycle Company, Inc.	Corporation		DE	2005-05-05	3029 Second Ave South		Birmingham	AL	35233	http://www.curtissmotorcycles.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001749548-18-000007	0		Extending campaign deadline to January 15, 2019.	Geek Girl Tech, PBC	Corporation		DE	2018-02-08	2601 BLANDING AVE	#C182	ALAMEDA	CA	94501	https://geekgirltech.com	MiTec, PBC	0001690300	007-00133	292759
0001717111-18-000006	1		Extending campaign deadline; lowering minimum target offering amount; revising use of proceeds and business plan; revising risk factors; providing notice that the offering will be a rolling close; correcting amount preferred investors have invested.	Lei Co Cooperative, Inc.	Corporation		CA	2017-06-06	6609 BANCROFT AVE		OAKLAND	CA	94605	www.theleicompany.com	MiTec, PBC	0001690300	007-00133	292759
0001753666-18-000003	0	Target offering amount of $1,000 has been reached.		South Side Shares, LLC	Limited Liability Company		DE	2018-10-25	815 W 63RD STREET	4TH FLOOR	CHICAGO	IL	60621	www.neighborscapes.org	NSSC Funding Portal, LLC	0001665614	007-00012	
0001665160-18-001272	1		Issuer is extending the end date of their campaign.	Divinia Water, Inc.	Corporation		ID	2015-10-29	149 CHESTNUT ST.		IDAHO FALLS	ID	83402	www.diviniawater.com	StartEngine Capital, LLC	0001665160	007-00007	
0001743800-18-000005	1		Adding the following:IF THE ISSUER DOES RAISE AN AMOUNT EQUAL TO OR GREATER THAN THE TARGET OFFERING AMOUNT AT THE OFFERING DEADLINE, NO SECURITIES WILL BE SOLD IN THE OFFERING, INVESTMENT COMMITMENTS WILL BE CANCELLED AND COMMITTED FUNDS WILL BE RETURNED.	Greg Miller Project, LLC	Limited Liability Company		MN	2017-11-17	3820 NORTH BROADWAY AVENUE		ROCHESTER	MN	55906	www.gregmillerproject.com/	Silicon Prairie Holdings Inc.	0001711770	007-00123	
0001717111-18-000005	0		Extending offering deadline to December 31, 2018. Adding payment start date and investor signature block to promissory note.	Red Hen Collective Cooperative, Inc.	Corporation		CA	2017-03-08	2323 BROADWAY		OAKLAND	CA	94612	redhencollective.com	MiTec, PBC	0001690300	007-00133	292759
0001743800-18-000004	1		The business plan provided with the Form C filing and attached thereto as Exhibit B had the incorrect location for the issuer's business operations.	Greg Miller Project, LLC	Limited Liability Company		MN	2017-11-17	3820 NORTH BROADWAY AVENUE		ROCHESTER	MN	55906	www.gregmillerproject.com/	Silicon Prairie Holdings Inc.	0001711770	007-00123	
0001668287-18-000074	1		to clarify spending plan and additional use of proceeds	Palouse Ag-Drone Services LLC	Limited Liability Company		WA	2018-06-04	19 Stringham Court		Rockford	WA	99030	www.padsllc.biz/	Razitall Inc	0001668287	007-00026	
0001748372-18-000008	0	$72,325.00. Payments are still being processed; final number is yet to be determined		Feast & Fettle, Inc.	Corporation		RI	2018-07-27	881 WATERMAN AVE		EAST PROVIDENCE	RI	02914	https://www.feastandfettle.com/	First Democracy VC	0001683054	007-00076	285360
0001750319-18-000002	0	The issuer raised approximately $300,000 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Smilelove LLC	Limited Liability Company		UT	2017-05-10	2160 E 4500 S	#4	HOLLADAY	UT	84117	https://smilelove.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001670254-18-000562	0			SouveNEAR, LLC	Limited Liability Company		MO	2014-02-13	4161 Holly St.		Kansas City	MO	64111	http://www.souvenear.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000559	0			BnB Chat Inc	Corporation		NV	2015-01-14	7260 W. Azure Dr., Ste 140-517		Las Vegas	NV	89130	http://www.BnBChat.Com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-001271	1		Update to the Offering Memorandum to disclose a $45,000 investment by an affiliate of the issuer.	Proof Media Inc.	Corporation		DE	2018-04-09	6 grandview lane		Manalapan	NJ	07726	www.proofmedia.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001269	0			UniData Tech, Inc.	Corporation		DE	2018-02-26	13393 Samantha Ave		San Diego	CA	92129	www.UniData.tech	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001267	0	At the close of the offering, the issuer closed on $1,070,000 and 267,947 number of securities.		Gab AI Inc	Corporation		DE	2016-09-09	700 N STATE ST		CLARKS SUMMIT	PA	18411	https://gab.ai/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001266	1		Issuer is extending the length of their campaign by 60 days.	Worthy Financial, Inc	Corporation		DE	2016-02-24	4400 N. FEDERAL HWY, SUITE 210-12	SUITE 210-12	BOCA RATON	FL	33431	https://joinworthy.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001261	0			ICARUS BLOCKCHAIN GROUP INC.	Corporation		DE	2018-08-23	Roelstraat 22A		Paramaribo	V3	00000	www.ourox.io	StartEngine Capital, LLC	0001665160	007-00007	
0001751443-18-000005	0		Changed the offering deadline to 12/21/2018	Transatlantic Real Estate LLC	Limited Liability Company		CA	2018-08-12	18530 MACK AVE STE 336		GROSSE POINTE FARMS	MI	48236	www.transatlanticfarms.com	truCrowd, Inc	0001667145	007-00015	283063
0001665160-18-001264	0			Persona Network, Inc.	Corporation		DE	2015-06-25	182 Howard St. 119		San Francisco	CA	94105	https://persona.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001257	0			Worldcast Live, Inc	Corporation		DE	2014-01-16	53 Bridge St	Suite 508	Brooklyn	NY	11201	www.worldcastlive.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001254	0			KapowChain, LLC	Limited Liability Company		CO	2018-01-26	427 S Quay St		Lakewood	CO	80226	kapowchain.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001253	0			Sang Truong														
0001665160-18-001252	0			Jackson Hole Televison, Inc.	Corporation		WY	2017-03-09	260 W Broadway Ave	Unit #2, Suite 101	Jackson	WY	83001	www.JacksonHoleTelevision.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001249	0			KapowChain, LLC	Limited Liability Company		CO	2018-01-26	427 S Quay St		Lakewood	CO	80226	kapowchain.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001247	1		Issuer is extending the length of their campaign by 60 days.	1Up Golf Development Group, Inc	Corporation		FL	2018-07-19	377 POINT WINDEMERE PLACE		OCEANSIDE	CA	92057	www.play1upgolf.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001246	0			Skinz R Us, LLC	Limited Liability Company		CA	2018-03-08	41830 Driver Lane		Temecula	CA	92591	www.skinzrus.com	StartEngine Capital, LLC	0001665160	007-00007	
0001642688-18-000004	0		adding webinar transcript as Exhibit G to the Form C	ROBIN TECHNOLOGIES INC.	Corporation		TX	2014-12-22	4801 Spring Valley Suite 20		Farmers Branch	TX	75244	www.robinautopilot.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001670254-18-000555	0			Hawaiian Ola Brewing Corporation	Corporation		HI	2015-12-22	74-5598 Luhia Street		Kailua-Kona	HI	96740	http://www.olabrewco.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-001243	0			EscoBoss, Inc.	Corporation		CA	2017-10-23	127 S Brand blvd #220		glendale	CA	91204	www.escoboss.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000556	0			LEAD Tech, Inc	Corporation		DE	2017-03-22	415 Jackson St,		San Fransisco	CA	94111	https://www.lead.app/	Wefunder Portal LLC	0001670254	007-00033	283503
0001752109-18-000005	0		Regulation Crowdfunding Rule 201 disclosures updates.	ROOTS & VINE PRODUCE & CAFE, INC	Corporation		IL	2018-07-24	2016 W. 119TH STREET		CHICAGO	IL	60643	www.RootsAndVineInc.com	Buy The Block	0001693877	007-00098	287496
0001670254-18-000549	0			Hawaiian Ola Brewing Corporation	Corporation		HI	2015-12-22	74-5598 Luhia Street		Kailua-Kona	HI	96740	http://www.olabrewco.com				
0001752109-18-000004	0		Regulation Crowdfunding Rule 201 disclosures updates.	ROOTS & VINE PRODUCE & CAFE, INC	Corporation		IL	2018-07-24	2016 W. 119TH STREET		CHICAGO	IL	60643	www.RootsAndVineInc.com	Buy The Block	0001693877	007-00098	287496
0001745458-18-000002	0		The Form C of the Issuer dated July 3, 2018 is hereby amended to shorten the offering deadline to November 26, 2018 at 11:59pm PT. The Issuer will accept investments during the last 48 hours of the offering.	Hemster, Inc.	Corporation		DE	2017-11-02	845 MARKET STREET, BESPOKE		SAN FRANCISCO	CA	94103	hemster.co	OpenDeal Inc.	0001672732	007-00046	283874
0001755378-18-000003	1		Updated offering end date in Exhibit A	PANGEA Partners, LLC	Limited Liability Company		CA	2013-10-02	808 N. DILLON ST.		LOS ANGELES	CA	90026	https://www.pangeaman.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-18-001236	0			Proof Media Inc.	Corporation		DE	2018-04-09	6 grandview lane		Manalapan	NJ	07726	www.proofmedia.io	StartEngine Capital, LLC	0001665160	007-00007	
0001755378-18-000002	1		Updated loan amount and maturity date for Jordan Verroi loan.	PANGEA Partners, LLC	Limited Liability Company		CA	2013-10-02	808 N. DILLON ST.		LOS ANGELES	CA	90026	https://www.pangeaman.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001746271-18-000004	0		Amended to correctly reflect the Use of Proceeds for $25k minimum target in Company Summary (attached as Exhibit B to Form C)	Stepstone Art Resources, LLC	Limited Liability Company		MA	2015-10-27	1921 Dublin Road		Richmond	MA	01254	https://www.see.me	First Democracy VC	0001683054	007-00076	285360
0001755378-18-000001	0			PANGEA Partners, LLC	Limited Liability Company		CA	2013-10-02	808 N. DILLON ST.		LOS ANGELES	CA	90026	https://www.pangeaman.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001746271-18-000003	1		Updated to reflect correct commission payable to Intermediary, change the target offering amount to $25,000, update the deadline to December 17, 2018, and provide information regarding the concurrent Regulation D offering.	Stepstone Art Resources, LLC	Limited Liability Company		MA	2015-10-27	1921 Dublin Road		Richmond	MA	01254	https://www.see.me	First Democracy VC	0001683054	007-00076	285360
0001665160-18-001232	0			WebTez, Inc.	Corporation		GA	2012-02-15	1673 Donlon St, Suite 202		Ventura	CA	93003	https://www.modvans.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-001229	1		Material updates to their offering which includes but is not limited to use of proceeds, risk factors, deadline date, and description of business.	New Haven Community Solar, LLC	Limited Liability Company		CT	2018-07-05	206 Elm St.	PO Box 203882	New Haven	CT	06511	https://www.newhavencommunitysolar.com	StartEngine Capital, LLC	0001665160	007-00007	
0001758135-18-000006	0			Jubel, Inc.	Corporation		CA	2015-05-29	863 BOWSPRIT RD.		CHULA VISTA	CA	91914	www.jubel.co	MICROVENTURE MARKETPLACE INC.	0001478147	008-68458	000152513
