ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001669191-18-000485	1	Aphios Pharma LLC	Trevor  Castor	Principal Executive Officer
0001754776-18-000003	1	Two Spirit LLC	Robert Smith	Member
0001746059-18-000007	1	Brato Brewhouse & Kitchen LLC	Jonathan Gilman	Owner/Co-Founder
0001665160-18-001196	1	Power2Peer, Inc.	Mamta Sonwalkar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001195	1	Flower Turbines LLC	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001194	1	Atmos Home Inc.	Mark Lyle	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001193	1	Bioclonetics Immunotherapeutics, Inc.	Charles S. Cotropia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001192	1	LIFE RECOVERY SYSTEMS HD LLC	Robert J Freedman	CEO, Principal Executive Officer and Manager
0001665160-18-001191	1	LiveShopBuy, Inc.	Joseph Anselmo	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001190	1	ONO 3D, Inc	Pietro Gabriele	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001189	1	KOTA Longboards, LLC	Michael P. Maloney	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001620525-18-000002	1	SICKWEATHER, INC.	James Sajor	COO
0001658754-18-000004	1	Latin Everywhere Inc.	Richard Hull	Principal executive officer,principal financial officer, principal accounting officer, and director
0001742055-18-000003	1	SapientX Inc.	David Colleen	principal executive officer, principal financial officer, principal accounting officer, and director
0001665160-18-001188	1	ArtMap Inc.	David Smooke	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001739119-18-000004	1	YOURVIRTUALSIM INC	Alexandre Botteri	CEO
0001670254-18-000513	1	Habit Carbon 2 LLC	Lisa B. Ruskaup	CEO/Founder
0001670254-18-000521	1	Amnion Life LLC	Amir Fassihi	Founder and CEO
0001670254-18-000519	1	F/V San Giovanni LLC	Jiri Nozicka	CEO
0001665160-18-001185	1	ArtMap Inc.	David Smooke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000511	1	SFBC Wyomissing, LLC	John Giannopoulos	Owner, Managing Director
0001752964-18-000006	1	Axle AI, Inc.	Sam Bogoch	CEO and Director
0001665160-18-001182	1	Your Car, Our Driver, Inc.	Josef Wojtkow	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001752964-18-000004	1	Axle AI, Inc.	Sam Bogoch	CEO and Director
0001665160-18-001179	1	American Legacy Network Corp	Rodney J. Reynolds	Director and CEO, Principal Executive Officer,Principal Financial Officer and Principal Accounting Officer
0001757722-18-000001	1	Tobly, Inc.	Pablo Carvallo	CEO and Director
0001754192-18-000001	1	VIAAS, Inc.	Matthew James Connolly	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer, and Director
0001720035-18-000001	1	ArtistWorks, LLC	Patricia Butler	CEO
0001739119-18-000003	1	Indemnis Inc	Amber McDonald	Chief Executive Officer
0001665160-18-001177	1	Dashing Corp	Alaxander Villmann	CEO, Principal Executive Officer and Director
0001669191-18-000479	1	Swoon City Music LLC	Maureen Lloren	Principal Executive Officer
0001665160-18-001175	1	Ginjan Bros, Inc.	Mohammed Diallo	CEO, Principal Executive Officer, and Director
0001665160-18-001173	1	Eclipse Diagnostics Inc	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001748372-18-000007	1	Feast & Fettle Inc.	Carlos Ventura	Chief Executive Officer
0001665160-18-001168	1	KISS Innovations, Inc.	Donald Jones	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-18-001172	1	Gab AI Inc	Andrew Torba	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001705496-18-000003	1	Stanley Grove LLC	Lu Yang	Managing Director
0001665160-18-001165	1	FREEDOM MOTORS INC	Paul Moller	CEO, Principal Executive Officer
0001670254-18-000508	1	Neurocarrus Inc	Paul Blum	Co-founder & CEO
0001750508-18-000003	1	Pittsburgh Current LLC	Bethany Ruhe	Owner
0001665160-18-001162	1	Whitethorn Digital LLC	Matthew Martin White	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001164	1	Farr Hotels & Resorts, Inc	Ken Farr	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-18-001159	1	D and M Group Ltd	Donna Dutcher	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001155	1	Gongago Inc.	James Lyon	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001669191-18-000477	1	Woodpecker Technologies, LLC	Alex Melehy	Principal Executive Officer
0001754712-18-000002	1	CentriCrude Services, Inc.	Edward Stoltenberg	Chief Financial Officer
0001665160-18-001152	1	Monte Cristo Productions, LLC	Avi Bernard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001151	1	IJUZE Corp	Esmond Goei	CEO, Principal Executive Officer and Director
0001757431-18-000001	1	BROADWAY PROJECT ONE, LLC	FRANCINE ANDERSON	PRESIDENT/CEO
0001665160-18-001148	1	Energycite, Inc.	Tomer D. Tamarkin	President and Director, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer
0001756193-18-000001	1	729 Lime, LLC	David M. Talla	Manager of Morongo Moraga, LLC, the Manager
0001665160-18-001150	1	Wise Power Inc	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001146	1	ECXTECH INC.	Ryan Cullins	CEO, Principal Executive Officer, Director
0001665160-18-001145	1	Geopulse Exploration Inc.	Marcus Laun	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001144	1	Mosaic Distributors, LLC	Chris Kolodziejski	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001143	1	GarageSkins, Inc.	Richard L Medlen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001142	1	Cryptid LLC	Brad Rego	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001753839-18-000006	1	Brewriver Deerfield LLC	Joby Bowman	CEO
0001665160-18-001141	1	Sun Fund Renewables Inc.	Michael Licamele	CEO, Principal Executive Officer and Sole Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001139	1	SXC Live Inc.	Amir Amini	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001138	1	Mycroft AI Inc.	Joshua Montgomery	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001740075-18-000003	1	Ecoventz Inc.	Andreas Roussos	CEO
0001753754-18-000002	1	Tendedbar LLC	James Perkins	Chief Executive Oficer
0001669191-18-000475	1	CARROT pass, LLC	Michael Antaran	Principal Executive Officer
0001753839-18-000001	1	Brewriver Deerfield LLC	Joby Bowman	CEO
0001670254-18-000506	1	GNH Restaurant 3 LLC	Joey Parsi	CEO
0001757055-18-000001	1	Growgenics LLC	Richard A. Genga Jr.	CEO
0001757029-18-000001	1	Rose Products LLC	Amanuel Tsegai	CEO
0001665160-18-001135	1	Sagoon Inc.	Govinda Giri	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001134	1	Gift Jeenie USA, Inc	Vikram Chopra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001742846-18-000005	1	BelleIQ,Inc.	Nu Dao	Co-founder/CEO, Executive Chairman, BOD
0001670254-18-000503	1	FOODNOME, INC.	Akshay Prabhu	CEO
0001756689-18-000001	1	Cryzen LLC	Shuvro Biswas	Founder
0001665160-18-001133	1	CEN INC	James Tagg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000502	1	Coppertino Inc	Ivan Ablamskyi	Founder and CEO
0001746059-18-000006	1	ALIMENTARY LLC	Shane Clyburn	Owner/Co-Founder
0001746059-18-000005	1	NIGHTSHADEPOPUP LLC	Rachel Miller	Owner, NIGHTSHADEPOPUP, LLC
0001744276-18-000002	1	Glover & Thomas Reserve Oil & Gas Corp	Harold Thoams	Founder
0001665160-18-001132	1	TrustaBit LLC	Saritta Hines	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-18-000004	1	11 HAIR STORIES, LLC	Chelsea Falcetti	Owner/Co-Founder
0001746059-18-000003	1	WANDERING STAGE LLC	Nathan McNiff	Owner, The Wandering Stage, LLC
0001665160-18-001130	1	Worldie LLC	Christina Taft	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001131	1	Worldie LLC	Christina Taft	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000499	1	Venomyx, Inc	Daniel Dempsey	Founder and CEO
0001665160-18-001128	1	Baja United Imports, Inc.	Jim Riley	CEO and Principal Executive Officer and Director
0001665160-18-001127	1	Citizen Health Project, Inc.	Brennen Hodge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001126	1	Wow Sports Network Inc.	Jennifer Lapoint	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000472	1	God's Garden Treasures LLC	Karin Crawford	Principal Executive Officer
0001665160-18-001125	1	Horror Equity Fund, Inc.	Marlon Schulman	Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer, Director
0001669191-18-000468	1	Phoenix PharmaLabs Inc	William W Crossman	Principal Executive Officer
0001669191-18-000470	1	Rapunzl Investments, LLC	Brian Curcio	Principal Executive Officer
0001746875-18-000003	1	Bantam Holdings LLC	Stuart Maclean Ramsay	Manager
0001648770-18-000008	1	BALLOONR, INC.	Amanda Greenberg	Director, President, Secretary, Treasurer
0001665160-18-001124	1	TotalSource Solutions, Inc	George B. Brown	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001123	1	Locking Line Barriers Corp	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001684004-18-000002	1	Black Point Seafood, LLC	Mark Murrell	CEO
0001745469-18-000003	1	Maine Textiles International, LLC	/s/ Kenneth Raessler	President / Board Member
0001746386-18-000003	1	Esembly Inc.	Elizabeth Turrigiano	President
0001750307-18-000005	1	Mosaic 4537 Wayne Avenue GP, LLC	Gregory Reaves	Managing member of Manager, Mosaic Development Partners, LLC
0001670254-18-000497	1	Unionmade	Todd Barket	Owner
0001670254-18-000495	1	Petit Vour, LLC	Ryan Miner	Co-CEO
0001682580-18-000002	1	Blue Bite LLC	Mikhail Damiani	Principal Executive Officer, Principal Financial Officer, and Director
0001665160-18-001121	1	Kings Crowd LLC	Chris Lustrino	CEO and Manager, Principal Financial Officer, Principal Accounting Officer
0001670254-18-000492	1	Red Carpet Premiere Experience LLC	Craig Saslow	Co-Founder
0001747279-18-000002	1	Olive's BFF LLC	William A Holderness	CFO
0001747732-18-000002	1	Outlook Corporate Consulting, LLC.	Adam J. Robison	Chief Executive Officer
0001752660-18-000001	1	Eniware LLC	James Bernstein [s]	CEO,
0001755293-18-000001	1	NJ DEVELOPMENT COALITION, LLC	Jacquetta Thomas	President / CEO
0001665160-18-001117	1	GuruMD Virtual Med, Inc.	Clinton Osborn	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001113	1	MetaSepia, Inc.	Vance David Watkins	CEO, Principal Financial Officer, and Principal Accounting Officer
0001650631-18-000003	1	DoneGood, PBC	Cullen Schwarz	CEO and Director
0001744554-18-000002	1	Fragrance of Heaven LLC	Terri Arthur	Owner & CEO
0001754776-18-000001	1	Two Spirit LLC	Robert Smith	Member
0001665160-18-001103	1	Bannon Maher Corporation	Jonathan Bannon Maher	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-18-001111	1	Bannon Maher Corp	Jonathan Bannon Maher	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001109	1	Vizrom Inc.	Emmanuel Umoh	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-18-001098	1	Orange Marmalade, Inc.	William Gilligan	Co-CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-18-001093	1	No Limit Games	William Brevard	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-18-001090	1	MuleChain, Inc.	Ralph Liu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001088	1	One Roq Spirits, LLC	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001086	1	One Roq Spirits LLC	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001085	1	Monetran, LLC	Don Bielak	CEO, Principal Executive Officer and Manager,Principal Financial Officer and Principal Accounting Officer
0001745986-18-000002	1	Airto, Inc.	Shi Li	CEO, principal financial officer, and principal accounting officer
0001665160-18-001083	1	Anchor Digital, Inc.	Marcus Martin II	CEO and Principal Executive Officer
0001670254-18-000491	1	Mid-Atlantic Studios, LLC	Ron Newcomb	Founder
0001670254-18-000489	1	Lanikai Brewing Company, LLC	Allan D. Darling	Co-Founder and CFO
0001692133-18-000002	1	Digital Goals, Inc.	Nicholas Chavez	Co-CEO
0001746291-18-000005	1	DWEALTH LLC	Seun Odumusi	CEO
0001665160-18-001072	1	Powell Development Group Inc.	Charles Powell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001732219-18-000014	1	MYWAY, INC	TOMMY ALGATHEN ALLEN	FOUNDER
0001755780-18-000001	1	BROWN EQUITY PROPERTIES, LLC	Vaneesha Dutra	President
0001750894-18-000003	1	Zeehaus Inc.	Justin Lee	CEO
0001665160-18-001069	1	CWF Continental Inc.	Ryan Koch	CEO, Principal Executive Officer and Director and Principal Financial Officer and Principal Accounting Officer
0001675481-18-000005	1	Spotlight: Girls	Lynn Johnson	CEO
0001670254-18-000484	1	BIOPTIMIZERS USA, INC.	Andy Wilkinson	Director of Operations
0001670254-18-000482	1	Hipshark, LLC	Jon Carmen	Co-Founder and CEO
0001753336-18-000002	1	Eagle Protect, PBC	Stephen Warne Ardagh	President and Chief Executive Officer
0001669191-18-000465	1	Lipidomics, Inc.	Michael Tippie	Principal Executive Officer
0001669191-18-000461	1	Phoenix PharmaLabs Inc	William W Crossman	Principal Executive Officer
0001720733-18-000002	1	Lei Co Cooperative, Inc.	Tiffany Lacsado	President
0001669191-18-000457	1	Berylline Corporation	Xugang Li	Principal Executive Officer
0001717111-18-000004	1	Red Hen Collective Cooperative, Inc.	Molly Madden	President
0001749553-18-000003	1	Creamy Coconuts, LLC	Kai Nortey	Chief Executive Officer, Member
0001670254-18-000481	1	Border X Brewing LLC	Martin Favela	CFO / Operations Manager
0001665160-18-001061	1	Divinia Water, Inc.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001739714-18-000002	1	Certifiably, INC	Anne Chambers	CEO
0001670254-18-000479	1	Recur Outdoors, Inc.	Brian Runnals	President, Founder
0001665160-18-001058	1	Green Retrofit	Steve Nauert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000454	1	Swoon City Music LLC	Maureen Lloren	Principal Executive Officer
0001751745-18-000001	1	3BM LLC	Marc Seiavitch	Co-Owner
0001670323-18-000001	1	iSport360, Inc.	Ian Goldberg	CEO & Director
0001669191-18-000452	1	Rapunzl Investments, LLC	Brian Curcio	Principal Executive Officer
0001669310-18-000003	1	Adistry Inc	Meghan Larson	CEO
0001665160-18-001056	1	Virtual QE	Shawn Findlater	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000445	1	PropertyClub, Inc.	Andrew  Weinberger	Principal Executive Officer
0001665160-18-001054	1	GeoOrbital Inc.	Michael Burtov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001736866-18-000002	1	Premium Home Comfort Inc.	Kurt Michael Swanson	CEO
0001747279-18-000001	1	Olive's BFF LLC	William A Holderness	CFO
0001746725-18-000002	1	Veptas Technology Solutions, Inc	John C. George	CFO
0001665160-18-001051	1	Atlis Motor Vehicles Inc	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001739109-18-000006	1	UBIF Tech Solutions Inc	MICHAEL W. PIERCE	PRESIDENT
0001752964-18-000003	1	Axle AI, Inc.	Sam Bogoch	CEO & Director
0001752964-18-000002	1	Axle AI, Inc.	Sam Bogoch	CEO & Director
0001749548-18-000006	1	Geek Girl Tech, PBC	Jenn Diesi	Chief Executive Officer
0001751415-18-000001	1	Helias LLC	Vini Trambadia	Principal Executive Officer and Director
0001669191-18-000443	1	Subba Media Inc	Mark Jennings	Principal Executive Officer
0001669191-18-000439	1	SRA Health, Inc.	Steven Coen	Principal Executive Officer
0001665160-18-001050	1	SARITAS MACARONI & CHEESE INC	Sarita Ekya	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001049	1	Betterpath, Inc.	Matthew Sinderbrand	CEO
0001665160-18-001048	1	CURAITE, Inc	Arif Ferda Kertmelioglu	Chairman, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000437	1	Future Mobility Company Holdings, Inc.	Dagan Mishoulam	Principal Executive Officer
0001749079-18-000007	1	BITFENCE.IO LLC	Vladimir Tereshkov	CEO
0001682580-18-000001	1	Blue Bite LLC	Mikhail Damiani	Principal Executive Officer, Principal Financial Officer, and Director
0001665160-18-001043	1	Eclipse Diagnostics Inc	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000473	1	10 Below Franchising, LLC	Joseph Chan	Partner
0001665160-18-001041	1	Discountcell, Inc.	Jennifer King	CEO, Principle Executive Officer, Principle Financial Officer and Director
0001665160-18-001046	1	Localive, LLC	Christopher Dyson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000475	1	REDEMPTION ROCK BREWERY, CORPORATION	Danielle Babineau	CEO
0001751443-18-000004	1	Transatlantic Real Estate LLC	Nicole Birch	CEO
0001741220-18-000003	1	CW Petroleum Corp	Christopher Williams	CEO
0001739398-18-000004	1	GCB Hops, LLC	Lori Daugherty	CEO
0001746271-18-000002	1	Stepstone Art Resources, LLC	Brendan Burns	Managing Partner
0001753754-18-000001	1	Tendedbar LLC	James Perkins	Chief Executive Oficer
0001642688-18-000002	1	Robin Technologies Inc.	Justin Crandall	Chief Executive Officer
0001748372-18-000003	1	Feast & Fettle, Inc.	Carlos Ventura	Chief Executive Officer
0001668287-18-000070	1	Palouse Ag-Drone Services LLC	William Benson	Owner
0001741462-18-000003	1	Armored Citizen, LLC.	Aaron K Gilbert	President & CEO
0001665160-18-001026	1	Perfict Inc.	Cory Faulkner	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001025	1	Titomirov Vodka LLC	Alexander Titomirov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001024	1	Flont, Inc	Cormac Kinney	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001023	1	MicroGen Vet LLC	Kurt Dombkowski	CEO, Principal Executive Officer, Manager
0001746271-18-000001	1	Stepstone Art Resources, LLC	Brendan Burns	Managing Partner
0001670254-18-000467	1	Hopster's LLC	Lee Cooper	Founder
0001665160-18-001021	1	YOPI TECHNOLOGIES INC	Hemi Reem	CEO, Principal Financial Officer, Principal Accounting Officer and Director
0001670254-18-000466	1	Hopster's LLC	Lee Cooper	Founder
0001722197-18-000008	1	INDECO UNION	David Levine	Chief Executive Officer
0001665160-18-001019	1	Anatomic Global Inc.	David Farley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-001018	1	JWL.COM, Inc.	David Zinberg	CEO, Principal Executive Officer and Director
0001669191-18-000434	1	Woodpecker Technologies, LLC	Alex Melehy	Principal Executive Officer
0001752095-18-000001	1	Slumber Bump, LLC	Shad Morris	Chief Executive Officer
0001665160-18-001017	1	Divinia Water, Inc.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001669191-18-000431	1	Swoon City Music LLC	Maureen Lloren	Principal Executive Officer
0001665160-18-001016	1	FRtoken Inc.	Joseph Pitluck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000429	1	PropertyClub, Inc.	Andrew  Weinberger	Principal Executive Officer
0001750307-18-000004	1	CRF Baltimore Affordable Housing, LLC	Jeffrey Villwock	CEO, Community Redevelopment Fund, Inc., Manager
0001635926-18-000008	1	Because Learning, Inc.	Sunny Washington	CEO and Co-founder
0001750307-18-000003	1	Mosaic 4537 Wayne Avenue GP, LLC	Gregory Reaves	Managing member of Manager, Mosaic Development Partners, LLC
0001665160-18-001015	1	Worthy Financial, Inc.	Sally Outlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001675481-18-000004	1	Spotlight: Girls	Lynn Johnson	CEO
0001670254-18-000465	1	Marlo's Bakeshop LLC	Marlo Giudice	Founder and CEO
0001717111-18-000002	1	Red Hen Collective Cooperative, Inc.	Molly Madden	President
