ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-18-001282	1	Justin Marek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-29
0001756109-18-000001	1	Frank Bunger	CEO & Founder	2018-11-29
0001668287-18-000082	1	Joshua Harrison	Owner	2018-11-29
0001670254-18-000569	1	Robert McMahon	CFO	2018-11-27
0001670254-18-000569	2	Robert Dozier	Founder + Chief Executive Officer	2018-11-20
0001668287-18-000080	1	Ron Stamp	Owner	2018-11-28
0001665160-18-001280	1	Alan Bailey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-28
0001669191-18-000511	5	Lawrence Charles	Board Member	2018-11-19
0001669191-18-000511	4	Scott Huthmacher	Board Member	2018-11-23
0001669191-18-000511	2	Scott Huthmacher	Principal Financial Officer	2018-11-23
0001669191-18-000511	1	Lawrence Charles	Principal Executive Officer	2018-11-19
0001669191-18-000511	3	Scott Huthmacher	Principal Accounting Officer	2018-11-23
0001754594-18-000003	1	Phi Nguyen	Manager	2018-11-27
0001754594-18-000001	1	Phi Nguyen	Manager	2018-11-27
0001668287-18-000078	1	Michael Ray Eamotte	Owner	2018-11-27
0001745458-18-000003	1	Allison Lee	Director	2018-11-27
0001750337-18-000008	1	Deb Spotts	Owner	2018-11-27
0001758188-18-000004	1	Kelsey Redwine	President	2018-11-27
0001665160-18-001279	1	Jonathan Fuller	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-27
0001759620-18-000003	1	Tiffany Taylor	Founder & CEO	2018-11-26
0001665160-18-001277	1	Taegon Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-26
0001665160-18-001275	1	Jason Giddon	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-11-26
0001668287-18-000076	1	David Colella	Partner	2018-11-26
0001665160-18-001274	1	Jason Giddon	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-26
0001754146-18-000001	1	Erik Holmberg	Manager of Manager, Alonson's Development, LLC	2018-11-26
0001617350-18-000005	1	Himanshu Agarwal	Director, Chief Executive Officer	2018-11-23
0001617350-18-000005	2	Hooman Imani	Director, Chief Technology Officer	2018-11-23
0001670254-18-000564	2	Herbert Matthew Chambers	Chairman/CEO	2018-11-21
0001670254-18-000564	3	Pamela Miller	Corporate Secretary	2018-11-21
0001670254-18-000564	4	Jay Etheridge	CFO	2018-11-21
0001670254-18-000564	1	James Hoegh	Director	2018-11-21
0001749548-18-000007	1	Jenn Diesi	Chief Executive Officer, President, Secretary, Chief Financial Officer, Director	2018-11-21
0001717111-18-000006	2	Tiffany Lacsado	Director, CFO	2018-11-21
0001717111-18-000006	1	Kristin Clayton	Director	2018-11-21
0001753666-18-000003	1	Jay Readey	President of NeighborScapes, NFP, the Manager	2018-11-21
0001665160-18-001272	2	Remy J Sedlmayr \	Principal Accounting Officer	2018-11-21
0001665160-18-001272	1	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer	2018-11-21
0001743800-18-000005	1	/Gregory Miller/	President	2018-11-21
0001717111-18-000005	3	Molly Madden	Director, CFO	2018-11-20
0001717111-18-000005	4	Yusuf George	Director	2018-11-20
0001717111-18-000005	1	Stephanie Sprinkle	Director	2018-11-20
0001717111-18-000005	2	Stephen Rye Switzer	Director	2018-11-20
0001743800-18-000004	1	/Gregory Miller/	President	2018-11-21
0001668287-18-000074	1	William Benson	Owner	2018-11-21
0001748372-18-000008	2	Margaret Mulvena	Founder, Executive Chef	2018-11-21
0001748372-18-000008	1	Carlos Ventura	Chief Executive Officer	2018-11-21
0001750319-18-000002	1	David Frazier	Director	2018-11-20
0001750319-18-000002	2	Spencer Grider	Director	2018-11-20
0001670254-18-000562	1	Tiffany H King	Manager	2018-11-20
0001670254-18-000562	2	Suzanne Southard	Manager	2018-11-20
0001670254-18-000559	1	Daniel Hall	President/CEO	2018-11-19
0001665160-18-001271	1	Luigi DeMeo	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-20
0001665160-18-001269	2	Chris Anthony	CEO, Principal Executive Officer, and Director	2018-11-20
0001665160-18-001269	1	Steve Fambro	Principal Financial Officer, Principal Accounting Officer, and Director	2018-11-20
0001665160-18-001267	1	Andrew Torba	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2018-11-20
0001665160-18-001266	1	Sally Outlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-20
0001665160-18-001266	2	Russell Thomas	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-20
0001665160-18-001264	1	Matthew Kerle	CEO, Principal Executive Officer and Director	2018-11-19
0001665160-18-001264	2	Colby Schaeffer	Principal Financial Officer and Principal Accounting Officer	2018-11-19
0001665160-18-001261	1	Maya Parbhoe	CEO, Principal Executive Officer and Director	2018-11-19
0001751443-18-000005	1	Nicole Birch, Esq.	CEO	2018-11-19
0001665160-18-001261	2	Zeenat William	Principal Financial Officer and Principal Accounting Officer	2018-11-19
0001665160-18-001257	1	Jacqueline Benton	Principal Financial Officer and Principal Accounting Officer	2018-11-19
0001665160-18-001257	2	Peter Lewis	CEO, Principal Executive Officer, and Director	2018-11-19
0001665160-18-001254	1	Sang Truong	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-11-19
0001665160-18-001253	1	Sang Truong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-19
0001665160-18-001252	1	Rubin Rodriguez Jr	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-11-19
0001665160-18-001249	1	Sang Truong	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-11-19
0001665160-18-001247	1	John R. Humphrey	CEO and Founder, Principal Executive and Director	2018-11-19
0001665160-18-001247	2	Scott Marchard	CFO and Principal Financial Officer and Principal Accounting Officer	2018-11-19
0001665160-18-001246	1	Matthew Brown	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-11-19
0001642688-18-000004	2	Mahmoud Haidar	Director	2018-11-16
0001642688-18-000004	4	William Buchanan	Director	2018-11-16
0001642688-18-000004	3	Scott Harper	Director	2018-11-16
0001642688-18-000004	1	Christopher Moll	Director	2018-11-16
0001670254-18-000555	2	Chris Whidden	Brand Manager	2018-11-14
0001670254-18-000555	1	Brett Jacobson	CEO	2018-11-14
0001670254-18-000556	1	Yumi Alyssa Kimura	CEO	2018-11-16
0001745458-18-000002	1	Allison Lee	Director	2018-11-16
0001665160-18-001243	1	Juliet Andriassian	CEO, Principal Executive Officer and Director, director / officer, Principal Financial Officer and Principal Accounting Officer	2018-11-15
0001752109-18-000005	1	Ena Jones	President/CEO	2018-11-16
0001670254-18-000549	3	Brett Jacobson	CEO	2018-11-14
0001670254-18-000549	2	Chris Whidden	Brand Manager	2018-11-14
0001670254-18-000549	1	Naehalani Breeland	Marketing Director	2018-11-14
0001670254-18-000555	3	Naehalani Breeland	Marketing Director	2018-11-14
0001752109-18-000004	1	Ena Jones	President/CEO	2018-11-16
0001755378-18-000003	1	Nick Bradley	principal executive officer, principal financial officer, principal accounting officer, and director	2018-11-16
0001665160-18-001236	1	Luigi DeMeo	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-16
0001755378-18-000002	1	Nick Bradley	principal executive officer, principal financial officer, principal accounting officer, and director	2018-11-16
0001746271-18-000004	1	Brendan Burns	Manager and Chief Executive Officer	2018-11-16
0001755378-18-000001	1	Nick Bradley	principal executive officer, principal financial officer, principal accounting officer, and director	2018-11-16
0001746271-18-000003	1	Brendan Burns	Manager and Chief Executive Officer	2018-11-16
0001665160-18-001232	2	Laura L. Tezza	Director of Operations, Principle Financial Officer and Director and Principal Accounting Officer	2018-11-15
0001665160-18-001232	1	Peter J. Tezza II	CEO, Principal Executive Officer and Director	2018-11-15
0001665160-18-001229	3	Kwasi Ansu	Controller and Manager	2018-11-15
0001665160-18-001229	2	Matthew Moroney	Principal Financial Officer and Manager	2018-11-15
0001665160-18-001229	1	Franz Hochstrasser	Principal Executive Officer and Manager	2018-11-15
0001758135-18-000006	2	Jose Pablo Toscano	CEO	2018-11-15
0001758135-18-000006	1	Nicolas Bergengruen	CMO	2018-11-15
0001669191-18-000506	4	Michael Antaran	Board Member	2018-10-23
0001669191-18-000506	2	Michael Antaran	Principal Financial Officer	2018-10-23
0001669191-18-000506	1	Michael Antaran	Principal Executive Officer	2018-10-23
0001669191-18-000506	3	Michael Antaran	Principal Accounting Officer	2018-10-23
0001746059-18-000009	1	Morgan Chase	Owner	2018-11-15
0001669191-18-000504	2	Chris Pesigan	Principal Financial Officer	2018-04-30
0001669191-18-000504	3	Chris Pesigan	Principal Accounting Officer	2018-04-30
0001669191-18-000504	4	Tyrre Burks	Board Member	2018-04-30
0001669191-18-000504	1	Tyrre Burks	Principal Executive Officer	2018-04-30
0001665160-18-001226	1	Amit Patel	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-11-15
0001665160-18-001224	1	Kirk Maust	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-11-15
0001665160-18-001222	1	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-15
0001753229-18-000003	1	Angela Dupree	President/CEO	2018-11-15
0001670254-18-000540	2	Demetri Coupounas	CEO	2018-11-13
0001670254-18-000540	1	Kimberly Anne Riether Coupounas	Director	2018-11-13
0001665160-18-001219	1	Raghu Bala	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-13
0001665160-18-001216	1	Nick Foster	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-14
0001675481-18-000006	1	Lynn Johnson	CEO, CFO, Director	2018-11-12
0001675481-18-000006	2	Allison Kenny	Director	2018-11-14
0001665160-18-001213	2	Chris Betzing	Principal Accounting Officer and Principal Financial Officer	2018-11-14
0001665160-18-001213	1	Peter Jenson	CEO, Principal Executive Officer, and Principal Executive Director	2018-11-14
0001637604-18-000001	3	David Meadows	CEO	2018-11-13
0001637604-18-000001	2	Wade Hampton	Board Member	2018-11-14
0001637604-18-000001	1	Robert Schnitzius	Board Member	2018-11-13
0001665160-18-001211	1	Gregory Campbell	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-11-13
0001746059-18-000008	1	Keenan Langlois	Owner	2018-11-13
0001758696-18-000005	2	Isar Mostafanezhad	Director	2018-11-13
0001758696-18-000005	1	Vincent Kimura	Director and Chief Executive Officer	2018-11-13
0001758696-18-000005	3	Man Wai Stephen Tsang	Director	2018-11-13
0001665160-18-001207	1	Glyn Caddell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-13
0001669191-18-000501	2	Richard Burtt	Principal Financial Officer	2018-11-07
0001669191-18-000501	10	Paul Sinnott	Board Member	2018-11-07
0001669191-18-000501	9	Brian Kinney	Board Member	2018-11-07
0001669191-18-000501	8	Leonard Miller	Board Member	2018-11-08
0001669191-18-000501	7	Richard Burtt	Board Member	2018-11-07
0001669191-18-000501	6	John Cammett	Board Member	2018-11-08
0001669191-18-000501	5	Peter Rogal	Board Member	2018-11-07
0001669191-18-000501	4	Mitchel Sayare	Board Member	2018-11-07
0001669191-18-000501	3	Pamela Lichtenthal	Principal Accounting Officer	2018-11-07
0001669191-18-000501	1	Richard Burtt	Principal Executive Officer	2018-11-07
0001665160-18-001205	1	Joshua Montgomery	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-13
0001665160-18-001204	1	Carlo Brovero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-13
0001665160-18-001203	1	Joe Grimes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-13
0001665160-18-001202	1	Cornell Christanson	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-11-13
0001753754-18-000004	2	Justin Honeysuckle	Chief Operating Officer	2018-11-13
0001753754-18-000004	1	James Perkins	Chief Executive Officer	2018-11-13
0001753666-18-000001	1	Jay Readey	President of the Manager, NeighborScapes NFP	2018-11-13
0001751259-18-000005	1	Scott Baker	Owner	2018-11-13
0001670254-18-000536	2	Areo Nazari	CEO and Founder	2018-11-09
0001670254-18-000536	1	Kevin Lance	Secretary	2018-11-09
0001753839-18-000008	2	Vanessa Melendez	Managing Partner	2018-11-09
0001753839-18-000008	1	Bryan Melendez	CEO	2018-11-09
0001670254-18-000533	1	Brooke Parks	President	2018-11-09
0001670254-18-000533	2	Nic Parks	CEO	2018-11-09
0001670254-18-000530	1	Sean McCauley	Senior Advisor	2018-11-08
0001670254-18-000530	2	Andres Acosta	MD, PhD	2018-11-08
0001751287-18-000003	1	Joseph Hernandez	Founder	2018-11-09
0001669191-18-000497	4	Jacob Dansey	Board Member	2018-09-24
0001669191-18-000497	3	Jacob Dansey	Principal Accounting Officer	2018-09-24
0001669191-18-000497	2	Jacob Dansey	Principal Financial Officer	2018-09-24
0001669191-18-000497	1	Jacob Dansey	Principal Executive Officer	2018-09-24
0001669191-18-000495	7	Christopher Schuh	Board Member	2018-09-18
0001669191-18-000495	6	John  Preston	Board Member	2018-09-14
0001669191-18-000495	5	Craig Bouchard	Board Member	2018-09-13
0001669191-18-000495	4	Norton Schwartz	Board Member	2018-09-14
0001669191-18-000495	2	Julio Ramirez	Principal Financial Officer	2018-09-13
0001669191-18-000495	1	Craig Bouchard	Principal Executive Officer	2018-09-13
0001669191-18-000495	3	Johanne Medina	Principal Accounting Officer	2018-09-13
0001750894-18-000004	1	JUSTIN LEE	CEO	2018-11-09
0001749553-18-000004	1	Kai Nortey	Member	2018-10-10
0001749553-18-000004	2	Ernest Nee-Nueh Nortey	Member	2018-10-10
0001756562-18-000003	1	Kenneth A. Crecelius	Owner	2018-11-08
0001669191-18-000492	4	Thomas  Mason	Board Member	2018-11-02
0001669191-18-000492	3	Thomas  Mason	Principal Accounting Officer	2018-11-02
0001669191-18-000492	2	Thomas  Mason	Principal Financial Officer	2018-11-02
0001669191-18-000492	1	Thomas  Mason	Principal Executive Officer	2018-11-02
0001669191-18-000492	5	James Fiske	Board Member	2018-11-03
0001665160-18-001201	1	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-08
0001665160-18-001199	8	David Roderick	Director	2018-11-08
0001665160-18-001199	7	Jeffry Gerber, MD	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-08
0001665160-18-001199	6	Gary L. German	Director	2018-11-08
0001665160-18-001199	5	Michael Roth	Director, Chairman, and Secretary	2018-11-08
0001665160-18-001199	4	Eric Westman	Director, Chief Medical Officer	2018-11-08
0001665160-18-001199	3	Bruce Rossiter	Director	2018-11-08
0001665160-18-001199	2	Sherron Kittle	Director	2018-11-08
0001665160-18-001199	1	Richard Koffler	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-08
0001756193-18-000002	1	David M. Talla	Manager of Morongo Moraga, LLC, the Manager	2018-11-08
0001670254-18-000527	1	Jason A. Hobson	Founder	2018-11-07
0001670254-18-000527	2	David Nikzad	Founder	2018-11-07
0001670254-18-000526	1	Jason A. Hobson	Founder	2018-11-07
0001670254-18-000526	2	David Nikzad	Founder	2018-11-07
0001665160-18-001197	1	Darby Cox	CEO, Principal Executive Officer and Director	2018-11-07
0001665160-18-001197	3	Amy Livingood	Principal Accounting Officer	2018-11-07
0001665160-18-001197	2	Sean Geng	COO, President, and Principal Financial Officer	2018-11-07
0001669191-18-000485	4	Trevor  Castor	Board Member	2018-08-30
0001669191-18-000481	1	Neville Golvala	Principal Executive Officer	2018-02-27
0001669191-18-000481	3	Ronald Buckner	Principal Accounting Officer	2018-02-27
0001669191-18-000481	4	Ronald Buckner	Board Member	2018-02-19
0001669191-18-000485	3	James  Falese	Principal Accounting Officer	2018-08-29
0001669191-18-000485	2	James  Falese	Principal Financial Officer	2018-08-29
0001669191-18-000485	1	Trevor  Castor	Principal Executive Officer	2018-08-29
0001669191-18-000481	2	Ronald Buckner	Principal Financial Officer	2018-02-27
0001754776-18-000003	1	Robert Smith	CEO and Founder	2018-11-06
0001746059-18-000007	1	Jonathan Gilman	Owner/Co-Founder	2018-11-06
0001746059-18-000007	2	Alex Corona	Owner/Co-Founder	2018-11-06
0001665160-18-001196	1	Mamta Sonwalkar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-06
0001665160-18-001195	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-06
0001665160-18-001194	2	Chris Ladwig	Chief Design Officer and Director	2018-11-06
0001665160-18-001194	1	Mark Lyle	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-06
0001665160-18-001193	1	Charles S. Cotropia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-06
0001665160-18-001192	2	Coan I Knight	Controller	2018-11-06
0001665160-18-001192	1	Robert J Freedman	CEO, Principal Executive Officer and Manager	2018-11-06
0001665160-18-001191	1	Joseph Anselmo	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-06
0001665160-18-001190	1	Pietro Gabriele	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-06
0001665160-18-001189	1	Michael P. Maloney	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-06
0001620525-18-000002	2	Graham Dodge	CEO	2018-11-05
0001620525-18-000002	3	James Sajor	COO	2018-11-05
0001620525-18-000002	1	Michael W. Belt	CTO	2018-11-05
0001658754-18-000004	1	Richard Hull	Director	2018-11-05
0001658754-18-000004	3	Buck Jordan	Director	2018-11-05
0001658754-18-000004	4	Ken Hayes	Director	2018-11-05
0001658754-18-000004	2	Sergio Radovcic	Director	2018-11-05
0001742055-18-000003	1	David Colleen	Director	2018-11-05
0001665160-18-001188	1	David Smooke	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2018-11-05
0001739119-18-000004	1	Alexandre Botteri	Director	2018-11-05
0001670254-18-000511	1	Peter R. Giannopoulos	Officer/Partner	2018-10-30
0001670254-18-000521	1	Amir Fassihi	Founder and CEO	2018-11-02
0001665160-18-001185	1	David Smooke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-02
0001670254-18-000513	1	Lisa B. Ruskaup	CEO/Founder	2018-11-02
0001670254-18-000513	2	Lisa Ruskaup	CEO	2018-11-02
0001670254-18-000519	2	Jiri Nozicka	CEO	2018-11-02
0001670254-18-000519	1	Elizabeth Pennisi-Nozicka	Member Manager	2018-11-02
0001670254-18-000511	2	John Giannopoulos	Owner, Managing Director	2018-10-30
0001752964-18-000006	1	Sam Bogoch	CEO and Director	2018-11-02
0001665160-18-001182	1	Josef Wojtkow	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-02
0001752964-18-000004	1	Sam Bogoch	CEO and Director	2018-11-02
0001665160-18-001179	1	Rodney J. Reynolds	Director and CEO, Principal Executive Officer,Principal Financial Officer and Principal Accounting Officer	2018-11-02
0001757722-18-000001	2	Tanausu Gonzales	CTO and Director	2018-11-02
0001757722-18-000001	1	Pablo Carvallo	CEO and Director	2018-11-02
0001754192-18-000001	1	Matthew James Connolly	Director	2018-11-02
0001720035-18-000001	1	David Butler	Chairman and Manager	2018-11-02
0001720035-18-000001	2	Patricia Butler	Manager, CEO, Treasurer & Secretary	2018-11-02
0001739119-18-000003	2	Alan Erickson	Director	2018-11-02
0001739119-18-000003	1	Amber McDonald	Chief Executive Officer	2018-11-02
0001739119-18-000003	3	Aaron Dallek	Director	2018-11-02
0001665160-18-001177	1	Alaxander Villmann	CEO, Principal Executive Officer and Director	2018-11-02
0001665160-18-001177	2	Richard Sherman	COO, Principal Financial Officer, Principal Accounting Officer, and Director	2018-11-02
0001669191-18-000479	4	Maureen Lloren	Board Member	2018-05-14
0001669191-18-000479	3	Mike Beck	Principal Accounting Officer	2018-05-14
0001669191-18-000479	2	Ned Sedlak	Principal Financial Officer	2018-05-14
0001669191-18-000479	1	Maureen Lloren	Principal Executive Officer	2018-05-14
0001665160-18-001175	1	Ibrahima Diallo	COO, Principal Financial Officer, and Principal Accounting Officer	2018-11-01
0001665160-18-001175	2	Mohammed Diallo	CEO, Principal Executive Officer, and Director	2018-11-01
0001665160-18-001173	2	Robert S. Marks	Director, Secretary	2018-11-01
0001665160-18-001173	1	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-11-01
0001748372-18-000007	1	Carlos Ventura	Chief Executive Officer	2018-10-31
0001748372-18-000007	2	Margaret Mulvena	Founder, Executive Chef	2018-10-31
0001665160-18-001168	1	Donald Jones	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2018-10-31
0001665160-18-001172	1	Andrew Torba	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2018-10-31
0001705496-18-000003	1	Lu Yang	Managing Director	2018-10-31
0001665160-18-001165	2	David Sastry	Director, Principal Financial Officer, Principal Accounting Officer	2018-10-31
0001665160-18-001165	1	Paul Moller	CEO, Principal Executive Officer	2018-10-31
0001670254-18-000508	1	Paul Blum	Co-founder & CEO	2018-10-30
0001750508-18-000003	1	Bethany Ruhe	Owner	2018-10-31
0001665160-18-001159	1	Donna Dutcher	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-10-30
0001665160-18-001164	1	Ken Farr	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2018-10-30
0001665160-18-001162	1	Matthew Martin White	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-10-30
0001665160-18-001155	1	James Lyon	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2018-10-30
0001669191-18-000477	2	Alex Melehy	Principal Financial Officer	2018-06-29
0001669191-18-000477	1	Alex Melehy	Principal Executive Officer	2018-06-29
0001669191-18-000477	4	Alex Melehy	Board Member	2018-06-29
0001669191-18-000477	3	Alex Melehy	Principal Accounting Officer	2018-06-29
0001754712-18-000002	1	Edward A. Stoltenberg	Chief Financial Officer	2018-10-18
0001754712-18-000002	3	David B. Park	Chief Executive Officer & Chief Technical Officer	2018-10-18
0001754712-18-000002	2	R. Mitchell Hindman	President & Chief Operating Officer	2018-10-18
0001665160-18-001152	1	Avi Bernard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-10-30
0001665160-18-001151	3	Suit Khown Chan	Principal Financial Officer and Principle Accounting Officer	2018-10-30
0001665160-18-001151	2	Robert Kent	CMO, Vice Chairman and Director	2018-10-30
0001665160-18-001151	1	Esmond Goei	CEO, Principal Executive Officer and Director	2018-10-30
0001757431-18-000001	1	FRANCINE ANDERSION	PRESIDENT/CEO	2018-10-30
0001665160-18-001148	2	Pat Boone	Director	2018-10-29
0001665160-18-001148	1	Tomer D. Tamarkin	President and Director, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2018-10-29
0001756193-18-000001	1	David M. Talla	Manager of Morongo Moraga, LLC, the Manager	2018-10-29
0001665160-18-001150	1	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-10-29
0001665160-18-001146	1	Ryan Cullins	CEO, Principal Executive Officer, Director	2018-10-29
0001665160-18-001146	2	Brian Catudan	Principal Financial Officer, Principal Accounting Officer	2018-10-29
0001665160-18-001145	1	Marcus Laun	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-10-29
0001665160-18-001144	1	Chris Kolodziejski	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-10-29
0001665160-18-001143	1	Richard L Medlen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-10-29
0001665160-18-001142	1	Brad Rego	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-10-29
0001753839-18-000006	1	Joby Bowman	CEO	2018-10-29
0001753839-18-000006	2	Michael Shields	Managing Partner	2018-10-29
0001665160-18-001141	1	Michael Licamele	CEO, Principal Executive Officer and Sole Director, Principal Financial Officer and Principal Accounting Officer	2018-10-29
0001665160-18-001139	1	Amir Amini	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2018-10-26
0001665160-18-001138	1	Joshua Montgomery	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-10-29
0001740075-18-000003	1	Andreas Roussos	CEO	2018-10-29
0001753754-18-000002	2	Justin Honeysuckle	Chief Operating Officer	2018-10-26
0001753754-18-000002	1	James Perkins	Chief Executive Officer	2018-10-26
0001753839-18-000001	2	Michael Shields	Managing Partner	2018-10-26
0001669191-18-000475	2	Michael Antaran	Principal Financial Officer	2018-10-23
0001753839-18-000001	1	Joby Bowman	CEO	2018-10-26
0001669191-18-000475	3	Michael Antaran	Principal Accounting Officer	2018-10-23
0001669191-18-000475	4	Michael Antaran	Board Member	2018-10-23
0001669191-18-000475	1	Michael Antaran	Principal Executive Officer	2018-10-23
0001670254-18-000506	2	Sean Erik Richards	Secretary	2018-10-24
0001670254-18-000506	1	Philip Gay	CFO	2018-10-25
0001670254-18-000506	3	Joey Parsi	CEO	2018-10-24
0001757055-18-000001	1	Richard A. Genga Jr.	CEO	2018-10-26
0001757029-18-000001	1	Amanuel Tsegai	CEO	2018-10-26
0001665160-18-001135	1	Govinda Giri	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-10-26
0001665160-18-001134	1	Vikram Chopra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-10-26
0001742846-18-000005	1	Nu Dao	Co-founder/CEO	2018-10-26
0001670254-18-000503	2	Akshay Prabhu	CEO	2018-10-24
0001670254-18-000503	1	JNYANESHWAR PRABHU	DIRECTOR	2018-10-24
0001756689-18-000001	1	Shuvro Biswas	Founder	2018-10-25
0001665160-18-001133	1	James Tagg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-10-25
0001665160-18-001133	3	Dr. Erik Viirr MD PHD	Director	2018-10-25
0001665160-18-001133	2	Dr. Edward Guy III	Director and Secretary	2018-10-25
0001665160-18-001133	4	Manju Kesani	Director	2018-10-25
0001670254-18-000502	2	Ivan Ablamskyi	Founder and CEO	2018-09-24
0001670254-18-000502	1	Andrey Kolodyuk	founder	2018-09-25
0001746059-18-000006	1	Shane Clyburn	Owner/Co-Founder	2018-10-24
0001746059-18-000006	2	Robert MacLean	Owner/Co-Founder	2018-10-24
0001746059-18-000005	1	Rachel Miller	Owner, NIGHTSHADEPOPUP, LLC	2018-10-24
0001744276-18-000002	2	Donald Glover	Co-Founder	2018-10-24
0001744276-18-000002	1	Harold Thomas	Founder	2018-10-24
0001665160-18-001132	1	Saritta Hines	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-10-24
0001746059-18-000004	1	Tiffany Duchesne	Owner/Co-Founder	2018-10-24
0001746059-18-000004	2	Chelsea Falcetti	Owner/Co-Founder	2018-10-24
