accession_number	id	issuer	issuerSignature	issuerTitle
0001746059-20-000043	5004176	TRISKELE VENTURES INC.	Charles Morgridge	Owner and Founder
0001790424-20-000002	5004177	GreenZone Pharms	Daniel Marlow	CEO
0001670254-20-000113	5004165	Live Free Foods Inc	Scot Savarese	Founder/CEO
0001670254-20-000110	5004178	Mindcurrent Inc.	Sourabh Kothari	CEO, CFO, CMO
0001746725-20-000001	5004179	Veptas Technology Solutions, Inc	John C. George	CFO
0001746725-20-000002	5004166	Veptas Technology Solutions, Inc	John C. George	CFO
0001669191-20-000053	5004187	We Are Kula, LLC	Vaughan Dugan	Principal Executive Officer
0001799584-20-000003	5004188	Wearwell, Inc.	Erin Houston	CEO & Director
0001665160-20-000129	5004180	microsurgeonbot,inc	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000130	5004189	VLISO, inc.	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000116	5004181	Anthony's Cookies, Inc	Anthony Lucas	CEO
0001665160-20-000131	5004190	Tall Idea Labs, Inc.	Anand (Andy) Pandharikar	Founder and CEO
0001670254-20-000119	5004183	Kazoo LLC	Peter J Goodman	President & COO, Co-Founder
0001670254-20-000124	5004185	Nick's Sport LLC	Scott Brown	CEO
0001670254-20-000122	5004184	Hospitality Innovated, LLC	Yannis Moati	CEO and Founder
0001780122-20-000001	5004182	Genobank.io Inc	/s/ Daniel Uribe	Chief Executive Officer, President, Secretary, Director
0001683168-20-000521	5004191	Jasperate, Inc.	/s/ David Weksel	CEO
0001669191-20-000055	5004192	Global Cancer Technology, Inc	John Clark	Principal Executive Officer
0001798823-20-000002	5004186	Wine Collective, LLC	Enrique Pallares	Co-Owner
0001779032-20-000001	5004207	Salsa God LLC	Erik D. Mayans	CEO, Managing Member
0001746059-20-000045	5004208	Cocktail Parlor LLC	Courtney McKamey	Owner and Founder
0001746059-20-000046	5004193	Peak Performance Nutrition LLC	Adam Davis	Owner and Founder
0001669191-20-000057	5004194	Global Cancer Technology, Inc	John Clark	Principal Executive Officer
0001669191-20-000059	5004209	Shockwave Motors, Inc.	John McMillian	Principal Executive Officer
0001665160-20-000134	5004210	Baqua, Incorporated	Sandra W. Marlowe	Chief Executive Officer
0001777476-20-000001	5004211	Mighty Quinn's Holdings LLC	Micha Magid	Co-Founder, Co-CEO
0001665160-20-000136	5004196	NetObjex, Inc.	Raghu Bala	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000127	5004195	Stages Film LLC	Henry Proegler	Producer
0001670254-20-000131	5004212	Comsero, Inc.	Anthony Franco	CEO
0001802485-20-000001	5004197	Upper Row LLC	Anthony Thompson II	Co-Owner
0001665160-20-000137	5004213	Waverly Labs Inc	Andrew Ochoa	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000138	5004214	Hylete, Inc.	Ron Wilson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000139	5004198	Roy Jones Jr. Promotions, inc.	Keith Veltre	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001708246-20-000001	5004215	Jetoptera, Inc.	Denis Dancanet	CEO
0001802569-20-000001	5004216	Xin Chao LLC	Tony Nguyen	Managing Member
0001746059-20-000047	5004217	POPOVER KING LLC	Coco Cabuquit-Love	Owner and Founder
0001746059-20-000048	5004218	True Wines LLC	Zulema Mejia	Owner and Founder
0001746059-20-000049	5004199	Van Sicklen Group	James Van Sicklen	Founder
0001746059-20-000050	5004219	Parm Shop Inc.	John Malanka	Owner and Founder
0001746059-20-000051	5004200	Father & Son Mobile Business	Ugur Yilmaz	Owner and Founder
0001746059-20-000052	5004201	Girls Chronically Rock LLC	Keisha Greaves	Owner and Founder
0001796295-20-000001	5004202	Nuu Rez Inc	Noelle Randall	CEO
0001665160-20-000141	5004203	Skunk Brothers Spirits Inc.	Scott Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000061	5004204	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001730486-20-000002	5004205	Thematic, Inc.	/s/ Marc Schrobilgen	Chief Executive Officer
0001665160-20-000143	5004206	SmartSoda Holdings, Inc.	Lior Shafir	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000134	5004227	SunState Laboratories, Inc.	David Shahan	Founder / CEO
0001669191-20-000063	5004220	StemSation International, Inc	Ray C.  Carter, Jr.	Principal Executive Officer
0001669191-20-000067	5004221	Acquire Skills and Knowledge Education Inc.	Ruth Nemire	Principal Executive Officer
0001804000-20-000002	5004228	ShareRoute Ltd.	Neil Kummer	CEO
0001777476-20-000002	5004229	Mighty Quinn's Holdings LLC	Micha Magid	Co-Founder, Co-CEO
0001803912-20-000001	5004230	CADRAFTTECH LLC	Oscar Delgado	Co-Owner
0001792121-20-000002	5004222	Event Hollow, Inc.	/s/ Jennifer Edmon	Chief Executive Officer
0001665160-20-000149	5004223	LaneAxis, Inc.	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000151	5004231	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000152	5004232	Phillips Entertainment Group Inc	Ray Phillips	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001773714-20-000001	5004224	Core State Holdings Corp	Oleg Cheine	CEO
0001670254-20-000139	5004225	N&L Work App LLC	Landy Abreus	CEO
0001746059-20-000053	5004226	WORKROOM FEMCIETY INC.	Ahfeeyah Thomas	Owner and Founder
0001670254-20-000148	5004248	Entergage Inc.	Nathen Mazri	Co-Founder - Chief Entergage Officer
0001779318-20-000002	5004234	Fleeting,Inc.	Pierre Laguerre	Founder & CEO
0001782749-20-000002	5004247	Tallyfy, Inc.	/s/ Amit Kothari	CEO, President, Secretary
0001670254-20-000151	5004249	MagNet Analytics, Inc.	Eduardo Alvarez	CEO
0001670254-20-000144	5004233	Stanton South, LLC	Matt Lindner	CEO
0001746059-20-000054	5004235	SAIL TO TRAIL LLC	Christopher Simpson	Owner and Founder
0001749594-20-000001	5004250	Asarasi, Inc.	Adam North Lazar	Chief Executive Officer
0001802485-20-000002	5004236	Upper Row LLC	Anthony Thompson II	Co-Owner
0001801721-20-000001	5004237	Veltrav LLC	Mark Voysey	CEO
0001789937-20-000001	5004251	RoRak LLC	Ana Rojas Bastidas	Founder/CEO
0001665160-20-000155	5004238	Skinz Inc	Gary Kleinman	CEO, Principal Executive Officer, and Director
0001718354-20-000001	5004239	Green Pinata LLC	Shivashankari Kashalkar	CEO
0001780439-20-000004	5004240	CYDigital, Inc.	John Patrick Rizzo	CTO
0001790042-20-000001	5004252	Lieu Ltd	Rebecca Lima	Chief Executive Officer
0001790042-20-000002	5004241	Lieu Ltd	Rebecca Lima	Chief Executive Officer
0001802096-20-000006	5004253	Teooh, Inc.	Brandon Stein	CEO & Director
0001654300-20-000002	5004254	ChoiceTrade Holdings, Inc.	Neville Golvala	CEO
0001743601-20-000001	5004255	Building Economic Advancement Network Corp	Darren V. Walker	CEO
0001670254-20-000153	5004256	Eat Good Do Good, LLC	John Sorial	Founder & Managing Partner
0001795615-20-000001	5004242	Hemp Real Estate Investments, Inc.	TARIQ KHAN	CEO
0001755767-20-000002	5004257	Cyber Consumer Club Corp	Al Mughairy by Sean Fuellhart POA	CEO
0001802465-20-000002	5004258	Tyla-Simone's Wings LLC	/s/Monique Crayton	Sole Member, COO
0001666102-20-000004	5004243	Coinseed, Inc.	Sukhbat Lkhagvadorj	Founder, CFO
0001780439-20-000005	5004259	Vector Brewing, LLC	Susan Veronica Bradley	Owner/Manager
0001795322-20-000001	5004260	Ronin Harrisburg LLC	Nebyou Bedru	Managing Member
0001759332-20-000002	5004261	Persona Network, Inc.	Colby Schaeffer	CFO
0001708246-20-000003	5004244	Jetoptera, Inc.	Denis Dancanet	CEO
0001665160-20-000157	5004262	Geoship SPC	Morgan Bierschenk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Geoship SPC
0001213900-20-004806	5004263	Paul Koenig	/s/ Paul Koenig	Manager and Chief Executive Officer
0001746059-20-000056	5004245	LITTLE RADISH PROVISIONS LLC	Courtney West	Owner and CoFounder
0001780439-20-000006	5004246	Vector Brewing, LLC	Susan Veronica Bradley	Owner/Manager
0001706937-20-000010	5004264	WhereBy.Us Enterprises, Inc	Christopher Sopher	CEO, President, Director
0001665160-20-000159	5004265	WinSanTor, Inc.	Stanley Kim	CEO
0001777274-20-000004	5004287	Oracle Health Inc.	Jaeson Bang	CEO, Founder
0001796110-20-000003	5004288	Rent Yuh Ride LLC	Cherie Williams	Manager/CEO
0001665160-20-000162	5004266	EPILOG IMAGING SYSTEMS INC.	Michael Mojaver	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer
0001752109-20-000003	5004290	ROOTS & VINE PRODUCE & CAFE, INC	Ena Jones	President/CEO
0001665160-20-000161	5004267	EPILOG IMAGING SYSTEMS INC.	Michael Mojaver	CEO, issuer, principal executive officer, principal financial officer, controller, and principal accounting officer
0001803861-20-000002	5004289	MELANOID EXCHANGE LLC	Jovante Ham	President/CEO
0001746059-20-000058	5004268	ROOM & BOARDS LLC	Scott Pepper	Owner and Founder
0001669191-20-000078	5004269	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001746059-20-000060	5004270	HOT OVEN COOKIES, LLC	Sheila Coons	Owner and Founder
0001796295-20-000003	5004291	Nuu Rez Inc	Noelle Randall	CEO
0001746059-20-000061	5004271	MONKEY WRENCH BREWING COMPANY, LLC	David Wayne Baxter	CEO & Co-Founder
0001746059-20-000063	5004272	SALEM GNU KITCHEN INC.	Roy Bene	CEO
0001746059-20-000064	5004292	TRISKELE VENTURES INC.	Charles Morgridge	Owner and Founder
0001665160-20-000164	5004273	Reset IV Inc.	Daniel Rubenstein	CEO, Principal Executive Officer and Director
0001665160-20-000167	5004274	Epilog Imaging Systems, Inc.	Michael Mojaver	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000169	5004293	STARTENGINE CROWDFUNDING, INC.	/s/ Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief ACcounting Officer and Director
0001665160-20-000172	5004294	Pacific Integrated Energy, Inc.	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001803721-20-000002	5004295	A7FL Inc	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000173	5004296	WinSanTor	Stanley Kim	CEO
0001669191-20-000080	5004275	Global Cancer Technology, Inc	John Clark	Principal Executive Officer
0001665160-20-000175	5004276	Chicas Tacos Holdings, Inc	Chris Blanchard	CEO, Principal Executive Officer
0001665160-20-000177	5004277	Mamie's Pies, Inc.	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000084	5004278	Puro Trader, Inc	Pierre  Rogers	Principal Executive Officer
0001805075-20-000001	5004279	ScHE Corp	Adrian Scheeren	Co-Owner
0001793079-20-000001	5004280	PiQPiQ, Inc.	/s/ Edward Lerner	CEO, Director
0001670254-20-000156	5004281	Keyno, Inc	Robert J Steinman	Founder & CEO
0001803497-20-000001	5004297	PointBreezeway LLC	Lauren McMillen	Owner
0001213900-20-005020	5004282	Paul Koenig	/s/ Paul Koenig	Manager and Chief Executive Officer
0001795615-20-000002	5004298	Hemp Real Estate Investments, Inc.	Tariq Khan by Sean Fuellhart POA	CEO
0001665160-20-000178	5004283	Currency Tracking Technologies LLC	Keith F. Duffy	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000087	5004285	Kings Crowd LLC	Christopher Lustrino	Principal Executive Officer
0001665160-20-000179	5004284	Divinia Water, Inc.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001665160-20-000180	5004299	Eight Bridges Brewing, Inc.	George Beardsley	CEO, Principal Executive Officer and Director
0001797667-20-000004	5004300	Degrees Plato LLC	Richard Allen	Co-Owner
0001742131-20-000001	5004301	Engiven, Inc.	James Lawrence	principal executive officer, principal financial officer, principal accounting officer and director
0001765975-20-000003	5004286	Patio Bar One, LLC	David Brendan Murphy	Manager
0001780439-20-000007	5004302	Peeka	Michael Derrick Wong	Owner, Director, Chief Executive Officer
0001690474-20-000002	5004307	Follow-Mee, Inc.	Jose Montero II	Chief Executive Officer
0001690474-20-000004	5004308	MOBILE COOKS LLC	Matthew Kaplan	Manager, CEO
0001665160-20-000181	5004303	Boku International Inc	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000184	5004304	Coastal ClimateCase, Inc.	Lisa Lambert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001706429-20-000001	5004306	WANDERING BARMAN LLC	Roxane Mollicchi	CEO, Manager
0001670254-20-000163	5004328	The Freeman Capital Management Holding, Inc.	Calvin Williams	Chief Executive Officer
0001739109-20-000001	5004305	UBIF Tech Solutions Inc	MICHAEL W. PIERCE	PRESIDENT
0001665160-20-000186	5004309	SONDORS Electric Car Company	Storm Sondors	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000159	5004327	Lost Spirits Distillery INC	Bryan Davis	Co-Founder & CEO - Board Director
0001669191-20-000090	5004310	College Coaching Network Inc.	Claude Harris	Principal Executive Officer
0001746059-20-000065	5004329	Motherboard, Inc.	Albert Harlow	Owner and CEO
0001805177-20-000001	5004311	SH rental Holdings llc	Tony Larson	CEO
0001783004-20-000003	5004330	SkyHi Travel, Inc.	Rama Poola	Chief Executive Officer
0001669191-20-000092	5004331	StemSation International, Inc	Ray C.  Carter, Jr.	Principal Executive Officer
0001665160-20-000187	5004312	Open Box Buy Corp	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001782185-20-000001	5004314	Frame Media Inc.	Benjamin Moe	Founder, CEO
0001790674-20-000001	5004313	Delee Corp	Liza Paola Velarde Calvillo	Chief Executive Officer
0001805103-20-000001	5004332	McAndrews Restaurants Inc	Debra Driggers	Co-Owner
0001670254-20-000168	5004333	Big Derby Distilling Company, DBA Copperworks Distilling Co.	Jason Parker	Co-Founder/President
0001669191-20-000094	5004315	QuicWit LLC.	Stephon McCoy	Principal Executive Officer
0001746059-20-000066	5004334	Mizen Funeral Home & Cremation Services LLC	Aaron Mizen	Owner and Founder
0001790424-20-000003	5004335	GreenZone Pharms	Daniel Marlow by Sean Fuellhart POA	CEO
0001665160-20-000188	5004316	81-c, Inc.	Dan Abbate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001666102-20-000005	5004336	GLUTE PROS, LLC	Jared Davis	Chief Executive Officer
0001736283-20-000001	5004318	Ample Foods, Inc.	Connor Young	Chief Executive Officer
0001805177-20-000003	5004317	SH rental Holdings llc	Tony Larson	CEO
0001805177-20-000004	5004337	SH rental Holdings llc	Tony Larson	CEO
0001736283-20-000002	5004319	Ample Foods, Inc.	Connor Young	Chief Executive Officer
0001665160-20-000189	5004320	Icarus Blockchain Group Inc.	Maya Parbhoe	CEO, Principal Executive Officer and Director
0001665160-20-000190	5004338	Kebapolis LLC	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001802740-20-000002	5004339	Vidorra VOP LLC	Imran Sheikh	Managing Partner
0001793655-20-000001	5004340	Flexable LLC	Priya Amin	Co-Owner
0001792640-20-000003	5004321	Flowerbee Group, Inc	Jonathan Macri by Sean Fuellhart POA	CEO
0001746059-20-000067	5004341	G Wagner Restaurants LLC	Wagner Garcia	Owner and CoFounder
0001746059-20-000068	5004342	TheTeSpa LLC	Alexis Jones	Owner and Founder
0001746059-20-000069	5004322	Tipsy Cupcakes RVA LLC	Charmesha Cousins	Owner and CoFounder
0001746059-20-000070	5004323	9 MILES EAST SARATOGA LLC	Gordon Sacks	CEO, Manager & Co-Founder
0001665160-20-000195	5004343	Chicas Tacos Holdings, Inc	Chris Blanchard	CEO, Principal Executive Officer
0001800525-20-000001	5004344	Urban Modesty Inc	Sherihan Moustafa	CEO, principal executive officer, principal financial officer, controller, board of directors
0001670254-20-000172	5004345	SportBLX Thoroughbreds Corp.	Joseph De Perio	Founder and Board Member
0001670254-20-000174	5004346	Calyx Cultivation Tech. Corp.	John C Higgins	President/CEO
0001665160-20-000196	5004324	Dapper Boi, inc.	Victoria Pasche	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000197	5004347	Locking Line Barriers Corp	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001665160-20-000198	5004348	WebTez Inc.	Peter J. Tezza II	CEO, Principal Executive Officer and Director
0001800037-20-000001	5004349	SPARKLE INNOVATIONS INC	Hetal Virani	CEO & Director
0001665160-20-000199	5004350	Osiris Media Corp	Randall Bee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000200	5004325	One Roq Spirits, LLC	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000096	5004351	Kings Crowd LLC	Christopher Lustrino	Principal Executive Officer
0001665160-20-000201	5004352	Xcraft Enterprises, LLC	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000202	5004326	PT Motion Works, Inc.	Bryan Pate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001794485-20-000001	5004367	UCapture LLC	Avery Michaelson	Founder & CEO
0001665160-20-000204	5004353	Currency Tracking Technologies, LLC	Keith F. Duffy	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000072	5004368	De Carolis Brothers Cyclists LLC	Luca De Carolis	Owner and Founder
0001794603-20-000001	5004354	YEII Inc.	/s/ Erik Alvarez Ortegon	CEO, Director
0001670254-20-000176	5004355	TeenJobFind, Inc.	Janet Shah	CEO
0001465818-20-000004	5004369	Story2 LLC	Carol Barash	Manager & CEO
0001465818-20-000005	5004370	Story2 LLC	Carol Barash	Manager & CEO
0001665160-20-000205	5004371	Eclipse Diagnostics Inc	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000098	5004390	Puro Trader, Inc	Pierre  Rogers	Principal Executive Officer
0001669191-20-000100	5004372	Acquire Skills and Knowledge Education Inc.	Ruth Nemire	Principal Executive Officer
0001701378-20-000001	5004373	Powell Development Group Inc.	Charles Powell	Charles Powell
0001767504-20-000001	5004377	Brooklyn Heights Farm Residences LLC	Douglas Maxwell	Manager of S3RD LLC, the managing member
0001665160-20-000211	5004375	The Fantasy Network Corporation	Ronald B Newcomb	CEO, Principal Executive Officer and Director
0001665160-20-000212	5004376	Atlis Motor Vehicles Inc	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001767504-20-000002	5004378	Brooklyn Heights Farm Residences LLC	Douglas Maxwell	Manager of S3RD LLC, the managing member
0001665160-20-000207	5004391	Atlis Motor Vehicle Inc.	Mark Hanchett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000209	5004374	Akibah Health Corporation	Fathi Abdelsalam	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Office
0001780439-20-000008	5004392	CYDigital, Inc.	Joseph Bernard Rizzo	Chief Executive Officer
0001702371-20-000001	5004379	Hive Companies, Inc.	Ryan Allis	Chief Executive Officer
0001665160-20-000213	5004380	Phormed Inc	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001804661-20-000001	5004381	ADAMS & VISTA LLC	Regiis Jones	President/CEO
0001684004-20-000002	5004393	Black Point Seafood, LLC	Mark Murrell	CEO
0001789922-20-000001	5004382	Aavrani, Inc.	/s/ Rooshy Roychoudhury	CEO
0001806194-20-000001	5004394	Poppet LLC	Andrea Doyle-Calcagno	Co-Owner
0001715237-20-000003	5004383	Hammering Hebrew LLC	Jonathan Kesselman	Managing Member
0001669191-20-000102	5004395	Thinker-Tinker, Inc	Yuting Su	Principal Executive Officer
0001722138-20-000001	5004384	POLITISCOPE INC.	Israel Lopez	CEO
0001746059-20-000073	5004396	TB Duvall, LLC	Tayo Bailey-Duvall	Owner and Founder
0001780439-20-000009	5004397	Slash Beauty Inc.	Francois rene Jean Viargues	Owner and CEO
0001806281-20-000001	5004398	Hilltop Coffee LLC	Dan Gladis	Co-Owner
0001669191-20-000108	5004385	Avail Productivity Systems, Inc., d/b/a SNAPSHYFT	Thor Wood	Principal Executive Officer
0001795289-20-000003	5004386	Trimpakt, Inc.	Jonathan Restelli	Co Founder, CEO
0001669191-20-000113	5004387	PromoShare, Inc.	Ernesto Pedroza	Principal Executive Officer
0001665160-20-000215	5004388	Hitch Hotel, Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001783015-20-000001	5004399	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001783015-20-000002	5004400	Soar Robotics Inc.	Kerem Ozkan	CEO, Treasurer, Secretary
0001665160-20-000218	5004389	Hitch Hotel, Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001670254-20-000181	5004401	Indy Brand Clothing, LLC	Mike Sperry	CEO/Founder
0001746059-20-000074	5004410	Brato Brewhouse & Kitchen LLC	Jonathan Gilman	Co-founder
0001665160-20-000220	5004402	WinSanTor, Inc.	Stanley Kim	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001666102-20-000006	5004403	Lucas & Friend Land Holdings, LLC	Nathan Jenkins	CEO
0001803581-20-000001	5004404	Fluux, Inc.	Chadwick Manning	Co-Founder & CEO
0001746059-20-000075	5004411	INNERGLOW YOGA LLC	Michelle Itzkowitz	Owner and Founder
0001764730-20-000001	5004412	Sweetberry Holdings LLC	Desi Saran	CEO
0001746059-20-000077	5004413	STONE HOUSE PRODUCTS LLC	Eric Sheffield	Manager
0001746059-20-000079	5004414	SERVE FOOD LLC	Matthew Lillibridge	Manager
0001746059-20-000081	5004405	Cooks & Farmers LLC	Michael Arrington	Owner and Founder
0001665160-20-000222	5004406	SanMelix Laboratories, Inc	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000223	5004407	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001104659-20-032595	5004415	STARTENGINE CROWDFUNDING, INC.	/s/ Howard Marks	CEO
0001749621-20-000001	5004416	Southeastern Roast & Brewery L.L.C.	Candice Schibli	Sole Member
0001665160-20-000225	5004408	Bruno Albouze Inc.	Bruno Albouze	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000230	5004409	Clearwater Distilling Co LLC	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001752964-20-000001	5004430	Axle AI, Inc.	/s/ Samuel W. Bogoch	CEO, Director
0001670254-20-000184	5004431	SideHustle App Inc	Alex Kabir	CEO
0001665160-20-000231	5004432	Trella Technologies LLC	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000233	5004417	Tuffy Packs, Inc.	Steven Naremore	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001805081-20-000001	5004418	A-Plan Coaching, LLC	Michael Counts	Founder and Managing Member
0001746059-20-000082	5004434	4210 Charlotte Partners, LLC	Louisa Green	Owner and Founder
0001752964-20-000003	5004420	Axle AI, Inc.	/s/ Samuel W. Bogoch	CEO, Director
0001670254-20-000189	5004419	Mevo Inc.	Max Haot	Founder & CEO
0001665160-20-000237	5004433	BioCurity Pharmaceuticals Inc.	MerchantCass Advisors, LLC	President, Principal Executive Officer, and COO
0001665160-20-000239	5004435	GoSun Inc.	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000116	5004436	Kings Crowd LLC	Christopher Lustrino	Principal Executive Officer
0001669191-20-000118	5004421	Puro Trader, Inc	Pierre  Rogers	Principal Executive Officer
0001669191-20-000120	5004422	Acquire Skills and Knowledge Education Inc.	Ruth Nemire	Principal Executive Officer
0001669191-20-000122	5004437	Attorney Et Al. Inc.	MICHAEL GABRIEL	Principal Executive Officer
0001780439-20-000010	5004423	Bee Mortgage App, Inc.	Curtis Richard Wood	Owner, Director, CEO
0001665160-20-000240	5004424	Prime Lightworks Inc.	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000242	5004426	Tequila Holdings, Inc.	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000243	5004438	Fisher Wallace Laboratories, Inc.	Kelly Roman	CEO, Principal Executive Officer and Director
0001777204-20-000001	5004439	HelloAva, Inc.	Siqi Mou	Chief Executive Officer and sole Director
0001665160-20-000241	5004425	HARA Flow Inc.	Brody Shemansky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000244	5004427	XTI Aircraft Co	Robert LaBelle	CEO, Principal Executive Officer and Director
0001665160-20-000246	5004428	VegasWINNERS Inc.	Wayne Allyn Root	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001780439-20-000011	5004429	TNHC LLC	Donald Michael Rizzi	Director, Managing Partner
0001665160-20-000248	5004440	R3 Printing, Inc.	Paul Sieradzki	Director; Treasurer; Head of Product; Chief Executive Officer; President of R3 Printing, Inc.
0001669191-20-000124	5004450	AwayZone, Inc.	LaToya Johnson	Principal Executive Officer
0001798279-20-000001	5004451	Mountjoy Enterprises Inc	/s/ Alexander Mountjoy	Chief Executive Officer
0001783556-20-000001	5004452	XFit, Inc.	Terry Jones	Chief Executive Officer
0001752964-20-000004	5004441	Axle AI, Inc.	Samuel W. Bogoch	CEO, Director
0001799343-20-000002	5004442	Go Buddha LLC	Joshua Ingraham	Owner
0001783556-20-000003	5004453	XFit, Inc.	Cary Grossman	President
0001749621-20-000002	5004443	Southeastern Roast & Brewery L.L.C.	Candice Schibli	Sole Member
0001746059-20-000083	5004444	Tempo, LLC	Javier Solis	Manager
0001689683-20-000002	5004445	Our Life Foods, Inc	Chris Fontenot	CEO/Founder
0001670254-20-000193	5004446	3DMia, LLC	Taylor Blom	Co-Founder & CRO
0001805525-20-000002	5004454	KapitalWise, Inc.	Sajil Koroth	Chief Executive Officer
0001745321-20-000002	5004447	ECXTECH INC.	Ryan Cullins	CEO
0001213900-20-006826	5004448	Steve's Gym LLC	William Zanker	Chief Executive Officer
0001665160-20-000251	5004449	Young God INC.	Brandon Ganske	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000253	5004470	Karaganda, LLC	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000254	5004455	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000255	5004471	StorEn Technologies Inc.	Carlo Brovero	CEO, President, Chief Executive Officer, Treasurer, Principal Financial Officer and Principal Accounting Officer
