accession_number	isAmendment	progressUpdate	natureOfAmendment	nameOfIssuer	legalStatusForm	legalStatusOtherDesc	jurisdictionOrganization	dateIncorporation	street1	street2	city	stateOrCountry	zipCode	issuerWebsite	companyName	commissionCik	commissionFileNumber	crdNumber
0001670254-20-000016	0			eCarra, LLC	Limited Liability Company		TX	2018-11-08 00:00:00.0	2707 Realty Rd		Carrollton,	TX	75006	http://ecarra.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000039	0			Black Sands Entertainment Inc.	Corporation		NY	2016-11-16 00:00:00.0	87 35th street, 2nd floor		Brooklyn	NY	11232	http://blacksandsentertainment.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001796828-20-000002	0		Financial statements that have been reviewed by a public accountant that is independent. Document Update with name correction.	3204 Lyons Avenue LLC	Limited Liability Company		TX	2019-12-15 00:00:00.0	2634 BEVIS ST		HOUSTON	TX	77008	http://www.invictusdg.com/lyonave	Buy The Block	0001693877	007-00098	287496
0001670254-20-000021	0			Elite Amateur Fight League, Inc.	Corporation		IN	2019-11-01 00:00:00.0	647 N HOLLY LN		Griffith	IN	46319	http://eliteamateurfightleague.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000026	0			Mammalz, PBC	Other	Public Benefit Corporation	DE	2018-05-16 00:00:00.0	4003 Mississippi Street		San Diego	CA	92104	http://community.mammalz.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000041	0			Delsure Health Insurance Inc.	Corporation		DE	2017-06-06 00:00:00.0	220 Continental Drive	Unit 206	Newark	DE	19703	https://delsureinsurance.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000048	0			Neurohacker Collective, LLC	Limited Liability Company		WY	2015-11-17 00:00:00.0	5938 Priestly Drive	Suite 200	Carlsbad	CA	92008	http://neurohacker.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000046	0			Proper Good Inc	Corporation		DE	2019-12-11 00:00:00.0	1807 W BEALL STREET	Apt A	Bozeman	MT	59715	http://www.eatpropergood.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000019	0			GIFTWITH Inc	Corporation		DE	2015-03-24 00:00:00.0	Wight Place		Tenafly	NJ	07670	https://www.giftcrowd.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001784247-20-000002	0		Name update. Updating all documents to reflect name change and other material. Extension of offer date.	DreamVentures Women & Minority Developers, LLC	Limited Liability Company		GA	2019-07-18 00:00:00.0	1195 MILTON TER SE	APT 5302	ATLANTA	GA	30315	https://dreamventureco.com/	Buy The Block	0001693877	007-00098	287496
0001670254-20-000036	0			California Kebab PB Restaurant LLC	Limited Liability Company		CA	2011-04-11 00:00:00.0	4150 Mission Boulevard		San Diego	CA	92109	http://www.amplifiedales.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-000046	1		Issuer is extending the length of their campaign by 30 days.	Metai Knights Media Inc	Corporation		WY	2019-08-30 00:00:00.0	600 5TH AVENUE		NEW YORK	NY	10020	www.metaiyeknights.com	StartEngine Capital, LLC	0001665160	007-00007	
0001783580-20-000001	0		The Form C is hereby amended to extend the offering deadline to March 30, 2020.	Ember Fund LLC	Limited Liability Company		DE	2019-07-12 00:00:00.0	6060 CENTER DRIVE	FLOOR 10, #29	LOS ANGELES	CA	90045	emberfund.io	OpenDeal Portal LLC	0001751525	007-00167	283874
0001783580-20-000002	1		This Form C-A filing correctly acknowledges the materiality of the amendment.	Ember Fund LLC	Limited Liability Company		DE	2019-07-12 00:00:00.0	6060 CENTER DRIVE	FLOOR 10, #29	LOS ANGELES	CA	90045	emberfund.io	OpenDeal Portal LLC	0001751525	007-00167	283874
0001780439-20-000001	0			Kansas City Breweries Co LLC	Limited Liability Company		KS	2016-10-26 00:00:00.0	1609 N CRYSTAL AVENUE	Suite C	KANSAS CITY	MO	64126	https://kansascitybreweriescompany.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001748372-20-000002	0			Feast & Fettle, Inc.	Corporation		RI	2015-09-21 00:00:00.0	881 WATERMAN AVE		EAST PROVIDENCE	RI	02914	www.feastandfettle.com				
0001736423-20-000005	0			Acciyo, Inc.	Corporation		DE	2018-01-30 00:00:00.0	8605 SANTA MONICA BLVD	#78200	WEST HOLLYWOOD	CA	90069	www.acciyo.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001668287-20-000003	0			Actual Natural Health & Wellness Products, Inc.	Corporation		NV	2018-08-23 00:00:00.0	17505 SHENANDOAH COURT		ASHTON	MD	20861-9774	www.sinusave.com	Razitall, Inc.	0001668287	007-00026	
0001755767-20-000001	0		Correcting out-of-date ""team"" section of business plan section of offering statement to remove Jose Perez from team list.	Cyber Consumer Club Corp	Corporation		DE	2018-08-08 00:00:00.0	2220 SHAW CIRCLE		LAS VEGAS	NV	89117	4cs.io	truCrowd, Inc	0001667145	007-00015	283063
0001704205-20-000001	0			Ideal Conceal, Inc.	Corporation		MN	2015-10-06 00:00:00.0	4300 SCHOOL BOULEVARD		MONTICELLO	MN	55362	idealconceal.com	Silicon Prairie Holdings Inc.	0001711770	007-00123	289746
0001670254-20-000050	0			Strengths, Inc.	Corporation		DE	2017-10-03 00:00:00.0	1806 North 500 East		Provo	UT	48604	http://www.soar.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000053	0			CB Auto Group, Inc.														
0001774858-20-000001	1		Extending offering deadline to May 15, 2020. Changing minimum investor amount from $250 to $100.	Project JAM INC.	Corporation		DE	2019-04-12 00:00:00.0	9701 WILSHIRE BLVD	STE 1000	BEVERLY HILLS	CA	90210	www.projectjam.io	truCrowd, Inc	0001667145	007-00015	283063
0001746059-20-000017	0			IYLIA, LLC														
0001746059-20-000018	0			Unlocal Beer Company, LLC														
0001791558-20-000001	0	Total raised $19,497		EME Squared LLC	Limited Liability Company		PA	2019-10-02 00:00:00.0	2026 WESTMONT AVE		PITTSBURGH	PA	15210	https://www.thecityfreshpasta.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001791558-20-000002	0	Total raised $11,976		K.B.I. LLC	Limited Liability Company		MI	2015-12-29 00:00:00.0	14182 MEYERS RD		DETROIT	MI	48227	https://kbiauto.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001791558-20-000003	0	Total raised $24,150		CE Communitas, LLC	Limited Liability Company		PA	2019-05-14 00:00:00.0	9999 KUMMER RD.		ALLISON PARK	PA	15101	https://probikerun.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001791558-20-000004	0	Total raised $21,538		Work Hard Digital Services LLC	Limited Liability Company		PA	2011-01-12 00:00:00.0	744 E. WARRINGTON AVE.		PITTSBURGH	PA	15210	https://workhardpgh.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001791558-20-000005	0	Total raised $30,400		Oakmont Barbeque Co LLC	Limited Liability Company		PA	2016-02-02 00:00:00.0	370 VIRGINIA AVE		OAKMONT	PA	15139	https://www.oakmontbbqco.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001791558-20-000006	0	Total raised $10,150		Cissonius Corp	Corporation		PA	2007-06-15 00:00:00.0	93 S 16TH ST		PITTSBURGH	PA	15203	http://tootiesfamous.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001791558-20-000007	0	Total raised $20,500		Camino Kombucha Co.	Limited Liability Company		PA	2019-05-28 00:00:00.0	3525 I STREET	UNIT B06	PHILADELPHIA	PA	19134	https://caminokombucha.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001746059-20-000019	0	At the close of the offering, the issuer closed on $60,300.00. The funds are currently being processed. The actual amount may be lower.		M.R.R Rest LLC	Limited Liability Company		NY	2019-03-11 00:00:00.0	945 AMSTERDAM AVE		NEW YORK	NY	10025	https://www.facebook.com/rasplantbased/	MainVest, Inc.	0001746059	007-00162	
0001670254-20-000055	0			SunState Laboratories, Inc.	Corporation		CO	2020-01-13 00:00:00.0	6901 W 117th Ave	Unit 14	Broomfield	CO	80020	http://www.dazzcleaner.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001700943-20-000001	0			Plei, Inc.	Corporation		DE	2017-01-24 00:00:00.0	12001 SW 128TH CT #210		MIAMI	FL	33186	http://plei.app	OpenDeal Portal LLC	0001751525	007-00167	283874
0001792115-20-000001	0	Target Amount in the Form C reached, Issuer intends to engage in initial close and collection of committed funds and then a subsequent re-opening of its offering.		Sprout CF Fund, Inc.	Corporation		UT	2019-08-30 00:00:00.0	2912 EXECUTIVE PKWY, SUITE 120		LEHI	UT	84043	sproutcrowd.fund	EquityDoor, LLC	0001726368	007-00139	296839
0001670254-20-000057	0	The final number is $1,070,000.00 in investments.		Subverse Inc.	Corporation		CT	2019-06-05 00:00:00.0	29 North Main Street		South Norwalk	CT	06854	https://subverse.net	Wefunder Portal LLC	0001670254	007-00033	283503
0001799231-20-000001	0			HAZN, Inc	Corporation		NV	2019-11-19 00:00:00.0	2510 DELEON DRIVE		DELAND	FL	32724	hempazon.com	truCrowd, Inc	0001667145	007-00015	283063
0001796532-20-000002	0			Edison Golf Co	Corporation		DE	2018-02-08 00:00:00.0	593 FM 1685		VICTORIA	TX	77905	https://edisonwedges.com/	NEXTSEED SECURITIES, LLC	0001723503	008-70055	291387
0001780439-20-000003	0			Aviana Holdings Inc	Corporation		DE	2019-09-20 00:00:00.0	6555 SANGER ROAD	SUITE 200	ORLANDO	FL	32827	https://avianamolecular.com	Fundopolis Portal LLC	0001729158	007-00143	292835
0001665160-20-000047	1		Issuer is extending the length of their campaign by 60 days.	Rhino Hide LLC	Corporation		ID	2018-06-13 00:00:00.0	273 BIRCH BANKS ROAD		SAGLE	ID	83860	www.rhino-hide.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000048	1		Issuer is extending the length of their campaign by 60 days.	WaterRR, Inc	Corporation		DE	2018-12-10 00:00:00.0	10052 FLOATING ISLAND WAY		SHEPHERD	MT	59079	www.waterrr.co	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000060	1		Add audited 2019 financial statements; updated close date	LAWRENCEVILLE PLASMA PHYSICS, INC.	Corporation		NJ	2003-05-19 00:00:00.0	128 Lincoln Boulevard		Middlesex	NJ	08846	https://lppfusion.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000061	0			Social Study Media LLC	Limited Liability Company		GA	2010-08-03 00:00:00.0	9040 Roswell Road		Atlanta	GA	30350	http://www.fitradio.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000064	1		Updated amount raised in 2019 Reg CF campaign; increased campaign max; updated subscription agreement to reflect the next maximum	Shark Wheel, Inc.	Corporation		DE	2012-10-24 00:00:00.0	22600 Lambert Street	704-A	Lake Forest	CA	92630	http://www.sharkwheel.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000065	0			Learn with ORION LLC	Limited Liability Company		CA	2018-02-28 00:00:00.0	10000 Washington Blvd	6th Floor	Culver City	CA	90232	https://everydae.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-20-000020	0			De Carolis Brothers Cyclists LLC	Limited Liability Company		MA	2014-04-01 00:00:00.0	489 ESSEX STREET		LAWRENCE	MA	01840	www.dcbcyclists.com	MainVest, Inc.	0001746059	007-00162	
0001670254-20-000069	1		Decrease minimum from $250k to $50k	Skeptic Distillery Co.	Corporation		IL	2014-10-12 00:00:00.0	2525 W LE MOYNE ST		MELROSE PARK	IL	60160	http://www.skepticdistillery.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000070	1		Updated amount raised in 2019 Reg CF campaign; increased campaign max; updated subscription agreement to reflect the next maximum	Shark Wheel, Inc.	Corporation		DE	2012-10-24 00:00:00.0	22600 Lambert Street	704-A	Lake Forest	CA	92630	http://www.sharkwheel.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001785115-20-000001	0			Boring Life Inc	Corporation		OR	2019-01-01 00:00:00.0	29830 SE WHEELER ROAD		BORING	OR	97009	http://www.aboringlife.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001798376-20-000003	0	50% of Target Offering Amount		Sharswood 1CF,LLC	Limited Liability Company		DE	2019-11-07 00:00:00.0	3002 CECIL B. MOORE AVENUE		PHILADELPHIA	PA	19121	www.mosaicdp.com	NSSC Funding Portal, LLC	0001665614	007-00012	
0001665160-20-000051	1		Issuer is raising their maximum funding goal and updating their financials.	Geoship SPC	Corporation		WA	2014-01-24 00:00:00.0	12255 Red Dog Rd		Nevada City	CA	95959	geoship.is	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-20-000019	0		issuer extended offering deadline.	Kings Crowd LLC	Limited Liability Company		DE	2017-12-14 00:00:00.0	695 Atlantic Ave.	Floor 9	Boston	MA	02111	kingscrowd.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001798376-20-000004	0	100% of Target Offering Amount		Sharswood 1CF,LLC	Limited Liability Company		DE	2019-11-07 00:00:00.0	3002 CECIL B. MOORE AVENUE		PHILADELPHIA	PA	19121	www.mosaicdp.com	NSSC Funding Portal, LLC	0001665614	007-00012	
0001746059-20-000021	0			INFIN8 SKATES ROLLER RINK INC.	Corporation		NY	2019-03-15 00:00:00.0	1966 NEWBOLD AVE		BRONX	NY	10472	www.infin8skatesrollerrink.com	MainVest, Inc.	0001746059	007-00162	
0001669191-20-000020	0		update to bio of the issuer's president.	Attorney Et Al. Inc.	Corporation		WY	2018-07-28 00:00:00.0	1903A Cooley Ave		EAST PALO ALTO	CA	94303	attorneyetal.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001795289-20-000001	0			Trimpakt, Inc.	Corporation		DE	2016-09-21 00:00:00.0	1968 S. Coast Highway	#420	Laguna Beach	CA	92651	CannTrade.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001665160-20-000052	1		Issuer is extending the length of their campaign by 60 days.	Life Imaging Fla, Inc.	Corporation		DE	2019-07-17 00:00:00.0	330 3RD ST S UNIT 605	S UNIT 605	SAINT PETERSBURG	FL	33701	lifeimagingfla.com	StartEngine Capital, LLC	0001665160	007-00007	
0001790658-20-000001	0	Issuer raised $150,000.		Apex Memorial, LP	Limited Partnership		TX	2019-01-10 00:00:00.0	952 ECHO LANE, STE 250		HOUSTON	TX	77024	https://www.texadelphia.com/	NextSeed Securities, LLC	0001723503	008-70055	291387
0001790657-20-000001	0	Issuer raised $150,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Apex Tex-Katy, LP	Limited Partnership		TX	2018-10-01 00:00:00.0	952 ECHO LANE, STE 250		HOUSTON	TX	77024	https://www.texadelphia.com/	NextSeed Securities, LLC	0001723503	008-70055	291387
0001665160-20-000054	1		Issuer is extending the length of their campaign by 60 days.	Elevate Nutrition Inc.	Corporation		NY	2017-01-06 00:00:00.0	777 WESTCHESTER AVE, STE 101	SUITE 101	WHITE PLAINS	NY	10604	https://www.elevatenutrition.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-20-000022	0		issuer extended the offering date.	StemSation International, Inc	Corporation		FL	2006-07-05 00:00:00.0	7777 Glades Rd	Suite 203	Boca Raton	FL	33434	www.stemsation.global	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000024	0		issuer extended offering deadline.	SelenBio, Inc.	Corporation		TX	2017-02-24 00:00:00.0	4425 Mopac Expressway South	Building II, Suite 300A	Austin	TX	78735	https://www.selenbio.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000027	0	End of offering. Issuer closed its offering with estimated gross proceeds of $25,835. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		Raveler Inc	Corporation		MA	2018-03-07 00:00:00.0	171 Massachusetts Ave		Arlington	MA	02474	www.raveler.io	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000029	0		updated the work history of the issuer's president.	Attorney Et Al. Inc.	Corporation		WY	2018-07-28 00:00:00.0	1903A Cooley Ave		EAST PALO ALTO	CA	94303	attorneyetal.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-000055	1		Issuer is extending the length of their campaign by 60 days.	Atmos Home Inc.	Corporation		FL	2017-08-23 00:00:00.0	2308 CIRCUIT WAY		BROOKSVILLE	FL	34604	https://atmoshome.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000056	0			The Fantasy Network Corporation	Corporation		DE	2019-07-10 00:00:00.0	4152 Meridian St. Suite 105 #65		Bellingham	WA	98226	www.TheFantasy.Network	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000061	0			An Angry Boy Inc.	Corporation		DE	2018-09-18 00:00:00.0	88 Greenwich St. Suite 2702		New York	NY	10006	www.newdawnfilm.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000059	1		Issuer updating use of proceeds.	The Fantasy Network Corporation	Corporation		DE	2019-07-10 00:00:00.0	4152 Meridian St. Suite 105 #65		Bellingham	WA	98226	www.TheFantasy.Network	StartEngine Capital, LLC	0001665160	007-00007	
0001788691-20-000001	0			BioLargo Water Investment Group, Inc.	Corporation		CA	2019-07-03 00:00:00.0	14921 Chestnut St.		Westminister	CA	92683	www.biolargowater.com	WWF Funding Portal, LLC	0001738868	007-00156	297498
0001669191-20-000031	0		issuer extending offering deadline.	THB Holdco, LLC	Limited Liability Company		DE	2018-05-24 00:00:00.0	2214 Ripley Avenue		Redondo Beach	CA	90278	http://TheHumanBaton.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000033	0		issuer extended the offering deadline.	THB Holdco, LLC	Limited Liability Company		DE	2018-05-24 00:00:00.0	2214 Ripley Avenue		Redondo Beach	CA	90278	http://TheHumanBaton.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-000063	1		Issuer is extending the length of their campaign by 60 days.	Called Higher Studios, Inc.	Corporation		DE	2019-06-04 00:00:00.0	9042 BERRY FARMS XING		FRANKLIN	TN	37064	www.calledhigherstudios.com	StartEngine Capital, LLC	0001665160	007-00007	
0001755873-20-000001	0			Visuwall Technologies Inc.	Corporation		DE	2015-11-12 00:00:00.0	15 PARK ROW #18L		NEW YORK	NY	10038	www.visuwall.com				
0001790424-20-000001	0			GreenZone Pharms	Limited Liability Company		WI	2018-04-09 00:00:00.0	3 GOLF CTR #317		HOFFMAN ESTATES	IL	60169	http://www.gzcannatech.com	truCrowd, Inc	0001667145	007-00015	283063
0001670254-20-000071	0			Fuchsia Shoes Inc	Corporation		DE	2016-03-03 00:00:00.0	16325 118th ln NE		Bothell	WA	98011	http://fuchsiashoes.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-20-000023	1		Issuer is making the following amendments: Issuer is lowering target investment amount. Issuer also updated Use of Funds to reflect changes. Issuer is extending the deadline to reach offering amount.	Tipsy Cupcakes RVA LLC	Limited Liability Company		VA	2016-06-24 00:00:00.0	3423 W CARY ST.		RICHMOND	MA	23221	https://www.facebook.com/TipsyCupcakesRVA/	MainVest, Inc.	0001746059	007-00162	
0001746059-20-000024	1		Issuer is extending the deadline to reach the target offering amount.	G Wagner Restaurants LLC	Limited Liability Company		MA	2016-07-20 00:00:00.0	407 CABOT STREET		BEVERLY	MA	01915	https://www.almacaribbeanfusion.com/	MainVest, Inc.	0001746059	007-00162	
0001665160-20-000065	0			My French Connection, Inc.	Corporation		TX	2019-10-16 00:00:00.0	1620 Surveyor Blvd		Carrollton	TX	75006	https://ouipleasebox.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-20-000025	0			Association of Child Daycare Providers, Inc.														
0001746059-20-000026	0			9 MILES EAST SARATOGA LLC	Limited Liability Company		NY	2019-07-25 00:00:00.0	136 GOFF RD		SCHUYLERVILLE	NY	12871	http://www.9mileseast.com/	MainVest, Inc.	0001746059	007-00162	
0001765252-20-000002	0		Extended the closing date of the offering to July 31st, 2020. Updated address.	QWIKLEAF LLC	Limited Liability Company		MI	2018-03-16 00:00:00.0	440 Burroughs St		DETROIT	MI	48202	www.qwikleaf.com	truCrowd, Inc	0001667145	007-00015	283063
0001777274-20-000003	1		Amending Form C to include reviewed financials and increase offering amount.	Oracle Health, Inc.	Corporation		FL	2019-05-06 00:00:00.0	910 Woodbridge Ct.		Safety Harbor	FL	34695	https://www.oracle-health.com/	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001746059-20-000027	1		Fixed a clerical error regarding calculation of revenue percentage share.	9 MILES EAST SARATOGA LLC	Limited Liability Company		NY	2019-07-25 00:00:00.0	136 GOFF RD		SCHUYLERVILLE	NY	12871	http://www.9mileseast.com/	MainVest, Inc.	0001746059	007-00162	
0001785164-20-000001	0		Extending offering deadline to May 31, 2020	Green Growth Real Estate, LLC	Limited Liability Company		DC	2019-07-31 00:00:00.0	1441 L ST NW		WASHINGTON, DC	WV	20005	www.GreenGrowthRealEstate.com	truCrowd, Inc	0001667145	007-00015	283063
0001669191-20-000035	0		issuer extended offering deadline.	College Coaching Network Inc.	Corporation		MO	2016-12-19 00:00:00.0	7300 West 110th Street Suite 700		Overland Park	KS	66210	www.collegecoachingnetwork.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001788691-20-000006	0		Form C update / Amendment	BioLargo Water Investment Group, Inc.	Corporation		CA	2019-07-03 00:00:00.0	14921 Chestnut St.		Westminister	CA	92683	www.biolargowater.com	WWF Funding Portal, LLC	0001738868	007-00156	297498
0001785943-20-000001	0	The Offering closed successfully on 01/30/2020, having received investment commitments of $420,945, although a final accounting has not taken place.		Status Money Inc.	Corporation		DE	2016-05-04 00:00:00.0	245 5TH AVENUE		NEW YORK	NY	10016	https://statusmoney.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-20-000069	0			SONDORS Electric Car Company	Corporation		DE	2016-08-15 00:00:00.0	23823 Malibu Road, Suite 50 #129		Malibu	CA	90265	https://sondors.network				
0001799769-20-000001	0			Egeria Corp	Corporation		DE	2018-10-01 00:00:00.0	8320 FOREST CREEK LN		ORANGEVALE	CA	95662	https://www.egeria.io	SI SECURITIES, LLC	0001603038	008-69440	170937
0001706939-20-000001	0		Updating offering deadline to 5/01/2020	kulaBrands, Inc.	Corporation		DE	2016-05-25 00:00:00.0	16509 E ARROYO VISTA DR		FOUNTAIN HILLS	AZ	85268	kulabrands.com	truCrowd, Inc	0001667145	007-00015	283063
0001669191-20-000037	0		issuer extended offering deadline.	Neurotez Inc.	Corporation		DE	2005-10-14 00:00:00.0	991 Highway 22	SUITE 200A	Bridgewater	NJ	08807	www.neurotez.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-000071	0			Franny's Manufacturing Inc	Corporation		NC	2019-03-18 00:00:00.0	1300-B Patton Ave		Asheville	NC	28806	www.frannysfarmacy.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000073	0			SONDORS Electric Car Company	Corporation		DE	2016-08-15 00:00:00.0	23823 Malibu Road, Suite 50 #129		Malibu	CA	90265	https://sondors.network	StartEngine Capital, LLC	0001665160	007-00007	
0001722137-20-000001	0		The issuer extended the offering deadline, updated the cash on hand and added certain disclosures and disclaimers.	Upshift Inc.	Corporation		DE	2012-10-03 00:00:00.0	3950 WEBSTER ST, #5		OAKLAND	CA	94609	http://upshiftcars.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-20-000075	0			Soko Group, Inc.	Corporation		CA	2017-12-19 00:00:00.0	7950 silverton ave Suite 203		San Diego	CA	92126	Sokohemp.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000079	0			Yae! Organics Inc	Corporation		CA	2019-02-21 00:00:00.0	12655 W Jefferson Blvd		Los Angeles	CA	90066	yaeorganics.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-20-000028	1		Issuer is extending the deadline to invest.	Lucky Goat Brewing LLC	Limited Liability Company		MA	2019-09-03 00:00:00.0	379 MAIN STREET		WAREHAM	MA	02571	https://www.facebook.com/LuckyGoat/	MainVest, Inc.	0001746059	007-00162	
0001665160-20-000080	1		Issuer is extending the length of their campaign by 30 days.	Currency Tracking Technologies LLC	Limited Liability Company		FL	2016-07-27 00:00:00.0	2240 WOOLBRIGHT ROAD	#403	BOYNTON BEACH	FL	33426	www.currencytracking.com	StartEngine Capital, LLC	0001665160	007-00007	
0001791223-20-000001	1		This Amendment is filed to add a webinar transcript attached hereto as and to add information concerning the recent issuance of a warrant to Capital Factory in exchange for acceptance into its accelerator program.	Renu Robotics Corporation	Corporation		TX	2018-08-02 00:00:00.0	12918 Delivery		San Antonio	TX	78247	www.renurobotics.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001670254-20-000074	0			COLORS Oakland LLC	Limited Liability Company		CA	2019-08-08 00:00:00.0	1419 34th Ave #105		Oakland	CA	94601	http://colorsdining.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-000081	1		Issuer is extending the length of their campaign by 30 days.	Icarus Blockchain Group Inc.	Corporation		DE	2018-08-23 00:00:00.0	ROELSTRAAT 22A		PARAMARIBO	V3	00000	www.ourox.io	StartEngine Capital, LLC	0001665160	007-00007	
0001799973-20-000001	0			Dispatch Goods, Inc.	Corporation		DE	2019-07-31 00:00:00.0	4045 CABRILLO STREET		SAN FRANCISCO	CA	94121	https://dispatchgoods.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-20-000082	1		Issuer is extending the length of their campaign by 60 days.	Toy Overlord, Inc.	Corporation		DE	2017-09-26 00:00:00.0	3753 S STATE ST		SALT LAKE CITY	UT	84115	www.megalopolis.toys	StartEngine Capital, LLC	0001665160	007-00007	
0001794960-20-000001	0			Fashwire Inc.	Corporation		WA	2015-09-01 00:00:00.0	3308 WEST MCGRAW STREET		SEATTLE	WA	98199	https://www.fashwire.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001771551-20-000001	0	Offering closing, total amount raised under Regulation Crowdfunding: $106,500		Secure Solar Capital LLC	Limited Liability Company		VA	2017-02-08 00:00:00.0	11 E BEVERLEY STREET	SUITE 19	STAUNTON	VA	24401	https://securefutures.solar/	LOCALSTAKE MARKETPLACE LLC	0001544442	008-69063	162726
0001669191-20-000039	0		the issuer extender offering deadline.	College Coaching Network Inc.	Corporation		MO	2016-12-19 00:00:00.0	7300 West 110th Street Suite 700		Overland Park	KS	66210	www.collegecoachingnetwork.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-000083	1		Issuer is extending the length of their campaign by 60 days.	Rayton Solar Inc.	Corporation		DE	2013-10-17 00:00:00.0	16112 HART ST.		VAN NUYS	CA	91406	https://raytonsolar.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000084	1		Issuer is extending the length of their campaign by 60 days.	SmartSoda Holdings, Inc.	Corporation		DE	2019-02-15 00:00:00.0	25700 SCIENCE PARK DRIVE, SUITE 370	SUITE 370	BEACHWOOD	OH	44122	www.smartsodagroup.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000085	1		Issuer is extending the length of their campaign by 60 days.	El Tinieblo International, Inc.	Corporation		DE	2018-09-24 00:00:00.0	1 WILDWOOD ROAD		LACONIA	NH	03246	www.eltinieblo.com	StartEngine Capital, LLC	0001665160	007-00007	
0001801610-20-000001	0			Pure Green Franchise Corp	Corporation		NY	2019-08-19 00:00:00.0	60 EAST 8TH STREET		NEW YORK	NY	10003	https://puregreenfranchise.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001677504-20-000001	0			Fama Financial Holdings, Inc.	Corporation		DE	2015-07-10 00:00:00.0	630 FREEDOM BUSINESS CENTER	3RD FLOOR	KING OF PRUSSIA	PA	19406	www.famacash.com				
