ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-17-000022	1		The issuer has decided to extend the deadline of their offering	Jetpack Aviation	Corporation		CA	2016-09-01	14218 Aetna Street		Van Nuys	CA	91401	http://jetpackaviation.com/	Jetpack Aviation	0001665160	007-00007	
0001664957-17-000001	0			Pearachute Inc.	Corporation		DE	2015-11-23	320 West Ohio Street	Suite 3W	Chicago	IL	60654	https://www.pearachutekids.com/	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-17-000016	0			Vera Roasting Company, Inc.	Corporation		DE	2015-09-17	99 Bow Street	Suite 100E	Portsmouth	NH	03801	https://www.veraroasting.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000015	0			Vera Roasting Company, Inc.														
0001670254-17-000013	0			Vera Roasting Company, Inc.	Corporation		DE	2015-09-17	99 Bow Street	Suite 100E	Portsmouth	NH	03801	https://www.veraroasting.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001693526-17-000004	0		Correction of typographical error in amount of compensation to be paid to the Intermediary and removal and replacement of superfluous signature not required under Sections 4(a)(6) and 4A of the Securities Act of 1933 and Regulation Crowdfunding.	Skillmil, Inc.	Corporation		DE	2016-02-11	103 VIA SANTA CRUZ		JUPITER	FL	33458	www.skillmil.com	OpenDeal Inc.	0001672732	007-00046	283874
0001693526-17-000002	0			Skillmil, Inc.	Corporation		DE	2016-02-11	103 Via Santa Cruz		Jupiter	FL	33458	www.skillmil.com	OpenDeal Inc.	0001672732	007-00046	283874
0001695244-17-000003	0		Correction of minor grammatical errors.	EverMem, Inc	Corporation		DE	2015-07-17	1053 STANFORD AVE		PALO ALTO	CA	94306	https://flipword.co	OpenDeal Inc.	0001672732	007-00046	
0001695244-17-000001	0			EverMem, Inc.	Other	Corporation	DE	2015-07-17	1053 Stanford Ave		Palo Alto	CA	94306	https://flipword.co	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001670254-17-000012	0		Extend closing date to February 2nd.	Hopster's LLC	Limited Liability Company		MA	2013-04-05	292 Centre Street		Newton	MA	02458	http://www.hopstersbrew.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001644600-17-000012	0		Refiling the offering page due to technical issues with the previous version.	Hustle Con Media	Corporation		DE	2014-11-25	1381 9TH AVE.		SAN FRANCISCO	CA	94122	www.thehustle.co	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-17-000019	1		Adjusted price per share is to be changed after 10 days from the launch of the campaign. No reconfirmation of investors is needed as it was disclosed in the Offering Document.	AnJeDa Fitness, Inc.	Corporation		DE	2015-11-03	1104 S HAYWORTH AVE		Los Angeles	CA	90035	https://www.fattofinish.com	AnJeDa Fitness, Inc.	0001665160	007-00007	
0001670254-17-000010	0			Dollar Shots Club, Inc.	Corporation		NV	2015-09-03	200 W Sahara Ave	Suite 3409	Las Vegas	NV	89102	https://www.dollarshotsclub.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001689502-17-000001	0			Next Minute, Inc.														
0001694917-17-000001	0		The maximum offering amount has been reduced to $200,000 from $300,000 and the offering deadline has been changed to February 7, 2016.	Vive Restaurant Group Livermore, LLC	Limited Liability Company		CA	2016-12-29	3415 OTTER CT		HAYWARD	CA	94542	www.cincotacobar.com	NextSeed US LLC	0001667892	007-00023	283225
0001669191-17-000011	0		Video transcript was ommitted from question 31 and previous raises were omitted from question 25 of offering statement.	G WIZICON Technologies, Inc.	Corporation		MI	2012-02-23	26300 Telegraph Rd.	Suite 101	Southfield	MI	48033	gaprosystem.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001690042-17-000001	0	$183,000 in investments. Payments are still being processed; final number is yet to be determined.		BeatStars Inc.	Corporation		DE	2016-11-09	5816 VAN WINKLE LANE		AUSTIN	TX	78739	http://www.beatstars.com/	First Democracy VC	0001683054	007-00076	285360
0001669191-17-000009	0		Video transcript was incorrectly omitted from first filing	Court Innovations Incorporated	Corporation		DE	2014-01-27	213 S. Ashley St.	Suite 200	Ann Arbor	MI	48104	getmatterhorn.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001688220-17-000001	0			KBlock Tools, LLC	Limited Liability Company		SC	2016-04-29	108 TIMBERLINE CT.		LEXINGTON	SC	29072	www.aquablasterharness.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001695437-17-000004	0			CF0005, LLC	Limited Liability Company		TX	2016-12-21	4550 POST OAK PL	STE 119	HOUSTON	TX	77027	cf0005.crudefunders.com	NORTH CAPITAL PRIVATE SECURITIES CORPORATION	0001496269	008-68648	000154559
0001670254-17-000008	0			BLAZnTECH, Inc.	Corporation		DE	2016-11-04	The Frontier Bldg, The Edge Room,	800 Park Offices Drive	Res Triangle Park	NC	27709	https://blazntech.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001664526-17-000002	0	$147,000 in investments. Payments are still being processed; final number is yet to be determined.		PLAY IMPOSSIBLE CORP	Corporation		DE	2014-04-04	111 S. JACKSON STREET		SEATTLE	WA	98104	http://www.playimpossible.com/	First Democracy VC	0001683054	007-00076	285360
0001674439-17-000002	1		Updated valuation and change in price per share	NextRX Inc.	Corporation		NV	2015-09-01	8670 WEST CHEYENNE AVENUE	SUITE 120	LAS VEGAS	NV	89129	nextrx.net	truCrowd, Inc	0001667145	007-00015	
0001611945-17-000001	0	$668,000 in investments. Payments are still being processed; final number is yet to be determined.		Art Craft Entertainment, Inc.	Corporation		DE	2013-05-20	815 A BRAZOS ST #313		AUSTIN	TX	78701	www.crowfall.com	First Democracy VC	0001683054	007-00076	285360
0001687197-17-000003	0		New CEO, former CEO sold his shares to Darell Austin;	Bluurp, Inc	Corporation		DE	2016-09-20	704 BUSH STREET	SUITE 105	SAN FRANCISCO	CA	94108	bluurp.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001670254-17-000007	1		Include the correct investor contracts and extend deadline date by 1 day.	Hopster's LLC	Limited Liability Company		MA	2013-04-05	292 Centre Street		Newton	MA	02458	http://www.hopstersbrew.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001687197-17-000002	0		complete form c answers	StressPal, Inc.	Corporation		DE	2015-04-22	2100 WEBSTER STREET SUITE 119		SAN FRANCISCO	CA	94115	www.stresspal.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001144204-17-003456	0			WORTHPOINT Corp														
0001644600-17-000011	0			Seattle Monthly Bike Rental LLC	Limited Liability Company		WA	2012-02-29	718 10TH AVENUE EAST	#1	SEATTLE	WA	98102	www.pedalanywhere.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001695333-17-000004	0		Correcting the financial documents, last amendment did not include signature page	Live Esq, LLC	Limited Partnership		NJ	2016-05-13	111 LONG HILL RD		LITTLE FALLS	NJ	07424	www.liveesq.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001695082-17-000003	0		Attach business plan and executive summary (exhibits)	DUO, LLC	Limited Liability Company		DE	2009-01-29	930 VIA MIL CUMBRES #47		SOLANA BEACH	CA	92075	www.tidymates.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001695333-17-000003	0		Correcting the financial documents.	Live Esq, LLC	Limited Partnership		NJ	2016-05-13	111 LONG HILL RD		LITTLE FALLS	NJ	07424	www.liveesq.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001668506-17-000006	0		Additional exhibit of transcripts for videos included in issuer campaign.	Instaparty, LLC	Limited Liability Company		DE	2013-09-11	1401 HUDSON STREET	STE #1105	HOBOKEN	NJ	07030	https://venueapp.io	GrowthFountain Capital LLC	0001668506	007-00028	
0001695166-17-000001	0			Phrame, Inc.	Corporation		DE	2015-08-03	78 BROADWAY STE #235		SAN FRANCISCO	CA	94111	www.phrame.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001695082-17-000001	0			DUO, LLC	Limited Liability Company		DE	2009-01-29	930 VIA MIL CUMBRES #47		SOLANA BEACH	CA	92075	www.tidymates.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001691877-17-000001	0			Me Tyme Network, Inc.	Corporation		CA	2016-04-18	8885 RIO SAN DIEGO DR. SUITE 237		SAN DIEGO	CA	92108	www.metymenetwork.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001693411-17-000004	0		Updated disclosure regarding concurrent offering.	GoFish Cam, Inc.	Corporation		DE	2015-11-02	4600 COMMANDERS POINT DRIVE		AUSTIN	TX	78734	www.gofishcam.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001644600-17-000008	0			Swannies Footwear, LLC	Limited Liability Company		MN	2014-10-15	4084 WILD GOOSE LANE		WHITE BEAR LAKE	MN	55110	www.swannies.co	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001668506-17-000005	0			Instaparty, LLC	Limited Liability Company		DE	2013-09-11	1401 HUDSON STREET	STE #1105	HOBOKEN	NJ	07030	https://venueapp.io	GrowthFountain Capital LLC	0001668506	007-00028	
0001647487-17-000001	0	$300,000 in investments. Payments are still being processed; final number is yet to be determined.		Republic Restoratives LLC	Limited Liability Company		DC	2013-10-29	1369 NEW YORK AVENUE, NE		WASHINGTON	DC	20002	http://www.republicrestoratives.com/	First Democracy VC	0001683054	007-00076	285360
0001695333-17-000001	0			Live Esq, LLC	Limited Partnership		NJ	2016-05-13	111 LONG HILL RD		LITTLE FALLS	NJ	07424	www.liveesq.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001669191-17-000005	1		Offering deadline extended	G WIZICON Technologies, Inc.	Corporation		MI	2012-02-23	26300 Telegraph Rd.	Suite 101	Southfield	MI	48033	gaprosystem.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001213900-17-000472	1		N/A	Snapwire Media, Inc.	Corporation		DE	2012-08-03	3905 STATE STREET, SUITE 7-510		SANTA BARBARA	CA	93105	www.snapwi.re	Wefunder Portal LLC	0001670254	007-00033	283503
0001695121-17-000001	0			Sievent, LLC	Corporation		CA	2015-07-15	10821 OLSEN DR STE 197		RANCHO CORDOVA	CA	95670	www.sievent.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001694974-17-000001	0			Field Guide to Evil, LLC	Limited Liability Company		DE	2016-12-19	160 Greentree Drive, Suite 101		Dover	DE	19904	www.fieldguidetoevil.com	First Democracy VC	0001683054	007-00076	285360
0001694994-17-000001	0			Big Cheese, Inc.	Corporation		DE	2016-09-16	990 BISCAYNE BLVD., SUITE 401		MIAMI	FL	33132	www.thegrilledcheesetruck.com	FIRST DEMOCRACY VC	0001683054	007-00076	285360
0001665160-17-000012	0			Alkane Truck Company, Inc.	Corporation		SC	2011-02-06	1053 London Street		Myrtle Beach	SC	29577	www.alkanetruckcompany.com	Alkane Truck Company, Inc.	0001665160	007-00007	
0001695029-17-000001	0			WorkCar, Inc.	Corporation		DE	2015-09-03	548 MARKET ST #67827		SAN FRANCISCO	CA	94108	www.workcar.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001690216-17-000001	0		changing funding portal intermediaries and extending the offering deadline to 9/30/17.	Bronzebuck LLC	Limited Liability Company		AZ	2011-02-23	8283 N HAYDEN ROAD #270		SCOTTSDALE	AZ	85258	bux180.com	crowdsourcefunded.com	0001667727	007-00027	
0001674439-17-000001	0			NextRX Inc.	Corporation		NV	2015-09-01	8670 WEST CHEYENNE AVENUE	SUITE 120	LAS VEGAS	NV	89129	nextrx.net	truCrowd, Inc	0001667145	007-00015	
0001685706-17-000001	0			Vive Restaurant Group Livermore, LLC	Limited Liability Company		CA	2016-12-29	3415 OTTER CT		HAYWARD	CA	94542	www.cincotacobar.com	NextSeed US LLC	0001667892	007-00023	283225
0001691341-17-000001	1		Changed Offering Deadline to 4/30/17 on page 1 and 3 Added 7 states on page 2  Changed Transaction Fee on page 3 to 3.25% plus $.50 Included transcript of offering media as exhibit 4	Damsel Productions LLC	Limited Liability Company		DE	2016-08-17	8 THE GREEN	SUITE B	DOVER	DE	19901	www.damselgame.net	MANORHAVEN CAPITAL LLC	0001058484	008-50911	000044965
0001668506-17-000003	0			IS3D, LLC	Limited Liability Company		GA	2010-04-10	320 EAST CLAYTON ST.	SUITE 504	ATHENS	GA	30601	https://www.cogenteducation.com	GrowthFountain Capital LLC	0001668506	007-00028	
0001668506-17-000002	0		Changes: (1) expanded the jurisdictions for the offering of securities, (2) corrected a reference to deadline date, and (3) revised the description of the qualified third party used for funds transfer.	Oma's Spirit's, LLC	Limited Liability Company		IL	2016-09-26	500 N. MICHIGAN AVE. STE 600	2	CHICAGO	IL	60611	http://www.omasspirits.com	GrowthFountain Capital LLC	0001668506	007-00028	
0001691942-17-000003	0		Correcting calculation of number of shares to reach the target offering amount, typographic error regarding the fee paid to the funding portal, and identifying accounts payable under short term debt on the XML portion of the Form C.	Voyage Media Inc.	Corporation		CA	2004-01-05	4223 GLENCOE AVE SUITE B119		MARINA DEL REY	CA	90292	www.voyagemedia.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000006	1		Extend deadline date.	Hopster's LLC	Limited Liability Company		MA	2013-04-05	292 Centre Street		Newton	MA	02458	http://www.hopstersbrew.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001693084-17-000001	0		TO change the maximum amount and other edits	UpCurrent, Inc.	Corporation		DE	2016-01-15	660 4TH ST. #475		SAN FRANCISCO	CA	94107	www.upcurrent.co	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001644600-17-000005	0			Hustle Con Media	Corporation		DE	2014-11-25	1381 9th Ave.		SAN FRANCISCO	CA	94122	www.thehustle.co	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001676315-17-000005	0			CAYO Inc	Corporation		NV	2015-06-10	4747 CAUGHLIN PKWY #1		RENO	NV	89519	instalifecoverage.com	NOBLES & RICHARDS, INC.	0001430284	008-67859	000146870
0001691942-17-000001	0			Voyage Media Inc.	Corporation		CA	2004-01-05	4223 GLENCOE AVE SUITE B119		MARINA DEL REY	CA	90292	www.voyagemedia.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000005	1		Included CPA reviewed financials, increased maximum target to $1M, updated board of directors, updated risks / disclosures, updated business plan and other changes. Please review the Form C for all the details.	Evolution Spirits, Inc.	Corporation		DE	2014-06-09	1123 Broadway, Suite 1007		New York	NY	10014	http://www.monkeyrum.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000009	0			AnJeDa Fitness, Inc.	Corporation		DE	2015-11-03	1104 S HAYWORTH AVE		Los Angeles	CA	90035	https://www.fattofinish.com	AnJeDa Fitness, Inc.	0001665160	007-00007	
0001687197-17-000001	0		New CEO, former CEO sold his shares to Darell Austin	Bluurp, Inc	Corporation		DE	2016-09-20	704 BUSH STREET	SUITE 105	SAN FRANCISCO	CA	94108	bluurp.com	DreamFunded MarketPlace, LLC	0001670761	007-00037	6639970
0001668506-17-000001	0			Oma's Spirit's, LLC	Limited Liability Company		IL	2016-09-26	500 N. MICHIGAN AVE. STE 600	2	CHICAGO	IL	60611	http://www.omasspirits.com	GrowthFountain Capital LLC	0001668506	007-00028	
0001669191-17-000002	0			G WIZICON Technologies, Inc.	Corporation		MI	2012-02-23	26300 Telegraph Rd.	Suite 101	Southfield	MI	48033	gaprosystem.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001670254-17-000004	0		Extended deadline date to Jan 13, updated business plan and included video transcript.	Hopster's LLC	Limited Liability Company		MA	2013-04-05	292 Centre Street		Newton	MA	02458	http://www.hopstersbrew.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000007	0	Green Sense Farms, LLC offering closed on December 31, 2016 with an investment total of $600,000.		Green Sense Farms, LLC	Limited Liability Company		IN	2012-09-24	6525 DANIEL BURNHAM DR	SUITE B	PORTAGE	IN	46368	www.greensensefarms.com	StartEngine Capital LLC	0001665160	007-00007	
0001665160-17-000005	0	Sondors Electric Car Company offering closed on December 31, 2016 and will close on $1,000,000 in investment.		Sondors Electric Car Co	Corporation		DE	2016-08-15	20058 PACIFIC COAST HIGHWAY		MALIBU	CA	90265	http://gosondors.com	StartEngine Capital LLC	0001665160	007-00007	
0001670254-17-000001	0		Updated risk factors, moved deadline to January 12, 2017, and updated business plan.	EVELO, Inc.	Corporation		NY	2012-01-20	6624 S 196TH ST	Suite U-101	Kent	WA	98032	www.evelo.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000006	0	Baqua Inc offering closed on December 31st, 2016 with a total investment amount of $26,000.		Baqua Inc.	Corporation		KY	2014-03-14	325 W MAIN ST THIRD FLOOR		LEXINGTON	KY	40507	www.baqua.com	StartEngine Capital LLC	0001665160	007-00007	
0001670254-17-000002	0			Motoroso, Inc.	Corporation		DE	2013-08-01	1297 Manzanita Way		San Luis Obispo	CA	93401	http://www.motoroso.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001691189-17-000001	0			MB Fantasy Football League, Inc	Corporation		GA	2016-05-10	809 DEERWOOD DRIVE		STOCKBRIDGE	GA	30281	www.millionairefantasyfootball.com	Jumpstart Micro, Inc	0001664804	007-00008	
0001693411-17-000003	0		Updated offering page and slide deck.	GoFish Cam, Inc.	Corporation		DE	2015-11-02	4600 COMMANDERS POINT DRIVE		AUSTIN	TX	78734	www.gofishcam.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001644600-17-000002	0			PT Motion Works, Inc.	Corporation		DE	2009-08-13	740 E. SOLANA CIRCLE		SOLANA BEACH	CA	92075	www.elliptigo.com	StartEngine Capital LLC	0001665160	007-00007	
0001693411-17-000001	0			GoFish Cam, Inc.	Corporation		DE	2015-11-02	4600 COMMANDERS POINT DRIVE		AUSTIN	TX	78734	www.gofishcam.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001688072-17-000001	0	The issuer has raised a total of $219,228 during the offering period.		GOODMEETS, INC	Corporation		DE	2013-10-01	180 CAPP STREET	3RD FLOOR	SAN FRANCISCO	CA	94110	joinwhim.com	Opendeal Inc.	0001672732	007-00046	283874
0001665160-17-000003	1		SEC glitch did not use most updated document.	Gotham Ballers, Inc.	Corporation		NY	2016-02-25	225 West 34th Street 9th floor		New York	NY	10122	www.gothamballers.com	Gotham Ballers, Inc.	0001665160	007-00007	
0001686564-17-000003	1		This amendment modifies the closing date of the offering and the maximum offering amount.	LGBT Weddings, Inc.	Corporation		CA	2016-09-27	3353 HIGHWAY 49 SOUTH		MARIPOSA	CA	95338	http://www.LGBTWeddings.com	Ksdaq Inc.	0001666102	007-00042	284278
0001686564-17-000002	1		This amendment modifies the closing date of the offering and the maximum offering amount.	LGBT Weddings, Inc.	Corporation		CA	2016-09-27	3353 HIGHWAY 49 SOUTH		MARIPOSA	CA	95338	http://www.LGBTWeddings.com	Ksdaq Inc.	0001666102	007-00042	284278
0001686564-17-000001	1		This amendment modifies the closing date of the offering and the maximum offering amount.	LGBT Weddings, Inc.	Corporation		CA	2016-09-27	3353 HIGHWAY 49 SOUTH		MARIPOSA	CA	95338	http://www.LGBTWeddings.com	Ksdaq Inc.	0001666102	007-00042	284278
0001665160-16-000192	1		Adjust the end date and add a new perk.	Gotham Ballers, Inc.	Corporation		NY	2016-02-25	225 West 34th Street 9th floor		New York	NY	10122	www.gothamballers.com	Gotham Ballers, Inc.	0001665160	007-00007	
0001665160-16-000193	1		Remove unnecessary signers, add CEO Matthew Godley as sole signer, change end date, and describe security offered.	ITFT, Inc.	Corporation		NC	2013-06-04	18400 Dembridge Drive		Davidson	NC	28036	http://itftsolutions.com/	ITFT, Inc.	0001665160	007-00007	
