ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001669191-17-000185	0	End of offering		JustHuynh Inc.	Corporation		DE	2016-10-14	15 Mount Vernon Street	Apt 2	Dorchester	MA	02125	www.justhuynh.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-17-000183	0			Subba Media Inc	Corporation		DE	2017-10-06	1209 Orange Street		New Castle County	DE	19801	www.subba-cultcha.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001718354-17-000003	0		Updating Use of Proceeds chart &quot;Total&quot; line to correct typographical error.	Green Pinata LLC	Limited Liability Company		MA	2015-04-10	2 Blue Jay Circle, #2		Wakefield	MA	01880	www.greenpinatatoys.com	Open Deal Inc.	0001672732	007-00046	283874
0001669191-17-000180	0			HandStack P.B.C.														
0001723487-17-000001	0			Lynwood Financial Group	Corporation		NJ	1988-11-22	20 CAMBRIDGE DRIVE		MATAWAN	NJ	07747	www.lynwoodfinacialgroup.com	crowdsourcefunded.com	0001667727	007-00027	283378
0001665160-17-000660	1		Extending the end date and added a new executive officer.	GeoOrbital Inc.	Corporation		DE	2014-08-07	1 BROADWAY 14TH FLOOR		CAMBRIDGE	MA	02142	www.geoo.com	StartEngine Capital LLC	0001665160	007-00007	
0001664526-17-000009	0			PLAY IMPOSSIBLE CORP														
0001670254-17-000361	0	The final number is $386,766.00 in investments.		BioClonetics Immunotherapeutics, Inc.	Corporation		TX	2009-12-24	1756 Bison Meadow Lane		Heath	TX	75032	http://www.bioclonetics.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001664526-17-000008	0	The issuer raised approximately $146,583 during the offering period.  Payments are still being processed; the exact amount has yet to be determined.		Play Impossible Corporation	Corporation		DE	2014-04-04	111 S. Jackson Street		Seattle	WA	98104	http://www.playimpossible.com/	First Democracy VC	0001683054	007-00076	285360
0001718971-17-000003	1		This Amendment is filed to extend the offering deadline to January 8, 2018.	PopDocs Media LLC	Limited Liability Company		DE	2017-06-21	4849 San Rafael Ave		Los Angeles	CA	90042	http://www.popdocsmedia.com/	First Democracy VC	0001683054	007-00076	285360
0001665160-17-000658	0			The Green Retrofit	Corporation		CA	2017-10-04	23010 Compass Drive		Canyon Lake	CA	92587	www.TheGreenRetrofit.com	StartEngine Capital, LLC	0001665160	007-00007	
0001708151-17-000002	0		The amendment involves: 1) Target number of securities to be offered and target offering amount; 2) The use proceeds of this offering; 3) The Securities offered will be entitled to voting rights	Uni-Boil MP Inc.	Corporation		CA	2015-05-08	500 NORTH ATLANTIC BLVD.	#127	MONTEREY PARK	CA	91754	http://www.uniboil.com	Mr. Crowd	0001666102	007-00042	284278
0001665160-17-000656	0	At the end of the offering, the issuer closed on $13,432.5 and 5,373 securities.		VitaPerk LLC	Limited Liability Company		MI	2010-01-11	6960 ORCHARD LAKE RD, SUITE 340		WEST BLOOMFIELD	MI	48322	www.vitaperk.com	StartEngine Capital, LLC	0001665160	007-00007	
0001644600-17-000172	0	$255,000 is our best estimate for the total amount of securities that will be sold.		Stemless Co.	Corporation		DE	2015-09-28	9400 SW MILLEN DRIVE		TIGARD	OR	97224	www.stemless.co	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001723677-17-000001	0			YogaTrail, Inc.	Corporation		DE	2014-07-10	314 W. 27th St		Richmond	VA	23225	https://www.yogatrail.com	SI Securities, LLC	0001603038	008-69440	170937
0001715813-17-000004	0	The intermediaryl has indicated that the issuer has cleared approximately $130,800 in securities sold and is continuing to work to finalize outstanding investments.		PieShell, LLC	Limited Liability Company		DE	2015-07-28	15 ABINGDON SQUARE	#31	NEW YORK	NY	10014	http://www.pieshell.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-17-000655	1		Extending campaign for additional 90 days.	Vibrant TV, LLC	Limited Liability Company		IL	2011-08-15	990 GROVE STREET, SUITE 300		EVANSTON	IL	60201	https://vibrant.tv	StartEngine Capital, LLC	0001665160	007-00007	
0001718414-17-000005	0		We are adjusting the end date of the offering to 1/23/2018. We are adding a pdf version, which includes the Q&A section of the Form C document.  Maximum offering amount adjusted up to $250,000	Spikes Beverage Co	Limited Liability Company		OH	2015-09-10	6199 WINDING CREEK BLVD		LIBERTY TOWNSHIP	OH	45011	https://www.spikesbeerice.com/	Thrivera Ventures Fund I, LLC	0001707360	007-00116	
0001715007-17-000003	0		Offering Page Update	FreshMynd Inc.	Corporation		DE	2017-08-01	10390 FARALLONE DR		CUPERTINO	CA	95014	www.freshmynd.com	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-17-000360	0		Extended deadline date, and updated business plan.	GlobeChat, Inc.	Corporation		DE	2016-03-28	29200 Paseo Carmona		San Juan Capistrano	CA	92675	http://info.GlobeChat.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000359	0		Changed deadline date, included video transcripts, and updated business plan.	Happy Tax Holding Corp	Corporation		DE	2017-02-23	350 Lincoln Road		Miami	FL	33139	https://GetHappyTax.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001649856-17-000004	0	The issuer raised approximately $116,500 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Greensbury Market Corp.	Corporation		DE	2013-12-27	65 N Moore St.,		New York	NY	10013	https://www.greensbury.com/	SI Securities, LLC	0001603038	008-69440	170937
0001670254-17-000358	1		Production postponed until 2018 ; correction only 1 patent was pending not 2 ; the patent has been granted ; company does not own the patent ; extended campaign deadline ; updated business plan.	BLAZnTECH, Inc.	Corporation		DE	2016-11-04	13850 Ballantyne Corporate Pl Suite 500		Charlotte	NC	28277	https://blazntech.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000653	0			Jinglz, Inc.	Corporation		FL	2017-03-09	10802 Lake Wynds Court		Boynton Beach	FL	33437	https://www.playjinglz.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000649	0			General Presence Inc.	Corporation		DE	2011-02-28	26 Westminster Avenue Unit 4		Venice	CA	90291	https://zenvideo.co	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000645	0			Cryptid LLC	Limited Liability Company		DE	2017-09-05	130 Bay Ridge Parkway	APT 2D	Brooklyn	NY	11209	www.cryptidmovie.com	StartEngine Capital, LLC	0001665160	007-00007	
0001716174-17-000003	0	The issuer raised approximately $420,700 during the offering period. Payment are still being processed; the exact amount has yet to be determined.		Tall Idea Labs, Inc.	Corporation		DE	2014-10-03	440 N Wolfe Rd		Sunnyvale	CA	94085	http://www.commerce.ai/	SI Securities, LLC	0001603038	008-69440	170937
0001670254-17-000357	0	The final number is $1,069,938.82 in investments.		Meow Wolf, Inc.	Other	Public Benefit Corporation	DE	2016-11-28	1352 Rufina Cir		Santa Fe	NM	87507	https://meowwolf.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000355	0			Fireman's Brew, Inc.	Corporation		CA	2004-08-03	6433 Topanga Canyon Building 189		Woodland Hills	CA	91302	http://www.firemansbrew.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001715704-17-000003	0	The issuer raised approximately $234,700 during the offering period. Payment are still being processed; the exact amount has yet to be determined.		CrediBLL Inc.	Corporation		DE	2016-08-22	39510 Paseo Padre Parkway	Suite 110	Fremont	CA	94538	https://www.credibll.com/	SI Securities, LLC	0001603038	008-69440	170937
0001665160-17-000641	0			BIKEKINI (NORTH AMERICA) LLC	Limited Liability Company		FL	2015-10-28	4040 8th lane	Vero Beach Florida	Vero Beach	FL	32960	https://www.bikekini.com	StartEngine Capital, LLC	0001665160	007-00007	
0001705496-17-000008	1		1) Extend the offering deadline to January 15, 2018	Stanley Grove LLC	Limited Liability Company		CA	2017-02-24	21 GRANDVIEW AVE		IRVINE	CA	92603	stanleygrove.com	MinnowCfunding LLC	0001665872	007-00020	
0001665160-17-000638	0			Phoenix Settlements LLC DBA Emergent Solar Solutions	Limited Liability Company		AZ	2013-08-02	3302 E Indian School Road		Phoenix	AZ	85018	https://www.emergentsolar.com	StartEngine Capital, LLC	0001665160	007-00007	
0001723146-17-000002	0			Success By Media LLC	Limited Liability Company		NV	2015-10-07	170 S GREEN VALLEY PKWY	SUITE 300	HENDERSON	NV	89013	https://successbymedia.com	Mr. Crowd	0001666102	007-00042	284278
0001718414-17-000004	0		We are adjusting the end date of the offering to  We are adding a pdf version, which includes the Q&A section of the Form C document. No other changes.	Spikes Beverage Co	Limited Liability Company		OH	2015-09-10	6199 WINDING CREEK BLVD		LIBERTY TOWNSHIP	OH	45011	https://www.spikesbeerice.com/	Thrivera Ventures Fund I, LLC	0001707360	007-00116	
0001665160-17-000636	1		The company is extending their offering until January 31 2018	Keezel, Inc.	Corporation		DE	2017-04-27	20377 SW ACACIA STREET, 2ND FLOOR		NEWPORT BEACH	CA	92660	https://www.keezel.us	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-17-000174	0		Issuer extended offering deadline	Charlotte's Closet, LLC	Limited Liability Company		DE	2016-02-22	14 Vanderventer Avenue	Suite L5	Port Washington	NY	11050	http://charlottes-closet.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001690909-17-000005	0		The Form C filed on November 22, 2017, is hereby amended to (i) remove John Roa as a Director of the Company, who was accidentally added; and (ii) update the offering page.	Ellison Eyewear, Inc	Corporation		DE	2014-03-19	314 WEST INSTITUTE PLACE	LOFT 2E	CHICAGO	IL	60610	www.WearEllison.com	OpenDeal Inc.	0001672732	007-00046	283874
0001716818-17-000003	0		Replacing previously filed pitch deck (Exhibit D) with an updated pitch deck.	Copdate USA Inc.	Corporation		DE	2017-07-12	8 The Green	Suite A	Dover	DE	19901	https://www.copdate.com/	SI Securities, LLC	0001603038	008-69440	170937
0001665160-17-000634	0			Vernuco inc. DBA Kordas Co.	Corporation		NJ	2010-01-11	244 5th Ave, suite 2421		New York	NY	10001	https://kordasco.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000632	0		Updating the date of signatures before offering goes live.	Biotech Restorations Holdings, LLC	Limited Liability Company		FL	2017-02-02	137 CROSS CREEK ROAD #137		DENVER	NC	26037	http://www.biotechrestorations.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000631	0			Biotech Restorations Holdings, LLC														
0001665160-17-000621	0	The amount of securities sold at the close of the offering is $1,069,982.96		SlideBelts Inc.	Corporation		DE	2013-06-10	4818 GOLDEN FOOTHILL PKWY	UNIT 9	SACRAMENTO	CA	95762	www.slidebelts.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000627	0			Biotech Restorations Holdings, LLC	Limited Liability Company		FL	2017-02-02	137 Cross Creek Road #137		Denver	NC	26037	http://www.biotechrestorations.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001674439-17-000010	0		Extended the campaign until 1/16/2018	NextRX Inc.	Corporation		NV	2015-09-01	8670 WEST CHEYENNE AVENUE	SUITE 120	LAS VEGAS	NV	89129	www.nextrx.net	truCrowd, Inc	0001667145	007-00015	
0001665160-17-000622	0	The amount of securities sold at the close of the offering was $100,000.		GarageSkins, Inc.	Corporation		OR	2014-12-24	2191 MEADOW PLACE SE		ALBANY	OR	97322	http://www.garageskins.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000629	0			LRF Thoroughbred Fund II, LLC	Limited Liability Company		CA	2017-08-28	5950 Canoga Ave	Suite 510	Woodland Hills	CA	91367	http://www.littleredfeather.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000623	0		Typographical error in maximum funding amount. All other offering materials correctly displayed maximum funding amount of $1,070,000.	Waverly Labs Inc	Corporation		DE	2014-06-16	19 MORRIS AVENUE		BROOKLYN	NY	11205	www.waverlylabs.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000625	0			Biotech Restorations Holdings, LLC	Limited Liability Company		FL	2017-02-02	137 Cross Creek Road #137		Denver	NC	26037	http://www.biotechrestorations.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-17-000354	0		Extended deadline date, and updated business plan.	M and M MEDIA, INC.	Corporation		DE	2014-05-13	2500 Broadway, Building F	Ste F-125	Santa Monica	CA	90404	https://trebel.io/	Wefunder Portal LLC	0001670254	007-00033	283503
0001690909-17-000004	0			Ellison Eyewear, Inc	Corporation		DE	2014-03-19	314 WEST INSTITUTE PLACE	LOFT 2E	CHICAGO	IL	60610	www.WearEllison.com	OpenDeal Inc.	0001672732	007-00046	283874
0001665160-17-000620	1		Extending campaign for 120 more days.	WitFoo, Inc.	Corporation		DE	2016-02-05	1155 MT VERNON HWY NE	SUITE 800	ATLANTA	GA	30338	https://www.witfoo.com	StartEngine Capital, LLC	0001665160	007-00007	
0001716298-17-000004	1		Updating target offering amount, minimum amount of securities, minimum investment amount, use of proceeds chart, and extending offering deadline date, and amended Offering Page exhibit.	Mighty Well, Inc.	Corporation		DE	2016-09-27	45 Catherine Street		Newport	RI	02840	www.mighty-well.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001722475-17-000001	0			JDwight LLC	Limited Liability Company		FL	2016-05-27	20423 STATE ROAD 7 SUITE 6		BOCA RATON	FL	33498	canrve.com	truCrowd, Inc	0001667145	007-00015	
0001665160-17-000619	0			BOXX Corp	Corporation		DE	2015-05-26	18160 Cottonwood Rd. #229		Sunriver	OR	97707	www.boxxcorp.com	StartEngine Capital, LLC	0001665160	007-00007	
0001719326-17-000004	1		This Amendment is filed to update the Company Summary with recent revenue and booking metrics and to change the use of proceeds according to the updated target offering amount (Exhibit B). Exhibit B is attached hereto.	Best Food Trucks, Inc.	Corporation		DE	2016-10-06	13488 Maxella Ave #320		Marina Del Rey	CA	90292	https://www.bestfoodtrucks.com/	First Democracy VC	0001683054	007-00076	285360
0001665160-17-000616	0			Farm.One, Inc.	Corporation		DE	2015-12-08	15 William Street	Apt 14B	New York	NY	10005	http://farm.one	StartEngine Capital, LLC	0001665160	007-00007	
0001718518-17-000003	0		Updating to include recent webinar.	SuperdopeTV, Inc.	Corporation		DE	2017-09-11	11021 Ventura Blvd.	#362	Studio City	CA	91604	SuperdopeTV.net	First Democracy VC	0001683054	007-00076	285360
0001719488-17-000001	0			619 North Park LLC	Limited Liability Company		CA	2017-10-01	3015 LINCOLN AVE		SAN DIEGO	CA	92104	https://619Spirits.com/	NextSeed US LLC	0001667892	007-00023	283225
0001670254-17-000351	0			Rogue Chimera Films LLC	Limited Liability Company		FL	2017-02-13	121 Pine Tree Drive		Ormond Beach	FL	32174	http://www.familywayfilm.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000350	0			Impact Science Education, Inc.														
0001690888-17-000008	0			InGen Dynamics, Inc.														
0001670254-17-000347	0			Impact Science Education, Inc.	Other	S Corporation	CA	2015-09-02	834 Ashbury Ave		El Cerrito	CA	94530	http://impactscience.co/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000345	0			Loveseat, Inc	Corporation		DE	2013-03-13	5035 Shawline St.		San Diego	CA	92111	https://www.loveseat.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000613	1		Extend the Campaign for 30 days	OPER, LLC	Limited Liability Company		DE	2015-02-24	911 WASHINGTON AVENUE	SUITE 731	ST. LOUIS	MO	63101	www.paywithoper.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000607	0			15th Round, LLC	Limited Liability Company		CA	2017-08-18	3630 San Fernando Rd.		Glendale	CA	91204	www.15throundboxing.com	StartEngine Capital, LLC	0001665160	007-00007	
0001720822-17-000001	0			SilkRoll Inc.	Corporation		DE	2016-05-04	833 Market St	Suite 312	SAN FRANCISCO	CA	94103	https://silkroll.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001665160-17-000604	0			Kerrington Home Inc	Corporation		MN	2017-09-27	3100 Ariel St. N. #219		Maplewood	MN	55109	https://www.kerringtonhome.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000612	0			Sun Fund Renewables Inc.	Corporation		DE	2017-09-09	185 Plains Road	Suite 100E	Milford	CT	06461	http://www.sun.fund	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-17-000341	0			Impact Science Education, Inc.	Other	S Corporation	CA	2015-09-02	834 Ashbury Ave		El Cerrito	CA	94530	http://impactscience.co/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000339	0			Industry Water Filtration, Inc.	Corporation		WY	2017-01-27	3571 E. Sunset Rd., Ste. 202		Las Vegas	NV	89120	http://www.iwfsaveswater.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000343	0			EPIC Global Franchising LLC	Limited Liability Company		FL	2015-08-19	160 Majorca Ave	Coral Gables	Miami	FL	33134	http://epichybridtraining.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001719326-17-000003	1		Including the webinar transcript, extending the offering deadline, and decreasing the target number of securities and target offering amount.	Best Food Trucks, Inc.	Corporation		DE	2016-10-06	13488 Maxella Ave #320		Marina Del Rey	CA	90292	https://www.bestfoodtrucks.com/	First Democracy VC	0001683054	007-00076	285360
0001719882-17-000001	0			MiqroTech	Limited Liability Company		PA	2016-05-04	111 PICADILLY ROAD		PORT MATILDA	PA	16870	www.miqrotech.com	OpenDeal Inc.	0001672732	007-00046	284874
0001716298-17-000001	0			Mighty Well, Inc.	Corporation		DE	2016-09-27	45 Catherine Street		Newport	RI	02840	www.mighty-well.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001713410-17-000003	0	Issuer failed to reach its target offering amount, all investor's funds committed were returned by the escrow agent.		Happy gifts Inc	Corporation		DE	2017-03-06	833 S SPRING ST #208		LOS ANGELES	CA	90014	http://www.ivoryclasp.com	OpenDeal Inc.	0001672732	007-00046	283874
0001598982-17-000003	0			True Gault, Inc.	Corporation		DE	2014-01-31	154 Cobblestone Court	Suite 175	Victor	NY	14564	www.truegault.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001665160-17-000601	0			WangleSpace LLC	Limited Liability Company		AZ	2017-09-01	4008 E Lariat Lane		Phoenix	AZ	85050	http://wanglespace.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000598	0			HireJoe, Inc.	Corporation		CO	2017-09-05	2525 Arapahoe Ave.	Ste E4-242	Boulder	CO	80302	www.hirejoe.com	StartEngine Capital, LLC	0001665160	007-00007	
0001710782-17-000001	0			REvolve Partners LLC	Limited Liability Company		MA	2017-04-27	1295 BEACON STREET	#491	BROOKLINE	MA	02446	www.revolvepartnersllc.com	Jumpstart Micro, Inc	0001664804	007-00008	
0001715013-17-000004	0	The Issuer raised approximately $79,500 during the offering period. Payments are still being processed. The exact amount is yet to be determined.		Edge Tech Labs, LLC	Limited Liability Company		VA	2013-08-16	2221 S. CLARK ST.	FLOOR 12	ARLINGTON	VA	22202	www.EdgeTechLabs.com	OpenDeal Inc.	0001672732	007-00046	283874
0001719970-17-000002	0			Digital Currency Growth LLC	Limited Liability Company		FL	2017-09-19	1449 WETHERINGTON WAY		PALM HARBOR	FL	34683	digitalcurrencygrowth.com	truCrowd, Inc	0001667145	007-00015	
0001715007-17-000001	0			FreshMynd Inc.	Corporation		DE	2017-08-01	10390 FARALLONE DR		CUPERTINO	CA	95014	www.freshmynd.com	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-17-000337	0			Reclaimant LLC d/b/a Fortress Presents	Limited Liability Company		TX	2015-09-16	1079 Foch St.		Fort Worth	TX	76107	http://www.fortresspresents.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000595	0			Waverly Labs Inc.	Corporation		DE	2014-06-16	19 Morris Avenue		Brooklyn	NY	11205	www.waverlylabs.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-17-000336	0	$355,568.00 in investments. Payments are still being processed; final number is yet to be determined.		VAUTE COUTURE, INC.	Corporation		DE	2017-05-25	114 Stanton  Street	Storefront	New York	NY	10002	http://VauteNYC.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000335	0		Change deadline date, corrected length of franchise agreement from five to ten years, and updated business plan.	BOARDWALK HOSPITALITY INC.	Corporation		NV	2017-04-28	400 S 4th Street Suite 500		Las Vegas	NV	89101	http://www.boardwalkhosp.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001722994-17-000001	0			C.A.S. Handmade Inc.	Corporation		MA	2014-11-28	15 WASHINGTON ST		HUDSON	MA	01749	http://www.cas-handmade.com/	GrowthFountain Capital LLC	0001668506	007-00028	
0001670254-17-000334	0		Changed deadline date, included video transcripts, updated debt, updated cap table, and updated business plan.	Neurohacker Collective, LLC	Limited Liability Company		WY	2015-12-11	179 Calle Magdalena	Suite 100	Encinitas	CA	92024	http://neurohacker.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000333	0		Changed deadline date, and updated business plan.	Eliot's Adult Nut Butters LLC	Limited Liability Company		OR	2013-10-24	39 NE Thompson St.		Portland	OR	97212	http://eliotsadultnutbutters.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000332	0		Extended deadline date, and updated business plan.	iGenApps Inc.	Corporation		DE	2012-03-26	7561 Ladson Terrace		Lake Worth	FL	33467	http://igenapps.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001720486-17-000008	0			Tattoo Technologies, Inc.														
0001690447-17-000003	1		The Form C of the Company dated November 14, 2017 is hereby amended to extend the offering deadline to January 15, 2018 at 11:59pm PT.	Owlized, Inc.	Corporation		DE	2013-12-24	1062 FOLSOM ST. SUITE 301		SAN FRANCISCO	CA	94103	www.owlized.com	OpenDeal Inc.	0001672732	007-00046	283874
0001715895-17-000003	0		The Form C filed on November 13, 2017 is hereby amended to update the Offering Page.	Coding Autism, LLC	Limited Liability Company		CA	2016-06-14	20096 KNOLLWOOD DR.		SARATOGA	CA	95070	www.codingautism.com	OpenDeal Inc.	0001672732	007-00046	283874
0001720486-17-000005	0			Tattoo Technologies, Inc.	Corporation		DE	2016-07-28	3527 S. Halsted St		chicago	IL	60609	findmeink.com	SI Securities, LLC	0001603038	008-69440	170937
0001720486-17-000004	0			Tattoo Technologies, Inc.	Corporation		DE	2016-07-28	3527 S. Halsted St		chicago	IL	60609	findmeink.com	SI Securities, LLC	0001603038	008-69440	170937
0001665160-17-000587	0	The final amount of securities sold at the close of the offering is $51,653.49 and 245,969 shares.		StartEngine Capital LLC	Corporation		DE	2017-01-06	604 ARIZONA AVENUE		SANTA MONICA	CA	90401	http://whatiszoi.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000586	0	The final amount of securities sold at the close of the offering is $51,653.49 and 245,969 shares.		Zoi, Inc.	Corporation		DE	2017-01-06	611 N. COMMONWEALTH AVE		LOS ANGELES	CA	90004	http://whatiszoi.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-17-000330	0			Dancing Pigs Productions LLC	Limited Liability Company		NV	2017-08-10	5045 Rogers Street		Las Vegas	NV	89118	http://jarrettandraja.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000592	0			Zoi, Inc.	Corporation		DE	2017-01-06	611 N. Commonwealth Ave		Los Angeles	CA	90004	www.whatiszoi.com	StartEngine Capital, LLC	0001665160	007-00007	
0001722191-17-000002	0			4 Pure, Inc	Corporation		ME	2016-11-22	26 ORCHARD RD		CUMBERLAND	ME	04021	http://www.drink4pure.com/	SI Securities, LLC	0001603038	008-69440	170937
0001715749-17-000005	0	The issuer raised approximately $697,276 during the offering period; payments are still being processed; the exact amount has yet to be determined.		3DaGoGo, Inc	Corporation		DE	2013-09-23	101 West Broadway, Suite 1120		San Diego	CA	92101	http://AstroPrint.com	First Democracy VC	0001683054	007-00076	285360
0001679372-17-000005	0		The Form C filed on October 27, 2017 is hereby amended to update the Offering Page.	Youngry, LLC	Limited Liability Company		DE	2016-06-14	1621 ALTON PARKWAY	SUITE 250	IRVINE	CA	92660	www.youngry.com	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-17-000326	0			Pillow, INC.	Corporation		FL	2017-09-05	124 5th Street North		Jacksonville Beach	FL	32250	http://pillow.io	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-17-000328	0			Amici Montessori Language Academy LLC	Limited Liability Company		AZ	2017-10-20	751 E. Union Hills Drive		Phoenix	AZ	85024	http://www.beibeiamigos.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001690447-17-000001	0			Owlized, Inc.	Corporation		DE	2013-12-24	1062 Folsom St. Suite 301		San Francisco	CA	94103	www.owlized.com	OpenDeal Inc.	0001672732	007-00046	283874
0001665160-17-000585	0		Correcting end date of the campaign before launch.	Ceres Greens LLC	Limited Liability Company		DE	2016-10-31	21 METRO WAY	UNIT 8	BARRE	VT	05641	www.ceresgreens.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-17-000323	0			YOPI Technologies INC	Corporation		DE	2017-06-12	ONE University PLAZA,  SUITE 505		NEW JERSEY	NJ	07601	http://www.yopitech.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-17-000583	1		Issuer has attached an additional exhibit and altered their minimum investment amount	StartEngine Capital LLC	Corporation		DE	2016-06-11	604 ARIZONA AVENUE		SANTA MONICA	CA	90401	PlantSnap.net	StartEngine Capital, LLC	0001665160	007-00007	
0001721517-17-000001	0			Sentry Baby Products, LLC	Limited Liability Company		CO	2015-11-03	6660 DELMONICO DRIVE, D470		COLORADO SPRINGS	CO	80919	http://sentrybabyproducts.com	GrowthFountain Capital LLC	0001668506	007-00028	
0001717408-17-000001	0			EvaBot Inc.	Corporation		DE	2015-07-22	1610 Quesada Ave		San Francisco	CA	94124	www.evabot.ai	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001665160-17-000582	0	At the end of the offering, the issuer closed on $51,909 and 51,909 securities sold.		Filmio, Inc.	Corporation		DE	2016-02-08	5825 OBERLIN DRIVE	SUITE 5	SAN DIEGO	CA	92121	filmio.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000581	0	At the end of the offering, the issuer closed on $227,035 and 45,407 securities.		Baja United Imports, Inc.	Corporation		DE	2017-05-11	3183 AIRWAY AVE	SUITE C	IRVINE	CA	92626	www.bajaunitedgroup.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-17-000172	0		Issuer changed offering deadline	ContentOro Inc.	Corporation		DE	2014-06-24	3820 Packard Street	Suite 160	Ann Arbor	MI	48108	www.contentoro.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001608695-17-000006	0	We have closed the offering.  We have 23 new investors and raised a total of $24,738.80.		G. Randall & Sons, Inc.	Corporation		CA	2014-04-08	2069 COAST BLVD		DEL MAR	CA	92014	Randysclub.com	truCrowd, Inc	0001667145	007-00015	
0001665160-17-000580	1		Issuer is extending the end date of their offering.	VolAero UAV & Drones Holdings Corp.	Corporation		FL	2016-05-17	14530 BISCAYNE BLVD		NORTH MIAMI	FL	33181	volaerodrones.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-17-000579	0	At the end of the offering, the issuer closed on $597,279 and 597,279 securities sold.		Shark Wheel LLC	Limited Liability Company		CA	2012-10-24	22600 LAMBERT ST	704-A	LAKE FOREST	CA	92630	www.sharkwheel.com	StartEngine Capital, LLC	0001665160	007-00007	
