,CIK,FILING_DATE,SUBMISSION_TYPE,OFFERINGAMOUNT,PROGRESSUPDATE,NATUREOFAMENDMENT,MAXIMUMOFFERINGAMOUNT,CURRENTEMPLOYEES,TOTALASSETMOSTRECENTFISCALYEAR,TOTALASSETPRIORFISCALYEAR,CASHEQUIMOSTRECENTFISCALYEAR,CASHEQUIPRIORFISCALYEAR,ACTRECEIVEDRECENTFISCALYEAR,ACTRECEIVEDPRIORFISCALYEAR,SHORTTERMDEBTMRECENTFISCALYEAR,SHORTTERMDEBTPRIORFISCALYEAR,LONGTERMDEBTRECENTFISCALYEAR,LONGTERMDEBTPRIORFISCALYEAR,NETINCOMEMOSTRECENTFISCALYEAR,NETINCOMEPRIORFISCALYEAR,Form_C_Number,Funding_Success
2045,1533905,2018-03-07,C,100000.0,,,400000.0,2.0,58252.0,0.0,14492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25886.0,0.0,0,0
2046,1720822,2018-03-07,C-U,9998.42,,,106999.72,6.0,141004.0,93672.0,24472.0,82672.0,0.0,0.0,175737.0,148606.0,1179675.0,985004.0,-224629.0,-658998.0,0,0
2047,1732311,2018-03-07,C,50000.0,"The issuer raised approximately $104, 973 during the offering period.    Payments are still being processed so the final amount has not been determined.",,535000.0,0.0,111201.0,0.0,12199.0,0.0,0.0,0.0,0.0,0.0,61606.0,0.0,-32959.0,0.0,0,0
2048,1598982,2018-03-07,C-U,25000.0,"The intermediary has indicated that at the end of the offering, the issuer has closed on approximately $79,925 in securities sold.",,1070000.0,3.0,594239.0,203910.0,32011.0,114561.0,1039.0,637.0,353289.0,183939.0,1255764.0,235432.0,-799357.0,-636917.0,0,0
2049,1705496,2018-03-07,C-U,90000.0,"Issuer closed the investment offering on January 15, 2018 after meeting its target offering amount of $90,000. Issuer received the funds of $90,000 on January 29,2018.",,100000.0,0.0,662300.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76150.0,0.0,0,0
2050,1699476,2018-03-07,C-U,50000.0,"At the close of the offering, the amount closed on is $118,150.00 and 118,150 number of securities sold.",,1000000.0,4.0,22573.0,0.0,22573.0,0.0,0.0,0.0,0.0,0.0,89900.0,0.0,-67327.0,0.0,0,0
2051,1705975,2018-03-07,C-U,250000.0,"Issuer raised $550,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.",,550000.0,3.0,130948.0,0.0,68398.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,-19061.0,0.0,0,0
2052,1691252,2018-03-07,C-U,50000.0,"The final number is $149,054.98 in investments.",,1000000.0,3.0,1132328.0,0.0,1072883.0,0.0,0.0,0.0,340694.0,0.0,0.0,0.0,-675094.0,0.0,0,0
2053,1639718,2018-03-07,C-U,50000.0,"On February 28, 2018, Roomi concluded its offering of Units of SAFE (Simple Agreement for Future Equity).  Roomi raised approximately $331,254.89 in the offering, however final accounting has not been completed.",,1070000.0,30.0,2441164.0,968561.0,1036406.0,709774.0,4989.0,4074.0,52431.0,3860.0,0.0,1949845.0,-2618088.0,-944395.0,0,0
2054,1732334,2018-03-08,C,10000.0,,,107000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2055,1679372,2018-03-08,C-W,,,,,,,,,,,,,,,,,,0,0
2056,1729813,2018-03-08,C,25000.0,,,1070000.0,2.0,7307.0,1335.0,1026.0,1335.0,6281.0,0.0,29194.0,16871.0,0.0,0.0,-719.0,-22256.0,0,0
2057,1733314,2018-03-08,C,9998.94,,,106892.1,6.0,54280.93,17980.23,54138.39,17776.0,0.0,0.0,573538.25,351995.67,0.0,0.0,-208016.0,-436450.17,0,0
2058,1731479,2018-03-08,C,25000.0,,,1070000.0,8.0,1477466.0,34483.0,766715.0,30039.0,36323.0,2882.0,125150.0,39701.0,1120850.0,123850.0,114923.0,-41678.0,0,0
2059,1728560,2018-03-08,C,50000.0,,,500000.0,1.0,15675.0,0.0,15675.0,0.0,0.0,0.0,206358.0,0.0,0.0,0.0,-191507.0,0.0,0,0
2060,1732447,2018-03-08,C,25000.0,,,1070000.0,8.0,6627.0,0.0,6627.0,0.0,0.0,0.0,20900.0,0.0,0.0,0.0,-278833.0,0.0,0,0
2061,1733813,2018-03-09,C,100000.0,,,600000.0,3.0,0.0,23325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86316.0,0,0
2062,1733717,2018-03-09,C,50000.0,,,107000.0,2.0,38857.52,31691.2,1575.82,7223.14,0.0,0.0,22333.3,0.0,55000.0,0.0,-70166.98,-1021.04,0,0
2063,1690165,2018-03-09,C/A,50000.0,,Adding second video transcript to Exhibits.,1070000.0,7.0,211442.0,31602.0,201857.0,31174.0,6139.0,62.0,543.0,8366.0,285543.0,11366.0,-73335.0,25685.0,0,0
2064,1727168,2018-03-09,C/A,50000.0,,Adding a video transcript.,1070000.0,0.0,214354.0,0.0,214354.0,0.0,0.0,0.0,0.0,0.0,310000.0,0.0,-159757.0,0.0,0,0
2065,1726531,2018-03-09,C/A,50000.0,,"extend offering deadline to March 22, 2018, change Valuation Cap to $10,000,000.00 for Securities sold over $1,350,000, increase total offering for the combined total of this and Regulation D Rule 506 (c) offering to $1,600,000, add video transcript",1070000.0,2.0,83610.0,85158.0,11058.0,59082.0,0.0,0.0,0.0,41587.0,156626.0,154069.0,37482.0,-57298.0,0,0
2066,1715487,2018-03-09,C/A,10000.0,,Issuer is extending their campaign and increasing their maximum funding goal.,1070000.0,2.0,10291.0,0.0,10291.0,0.0,0.0,0.0,9426.0,0.0,18844.0,0.0,-18079.0,0.0,0,0
2067,1733434,2018-03-09,C,10000.0,,,530000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2068,1608695,2018-03-09,C-AR,,,,,3.0,107053.0,35791.0,31357.0,5032.0,-85.0,0.0,3815.0,0.0,77753.0,81325.0,-20232.0,-60423.0,0,0
2069,1608695,2018-03-09,C-TR,,,,,,,,,,,,,,,,,,0,0
2070,1658670,2018-03-09,C,10000.0,,,1000000.0,6.0,159364.0,275391.0,5401.0,73295.0,6262.0,10461.0,152996.0,0.0,0.0,71586.0,-238198.0,-97788.0,0,0
2071,1707572,2018-03-09,C,100000.0,,,963000.0,2.0,64130.0,0.0,59413.0,0.0,467.0,0.0,0.0,0.0,28600.0,0.0,-88470.0,0.0,0,0
2072,1682510,2018-03-09,C,25000.0,,,1070000.0,9.0,2019917.0,871200.0,4157.0,11679.0,345472.0,93807.0,2465520.0,1215205.0,0.0,0.0,33947.0,5589.0,0,0
2073,1721277,2018-03-12,C/A,10000.0,,The company is extending their offering.,107000.0,5.0,59805.0,112545.0,15000.0,90000.0,0.0,0.0,39300.0,0.0,18585.0,0.0,23088.0,-217.0,0,0
2074,1724862,2018-03-12,C-U,150000.0,"Issuer raised $174,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.",,400000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2075,1727469,2018-03-12,C-W,,,,,,,,,,,,,,,,,,0,0
2076,1699829,2018-03-12,C,9999.85,,,378607.25,4.0,10789.0,4665.0,104.0,395.0,0.0,0.0,24206.0,6875.0,0.0,0.0,-11207.0,-2810.0,0,0
2077,1731258,2018-03-12,C,10000.0,,,107000.0,2.0,8395.33,20032.27,8395.33,20032.27,0.0,0.0,0.0,0.0,0.0,0.0,-11636.94,-30267.73,0,0
2078,1733032,2018-03-12,C,10000.0,,,107000.0,5.0,79522.0,33136.0,11905.0,5065.0,420.0,0.0,75449.0,4595.0,108198.0,78939.0,-100176.0,40388.0,0,0
2079,1719648,2018-03-12,C/A,10000.0,,"The company is changing the expiration date of its offering to August 1, 2018.  In addition, the company has issued additional non-voting common stock warrants.  There are still 891,898 units authorized (as before) but now 103,500 are outstanding.",800000.0,2.0,1030.0,0.0,30.0,0.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,0,0
2080,1667516,2018-03-13,C,10000.0,,,107000.0,9.0,513509.0,371600.0,74132.0,23444.0,296.0,0.0,466061.0,238253.0,0.0,0.0,-435898.31,-389902.0,0,0
2081,1667516,2018-03-13,C/A,10000.0,,Updating offering document before company goes live.,107000.0,9.0,513509.0,371600.0,74132.0,23444.0,296.0,0.0,466061.0,238253.0,0.0,0.0,-435898.31,-389902.0,0,0
2082,1729427,2018-03-13,C,100000.0,,,1070000.0,4.0,162194.0,0.0,110543.0,0.0,0.0,0.0,121825.0,0.0,0.0,0.0,-219362.0,0.0,0,0
2083,1704091,2018-03-13,C-AR,,,,,0.0,95000.0,0.0,95000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2084,1704091,2018-03-13,C-TR,,,,,,,,,,,,,,,,,,0,0
2085,1730100,2018-03-14,C-U,200000.0,"The offering is fully subscribed, the offering will close on Friday March 23rd, 2018 at 11:59:59 PM EST. All cancellations must be received before March 21st, 11:59:59 PM EST. The issuer will continue to accept investment commitments through this period.",,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2086,1730741,2018-03-14,C,50000.0,,,1070000.0,5.0,8483.0,6433.0,5964.0,3914.0,0.0,0.0,31073.0,28219.0,100000.0,0.0,-113189.0,-9608.0,0,0
2087,1658670,2018-03-14,C/A,10000.0,,Correction to offering document in Use of Proceeds.,1000000.0,6.0,159364.0,275391.0,5401.0,73295.0,6262.0,10461.0,152996.0,0.0,0.0,71586.0,-238198.0,-97788.0,0,0
2088,1722710,2018-03-15,C/A,50000.0,,Revised pitch deck.,250000.0,1.0,186106.0,0.0,186106.0,0.0,0.0,0.0,150572.0,0.0,250000.0,0.0,-214466.0,0.0,0,0
2089,1728057,2018-03-15,C-U,10000.0,"End of offering. Issuer raised an estimated $50,443.",,100000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2090,1705090,2018-03-15,C-W,,,"updated contracts so major investors do not get pro-rata rights ; updated risks ; updated questions 13, 21, 26, and 28 ; updated business plan",,,,,,,,,,,,,,,0,0
2091,1489004,2018-03-15,C/A,10003.0,,Issuer extended offering deadline,1069950.0,6.0,283113.0,591934.0,115512.0,397155.0,779.0,21930.0,894838.0,1595781.0,0.0,0.0,1435822.0,1343555.0,0,0
2092,1705090,2018-03-15,C-U,75000.0,,Updating the offering end date and the number of shares authorized.,1070000.0,2.0,206501.0,633994.0,1644.0,11558.0,41729.0,0.0,161192.0,13912.0,0.0,455239.0,-161323.0,-3253.0,0,0
2093,1732306,2018-03-15,C,100000.0,,,500000.0,1.0,18150.0,0.0,17460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4639.0,0.0,0,0
2094,1682510,2018-03-15,C/A,25000.0,"At the close of the offering, the amount closed on is $196,515.00 and 196,515 number of securities sold, final amount subject to change pending final receipt of committed investments.",,1070000.0,9.0,2019917.0,871200.0,4157.0,11679.0,345472.0,93807.0,2465520.0,1215205.0,0.0,0.0,33947.0,5589.0,0,0
2095,1720916,2018-03-15,C/A,10000.0,,,1070000.0,12.0,170501.0,0.0,170501.0,0.0,0.0,0.0,188000.0,0.0,0.0,0.0,-18010.0,0.0,0,0
2096,1732310,2018-03-16,C,499000.0,,,1064000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2097,1724646,2018-03-16,C/A,10000.0,,Issuer is extending their campaign.,107000.0,15.0,1054108.6,653811.8,269010.36,-1925.43,86258.19,83123.38,976372.98,1062047.33,58415.63000000001,217447.98,150187.15,-11007.14,0,0
2098,1716456,2018-03-16,C-U,10000.0,"Issuer successfully raised $18,150 selling 363 shares",,450000.0,4.0,170032.0,110331.0,2172.0,2241.0,0.0,0.0,0.0,0.0,344285.0,251510.0,0.0,0.0,0,0
2099,1730206,2018-03-16,C/A,75000.0,,Amendment to target raise,105000.0,2.0,49546.34,50716.33,3753.71,9153.44,0.0,0.0,1248.79,180.4,0.0,0.0,3079.200000000001,19380.82,0,0
2100,1284608,2018-03-16,C,50001.0,,,1070000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2101,1722969,2018-03-16,C,9991.08,,The company is extending the length of their campaign and increasing maximum funding goal.,106992.6,4.0,230859.89,271426.58,7617.25,1383.29,23199.66,45500.34,213147.59,250694.96,2771254.79,2640726.24,-133511.87,-415814.19,0,0
2102,1732206,2018-03-16,C,9999.78,,,1035714.41,1.0,609.0,-1251.0,609.0,-1251.0,0.0,0.0,0.0,0.0,0.0,0.0,-41140.0,-1251.0,0,0
2103,1716903,2018-03-16,C/A,9999.5,,,1069999.0,2.0,13060.0,0.0,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-290.0,0.0,0,0
2104,1732308,2018-03-19,C,401000.0,,,1070000.0,1.0,23097.0,29277.0,23097.0,29277.0,0.0,0.0,0.0,0.0,0.0,139625.0,-6181.0,8664.0,0,0
2105,1723348,2018-03-19,C-U,10000.0,"Offering successfully completed. $49,700 total raise.",,50000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2106,1726537,2018-03-19,C/A,25000.0,,"This Form C is amended to (i) extend the campaign to April 30, 2018 at 11:59pm PT, (ii) lower the minimum investment to $25.00, and (iii) clarify that any additional Class B membership units may be issued pursuant to the Issuer's agreements",1070000.0,2.0,517643.0,0.0,517643.0,0.0,0.0,0.0,2780.0,0.0,0.0,0.0,-312196.0,0.0,0,0
2107,1730062,2018-03-19,C/A,50000.0,,"This Amendment is filed to add a description of the exempt offerings conducted in the last three years in the ""Capitalization and Ownership"" section.",107000.0,30.0,1200349.42,875889.38,-21862.48,4712.25,39550.47,52242.92,298932.2,65871.53,1404657.1,1418046.21,-113085.06,-90361.2,0,0
2108,1730062,2018-03-19,C/A,50000.0,,"This Amendment is filed to add a description of the exempt offerings conducted in the last three years in the ""Capitalization and Ownership"" section.",107000.0,30.0,1200349.42,875889.38,-21862.48,4712.25,39550.47,52242.92,298932.2,65871.53,1404657.1,1418046.21,-113085.06,-90361.2,0,0
2109,1722710,2018-03-20,C/A,50000.0,,Added disclosure that Company has not conducted any exempt offerings in the past three years.,250000.0,1.0,186106.0,0.0,186106.0,0.0,0.0,0.0,150572.0,0.0,250000.0,0.0,-214466.0,0.0,0,0
2110,1731640,2018-03-20,C/A,10000.0,,Corrected a typo: Security Price was mistyped at $500/unit instead of $50/unit,1070000.0,0.0,30053.0,0.0,3824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6980.0,0.0,0,0
2111,1727821,2018-03-20,C,10000.0,,,1070000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2112,1699476,2018-03-20,C,9989.68,,,164208.6,15.0,22573.0,0.0,22573.0,0.0,0.0,0.0,0.0,0.0,89900.0,0.0,-67327.0,0.0,0,0
2113,1716072,2018-03-20,C/A,10048.5,,This amendment is filed to update information about directors and officers of the company,1069992.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2114,1734991,2018-03-21,C,10000.0,,,25000.0,6.0,83968.0,90929.0,48053.0,37928.0,15740.0,15245.0,1848.0,1447.0,160437.0,181639.0,67216.0,23269.0,0,0
2115,1717073,2018-03-21,C/A,10000.0,,The issuer is extending their campaign,107000.0,7.0,11150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14218.73,0.0,0,0
2116,1684432,2018-03-21,C,10000.0,,,100000.0,3.0,9354.75,0.0,9211.0,0.0,0.0,0.0,21533.38,35161.63,0.0,0.0,-117272.48,-83879.02,0,0
2117,1470705,2018-03-22,C/A,10000.0,,,1070000.0,6.0,208540.0,154660.0,1639.0,54262.0,0.0,0.0,28139.0,7405.0,50000.0,37257.0,-605324.0,-225727.0,0,0
2118,1714819,2018-03-22,C,10000.0,,The issuer is extending offering.,308000.0,1.0,329742.0,409150.0,2961.0,4906.0,23308.0,0.0,221274.0,122653.0,0.0,0.0,-419129.0,-379592.0,0,0
2119,1734117,2018-03-22,C,10000.0,,,425000.0,1.0,5449.0,0.0,5449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36051.0,0.0,0,0
2120,1733814,2018-03-23,C,50000.0,,,350000.0,4.0,1202.0,86.0,1202.0,86.0,0.0,0.0,706.0,0.0,97630.0,82854.0,-14366.0,-59506.0,0,0
2121,1719404,2018-03-23,C/A,10000.27,,Amendment is to extend the offering date and reflect the allocation of outstanding shares from a former minority owner to the co-founders,106999.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2122,1721104,2018-03-23,C/A,50000.0,,"Extending the offering termination date to April 22, 2018",1070000.0,12.0,57179.0,35620.0,39179.0,22620.0,0.0,0.0,0.0,0.0,902000.0,510000.0,-828496.0,-682876.0,0,0
2123,1719404,2018-03-23,C/A,10000.27,,Amendment is to correct the extended offering date,106999.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2124,1718056,2018-03-23,C,10000.31,,,106999.75,1.0,5048.0,0.0,2198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3952.0,0.0,0,0
2125,1734702,2018-03-23,C,250000.0,,,750000.0,26.0,278781.0,12659.0,19321.0,12659.0,65944.0,0.0,4993.0,20857.0,0.0,0.0,281986.0,-8824.0,0,0
2126,1734939,2018-03-23,C,10000.0,,,107000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2127,1721104,2018-03-23,C/A,50000.0,,"Extending the termination date of the offering to April 22, 2018",1070000.0,12.0,57179.0,35620.0,39179.0,22620.0,0.0,0.0,0.0,0.0,902000.0,510000.0,-828496.0,-682876.0,0,0
2128,1734939,2018-03-26,C/A,10000.0,,Amending language for Regulation CF,107000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2129,1734702,2018-03-26,C/A,10000.31,,Amending language for Regulation CF,106999.75,1.0,5048.0,0.0,2198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3952.0,0.0,0,0
2130,1284608,2018-03-26,C/A,9991.08,,The company is extending their offering and has added their 2017 financial statements.,106992.6,4.0,198953.0,230859.89,1783.0,7617.25,0.0,23199.66,159391.0,213147.59,3024616.0,2771254.79,-230344.0,-133511.87,0,0
2131,1709244,2018-03-26,C-AR,,,,,3.0,759518.0,16187.0,637748.0,16187.0,0.0,0.0,0.0,5000.0,0.0,0.0,-220041.0,11087.0,0,0
2132,1735243,2018-03-26,C,50000.0,,,105000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2133,1706022,2018-03-26,C-U,10000.0,"At the close of the offering, the amount closed on is $35,485.00 and 28,388 number of securities sold, final amount subject to change pending final receipt of committed investments.",,1000000.0,10.0,56071.0,187790.0,33334.0,159809.0,2217.0,5298.0,149000.0,0.0,0.0,0.0,-554644.0,-317745.0,0,0
2134,1715749,2018-03-26,C-U,50000.0,"The issuer raised approximately $94,000 during the offering period.",,500000.0,11.0,563460.0,181821.0,422311.0,146821.0,2976.0,35000.0,8453.0,692.0,841514.0,2932250.0,-174411.0,-94864.0,0,0
2135,1733785,2018-03-26,C,50000.0,,,1070000.0,1.0,1998.0,0.0,1060.0,0.0,938.0,0.0,446.0,0.0,0.0,0.0,1452.0,0.0,0,0
2136,1733801,2018-03-26,C,50000.0,,,1070000.0,5.0,319488.0,368764.0,424.0,99541.0,5596.0,0.0,939858.0,890480.0,124556.0,43655.0,-2422983.0,-2266575.0,0,0
2137,1716974,2018-03-26,C-U,9998.56,"At the close of the offering, the amount closed on is $88,500.32 and 48,098 number of securities sold, final amount subject to change pending final receipt of committed investments.",,106999.68,5.0,20358.62,0.0,18858.62,0.0,0.0,0.0,17229.04,0.0,0.0,0.0,-363370.42,0.0,0,0
2138,1701251,2018-03-27,C/A,10000.0,,"Issuer is extending, adjusting their minimum purchase price, and updating the terms of their offering.",148234.0,4.0,1195.0,226.0,1195.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,-80591.0,-40774.0,0,0
2139,1654300,2018-03-27,C/A,10000.5,,Issuer extended offering deadline,1069999.5,8.0,591311.0,627836.0,37469.0,91340.0,0.0,0.0,0.0,0.0,0.0,0.0,-143160.0,-253351.0,0,0
2140,1710013,2018-03-27,C/A,9000.0,,"Extend closing date to December 31, 2018.",90000.0,0.0,3110.0,205.0,3110.0,205.0,0.0,0.0,0.0,0.0,4100.0,0.0,-1195.0,-3312.0,0,0
2141,1720258,2018-03-27,C/A,10000.0,,"The issuer is extending their offering, increasing their maximum funding goal, and increasing their minimum purchase price.",1070000.0,4.0,15022.0,0.0,15007.0,0.0,15.0,0.0,56398.0,0.0,120000.0,0.0,-287441.0,0.0,0,0
2142,1705406,2018-03-27,C/A,10000.0,,The issuer is extending their campaign,1070000.0,3.0,6388.0,15937.0,27.0,2447.0,0.0,382.0,10596.0,13836.0,2038.0,2018.0,-42436.0,-43389.0,0,0
2143,1723949,2018-03-27,C/A,50000.0,,,500000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2144,1654348,2018-03-27,C/A,,,"The issuer has decided to extend the campaign until 4/14/18. Also, the issuer is providing an independent CPA review of their financials (i.e. the balance sheet) for investors. Now attached.",,,,,,,,,,,,,,,0,0
2145,1683142,2018-03-27,C-W,10000.0,,Issuer is extending the offering.,100000.0,3.0,31617.0,0.0,3690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3650.0,0.0,0,0
2146,1732458,2018-03-27,C/A,10000.0,,Issuer extended offering deadline,100000.0,3.0,20004.0,20036.0,4.0,36.0,20000.0,20000.0,0.0,0.0,44991.0,435580.0,-80474.0,-81253.0,0,0
2147,1735522,2018-03-28,C,10000.0,,,1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2148,1723487,2018-03-28,C-W,,,,,,,,,,,,,,,,,,0,0
2149,1735653,2018-03-28,C,10000.0,,,800000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2150,1728664,2018-03-28,C/A,71000.0,,"Lowered target offering amount, and updated business plan.",1070000.0,2.0,208421.0,0.0,18454.0,0.0,16752.0,0.0,31822.0,0.0,231250.0,0.0,-55096.0,0.0,0,0
2151,1724714,2018-03-29,C-U,250000.0,"The issuer raised approximately $725,000 during the offering period. Payment are still being processed; the exact amount has yet to be determined.",,1000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2152,1724637,2018-03-29,C-U,25000.0,The Issuer has raised the maximum offering amount.,,900000.0,5.0,197422.0,8688.0,156683.0,8260.0,0.0,0.0,72545.0,0.0,214000.0,0.0,-157811.0,-1014.0,0,0
2153,1696893,2018-03-29,C-U,10000.0,"At the close of the offering, the amount closed on is $23,191.00 and 23,191 securities sold, final amount subject to change pending final receipt of committed investments.",,107000.0,4.0,2519.0,989.0,404.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,-160565.78,-26519.92,0,0
2154,1728855,2018-03-29,C/A,25000.0,,The issuer is increasing the minimum investment amount per purchaser from $100 to $250.,1070000.0,0.0,4986.0,7993.0,1302.0,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,237865.0,149345.0,0,0
2155,1710332,2018-03-29,C-U,,"The issuer raised approximately $390,000 during the offering period. Payment are still being processed; the exact amount has yet to be determined.",,,,,,,,,,,,,,,,0,0
2156,1734621,2018-03-29,C,25000.0,,,1070000.0,3.0,61192.0,69906.0,54300.0,69906.0,6892.0,0.0,50249.0,59804.0,260000.0,80000.0,-179159.0,-67011.0,0,0
2157,1735567,2018-03-30,C,50000.0,,,105000.0,2.0,2200.48,136.54,2200.48,136.54,0.0,0.0,0.0,0.0,0.0,0.0,-36136.06,-863.46,0,0
2158,1722382,2018-03-30,C,10003.0,,,1069999.0,24.0,1081758.0,703984.0,47589.0,133237.0,51873.0,90625.0,111736.0,379357.0,0.0,48189.0,310268.0,39562.0,0,0
2159,1683142,2018-03-30,C,20000.0,,"Extended expiration date to April 30, 2018.",1070000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135847.0,0.0,0.0,0.0,0.0,0.0,0,0
2160,1717014,2018-03-30,C,10000.0,,,107000.0,6.0,464438.0,168159.0,316.0,3324.0,124287.0,0.0,116879.0,0.0,339835.0,164835.0,3340.0,2283.0,0,0
2161,1704090,2018-03-30,C/A,10000.0,,,88000.0,6.0,110082.54,0.0,41126.36,0.0,31380.0,0.0,582.0,0.0,0.0,0.0,-136911.0,0.0,0,0
2162,1732457,2018-04-02,C,10000.2,,,105000.0,0.0,12462.0,100016.0,12462.0,100016.0,0.0,0.0,0.0,0.0,0.0,0.0,-86491.0,-39984.0,0,0
2163,1728967,2018-04-02,C,10000.08,,,106248.47,2.0,20896.0,23397.0,5896.0,8397.0,0.0,0.0,0.0,0.0,0.0,0.0,5896.0,796.0,0,0
2164,1713288,2018-04-02,C/A,10000.0,,The company is extending their offering.,1070000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2165,1643599,2018-04-02,C/A,9999.57,,Issuer is extending the end date of their offering.,1069999.21,12.0,505216.0,647022.0,123781.0,321191.0,27564.0,1085.0,2714018.0,1307752.0,51433.0,0.0,-1978635.0,-4308233.0,0,0
2166,1733765,2018-04-02,C,90000.0,,,1070000.0,4.0,78228.0,105989.0,1014.0,26011.0,0.0,0.0,108727.0,94394.0,68358.0,29097.0,-289133.0,-335299.0,0,0
2167,1734971,2018-04-02,C,10000.0,,,107000.0,3.0,2869.73,2425.3,869.73,425.37,0.0,0.0,2725.63,1555.57,0.0,0.0,-11322.0,-14960.0,0,0
2168,1733163,2018-04-02,C,150000.0,,,750000.0,6.0,160237.0,141895.0,25180.0,3820.0,8566.0,3554.0,35741.0,30153.0,286090.0,282857.0,9521.0,-92389.0,0,0
2169,1719379,2018-04-03,C-W,,,,,,,,,,,,,,,,,,0,0
2170,1733206,2018-04-03,C/A,10000.0,,Issuer is raising their maximum funding goal.,1070000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2171,1654348,2018-04-04,C/A,10000.0,,Update to offering document due to xml filing error.,1070000.0,3.0,6388.0,15937.0,27.0,2447.0,0.0,382.0,10596.0,13836.0,2038.0,2018.0,-42436.0,-43389.0,0,0
2172,1726753,2018-04-04,C-U,10000.9,"End of offering. Issuer raised an estimated $41,880.",,699999.3,1.0,258379.0,199118.0,2460.0,7613.0,3500.0,0.0,0.0,0.0,0.0,0.0,-21341.0,-208922.0,0,0
2173,1716072,2018-04-04,C-U,10048.5,"End of offering. Issuer raised an estimated $13,860.",,1069992.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2174,1660948,2018-04-04,C,50000.0,,,96008.0,1.0,11060.65,68.0,11060.65,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
