ACCESSION_NUMBER	COMPENSATIONAMOUNT	FINANCIALINTEREST	SECURITYOFFEREDTYPE	SECURITYOFFEREDOTHERDESC	NOOFSECURITYOFFERED	PRICE	PRICEDETERMINATIONMETHOD	OFFERINGAMOUNT	OVERSUBSCRIPTIONACCEPTED	OVERSUBSCRIPTIONALLOCATIONTYPE	DESCOVERSUBSCRIPTION	MAXIMUMOFFERINGAMOUNT	DEADLINEDATE	CURRENTEMPLOYEES	TOTALASSETMOSTRECENTFISCALYEAR	TOTALASSETPRIORFISCALYEAR	CASHEQUIMOSTRECENTFISCALYEAR	CASHEQUIPRIORFISCALYEAR	ACTRECEIVEDRECENTFISCALYEAR	ACTRECEIVEDPRIORFISCALYEAR	SHORTTERMDEBTMRECENTFISCALYEAR	SHORTTERMDEBTPRIORFISCALYEAR	LONGTERMDEBTRECENTFISCALYEAR	LONGTERMDEBTPRIORFISCALYEAR	REVENUEMOSTRECENTFISCALYEAR	REVENUEPRIORFISCALYEAR	COSTGOODSSOLDRECENTFISCALYEAR	COSTGOODSSOLDPRIORFISCALYEAR	TAXPAIDMOSTRECENTFISCALYEAR	TAXPAIDPRIORFISCALYEAR	NETINCOMEMOSTRECENTFISCALYEAR	NETINCOMEPRIORFISCALYEAR
0001670254-17-000161	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-11-08	6	144818	77210	144161	77210	657	0	144806	55052	1622253	1471821	71803	1302	0	0	0	0	-172577	-688838
0001557286-17-000006	7.0%	The intermediary will receive a ten (10) year warrant to purchase a Convertible Promissory Note in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all Convertible Promissory Notes issued in the Offering.	Other	Promissory Notes (Revenue Sharing Interests)	1000000		The Promissory Notes shall be issued at the amount of the obligation	50000.0	Y	Other	At the Company's discretion	1000000.0	2017-08-17	11	773783	336272	105909	64585	0	0	97686	0	166314	251035	1805523	1413733	577697	476529	68029	39005	263658	196795
0001684321-17-000005	7% of actual funds raised and closed	None	Debt			2000.0	Per Bond	500000.0	Y	First-come, first-served basis		1000000.0	2017-09-30	2	263795	181423	0	202	200635	181423	79711	188917	0	0	25410	1556	0	0	0	0	16507	-8424
0001684321-17-000004														2	284040	263795	964	0	219916	200634	90808	79711	0	0	19526	25410	0	0	0	0	9149	16507
0001644600-17-000117	Si Securities, LLC will receive a 5% cash commission and a 5% convertible note commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convetible note for the issuer valued at 5% of the amount raised through Si Securites, LLC.	Debt			1.0		100000.0	Y	First-come, first-served basis		250000.0	2017-06-02	4	171303	83667	88776	17687	0	0	249746	46267	343575	175303	29450	20427	17841	19714	0	0	-284267	-137903
0001644600-17-000115	SI Securities, LLC will receive a 7.5% cash commission and 5% convertible note commission on all sales trough the broker-dealer (e.g., $7,500 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC	Debt			1.0		100000.0	Y	Other	First-come, first- served basis, at the sole discretion of the company.	1000000.0	2017-06-02	6	498583	308161	159519	160765	178098	12826	210911	109551	1117500	445000	700551	0	572549	0	0	0	-583438	-247240
0001665160-17-000211	5 percent	N/A	Common Stock		8000	1.25	N/A	10000.0	Y	Other	At issuer's discretion	1000000.0	2017-08-31	10	56071	187790	33334	159809	2217	5298	149000	0	0	0	24792	14374	0	0	0	0	-554644	-317745
0001669191-17-000071	4.9% of amount raised for a successful offering.	None.	Common Stock		10000	1.0	The valuation is based on the current composition of the team, the technology currently built, and the market value of competitors.	10000.0	Y	First-come, first-served basis		100000.0	2017-07-31	2	0	0	0	0	0	0	0	339780	0	0	0	0	0	0	0	0	0	-340360
0001706939-17-000001	The funding portal charges $3,500.00 upfront which will be credited against the 4.0% success fee.	None	Common Stock		4551	8.790000000000001	Equidam.com	40000.0	Y	First-come, first-served basis		1000000.0	2017-12-31	6	22561	0	1636	0	5170	0	0	0	52952	0	263133	0	-756	0	0	0	-33981	0
0001687516-17-000003	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Preferred Stock		2765	36.1766		100000.0	Y	First-come, first-served basis		1000000.0	2017-06-02	12	639884	265091	383756	263099	0	0	429249	61990	0	450000	0	0	0	0	0	0	-1382436	-266899
0001670254-17-000157	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	100000.0	2017-12-08	2	160807	159351	2409	7987	114449	69425	210841	223538	737884	606521	889750	535649	388212	322594	0	0	-117210	-254112
0001670254-17-000156	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-06-09	8	41605	19048	3596	19048	0	0	568723	207247	0	0	97696	58463	98848	62584	567	895	-335228	-236992
0001687688-17-000006	Five percent (5%) of the gross amount raised.	There is no financial interest in the issuer held by the intermediary, or any arrangement for the intermediary to acquire such an interest.	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		1000000.0	2017-12-31	7	195985	171204	0	0	0	0	180742	180742	0	0	290563	57485	280796	55859	0	0	-96245	-81788
0001705517-17-000001	6% of the closing amount raised + pass-through and registration fees	n/a	Common Stock		20000	5.0	Pro-rated portion of the total principal value.	100000.0	Y	First-come, first-served basis		1000000.0	2017-10-04	1	143984	0	128071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001522456-17-000005	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Preferred Stock		812348	1.231		25000.0	Y	First-come, first-served basis		1000000.0	2017-08-07	29	646123	728825	618794	710568	0	0	0	0	0	0	0	0	0	0	0	0	-3068579	-3048110
0001665160-17-000207	5 percent	N/A	Common Stock		1000	12.0	N/A	12000.0	Y	Other	At issuer's discretion	70032.0	2017-06-05	1	830	0	830	0	0	0	800	0	0	0	0	0	41323	0	0	0	-42123	0
0001686564-17-000006	Three percent (3%) of the gross amount raised.	No.	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		450000.0	2017-11-30	1	577	0	517	0	0	0	0	0	929	0	2786	0	991	0	800	0	-1352	0
0001686564-17-000005	Three percent (3%) of the gross amount raised.	No.	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		450000.0	2017-11-30	1	577	0	517	0	0	0	0	0	929	0	2786	0	991	0	800	0	-1352	0
0001644600-17-000113																																
0001669191-17-000070	4.9% of amount raised for a successful offering.	None.	Common Stock		531914	0.9400000000000001	In December 2016, the Company secured a term sheet for a preferred stock financing with a pre-financing valuation of $16000000. At that point in time, the convertibl... [Truncated: see complete discussion in attachment QuestionsAnswers.pdf, question 21.]	499999.16000000003	Y	First-come, first-served basis		999999.26	2017-06-01	11	392847	1054856	239141	998088	33974	0	4379000	2524051	0	0	323724	0	288744	0	0	0	-2965863	-1710846
0001669191-17-000069	4.9% of amount raised for a successful offering.	None.	Common Stock		2000	5.0	Based on the pricing and conversion of our seed round the company cap is $5000000 priced at $5 per share.	10000.0	Y	First-come, first-served basis		100000.0	2017-07-31	5	418582	53189	269063	53189	1762	0	0	0	164942	109942	888360	469	136780	20381	13177	0	106876	-60838
0001644600-17-000110	SI Securities, LLC will receive a 7.5% cash commission and a 5% convertible note commission on all sales through the broker-dealer (e.g., $7,500 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		25000.0	Y	First-come, first-served basis		1000000.0	2017-08-07	9	1563468	1748780	40182	125887	451510	351085	935830	1125010	346769	363526	2201220	2029103	1179031	1034696	0	0	20625	-58175
0001665160-17-000206	5 percent	N/A	Common Stock		2858	3.5	N/A	10003.0	Y	Other	At issuer's discretion	997500.0	2017-05-31	6	978106	0	242739	0	0	0	92752	0	901865	0	723820	0	210995	0	13645	0	-649496	0
0001670254-17-000147	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Common Stock		100000	1.0	100,000 shares at $1.00 each	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-12-01	1	10828	15781	1180	6133	0	0	134336	68285	0	0	69253	6761	0	0	0	0	-71004	-68251
0001522456-17-000003	7.5%	SI Securities will receive equity compensation equal to 5.00% of the number of securities sold.	Preferred Stock		812348	1.231		25000.0	Y	First-come, first-served basis		1000000.0	2017-07-31	29	646123	728825	618794	710568	0	0	0	0	0	0	0	0	0	0	0	0	-3068579	-3048110
0001665160-17-000205	5 percent	N/A	Common Stock		5867	4.26	N/A	24993.420000000002	Y	Other	At issuer's discretion	999996.66	2017-09-25	10	966727	1020397	29833	3180	0	0	2717460	2260666	1923673	1280010	221160	0	-269414	0	0	0	-1154127	-672032
0001669191-17-000068	4.9% of amount raised for a successful offering.	None.	Common Stock		250	100.0	The valuation of the company is equal to the amount of cash raised by the company, plus $5000.	25000.0	Y	First-come, first-served basis		350000.0	2017-05-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000145	4.0% of the offering amount upon a successful fundraise.	No	Other	SAFE (Simple Agreement for Future Equity)	68000	1.0	Pro-rated of the total subscription value. Interests will be sold in increments of $1.00.  Each investment is convertible to equity securities of the issuer as described under Item 13.	68000.0	Y	Other	As determined by the issuer	1000000.0	2017-11-24	1	6419	0	6419	0	0	0	61213	14399	6000	0	0	0	0	0	4500	0	-66978	-35570
0001670254-17-000143	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Convertible Note	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-11-24	10	492765	0	2487	0	47494	0	51448	0	75500	0	64141	0	32784	0	0	0	1152	0
0001644600-17-000108	SI Securities, LLC will receive a 5% cash commission and 5% convertible debt commission on all sales through the broker-dealer (e.g., $5,000 cash and $5,000 convertible note on a raise of $100,000).	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		100000.0	N				2017-07-02	3	5738	13492	738	13492	0	0	10754	19575	0	0	276980	128389	140310	77149	0	0	1067	-59670
0001670254-17-000141	3.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Unit consist of common stock and warrant	120000	2.5	Pro-rated portion of the total principal value of $300,000; interests will be sold in increments of $2.50.	300000.0	Y	Other	As determined by the issuer	1000000.0	2017-11-24	0	170501	0	170501	0	0	0	188000	0	0	0	0	0	0	0	0	0	-18010	0
0001670254-17-000139	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	20000	1.0	Pro-rated portion of the total principal value of $20,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	20000.0	Y	Other	As determined by the issuer	99900.0	2017-11-24	3	132705	0	76826	0	36000	0	60700	0	910000	0	49604	0	0	0	0	0	-838095	0
0001669191-17-000067	4.9% of amount raised for a successful offering.	None.	Common Stock		7142	1.4000000000000001	The offering is priced at a $5 million pre-money valuation. It is based on the pricing of our recent convertible debt offering, which had a pre-money valuation cap of ... [Truncated: see complete discussion in attachment QuestionsAnswers.pdf, question 21.]	9998.800000000001	Y	First-come, first-served basis		99999.2	2017-05-15	5	72151	1179	71301	1179	0	0	0	0	450442	13863	2221	0	0	0	0	0	-380076	-10793
0001670254-17-000137	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one unit as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-11-24	6	1395	0	195	0	0	0	800	0	0	0	1012	0	800	0	0	0	-420511	0
0001665160-17-000204	5 percent	N/A	Common Stock		2858	3.5	N/A	10003.0	Y	Other	At issuer's discretion	997500.0	2017-05-31	6	978106	0	242739	0	0	0	92752	0	901865	0	723820	0	210995	0	13645	0	-649496	0
0001665160-17-000201	6 percent	N/A	Common Stock		62500	0.16	N/A	10000.0	Y	Other	At issuer's discretion	107000.0	2017-08-22	9	576438	804401	38200	135302	7660	2640	632293	1641515	0	0	977817	700626	293401	258829	0	0	-990295	-873562
0001665160-17-000199	6 percent	N/A	Common Stock		47619	0.21	N/A	9999.99	Y	Other	At issuer's discretion	99999.90000000001	2017-07-12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8949	0
0001644600-17-000105	SI Securities, LLC will receive a 7.5% cash commission and a 5% preferred equity commission on all sales through the broker-dealer (e.g., $7,500 cash and $5,000 preferred equity on a raise of $100,000)	The intermediary will acquire a preferred equity for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Preferred Stock		82406	1.2135		25000.0	Y	First-come, first-served basis		1000000.0	2017-07-31	28	320706	260092	150891	110267	61981	45064	3128798	3557522	169923	0	2682151	1868045	743606	694275	0	0	-1011157	-1433488
0001706950-17-000003	7.0%	The intermediary will receive a ten (10) year warrant to purchase revenue participation rights in a principal amount that is equal to 2% (two percent) of the aggregate principal amount of all revenue participation rights issued in the Offering.	Other	Revenue Participation Rights	500000	1.0		200000.0	Y	Other	At the Company's discretion	500000.0	2017-07-24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001644600-17-000102	StartEngine Capital will receive a 5% commission on all sales through the portal: Issuer will pay a 2.5% commission, based on the amount of investments raised, and Investors will pay StartEngine a 2.5% surcharge, based on the amount invested.	None	Debt			1.0		50000.0	Y	Other	First-come, first-served basis, at the sole discretion of the company, up to $1,070,000	1000000.0	2017-07-31	5	1244012	2058	407725	2058	0	0	159315	0	170000	0	36764	0	27902	0	0	0	-453656	-33048
0001665160-17-000197	5 percent	N/A	Common Stock		7142	7.0	N/A	49994.0	Y	Other	At issuer's discretion	1000000.0	2017-09-19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000134	3.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-11-18	6	43146	89100	3146	89100	0	40000	23651	21555	0	0	68361	18040	0	0	0	0	-30590	-18460
0001644600-17-000098	SI Securities, LLC will receive a 7.5% cash commission and 5% convertible debt commission on all sales through the broker-dealer (e.g., $7,500 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note fore the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		25000.0	Y	Other	First come, first served basis at issuer's discretion up to $1,070,000	1000000.0	2017-07-31	4	92284	0	542	0	0	0	44189	0	125000	0	5247	0	15855	0	0	0	-92718	0
0001670254-17-000131	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Common Stock		400000	0.75	Please see response to Question 21 for complete discussion. The price per share of $0.75 is based on a Company valuation of $6,450,000.	300000.0	Y	Other	As determined by the issuer	1000000.0	2017-11-18	7	860	0	0	0	0	0	0	0	137223	0	0	0	0	0	0	0	-137223	0
0001665160-17-000194	Issuer shall pay to StartEngine Capital at the conclusion of the offering a fee consisting of a 7% (seven percent) commission based on the amount of investments raised in the Offering and paid upon disbursement of funds from escrow at the time of a close.		Common Stock		80000	0.28		22400.0	Y	First-come, first-served basis		999880.0	2017-05-13	6	26753	0	2170	0	0	0	10041	0	0	0	0	0	0	0	0	0	-8288	0
0001701417-17-000004	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the investor.	60000.0	Y	First-come, first-served basis		80000.0	2017-05-12	8	56078.380000000005	68168.6	3213.02	12247.24	4100	400	76933.45	99233.5	16282	16282	594061.08	639168.42	185910.6	196186.97	2292.09	3796.23	10209.83	81174.72
0001670254-17-000128	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	200000	1.0	Pro-rated portion of the total principal value of $200,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	200000.0	Y	Other	As determined by the issuer	500000.0	2017-11-15	1	8500	0	8500	0	0	0	0	0	0	0	0	0	0	0	0	0	-2804	0
0001644600-17-000096	SI Securities, LLC will receive a 7.5% cash commission and a 5% convertible note commission on all sales through the broker-dealer (e.g., $7500 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		25000.0	Y	First-come, first-served basis		750000.0	2017-08-02	2	61753	21631	49669	18970	108	0	344686	163308	0	0	47877	6740	32361	6578	0	0	-141356	142068
0001670254-17-000127																																
0001698596-17-000004	6.8% and $1,420.00	None	Debt			100.0		21000.0	Y	Other	As determined based on bidding function.	28000.0	2017-06-30	1	2500	0	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001670254-17-000125	3.0% of the offering amount upon a successful fundraise	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-09-01	17	1133980	751996	1065990	659439	0	0	1171805	1004143	0	0	2771462	2307099	1875932	1556094	0	0	-32641	-115120
0001670254-17-000126	3.0% of the offering amount upon a successful fundraise	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	750000.0	2017-07-30	5	295156	260812	3307	4499	2668	0	0	0	367185	332753	2684	4920	0	0	0	0	-88	2853
0001695816-17-000001														9	164564.92	0	164564.92	0	0	0	0	0	217683.32	0	0	0	0	0	0	0	-14273	0
0001644600-17-000094	SI Securities, LLC will receive a 7.5% cash commission and a 5% convertible note commission on all sales through the broker-dealer (e.g., $7500 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		100000.0	Y	First-come, first-served basis		750000.0	2017-08-02	2	61753	21631	49669	18970	108	0	344686	163308	0	0	47877	6740	32361	6578	0	0	-141356	142068
0001691477-17-000006	6% of the total amount raised through the Offering by the Issuer	None	Preferred Stock		200	100.0	Price was determined by a review of competitors in the marketplace	20000.0	Y	First-come, first-served basis		80000.0	2017-09-01	4	14370	0	14370	0	0	0	70000	0	0	0	0	0	56130	0	0	0	-56130	0
0001691477-17-000005	Jumpstart Micro receives a success fee of 6% in cash and 3% in stock at the same terms as investors	None	Preferred Stock		200	100.0	Comparison to competitors in the market and future value	20000.0	Y	First-come, first-served basis		100000.0	2017-05-15	4	14370	0	14370	0	0	0	70000	0	0	0	0	0	56130	0	0	0	0	0
0001694994-17-000010	$5,000 cash fee plus 5% of aggregate proceeds of offering.	None.	Common Stock		200000	1.0	Determined by the Company	200000.0	Y	First-come, first-served basis		880000.0	2017-08-18	5	93670	0	42549	0	0	0	460000	0	0	0	0	0	0	0	0	0	-95680	0
0001694994-17-000009	$5,000 cash fee plus 5% of aggregate proceeds of offering.	None.	Common Stock		200000	1.0	Determined by the Company	200000.0	Y	First-come, first-served basis		880000.0	2017-08-18	5	93670	0	42549	0	0	0	460000	0	0	0	0	0	0	0	0	0	-95680	0
0001706216-17-000001	6% of the closing amount raised + pass-through and registration fees	n/a	Debt			100.0	Minimum investment is $200.00, as determined by the issuer.	25000.0	Y	First-come, first-served basis		60000.0	2017-09-14	3	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001665160-17-000193	5 percent	N/A	Common Stock		10000	1.0	N/A	10000.0	Y	Other	At issuer's discretion	100000.0	2017-07-23	2	6304	0	3083	0	0	0	4392	0	0	0	5763	0	2911	0	0	0	1887	0
0001704250-17-000001	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the Issuer.	80000.0	Y	First-come, first-served basis		95000.0	2017-07-03	7	42284.71	43280.36	1849.49	5345.14	0	0	213.75	213.75	0	0	127441.83	27588.59	39065.450000000004	7094.28	3274.51	77.91	31504.350000000002	-1765.71
0001665160-17-000190	5 percent	N/A	Common Stock		6666	1.5	N/A	9999.0	Y	Other	At issuer's discretion	99999.0	2017-08-15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001672227-17-000003	Jumpstart Micro will receive a success fee of 6% in cash and an 3% in equity at the same terms as CF investors. For example if $100,000 is raised through the portal. Jumpstart Micro receives $6,000 in cash and $3,000 worth of stock at the investor terms.	None	Preferred Stock		22000	10.0	Valuation and pricing is based on prior investments in the Company, competitors in this market and projected future earnings	220000.0	Y	First-come, first-served basis		1000000.0	2018-04-19	12	21276644	20785028	146809	60149	31035	0	169329	168011	2304137	1094892	182141	0	86907	0	0	0	-2978447	-2313241
0001705130-17-000002	5.0%	2.0% of the Securities being issued in the Offering	Other	SAFE (Simple Agreement for Future Equity)	50000	1.0		50000.0	Y	First-come, first-served basis		750000.0	2017-07-15	8	39585	3090	2534	0	0	0	68117	0	535999	546279	64687	75182	13614	66398	0	0	51073	8784
0001213900-17-005172	5%	No	Common Stock		100000	1.0	$1.00	50000.0	Y	First-come, first-served basis		100000.0	2017-07-31	4	313913	0	311224	0	0	0	29926	0	242980	0	0	0	0	0	0	0	-114473	0
0001695370-17-000003	NextSeed charges the Issuer 10% of the total offering amount as compensation for its services provided in connection with the offering, provided that NextSeed will only charge 5% for funds raised from investors referred by the Issuer.	None	Debt				The value of the security is the face value of the note purchased by the Issuer.	100000.0	Y	First-come, first-served basis		200000.0	2017-05-10	3	196092	155085	196092	155085	0	0	0	0	0	0	0	0	0	0	0	0	-49087	-5015
0001687688-17-000005	Five percent (5%) of the gross amount raised.	There is no financial interest in the issuer held by the intermediary, or any arrangement for the intermediary to acquire such an interest.	Common Stock		100000	1.0		100000.0	Y	First-come, first-served basis		1000000.0	2017-12-31	7	195985	171204	0	0	0	0	180742	180742	0	0	290563	57485	280796	55859	0	0	-96245	-81788
0001665160-17-000187	5 percent	N/A	Common Stock		1000	12.0	N/A	12000.0	Y	Other	At issuer's discretion	70032.0	2017-06-05	1	830	0	830	0	0	0	800	0	0	0	0	0	41323	0	0	0	-42123	0
0001669191-17-000066	4.9% of amount raised for a successful offering.	None.	Common Stock		11764	0.85	The pre-money valuation of $5000000 was set based on the agreed upon rate established by the previous $200000 of convertible notes raised in 01/17 for Sidekick Technologies, Inc.	9999.4	Y	First-come, first-served basis		399160.0	2017-07-05	3	46062	0	30792	0	12270	0	100000	0	0	0	31134	0	21136	0	0	0	-66389	0
0001669191-17-000064	4.9% of amount raised for a successful offering.	None.	Common Stock		2000	5.0	Based on the pricing and conversion of our seed round the company cap is $5000000 priced at $5 per share.	10000.0	Y	First-come, first-served basis		100000.0	2017-06-19	5	418582	53189	269063	53189	1762	0	0	0	164942	109942	888360	469	136780	20381	13177	0	106876	-60838
0001669191-17-000065	4.9% of amount raised for a successful offering.	None.	Common Stock		40000	0.25	We raised our last $100K convertible note at a $2.5M valuation cap. At the time the company was pre-product and had no users or traction. We have since launched two m... [Truncated: see complete discussion in attachment QuestionsAnswers.pdf, question 21.]	10000.0	Y	First-come, first-served basis		100000.0	2017-07-17	3	238131	92487	11158	44252	0	0	3193	12462	185000	75000	0	0	0	0	800	0	0	0
0001670254-17-000123	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	Securities equal to 2.0% of the securities sold will be issued to the intermediary upon a successful fundraise.	Other	Simple Agreement for Future Equity (SAFE)	100000	1.0	Pro-rated portion of the total principal value of $100,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	100000.0	Y	Other	As determined by the issuer	1000000.0	2017-05-12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0001669191-17-000059	4.9% of amount raised for a successful offering.	None.	Common Stock		15873	0.63	If the offering is successful at raising the maximum amount, then the company's implied valuation after the offering (sometimes called its post-money valuation) will be: 8158729 shares x $0.63 per share = $5139000 implied valuation.	9999.99	Y	First-come, first-served basis		99999.90000000001	2017-06-19	4	11500	0	1000	0	0	0	0	0	70300	0	0	0	0	0	0	0	-71600	0
0001670254-17-000121	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Debt			1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-11-08	6	144818	77210	144161	77210	657	0	144806	55052	1622253	1471821	71803	1302	0	0	0	0	-172577	-688838
0001665160-17-000186	5 percent	N/A	Common Stock		64934	0.77	N/A	49999.0	Y	Other	At issuer's discretion	99999.0	2017-08-08	15	487192.46	493695.93	71767.46	365647.59	0	0	0	0	0	0	0	0	0	0	0	0	-258527.79	-119436.59
0001644600-17-000091	SI Securities will receive a 7.5% cash commission and a 5% convertible note commission on all sales through the broker-dealer (e.g., $7,500 cash and $5,000 convertible note on a raise of $100,000)	The intermediary will acquire a convertible note for the issuer valued at 5% of the amount raised through SI Securities, LLC.	Debt			1.0		100000.0	Y	First-come, first-served basis		500000.0	2017-07-26	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-540	0
0001670254-17-000120	4.0% of the offering amount upon a successful fundraise, and be entitled to reimbursement for out-of-pocket third party expenses it pays or incurs on behalf of the Issuer in connection with the offering.	No	Other	Simple Agreement for Future Equity (SAFE)	50000	1.0	Pro-rated portion of the total principal value of $50,000; interests will be sold in increments of $1; each investment is convertible to one share of stock as described under Item 13.	50000.0	Y	Other	As determined by the issuer	1000000.0	2017-05-11	3	27437	40023	23930	35461	0	0	8650	0	220561	150561	17270	150	672	0	0	525	-91338	-89812
