ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001674199-17-000001	1	Palmia Corp	Robert Nathanson	President
0001670254-17-000054	1	BioClonetics Immunotherapeutics, Inc.	Charles S. Cotropia	Vice President
0001699583-17-000001	1	JPM Forex inc.	Robert J McCarthy	Vice President
0001665160-17-000115	1	Monday Motorbikes	Dr. Nathan Jauvtis	Principal Accounting Officer, Principal Financial Officer and Director
0001691341-17-000005	1	Damsel Productions LLC	/s/ Megan Summers	Manager
0001703108-17-000003	1	Lab Cat Games LLC	/s/ James Treneman	Manager
0001703108-17-000001	1	Lab Cat Games LLC	/s/ James Treneman	Manager
0001691341-17-000004	1	Damsel Productions LLC	/s/ Megan Summers	Manager
0001676858-17-000003	1	Fizzics Group LLC	/s/ Philip Petraca	CEO & Founder
0001695260-17-000001	1	Claims Detectives, Inc.	Byron Holmes	CEO
0001701417-17-000001	1	Red Diamond Yoga 3500 LLC	Arlene Utal	Arlene Utal, President of Utal Yoga Corporation, the manager
0001644600-17-000055	1	CHRGR Inc.	John Mullin	CEO
0001701184-17-000003	1	Bat Country, LLC	Sky Wegman	Member
0001644600-17-000053	1	Laugh Radio	David Scott	CEO
0001699213-17-000001	1	Peli Peli Austin, LLC	Michael Tran	Chief Executive Officer
0001702516-17-000002	1	Alula Hydronutrients, Inc.	Walter Paulsen	CEO
0001702939-17-000001	1	Ondello Inc.	Mark Hadfield	CEO
0001702248-17-000002	1	Lab Sensor Solutions, Inc.	Geoffrey Zawolkow	CEO
0001670254-17-000053	1	Motoroso, Inc.	Alex Littlewood	Founder & CEO
0001665160-17-000112	1	Niveau Brands Inc.	Elliott Johnson	CEO
0001670254-17-000050	1	Happy Tax Holding Corp	Mario Costanz	CEO
0001687516-17-000001	1	Corsica Innovations Inc.	Jonathan Ofir	CEO
0001702179-17-000001	1	Spiro Technologies, Inc.	Adam Honig	Chief Executive Officer
0001701184-17-000001	1	Bat Country, LLC	Sky Wegman	Member
0001644600-17-000050	1	ComHear, Inc.	Andy Hani Sassine	Chairman
0001684321-17-000003	1	Italian Cafe, LLC	Christy J. Jepson	Manager
0001684321-17-000002	1	Italian Cafe, LLC	Christy J.Jepson	Manager
0001644600-17-000046	1	CHRGR Inc.	John Mullin	CEO
0001644600-17-000044	1	DoggyChef Inc	Deborah Goldberg	CEO
0001665160-17-000109	1	SlideBelts	Brig Taylor	Founder & CEO
0001665160-17-000106	1	ITFT (Innovative Technology for Transportation)	Matthew Godley	Founder and CEO
0001644600-17-000040	1	NowRx, Inc.	Cary Breese	CEO
0001665160-17-000104	1	Zoi, Inc.	Bryan Lorden	CEO
0001644600-17-000037	1	Swiftmile, inc	Colin Roche	CEO
0001664957-17-000008	1	Pearachute Inc.	Desiree Vargas Wrigley	Chief Executive Officer and President
