ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-19-000646	1	Tim Bradford	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-09
0001665160-19-000644	1	Ian Olito	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2019-05-09
0001665160-19-000636	1	Jon Verwiel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-09
0001665160-19-000634	1	Anastasia Valdes	CEO, Principal Executive Officer, Manager, Principal Financial Officer, Principal Accounting Officer	2019-05-09
0001665160-19-000632	1	Kirsten Nelson	CEO, Principal Executive Officer, and Director	2019-05-09
0001665160-19-000632	2	Oren Schindler	Principal Financial Officer and Principal Accounting Officer and Director	2019-05-09
0001694974-19-000001	1	Tim League	Managing Member	2019-05-09
0001665160-19-000631	1	Christine H. Callahan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-08
0001665160-19-000630	2	Kate Nowlan	Founder/COO	2019-05-08
0001665160-19-000630	1	Kimberly Caccavo	Founder/CEO	2019-05-08
0001665160-19-000630	3	Ralene Cavataio	CFO	2019-05-08
0001744818-19-000001	3	Elliot Cook	Principal Financial Officer	2019-05-08
0001744818-19-000001	2	Jason Calacanis	Principal Executive Officer and Director	2019-05-08
0001744818-19-000001	1	Austin Smith	President	2019-05-08
0001773434-19-000001	1	Christopher Foley	CEO	2019-05-08
0001665160-19-000628	1	Robert J Freedman	CEO, Principal Executive Officer and Manager	2019-05-08
0001665160-19-000628	2	Coan I Knight	Controller	2019-05-08
0001665160-19-000627	1	Charles S. Cotropia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-08
0001665160-19-000626	1	Michael P. Maloney	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-08
0001712508-19-000004	2	SANTIAGO MUNNE	DIRECTOR	2019-05-08
0001712508-19-000004	1	ALICE CRISCI	CHIEF EXEUTIVE OFFICER, CHIEF FINANCIAL OFFICER, DIRECTOR	2019-05-08
0001748490-19-000002	2	James Hsu	Director	2019-05-08
0001748490-19-000002	1	Wilson Hunter	CEO & Director	2019-05-08
0001748490-19-000002	3	Engin Son	Director	2019-05-08
0001665160-19-000625	1	George B. Brown	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-07
0001773138-19-000001	1	Brian Ching	Manager	2019-05-07
0001665160-19-000623	1	Neil H. Rothenberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-07
0001665160-19-000622	1	Aleksei Ostanin	CEO, Director, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2019-05-07
0001665160-19-000621	3	Ashley N. Hayes	Manager	2019-05-07
0001665160-19-000621	2	Ethel L. Hayes	Principal Financial Officer, Principal Accounting Officer and Director	2019-05-07
0001665160-19-000621	4	Britney D. Hayes	Manager	2019-05-07
0001665160-19-000621	1	Mark B. Hayes	CEO, Principal Executive Officer and Director	2019-05-07
0001746386-19-000001	1	Elizabeth Turrigiano	President	2019-05-07
0001746386-19-000001	3	Marta Baumann	Vice President	2019-05-07
0001746386-19-000001	2	Sarah Edwards	Vice President	2019-05-07
0001675773-19-000003	1	Jake Shapiro	CEO	2019-05-07
0001737485-19-000001	1	Steve Fox	President	2019-05-07
0001745004-19-000001	1	Bryan Melendez	CEO	2019-05-01
0001775091-19-000002	1	Willard L Jackson	CEO	2019-05-07
0001669191-19-000184	6	Paul Jilek	Board Member	2019-01-11
0001669191-19-000184	5	Michael Johnson	Board Member	2019-01-11
0001669191-19-000184	4	Adrian Haid	Board Member	2019-01-11
0001669191-19-000184	3	Paul Jilek	Principal Accounting Officer	2019-01-11
0001669191-19-000184	1	Adrian Haid	Principal Executive Officer	2019-01-11
0001669191-19-000184	2	Michael Johnson	Principal Financial Officer	2019-01-11
0001669191-19-000182	4	Andrew  Weinberger	Board Member	2019-02-07
0001669191-19-000182	1	Andrew  Weinberger	Principal Executive Officer	2019-02-07
0001669191-19-000182	2	Andrew  Weinberger	Principal Financial Officer	2019-02-07
0001669191-19-000182	3	Andrew  Weinberger	Principal Accounting Officer	2019-02-07
0001755490-19-000003	1	Benjamin Berg	President	2019-05-06
0001665160-19-000620	1	William Lee	CEO, Principal Executive Officer and Director	2019-05-06
0001665160-19-000620	2	Jessica Li	CFO, Director, Principal Financial Officer, Principal Accounting Officer	2019-05-06
0001665160-19-000619	1	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-06
0001665160-19-000619	2	Robert S Marks	Director and Secretary	2019-05-06
0001665160-19-000618	1	Brennen Hodge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-06
0001665160-19-000617	1	Robert Farmer	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-05-06
0001665160-19-000615	1	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-06
0001665160-19-000614	1	James Tagg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-06
0001665160-19-000614	3	Dr. Erik Viirr MD PHD	Director	2019-05-06
0001665160-19-000614	2	Dr. Edward Guy III	Director and Secretary	2019-05-06
0001665160-19-000614	4	Manju Kesani	Director	2019-05-06
0001736388-19-000003	1	Daniel Downs	President	2019-05-06
0001770023-19-000004	2	Siri Chakka	Manager	2019-05-06
0001770023-19-000004	1	Silva Gentchev	Manager	2019-05-06
0001754594-19-000004	1	Phi Nguyen	Manager	2019-05-03
0001760170-19-000003	1	Sebastian Madero	Treasurer	2019-05-03
0001760170-19-000003	2	Francisco Madero	Director	2019-05-03
0001760170-19-000003	3	Camila Madero	Manager	2019-05-03
0001669191-19-000177	4	Mark Jennings	Board Member	2017-11-30
0001669191-19-000177	1	Mark Jennings	Principal Executive Officer	2017-11-30
0001669191-19-000177	2	Mark Jennings	Principal Financial Officer	2017-11-30
0001669191-19-000177	3	Mark Jennings	Principal Accounting Officer	2017-11-30
0001669191-19-000175	1	Mark Jennings	Principal Executive Officer	2017-11-30
0001669191-19-000175	2	Mark Jennings	Principal Financial Officer	2017-11-30
0001669191-19-000175	4	Mark Jennings	Board Member	2017-11-30
0001669191-19-000175	3	Mark Jennings	Principal Accounting Officer	2017-11-30
0001669191-19-000173	1	Maureen Lloren	Principal Executive Officer	2018-05-14
0001669191-19-000173	4	Maureen Lloren	Board Member	2018-05-14
0001669191-19-000173	3	Mike Beck	Principal Accounting Officer	2018-05-14
0001669191-19-000173	2	Ned Sedlak	Principal Financial Officer	2018-05-14
0001669191-19-000171	4	Karin Crawford	Board Member	2018-09-21
0001669191-19-000171	3	Karin Crawford	Principal Accounting Officer	2018-09-21
0001669191-19-000171	1	Karin Crawford	Principal Executive Officer	2018-09-21
0001669191-19-000171	2	Karin Crawford	Principal Financial Officer	2018-09-21
0001669191-19-000169	5	David Moran	Board Member	2019-02-26
0001669191-19-000169	4	David Gordon	Board Member	2019-02-26
0001669191-19-000169	3	David Moran	Principal Accounting Officer	2019-02-26
0001669191-19-000169	6	Christopher Moran	Board Member	2019-02-26
0001669191-19-000169	2	David Gordon	Principal Financial Officer	2019-02-26
0001669191-19-000169	1	Christopher Moran	Principal Executive Officer	2019-02-26
0001669191-19-000167	6	Leigh Isaacson	Board Member	2018-12-14
0001669191-19-000167	5	Keith  Isaacson	Board Member	2018-12-14
0001669191-19-000167	4	Casey Isaacson	Board Member	2018-12-14
0001669191-19-000167	3	Leigh Isaacson	Principal Accounting Officer	2018-12-15
0001669191-19-000167	1	Casey Isaacson	Principal Executive Officer	2018-12-14
0001669191-19-000167	2	Keith  Isaacson	Principal Financial Officer	2018-12-14
0001669191-19-000164	3	Steven Coen	Principal Accounting Officer	2018-10-04
0001669191-19-000164	2	Steven Coen	Principal Financial Officer	2018-10-04
0001669191-19-000164	1	Steven Coen	Principal Executive Officer	2018-10-04
0001669191-19-000164	4	Steven Coen	Board Member	2018-10-04
0001752130-19-000006	1	Andrew Hoppin	CEO & Director	2019-05-06
0001752130-19-000006	2	Christopher Sealey	President & Director	2019-05-06
0001670254-19-000326	2	Sharmi Albrechtsen	CEO	2019-04-30
0001670254-19-000326	1	Pauli Andersen	Chairman	2019-05-01
0001670254-19-000329	6	John A Perez	CEO & Chairman	2019-05-01
0001670254-19-000329	5	Gretel Camacho	CFO	2019-05-01
0001710909-19-000001	1	Olivier Grinda	CEO	2019-05-01
0001670254-19-000329	4	Carlos M. Garcia	Partner	2019-05-01
0001670254-19-000326	4	Sharmi Albrechtsen	CEO	2019-04-30
0001670254-19-000329	2	Brac Greer	Board Member	2019-05-02
0001670254-19-000329	1	Richard Ray	Board Member	2019-05-02
0001754594-19-000003	1	Sameer Patel	Manager of APRB, LLC, the Manager	2019-05-03
0001756092-19-000004	1	Dominic Moreau	Managing Member	2019-05-03
0001670254-19-000326	3	Jesper Nissen	CTO/COO	2019-04-30
0001670254-19-000329	3	John A Perez	CEO	2019-05-01
0001739405-19-000002	1	Steve Wong	Managing Member of Redwood Hospitality LLC, the Managing Member	2019-05-01
0001739405-19-000002	2	Nicholas Russell	Managing Member of Redwood Hospitality LLC, the Managing Member	2019-05-01
0001691608-19-000003	2	Andrew Pogue	Manager	2019-05-01
0001691608-19-000003	1	Geoffrey Barker	Manager	2019-05-02
0001725458-19-000002	1	Eric Hsu	Managing Member	2019-05-03
0001670254-19-000325	1	Chad Newell	CEO	2019-04-30
0001670254-19-000325	2	Allen Morgan	Director	2019-04-29
0001670254-19-000325	3	Ryan Dewane	COO	2019-04-29
0001670254-19-000325	4	Chad Newell	CEO	2019-04-29
0001670254-19-000324	2	Nathan Mostow	COO	2019-05-01
0001670254-19-000324	1	Michael DAmico	CFO	2019-05-01
0001670254-19-000324	3	Daniel Schulof	Co-founder and CEO	2019-05-01
0001665160-19-000613	1	Jon Verwiel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-03
0001670254-19-000321	1	Jonathon Todd Lacy	Owner/Vice President	2019-05-01
0001670254-19-000321	2	Laura Lacy	Owner, Manager, and Operations	2019-05-01
0001775315-19-000001	1	Philip Pesses	Manager	2019-05-03
0001775315-19-000001	2	Kelli Pesses	Manager	2019-05-03
0001774242-19-000002	1	Lian Pham	Member	2019-05-03
0001774242-19-000002	2	Lam Mai	Member	2019-05-03
0001670254-19-000320	1	Gabriel Weinberg	Director	2019-04-16
0001670254-19-000320	3	Chris Stanchak	Cofounder & CEO	2019-04-16
0001670254-19-000320	4	Chris Stanchak	Cofounder & CEO	2019-04-16
0001670254-19-000320	2	Jenny Stanchak	CTO	2019-04-16
0001766486-19-000001	2	Alexander Shvartz	CEO	2019-05-03
0001766486-19-000001	1	Jonathan Schick	COO	2019-05-03
0001737259-19-000001	1	Terri Bricker	President	2019-04-30
0001710904-19-000002	1	Myles Gage	COO & Founder	2018-05-02
0001665160-19-000611	1	Mamta Sonwalkar	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-05-02
0001716298-19-000001	4	Leslie Smith	Chairman of the Board and Chief Operating Officer	2018-05-07
0001716298-19-000001	3	Maria Del Mar Gomez Viela	Director	2018-05-07
0001716298-19-000001	2	Emily Levy	Director and Chief Executive Officer	2018-05-07
0001716298-19-000001	1	Yousef Al-Humaidhi	Director and Chief Financial Officer	2018-05-07
0001743563-19-000003	2	Daniel Goldstein	COO, Director and Secretary	2019-05-02
0001743563-19-000003	1	Cody Barbo	CEO, Director, President, Chief Financial Officer and Treasurer	2019-05-02
0001477932-19-002295	1	/s/ Michelle Gordon	Chief Financial Officer	2019-05-02
0001670254-19-000319	5	Wendy Burton	Founder & CEO	2019-04-16
0001670254-19-000319	4	Shelly Befumo	Secretary	2019-04-16
0001670254-19-000319	3	Michelle Gordon	CFO	2019-04-16
0001670254-19-000319	1	Cathy Key	Chief Operations Officer	2019-04-23
0001670254-19-000319	2	Leslie Bolton	Director	2019-04-17
0001756381-19-000002	1	Naresh Mulchandani	Manager	2019-05-02
0001767606-19-000003	1	Michael Varner	CEO	2019-05-02
0001640709-19-000002	1	Payam Safa	Director	2019-04-30
0001770281-19-000001	1	Christopher VanBerg	CEO	2019-05-02
0001670254-19-000317	3	Glenn Pohs	Director	2019-04-30
0001670254-19-000317	4	Steve Vanechanos	Executive Chairman of the Board	2019-04-29
0001670254-19-000317	2	Steven Relis	CFO	2019-04-30
0001670254-19-000317	1	Ronald Miller	Co Vice Chair/CEO/President	2019-05-01
0001736283-19-000009	1	Connor Young	Director	2019-04-30
0001666102-19-000014	1	Alan Pun	COO	2019-05-02
0001722969-19-000001	1	Mark Hanchett	Chief Executive Officer	2019-05-01
0001775483-19-000002	1	Steven Erich Hubbard	CEO	2019-05-01
0001665160-19-000598	1	Charles S. Cotropia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001728559-19-000003	1	David Bleznak	Chief Executive Officer, Director	2019-05-01
0001728559-19-000003	2	Adam Bleznak	Director	2019-05-01
0001665160-19-000607	2	Robert Kent	CMO, Vice Chairman and Director	2019-05-01
0001665160-19-000607	3	Suit Khown Chan	Principal Financial Officer and Principle Accounting Officer	2019-05-01
0001665160-19-000597	1	Charles S. Cotropia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001665160-19-000603	1	Michael Burtov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001728855-19-000001	1	Satya Ridhima Parvathaneni	Director	2019-04-30
0001665160-19-000601	1	Carlo Brovero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001665160-19-000602	1	Sarita Ekya	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001665160-19-000606	1	James Tagg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001665160-19-000606	2	Dr. Edward Guy III	Director and Secretary	2019-05-01
0001665160-19-000606	3	Manju Kesani	Director	2019-05-01
0001665160-19-000606	4	Dr. Erik Viirr MD PHD	Director	2019-05-01
0001726537-19-000003	1	Amy Dannemiller	Manager	2019-04-30
0001726537-19-000003	2	Scot Crow	Manager	2019-04-30
0001665160-19-000607	1	Esmond Goei	CEO, Principal Executive Officer and Director	2019-05-01
0001665160-19-000608	1	Esmond Goei	CEO, Principal Executive Officer and Director	2019-05-01
0001665160-19-000609	2	Raymond Ramey	Manager, Principal Financial Officer, Principal Accounting Officer	2019-05-01
0001665160-19-000609	1	Kurt Dombkowski	CEO, Principal Executive Officer, Manager	2019-05-01
0001747795-19-000003	1	Ladar Levison	CEO	2019-04-30
0001665160-19-000608	2	Robert Kent	CMO, Vice Chairman and Director	2019-05-01
0001665160-19-000608	3	Suit Khown Chan	Principal Financial Officer and Principle Accounting Officer	2019-05-01
0001702939-19-000001	2	Trevor Harries Jones	Director	2019-05-01
0001702939-19-000001	1	Mark Hadfield	CEO	2019-05-01
0001750319-19-000004	2	Spencer Grider	Manager	2019-05-01
0001750319-19-000004	1	David Frazier	Manager	2019-05-01
0001665160-19-000595	1	Zack Fleishman	COO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001665160-19-000594	2	Allan Boutrous	Director	2019-05-01
0001665160-19-000594	3	Stella Carakasi	Director	2019-05-01
0001665160-19-000594	1	Steven Boutrous	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer, and Director	2019-05-01
0001755873-19-000002	1	/s/Kobi Wu	Director & Chief Executive Officer	2019-05-01
0001665160-19-000593	1	Clinton Osborn	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001759355-19-000009	3	Charlie Walch	CEO, Co-Founder	2019-01-03
0001759355-19-000009	1	Glendon Schuster	CTO, Member, Board of Managers	2019-01-03
0001759355-19-000009	2	Barry Goldman	Science Advisor, Co-Founder	2019-01-03
0001665160-19-000592	1	Richard Koffler	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001665160-19-000592	7	Jeffry Gerber, MD	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001665160-19-000592	6	Gary L. German	Director	2019-05-01
0001665160-19-000592	5	Michael Roth	Director, Chairman, and Secretary	2019-05-01
0001665160-19-000592	4	Eric Westman	Director, Chief Medical Officer	2019-05-01
0001665160-19-000592	8	David Roderick	Director	2019-05-01
0001665160-19-000592	3	Bruce Rossiter	Director	2019-05-01
0001665160-19-000592	2	Sherron Kittle	Director	2019-05-01
0001725458-19-000001	1	Eric Hsu	Managing Member	2019-04-30
0001755891-19-000001	1	Clint Osborn	Chief Executive Officer	2019-05-01
0001753754-19-000001	2	/s/Justin Honeysuckle	Chief Operating Officer	2019-05-01
0001753754-19-000001	1	/s/James Perkins	Manager & Chief Executive Officer	2019-05-01
0001670254-19-000314	5	Julian Martinez	Board Member	2018-04-21
0001670254-19-000314	4	Christopher Kyle	Board Member	2018-04-21
0001670254-19-000314	3	Brian Burt	Founder/CEO	2019-04-30
0001670254-19-000314	2	Julian Martinez	Board Member	2019-04-30
0001670254-19-000314	1	Christopher Kyle	Board Member	2019-04-30
0001670254-19-000314	6	Brian Burt	Founder/CEO	2018-04-21
0001665160-19-000591	1	Michael Burtov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001670254-19-000312	1	Kunal Gupta	Co-Founder & Engineer	2019-04-30
0001665160-19-000590	2	Colby Schaeffer	Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001665160-19-000590	1	Matthew Kerle	CEO, Principal Executive Officer and Director	2019-05-01
0001670254-19-000311	1	Travis Brodeen	CTO, Newchip	2019-04-30
0001670254-19-000311	2	Ryan Rafols	Founder & CEO	2019-04-27
0001665160-19-000589	2	Richard Sherman	COO, Principal Financial Officer, Principal Accounting Officer, and Director	2019-05-01
0001665160-19-000589	1	Alaxander Villmann	CEO, Principal Executive Officer and Director	2019-05-01
0001665160-19-000588	1	Bobby Goldsein	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001665160-19-000587	1	Don Wildman	Co-Founder	2019-05-01
0001665160-19-000585	1	Stephanus Vermeulen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-05-01
0001721303-19-000003	1	Jacob Isham	CEO	2019-04-30
0001705954-19-000002	2	Daniel Pianetti	Director	2019-04-30
0001705954-19-000002	1	Charles Broskoski	Director	2019-04-30
0001705954-19-000002	3	Christopher Sherron	Director	2019-04-30
0001705954-19-000001	1	Martha Hernandez	CEO	2019-04-30
0001674379-19-000005	2	John McDougall	co-founder and chief creative officer	2019-04-30
0001674379-19-000005	1	Heather McDougall	co-founder and CEO	2019-04-30
0001669191-19-000161	1	Chris Anderson	Principal Executive Officer	2019-03-05
0001669191-19-000161	7	Chris Anderson	Board Member	2019-03-05
0001669191-19-000161	6	Roger  Berry	Board Member	2019-03-05
0001669191-19-000161	5	Shad Azimi	Board Member	2019-03-05
0001669191-19-000161	4	John Preston	Board Member	2019-03-06
0001669191-19-000161	3	Chris Anderson	Principal Accounting Officer	2019-03-05
0001669191-19-000161	2	Chris Anderson	Principal Financial Officer	2019-03-05
0001736388-19-000001	1	Daniel Downs	Co-Founder, President, Director	2019-04-30
0001489004-19-000001	4	Joseph Klein	Director	2019-04-30
0001489004-19-000001	1	John Banigan	CEO & CFO	2019-04-30
0001489004-19-000001	2	Ronald Smith	President & COO; Director	2019-04-30
0001489004-19-000001	3	William H. Taylor	Chief Marketing Officer; Director	2019-04-30
0001735090-19-000001	3	Glenn Shimkus	Director	2019-04-30
0001735090-19-000001	2	Doug Lambert	Director	2019-04-30
0001735090-19-000001	1	Jay Sebben	Director	2019-04-30
0000929638-19-000505	1	Kevin Murray	Principal Executive Officer	2019-05-01
0001765315-19-000004	1	DAVID BOWIE	PRESIDENT	2019-05-01
0001765315-19-000004	2	ROY BENE	CEO	2019-05-01
0001754776-19-000002	2	Miguel Vazquez	Chief Technology Officer, Director	2019-05-01
0001754776-19-000002	1	Joseph Troyen-Schwartz	Director, Chief Executive Officer and Secretary	2019-05-01
0001754776-19-000002	3	Azita Ardakani	Director	2019-05-01
0001754776-19-000001	1	Robert Smiith	Member	2019-05-01
0001763112-19-000002	3	Nirmal Roy	Director	2019-05-01
0001763112-19-000002	1	Martin Koch	Director	2019-05-01
0001763112-19-000002	2	Samuel Parks	Director	2019-05-01
0001665160-19-000584	1	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001730905-19-000001	1	William S. Dodson, Jr.	Director, President, Secretary, and Treasurer	2019-04-30
0001752130-19-000004	1	Tracey Suppo	Director	2019-04-30
0001752130-19-000004	2	Toni McCarty	Chief Financial Officer	2019-04-30
0001752130-19-000004	3	Kyle Backer	Director	2019-04-30
0001774046-19-000001	1	Brandi Leanne Decarli	Director	2019-04-30
0001774046-19-000001	2	Scott Stewart Thompson	Director	2019-04-30
0001665160-19-000582	1	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director	2019-04-30
0001665160-19-000582	2	Alicia Pettys	Director	2019-04-30
0001665160-19-000582	3	Anne Kania	Executive Vice President, Director, Treasurer, Principal Accounting Officer, and Principal Financial Officer	2019-04-30
0001665160-19-000560	1	Mohammed Diallo	CEO, Principal Executive Officer, and Director	2019-04-30
0001665160-19-000560	2	Ibrahima Diallo	COO, Principal Financial Officer, and Principal Accounting Officer	2019-04-30
0001742857-19-000002	1	Michael Weiksner	Manager	2019-04-30
0001665160-19-000554	1	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000554	2	Aike Muller	CEO, Principal Executive Officer, President and Director	2019-04-30
0001727168-19-000001	2	Curtis Bech	CFO	2019-04-30
0001745226-19-000003	1	Jeff Tennery	Founder & CEO	2019-04-30
0001739119-19-000001	1	Alexandre Botteri	Director and President	2019-04-30
0001665160-19-000545	1	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001716813-19-000003	1	Marlin Miller	COO & CFO	2019-04-29
0001665160-19-000576	1	Michael Winston	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000567	1	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000581	1	Adnan Malik	CEO, Director, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001660945-19-000001	1	Sam Polk	CEO and Director	2019-04-30
0001665160-19-000558	1	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001773979-19-000003	1	JOHN P. BAILES	CEO	2019-04-30
0001773979-19-000003	2	VERONICA BURBA	CO-FOUNDER	2019-04-30
0001665160-19-000573	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001752130-19-000003	1	Andrew Hoppin	CEO & Director	2019-04-30
0001752130-19-000003	2	Christopher Sealey	President & Director	2019-04-30
0001669191-19-000155	1	Craig Bouchard	Principal Executive Officer	2019-01-23
0001669191-19-000155	2	Julio Ramirez	Principal Financial Officer	2019-01-23
0001669191-19-000155	3	Johanne Medina	Principal Accounting Officer	2019-01-23
0001669191-19-000155	4	Norton Schwartz	Board Member	2019-01-23
0001669191-19-000155	5	Craig Bouchard	Board Member	2019-01-23
0001669191-19-000155	6	John  Preston	Board Member	2019-01-23
0001669191-19-000155	7	Michael Porter	Board Member	2019-01-23
0001669191-19-000155	8	Charles Price	Board Member	2019-01-23
0001669191-19-000155	9	Christopher Schuh	Board Member	2019-01-23
0001752130-19-000005	1	Angelo Adam	CEO, Principal Financial/Accounting Officer, Director	2019-04-30
0001705975-19-000001	1	Brian Ching	Manager	2019-04-29
0001705975-19-000001	2	Andy Aweida	Partner	2019-04-30
0001705975-19-000001	3	Mohammad Baratizadeh	Partner	2019-04-29
0001742065-19-000001	1	Jeanne Herbert	Owner	2019-04-30
0001727168-19-000001	1	Michael McCoy	CEO	2019-04-30
0001665160-19-000548	1	David Smooke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000578	1	Andrew Schlack	CEO, Principal Executive Officer and Director	2019-04-30
0001665160-19-000578	2	Benjamin Anderson	Principal Financial Officer, Principal Accounting Officer, Director	2019-04-30
0001665160-19-000549	1	Ralph Askar	CEO and President	2019-04-30
0001665160-19-000549	2	John C Tillger	CFO, Principal Account officer, and Director	2019-04-30
0001665160-19-000549	3	Christian Collucci	Exec VP and Director	2019-04-30
0001665160-19-000549	4	Danny Lyon	Exec VP and Director	2019-04-30
0001754594-19-000002	1	Phi Nguyen	Manager	2019-04-30
0001665160-19-000562	1	Ganga Bathula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001746343-19-000002	1	Laura Lasco	Manager of NexGen Restaurants, LLC, the manager	2019-04-24
0001746343-19-000002	2	Jerry Lasco	Founder	2019-04-30
0001730217-19-000001	1	EKB	CEO	2019-04-30
0001710332-19-000002	1	Bryce Fisher	Director	2019-04-30
0001710332-19-000002	2	Henry Deutsch	Director	2019-04-30
0001710332-19-000002	3	Jonathan Bybee	Director	2019-04-30
0001746271-19-000002	1	Brendan Burns	Manager and Chief Executive Officer	2018-12-06
0001665160-19-000571	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001665160-19-000571	2	Martin Conlon	Director	2019-04-30
0001697047-19-000002	1	Michael Mindes	CEO, Co-Founder, Managing Member	2018-04-30
0001665160-19-000566	1	Christoper R. Lawrence	CEO, Principal Executive Officer and Manager	2019-04-30
0001665160-19-000566	2	Christopher M. Carsten	Principal Financial Officer, Principal Accounting Officer, Manager, Head of Operations and Strategy	2019-04-30
0001665160-19-000572	1	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2019-04-30
0001602930-19-000001	1	Andrew Beall	CEO and CTO	2019-04-30
0001602930-19-000001	2	Peter Schlueer	President	2019-04-30
0001602930-19-000001	3	Matthias Pusch	Vice President of Sales and Marketing	2019-04-30
0001602930-19-000001	4	Phil Schlageter	Chief Financial Officer	2019-04-30
0001665160-19-000569	1	Peter J. Tezza II	CEO, Principal Executive Officer and Director	2019-04-30
0001665160-19-000569	2	Laura L. Tezza	Director of Operations, Principle Financial Officer and Director and Principal Accounting Officer	2019-04-30
0001739576-19-000001	1	Dzuy (Damon) Nam Huynh	CEO	2019-04-30
0001749046-19-000006	1	/s/ Paul Gambill	Chief Executive Officer (principal executive officer, principal financial officer, and principal accounting officer)	2019-04-30
0001749046-19-000006	2	/s/ Paul Gambill	Co-Manager	2019-04-30
0001749046-19-000006	3	/s/ Christophe Jospe	Co-Manager	2019-04-30
0001749046-19-000006	4	/s/ Aldyen Donnelly	Co-Manager	2019-04-30
0001749046-19-000006	5	/s/ Alexsandra Guerra	Co-Manager	2019-04-30
0001670254-19-000310	1	Marcel Favela	Brewmaster	2019-04-30
0001670254-19-000310	2	David Favela	CEO	2019-04-30
0001670254-19-000310	3	Martin Favela	CFO / Operations Manager	2019-04-30
0001644600-19-000018	1	Govinda Giri	CEO, Principal Executive Officer and Director	2019-04-30
