ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001769270-19-000006	0	Offering raised $26,000		Supper LLC	Limited Liability Company		PA	2017-07-18	221 THAD STREET		HOUSTON	PA	15432	http://supperpgh.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001776715-19-000002	1		Updating the financing agreement between investors and the company to define and set investment terms for Large Financiers.	Flower Street Docs, LLC	Limited Liability Company		CA	2019-04-10	16217 Kittridge Street		Van Nuys	CA	91406	N/A	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001774075-19-000004	1		Amendments concerning percentage of ownership.	SIMPLESHOWING,INC.	Corporation		DE	2018-01-12	715 PEACHTREE ST. NORTHEAST		ATLANTA	GA	30308	https://www.simpleshowing.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-19-000363	0			Stealth Machine Company	Corporation		DE	2019-04-01	150 Sutter St. #764		San Francisco	CA	94104	http://Stealthmachine.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-19-000188	0			Kings Crowd LLC	Limited Liability Company		DE	2017-12-14	695 Atlantic Ave.	Floor 9	Boston	MA	02111	kingscrowd.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-19-000669	1		Issuer added a clarification of valuation details.	Rhino Hide LLC	Limited Liability Company		ID	2018-06-13	273 Birch Banks		Sagle	ID	83860	www.rhino-hide.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000667	1		Issuer is extending the length of their campaign by 60 days.	entreDonovan Wholesale, LLC	Limited Liability Company		DE	2018-08-03	222 DELAWARE AVE., #105	#105	WILMINGTON	DE	19801	edieWholesale.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000666	1		Issuer is extending the length of their campaign by 60 days.	MyApps Corp, Inc.	Corporation		FL	2015-12-07	801 INTERNATIONAL PARKWAY SUITE 500	SUITE 500	LAKE MARY	FL	32746	https://CallingDr.com	StartEngine Capital, LLC	0001665160	007-00007	
0001771924-19-000001	0			Gali Health Inc.	Corporation		DE	2015-10-20	888 7TH ST, SUITE 108		SAN FRANCISCO	CA	94107	https://galihealth.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-19-000665	0			Hudway, Inc.														
0001774075-19-000003	1		Certain changes in the terms of the crowdsafe.	SIMPLESHOWING,INC.	Corporation		DE	2018-01-12	715 PEACHTREE ST. NORTHEAST		ATLANTA	GA	30308	https://www.simpleshowing.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001421744-19-000003	0	The issuer raised approximately $313,400 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Cytonics Corp	Corporation		FL	2006-07-26	555 HERITAGE DRIVE	SUITE 115	JUPITER	FL	33458	https://cytonics.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001717800-19-000001	0			Charlotte's Closet, LLC	Limited Liability Company		DE	2016-02-22	405 Main Street	Suite 6	Port Washington	NY	11050	charlottes-closet.com				
0001774075-19-000001	0			SIMPLESHOWING,INC.	Corporation		DE	2018-01-12	715 PEACHTREE ST. NORTHEAST		ATLANTA	GA	30308	https://www.simpleshowing.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-000664	1		Issuer is extending the length of their campaign by 60 days.	WaterRR, Inc	Corporation		DE	2018-12-10	10052 FLOATING ISLAND WAY		SHEPHERD	MT	59079	www.waterrr.co	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000663	1		Issuer is extending the length of their campaign by 60 days.	Quigler, Inc	Corporation		DE	2015-03-09	143 HOYT STREET, APT 7 L	APT 7L	STAMFORD	CT	06905	www.quigler.com	StartEngine Capital, LLC	0001665160	007-00007	
0001773435-19-000001	0			Boardwalk Ambriza L.P.	Limited Partnership		TX	2018-09-26	10115 LOUETTA RD., SUITE 400		HOUSTON	TX	77070	https://www.ambriza.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-19-000662	1		Issuer has added a new executive officer, updated its development stage, and extended the end date of their offering.	Wand USA Inc.	Corporation		DE	2018-07-03	1770 Chestnut Pl Apt 1019		Denver	CO	80202	www.wandusa.com	StartEngine Capital, LLC	0001665160	007-00007	
0001735180-19-000001	0			Travis Midtown, LLC	Limited Liability Company		TX	2017-08-07	5016 KIRBY DR		HOUSTON	TX	77098	www.pourbehaviortx.com				
0001759348-19-000006	0			The MailTag Company, LLC	Limited Liability Company		AZ	2017-09-19	6021 East Lafayette Blvd.		Scottsdale	AZ	85251	MailTag.io				
0001665160-19-000659	0	At the close of the offering, the issuer closed on $15,200 and 154 number of securities.		WCB Productions, LLC	Limited Liability Company		NY	2018-04-23	308 W 46TH ST		NEW YORK	NY	10036	wickedcityblues.net	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000658	0	At the close of the offering, the issuer closed on $86,589.36 and 9,125 number of securities.		LIFE RECOVERY SYSTEMS HD LLC	Limited Liability Company		LA	2002-06-06	711 KIMBALL AVE		ALEXANDRIA	LA	71301	www.life-recovery.com	StartEngine Capital, LLC	0001665160	007-00007	
0001777400-19-000001	0			GREEN MAMA, LLC	Limited Liability Company		CO	2019-03-27	235 HOLLAND AVE		SOMERVILLE	MA	02144	http://www.cambridgefoodlab.com/	MainVest, Inc.	0001746059	007-00162	
0001670254-19-000361	0			Loveseat, Inc	Corporation		DE	2015-07-06	7724 Clairemont Mesa Blvd		San Diego	CA	92111	https://www.loveseat.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001644600-19-000021	0			Denim LA, Inc.	Corporation		DE	2013-01-30	8899 BEVERLY BLVD	SUITE 600	WEST HOLLYWOOD	CA	90048	www.dstldjeans.com				
0001758255-19-000006	0	$82,065 in investments. Payments still being processed; final number not yet determined.		Thumb Butte Distillery, Inc.	Corporation		AZ	2013-10-08	400 N WASHINGTON AVE	400 N WASHINGTON AVE	PRESCOTT	AZ	86301	ThumbButteDistillery.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001744032-19-000001	0	The offering successfully received investment commitments equaling $175,393, although a final accounting has not taken place.		PhunCoin, Inc.	Corporation		WY	2018-06-01	7800 SHOAL CREEK BLVD.	SUITE 230-SOUTH	AUSTIN	TX	78757	www.phuncoin.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001776793-19-000001	0			MOBILE COOKS LLC	Limited Liability Company		MA	2018-09-18	114 UNIVERSITY RD #2		BROOKLINE	MA	02445	https://mobilecooks.com	MainVest, Inc.	0001746059	007-00162	
0001736388-19-000006	0		The online SEC EDGAR portion of the previous Form C filing cut off one of the numbers of the suite number from the address. Resubmitted so that the electronic portion has the correct address. The original Form C remains correct.	R3 Printing, Inc.	Corporation		DE	2018-03-12	29-10 THOMSON AVE. 7TH FLOOR, SUITE 25		LONG ISLAND CITY	NY	11101	https://r3printing.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-000656	0			South Plains Petroleum Inc	Corporation		TX	2018-05-23	402 Cypress Street, Suite 809		Abilene	TX	79601-5156	https://www.southplainspetroleuminc.com	StartEngine Capital, LLC	0001665160	007-00007	
0001736388-19-000005	0			R3 Printing, Inc.	Corporation		DE	2018-03-12	29-10 THOMSON AVENUE, 7TH FLOOR, SUITE 2		NEW YORK	NY	11101	https://r3printing.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001668287-19-000018	0			CryptoLancers Inc.	Corporation		AZ	2019-04-01	16036 N 11th Ave Suite 1065		Phoenix	AZ	85023	cryptolancers.io/	Razitall Inc	0001668287	007-00026	
0001668287-19-000015	0			EV Trail LLC	Limited Liability Company		CO	2018-10-29	PO Box 881		Colorado Springs	CO	80901	www.evtrail.com	Razitall Inc	0001668287	007-00026	
0001670254-19-000360	0			SFBC Pittsburgh, LLC	Limited Liability Company		PA	2019-04-04	331 Circle of Progress Dr		Pottstown	PA	19464	http://slyfoxbeer.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001724740-19-000005	0			YouNow Services, LLC	Corporation		DE	2017-12-03	245 5TH AVENUE	6TH FLOOR	NEW YORK	NY	10016	none				
0001766839-19-000001	0			Showopp Inc	Corporation		DE	2012-03-30	505 LAGUARDIA PL	#13D	NEW YORK	NY	10012	https://dada.nyc/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001774172-19-000001	0			APEX PERFORMANCE & COMBATIVES, LLC	Limited Liability Company		MA	2019-01-10	10 MICRO DR, STE 300		WOBURN	MA	01801	http://apexperformancecombatives.com/	MainVest, Inc.	0001746059	007-00162	
0001736388-19-000004	0			R3 Printing, Inc.	Corporation		DE	2018-03-12	29-10 THOMSON AVENUE, 7TH FLOOR, SUITE 2		NEW YORK	NY	11101	http://www.r3printing.com				
0001670254-19-000352	0			vSpatial, Inc.	Corporation		DE	2016-04-07	560 S 100 W		Provo	UT	84601	https://vspatial.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000355	0			Travelmate Robotics Inc.	Corporation		NV	2016-07-08	City Central Place 400 S. 4th Street		Las Vegas	NV	89101	https://travelmaterobotics.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001773359-19-000001	0			PoliticalBank, LLC	Limited Liability Company		IN	2015-05-27	9793 Wentworth Court		Carmel	IN	46032	https://www.politicalbank.com/	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001774156-19-000005	0			GiveXist, Inc.	Corporation		DE	2016-11-30	517 Normandy Drive		Mantoloking	NJ	08738	www.givetide.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001772369-19-000001	0			P5 Systems, Inc.	Corporation		CA	2016-06-30	3264 GREY HAWK COURT		CARLSBAD	CA	92010	budtrader.com	Equifund Crowd Funding Portal Inc.	0001705665	007-00115	
0001754591-19-000002	0			607 Western Restaurants LLC	Limited Liability Company		DE	2018-03-23	607 S WESTERN AVE.		LOS ANGELES	CA	90005	www.babybluesbbq.com				
0001719575-19-000004	1		This Amendment is filed to change the deadline to reach the targeted offering amount from July 15, 2019 to July 1, 2019.	Big Data Analytics, Inc	Corporation		CO	2017-04-30	209 Anemone Dr		Boulder	CO	80302	www.CannabisBigData.co	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001677504-19-000003	0			Fama Financial Holdings, Inc.	Corporation		DE	2015-07-10	630 Freedom Business Center	3rd Floor	King of Prussia	PA	19406	www.famacash.com				
0001666102-19-000015	0			Connection Publishing, LLC	Limited Liability Company		UT	2016-07-05	163 W. LOMOND VIEW DR.		NORTH OGDEN	UT	84414	https://www.connectionpub.com/	Mr. Crowd	0001666102	007-00042	284278
0001719575-19-000002	0			Big Data Analytics, Inc	Corporation		CO	2017-04-30	209 Anemone Dr		Boulder	CO	80302	www.CannabisBigData.co	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001776715-19-000001	0			Flower Street Docs, LLC	Limited Liability Company		CA	2019-04-10	16217 Kittridge Street		Van Nuys	CA	91406	N/A	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001775338-19-000002	0			Betterway organic farms corp	Corporation		AL	2019-05-15	30 WOODWARD DRIVE APT#101		CHARLOTTETOWN	Z4	C1A6A7	aa	truCrowd, Inc	0001667145	007-00015	
0001702784-19-000003	0			CHRGR Inc.	Corporation		NY	2006-04-18	142 West 57th Street		NEW YORK	NY	10003	www.chrgr.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001690888-19-000001	0			InGen Dynamics, Inc.	Corporation		DE	2015-07-15	2225 EAST BAYSHORE ROAD	100	PALO ALTO	CA	94303	www.getaido.com				
0001773260-19-000006	0	Issuer raised $55,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Rockridge International Corp	Corporation		TX	2019-02-01	3730 KIRBY DR., SUITE 1200	SUITE 1200	HOUSTON	TX	77098	http://hughoconnors.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-19-000654	1		extending campaign	Eskapr, LLC	Limited Liability Company		MI	2017-02-28	1140 3RD ST NE		WASHINGTON	DC	20002	www.eskapr.com	StartEngine Capital, LLC	0001665160	007-00007	
0001719921-19-000001	0			Wichita Falls Brewing Company, LLC	Limited Liability Company		TX	2016-12-16	701 INDIANA AVE		WICHITA FALLS	TX	76301	www.wichitafallsbrewing.com				
0001772897-19-000002	0		This amendment is to add a separate financial statement.	Takes a Village 1 Corp	Corporation		IL	2018-09-10	2214 EAST 75TH STREET		CHICAGO	IL	60649	https://takesavillage1.godaddysites.com/	Buy The Block	0001693877	007-00098	287496
0001743181-19-000002	0			BANDWAGONFANCLUB INC.	Corporation		DE	2015-09-17	400 BIRNIE STREET, SUITE J		GREENVILLE	SC	29611	www.bandwagonfanclub.com				
0001769210-19-000001	0			MEALTHY, INC.	Corporation		DE	2017-08-15	110 SAN ANTONIO ST. #1808		SAN ANTONIO	TX	78701	https://mealthy.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001690631-19-000003	0			Niveau Brands, Inc.	Corporation		NV	2015-07-14	16350 VENTURA BLVD	STE #D325	ENCINO	CA	91436	www.drinksmartenergy.com				
0001772897-19-000001	0			Takes a Village 1 Corp	Corporation		IL	2018-09-10	2214 EAST 75TH STREET		CHICAGO	IL	60649	https://takesavillage1.godaddysites.com/	Buy The Block	0001693877	007-00098	287496
0001665160-19-000653	1		Added perks	Eskapr L.L.C.	Limited Liability Company		MI	2017-02-28	1140 3rd St NE		Washington	DC	20002	www.eskapr.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000651	0			Personal Airline Exchange, Inc.	Corporation		DE	2008-01-29	401 Wilshire Blvd.	Suite 1070	Santa Monica	CA	90401	http://www.pax.aero				
0001665160-19-000650	0			NOVO AERO TECHNOLOGY, INC														
0001670254-19-000339	0			Veriglif Inc.	Corporation		DE	2018-10-21	234 5th Ave, Office 303		New York	NY	10001	http://www.veriglif.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000344	0			App App, Inc.	Corporation		DE	2017-10-17	81 Prospect St		Brooklyn	NY	11201	http://www.app-app.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000649	0		Fixing error in offering document	Jet Token Inc.	Corporation		DE	2018-06-04	140 Broadway, 46th Floor		New York	NY	10005	https://www.privatejetcoin.io	StartEngine Capital, LLC	0001665160	007-00007	
0001775186-19-000002	0			Sama Sama LLC	Limited Liability Company		TX	2018-06-11	1617 Richmond Avenue		HOUSTON	TX	77006	https://www.gettoastedhtx.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-19-000646	0			WitFoo Inc	Corporation		DE	2016-02-05	2494 Jett Ferry Rd	Suite 255	Dunwoody	GA	30338	https://www.witfoo.com				
0001665160-19-000644	0			Play Fantasy Sports Corp	Corporation		DE	2018-10-01	5 Bowling Green Parkway Suite 156		Lake Hopatcong	NJ	07849	www.playdfsnet.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000636	1		Changing end date	360 ONLY Novelty Co.	Corporation		TX	2018-11-06	2210 PASADENA DRIVE	UNIT B	AUSTIN	TX	78757	www.360onlynovelty.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000634	0			Water Markets LLC	Limited Liability Company		TX	2017-07-21	10004 Wurzbach Rd, #159		San Antonio	TX	78230	https://watermarkets.us/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000632	0	At the close of the offering, the issuer closed on $13,625.46 and 2,777 number of securities.		Texta, Inc.	Corporation		DE	2014-03-19	110 WALL ST FLOOR 6		NEW YORK	NY	10005	www.theblurapp.com	StartEngine Capital, LLC	0001665160	007-00007	
0001694974-19-000001	0			Field Guide to Evil, LLC	Limited Liability Company		DE	2016-12-19	612A East 6th St.		Austin	TX	78701	www.fieldguidetoevil.com				
0001665160-19-000630	0			GRACEDBYGRIT, INC.	Corporation		DE	2013-01-18	153 N. Highway 101, Suite #102		SOLANA BEACH	CA	92075	WWW.GRACEDBYGRIT.COM				
0001665160-19-000631	0			Ella & Oak, LLC	Limited Liability Company		OR	2018-01-12	2124 NW High Lakes Loop		Bend	OR	97703	www.ellaandoak.com				
0001744818-19-000001	0			Inside.com, Inc.	Corporation		DE	2006-10-25	9415 CULVER BOULEVARD		CULVER CITY	CA	90232	https://inside.com/				
0001773434-19-000001	0			Across Movie LLC	Limited Liability Company		TN	2019-03-13	1204 HARPETH LAKE COURT		NASHVILLE	TN	37221	AcrossMovie.com	truCrowd, Inc	0001667145	007-00015	283063
0001665160-19-000628	0	At the close of the offering, the issuer closed on $86,589.36 and 9,125 number of securities.		LIFE RECOVERY SYSTEMS HD LLC	Limited Liability Company		LA	2002-06-06	711 KIMBALL AVE		ALEXANDRIA	LA	71301	www.life-recovery.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000627	0	The amount raised at the time of closing is $255,600.		Bioclonetics Immunotherapeutics, Inc.	Corporation		TX	2009-12-24	1756 BISON MEADOW LANE		HEATH	TX	75032	http://www.bioclonetics.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000626	0	At the close of the offering, the issuer closed on $14,704 and 4,635 number of securities.		KOTA Longboards, LLC	Limited Liability Company		CO	2012-05-17	1400 SOUTH LIPAN STREET		DENVER	CO	80223	http://www.kotalongboards.com	StartEngine Capital, LLC	0001665160	007-00007	
0001712508-19-000004	0			MedAnswers	Corporation		DE	2012-12-06	222 WEST 6TH STREET		SAN PEDRO	CA	90731	WWW.MEDANSWERS.COM				
0001748490-19-000002	0	The offering successfully received $42,450 of investment commitments, exceeding the target offering amount.		Cardboard Live, Inc.	Corporation		DE	2018-03-26	1706 BENT TREE CT.		CHARLOTTESVILLE	VA	22902	cardboard.live	OpenDeal Inc.	0001672732	007-00046	283874
0001665160-19-000625	0			TOTALSOURCE SOLUTIONS INCORPORATED	Corporation		VA	2016-10-31	1020 John Paul Jones Drive		Stafford	VA	22554	https://www.totalsource.solutions				
0001773138-19-000001	0			EADO BC Bar LLC	Limited Liability Company		TX	2018-09-18	1105 Sampson Street		HOUSTON	TX	77003	www.eastendbackyard.com	NextSeed US LLC	0001667892	007-00023	283225
0001665160-19-000623	0	The amount raised at the time of closing is $17,000.00		PAYGEVITY, INC.	Corporation		DE	2015-02-16	142 WEST 57TH STREET, 7TH FLOOR	12 EAST 49TH STREET	NEW YORK	NY	10019	www.paygevity.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000622	0	The amount raised at the time of closing is $15,250.00		Hudway, Inc.	Corporation		DE	2017-12-29	3221 CARTER AVE 484	#484	MARINA DEL REY	CA	90292	hudway.co	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000621	0	The amount raised at the time of closing is $11,335.00.		Work Force Coin	Limited Liability Company		UT	2018-03-02	10421 S. JORDAN GTWY STE 600		SOUTH JORDAN	UT	84095	http://workforcecoin.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746386-19-000001	0			Esembly Inc.	Corporation		DE	2015-01-09	126 13TH STREET		BROOKLYN	NY	11215	esemblybaby.com				
0001675773-19-000003	0			RadioPublic PBC	Corporation		MA	2015-05-20	240 ELM ST 2ND FLOOR		SOMERVILLE	MA	02144	http://www.radiopublic.com				
0001737485-19-000001	0			Urban Putt Denver LLC	Limited Liability Company		CO	2018-01-12	1215 18th Street		Denver	CO	80202	www.urbanputt.com	NEXTSEED SECURITIES, LLC	0001723503	008-70055	000291387
0001745004-19-000001	0			Cherish Productions	Limited Partnership		OH	2015-09-05	10999 REED HARTMAN HIGHWAY	SUITE 301	CINCINNATI	OH	45242	thegroceryrunners.com				
0001775091-19-000002	0			420 Real Estate, LLC	Limited Liability Company		TX	2019-04-18	1700 POST OAK BLVD	SUITE 600	HOUSTON	TX	77056	www.invest420land.com	truCrowd, Inc	0001667145	007-00015	283063
0001669191-19-000184	0	End of offering. Issuer raised an estimated $11,072.		Flagship Fitness, Inc.	Corporation		MN	2007-09-06	13700 Valley View Rd.	#259	Eden Prairie	MN	55346	Flagshipfitness.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000182	0		issuer updated financial information.	PropertyClub, Inc.	Corporation		NY	2018-01-02	25 Broadway, 9th Floor	WeWork, Attn: PropertyClub, Ste 5021	new york	NY	10004	www.propertyclub.nyc	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001755490-19-000003	0	Issuer raised $276,500. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Benmelos, LLC	Limited Liability Company		TX	2017-12-20	14795 MEMORIAL DR.		HOUSTON	TX	77079	https://www.carmelosrestaurant.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-19-000620	0	At the close of the offering, the issuer closed on $28,500.80 and 72,052 number of securities.		EpigenCare Inc.	Corporation		NY	2017-04-28	110 BI COUNTY BLVD.	STE. 122	FARMINGDALE	NY	11735	https://token.epigencare.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000619	0	At the close of the offering, the issuer closed on $171,750 and 17,255 number of securities.		Eclipse Diagnostics Inc	Corporation		DE	2018-02-05	750 N. SAN VICENTE BLVD		LOS ANGELES	CA	90069	www.eclipsedx.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000618	0	At the close of the offering, the issuer closed on $122,087 and 6,141,350 number of securities.		Citizen Health Project, Inc.	Corporation		DE	2018-03-28	6641 HWY 98 SUITE 200		HATTIESBURG	MS	39402	https://citizenhealth.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000617	0			Eskapr L.L.C.	Limited Liability Company		MI	2017-02-28	1140 3rd St NE		Washington	DC	20002	www.eskapr.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000615	0	The amount raised at the time of closing is $74,980.		Wise Power Inc	Corporation		DE	2017-11-02	2500 BROADWAY	BUILDING F, SUITE F-125	SANTA MONICA	CA	90404	http://getwisepower.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000614	0	At the close of the offering, the issuer closed on $136,100 and 34,234 number of securities.		CEN INC	Corporation		DE	2018-02-09	8070 LA JOLLA SHORES DRIVE	434	LA JOLLA	CA	92037	www.cen.ai	StartEngine Capital, LLC	0001665160	007-00007	
0001736388-19-000003	0			R3 Printing, Inc.	Corporation		DE	2018-03-12	29-10 THOMSON AVENUE, 7TH FLOOR, SUITE 2		NEW YORK	NY	11101	http://www.r3printing.com				
0001770023-19-000004	0	$25,251 received in investments. Payments still being processed; final figure not yet determined.		Hit Reset LLC	Limited Liability Company		TX	2018-05-29	1914 E. 6TH	#6918	AUSTIN	TX	78702	www.hitreset.io	MicroVentures Marketplace Inc.	0001478147	008-68458	152513
0001754594-19-000004	0			Waffle Bus Heights, LLC	Limited Liability Company		TX	2018-08-04	1835 N SHEPARD DR.	SUITE A	HOUSTON	TX	77008	www.thewafflebus.com				
0001760170-19-000003	0			Commissary Hall LLC	Limited Liability Company		TX	2018-08-13	8025 OHIO DR. 3302		PLANO	TX	75024	www.tacospatron.com				
0001669191-19-000177	0	End of offering. Issuer raised an estimated $415,200.		Subba Media Inc	Corporation		DE	2017-10-06	1209 Orange Street		New Castle County	DE	19801	www.subba-cultcha.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000175	0	End of offering. Issuer raised an estimated $415,200.		Subba Media Inc	Corporation		DE	2017-10-06	1209 Orange Street		New Castle County	DE	19801	www.subba-cultcha.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000173	0	End of offering. Issuer raised an estimated $10,908.		Swoon City Music LLC	Limited Liability Company		DE	2016-01-29	502 Smith Street		Brooklyn	NY	11231	swooncitymusic.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000171	0	End of offering. Issuer raised an estimated $11,148.		God's Garden Treasures LLC	Limited Liability Company		AZ	2012-01-01	2219 S 48th Street	Suite G	Tempe	AZ	85282	www.godsgardentreasures.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000169	0	End of offering. Issuer raised an estimated $292,864.		GT Spirits Inc	Corporation		DE	2015-12-06	862 E 2ND ST	Suite 6	Boston	MA	02127-2431	http://ghosttequila.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000167	0	End of offering. Issuer raised an estimated $24,446.		Dig Dates, Inc.	Corporation		DE	2017-07-07	419 Romain St		Gretna	LA	70053	DigDates.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000164	0	End of offering. Issuer failed to reach target amount and investor funds are being returned by the escrow agent.		SRA Health, Inc.	Corporation		DE	2018-01-23	531 Grand Blvd	Unit 513	Kansas City	MO	64106	www.sara.health	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001752130-19-000006	0			CoverUS, Inc	Corporation		DE	2018-04-11	BROOKLYN NAVY YARD, BUILDING 128		BROOKLYN	NY	11201	https://coverus.health/				
0001756092-19-000004	0			Sunset Patio Lounge LLC	Limited Liability Company		TX	2017-06-07	2119 DALLAS ST.	UNIT D	HOUSTON	TX	77003	www.sunsetrooftoplounge.com				
0001710909-19-000001	0			Home61 Inc.	Corporation		DE	2014-03-11	3401 N MIAMI AVE	SUITE 210	MIAMI	FL	33127	www.home61.com				
0001670254-19-000329	0			CB Auto Group, Inc.	Corporation		GA	2016-03-15	1702 Macy Drive		Roswell	GA	30076	http://www.cbautogroupinc.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000326	0			Smartgurlz US Inc	Corporation		DE	2017-05-03	2201 South Clark Street		Arlington	VA	22202	http://www.smartgurlz.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001754594-19-000003	0			City Griddle, LLC	Limited Liability Company		TX	2017-06-08	1916 GREENVILLE AVE		DALLAS	TX	75206	louiekingbbq.com				
0001739405-19-000002	0			Oxalis Food, LLC	Limited Liability Company		NY	2016-04-04	936 ST MARKS AVE #3A		BROOKLYN	NY	11213	oxalisnyc.com				
0001691608-19-000003	0			Fair Isle Brewing LLC	Limited Liability Company		WA	2016-04-20	936 NW 49TH STREET		SEATTLE	WA	98107	fairislebrewing.com				
0001725458-19-000002	0			California 88, LLC	Limited Liability Company		NY	2017-05-25	2 LINCOLN PLACE 4R		BROOKLYN	NY	11217	coastandvalleywine.com				
0001670254-19-000325	0			Snapwire Media, Inc.	Corporation		DE	2012-08-01	3905 State Street		Santa Barbara	CA	93105	https://www.snapwi.re/				
0001670254-19-000324	0			KetoNatural Pet Foods, Inc.	Corporation		DE	2017-04-11	181 Edith Avenue		Salt Lake City	UT	84111	http://www.ketonaturalpetfoods.com				
0001665160-19-000613	0			The 360 ONLY Novelty Co.	Corporation		TX	2018-11-06	2210 Pasadena Drive	Unit B	Austin	TX	78757	www.360onlynovelty.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000321	0			Attic Brewing Company LLC	Limited Liability Company		PA	2017-06-29	137 Berkley Street		Philadelphia	PA	19144	http://atticbrewing.com				
0001775315-19-000001	0			Counselor, LLC	Limited Liability Company		TX	2019-03-19	6512 MAGENTA LANE		AUSTIN	TX	78739	www.equitydoor.com	EquityDoor, LLC	0001726368	007-00139	296839
0001774242-19-000002	0			Railway Heights LP	Limited Partnership		TX	2018-06-07	8200 Washington Ave		Houston	TX	77007	https://www.railwayheights.com/	NEXTSEED SECURITIES, LLC	0001723503	008-70055	000291387
0001670254-19-000320	0			Loveseat, Inc	Corporation		DE	2013-03-13	5035 Shawline St.		San Diego	CA	92111	https://www.loveseat.com				
