ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001755891-19-000001	1	GuruMD Virtual Med, Inc	/Clinton Osborn/	Chief Executive Officer
0001753754-19-000001	1	Tendedbar LLC	/s/James Perkins	Manager & Chief Executive Officer
0001670254-19-000314	1	VoiceVoice, Inc. also dba MaestroConference	Brian Burt	Founder/CEO
0001665160-19-000591	1	GeoOrbital Inc.	Michael Burtov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000312	1	Better Network, Inc.	Kunal Gupta	Co-Founder & Engineer
0001665160-19-000590	1	Persona Network, Inc.	Matthew Kerle	CEO, Principal Executive Officer and Director
0001670254-19-000311	1	Newchip Inc.	Ryan Rafols	Founder & CEO
0001665160-19-000589	1	Dashing Corp	Alaxander Villmann	CEO, Principal Executive Officer and Director
0001665160-19-000588	1	Cheaters III Ltd.	Bobby Goldsein	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000587	1	Sol Boards, Inc.	Don Wildman	Co-Founder
0001665160-19-000585	1	4Good Inc.	Stephanus Vermeulen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001721303-19-000003	1	Ceres Greens LLC	Jacob Isham	CEO
0001705954-19-000002	1	When it Changed Inc.	Charles Broskoski	CEO
0001705954-19-000001	1	madeBOS, Inc	Martha Hernandez	CEO
0001674379-19-000005	1	Do., LLC	Heather McDougall	co-founder and CEO
0001669191-19-000161	1	Vantem Global, LLC	Chris Anderson	Principal Executive Officer
0001736388-19-000001	1	R3 Printing, Inc.	Daniel Downs	Co-Founder, President, Director
0001489004-19-000001	1	VERDANT POWER, INC.	Ronald Smith	President & COO
0001735090-19-000001	1	Crowdfind, Inc.	Jay Sebben	Chief Executive Officer
0000929638-19-000505	1	ICEBREAKER, INC.	Kevin Murray	Principal Executive Officer
0001765315-19-000004	1	SALEM SPICE, INC.	DAVID BOWIE	PRESIDENT
0001754776-19-000002	1	PenPal News, Inc.	Joseph Troyen-Schwartz	Director, Chief Executive Officer and Secretary
0001754776-19-000001	1	Two Spirit LLC	Robert Smith	CEO
0001763112-19-000002	1	Sapient Industries, Inc.	Martin Koch	Co-Chief Executive Officer
0001746271-19-000002	1	Stepstone Art Resources, LLC	Brendan Burns	Managing Partner
0001752130-19-000005	1	Bounty0x Inc.	Angelo Adam	CEO, Principal Financial/Accounting Officer
0001665160-19-000572	1	Xcraft Enterprises, LLC	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001697047-19-000002	1	Tasty Minstrel Games, LLC	Michael Mindes	CEO, Co-Founder, Managing Member
0001602930-19-000001	1	WorldViz, Inc.	Andrew Beall	CEO and CTO
0001665160-19-000548	1	ArtMap Inc.	David Smooke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000566	1	BluCollr, LLC	Christoper R. Lawrence	CEO, Principal Executive Officer and Manager
0001665160-19-000578	1	Wand USA Inc	Andrew Schlack	CEO, Principal Executive Officer and Director
0001665160-19-000549	1	II Transatlantic, Inc	Ralph Askar	CEO and President
0001754594-19-000002	1	Waffle Bus Heights, LLC	Phi Nguyen	Manager
0001665160-19-000562	1	Proctor360 Inc.	Ganga Bathula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746343-19-000002	1	Sing 1, LLC	Laura Lasco	Manager of NexGen Restaurants, LLC, the manager
0001665160-19-000545	1	xCraft Enterprises, Inc.	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001745226-19-000003	1	Moonlighting LLC	Jeff Tennery	CEO
0001716813-19-000003	1	Care2	Marlin Miller	COO & CFO
0001665160-19-000576	1	Jet Token Inc.	Michael Winston	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000567	1	Bublish, Inc.	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000569	1	WebTez, Inc.	Peter J. Tezza II	CEO, Principal Executive Officer and Director
0001665160-19-000581	1	MyApps Corp.	Adnan Malik	CEO, Director, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer
0001739576-19-000001	1	Coinvest LLC	Dzuy (Damon) Nam Huynh	Chief Executive Officer
0001749046-19-000006	1	Nori, LLC	/s/ Paul Gambill	Chief Executive Officer
0001670254-19-000310	1	Border X Brewing LLC	Martin Favela	CFO / Operations Manager
0001644600-19-000018	1	Sagoon Inc.	Govinda Giri	CEO, Principal Executive Officer and Director
0001715704-19-000003	1	CrediBLL, Inc.	Neeraj Sharma	CEO, Comptroller, and Chief Financial Officer
0001742857-19-000004	1	Polymath Labs, Inc.	Matthew Wilkerson	Chief Executive Officer
0001730217-19-000001	1	Gamify, Inc.	EKB	CEO
0001710332-19-000002	1	Duralogic USA Inc	Bryce Fisher	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001742065-19-000001	1	DHG Partners, LLC	Jeanne Herbert	Owner
0001705975-19-000001	1	Pitch 25, LLC	Brian Ching	Manager
0001660945-19-000001	1	Everytable, PBC	Sam Polk	CEO
0001665160-19-000558	1	G3C Technologies Corporation	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000573	1	Open Box Buy Corporation	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001773979-19-000003	1	WHEELHOUSE CAPITAL INVESTMENTS INC.	JOHN P. BAILES	CEO
0001752130-19-000003	1	CoverUS, Inc	Andrew Hoppin	CEO & Director
0001739119-19-000001	1	YourVirtualSIM Inc.	Alexandre Botteri	President
0001730905-19-000001	1	Williamsburg Distillery	William S. Dodson, Jr.	Director, President, Secretary, and Treasurer
0001752130-19-000004	1	Book & Main, Inc.	Tracey Suppo	CEO and President
0001665160-19-000584	1	Lettuce Networks, Inc	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001774046-19-000001	1	Farm From a Box, Inc.	Scott Stewart Thompson	President
0001665160-19-000582	1	WaterRR, Inc.	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director
0001665160-19-000560	1	Ginjan Bros, Inc.	Mohammed Diallo	CEO, Principal Executive Officer, and Director
0001742857-19-000002	1	POQ ISSUER, LLC	Michael Weiksner	Manager
0001665160-19-000554	1	Keezel, Inc	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer
0001727168-19-000001	1	Hackrod Inc.	Michael McCoy	Chief Executive Officer
0001669191-19-000155	1	Braidy Industries, Inc.	Craig Bouchard	Principal Executive Officer
0001665160-19-000571	1	microsurgeonbot Inc.	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001750319-19-000001	1	Airto, Inc	Shi Li	CEO, principal financial officer, and principal accounting officer
0001665160-19-000543	1	Life Recovery Systems HD, LLC	Robert J Freedman	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001664957-19-000004	1	Pearachute Inc.	Desiree Vargas Wrigley	Chief Executive Officer and President
0001665160-19-000540	1	One Roq Spirits LLC	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001715007-19-000001	1	FreshMynd Inc.	Devesh Sharma	President and Chief Financial Officer
0001670254-19-000309	1	Arolucha, Inc.	Jason Brown	CEO
0001665160-19-000539	1	THAT'S EATERTAINMENT CORP.	Ronald L. Miller, Jr.	Vice President, CFO, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000537	1	Next Future Transportation inc.	Emmanuele Spera	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001674632-19-000001	1	Beta Bionics, Inc	Serafina Raskin	VP, General Counsel and Corporate Secretary
0001667731-19-000139	1	Clean Bite, LLC	John H. Gallagher, Jr.	Managing Director
0001139685-19-000001	1	20/20 GeneSystems, Inc.	Jonathan Cohen	Chief Executive Officer
0001665160-19-000535	1	THAT'S EATERTAINMENT CORP.	Ronald L. Miller, Jr.	Vice President, CFO, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer
0001644600-19-000016	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer
0001674612-19-000001	1	ZELGOR INC.	John Fanning	CEO
0001669191-19-000150	1	Maingear, Inc.	Wallace Santos	Chief Executive Officer
0001706024-19-000001	1	GoSun Inc.	Patrick Sherwin	Chief Executive Officer
0001742118-19-000001	1	Abeille Beaute LLC	Alyssa Fine	Owner
0001757055-19-000002	1	Growgenics LLC	Richard A. Genga Jr.	CEO
0001665160-19-000532	1	Fusion Properties Management Group, Inc. d/b/a Fusion Farms	Kendell Lang	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001669191-19-000148	1	BumBee Designs Incorporated	James Canova	Principal Executive Officer
0001731813-19-000003	1	Sweat Cosmetics Inc	Emily Hines	CFO, Founder, Board Member
0001722850-19-000001	1	Krav Maga NYC, LLC	/s/Matan Gavish	Managing Member
0001736304-19-000002	1	Primo Wind, Inc.	Edward McMahon	Founder/CEO
0001700829-19-000005	1	SEC Upload	Orion W Parrott	CEO
0001665160-19-000527	1	Keezel, Inc.	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer
0001683168-19-001255	1	HYLETE, Inc.	/s/ Ronald Wilson	Chief Executive Officer
0001771760-19-000002	1	Bakery on the Square	Viki Allin	Owner
0001723348-19-000001	1	Millie's Ice Cream Truck, LLC	Lauren Townsend	Owner
0001713167-19-000002	1	French Morning Media Group Inc	Emmanuel Saint-Martin	CEO
0001598982-19-000002	1	True Gault, Inc. (f/k/a Shulogique, Inc.)	Sandra Gault	CEO and Co-Founder
0001739405-19-000001	1	Oxalis Food, LLC	Steve Wong	Managing Member of Redwood Hospitality LLC, the Managing Member
0001665160-19-000517	1	Keezel, Inc.	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer
0001669191-19-000146	1	Domestic Brands Inc	Lawrence Charles	Principal Executive Officer
0001726635-19-000002	1	theCut LLC	Obi Omile Jr	CEO
0001665160-19-000513	1	ElectroniXiQ, Inc.	Karlos Walkes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-19-000145	1	Domestic Brands Inc	Lawrence Charles	Principal Executive Officer
0001144204-19-022336	1	ZENII, LLC	Michael Nelson	Principal Executive Officer
0001738944-19-000002	1	PIXILATED LLC	/s/Nicolas China	Chief Executive Officer and Manager
0001754591-19-000001	1	607 Western Restaurants LLC	Robert Ahn	Managing Member
0001724091-19-000001	1	Bravery Chef Hall, LP	Lian Pham	Partner of the general partner
0001665160-19-000511	1	Jinglz, Inc.	Aaron Itzkowitz	CEO, President, Chairman, Director, Principal Executive Officer
0001716072-19-000001	1	Fathom Drones Inc	Matthew Gira	Principal Executive Officer
0001691608-19-000001	1	Fair Isle Brewing LLC	Geoffrey Barker	Manager
0001722197-19-000002	1	INDECO UNION	David Levine	CEO
0001580960-19-000002	1	Pigeonly, Inc.	Frederick Hutson	Chief Executive Officer
0001665160-19-000510	1	Waverly Labs Inc	Andrew Ochoa	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer
0001702419-19-000002	1	Kylie.ai, Inc.	Jamasen Rodriguez	Chief Executive Officer
0001683168-19-001250	1	/s/ John Climaco	John Climaco	Chief Executive Officer
0001665160-19-000509	1	LRF Thoroughbred Fund II, LLC	Gary Fenton	Principal Executive Officer and Managing Partner, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000508	1	Rhode Islands Dressings, LLC	Carder Starr	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000506	1	Monetran, LLC	Don Bielak	CEO, Principal Executive Officer and Manager,Principal Financial Officer and Principal Accounting Officer
0001683168-19-001248	1	Crooru Corporation	/s/ Wilson Encarnacion	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001725941-19-000001	1	Mugatunes Inc.	Andrew Meagher	CEO
0001665160-19-000505	1	Erndo Inc.	Peter Jenson	CEO, Principal Executive Officer, and Principal Executive Director
0001665160-19-000503	1	Kind Katie Movie Partners, LLC	Jon Graham	CEO and Director, Principal Financial Officer and Principal Accounting Officer
0001669753-19-000001	1	Whoseyourlandlord, Inc.	Ofo Ezeugwu	CEO
0001725245-19-000002	1	Preemadonna Inc.	/s/Herpreet Walia	CEO, President, and Director
0001757098-19-000004	1	ZenSpace Inc	Mayank Agrawal	Chief Executive Officer
0001745321-19-000001	1	ECXTECH INC	Ryan Cullins	CEO
0001665160-19-000500	1	Mycroft AI Inc	Joshua Montgomery	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001737933-19-000002	1	Emmer & Co LLC	Jesse Solomon	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001664526-19-000001	1	Play Impossible Corporation	Brian Monnin	CEO and Director
0001675773-19-000001	1	RadioPublic PBC	Jake Shapiro	CEO
0001751635-19-000003	1	Neopenda, PBC	Sona Shah	CEO
0001658754-19-000001	1	Pongalo Inc.	Richard Hull	Chief Executive Officer, Principal Financial Officer, Principal Accounting Officer
0001644600-19-000013	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer
0001665160-19-000498	1	Divinia Water, Inc.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001649856-19-000005	1	K POP Foods, Inc.	Theodore Lee	CEO and Director
0001730100-19-000002	1	Witnet Foundation	Daniele Levi	President
0001703835-19-000002	1	Sidekick Technologies, Inc.	J. Alexander Arata	CEO/Co-Founder
0001743467-19-000001	1	PropertyClub, Inc.	Andrew Weinberger	President and CEO
0001665160-19-000496	1	Boku International, Inc.	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000495	1	Aurora Sky Events LLC	Nathanael Engen	Founder, CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001716791-19-000002	1	HireClub.com, Inc.	Ketan Anjaria	CEO
0001716174-19-000002	1	Tall Idea Labs, Inc.	Anand Pandharikar	CEO
0001193125-19-128119	1	ADVANCED AESTHETIC TECHNOLOGIES, INC.	/s/ Doug Abel	Chief Executive Officer
0001665160-19-000491	1	ARTICHOKE, LLC	Justin Shelby	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000489	1	Jet Token Inc.	Michael Winston	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001680041-19-000002	1	Maternova Inc.	Praksh Veenom	CEO
0001718354-19-000001	1	Green Pinata LLC	Shiva Kashalkar	CEO
0001665160-19-000487	1	Monte Cristo Productions, LLC	Avi Bernard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000485	1	Timeburst	Chris La Cross	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000483	1	Paygevity Inc.	Neil H. Rothenberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001735360-19-000001	1	Parlay App, Inc.	Keith Frankel	President and Chief Executive Officer
0001665160-19-000481	1	MedChain Inc	Joachim Sandgaard	CEO, Director, Principal Executive Officer, Principal Financial Officer, and Principal Accounting Officer
0001665160-19-000479	1	Boku International, Inc.	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000477	1	Eliport, Inc.	Dmitry Skorinko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000474	1	Boku International, Inc.	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001649856-19-000003	1	Gryphon Online Safety, Inc.	John Wu	CEO
0001745727-19-000002	1	FOCUSMATE INC	Taylor Jacobson	President and Chief Executive Officer
0001750337-19-000001	1	Remember When Ice Cream Inc	Debra Spotts	Owner
0001649856-19-000001	1	Greensbury Market, Corp.	Ted Hopper	CEO
0001478263-19-000002	1	PT Motion Works, Inc.	Bryan Pate	CEO
0001723082-19-000001	1	Farm.One, Inc.	Robert Laing	CEO
0001749046-19-000003	1	Nori, LLC	/s/ Paul Gambill	Chief Executive Officer
0001706939-19-000001	1	kulaBrands, Inc.	Peter Gantner	Chief Executive Officer
0001758696-19-000001	1	Smart Yields, Inc.	Vincent Kimura	Director & Chief Executive Officer
0001477932-19-002167	1	WOLFPRINT 3D INC	/s/ Timmu Toke	President/CEO
0001733803-19-000002	1	M Cycle LLC	Megan Tyrrell	Member
0001665160-19-000468	1	Your Car, Our Driver, Inc.	Josef Wojtkow	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001708907-19-000009	1	Modbook Inc	Andreas Haas	CEO, Director, Secretary, President, and CFO
0001733819-19-000001	1	City Griddle, LLC	Sameer Patel	Manager of APRB, LLC, the manager
0001665160-19-000470	1	Proctor360 Inc.	Ganga Bathula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001755391-19-000001	1	Boku International, Inc.	Lynn Rolle	CEO
0001739109-19-000001	1	UBIF Tech Solutions Inc	MICHAEL W PIERCE	PRESIDENT
0001744839-19-000001	1	Woodpecker Technologies, LLC	Alex Melehy	Chief Executive Officer
0001773255-19-000001	1	InnaMed, Inc.	/s/Eshwar Inapuri	Director, President
0001193125-19-125891	1	Jeffrey Todd Coleman	J. Todd Coleman	Chief Executive Officer & Secretary
0001715599-19-000001	1	Full Circle Brewing, Co. Ltd. LLC	Arthur Moye	CEO
0001760170-19-000002	1	Commissary Hall LLC	Sebastian Madero	Treasurer
0001665160-19-000472	1	Divinia Water, Inc.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001770023-19-000003	1	Hit Reset LLC	Siri Chakka	Manager
0001665160-19-000466	1	ICARUS BLOCKCHAIN GROUP INC.	Maya Parbhoe	CEO, Principal Executive Officer and Director
0001745548-19-000001	1	K POP Foods, Inc.	Theodore Lee	CEO and Director
0001665160-19-000463	1	LGBT Media, Inc.	Jordan Weiss	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001756092-19-000003	1	Sunset Patio Lounge LLC	Dominic Moreau	Managing Member
0001724740-19-000003	1	YouNow Services, LLC	Adi Sideman	Managing Member
0001722182-19-000001	1	Pawprint, Inc.	Emily Dong	President
0001665160-19-000460	1	ZipZap, Inc.	Alan Safahi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001742055-19-000001	1	SapientX Inc.	David Colleen	CEO
0001724637-19-000001	1	BuffBrew Taproom, LLC	Rassul Zarinfar	President/CEO of Sole Member
0001729314-19-000003	1	Dash Labs, Inc.	Jamyn Edis	Director
0001686552-19-000001	1	Better World Spirits Inc	Wade Keech	President
0001653582-19-000002	1	EF Resources, Inc.	Casey Minshew	Chief Executive Officer
0001758964-19-000003	1	Up Sonder, LLC	Derek Waleko	Chief Executive Officer
0001665160-19-000457	1	Fuller Real Estate Solutions LLC	Jonathan Fuller	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000455	1	LiteScape Technologies, Inc.	Aleksey Feldman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000453	1	OPER, LLC	David Laiderman	Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer
0001729314-19-000002	1	Dante Labs International LLC	Andrea Riposati	CEO and Managing Member
0001708142-19-000008	1	Ironclad Distillery, Inc.	/s/Stephen King	President
0001665160-19-000451	1	Flower Turbines LLC	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000308	1	SpaceFab.US, Inc.	Randall Chung	CEO/Co-Founder
0001670254-19-000306	1	LiquidPiston, Inc.	Alexander Shkolnik	CEO
0001773714-19-000002	1	Core State Holdings Corp	Oleg Cheine	President
0001769004-19-000006	1	Sleepless Musical LLC	David Shor	Sole Member
0001669191-19-000143	1	Ocean Renewable Power Company, Inc.	Christopher Sauer	Principal Executive Officer
0001680729-19-000002	1	Arbit, Inc.	Alex Bullington	Co-Founder and Co-CEO
0001721124-19-000002	1	LoveBug Nutrition Inc.	Benjamin Harris	CFO & Treasurer
0001695244-19-000001	1	EverMem Inc	Thomas Reese	Chief Executive Officer; President
0001748372-19-000001	1	Feast & Fettle Inc.	Carlos Ventura	Chief Executive Officer
0001666102-19-000013	1	SUCCESS BY MEDIA HOLDINGS INC	Jay Noland	CEO
0001665160-19-000443	1	Vizrom Inc.	Emmanuel Umoh	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-19-000448	1	Open Box Buy Corporation	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000441	1	BluCollr, LLC.	Christoper R. Lawrence	CEO, Manager, Head of Business Development and Marketing
0001665160-19-000445	1	StartEngine Crowdfunding, Inc	Howard Marks	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director
0001674421-19-000002	1	Bloomery Investment Holdings, LLC	Linda Losey	Member, LLC
0001669191-19-000140	1	GT Spirits Inc	Christopher Moran	Principal Executive Officer
0001665160-19-000438	1	One Roq Spirits LLC	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001701378-19-000001	1	Powell Development Group, Inc.	Charles Powell	Founder
0001726531-19-000002	1	Unlimited Tomorrow, Inc.	Easton LaChappelle	CEO
0001773714-19-000001	1	Core State Holdings Corp	Oleg Cheine	President
0001709539-19-000004	1	Shark Wheel Inc.	Zack Fleishman	Chief Operating Officer
0001665160-19-000435	1	Bublish, Inc.	Kathy Meis	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000433	1	Lettuce Networks, Inc.	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001732447-19-000002	1	Gather Voices, Inc.	Michael Hoffman	CEO
0001770585-19-000003	1	Alpha Vertex, Inc.	Mutisya Ndunda	principal executive officer, principal financial officer, principal accounting officer, and director
0001665160-19-000431	1	G3C Technologies Corporation	Vitaly Khusidman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000301	1	PopSchools, Inc.	Nikema Prophet	Founder
0001670254-19-000299	1	HigherMe	Rob Hunter	Founder / CEO
0001670254-19-000298	1	WhiteClouds, Inc.	Jerry Ropelato	Chief Executive Officer
0001765330-19-000002	1	Airspace Experience Technologies, Inc.	Jon Rimanelli	Principal executive officer, principal financial officer, principal accounting officer and director
0001670254-19-000294	1	Eliot's Adult Nut Butters LLC	Michael Kanter	CEO
0001670254-19-000291	1	BLAZnTECH, Inc.	Benjamin Bondar	CEO & Founder
0001670254-19-000288	1	Extreme Sandbox, LLC	Randy Stenger	Founder/CEO
0001670254-19-000286	1	Tampon Tribe, Inc.	Jennifer Eden	CEO
0001774981-19-000001	1	Abjuration Brewing LLC	David Hallam	Owner
0001651835-19-000002	1	Cleveland Whiskey LLC	Tom Lix	CEO
0001644600-19-000009	1	NowRx, Inc.	Cary Breese	CEO
0001669191-19-000138	1	Berylline Corp	Dennis Dresser	President/Chief Executive Officer
0001144204-19-021378	1	Gab AI Inc	/s/ Andrew Torba	CEO
0001770587-19-000001	1	Coursalytics, Inc.	Ilya Breyman	Founder, CEO
0001665160-19-000429	1	WebTez, Inc.	Peter J. Tezza II	CEO, Principal Executive Officer and Director
0001720035-19-000002	1	ArtistWorks, LLC	Richard Lang	CONTROLLER
0001665160-19-000424	1	Eclipse Diagnostics Inc.	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000421	1	Monetran, LLC	Don Bielak	CEO, Principal Executive Officer and Manager,Principal Financial Officer and Principal Accounting Officer
0001765330-19-000001	1	Airspace Experience Technologies, Inc.	Jon Rimanelli	Principal executive officer, principal financial officer, principal accounting officer and director
0001666102-19-000012	1	Success By Media LLC	Jay Noland	CEO
0001665160-19-000419	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001716906-19-000006	1	Martell Broadcasting Systems, Inc.	Carey Martell	President
0001728560-19-000002	1	SynTouch, Inc.	David Groves	CEO
0001768235-19-000003	1	Vinty Inc.	Pierre Lapointe	CEO, issuer, principal executive officer, and controller
0001665160-19-000418	1	Flower Turbines LLC	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000415	1	The Spirit Apps, Inc. DBA Cheerlife	Alexander McCarthy	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer
0001768235-19-000002	1	Vinty Inc.	Pierre Lapointe	CEO, issuer, principal executive officer, and controller
0001715013-19-000002	1	Edge Tech Labs, LLC	Shaun Masavage	CEO
0001665160-19-000413	1	Rhino Hide LLC	Jason Giddings	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000411	1	Jasperate, Inc.	David Weksel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001741753-19-000001	1	Local Choice Inc.	Paula Dezzutti Hewlette	Director, President, Chief Executive Officer
0001720880-19-000004	1	MJ Hybrid Solutions, INC	Melissa Stapley	CEO
0001665160-19-000409	1	FireBot, Inc.	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001718528-19-000002	1	World's Best Enterprises LLC	Kevin Chow	Managing Member
0001665160-19-000407	1	NetObjex, Inc.	Raghu Bala	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-19-000137	1	Kingscrowd LLC	Chris Lustrino	Chief Executive Officer
0001739206-19-000002	1	Meg Media Inc.	/P. Davis Jones/	CEO
0001669191-19-000135	1	Involved, Inc.	Jacob Dansey	Chief Executive Officer
0001665160-19-000404	1	Rhino Hide LLC	Jason Giddings	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-19-000403	1	Locking Line Barriers Corporation dba WATERBLOCKS	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001709628-19-000003	1	CLOUDASTRUCTURE, INC.	S. Richard Bentley	CEO
0001665160-19-000401	1	Wow Sports Network Inc.	Jennifer Lapoint	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001768235-19-000001	1	Vinty Inc.	Pierre Lapointe	CEO, issuer, principal executive officer, and controller
0001665160-19-000399	1	BioHealthonomics Inc.	Cristian Arnou	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-19-000285	1	Van Cleave Dry Goods LLC	Adam Van Cleave	President & CEO
0001670254-19-000283	1	Powur, PBC	Jonathan Budd	Founder & CEO
0001718414-19-000001	1	Spikes Beverage Co	Daniel A. Twyman	Co-founder
0001670254-19-000281	1	Sam Lee Laundry LLC	David Gluck	Producer & General Manager
0001669191-19-000133	1	Leo Aerospace LLC	Dane Rudy	Chief Executive Officer
0001647487-19-000002	1	Republic Restoratives LLC	Pia Carusone	Owner
0001670254-19-000280	1	SFBC Wyomissing, LLC	John Giannopoulos	Owner, Managing Director
0001670254-19-000272	1	MoJoe Brewing Company, LLC	Joseph Hyman	Co-Founder and CEO
