ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001670254-19-000099	0			Womp Studio LLC	Limited Liability Company		DE	2016-09-02	515 Johnson ave		Brooklyn	NY	11237	http://womp.xyz	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000096	0			Black Momma Tea and Cafe, Inc	Corporation		DE	2017-08-23	1488 Deer Park Avenue	suite #382	N.Babylon	NY	11703	http://www.blackmommateas.com				
0001665160-19-000245	0			Dragon Cloud, Inc.	Corporation		WY	2019-02-19	276 5th Avenue Suite 704-3009		New York	NY	10001	https://dragoncloud.io	StartEngine Capital, LLC	0001665160	007-00007	
0001756797-19-000001	0	Our best estimate of the total amount raised by Issuer in the offering is $71,000. The funds are currently being processed. The actual amount may be lower.		WANDERING STAGE LLC	Limited Liability Company		MA	2018-05-01	163 HIGH ST		NEWBURYPORT	MA	01950	www.thewanderingstage.com	MainVest, Inc.	0001746059	007-00162	298384
0001756904-19-000001	0			ALIMENTARY LLC														
0001769004-19-000001	0			Sleepless Musical, LLC	Limited Liability Company		DE	2015-11-25	3905 State Street Suite 7-237		Santa Barbara	CA	93105	http://www.sleeplessthemusical.com/	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001766440-19-000005	0		"Clarification in ""Additional Matters Related to the Security"" section"	Pope's Kitchen, LLC	Limited Liability Company		OH	2015-01-20	20030 SCOTTSDALE BLVD		SHAKER HEIGHTS	OH	44122	https://popeskitchen.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-19-000243	1		Issuer is extending the length of their campaign by 56 days.	One Roq Spirits, LLC	Limited Liability Company		NY	2012-03-12	430 VIRGINIA STREET		BUFFALO	NY	14201	www.oneroqclub.com	StartEngine Capital, LLC	0001665160	007-00007	
0001752109-19-000001	0		Extension of offer.	ROOTS & VINE PRODUCE & CAFE, INC	Corporation		IL	2018-07-24	2016 W. 119TH STREET		CHICAGO	IL	60643	www.RootsAndVineInc.com	Buy The Block	0001693877	007-00098	287496
0001757431-19-000002	1		Updated website to reflect business web address.	BROADWAY PROJECT ONE, LLC	Limited Liability Company		IN	2018-10-13	541 MCKINLEY STREET		GARY	IN	46404	www.MoreGoldInvestors.com	Buy The Block	0001693877	007-00098	287496
0001767606-19-000002	0			Varner Enterprises Inc	Corporation		DE	2019-02-05	22520 LAHSER RD		SOUTHFIELD	MI	48033	www.l2records.com	truCrowd, Inc	0001667145	007-00015	283063
0001765748-19-000004	0		Add perks to the campaign, which are listed in the Company Summary (attached as Exhibit B to Form C).	Jack Henry Spirits LLC	Limited Liability Company		UT	2015-10-13	1802 S. Jordan Pkwy, #200		South Jordan	UT	84095	https://tequilaciudad.com/	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001665160-19-000242	1		Issuer is extending the length of their campaign by 60 days.	DiscountCell, Inc	Corporation		UT	2005-01-24	350 W 500 S		PROVO	UT	84601	www.discountcell.com	StartEngine Capital, LLC	0001665160	007-00007	
0001708142-19-000006	0		Add additional perks (listed in Exhibit B of Form C)	Ironclad Distillery, Inc.	Corporation		VA	2014-05-22	124 23RD ST.		NEWPORT NEWS	VA	23607	https://www.ironcladdistillery.com	MICROVENTURE MARKETPLACE INC.	0001478147	008-68458	000152513
0001760520-19-000004	0	THE OFFERING DID NOT MEET TARGET; FUNDS BEING RETURNED TO INVESTORS.		ActionTrac Global LLC	Limited Liability Company		DE	2017-08-03	550 WEST B STREET, 4TH FLOOR #132	#132	SAN DIEGO	CA	92101	www.actiontrac.net	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001768551-19-000002	0			47-53 Crescent Ave, LLC	Limited Liability Company		DE	2019-02-04	51 CRESCENT AVE.		BRIDGEPORT	CT	06608	www.usabridgeport.info	NSSC Funding Portal, LLC	0001665614	007-00012	
0001759348-19-000004	0		Pursuant to Rule 304, the Offering, having exceeded its Target Amount, will close on March 11, 2019, at 11:59 PM PT; the Offering will accept investments in the last 48 hours. Investment commitments must be cancelled before March 9, 2019, at 11:59 PM PT.	Mailtag Company, LLC	Limited Liability Company		AZ	2017-09-19	6021 E. LAFAYETTE BLVD.		SCOTTSDALE	AZ	85251	http://MailTag.io	OpenDeal Portal LLC	0001751525	007-00167	283874
0001709628-19-000002	1		1) increase the maximum offering amount to $1,070,000.00, 2) update historical financials, 3) update the financial statements, 4) update the use of proceeds, and 5) provide notice that the Offering will be made on a rolling close.	CLOUDASTRUCTURE, INC.	Corporation		DE	2003-03-28	585 BROADWAY STREET		REDWOOD CITY	CA	94063	https://www.cloudastructure.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-19-000089	0			True Syrups & Garnishes DBA Pratt Standard Cocktail Company	Corporation		DC	2014-11-10	135 Rhode Island Ave NE		Washington	DC	20002	http://www.prattstandard.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000087	0			SFO84, Inc	Corporation		DE	2014-03-25	584 Castro Street		San Francisco	CA	94114	https://www.misterbandb.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001759945-19-000001	0			SCENTBOX, LLC	Corporation		DE	2017-05-09	3440 W WARNER AVE STE C		SANTA ANA	CA	92704	https://www.scentbox.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-19-000240	0		The issuer has made non-material updates to their campaign page.	Fusion Properties Management Group, Inc. d/b/a Fusion Farms	Corporation		PR	2018-01-01	2007 Calle Jaime Rodriguez		Mayaguez	PR	00682	https://www.fusionfarmspr.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001760318-19-000002	0		Added webinar transcript (attached as Exhibit G)	Physio, LLC	Limited Liability Company		FL	2018-02-26	2002 E. 5th Avenue #108		Tampa	FL	33605	www.fitpeak.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001768510-19-000001	0			Oak & Partners Apparel, LLC	Limited Liability Company		NY	2016-01-04	55 NASSAU		BROOKLYN	NY	11222	https://www.oaknyc.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001760272-19-000003	0		Clarifications in financial condition discussion and securities description; adding forward-looking statement disclosure; addition of campaign page and video transcript exhibits; including DBA name; removing pitch deck; replacing executive summary.	New Moon Clothing, Inc.	Corporation		MT	2015-05-07	2418 LOCUST ST.		BUTTE	MT	59701	https://purseforthepeople.com/	MiTec, PBC	0001690300	007-00133	292759
0001766521-19-000001	0			SleepChoices LLC	Limited Liability Company		DE	2017-02-03	10700 WILES RD.		CORAL SPRINGS	FL	33076	https://sleepchoices.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-19-000236	0			Bahari Energy LLC	Limited Liability Company		MD	2013-07-30	12108 Sioux Pl.		Gaithersburg	MD	20878	www.baharienergy.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-19-000076	1		issuer adjusted price per share.	GT Spirits Inc	Corporation		DE	2015-12-06	862 E 2ND ST	Suite 6	Boston	MA	02127-2431	http://ghosttequila.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-19-000234	0	At the close of the offering, the issuer closed on $27,550 and 13,965 number of securities.		TotalSource Solutions, Inc	Corporation		VA	2016-10-31	1020 JOHN PAUL JONES DRIVE		STAFFORD	VA	22554	https://www.totalsource.solutions	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000233	1		Issuer is extending the length of their campaign by 60 days.	Dashing Corp	Corporation		DE	2018-03-22	4742 LIBERTY ROAD SOUTH	SUITE NO. 104	SALEM	OR	97302	www.getdashing.com	StartEngine Capital, LLC	0001665160	007-00007	
0001760049-19-000001	1		Added CPA-reviewed financial statements (attached as Exhibit A), updated user traction and historical financials in the Company Summary (attached as Exhibit B), increased maximum Offering amount to $200k and extended Offering deadline to March 25, 2019.	Coinseed, Inc.	Corporation		DE	2017-11-22	1460 Broadway		New York	NY	10036	www.coinseed.co	MicroVentures Marketplace Inc.	0001478147	008-68458	152513
0001665160-19-000231	0			WaterRR, Inc.	Corporation		DE	2018-12-10	10052 Floating Island Way		Shepherd	MT	59079	www.waterrr.co	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-19-000074	0		issuer extended offering deadline.	BumBee Designs Incorporated	Corporation		CA	2018-06-04	1250 Borregas Avenue	#131	Sunnyvale	CA	94089	http://www.bumbeeseat.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-19-000228	0			Bein Carib Inc.	Corporation		IL	2018-12-04	121 S Kenmore Ave		Elmhurst	IL	Elmhurst	www.beincarib.com	StartEngine Capital, LLC	0001665160	007-00007	
0001666102-19-000006	0		Extend the offering deadline	Success By Media LLC	Limited Liability Company		NV	2015-10-07	170 S GREEN VALLEY PKWY	SUITE 300	HENDERSON	NV	89013	https://successbymedia.com	Mr. Crowd	0001666102	007-00042	284278
0001669191-19-000072	0		issuer extended offering deadline.	SRA Health, Inc.	Corporation		DE	2018-01-23	531 Grand Blvd	Unit 513	Kansas City	MO	64106	www.sara.health	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001766595-19-000001	0			Luviv, LLC	Limited Liability Company		PA	2019-01-30	1805 BABCOCK BLVD		PITTSBURGH	PA	15209	http://www.theflamebbq.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001669191-19-000069	0			GT Spirits Inc	Corporation		DE	2015-12-06	862 E 2ND ST	Suite 6	Boston	MA	02127-2431	http://ghosttequila.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-19-000225	0			entreDonovan Wholesale, LLC	Limited Liability Company		DE	2018-08-03	222 Delaware Ave., #105		Wilmington	DE	19801	edieWholesale.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000223	0			II Transatlantic, Inc.	Corporation		DE	2015-02-24	6615 Flanders Drive	Suite B	San Diego	CA	92121	https://instantimprints.com	StartEngine Capital, LLC	0001665160	007-00007	
0001765585-19-000003	0		Issuer is extending the offering deadline to March 29, 2019 and lowering the target amount to $20,000.	Ohana School of Performing Arts	Other	SOLE PROPRIETORSHIP	MA	2016-05-19	470 NEWTON ST		SOUTH HADLEY	MA	01075	http://www.ohanaperformingarts.com	MainVest, Inc.	0001746059	007-00162	
0001665160-19-000220	0			MyApps Corp.	Corporation		FL	2015-12-07	801 International Parkway Suite 500		Lake Mary	FL	32746	https://CallingDr.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000217	1		Issuer is extending the length of their campaign by 52 days.	Geopulse Exploration Inc.	Corporation		NV	2004-08-13	6600 SUNSET BLVD, 2ND FLOOR		LOS ANGELES	CA	90046	www.canncoin.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000216	1		Issuer is extending the length of their campaign by 60 days.	CEN INC	Corporation		DE	2018-02-09	8070 LA JOLLA SHORES DRIVE	434	LA JOLLA	CA	92037	www.cen.ai	StartEngine Capital, LLC	0001665160	007-00007	
0001666102-19-000005	1		1) the per unit price, target number of the securities offered  2) maximum offering amount  3) the intended use of proceeds of this offering   4) how the securities being valued	Fragrance of Heaven LLC	Limited Liability Company		TX	2018-06-14	3501 50TH STREET	SUITE 124	LUBBOCK	TX	79413	https://fragranceofheavencandles.com	Mr. Crowd	0001666102	007-00042	284278
0001757098-19-000001	0	The issuer raised approximately $330,000 during the offering period. Payment are still being processed; the exact amount has yet to be determined.		ZenSpace Inc	Corporation		CA	2017-10-10	3103 LISMORE COURT		SAN JOSE	CA	95135	https://zenspace.io/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001758255-19-000003	0		Updated the company summary (attached as Exhibit B to Form C) to include a perks campaign for investors in the Offering.	Thumb Butte Distillery, Inc.	Corporation		AZ	2013-10-08	400 N Washington Ave		Prescott	AZ	86301	ThumbButteDistillery.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001669191-19-000066	0		issuer extended offering deadline.	Domestic Brands Inc	Corporation		DE	2018-09-19	235 E Broadway	Ste 518	Long Beach	CA	90802	cnctea.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-19-000214	0			Eden GeoPower, Inc.	Corporation		DE	2017-10-13	444 Somerville Ave		Somerville	MA	02143	https://www.edengeopower.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000085	0			The Clement Street Brewpub, LLC	Limited Liability Company		CA	2017-07-11	823 Clement St.		San Francisco	CA	94117	http://https://www.lostmarblesbrewpub.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000082	0			Active Faith Inc.	Corporation		TX	2012-01-01	720 Rusk St		Houston	TX	77002	http://activefaithsports.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001757857-19-000002	0			FanCompete LLC														
0001754594-19-000001	0	Issuer raised $107,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Waffle Bus Heights, LLC	Limited Liability Company		TX	2018-08-04	1835 N SHEPARD DR.	SUITE A	HOUSTON	TX	77008	https://www.thewafflebus.com/	NextSeed US LLC	0001667892	007-00023	283225
0001675481-19-000003	0	The total amount of securities sold in the offering was $33,396.		Spotlight: Girls	Corporation		CA	2016-05-10	671 63RD ST		OAKLAND	CA	94609	www.spotlightgirls.com	MiTec, PBC	0001690300	007-00133	292759
0001669191-19-000064	1		nomination of new chief executive officer.	Advanced Aesthetic Technologies, Inc.	Corporation		DE	2014-01-06	1 Brookline Place	Suite 427	Brookline	MA	02445	https://www.algeness.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-19-000211	1		Issuer is extending the length of their campaign by 60 days.	ECXTECH INC.	Corporation		NV	2018-03-09	80 W. 1ST ST.	STE.A	RENO	NV	89501	https://ecxtech.io	StartEngine Capital, LLC	0001665160	007-00007	
0001761087-19-000001	1		Added updated user metrics, financials, and advisory board to Company Summary (attached as Exhibit B), added webinar transcript (attached hereto as Exhibit G), changed target Offering amount to $25,000, and extended Offering deadline to March 18, 2019.	ROWViGOR, LLC	Limited Liability Company		DE	2016-02-03	157 S. Washington Ave		Louisville	CO	80027	www.rowvigor.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001699129-19-000002	0			Chores R Us LLC	Limited Liability Company		DE	2016-05-23	222 W MERCHANDISE MART PLAZA	SUITE1212	CHICAGO	IL	60654	www.chorerelief.com				
0001670254-19-000081	0		Increase early bird perk to first $200k of investors; update main contact	Cary Rx Inc	Corporation		DE	2015-11-13	1300 7th st nw		washington	DC	20001	http://www.caryrx.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001757431-19-000001	1		Extension of offer, updating disclosures and adding financials. REG CF 201 Disclosures.	BROADWAY PROJECT ONE, LLC	Limited Liability Company		IN	2018-10-13	541 MCKINLEY STREET		GARY	IN	46404	https://mailchi.mp/6f9cbd38c924/broadwayprojectone	Buy The Block	0001693877	007-00098	287496
0001702498-19-000001	0			Bucket Technologies, Inc.														
0001670254-19-000080	1		Removed CFO officer (retired); Lowered campaign minimum to $250k; Lowered campaign minimum to $500k; Added new related party relationship; Updated close date	Asgard Brewing	Corporation		DE	2016-09-21	104 East 5th Street		Columbia	TN	38401	http://www.asgardbrewery.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-19-000078	1		Lower funding minimum; Increase early bird threshold; Update closing date	Ohos, Inc.	Corporation		CO	2015-12-13	3000 Lawrence St., #040		Denver	CO	80205	http://www.myohos.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001768621-19-000001	0			Commongrounds Cooperative	Other	Cooperative (a Michigan nonprofit corporation organized under the Consumer Cooperative Act)	MI	2018-03-22	425 BOARDMAN AVE	SUITE C	TRAVERSE CITY	MI	49684	https://commongrounds.coop	LOCALSTAKE MARKETPLACE LLC	0001544442	008-69063	000162726
0001670254-19-000075	0			Medford Brewing Company	Corporation		MA	2015-08-31	20 Dutton Circle		Medford	MA	02155	http://www.mbrewing.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000210	1		Issuer is extending the length of their campaign by 60 days.	Wise Power Inc	Corporation		DE	2017-11-02	2500 BROADWAY	BUILDING F, SUITE F-125	SANTA MONICA	CA	90404	http://getwisepower.com	StartEngine Capital, LLC	0001665160	007-00007	
0001765947-19-000002	0		Rule 201 disclosure inclusions.	Blackcommerce LLC	Limited Liability Company		MI	2016-08-18	615 GRISWOLD STREET	SUITE 700	DETROIT	MI	48377	https://blackcommerce.com/	Buy The Block	0001693877	007-00098	287496
0001691881-19-000001	0			Court Innovations Inc	Corporation		DE	2014-01-27	213 S. ASHLEY ST.	SUITE 200	ANN ARBOR	MI	48104	getmatterhorn.com				
0001669191-19-000062	0		issuer extended offering deadline.	Mercurius Biorefining, Inc	Corporation		WA	2010-12-10	3190 Bay Road		Ferndale	WA	98248	mercuriusbiorefining.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001761153-19-000001	0	Total funds raised: $22,300		KS Fitness LLC	Limited Liability Company		NY	2018-12-03	459 OLD ROUTE 82		CRARYVILLE	NY	12521	http://theksfitness.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001761779-19-000001	0	The issuer raised approximately $150,000 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Revry, Inc.	Corporation		CA	2016-03-01	1239 S. GLENDALE AVE		GLENDALE	CA	91205	https://revry.tv	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001764876-19-000001	0			Halo Energy LLC	Limited Liability Company		DE	2017-06-27	4 Edge Hill Rd.		Wellesley	MA	02481	https://www.halo.energy/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-19-000207	0			THATS EATERTAINMENT, CORP.	Corporation		NV	2013-11-21	7377 E. Doubletree Ranch Rd., Suite 280		Scottsdale	AZ	85258	www.modernround.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000209	1		Issuer is extending the length of their campaign by 60 days.	World Cycling League	Limited Liability Company		DE	2015-02-25	PO BOX 125	#6311	PHOENIXVILLE	PA	19460	https://worldcyclingleague.com	StartEngine Capital, LLC	0001665160	007-00007	
0001749548-19-000003	0	The total amount of securities sold in the offering was $26,250.		Geek Girl Tech, PBC	Corporation		DE	2018-02-08	2601 BLANDING AVE	#C182	ALAMEDA	CA	94501	https://geekgirltech.com	MiTec, PBC	0001690300	007-00133	292759
0001670254-19-000073	0			Inhabit.io, Inc	Corporation		DE	2016-06-10	2711 Centerville Road		Wilminton	DE	19808	https://shopmove.co/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000204	0		Updating end date.	Jet Token Inc.	Corporation		DE	2018-06-04	140 BROADWAY, 46TH FLOOR	SUITE 700	NEW YORK	NY	10005	https://www.privatejetcoin.io	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-19-000060	0		issuer extended offering deadline.	Subba Media Inc	Corporation		DE	2017-10-06	1209 Orange Street		New Castle County	DE	19801	www.subba-cultcha.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001765507-19-000004	1		Issuer is extending the offering deadline to April 19, 2019.	POPOVER KING LLC	Limited Liability Company		MA	2017-10-08	8 FANEUIL HALL MARKETPLACE	3RD FLOOR	BOSTON	MA	02109	https://popoverking.com/	MainVest, Inc.	0001746059	007-00162	298384
0001766440-19-000004	0		Edit of typo in Risk Factors	Pope's Kitchen, LLC	Limited Liability Company		OH	2015-01-20	20030 SCOTTSDALE BLVD		SHAKER HEIGHTS	OH	44122	https://popeskitchen.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001666102-19-000003	0			Saberation Inc.	Corporation		VA	2018-02-26	1801 PLEASURE HOUSE RD. STE. #109		VIRGINIA BEACH	VA	23455	https://saberation.com/	Mr. Crowd	0001666102	007-00042	284278
0001670254-19-000067	0			Charron Favreau LLC	Limited Liability Company		CA	2011-08-12	4682 Calle Bolero	Unit B	Camarillo	CA	93012	http://www.chareau.us	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-19-000203	0		Uploading Offering Document as JPG	Cheaters III Ltd.	Limited Liability Company		TX	2017-07-30	16610 DALLAS PKWY STE 25OO	STE 25OO	DALLAS	TX	75248	www.cheaters.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-19-000071	0			Homefree, LLC	Limited Liability Company		NH	2005-03-18	10 Industrial Drive		Windham	NH	03087	http://www.homefreetreats.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001768117-19-000001	0			ITERUM FOODS LLC	Limited Liability Company		MA	2019-01-30	303 SUMNER ST		EAST BOSTON	MA	02128	https://noodlesbyiterum.com/	MainVest, Inc.	0001746059	007-00162	
0001670254-19-000064	0			Unionmade														
0001665160-19-000200	0			Cheaters III, Ltd.	Limited Liability Company		TX	2017-07-30	16610 Dallas PKWY STE 25OO		Dallas	TX	75248	www.cheaters.com	StartEngine Capital, LLC	0001665160	007-00007	
0001768151-19-000002	0		Correction to typo on page 5.	Subziwalla LLC	Limited Liability Company		GA	2017-04-10	1080 WEST PEACHTREE ST NW	APT 401	ATLANTA	2Q	30309	https://www.subziwalla.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-19-000198	0	At the close of the offering, the issuer closed on $25,419.45 and 173,805 number of securities.		NetObjex, Inc	Corporation		DE	2015-09-30	92 CORPORATE PARK	SUITE C750	IRVINE	CA	92606	http://www.netobjex.com	StartEngine Capital, LLC	0001665160	007-00007	
0001768151-19-000001	0			Subziwalla LLC	Limited Liability Company		GA	2017-04-10	1080 WEST PEACHTREE ST NW	APT 401	ATLANTA	2Q	30309	https://www.subziwalla.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-19-000197	1		Issuer is extending the length of their campaign by 60 days.	Xcraft Enterprises, LLC	Corporation		DE	2017-02-28	418 E LAKESIDE AVE	SUITE 08	COEUR D ALENE	ID	83814	www.xcraft.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000196	1		Issuer is extending the length of their campaign by 60 days.	Worldcast Live Inc	Corporation		DE	2014-01-16	53 BRIDGE ST	SUITE 508	BROOKLYN	NY	11201	www.worldcastlive.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000195	1		Issuer is extending the length of their campaign by 60 days.	Icarus Blockchain Group Inc.	Corporation		DE	2018-08-23	ROELSTRAAT 22A		PARAMARIBO	V3	00000	www.ourox.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000194	1		Issuer is extending the length of their campaign by 60 days.	Persona Network, Inc.	Corporation		DE	2015-06-25	182 HOWARD ST. 119		SAN FRANCISCO	CA	94105	https://persona.io	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-19-000058	0	End of offering. Issuer failed to reach target amount and investor funds are being returned by the escrow agent.		Gravity Power, LLC	Limited Liability Company		CA	2008-11-17	5735B Hollister Avenue	Suite B	Goleta	CA	93117	www.gravitypower.net	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-19-000054	0		issuer extended offering deadline.	Advanced Aesthetic Technologies, Inc.	Corporation		DE	2014-01-06	1 Brookline Place	Suite 427	Brookline	MA	02445	https://www.algeness.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001666102-19-000001	1		1) the per share price, target number of the securuties offered  2) maximum offering amount  3) the intended use of proceeds of this offering 4) the financial condition of the issuer and review of operation 5) how the securities being valued	Organic Living Inc.	Corporation		FL	2010-05-01	1379 HIBISCUS STREET		CLEARWATER	FL	33755	http://OrganicLivingForAll.com	Mr. Crowd	0001666102	007-00042	284278
0001670254-19-000063	0			AGGRESSIVELY ORGANIC, INC	Other	Public Benefit Corporation	DE	2017-04-10	9160 Ford Circle		Fishers	IN	46038	http://www.aggressivelyorganic.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001765833-19-000002	1		Overall escrow updated from $700,000 to $350,000	automed Inc.	Corporation		IA	2016-06-27	1485 BLUE SKY BLVD		HUXLEY	IA	50124	https://automed.io/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001669191-19-000052	0		issuer extended offering deadline.	Rapunzl Investments, LLC	Limited Liability Company		IL	2016-07-26	1862 N. Dayton St.		Chicago	IL	60614	http://www.rapunzlinvestments.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-19-000192	0			CrediBILL, Inc.	Corporation		DE	2016-08-22	39510 Paseo Padre Parkway, Suite 110	Suite 110	Fremont	CA	94538	https://credibll.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000189	0			First 2 View, Inc.	Corporation		DE	2018-01-30	20 Pumping Station Rd		Salem	NH	03079	www.BuyersView.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000186	1		Issuer is extending the length of their campaign by 60 days.	Locking Line Barriers Corp	Corporation		CO	2015-10-10	4155 E. JEWELL AVE.	SUITE 610	DENVER	CO	80222	www.WaterBlocks.NET	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-19-000184	0			Blue Agave Importers, LLLP	Limited Liability Company		CO	2012-03-22	1020 15th Street, Suite 14A		Denver	CO	80202	www.suavecitotequila.com	StartEngine Capital, LLC	0001665160	007-00007	
0001760678-19-000001	0	Total funds raised $40,00		County Route Catering, Inc.	Corporation		NY	2001-12-27	1387 COUNTRY ROUTE 5		CANAAN	NY	12029	https://vicorestaurant.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001758831-19-000001	0			DAISYFACE FLOW, LLC														
0001765833-19-000001	0			automed Inc.	Corporation		IA	2016-06-27	1485 BLUE SKY BLVD		HUXLEY	IA	50124	https://automed.io/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001755490-19-000001	0			Benmelos, LLC	Limited Liability Company		TX	2017-12-20	14795 Memorial Dr.		Houston	TX	77079	https://www.carmelosrestaurant.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-19-000178	1		Issuer is extending the length of their campaign by 60 days.	Keezel, Inc.	Corporation		DE	2017-04-27	20377 SW ACACIA STREET, 2ND FLOOR		NEWPORT BEACH	CA	92660	https://keezel.co	StartEngine Capital, LLC	0001665160	007-00007	
0001708142-19-000005	0		Correct the name of the Escrow Agent.	Ironclad Distillery, Inc.	Corporation		VA	2014-05-22	124 23RD ST.		NEWPORT NEWS	VA	23607	https://www.ironcladdistillery.com	MICROVENTURE MARKETPLACE INC.	0001478147	008-68458	000152513
0001662136-19-000001	0			Engage, Inc.	Corporation		DE	2015-12-28	3625 Woodland Park Ave N	Suite 424	SEATTLE	WA	98103	https://www.engage.co	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-19-000177	1		Issuer is extending the length of their campaign by 60 days, and have made edits to their campaign page.	G3C Technologies Corp	Corporation		NJ	2015-02-25	233 MT. AIRY ROAD SUITE 100	SUITE 100	BASKING RIDGE	NJ	07920	http://www.g3ct.com	StartEngine Capital, LLC	0001665160	007-00007	
0001708142-19-000004	1		To correct the perk related to the Offering as detailed in the Company Summary (attached as Exhibit B) and Subscription Agreement (attached as Exhibit D).	Ironclad Distillery, Inc.	Corporation		VA	2014-05-22	124 23RD ST.		NEWPORT NEWS	VA	23607	https://www.ironcladdistillery.com	MICROVENTURE MARKETPLACE INC.	0001478147	008-68458	000152513
0001665160-19-000175	0	At the close of the offering, the issuer closed on $1,069,999.95 and 3,691,560 number of securities.		Atlis Motor Vehicles Inc	Corporation		DE	2016-11-09	7259 EAST POSADA AVE		MESA	AZ	85212	atlismotorvehicles.com	StartEngine Capital, LLC	0001665160	007-00007	
