ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001683856-16-000003	0		Issuer has adjusted offering page to display affiliate investments (if applicable).	ALUGUEST, INC.	Corporation		DE	2016-05-23	OLAZABAL 2727	2A	BUENOS AIRES	C1	CP1428	https://en.aluguest.com/	FlashFunders Funding Portal, LLC	0001665087	007-00009	
0001688437-16-000003	0			Eve Fund 1, LLC.	Limited Liability Company		WY	2016-09-21	1901 AVENUE OF THE STARS	2ND FLOOR	LOS ANGELES	CA	90067	www.indiecrowdfunder.com	Indie Crowd Funder, LLC.	0001598610	007-00010	
0001670254-16-000176	0			Sour Rice, LLC	Limited Liability Company		CA	2015-07-07	983 Valencia		San Francisco	CA	94110	http://motze.xyz	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000178	0			South Austin Beer Partners, LLC dba South Austin Brewery	Limited Liability Company		TX	2013-09-16	415 East St. Elmo Rd. #1		Austin	TX	78745	http://southaustinbrewery.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001679373-16-000006	1		Extend offering deadline, reduce minimum offering amount, and update use of proceeds.	Farm From a Box Inc.	Corporation		CA	2012-02-06	101 THE EMBARCADERO #214		SAN FRANCISCO	CA	94105	farmfromabox.com	OpenDeal Inc.	0001672732	007-00046	283874
0001688072-16-000005	1		We are amending certain financial information and attaching a pdf of the Form C.	GOODMEETS, INC	Corporation		DE	2013-10-01	180 CAPP STREET	3RD FLOOR	SAN FRANCISCO	CA	94110	joinwhim.com	Opendeal Inc.	0001672732	007-00046	283874
0001688072-16-000003	0			Goodmeets, Inc.	Corporation		DE	2013-10-01	180 Capp Street	3rd Floor	San Francisco	CA	94110	joinwhim.com	Opendeal Inc.	0001672732	007-00046	283874
0001688129-16-000001	0			KaZoom Kids Books, Inc	Corporation		IL	2016-08-16	4850 S. LAKE PARK AVE	UNIT 1801	CHICAGO	IL	60615	http://www.kazoomkidsbooks.com	TRUCROWD INC	0001667145	007-00015	
0001670254-16-000173	0			Airbitz, Inc.	Corporation		DE	2013-10-01	311 4th Ave	Ste. 413	San Diego	CA	1	http://airbitz.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001682664-16-000003	1		Adjusted the total valuation down from $5 million to $1 million by using the average revenue estimated.	TASEAH DEVELOPMENT CORP	Corporation		FL	2016-06-16	15224 NORTHGATE BLVD	APT 304	OAK PARK	MI	48237	http://www.taseah.com	UFP, LLC	0001668380	007-00024	
0001670254-16-000172	0	$59,550 in investments. Payments are still being processed; final number is yet to be determined. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 10-11-16.		Do., LLC	Limited Liability Company		MN	2012-02-12	444 W. Willis St.	#103	Detroit	MI	48201	http://www.bogobrush.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000175	1		Increase maximum goal to $500K, include CPA reviewed financials, update most recent / prior fiscal year financials, and updated business plan.	Proof of Concept, LLC	Limited Liability Company		NY	2011-04-22	67 35th St.	C405	Brooklyn	NY	11232	http://barrowsintense.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001684628-16-000004	1		(1) Re-upload financial statement (2) Added the preparation fees (3) Revised the method of determining the price	KAIDEN, INC.	Corporation		FL	2016-09-09	1035 SOUTH STATE RD 7	SUITE 315-9	WELLINGTON	FL	33414	kaideninc.com	UFP, LLC	0001668380	007-00024	
0001682864-16-000007	0		(1) Changed the method of determining the total valuation. (2) Added the preparation fees.	Lion International Consulting, Inc.	Corporation		FL	2016-08-11	1035 SOUTH STATE RD 7	SUITE 315-9	WELLINGTON	FL	33414	www.lioninco.com	UFP, LLC	0001668380	007-00024	
0001679372-16-000009	0	Youngry, LLC raised a total of $65,920 during the offering period. Payments are still being processed.		Youngry, LLC	Limited Liability Company		DE	2016-06-14	5490 MACARTHUR BLVD, STE 500		NEWPORT BEACH	CA	92660	youngry.com	OpenDeal Inc.	0001672732	007-00046	
0001684568-16-000004	0		(1) Adjusted the total valuation down from $5 million to 4 million by using the average revenue estimated. (2) Added the preparation fees.	PRESTIGE VISION, INC	Corporation		FL	2016-08-30	7104 NORTHWEST 16TH STREET		PLANTATION	FL	33313	prestigevizion.com	UFP, LLC	0001668380	007-00024	
0001685112-16-000007	0		Added the preparation fees.	Florida Equity Fund Inc	Corporation		FL	2016-09-13	PO BOX 39748		FT LAUDERDALE	FL	33339	floridaequityfund.com	UFP, LLC	0001668380	007-00024	
0001684570-16-000004	1		(1) Adjusted the total valuation down from $5 million to $2 million by using the average revenue estimated. (2) Added the preparation fees.	MIZAYA INC.	Corporation		FL	2016-08-19	1035 SOUTH STATE RD 7	SUITE 315-13	WELLINGTON	FL	33414	www.mizayaresort.com	UFP, LLC	0001668380	007-00024	
0001684463-16-000002	0		Adjusted the total valuation down from $5 million to 4 million by using the average revenue estimated.	PRESTIGE VISION, INC	Corporation		FL	2016-08-30	7104 NORTHWEST 16TH STREET		PLANTATION	FL	33313	prestigevizion.com	UFP, LLC	0001668380	007-00024	
0001682495-16-000010	1		(2) Adjusted the total valuation down from $5 million to $2 million by using the average revenue estimated. (1) Correction to Financial Statements	Online Portal, Inc.	Corporation		FL	2016-08-01	247 SW 122ND TERRACE		PEMBROKE PINES	FL	33025	onportal.us	UFP, LLC	0001668380	007-00024	
0001682883-16-000003	1		Adjusted the total valuation down from $5 million to $2 million by using the average revenue estimated.	NAMA-J Farms Inc	Corporation		FL	2016-08-09	13348 SW 31ST STREET		MIRAMAR	FL	33027	www.namajfarms.com	UFP, LLC	0001668380	007-00024	
0001682385-16-000001	1		Adjusted the total valuation down from $5 million to $3 million by using the average revenue estimated.	Red Empire Real Estate Investments, Inc	Corporation		FL	2016-08-01	3021 SW 22ND CT		FORT LAUDERDALE	FL	33312	redempire.us	UFP, LLC	0001668380	007-00024	
0001684570-16-000003	1		Adjusted the total valuation down from $5 million to $2 million by using the average revenue estimated.	MIZAYA INC.	Corporation		FL	2016-08-19	1035 SOUTH STATE RD 7	SUITE 315-13	WELLINGTON	FL	33414	www.mizayaresort.com	UFP, LLC	0001668380	007-00024	
0001681345-16-000003	1		(1) Adjusted the total valuation down from $5 million to $2 million by using the average revenue estimated. (2) Extended the deadline.	Colin Holdings, Corp	Corporation		FL	2016-06-18	9050 PINES BLVD 415-425		PEMBROKE PINES	FL	33024	colinholdings.com	UFP, LLC	0001668380	007-00024	
0001670254-16-000168	0			CrowdMed, Inc.	Corporation		DE	2012-10-31	767 Bryant Street #205		San Francisco	CA	94107	https://www.crowdmed.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000171	0	$731,164 in investments. Payments are still being processed; final number is yet to be determined. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 10-04-16.		Cleveland Whiskey LLC	Limited Liability Company		OH	2009-07-08	1768 E. 25th St		Cleveland	OH	44114	http://clevelandwhiskey.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000167	0			Sam Lee Laundry LLC	Limited Liability Company		CA	2015-01-02	224 28th street		San Francisco	CA	94131	http://www.thespeakeasysf.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000170	0	$731,164 in investments. Payments are still being processed; final number is yet to be determined. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 10-04-16.		Cleveland Whiskey LLC	Limited Liability Company		OH	2009-07-08	1768 E. 25th St		Cleveland	OH	44114	http://clevelandwhiskey.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000165	0			Evolution Spirits, Inc.	Corporation		DE	2014-06-09	1123 Broadway, Suite 1007		New York	NY	10014	http://www.monkeyrum.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001682240-16-000002	0	The Collective HTX, LLC raised a total of $230,500 during the offering period.		Collective HTX, LLC	Limited Liability Company		TX	2015-04-24	2001 COMMERCE ST	STE. 200	HOUSTON	TX	77002	http://thecoophtx.com/	NextSeed US LLC	0001667892	007-00023	283225
0001445866-16-002763	0		Extend deadline for target offering amount to March 30, 2017 and provide for treatment of oversubscriptions	Daplie, Inc.	Corporation		UT	2015-08-12	560 S. 100 W., Suite 1		Provo	UT	84601	https?//daplie.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001685501-16-000005	1		Adjusted the company's valuation down from $5 million to $2 million. The adjustment is made by using the average revenue over three years.	New Media, Inc.	Corporation		GA	2016-09-19	10750 MEDLOCK BRIDGE ROAD		DULUTH	GA	30097	http://www.new-media-inc.com	UFP, LLC	0001668380	007-00024	
0001685501-16-000004	1		Adjusted the company's valuation down from $5 million to $2 million. The adjustment is made by using the average revenue over three years if the maximum level of funds is raised.	New Media, Inc.	Corporation		GA	2016-09-19	10750 MEDLOCK BRIDGE ROAD		DULUTH	GA	30097	http://www.new-media-inc.com	UFP, LLC	0001668380	007-00024	
0001685501-16-000003	1		Adjusted the company's valuation down from $5 million to $2 million.  The adjustment is done by using the average value of the average revenue over three years and the profit for the third year if the maximum level of funds is raised.	New Media, Inc.	Corporation		GA	2016-09-19	10750 MEDLOCK BRIDGE ROAD		DULUTH	GA	30097	http://www.new-media-inc.com	UFP, LLC	0001668380	007-00024	
0001670254-16-000160	0	$54,620 in investments. Payments are still being processed; final number is yet to be determined. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 10-11-16		Exemplars Inc.	Corporation		DE	2015-09-08	448  Ignacio Blvd	#343	Novato	CA	94949	https://veditz.org	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000161	0			Magic Instruments, Inc.	Corporation		DE	2012-11-08	2673A Mission St		San Francisco	CA	94110	http://www.magicinstruments.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000163	0			EVELO, Inc.	Corporation		NY	2012-01-20	6624 S 196TH ST	Suite U-101	Kent	WA	98032	www.evelo.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001680153-16-000003	0		Extended the investing period to 01/31/2017, included 3% marketing fee.	Yokal Productions II Inc.	Corporation		CA	2016-06-21	818 WEST 7TH	#930	LOS ANGELES, CA	CA	90019	www.yokalsports.com	TRUCROWD INC	0001667145	007-00015	
0001670254-16-000158	0			LiquidPiston, Inc.	Corporation		DE	2004-06-21	1292a Blue Hills Ave.		Bloomfield	CT	06002	http://liquidpiston.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000156	0			Tampon Tribe	Corporation		CA	2016-08-15	201 Bicknell Ave, Suite 218		Santa Monica	CA	90405	http://tampontribe.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000155	1		Increase maximum goal to $200K, include CPA reviewed financials, update most recent / prior fiscal year financials, and updated business plan.	Red Bay Coffee Company	Limited Liability Company		CA	2013-08-09	3098 E. 10th Street		oakland	CA	94606	http://www.redbaycoffee.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000154	1		Increase maximum offering goal to $200K, include CPA review and update most recent / prior fiscal year numbers.	Ohos, Inc.	Corporation		CO	2016-01-20	3001 Brighton Blvd, Suite 537		Denver	CO	80216	http://www.myohos.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001678208-16-000007	0			Uncensored Freedom Inc														
0001670254-16-000153	1		Change offering terms, increase maximum goal to $1M, include CPA reviewed financials, and updated business plan.	MOBODEXTER INC	Corporation		DE	2013-11-22	616 Corporate Way,	Suite 2-6564	Valley Cottage	NY	10989	http://www.mobodexter.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001684972-16-000003	0	Flying Nun Collective, LLC has raised a total of $100,000. Because it has reached its maximum offering amount early, it has terminated its investment period on 10/13/2016. Its investors were notified of this change on 10/5/2016.		Flying Nun Collective, LLC	Limited Liability Company		TX	2016-09-15	223 EAST 11TH ST		HOUSTON	TX	77008	http://www.citizenpilates.com/	NextSeed US LLC	0001667892	007-00023	283225
0001062993-16-011751	0			Mardi Gras A Musical, LLC	Limited Liability Company		MA	2016-07-20	88 HOLTEN STREET		DANVERS	MA	01923	Issuer has no website - crowdfunding portal is http://openingnightcapital.com/	OPENING NIGHT CAPITAL, LLC	0001554727	008-69132	000165034
0001674421-16-000011	0			Bloomery Investment Holdings, LLC	Limited Liability Company		WV	2014-09-22	16357 CHARLES TOWN ROAD		CHARLES TOWN	WV	25414	bloomerysweetshine.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001445866-16-002753	0			Daplie, Inc.	Corporation		UT	2015-08-12	203 WEST CENTER STREET #15		PLEASANT GROVE	UT	84062	https://daplie.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001680041-16-000003	1		Extend the Offering Deadline to December 20, 2016.	Maternova, Inc.	Corporation		RI	2009-05-06	460 HARRIS AVENUE, SUITE 201		PROVIDENCE	RI	09209	maternova.net	OpenDeal Inc.	0001672732	007-00046	283874
0001677548-16-000003	1		Extend the deadline of offering	Housebook, Inc	Corporation		DC	2016-01-20	3607 MASSACHUSETTS AVENUE N.W.		WASHINGTON DC	DC	20016	www.housebookinc.com	UFP, LLC	0001668380	007-00024	
0001684628-16-000003	0		re-upload financial statement	KAIDEN, INC.	Corporation		FL	2016-09-09	1035 SOUTH STATE RD 7	SUITE 315-9	WELLINGTON	FL	33414	kaideninc.com	UFP, LLC	0001668380	007-00024	
0001684628-16-000002	0			KAIDEN, INC.	Corporation		FL	2016-09-09	1035 SOUTH STATE RD 7	SUITE 315-9	WELLINGTON	FL	33414	kaideninc.com	UFP, LLC	0001668380	007-00024	
0001670254-16-000152	0	The final number is $1,000,000.00 in investments. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 08-12-16.		Hops and Grain Production, LLC	Limited Liability Company		TX	2016-05-03	507 Calles St.	Suite 101	Austin	TX	78702	http://www.hopsandgrain.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001683856-16-000001	0			ALUGUEST, INC.	Corporation		DE	2016-05-23	OLAZABAL 2727	2A	BUENOS AIRES	C1	CP1428	https://en.aluguest.com/	FlashFunders Funding Portal, LLC	0001665087	007-00009	
0001644600-16-000201	0			Primo Connect, Inc.														
0001670254-16-000151	0		Update deadline date, include video transcripts and updated business plan.	Discotech, Inc.	Corporation		CA	2013-10-07	928 N Western Avenue PH7		Los Angeles	CA	90029	http://www.discotech.me/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-16-000134	0			Baqua Inc.	Corporation		KY	2014-03-14	325 W MAIN ST THIRD FLOOR		LEXINGTON	KY	40507	www.baqua.com	StartEngine Capital LLC	0001665160	007-00007	
0001670254-16-000150	0		Push deadline back by one day due to federal holiday.	Exemplars Inc.	Corporation		DE	2015-09-08	448  Ignacio Blvd	#343	Novato	CA	94949	https://veditz.org	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000148	0		Updated deadline date, updated business plan and include video transcript.	Thisisground Holdings, Inc.	Corporation		DE	2015-10-01	2449B Hunter St.		Los Angeles	CA	90021	http://www.thisisground.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-16-000131	1		Adjusted the offering terms.	investFeed Inc.	Corporation		DE	2014-09-29	111 NELSON ST.	SUITE #2	BROOKLYN	NY	11231	www.investFeed.com	StartEngine Capital LLC	0001665160	007-00007	
0001670254-16-000149	0		Push deadline back by one day due to federal holiday.	Do., LLC	Limited Liability Company		MN	2012-02-12	444 W. Willis St.	#103	Detroit	MI	48201	http://www.bogobrush.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000147	1		Extend deadline date.	Ohos, Inc.	Corporation		CO	2016-01-20	3001 Brighton Blvd, Suite 537		Denver	CO	80216	http://www.myohos.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000145	0			VoiceVoice, Inc. dba MaestroConference	Corporation		CA	2007-03-20	1025 3rd Street		Oakland	CA	94607	http://www.maestroconference.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-16-000060	0		Updated pitch video and corresponding transcript	Lawrence Hunt Fashion, Inc.	Corporation		MI	2016-09-01	801 Park Ave.		Royal Oak	MI	48067	lawrencehunt.co	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001684568-16-000002	0			PRESTIGE VISION, INC	Corporation		FL	2016-08-30	7104 NORTHWEST 16TH STREET		PLANTATION	FL	33313	prestigevizion.com	UFP, LLC	0001668380	007-00024	
0001665160-16-000130	0		Updated some of the financial numbers and changed their offering terms.	investFeed Inc.	Corporation		DE	2014-09-29	111 NELSON ST.	SUITE #2	BROOKLYN	NY	11231	www.investFeed.com	StartEngine Capital LLC	0001665160	007-00007	
0001647869-16-000004	1		Extend Offering Deadline to October 31, 2016 and lower Target Amount to $70,000.	RaceYa, Inc.	Corporation		DE	2014-04-07	175 VARICK STREET		NEW YORK	NY	10014	raceya.com	OpenDeal Inc.	0001672732	007-00046	283874
0001669191-16-000057	0			Lawrence Hunt Fashion, Inc.	Corporation		MI	2016-09-01	801 Park Ave.		Royal Oak	MI	48067	lawrencehunt.co	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001670254-16-000144	0		Updated deadline date, updated business plan and included video transcript.	Exemplars Inc.	Corporation		DE	2015-09-08	448  Ignacio Blvd	#343	Novato	CA	94949	https://veditz.org	Wefunder Portal LLC	0001670254	007-00033	283503
0001644600-16-000196	0			WOLFPRINT 3D INC	Corporation		DE	2016-08-18	160 Greentree Drive, Estonia Suite 101		DOVER	DE	19904	www.Wolfprint3d.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001670254-16-000143	0		Update deadline date, and include updated business plan.	Do., LLC	Limited Liability Company		MN	2012-02-12	444 W. Willis St.	#103	Detroit	MI	48201	http://www.bogobrush.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000142	0	$100,000.00 in investments. Payments are still being processed; final number is yet to be determined. The deadline date was set to today to work around an EDGAR glitch but the offering actually closed on 09-21-2016.		EveryFit, Inc.	Corporation		DE	2010-07-08	44 School St.	Suite 350	Boston	MA	02108	http://www.qmedichealth.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-16-000141	0		Updated deadline date, updated business plan and included video transcript.	Ohos, Inc.	Corporation		CO	2016-01-20	3001 Brighton Blvd, Suite 537		Denver	CO	80216	http://www.myohos.com	Wefunder Portal LLC	0001670254	007-00033	283503
