ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-18-000807	1	WCB Productions LLC	Cornell Christanson	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000804	1	Power2Peer Inc.	Mamta Sonwalkar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000369	1	BluMartini Inc.	Andree Ng	Co-Founder
0001665160-18-000801	1	SupportMarket Inc.	Ankit Chaudhari	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000802	1	FidoTV Channel, Inc.	Tad Walden	CEO and Principal Executive Officer
0001746875-18-000002	1	Bantam Holdings, LLC	Stuart Maclean Ramsay	Manager
0001670254-18-000368	1	Blue World Voyages LLC	Hal Gassenheimer	CFO
0001737909-18-000004	1	Dash Labs, Inc.	Jamyn Edis	CEO
0001665160-18-000800	1	Mosaic Distributors, LLC	Chris Kolodziejski	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000795	1	Smoke Cartel, Inc.	Darby Cox	CEO, Principal Executive Officer and Director
0001665160-18-000797	1	Gift Jeenie USA, Inc	Vikram Chopra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000793	1	Smoke Cartel, Inc.	/s/ Sean Geng	CEO, Principal Executive Officer and Director
0001731158-18-000006	1	Ten Thousand, Inc.	Keith B. Nowak	CEO and Director
0001670254-18-000366	1	Skejul Inc	Matthew Lamons	Founder/CEO
0001669191-18-000374	1	ChoiceTrade Holdings, Inc.	Neville Golvala	Principal Executive Officer
0001669191-18-000372	1	Subba Media Inc	Mark Jennings	Principal Executive Officer
0001669191-18-000369	1	PropertyClub, Inc.	Andrew  Weinberger	Principal Executive Officer
0001670254-18-000365	1	POWERHANDZ Inc	Darnell Jones	Founder / President
0001665160-18-000792	1	CURAITE, Inc	Arif Ferda Kertmelioglu	Chairman, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000791	1	Evarians, Inc	Billy Alabsi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000789	1	Evarians, Inc	Billy Alabsi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000778	1	KOTA Longboards LLC	Michael P. Maloney	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000774	1	KOTA Longboards, LLC	Mike Maloney	Founder/CEO
0001670254-18-000361	1	eBroadcast Media Group Inc.	Jesse Wacht	Founder, CEO, Executive Producer
0001739571-18-000004	1	Crab Corner II, LLC	John Smolen	Owner
0001665160-18-000787	1	Eclipse Diagnostics Inc	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000363	1	DOUGHP, LLC.	Kelsey Witherow	Founder
0001719648-18-000002	1	Freerolls Entertainment, Inc.	/s/ Corinda Melton	CEO
0000352956-18-000002	1	FAFCO INC	Robert Leckinger	President & CEO
0000352956-18-000001	1	FAFCO INC	Robert Leckinger	President & CEO
0001739405-18-000005	1	Oxalis Food, LLC	Steve Wong	Managing member of Redwood Hospitality LLC, the managing member
0001739109-18-000005	1	UBIF Tech Solutions Inc	Michael W. Pierce	President
0001665160-18-000773	1	Divinia Water, Inc.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001665160-18-000772	1	EpigenCare Inc.	William Lee	CEO, Principal Executive Officer and Director
0001742846-18-000004	1	BelleIQ, Inc.	Nu Dao	Co-founder/CEO, Executive Chairman, BOD
0001665160-18-000768	1	Flont, Inc	Cormac Kinney	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000770	1	Diyev, Inc	Edward R. Monfort	CEO, Principal Executive Officer and Director, Principal Financial Officer, Chief Technology Officer and Principal Accounting Officer
0001665160-18-000766	1	iDiva, LLC	Nephateri White	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001742846-18-000002	1	BelleIQ, Inc.	Nu Dao	Co-founder/CEO, Executive Chairman, BOD
0001665160-18-000764	1	JWL.COM, Inc.	David Zinberg	CEO, Principal Executive Officer and Director
0001748372-18-000001	1	Feast & Fettle Inc.	Carlos Ventura	Chief Executive Officer
0001732219-18-000011	1	MYWAY, INC	TOMMY ALGATHEN ALLEN	FOUNDER
0001669191-18-000367	1	Clean Bite, LLC	John Gallagher	Principal Executive Officer
0001743775-18-000005	1	Organic Living Inc.	jai mcfall	Chief Executive Officer
0001665160-18-000762	1	PAYGEVITY, INC.	Neil Rothenberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000763	1	IJUZE Corp	Esmond Goei	Principle Executive officer and Director
0001665160-18-000761	1	Personal Airline Exchange, Inc.	Michael Azzarello	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer
0001665160-18-000760	1	Cyrus The Great Production Company, Inc	Alan Bailey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000759	1	DIVINIA Water, Inc.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001735360-18-000003	1	Parlay App, Inc.	Keith Frankel	President and Chief Executive Officer
0001670254-18-000358	1	Tampon Tribe, Inc.	Jennifer Eden	CEO
0001670254-18-000359	1	Van Cleave Dry Goods LLC	Adam Van Cleave	President & CEO
0001670254-18-000354	1	smartQED, Inc.	Rishi Mukhopadhyay	COO and Head of Product
0001670254-18-000357	1	Seven Stills, Inc	Tim Obert	Co-Founder & CEO
0001670254-18-000355	1	SFBC Wyomissing, LLC	John Giannopoulos	Owner, Managing Partner
0001738944-18-000008	1	PIXILATED LLC	Nicolas China	CEO and Manager
0001670254-18-000360	1	Famterra, Inc	Elena Krasnoperova	Co-founder, CEO
0001665160-18-000757	1	Citizen Health Project, Inc.	Brennen Hodge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000353	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer, Director
0001665160-18-000755	1	DIVINIA Water, Inc.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001746343-18-000003	1	Sing 1, LLC	Laura Lasco	Manager of NexGen Restaurants, LLC, the manager
0001665160-18-000751	1	Gift Jeenie USA Inc.	Vikram Chopra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001739398-18-000002	1	GCB Hops, LLC	Lori Daugherty	CEO
0001746343-18-000001	1	Sing1, LLC	Laura Lasco	Manager of NexGen Restaurants, LLC, the manager
0001725941-18-000004	1	Mugatunes Inc.	Andrew Meagher	CEO
0001669191-18-000365	1	Maingear, Inc.	Wallace Santos	Principal Executive Officer
0001740484-18-000004	1	TEST Foundation, Inc.	Neil Thanedar	President and Chairman of the Board
0001665160-18-000744	1	PerFIcT Inc.	Cory Faulkner	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000741	1	PatientDirected Inc.	Thomas Gianulli	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000746	1	KareCall LLC	Jeffrey Chaskin	CEO, Principal Executive Officer and Director
0001665160-18-000748	1	EscoBoss Inc.	Juliet Andriassian	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000738	1	ECXTECH INC.	Ryan Cullins	CEO, Principal Executive Officer, Director
0001735090-18-000004	1	Crowdfind, Inc.	Jay Sebben	Chief Executive Officer
0001665160-18-000731	1	YogaBody LLC	Eric A Pierra	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000733	1	General Presence Inc.	Frank Erik Banks	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000735	1	Annie Stacks, Inc	Raymond Monner	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746291-18-000003	1	DWEALTH LLC	Oluseun Odumusi	CEO
0001684321-18-000004	1	Italian Cafe, LLC	Christy J. Jepson	Manager
0001747720-18-000001	1	StoreMe Ind.	Peter Korbel	CEO and Director
0001734260-18-000003	1	Indemnis Inc	Amber McDonald	Chief Executive Officer
0001734260-18-000002	1	Access Network Labs, Inc.	Michael Costa	Director, President, Secretary and CEO
0001737017-18-000005	1	UB TAPROOM LLC	Robert A. Leggett	Managing Partner of UBGP, LLC, sole manager of Uncle Billy's Taproom, LLC
0001568609-18-000006	1	Cuddle Clones LLC	Jennifer Williams	CEO
0001670254-18-000351	1	Vinder, Inc.	Sam Lillie	Founder/CEO
0001670254-18-000350	1	Seven Stills, Inc	Tim Obert	Co-Founder & CEO
0001669191-18-000363	1	Verdant Power Inc.	John Banigan	Principal Executive Officer
0001669191-18-000361	1	Kare Mobile Incorporated	Kwane Watson	Principal Executive Officer
0001748169-18-000001	1	Gin & Luck LLC	David J Kaplan	CEO
0001665160-18-000729	1	Jewelry Warehouse Inc	Scott Satterfield	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670777-18-000001	1	Modern Alkeme, LLC	Lawrence Praeger	CEO and Manager
0001670254-18-000347	1	WhiteClouds Inc.	Jerry Ropelato	CEO
0001745004-18-000002	1	Cherish Productions	Bryan Melendez	CEO
0001742335-18-000002	1	Apex Sports LLC	Marcus Davis	CEO
0001665160-18-000727	1	Movies, Showtimes and Tickets Corporation	Oleg Konko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001747732-18-000001	1	Outlook Corporate Consulting, LLC.	Adam J. Robison	Chief Executive Officer
0001665160-18-000725	1	Farr Hotels & Resorts, Inc	Kenneth Farr	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000724	1	IBTY LLC	Krishna Ramnath	Chief Executive Manager, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001726073-18-000007	1	Woodland Rockwell No. 1 GP	Manfred Sternberg	President of ACSI, General Partner
0001665160-18-000723	1	Wireless 1 Apps Inc.	Simon Bray	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001737259-18-000005	1	Kansas City Breweries Co LLC	/s/ Terri Bricker	CEO
0001665160-18-000721	1	Titomirov Vodka LLC	Alexander Titomirov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000344	1	DonorSee, LLC	Gret Glyer	CEO
0001742335-18-000001	1	Apex Sports LLC	Marcus Davis	CEO
0001665160-18-000720	1	Sarita's Macaroni and Cheese, Inc.	Sarita Ekya	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000718	1	StorEn Technologies Inc.	Carlo Brovero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000717	1	Senclo LLC	Brian Hoang	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001745081-18-000002	1	Little Bear LLC	/s/ Christopher Greer	CEO
0001735522-18-000004	1	Squirrel Capital Investments Inc.	Byron Stepner	CEO
0001739119-18-000002	1	YOURVIRTUALSIM INC	Alexandre Botteri	President
0001665160-18-000715	1	Symbiotries, Inc.	Randy G. Kreider	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000713	1	Dablr, Inc	Jake Obremski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001736304-18-000004	1	Primo Wind, Inc.	Edward McMahon	Founder and CEO
0001743775-18-000004	1	Organic Living Inc.	Jai McFal	Chief Executive Officer
0001665160-18-000710	1	Creatics Enterprises Inc.	Halfdan Hussie	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001745517-18-000001	1	VITE Shopping, INC.	Tim Griffin	CEO
0001739109-18-000004	1	UBIF Tech Solutions Inc	JOHN CHARLES LESSEL	SPECIAL COUNSEL
0001746444-18-000001	1	Cocoon Holdings, Inc.	Nita Sederholm	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001746725-18-000001	1	Veptas Technology Solutions, Inc	John C. George	CFO
0001670254-18-000342	1	Gage & Tollner Hospitality LLC	St John Frizell	Founder
0001737259-18-000004	1	Kansas City Breweries Co LLC	/s/ Terri Bricker	CEO
0001669191-18-000358	1	Clean Bite, LLC	John Gallagher	Principal Executive Officer
0001665160-18-000707	1	Wow Sports Network Inc.	Jennifer Lapoint	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000703	1	Alignme, Inc.	Terrance Ward	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001737259-18-000003	1	Kansas City Breweries Co LLC	/s/ Terri Bricker	CEO
0001723146-18-000006	1	Success By Media LLC	J. Noland	Chief Executive Officer
0001738942-18-000004	1	Beauty Park Group Inc.	Brian Park	CEO and Director
0001743775-18-000003	1	Organic Living Inc.	Jai McFall	Chief Executive Officer
0001739813-18-000003	1	Gulf Coast Canna Meds, Inc.	Lori Daugherty	CEO
0001665160-18-000701	1	FRtoken Inc.	Joseph Pitluck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000699	1	Anatomic Global Inc.	David Farley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001747174-18-000001	1	Fdrobotics, Inc.	Fernando De Los Rios	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001723146-18-000005	1	Success By Media LLC	J. Noland	Chief Executive Officer
0001738944-18-000007	1	Pixilated LLC	Nicolas China	CEO and Manager
0001733803-18-000003	1	Mob Cycle, LLC	Megan Tyrrell	Member
0001727744-18-000003	1	Trouvaille LLC	Paul Scott Hardersen	Chief Executive Officer
0001738985-18-000002	1	GEMSS North America, Inc.	Bruno Wuest	Executive Chairman
0001745469-18-000002	1	Maine Textiles International, LLC	/s/ Kenneth Raessler	CEO
0001665160-18-000698	1	SupPorter, Inc.	Inman Porter	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001732219-18-000007	1	MYWAY, INC	TOMMY ALGATHEN ALLEN	FOUNDER
0001665160-18-000697	1	Solar Direct LLC	Kirk Maust	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000696	1	Farr Hotels & Resorts, Inc	Kenneth Farr	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001740120-18-000006	1	JWJTWO LLC	William Patterson	Member
0001665160-18-000695	1	Erndo Inc.	Peter Jenson	CEO, Principal Executive Officer, and Principal Executive Director
0001736388-18-000004	1	R3 Printing, Inc.	Daniel Downs	President
0001669191-18-000354	1	Swoon City Music LLC	Maureen Lloren	Principal Executive Officer
0001669191-18-000352	1	Pet & Tie, Inc.	Diego Mendes Alves	Principal Executive Officer
0001745469-18-000001	1	Maine Textiles International, LLC	/s/ Kenneth Raessler	CEO
0001665160-18-000694	1	CrowdCoverage Inc.	John Pearson	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001726542-18-000002	1	AVOKE INC	Esther Bernstein	Chief Executive Officer and President
0001665160-18-000692	1	Ellison Rains, Inc.	Darryl Lenox	CEO, Principal Executive Officer and Director
0001732219-18-000005	1	MYWAY, INC	TOMMY ALGATHEN ALLEN	FOUNDER
0001670254-18-000341	1	Stewbum & Stonewall Brewing Co LLC	Darren Garvey	Owner
0001665160-18-000690	1	Geopulse Exploration Inc.	Marcus Laun	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000693	1	GarageSkins, Inc.	Rick Medlen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746386-18-000002	1	Esembly Inc.	Elizabeth Turrigiano	President
0001743601-18-000001	1	Building Economic Advancemenet Network	Darren Walker	CEO
0001740120-18-000005	1	JWJTWO LLC	William Patterson	Member
0001665160-18-000686	1	Integrated Capital, LLC dba Global Wine Export	Leland Topham	CEO, Principal Executive Officer, Manager, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000340	1	Neurohacker Collective, LLC	James Schmachtenberger	CEO
0001737490-18-000006	1	Ourotech, Inc.	/s/ Duleeka Ranatunga	CEO, Board Member
0001708190-18-000002	1	WINDCHIME HEALTH, INC.	Joseph Storm	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001665160-18-000689	1	ONO 3D, Inc.	Pietro Gabriele	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000687	1	Atmos Home Inc.	Mark Lyle	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000350	1	PropertyClub, Inc.	Andrew  Weinberger	Principal Executive Officer
0001708190-18-000001	1	WINDCHIME HEALTH, INC.	Joseph Storm	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001665160-18-000684	1	MintHealth Inc.	Dr. Samir Damani	CEO, Principal Executive Officer and Director
0001734217-18-000006	1	1476 Magazine LLC	Charles Rutledge	Manager of Manager, Magazine Race LLC
0001665160-18-000683	1	Kind Katie Movie Partners, LLC	Jon Graham	CEO and Director, Principal Financial Officer and Principal Accounting Officer
0001731872-18-000005	1	Wellbeing Brewing Company LLC	Jeff Stevens	Founder
0001665160-18-000681	1	Betterpath, Inc.	Matthew Sinderbrand	CEO
0001670254-18-000339	1	Orthogonal Thinker Inc.	Helene Servillon	Co-Founder
0001670254-18-000337	1	Aqua Tru, LLC	Peter Spiegel	CEO
0001733819-18-000004	1	City Griddle, LLC	Sameer Patel	Manager of APRB, LLC, the manager
0001665160-18-000679	1	The Green Retrofit DBA The Great Game of Real Estate	Steve Nauert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000348	1	Stodo Technologies LLC	Adam  Lopez	Principal Executive Officer
0001670254-18-000336	1	Altruus Inc	Francisco Bonilla Kuhlmann	Founder and CEO
0001665160-18-000676	1	Sarita's Macaroni and Cheese, Inc.	Sarita Ekya	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000674	1	FidoTV Channel, Inc.	Tad Walden	CEO and Principal Executive Officer
0001737490-18-000005	1	Ourotech, Inc.	/s/ Duleeka Ranatunga	CEO, Board Member
0001665160-18-000670	1	KokuaToken, Inc.	Ben Plaisted	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000335	1	LiquidPiston, Inc.	Alexander Shkolnik	CEO
0001665160-18-000672	1	ONO 3D, Inc.	Pietro Gabriele	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000346	1	ZENII, LLC	Michael Nelson	Principal Executive Officer
0001731813-18-000004	1	Sweat Cosmetics Inc	Emily Hines	CFO, Founder, Board Member
0001669191-18-000343	1	Lalita, Inc	Rena  Andrews	Principal Executive Officer
0001730062-18-000005	1	Los Pinos Ranch Vineyards, LLC	MATTHEW LIPTON	CHIEF EXECUTIVE OFFICER
0001670254-18-000334	1	Orthogonal Thinker Inc.	Helene Servillon	Co-Creator
0001736448-18-000004	1	EatCrateful Inc.	Andrea Marotti	Co-CEO
0001745699-18-000001	1	USARIUM INC	Aleh Manchuliantsau	CEO
0001665160-18-000668	1	Powell Development Group Inc.	Charles Powell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001743080-18-000004	1	A. Gard Midtown, LLC	Jonathan Serrano	Manager
0001738985-18-000001	1	GEMSS North America, Inc.	Bruno Wuest	Executive Chairman
0001739206-18-000002	1	Meg Media Inc.	Patrick Davis Jones	CEO of Meg Media Inc.
0001665160-18-000664	1	Isina Music, Inc.	Alexander Sitkovetsky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-18-000340	1	Ao1 Solutions Inc.	Tyrre Burks	Principal Executive Officer
0001669191-18-000338	1	Verdant Power Inc.	John Banigan	Principal Executive Officer
0001669191-18-000336	1	Berylline Corporation	Xugang Li	Principal Executive Officer
0001745548-18-000003	1	K POP Foods, Inc.	Theodore Lee	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001745548-18-000002	1	K POP Foods, Inc.	Theodore Lee	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001728855-18-000006	1	Boon VR LLC	Satya Ridhima Parvathaneni	Chief Executive Officer
0001737477-18-000005	1	WorkDone Inc.	Joseph T. Rogers	CEO
0001669191-18-000334	1	Woodpecker Technologies, LLC	Alex Melehy	Principal Executive Officer
0001726190-18-000002	1	Compassion Massage Therapeutic Clinic LLC	/s/ Cathrine Thibault	CEO
0001665160-18-000662	1	Sharebert Holdings LLC	Mohammad Ali Mahvan	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001648770-18-000006	1	TEST Foundation, Inc.	/s/Neil Thanedar	President and Chairman of the Board
0001648770-18-000005	1	Balloonr, Inc.	/s/Amanda Greenberg	Director, President, Secretary, Treasurer
0001665160-18-000661	1	GarageSkins, Inc.	Richard L Medlen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001745458-18-000001	1	Hemster, Inc.	Allison Lee	Chief Executive Officer
0001665160-18-000660	1	Rentah Inc	Anup Yogesh Desai	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000659	1	Green Valley Adventures, LLC	Daniel Whittemore	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000657	1	U.S. Estate Planners, Inc.	A.W. March	CEO, Principal Executive Officer, and Director
0001665160-18-000655	1	Litescape Technologies Inc	Aleksey Feldman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001735243-18-000003	1	Platform at 930, LLC	Laura Nettleton	Manager
0001665160-18-000653	1	Geopulse Exploration Inc.	Marcus Laun	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000654	1	Dlyte, LLC	Barry Shore	Founder, CEO, Managing Member, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000652	1	Anatomic Global, Inc	David Farley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001737125-18-000003	1	SmartGurlz Us Inc	Sharmi Albrechtsen	CEO and Director
0001737933-18-000003	1	Emmer & Co LLC	Jesse Solomon	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001665160-18-000650	1	Sun Fund Renewables Inc.	Michael Licamele	CEO, Principal Executive Officer and Sole Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000648	1	Worthy Financial, Inc.	Sally Outlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000645	1	Sagoon Inc	Govinda Giri	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000641	1	White Cross Projects, Inc.	Klaus Moeller	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000331	1	Heleum LLC	Pace Ellsworth	CEO
0001670254-18-000333	1	Simple Machine, LLC	Damon Evans	Founder & CEO Arena Music
0001665160-18-000643	1	Members Car Club LLC	Eugene A Fusz	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
