ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-18-000175	0			DLYTE, LLC	Limited Liability Company		CA	2011-07-26	9301 Wilshire Blvd	Suite 613	Beverly Hills	CA	90210	DLYTED.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000069	1		Corrected voting power of Vega Trading, and updated business plan.	Coppertino Inc	Corporation		DE	2009-04-29	300 Delaware Ave ste 210-A		Wilmington	DE	19801	https://vox.rocks	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000068	0	The final number is $48,025.00 in investments.		Chateau Marcel, Inc.	Corporation		DE	2015-03-25	833 Broadway	2nd floor	New York	NY	10003	http://www.drinkmarcel.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001669753-18-000003	1		The Form C of the Company dated January 8, 2018 is hereby amended to extend the offering deadline to April 29, 2018 at 11:59pm PT.	Whoseyourlandlord, Inc.	Corporation		DE	2015-04-08	413 HALSEY ST.	STE 3	BROOKLYN	NY	11233	https://www.whoseyourlandlord.com/	OpenDeal Inc.	0001672732	007-00046	283874
0001726073-18-000003	1		Change offering closing date from 3/8/18 to 3/30/18	Woodland Rockwell No. 1 GP	General Partnership		TX	2017-12-19	1700 POST OAK BLVD	2 BLVD PLACE, STE 600	HOUSTON	TX	77056	cf0008.crudefunders.com	ENTORO SECURITIES, LLC	0000914873	008-46630	000035192
0001730062-18-000001	0			Los Pinos Ranch Vineyards, LLC	Limited Liability Company		TX	2005-08-26	658 County Road 1334		Pittsburg	TX	75686	lospinosranchvineyards.com	First Democracy VC	0001683054	007-00076	285360
0001665160-18-000170	0			Eclipse Diagnostics Inc.	Corporation		DE	2018-02-05	750 North San Vicente Blvd		West Hollywood	CA	90069	www.eclipsedx.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000136	0		Formatting issue	ChoiceTrade Holdings, Inc.	Corporation		PR	2014-10-23	151 San Francisco Street	Suite 200	San Juan	PR	00901	www.choicetrade.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001722007-18-000005	0	Campaign successful: $38,850 raised.		Pittsburgh Juice Co	Limited Liability Company		PA	2013-03-16	3418 PENN AVENUE		PITTSBURGH	PA	15201	https://pittsburghjuicecompany.com/	Honeycomb Portal LLC	0001705726	007-00119	
0001670254-18-000063	0			Coppertino Inc	Corporation		DE	2009-04-29	300 Delaware Ave ste 210-A		Wilmington	DE	19801	https://vox.rocks	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000065	0			Twins Chicken INC	Corporation		NV	2014-02-21	500 N Rainbow Blvd		Las Vegas	NV	89107	http://www.twinschicken.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000067	0	The final number is $808,454.00 in investments.		Neurohacker Collective, LLC	Limited Liability Company		WY	2015-12-11	179 Calle Magdalena	Suite 100	Encinitas	CA	92024	http://neurohacker.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000061	0			KetoNatural Pet Foods, Inc.	Corporation		DE	2017-04-11	181 Edith Avenue		Salt Lake City	UT	84111	http://www.ketonaturalpetfoods.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000147	0			LiteScape Technologies, Inc.	Corporation		CA	2003-10-17	12707 High Bluff Drive	Suite 200	San Diego	CA	92130	http://www.litescape.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000149	1		The issuer will be extending the end date of their offering	Space Division Inc.	Corporation		DE	2017-11-16	1313 W. 135TH STREET		GARDENA	CA	90247	https://www.spacedivisioninc.com	StartEngine Capital, LLC	0001665160	007-00007	
0001712427-18-000001	0			Kookaburra Sustainable Solutions Inc	Corporation		DE	2017-07-11	8565 S. EASTERN AVENUE		LAS VEGAS	NV	89107	www.kookaburrasustainablesolutions.com	truCrowd, Inc	0001667145	007-00015	
0001665160-18-000145	0	At the close of the offering, the amount closed on is $874,667.00 and 874,667 number of securities sold, final amount subject to change pending final receipt of committed investments.		JINGLZ, INC.	Corporation		FL	2017-03-09	10802 LAKE WYNDS COURT		BOYNTON BEACH	FL	33437	https://www.playjinglz.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000132	0			City Windmills Inc.	Corporation		DE	2011-04-13	37 Bayne Street		Norwalk	CT	06851	www.city-windmills.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001730100-18-000001	0			Witnet Foundation	Corporation		DE	2018-01-08	C/O K&L GATES,	925 FOURTH AVENUE, SUITE 2900	SEATTLE	WA	98104	https://witnet.foundation	OpenDeal Inc.	0001672732	007-00046	283874
0001669191-18-000127	0	End of offering. Issuer raised an estimated $95,809.		Neurotez Inc.	Corporation		DE	2005-10-14	991 Highway 22	SUITE 200A	Bridgewater	NJ	08807	www.neurotez.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000125	0	End of offering. Issuer raised an estimated $30,125.		Charlotte's Closet, LLC	Limited Liability Company		DE	2016-02-22	14 Vanderventer Avenue	Suite L5	Port Washington	NY	11050	http://charlottes-closet.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001732797-18-000002	0		Including Form C	QUINN INC	Corporation		NY	2013-11-19	12 EAST 49TH STREET	11TH FLOORT	NEW YORK	NY	10017	https://www.quinnstyle.com/	Slice Capital Inc.	0001676048	007-00061	284433
0001719379-18-000001	0			BLOCKSTACK TOKEN LLC	Limited Liability Company		DE	2017-09-25	111 TOWN SQUARE PLACE	SUITE 1203	JERSEY CITY	NJ	07310	blockstack.com	OpenDeal Inc.	0001672732	007-00046	283874
0001732797-18-000001	0			QUINN INC	Corporation		NY	2013-11-19	12 EAST 49TH STREET	11TH FLOORT	NEW YORK	NY	10017	https://www.quinnstyle.com/	Slice Capital Inc.	0001676048	007-00061	284433
0001731540-18-000001	0			WolfPack Systems, Inc	Corporation		MD	2017-02-24	1 RESEARCH CT, SUITE 450		ROCKVILLE	MD	20850	www.wolfpack.run	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-18-000059	0	The final number is $1,070,000.00 in investments.		Balanced Software, Inc.	Corporation		DE	2016-08-17	548 Market Street #90291		San Francisco	CA	94104	https://balancemy.money	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000142	0			North Country Showcase Inc	Corporation		NY	2017-03-22	6100 St Lawrence Centre		Massena	NY	13662	https://www.northcountryshowcase.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000060	0		Extended deadline date, and updated business plan.	GlobeChat, Inc.	Corporation		DE	2016-03-28	29200 Paseo Carmona		San Juan Capistrano	CA	92675	http://info.GlobeChat.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000144	1		Issuer will be extending the end date of their offering and removing a board member.	GeoOrbital Inc.	Corporation		DE	2014-08-07	1 BROADWAY 14TH FLOOR		CAMBRIDGE	MA	02142	www.geoo.com	StartEngine Capital LLC	0001665160	007-00007	
0001669191-18-000116	0			ChoiceTrade Holdings, Inc.	Corporation		PR	2014-10-23	151 San Francisco Street	Suite 200	San Juan	PR	00901	www.choicetrade.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000123	1		Replacing original offering statement with correct version.	ChoiceTrade Holdings, Inc.	Corporation		PR	2014-10-23	151 San Francisco Street	Suite 200	San Juan	PR	00901	www.choicetrade.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001670254-18-000058	0	The final number is $89,420.00 in investments.		Ganaz Inc.	Corporation		DE	2017-04-26	6312 32nd Ave NW	Unit E	Seattle	WA	98107	http://www.ganazapp.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001731640-18-000002	0			WealthZoo, LLC	Limited Liability Company		IL	2017-05-16	350 N. ORLEANS ST.	SUITE #9000N	CHICAGO	IL	60654	www.wealthzoo.com	truCrowd, Inc	0001667145	007-00015	
0001669191-18-000113	0			Verdant Power Inc.	Corporation		DE	2006-06-28	20 River Road	Suite 20C	New York	NY	10044	www.verdantpower.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001684321-18-000002	1		Amend Offering Deadline to July 31, 2018, Amend Par. (g) to show new Offering Deadline, Amend Par. (p) and (s) to update Indebtedness and Financial Condition with 2016 financial results, Amend Par. (I) to Disclose Marketing Contracts and Costs.	Italian Cafe, LLC	Limited Liability Company		IL	2014-07-14	21020 N. RAND RD., STE. C-4		LAKE ZURICH	IL	60047	www.goitaliancafellc.com	crowdsourcefunded.com	0001667727	007-00027	001400667
0001723477-18-000001	1		The offering deadline is hereby amended, the new offering deadline is April 29th, 2018 at midnight PST.	Vacayo, Inc.	Corporation		DE	2017-03-06	444 CASTRO STREET		MOUNTAIN VIEW	CA	94041	https://vacayo.com/	OpenDeal Inc.	0001672732	007-00046	283874
0001722850-18-000001	0			Krav Maga NYC, LLC	Limited Liability Company		NY	2010-06-24	122 W 27th ST	Ground FL	New York	NY	10001	www.krav-maga.nyc	First Democracy VC	0001683054	007-00076	285360
0001665160-18-000130	1		The issuer is extending their offering and updating their irregular use of proceeds.	MedChain Inc	Corporation		DE	2017-10-16	1175 CASTLE POINTE DRIVE		CASTLE ROCK	CO	80104	https://med-chain.co	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000136	0			Three Flip Studios, Inc	Corporation		DE	2015-02-24	3900 W Alameda	Suite 1200	Burbank	CA	91505	http://www.threeflip.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001724091-18-000001	0		Submitting a better resolution of the offering page.	Bravery Chef Hall, LP	Limited Partnership		TX	2017-07-10	1008 PRAIRIE ST		HOUSTON	TX	77002	braverychefhall.com	NextSeed US LLC	0001667892	007-00023	283225
0001665160-18-000138	0	At the close of the offering, the amount closed on is $29,660.00 and 14,830 number of securities sold, final amount subject to change pending final receipt of committed investments.		Phoenix Settlements LLC	Limited Liability Company		AZ	2013-08-02	3302 E INDIAN SCHOOL ROAD		PHOENIX	AZ	85018	https://www.emergentsolar.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000133	0			Eliport, Inc.	Corporation		DE	2017-07-14	Carrer de Roc Boronat, 117		Barcelona	U3	08018	http://eliport.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000057	0			Nemucore Medical Innovations, Inc.	Corporation		DE	2008-02-04	One Hollis Street	Suite 232	Wellesley	MA	02482	http://www.nemucore.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001725458-18-000003	0		Submitting a better resolution of the offering page.	California 88, LLC	Limited Liability Company		NY	2017-05-25	2 LINCOLN PLACE 4R		BROOKLYN	NY	11217	ca88wine.com	NextSeed US LLC	0001667892	007-00023	283225
0001670254-18-000056	0		Converted from an S-Corp to a C-Corp, changed deadline date, included video transcripts, and updated business plan.	Impact Science Education, Inc.	Corporation		CA	2015-09-02	834 Ashbury Ave		El Cerrito	CA	94530	http://impactscience.co/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000055	0	The final number is $107,000.00 in investments.		OODLES CORPORATION	Corporation		CA	2017-02-10	3626 Sandalford Way		San Ramon	CA	94582	http://www.oodlescorp.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001684321-18-000001	1		Amend Offering Deadline to March 31, 2018, amend Par. (b)(1) and Par. (c) for management and ownership information of Manager Ranulfo Vizcarra, add audited statement and amend Par. (s) accordingly, amend Par. (I) to disclose marketing contracts and costs.	Italian Cafe, LLC	Limited Liability Company		IL	2014-07-14	21020 N. RAND RD., STE. C-4		LAKE ZURICH	IL	60047	www.goitaliancafellc.com	crowdsourcefunded.com	0001667727	007-00027	001400667
0001726998-18-000001	0			Avant Media Institute LLC	Limited Liability Company		TX	2014-11-07	256 NORTH SAM HOUSTON PKWY E	STE 130	HOUSTON	TX	77060	https://www.avantmediainstitute.com/	NextSeed US LLC	0001667892	007-00023	283225
0001727744-18-000001	0			Trouvaille LLC	Limited Liability Company		NM	2017-02-01	6790 EAST CALLE LA PAZ	UNIT 2101	TUCSON	AZ	85715	trouvaille.club	truCrowd, Inc	0001667145	007-00015	
0001720880-18-000002	0	The issuer has raised approximately $100,000 during the offering period. Payments are still being processed and the exact amount has yet to be determined.		MJ Hybrid Solutions, Inc.	Corporation		DE	2017-03-10	427 9th Ave	Unit 1006	San Diego	CA	92101	https://mjhybridsolutions.com/	SI Securities, LLC	0001603038	008-69440	170937
0001721392-18-000004	0			SmarterD,Inc.														
0001715895-18-000001	0			Coding Autism, LLC														
0001721392-18-000003	0			SmarterD,Inc.														
0001665160-18-000128	0			FireBot, Inc.	Corporation		VA	2017-09-01	8816 Hampton Station Ct		Lorton	VA	22079	www.firebotsuppression.com	StartEngine Capital, LLC	0001665160	007-00007	
0001654438-18-000003	0			BarLink, LLC	Limited Liability Company		MD	2015-08-07	5431 WOODLAND BLVD.	SUITE B	OXON HILL	MD	20745	http://www.getbfly.com	GrowthFountain Capital LLC	0001668506	007-00028	
0001704205-18-000002	0			Ideal Conceal, Inc.	Corporation		MN	2015-10-15	4300 SCHOOL BOULEVARD		MONTICELLO	MN	55362	www.idealconceal.com				
0001704205-18-000001	0			Ideal Conceal, Inc.	Corporation		MN	2015-10-15	4300 SCHOOL BOULEVARD		MONTICELLO	MN	55362	www.idealconceal.com				
0001665160-18-000126	0	At the close of the offering, the amount closed on is $252,634.00 and 25,638 number of securities sold, final amount subject to change pending final receipt of committed investments.		PlantSnap, Inc.	Corporation		DE	2016-06-11	604 ARIZONA AVENUE		SANTA MONICA	CA	90401	PlantSnap.net	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000054	1		Increase maximum offering amount.	Orthogonal Thinker Inc.	Corporation		DE	2016-12-20	1215 South Kihei Rd. #424		Kihei	HI	96753	http://OrthogonalThinker.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001731189-18-000002	0		Corrected lease comparable data in business plan.	3451 Benning LLC	Limited Liability Company		DC	2017-11-28	3232 GEORGIA AVE NW	SUITE 100	WASHINGTON DC	DC	20010	www.neighborhooddevelopment.com	NSSC Funding Portal, LLC	0001665614	007-00012	
0001665160-18-000125	1		The issuer will be extending their campaign.	Cryptid LLC	Limited Liability Company		DE	2017-09-05	130 BAY RIDGE PARKWAY	APT 2D	BROOKLYN	NY	11209	www.cryptidmovie.com	StartEngine Capital, LLC	0001665160	007-00007	
0001690909-18-000001	0	The Issuer raised $72,600 during the offering period.		Ellison Eyewear, Inc	Corporation		DE	2014-03-19	314 WEST INSTITUTE PLACE	LOFT 2E	CHICAGO	IL	60610	www.WearEllison.com	OpenDeal Inc.	0001672732	007-00046	283874
0001670254-18-000052	0			Orthogonal Thinker Inc.	Corporation		DE	2016-12-20	1215 South Kihei Rd. #424		Kihei	HI	96753	http://OrthogonalThinker.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000050	0			Barrel Harbor Brewing Company, LLC	Limited Liability Company		CA	2012-12-31	2575 Pioneer Avenue, Suite 104		Vista	CA	92081	https://www.barrelharborbrewing.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001719488-18-000001	0	Issuer raised $191,600. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		619 North Park LLC	Limited Liability Company		CA	2017-10-01	3015 LINCOLN AVE		SAN DIEGO	CA	92104	https://619Spirits.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-18-000123	0			CBL Worldwide II, Inc.	Corporation		AZ	2011-04-19	925 W. Baseline Rd.	Suite 105-229	Tempe	AZ	85283	www.cblhoopsusa.com	StartEngine Capital, LLC	0001665160	007-00007	
0001712328-18-000001	0		Extend the expiration date of the offering to 3/15/2018	Blue Cord Farms Inc	Corporation		DE	2017-06-22	2061 LE MANS DR		CARROLLTON	TX	75006	www.bluecordfarms.com	truCrowd, Inc	0001667145	007-00015	
0001669191-18-000109	0		Updating web page	Atmos Digital Inc	Corporation		DE	2016-03-12	142 W 57th St	11th Floor	New York	NY	10019	atmosxr.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001731189-18-000001	0			3451 Benning LLC	Limited Liability Company		DC	2017-11-28	3232 GEORGIA AVE NW	SUITE 100	WASHINGTON DC	DC	20010	www.neighborhooddevelopment.com	NSSC Funding Portal, LLC	0001665614	007-00012	
0001665160-18-000121	0	At the close of the offering, the amount closed on is $24,660.00 and 1,644 number of securities sold, final amount subject to change pending final receipt of committed investments.		Perfict Inc.	Corporation		DE	2017-11-09	1942 OVERLAND AVE	APT #3	LOS ANGELES	CA	90025	perfict.co	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000120	0	At the close of the offering, the amount closed on is $12,280 and 12,280 securities sold, final amount subject to change pending final receipt of committed investments.		WORDEGO INC	Corporation		DE	2016-02-17	222 W MERCHANDISE MART PLAZA SUITE 1212		CHICAGO	IL	60654	https://www.wordego.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000119	0	"At the close of the offering, the amount closed on is $13,400 and 13,400 securities sold, final amount subject to change pending final receipt of committed investments."""		HireJoe, Inc	Corporation		CO	2017-09-05	2525 ARAPAHOE AVE.	STE E4-242	BOULDER	CO	80302	www.hirejoe.com	StartEngine Capital, LLC	0001665160	007-00007	
0001690447-18-000003	0	The issuer failed to meet their minimum offering.		Owlized, Inc.	Corporation		DE	2013-12-24	1062 FOLSOM ST. SUITE 301		SAN FRANCISCO	CA	94103	www.owlized.com	OpenDeal Inc.	0001672732	007-00046	283874
0001725124-18-000004	0		Clarifying that the exhibited Unaudited Financial Statements were evaluated by Management through February 6th, 2018. (See final comment on page 9 of financials).	Rhymella, Inc.	Corporation		DE	2016-06-15	PO Box 600511, 897 Washington Street		Newtonville	MA	02460	www.rhymella.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001665160-18-000117	0			CannaKorp, Inc.	Corporation		DE	2014-02-04	74  Maple Street	Suite C	Stoneham	MA	02180	http://www.wispvapor.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000115	1		The company is extending their campaign.	Biotech Restorations Holdings, LLC	Limited Liability Company		FL	2017-02-02	137 CROSS CREEK ROAD #137		DENVER	NC	26037	http://www.biotechrestorations.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000048	0			iPianoLab LLC	Limited Liability Company		NV	2014-10-01	1180 North Town Center Drive, Suite 100		Las Vegas	NV	89144	https://ipianolab.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-18-000106	0			Atmos Digital Inc	Corporation		DE	2016-03-12	142 W 57th St	11th Floor	New York	NY	10019	atmosxr.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001730609-18-000001	0			Love Goodly Inc.	Corporation		DE	2015-03-17	1308 FACTORY PLACE #309		LOS ANGELES	CA	90049	www.lovegoodly.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001722710-18-000001	0			Myways, Inc.	Corporation		DE	2017-05-22	1355 Market St	#488	San Francisco	CA	94103	http://www.circleof.io/	First Democracy VC	0001683054	007-00076	285360
0001665160-18-000113	0			OSSIC Corporation	Corporation		DE	2014-08-08	1470 Encinitas Blvd #123		Encinitas	CA	92024	www.ossic.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000043	0			Hawaiian Ola Brewing Corporation	Corporation		HI	2015-12-22	89-1368 MAMALAHOA HWY		Captain Cook	HI	96704	http://www.hawaiianola.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000046	0			Kwame Palace LLC	Limited Liability Company		TX	2008-01-07	3515 Sycamore School Rd		Fort Worth	TX	76133	http://www.kwamebaah.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000044	0			Eve Fund 1, LLC.	Limited Liability Company		WY	2016-09-21	8306 Wilshire Blvd.		Beverly Hills	CA	90211	http://www.theevestudios.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001574738-18-000001	0			FileThis, Inc.	Corporation		DE	2010-04-21	351 JEAN STREET		MILL VALLEY	CA	94941	filethis.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001729314-18-000002	0			Dante Labs International LLC	Limited Liability Company		DE	2017-05-03	325 5TH AVE	SUITE 38A	NEW YORK	NY	10016	dantelabs.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001670254-18-000042	0		Extended deadline date, and updated business plan.	SpaceFab.US, Inc.	Corporation		DE	2016-01-07	30542 Via Estoril		Laguna Niguel	CA	92677	http://www.spacefab.us	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000040	0		Extended deadline date, and updated business plan.	M and M MEDIA, INC.	Corporation		DE	2014-05-13	2500 Broadway, Building F	Ste F-125	Santa Monica	CA	90404	https://trebel.io/	Wefunder Portal LLC	0001670254	007-00033	283503
0001728670-18-000006	0		Updated the Form C Q&A document with more disclosures. Also, including the balance sheet (unaudited), and un updated perks agreement.	CrownMob Inc.	Corporation		OH	2017-03-13	112 W PIKE STREET		Covington	KY	41011	https://crownmob.com	Thrivera Ventures Fund I, LLC	0001707360	007-00116	
0001731055-18-000001	0		We are selling 47% of our Company at a price of $395,625.00, which would suggest a total valuation for the company of $850,000.00.	ROYALTY BEAUTY SUPPLY, LLC	Limited Liability Company		OH	2017-03-23	996 CHALKERS ST		AKRON	OH	44310	www.royaltybeautysupply.com	Buy The Block	0001693877	007-00098	
0001665160-18-000110	0	At the close of the offering, the amount closed on is $69,000 and 69,000 securities sold, final amount subject to change pending final receipt of committed investments.		Ceres Greens LLC	Limited Liability Company		DE	2016-10-31	21 METRO WAY	UNIT 8	BARRE	VT	05641	www.ceresgreens.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000039	0	The final number is $270,788.00 in investments		Sam Lee Laundry LLC	Limited Liability Company		CA	2015-01-02	644 Broadway, Unit 10		San Francisco	CA	94133	http://www.thespeakeasysf.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-18-000103	0			Gamify, Inc.	Corporation		DE	2017-01-23	105 Adena Rd		Newton	MA	02465	gamify.science	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001688786-18-000001	0			Jetpack Aviation Corp	Corporation		DE	2016-09-14	14218 AETNA STREET		VAN NUYS	CA	91401	www.jetpackaviation.com				
0001730727-18-000004	1		Issuer is extending the offering period to August 13, 2018	320 Kingsland, LLC	Limited Liability Company		NY	2016-09-28	320 KINGSLAND AVENUE		BROOKLYN	NY	11222	http://www.production-brooklyn.com	GrowthFountain Capital LLC	0001668506	007-00028	
0001665160-18-000109	1		The issuer is extending their offering.	Zoi, Inc.	Corporation		DE	2017-01-06	611 N. COMMONWEALTH AVE		LOS ANGELES	CA	90004	www.whatiszoi.com	StartEngine Capital, LLC	0001665160	007-00007	
0001723850-18-000001	0		Updated Form C to reflect that a new employee partner, Dave Rinderle is now on the team. Additionally, the target raise is now $25,000 and goes up to $107,000. Unaudited financials are available here, and the offering end date is revised to 4/13/2018.	609 Fairfield LLC	Limited Liability Company		KY	2017-01-27	PO BOX 8163		CINCINNATI	OH	45208	www.mariannetheatre.com	Thrivera Ventures Fund I, LLC	0001707360	007-00116	
0001719921-18-000001	0			Wichita Falls Brewing Company, LLC	Limited Liability Company		TX	2016-12-16	2701 Taft Blvd		WICHITA FALLS	TX	76308	http://wichitafallsbrewing.com/	NextSeed US LLC	0001667892	007-00023	283225
0001723949-18-000010	1		Updated the Form C Q&A to include disclosures about transfer of securities, documentation of where you can find updates from the issuer, and Added Ed Biery as COO on form C	Fatwood LLC	Limited Liability Company		OH	2017-08-28	7406 JAGER CT.		CINCINNATI	KY	45230	www.flipdaddys.com	Thrivera Ventures Fund I, LLC	0001707360	007-00116	
0001665160-18-000108	0	At the close of the offering, the amount closed on is $36,600 and 774 securities sold, final amount subject to change pending final receipt of committed investments		BioHealthonomics Inc	Corporation		CA	2011-07-25	810 CALIFORNIA AVENUE	SUITE 100	SANTA MONICA	CA	90403	http://biohealthonomics.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000038	0	The final number is $496,140.00 in investments.		Hawaiian Ola Brewing Corporation	Corporation		HI	2015-12-22	89-1368 MAMALAHOA HWY		Captain Cook	HI	96704	http://www.hawaiianola.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001693877-18-000004	0			ROYALTY BEAUTY SUPPLY, LLC	Limited Liability Company		OH	2017-03-23	996 CHALKERS ST		AKRON	OH	44310	www.royaltybeautysupply.com	Buy The Block	0001693877	007-00098	
0001725124-18-000003	0		Updating minimum investment amount from $100.00 to $50.00.	Rhymella, Inc.	Corporation		DE	2016-06-15	PO Box 600511, 897 Washington Street		Newtonville	MA	02460	www.rhymella.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001730727-18-000003	0		Changed $ sign to % sign for outstanding securities	320 Kingsland, LLC	Limited Liability Company		NY	2016-09-28	320 KINGSLAND AVENUE		BROOKLYN	NY	11222	http://www.production-brooklyn.com	GrowthFountain Capital LLC	0001668506	007-00028	
0001730727-18-000001	0			320 Kingsland, LLC	Limited Liability Company		NY	2016-09-28	320 KINGSLAND AVENUE		BROOKLYN	NY	11222	http://www.production-brooklyn.com	GrowthFountain Capital LLC	0001668506	007-00028	
0001670254-18-000034	0			ClassApps, Inc.	Corporation		DE	2017-12-15	706 E 19th Street		Kansas City	MO	64108	http://www.classapps.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000032	0			smartQED, Inc.	Corporation		DE	2016-04-13	421 37th Ave		San Mateo	CA	94403	http://www.smartqed.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001716298-18-000001	1		Extending offering deadline date to March 31, 2018.	Mighty Well, Inc.	Corporation		DE	2016-09-27	45 Catherine Street		Newport	RI	02840	www.mighty-well.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001670254-18-000036	0			Vela Motor Company LLC	Limited Liability Company		UT	2016-11-14	1447 Easthills Cir		Bountiful	UT	84010	http://www.velamotorcompany.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001730206-18-000001	0			Acropolis Games LLC	Limited Liability Company		IN	2015-04-07	105 SAND CREEK HWY		ADRIAN	MI	49221	http://www.acropolisgames.net	LOCALSTAKE MARKETPLACE LLC	0001544442	008-69063	000162726
0001670254-18-000031	0		Changed deadline date, included video transcripts, and updated business plan.	Malibu Compost Inc.	Corporation		CA	2017-09-11	1331 8th St. Suite E		Berkeley	CA	94710	http://www.malibucompost.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001580960-18-000001	0			Pigeonly, Inc.	Corporation		DE	2013-06-18	701 Bridger Ave, Suite 690		LAS VEGAS	NV	89101	www.pigeon.ly	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001728855-18-000001	0			Boon VR LLC	Limited Liability Company		DE	2016-03-09	404 BRYANT ST		SAN FRANCISCO	CA	94107	http://boonvr.com/	OpenDeal Inc.	0001672732	007-00046	
0001665160-18-000107	1		Issuer is extending the end date of their offering.	VolAero UAV & Drones Holdings Corp.	Corporation		FL	2016-05-17	14530 BISCAYNE BLVD		NORTH MIAMI	FL	33181	volaerodrones.com	StartEngine Capital, LLC	0001665160	007-00007	
0001719882-18-000002	0	The Issuer raised approximately $164,575 during the offering period. Payments are still being processed. The exact amount is yet to be determined.		MiqroTech	Limited Liability Company		PA	2016-05-04	111 PICADILLY ROAD		PORT MATILDA	PA	16870	www.miqrotech.com	OpenDeal Inc.	0001672732	007-00046	284874
