ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-20-001145	0		Issuer updated campaign page.	Solectrac, Inc.	Corporation		CA	2019-05-28	30151 Navarro Ridge Rd.		Albion	CA	95410	www.solectrac.com	StartEngine Capital, LLC	0001665160	007-00007	
0001814779-20-000012	0		Correct zip code and target amounts	AtomicO8 Inc.	Corporation		DE	2018-02-08	7612 VICKY AVE.		Canoga Park	CA	91304	www.atomico8.com	Fundme.com, Inc.	0001683485	007-00078	
0001666102-20-000025	0			SKYWIDE REAL ESTATE INTERNATIONAL LLC	Limited Liability Company		PA	2020-06-24	1939 MIFFLIN ST		PHILADELPHIA	PA	19145	https://www.skywideinternational.com	Mr. Crowd	0001666102	007-00042	284278
0001669191-20-000475	0		the issuer extended the offering date.	Zelgor Inc	Corporation		DE	2012-08-03	745 Atlantic Ave		Boston	MA	02111	zelgor.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000473	0		the issuer extended the offering date.	PromoShare, Inc.	Corporation		DE	2018-01-16	2035 W Grand Ave.		Chicago	IL	60612	promoshare.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000470	0			Atmospheric Water Solutions, LLC	Limited Liability Company		FL	2017-04-21	12260 S.W. 53rd Street	Suite 603	Cooper City	FL	33330	www.MakeWaterNow.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001751606-20-000005	0		Correct Address and target offering amount	FAVER, INC.	Corporation		UT	2017-02-08	1881 WEST TRAVERSE PARKWAY	SUITE E#447	LEHI	UT	84043	www.faver.it	Fundme.com, Inc.	0001683485	007-00078	
0001683168-20-003093	0		Amending the Maximum Offering Amount	Bounce Mobile Systems, Inc.	Corporation		NV	2006-08-04	6107 MEMORIAL HWY, SUITE F		TAMPA	FL	33615	www.24-7labs.com	IPO Wallet LLC	0001753710	007-00170	299148
0001683168-20-003091	0		Amending the target offering amount	Box Entertainment Inc.	Corporation		WY	2019-09-05	4850 COMPETITION DRIVE	SUITE R	BETTENDORF	IA	52772	www.steamwheelersfootball.com	IPO Wallet LLC	0001753710	007-00170	299148
0001683168-20-003090	0		Amending the target offering amount	Lit IO Inc.	Corporation		DE	2020-01-14	2140 SOUTH DUPONT HWY.		CAMDEN	DE	19934	www.lit-app.io	IPO Wallet LLC	0001753710	007-00170	299148
0001683168-20-003092	0		Amending the Maximum Offering Amount	PulseWave Energy, Inc.	Corporation		WY	2019-04-11	30 N. GOULD STREET	SUITE R	SHERIDAN	WY	82801	www.pulsewaveenergy.com	IPO Wallet LLC	0001753710	007-00170	299148
0001746059-20-000277	1		Issuer is amending their financial forecast. Issuer is also extending the deadline to make an investment.	Grind Cafe & Eatery LLC	Limited Liability Company		MA	2020-07-24	7 LYNNE RD		WAREHAM	MA	02571	http://thegrindcafewareham.com	MainVest, Inc.	0001746059	007-00162	
0001814779-20-000010	0		Correct Address and target offering amount	AtomicO8 Inc.	Corporation		DE	2018-02-08	7612 VICKY AVE.		Canoga Park	CA	91307	www.atomico8.com	Fundme.com, Inc.	0001683485	007-00078	
0001776458-20-000003	0	The Offering closed successfully on June 19, 2020, having received investment commitments of $160,814, although a final accounting has not taken place.		Kazoo LLC	Limited Liability Company		DC	2019-04-04	3034 DENT PLACE NW		WASHINGTON	DC	20007	https://getkazoo.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001820449-20-000004	0	Issuer raised $20,000. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		Morningside PlayCare, Inc.	Corporation		NY	2015-04-15	501 W123 STREET 18D		NEW YORK CITY	NY	10027	https://www.morningsideplaycare.com/	NEXTSEED SECURITIES, LLC	0001723503	008-70055	000291387
0001803239-20-000002	0		Fixed typo in Disclosure Statement in Use of Proceeds section. Offering amount and NextSeed fees updated to correct lower amount. Offering amounts are correct in all other instances.	Roostar Restaurant Group LLC	Limited Liability Company		TX	2012-11-05	3000 WESLAYAN #305	REGISTERED AGENT - ANDREW BRUCE	HOUSTON	TX	77027	https://www.myroostar.com/	NEXTSEED SECURITIES, LLC	0001723503	008-70055	000291387
0001824239-20-000001	0			Pit Boss Inc	Corporation		GA	2008-07-07	856 VIRGINIA AVE		ATLANTA	GA	30334	https://pitboss-bbq.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-20-001143	0		Issuer updated their campaign page.	An Angry Boy Inc.	Corporation		DE	2018-09-18	88 Greenwich St. Suite 2702		New York	NY	10006	www.newdawnfilm.com	StartEngine Capital, LLC	0001665160	007-00007	
0001823131-20-000004	0			Dare Me, Inc.	Corporation		CA	2018-11-02	2332 Beach Ave		Venice	CA	90291	https://www.daretolive.tv/	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001670254-20-000816	1		Adding CPA-reviewed financials.	AtYourGate, Inc.	Corporation		DE	2019-10-30	4 Half Moon Trail		Ladera Ranch	CA	92694	http://www.atyourgate.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-20-000276	1		Issuer is extending the deadline to make an investment.	La Tia Pepa LLC	Limited Liability Company		DC	2020-05-27	801 18TH STREET NW		WASHINGTON	DC	20006	https://alabardero.com/	MainVest, Inc.	0001746059	007-00162	
0001722137-20-000006	1		The issuer has revised the debt section of Form C and extended its offering deadline until March 18, 2021.	Upshift Inc.	Corporation		DE	2012-10-03	3950 WEBSTER ST, #5		OAKLAND	CA	94609	http://upshiftcars.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-20-000812	0			Call Assistant, Inc.	Corporation		DE	2019-11-28	1300 W. Lodi Ave		Lodi	CA	95242	http://www.callassistantapp.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-20-000275	0			Amar LLC														
0001823131-20-000003	0			Dare Me, Inc.														
0001746059-20-000274	0			LaPosta Pizza LLC														
0001670254-20-000814	0			San Diego Film Studios Inc	Corporation		CA	2017-02-01	5669 La Jolla Hermosa Ave		La Jolla	CA	92037	http://www.SanDiegoFilmStudios.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-20-000273	1		Issuer is extending the deadline to make an investment. Issuer is also amending the target offering amount. Lastly, Issuer is amending use of funds accordingly.	Mary Celeste, LLC	Limited Liability Company		MA	2018-11-02	151 FRONT STREET		MARION	MA	02738	https://www.marycelestemarion.com/	MainVest, Inc.	0001746059	007-00162	
0001706668-20-000007	0		Updating company summary used in the offering documentation.	LifeDNA, Inc	Corporation		DE	2017-05-08	1050 queen street	#100	Honolulu	HI	96814	www.lifedna.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001815481-20-000002	0		Adding webinar transcript.	Procurement Foundry, Inc.	Corporation		MA	2020-02-07	47 Boston Hill Rd		Fairhaven	MA	02719	https://procurementfoundry.com/	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001814684-20-000002	0		Adding webinar transcript.	Lend Grow Inc.	Corporation		DE	2019-02-19	12110 Sunset Hills Road	#600	Reston	VA	20190	www.lendgrow.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001665160-20-001141	1		Issuer is extending the length of their campaign by 60 days.	GoBQ Grills, Inc.	Corporation		DE	2019-12-27	3742 N JANSSEN, STE 1	STE 1	CHICAGO	IL	60613	https://www.gobqgrills.com	StartEngine Capital, LLC	0001665160	007-00007	
0001768717-20-000006	0	"The Offering closed successfully on 9/5/2020, having received investment commitments of $343,408, although a final accounting has not taken place."""		MyApps Corp.	Corporation		FL	2019-01-18	801 INTERNATIONAL PARKWAY	SUITE 500	LAKE MARY	FL	32746	https://CallingDr.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-20-000811	1		Clarifying date of financials and that they are unaudited.	3D Houdini, Inc.	Corporation		DE	2019-07-29	5825 200TH ST SW	#506	LYNNWOOD	WA	98036	http://www.3dhoudini.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000809	1		Updating terms of revenue share.	Folly Mojave LLC	Limited Liability Company		CA	2019-10-08	1050 Flower st	#401	Los Angeles	CA	90015	http://follycollection.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001816293-20-000002	0		Adding to include the Company's financial statements for full-year 2019 and 2018, to provide information concerning the Company's ability to conduct multiple closes, and to extend the offering deadline.	Wind Craft Aviation Inc.	Corporation		DE	2017-12-04	730 Lincoln Lake Ave. SE	Bldg. 3	Lowell	MI	49331	www.windcrafaviation.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001665160-20-001140	0	At the close of the offering, the issuer closed on $1,070,246.59 and 700,708 number of securities.		FUTURE LABS VI, INC.	Corporation		DE	2017-12-04	1438 9TH STREET		SANTA MONICA	CA	90401	www.piestro.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-001139	1		Issuer is extending the length of their campaign by 60 days.	Clearwater Distilling Co LLC	Limited Liability Company		UT	2018-04-23	564 W 700 S, SUITE 401	SUITE 401	PLEASANT GROVE	UT	84062	https://www.clearwaterdistilling.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000808	1		Adding lead investor.	Baru Inc.	Corporation		DE	2019-04-12	345 E Bridge St, Suite 1443		Elyria	OH	44035	https://hellobaru.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001706668-20-000006	0		This Amendment is filed to include the 2018 and 2019 financial statements for the Company, add a video transcript, and to extend the offering deadline to March 1, 2021.	LifeDNA, Inc	Corporation		DE	2017-05-08	1050 queen street	#100	Honolulu	HI	96814	www.lifedna.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001816547-20-000002	0			Buffd, Inc.	Corporation		DE	2020-04-03	1248 S VAN NESS AVE		SAN FRANSISCO	CA	94110	http://www.juked.gg	OpenDeal Portal LLC	0001751525	007-00167	283874
0001742162-20-000008	1		Updated major changes regarding the elimination of all major debt in the company by the way of selling some real estate assets and the modification of some terms in the offering memorandum.	Consumer Cooperative Group Inc	Corporation		OR	2017-01-27	5900 BALCONES DR	STE 100	AUSTIN	TX	78731	www.ccg.coop	Buy The Block	0001693877	007-00098	287496
0001805273-20-000006	1		The issuer has extended its offering until December 11, 2020.	Sagelink Inc.	Corporation		DE	2017-02-20	305 WEST BROADWAY	SUITE 133	NEW YORK	NY	10013	https://glyph.earth	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-20-001138	1		Issuer is extending the length of their campaign by 60 days.	Phormed Inc	Corporation		NV	2019-05-15	9735 WILSHIRE BLVD., SUITE 216	SUITE 216	BEVERLY HILLS	CA	90212	www.phormed.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-001137	1		Issuer is extending the length of their campaign by 60 days.	Archibald & Wens Inc.	Corporation		NY	2020-05-18	130 S. INDIAN RIVER DRIVER, STE #202-237	SUITE 14B	NEW YORK	NY	10011	www.west32soju.com	StartEngine Capital, LLC	0001665160	007-00007	
0001811508-20-000002	0			popshop, Inc.	Corporation		DE	2018-03-28	161 LAFAYETTE STREET	5TH FLOOR	NEW YORK	NY	10013	https://www.popshop.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-20-000805	0			Love Sun Body LLC	Limited Liability Company		DE	2012-09-17	50 Cummings Circle		West Orange	NJ	07052	http://lovesunbody.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000804	1		Updating terms of $20,000 2017 convertible note raise.	Smart Tire Recycling, Inc.	Corporation		PA	2016-08-12	2315 Eldridge St		Pittburgh	PA	15217	http://www.smarttirerecycling.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001783532-20-000001	0			Moku Foods Inc.	Corporation		DE	2019-04-02	11121 Queensland St	Unit D25	Los Angeles	CA	90034	http://mokufoods.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-20-000798	0			Inspire Studios, Inc.	Corporation		CA	2019-01-30	13612 Newcastle Court		Fontana	CA	92335	http://www.theinspirestudios.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001814779-20-000007	0		Correct target offering amount and date of termination	AtomicO8 Inc.	Corporation		DE	2018-02-08	P.O. BOX 4271		WEST HILLS	CA	91308	www.atomico8.com	Fundme.com, Inc.	0001683485	007-00078	
0001670254-20-000803	0			VirZOOM, Inc.	Corporation		DE	2015-02-13	Cambridge		Massachusetts	MA	02138	http://www.virzoom.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000800	0			The Florida CANE Distillery, INC.	Corporation		FL	2014-12-30	1820 N 15th Street		Tampa	FL	33605	http://www.FloridaCANE.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001719369-20-000003	0			ALTO SOLUTIONS, INC.	Corporation		DE	2015-07-21	CAPITOL VIEW BLOCK E	500 11TH AVENUE NORTH, SUITE 790	NASHVILLE	TN	37203	www.altoira.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-20-001136	0			GetCharged, Inc.														
0001665160-20-001135	0	At the close of the offering, the issuer closed on $1,070,094.92 and 1,736,011 number of securities.		VLISO, inc.	Corporation		DE	2017-07-21	2035 SUNSET LAKE ROADSUITE B-2	SUITE B-2	NEWARK	DE	19703	http://chow420.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000797	0			VirZOOM, Inc.	Corporation		DE	2015-02-02	Cambridge		Massachusetts	MA	02138	http://www.virzoom.com				
0001751606-20-000002	0		Change the target amount, termination date and address of issuer.	FAVER, INC.	Corporation		DE	2017-02-08	442 N. 340 W.		AMERICAN FORK	UT	84003	www.faver.it	Fundme.com, Inc.	0001683485	007-00078	
0001670254-20-000796	1		Adding lead investor.	Rhino Hide, Inc.	Corporation		ID	2019-10-18	273 Birch Banks		Sagle	ID	83860	http://www.rhino-hide.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001743949-20-000005	0	The Offering successfully closed on September 1, 2020, with investment commitments of $54,515, although a final accounting has not taken place.		Jar Goods, LLC	Limited Liability Company		NJ	2013-03-11	80 RIDGE ROAD		GLEN ROCK	NJ	07452	https://jargoods.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001683168-20-003002	0			Box Entertainment Inc.	Corporation		WY	2019-09-05	4850 Competition Drive		Bettendorf	IA	52772	www.steamwheelersfootball.com	IPO Wallet LLC	0001753710	007-00170	299148
0001782185-20-000004	0			Frame Media Inc.	Corporation		DE	2019-06-04	210 32nd Street,		Brooklyn,	NY	11232	https://frame.media	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001817438-20-000001	0			Raindrop Texting Solutions, Inc	Corporation		UT	2017-06-07	10742 N SHINNECOCK		CEDAR HILLS	UT	84062	raindroptext.com	truCrowd, Inc	0001667145	007-00015	283063
0001670254-20-000794	0			Lombardi's Foods, Inc.	Corporation		WY	2020-07-23	30 N Gould St	Ste R	Sheridan	WY	82801	http://lombardisfoods.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001668287-20-000033	0			Elastico Tequila Grille														
0001807049-20-000004	0		This Form C/A is being filed to reflect an increase in outstanding debt.	Humble Shoe Company, Inc.	Corporation		DE	2018-11-16	33 5TH AVENUE	APARTMENT 12A	NEW YORK	NY	10003	www.aeranewyork.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001746059-20-000272	0		Intermediary is correcting a clerical error: Offering Deadline. Information was entered incorrectly upon submission, but is correct on Offering Memorandum as well as public facing site.	Moon Management, Inc.	Corporation		FL	1987-11-20	1105 E LAFAYETTE ST		TALLAHASSEE	FL	32301	http://tallahassee.moonevents.com/	MainVest, Inc.	0001746059	007-00162	
0001668287-20-000032	0			Bum Butt Corp														
0001668287-20-000031	0			Of The North Beverage International Inc.														
0001808913-20-000002	0		The Company is filing this form C/A to include a copy of the campaign page as an exhibit.	Renewal Mill, PBC	Corporation		DE	2016-06-09	561 BAKER STREET	6	SAN FRANCISCO	CA	94117	www.renewalmill.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001823131-20-000001	0			Dare Me, Inc.	Corporation		CA	2020-06-20	2332 Beach Ave		Venice	CA	90291	https://www.daretolive.tv/	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001668287-20-000029	0			ZAMii Clean USA Carpet & Upholstery Cleaning Corp.														
0001668287-20-000028	0			Journify, Inc.														
0001668287-20-000027	0			OmniPad Company, LLC														
0001668287-20-000026	0			18th & Fairfax, LLC														
0001668287-20-000025	0			EV Trail LLC														
0001668287-20-000024	0			Plugsby, LLC														
0001668287-20-000023	0			Palouse Ag-Drone Services LLC														
0001668287-20-000022	0			English for a Song, Inc.														
0001668287-20-000021	0			Michael Ray Galleries														
0001769923-20-000006	0	The offering closed successfully on September 1, 2020, having received investment commitments of $99,522, although a final accounting has not taken place.		People First RH, Inc.	Corporation		DE	2020-05-22	99 HUDSON STREET, 5TH FLOOR		NEW YORK	NY	10013	www.peoplefirstrh.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001668287-20-000020	0			earthdog GP														
0001669191-20-000468	0	End of offering. Issuer closed its offering with estimated gross proceeds of $166,239. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		ecoText, Inc	Corporation		NH	2018-03-29	25 Morningside Dr		Dover	NH	03820	ecotext.co	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001818834-20-000002	0		Erroneously omitted  one page of the financial report from Form C.	1491 Atlantic Partners, LLC	Limited Liability Company		CA	2020-08-03	5318 E.2ND STREET	SUITE 644	LONG BEACH	CA	90813	www.urbanpacific.com	NSSC Funding Portal, LLC	0001665614	007-00012	
0001818834-20-000001	0			1491 Atlantic Partners, LLC	Limited Liability Company		CA	2020-08-03	5318 E.2ND STREET	SUITE 644	LONG BEACH	CA	90813	https://www.urbanpacific.com/	NSSC Funding Portal, LLC	0001665614	007-00012	
0001669191-20-000466	0		the issuer made minor changes to the offering page.	Transparent Path spc	Corporation		WA	2018-07-27	1700 Westlake Avenue North	Suite 200	Seattle	WA	98109	https://xparent.io	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001816430-20-000005	0			Sophie Chang Inc.														
0001812337-20-000006	0	Issuer raised $150,300. The actual processing time to confirm the commitments may take longer than the filing deadline, and the total amount is our best estimate at this time. The actual amount may be lower.		B Hill Entertainment, LLC	Limited Liability Company		TX	2009-05-12	100 SOUTH LAMAR BLVD #2323		AUSTIN	TX	78704	https://www.premierpartycruises.com/	NextSeed Securities, LLC	0001723503	008-70055	291387
0001670254-20-000793	1		Adding lead investor and custodian.	Mindcurrent Inc.	Corporation		DE	2019-05-06	15420 SW Emerald St		Beaverton	OR	97007	https://www.mindcurrent.io/	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-20-000464	0		corrected the number of shares outstanding.	SampleServe, Inc.	Corporation		DE	2018-11-16	800 Cottageview Dr	Ste. 1090	Traverse City	MI	49684	www.sampleserve.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001807984-20-000005	0			All ebt Foundation														
0001669191-20-000462	0		the issuer extended the offering date.	Monetran, LLC	Limited Liability Company		DE	2018-03-26	501 Pershing Ct.		Hockessin	DE	19707	www.monetran.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001815954-20-000002	0			Wink TV, LLC	Limited Liability Company		CA	2019-07-08	811 WEST 7TH STREET		LOS ANGELES	CA	90017	https://bspoketv.com/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001670254-20-000791	1		Clarifying director work history.	Where's Rose, LLC	Limited Liability Company		NC	2020-05-25	110 North Poplar Street		Winston-Salem	NC	27101	https://wheresrosefilm.wordpress.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001461859-20-000022	0			Renewal Mill, PBC	Corporation		DE	2016-06-09	561 BAKER STREET	6	SAN FRANCISCO	CA	94117	www.renewalmill.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001746059-20-000271	0			Farthest Star, LLC	Limited Liability Company		MA	2019-07-18	291 NORTH MAIN ST.		NATICK	MA	01760	http://www.fartheststarsake.com	MainVest, Inc.	0001746059	007-00162	
0001670254-20-000792	1		Adding website link for future annual report.	Where's Rose, LLC	Limited Liability Company		NC	2020-05-25	110 North Poplar Street		Winston-Salem	NC	27101	https://wheresrosefilm.wordpress.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001804659-20-000004	0		The Form C filed by the Company on June 2, 2020 is hereby amended and restated in its entirety to (i) provide information regarding the sale and issuance of additional securities of the Company, and (ii) extend the Offering Deadline to October 30, 2020.	Gesture US, Inc.	Corporation		DE	2017-10-26	530 7TH AVENUE		NEW YORK	NY	10018	www.yourgesture.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001822811-20-000001	0			HILOS, INC.	Corporation		DE	2019-07-17	431 NW Flanders St	Suite 201	Portland	OR	97209	www.hilos.co	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001669191-20-000460	0		issuer extended the offering date.	Domestic Brands Inc	Corporation		DE	2018-09-19	235 E Broadway	Ste 518	Long Beach	CA	90802	cnctea.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001683168-20-002926	0			Lit IO Inc.	Corporation		DE	2020-01-14	2140 SOUTH DUPONT HWY.		CAMDEN	DE	19934	www.lit-app.io	IPO Wallet LLC	0001753710	007-00170	299148
0001821518-20-000002	0			C P Rocketry INC	Corporation		NJ	2019-08-08	1400 Adams St		Hoboken	NJ	07030	https://hudsonspace.systems/	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001683168-20-002924	0			Bounce Mobile Systems, Inc.	Corporation		NV	2006-08-04	6107 Memorial Hwy, Suite F		Tampa	FL	33615	www.24-7labs.com	IPO Wallet LLC	0001753710	007-00170	299148
0001669191-20-000458	0		issuer extended the offering date.	Infinovate LLC	Limited Liability Company		DE	2016-05-24	3753 Howard Hughes Drive	Suite 215	Las Vegas	NV	89169	www.infinovate.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001683168-20-002921	0			PulseWave Energy, Inc.	Corporation		WY	2019-04-11	30 N. GOULD STREET	SUITE R	SHERIDAN	WY	82801	www.pulsewaveenergy.com	IPO Wallet LLC	0001753710	007-00170	299148
0001669191-20-000455	0			Transparent Path spc	Corporation		WA	2018-07-27	1700 Westlake Avenue North	Suite 200	Seattle	WA	98109	https://xparent.io	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000447	0			SampleServe, Inc.	Corporation		DE	2018-11-16	800 Cottageview Dr	Ste. 1090	Traverse City	MI	49684	www.sampleserve.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001687278-20-000002	0			Vital Leaf, Inc	Corporation		DE	2016-04-22	4207 SE Woodstock Blvd #247		Portland	OR	97206	Vitalleaf.com	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001821926-20-000001	0			Common Bond OTG Garden Oaks, LLC	Limited Liability Company		TX	2020-06-15	8728 WESTPARK DRIVE		HOUSTON	TX	77063	www.commonbondcafe.com	NEXTSEED SECURITIES, LLC	0001723503	008-70055	000291387
0001823015-20-000001	0			Puer Products, Inc.	Corporation		CO	2019-10-31	244 5TH AVENUE,	SUITE #200	NEW YORK	NY	10001	curbsidedelivery.com	truCrowd, Inc	0001667145	007-00015	283063
0001670254-20-000790	1		Adding lead investor.	Isegoria, Inc	Corporation		GA	2018-12-20	1620 High Trail		Atlanta	GA	30339	http://ise.media	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-001133	0			MF Fire, Inc.	Corporation		DE	2014-04-23	3031 Washington Blvd, G		BALTIMORE	MD	21230	mffire.com	StartEngine Capital, LLC	0001665160	007-00007	
0001822878-20-000001	0			Illuminate Labs Inc.	Corporation		DE	2019-01-30	50 Union Street #9		Northampton	MA	01060	https://illuminatelabs.org/	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001620704-20-000005	0		Extending offering deadline.	MED-X, INC.	Corporation		NV	2014-02-24	8236 REMMET AVE.		CANOGA PARK	CA	91304	https://medx-rx.com/	truCrowd, Inc	0001667145	007-00015	283063
0001665160-20-001131	1		Issuer is extending the length of their campaign by 30 days.	2XL Swagger Brands, INC	Corporation		DE	2020-05-20	100 CONGRESS AVE. SUITE 2000	SUITE 2000	AUSTIN	TX	78701	http://www.2xlswagger.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-001130	1		Issuer is extending the length of their campaign by 60 days.	Hundy, Inc.	Corporation		DE	2016-08-26	78 SW 7TH STREET, SUITE 500	FLOOR 7	MIAMI	FL	33130	https://www.hundy.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-20-000444	0		the issuer extended the offering date.	Dome Audio Inc.	Corporation		DE	2017-04-03	2 Park Square	Suite 2212	Rahway	NJ	07065	https://www.domeaudioinc.com/	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000442	0		the issuer extended the offering date.	Impact X Partners , LLC	Limited Liability Company		TX	2019-10-02	5830 Granite Pkwy	#100	Plano	TX	75024	www.trytrustfund.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001803239-20-000001	0			Roostar Restaurant Group LLC	Limited Liability Company		TX	2012-11-05	3000 WESLAYAN #305	REGISTERED AGENT - ANDREW BRUCE	HOUSTON	TX	77027	https://www.myroostar.com/	NEXTSEED SECURITIES, LLC	0001723503	008-70055	000291387
0001670254-20-000787	0			Quirktastic, Inc.	Corporation		DE	2018-10-22	11155 RIVER OAKS DR NW		Concord	NC	28027	http://www.quirktastic.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-20-000268	0			DEBELLATION BREWING CO.	Corporation		GA	2019-04-28	822 LONGWOOD DR		RICHMOND HILL	GA	31324	https://www.debellationbrewing.com/	MainVest, Inc.	0001746059	007-00162	
0001670254-20-000788	0			Cassidy Media, Inc.	Corporation		CA	2020-07-11	3183 Wilshire Blvd	Suite 196 #B36	los angeles	CA	90010	http://www.thediamondentertainment.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-001129	0			NANNOCARE INC	Corporation		CA	2017-08-25	1340 E 6TH ST		LOS ANGELES	CA	90021	www.Nannocare.com				
0001670254-20-000785	0			WKRELG, Inc.	Corporation		CA	2013-10-08	220 BARLOW LN.		Morro Bay	CA	93442	http://www.allpeople.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-20-000267	0			1487 Brewpub I, LLC	Limited Liability Company		OH	2017-01-13	8480 JERSEY MILL RD		ALEXANDRIA	OH	43001	https://1487brewery.com/	MainVest, Inc.	0001746059	007-00162	
0001746059-20-000266	0	At the close of the offering, the issuer closed on $63,600. The funds are currently being processed. The actual amount may be lower.		Cartel Ventures LLC	Limited Liability Company		PA	2019-11-13	734 N MARSHALL ST		LANCASTER	PA	17602	https://www.facebook.com/cartelbrewing	MainVest, Inc.	0001746059	007-00162	
0001746059-20-000265	0			J Carter Ventures LLC														
0001746059-20-000264	0			Serafini Releasing LLC														
0001665160-20-001127	0			Hawaiian Ola Brewing Corporation	Corporation		HI	2015-12-22	74-5598 Luhia St		Kailua Kona	HI	96740	https://www.olabrewco.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000783	0			Artesano Rum Corporation	Corporation		PR	2020-06-13	Carr 5141 Km 0.7		JAYUYA	PR	00664	http://www.ronartesano.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001813705-20-000003	0	Total offering amount $10,200.		Chaco Flaco Drinks LLC	Limited Liability Company		AZ	2012-03-02	999 E BASELINE RD, STE 2408		TEMPE	AZ	85283	chacoflaco.com	Honeycomb Portal LLC	0001705726	007-00119	289015
