ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001746059-20-000287	1	Kara Hoagland	Owner and Founder	2020-09-17
0001665160-20-001154	2	Ara Nazarian	Founder, President, Chief Science Officer and Director of Statum Systems, Inc.	2020-09-17
0001665160-20-001154	1	Frederick Lizza	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-17
0001670254-20-000833	1	Paolo Tiramani	CEO	2020-09-16
0001670254-20-000833	2	Galiano Tiramani	Business development	2020-09-16
0001816075-20-000005	2	/s/ Michael Gross	Chief Engagement Officer	2020-09-17
0001816075-20-000005	1	/s/ Evan Leaphart	CEO	2020-09-17
0001746059-20-000286	1	Michael Achilles	Owner and Founder	2020-09-17
0001719369-20-000004	1	Eric Satz	CEO, President & Director	2020-09-17
0001719369-20-000004	2	William Guttman	Director	2020-09-17
0001700868-20-000006	2	Tyson Titensor	COO	2020-09-16
0001700868-20-000006	3	Shaula Massena	Board Director	2020-09-16
0001700868-20-000006	4	Meredith Han	Board Director	2020-09-16
0001700868-20-000006	1	Mina Yoo	CEO, Founder, principal executive officer, principal financial officer, controller, board of directors	2020-09-16
0001700868-20-000006	5	Murali Nallakrishnan	Board Director	2020-09-16
0001816089-20-000002	2	/s/ Adam Smithline	CFO & Director	2020-09-16
0001816089-20-000002	1	/s/ Michael Demele	CEO & Director	2020-09-16
0001670254-20-000832	1	David Gregory Monhait	Co-Founder & President	2020-09-16
0001670254-20-000832	2	Zach Adamson	Founder & CEO	2020-09-15
0001746059-20-000285	1	Joshua Rinier	CMO	2020-09-16
0001746271-20-000002	1	Brendan Burns	Founder & Chief Executive Officer	2020-09-16
0001824811-20-000001	1	Kay Henderson	Owner	2020-09-16
0001670254-20-000831	2	Galiano Tiramani	Business development	2020-08-04
0001670254-20-000831	1	Paolo Tiramani	CEO	2020-08-04
0001670254-20-000830	2	Scott Seidewitz	Founder/CEO	2020-09-15
0001670254-20-000830	1	Sheila K Tan	Founder and Chair	2020-09-16
0001812172-20-000004	1	David G Lee	PRESIDENT, SANGAMO VENTURES GROUP, LLC, Managing Member	2020-08-27
0001812172-20-000004	2	Anthony V Caccomo	PRESIDENT, NEW HEARTLAND VENTURES, LTD. Managing Member	2020-08-27
0001670254-20-000828	1	Gregory Scott Cooper	Managing Member	2020-09-15
0001670254-20-000828	2	Nigel Walwyn	Founder/CEO	2020-09-15
0001812172-20-000002	2	Anthony V Caccomo	PRESIDENT, NEW HEARTLAND VENTURES, LTD. Managing Member	2020-08-27
0001812172-20-000002	1	David G Lee	PRESIDENT, SANGAMO VENTURES GROUP, LLC, Managing Member	2020-08-27
0001746059-20-000284	1	Heather Yunger	Owner and Founder	2020-09-15
0001746059-20-000283	1	Scott Carswell	Owner and Founder	2020-09-15
0001746059-20-000282	1	Heather Yunger	Owner and Founder	2020-09-15
0001670254-20-000827	1	Michael Josephs	Director	2020-07-07
0001670254-20-000827	2	Edward Vincent	Founder & CEO	2020-07-07
0001670254-20-000825	2	Shu Li	Co-Founder	2020-09-14
0001670254-20-000825	1	Joseph Schinaman	President	2020-09-14
0001788434-20-000005	1	Charles Trafton	President	2020-09-15
0001788434-20-000005	2	Chris Ricciardi	CEO	2020-09-15
0001821386-20-000001	1	/s/ Cyo Ray Nystrom	CEO and Director	2020-09-15
0001821386-20-000001	2	/s/Rachel Washtien	Director	2020-09-15
0001821386-20-000001	3	/s/Danielle McWaters	Director	2020-09-15
0001669191-20-000483	3	Billy Meadow	Board Member	2020-09-15
0001669191-20-000483	2	Richard Still	Principal Financial Officer	2020-09-15
0001669191-20-000483	1	Billy Meadow	Principal Executive Officer	2020-09-15
0001669191-20-000483	4	Richard Still	Board Member	2020-09-15
0001665160-20-001152	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-15
0001670254-20-000824	2	Timothy Southwell	Chairman & Founder	2020-09-14
0001670254-20-000824	3	Bill LEE	Co-Founder, CEO	2020-09-14
0001670254-20-000824	1	Sarah Anne Southwell	Founder & Treasurer	2020-09-14
0001746059-20-000281	1	Greg Chickneas	Owner and CoFounder	2020-09-15
0001746059-20-000281	2	Felippe Marques	Owner and CoFounder	2020-09-15
0001816686-20-000007	1	/s/ Abigail Rose Baez	Director and CEO	2020-09-14
0001782185-20-000006	2	Thomas Barnes	Chief Product Officer	2020-09-14
0001782185-20-000006	1	Benjamin Moe	Founder & CEO	2020-09-14
0001670254-20-000822	1	Jeffrey Teles	CTO	2020-09-09
0001816686-20-000007	2	/s/ Albert Baez	President and Chief Operating Officer	2020-09-14
0001670254-20-000822	2	Randy Fusee	CEO	2020-09-09
0001670254-20-000821	3	Vanessa Braxton	CEO	2020-07-15
0001670254-20-000821	2	George Tootle	VP PT National Sales	2020-07-15
0001670254-20-000821	1	Sheila R. W. Copeland	VP Government Licensing and Organizations	2020-07-16
0001746059-20-000280	1	Jarrod Williams	Owner and CoFounder	2020-09-14
0001746059-20-000280	2	Alexander Williams	Owner and CoFounder	2020-09-14
0001746059-20-000278	1	Lindsey Bradshaw	Owner and Founder	2020-09-14
0001788434-20-000003	2	Chris Ricciardi	CEO	2020-09-14
0001788434-20-000003	1	Charles Trafton	President	2020-09-14
0001821723-20-000001	1	/s/ Melissa Koefod	CEO & Director	2020-09-14
0001821723-20-000001	2	/s/ Kristin Koefod	COO & Director	2020-09-14
0001665160-20-001150	1	Joshua Goldstein	President and CEO, Principal Executive Officer and Director	2020-09-14
0001665160-20-001150	2	Susannah Thorarinsson	Treasurer and Finance Controller, Principal Finance Officer and Principal Accounting Officer	2020-09-14
0001665160-20-001149	1	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-14
0001665160-20-001148	2	Martin Conlon	Director	2020-09-14
0001665160-20-001148	1	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2020-09-14
0001669191-20-000479	1	Robert Krause	Principal Executive Officer	2020-09-14
0001669191-20-000479	6	Robert Krause	Board Member	2020-09-14
0001669191-20-000479	5	Jeromee Johnson	Board Member	2020-09-14
0001669191-20-000479	4	Richard Heckinger	Board Member	2020-09-14
0001669191-20-000479	2	Robert Krause	Principal Financial Officer	2020-09-14
0001669191-20-000479	3	Robert Krause	Principal Accounting Officer	2020-09-14
0001813083-20-000002	1	/s/ Benjamin Steinberg	CEO & Director	2020-09-11
0001665160-20-001147	1	Dorrian Porter	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-11
0001670254-20-000817	1	SIBRENA GERALDINO	CEO/FOUNDER	2020-09-11
0001670254-20-000817	2	Alex Geraldino	PRESIDENT/GM	2020-09-11
0001670254-20-000819	1	Peter Johnson	CEO	2020-09-10
0001670254-20-000819	2	Derrick J Mains	President	2020-09-10
0001813083-20-000002	2	/s/ Michael J. Schmitz	Co-founder & Director	2020-09-11
0001813083-20-000002	3	/s/ Paul R. Meng	Co-founder & Director	2020-09-11
0001665160-20-001146	1	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-09-11
0001669191-20-000477	3	Mark Kammerer	Board Member	2020-09-11
0001669191-20-000477	2	Eric Weaver	Board Member	2020-09-11
0001669191-20-000477	1	Eric Weaver	Principal Executive Officer	2020-09-11
0001665160-20-001145	1	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-11
0001814779-20-000012	1	/s/ Markus Toffe	Chief Executive Officer	2020-09-11
0001666102-20-000025	1	Tianyuan Gu	Chairman	2020-09-11
0001669191-20-000475	4	John Fanning Jr	Board Member	2020-09-11
0001669191-20-000475	3	John Fanning Jr	Principal Accounting Officer	2020-09-11
0001669191-20-000475	2	John Fanning Jr	Principal Financial Officer	2020-09-11
0001669191-20-000475	1	John Fanning Jr	Principal Executive Officer	2020-09-11
0001669191-20-000473	1	Ernesto Pedroza	Principal Executive Officer	2020-09-11
0001669191-20-000473	4	Ernesto Pedroza	Board Member	2020-09-11
0001669191-20-000473	3	Ernesto Pedroza	Principal Accounting Officer	2020-09-11
0001669191-20-000473	2	Ernesto Pedroza	Principal Financial Officer	2020-09-11
0001669191-20-000470	5	Steve Spiro	Board Member	2020-09-11
0001669191-20-000470	4	Joseph Smith	Board Member	2020-09-11
0001669191-20-000470	2	Reid Goldstein	Board Member	2020-09-11
0001669191-20-000470	1	Doug Marcille	Principal Executive Officer	2020-09-11
0001669191-20-000470	3	Doug Marcille	Board Member	2020-09-11
0001751606-20-000005	1	/s/ Brandon Towner	Chief Executive Officer	2020-09-10
0001683168-20-003093	1	/s/ Marley Roldan	President	2020-09-10
0001683168-20-003091	1	/s/ Samuel Smith	President	2020-09-10
0001683168-20-003090	1	/s/ Michael Nylif	President	2020-09-10
0001776458-20-000003	1	/s/ Peter J. Goodman	Sole Member	2020-09-10
0001683168-20-003092	1	/s/ Doug DiSanti	President	2020-09-10
0001746059-20-000277	1	Ronald Besse	Owner and Founder	2020-09-10
0001814779-20-000010	1	/s/ Markus Toffe	Chief Executive Officer	2020-09-10
0001820449-20-000004	1	Gail Foster	CEO	2020-09-10
0001803239-20-000002	1	Duy Nguyen	Managing Member	2020-09-10
0001824239-20-000001	1	Wade McSwain	Co-Owner	2020-09-10
0001665160-20-001143	1	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-10
0001823131-20-000004	1	Edvard Erken Hoili	CEO	2020-09-10
0001670254-20-000816	1	Paul Mastracchio	Founder & CEO	2020-09-09
0001670254-20-000816	2	David Henninger	President	2020-09-09
0001746059-20-000276	1	Luis Lezama	President	2020-09-10
0001722137-20-000006	1	/s/ Ezra Goldman	Chief Executive Officer, President and Director	2020-09-09
0001670254-20-000812	3	Lonnie Wills	CEO	2020-09-09
0001670254-20-000812	2	Paulo Daniel Taylor de Carvalho	CTO	2020-09-09
0001670254-20-000812	1	Donald Allen	Board Member	2020-09-09
0001670254-20-000814	2	Alan Edwards	CEO	2020-09-04
0001670254-20-000814	1	Thomas Flaherty	Director	2020-09-05
0001823131-20-000003	1	/s/ Edvard Erken Hoili	CEO	2020-09-09
0001746059-20-000274	1	Mario LaPosta	Owner and Founder	2020-09-09
0001746059-20-000275	1	Ameth Alzate	Owner and Founder	2020-09-09
0001746059-20-000273	1	Michael Achilles	Owner and CoFounder	2020-09-09
0001706668-20-000007	1	Cyril Moukarzel	CEO	2020-09-09
0001815481-20-000002	1	/s/ Steven Michael Cadieux	President	2020-09-09
0001814684-20-000002	1	Nishith Krishna	Chief Executive Officer	2020-09-09
0001665160-20-001141	1	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-09
0001665160-20-001141	2	Eric Goeken	Director, Chief Product Designer	2020-09-09
0001768717-20-000006	1	Adnan Malik	CEO	2020-09-09
0001670254-20-000811	1	Chris White	President/CEO	2020-06-10
0001670254-20-000809	2	Hillary Flur	Co-founder	2020-09-04
0001670254-20-000809	1	Malek Alqadi	Founder	2020-09-04
0001816293-20-000002	1	Alexander Taylor	Founder/CEO	2020-09-08
0001665160-20-001140	3	Kevin Morris	Principal Financial Officer and Principal Accounting Officer	2020-09-08
0001665160-20-001140	2	James Buckly Jordan	Principal Executive Officer and Director	2020-09-08
0001665160-20-001140	1	Massimo Noja De Marco	Chief Executive Officer	2020-09-08
0001665160-20-001139	1	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-08
0001670254-20-000808	1	Tino Go	CEO and Co-founder	2020-05-27
0001706668-20-000006	1	Cyril Moukarzel	CEO	2020-09-08
0001816547-20-000002	3	Amos Nathaniel Goldhaber	Director	2020-09-08
0001816547-20-000002	2	Christopher Chan	COO, Vice President, Secretary, Treasurer	2020-09-08
0001816547-20-000002	1	/s/ Benjamin Goldhaber	CEO, President	2020-09-08
0001816547-20-000002	4	Alexander Poon	Director	2020-09-08
0001805273-20-000006	1	Pranav Sachdev	Chief Executive Officer, Director	2020-09-04
0001742162-20-000008	1	Tanen Andrews	Founder/CEO	2020-09-04
0001805273-20-000006	2	Alan Lau	Chief Operating Officer, Director	2020-09-04
0001665160-20-001138	1	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-04
0001665160-20-001137	2	Daniel Lee	Principal Financial Officer and Principal Accounting Officer	2020-09-04
0001665160-20-001137	1	Maxwell Fine	CEO, Principal Executive Officer and Director	2020-09-04
0001811508-20-000002	1	/s/ Nathan Franco	CEO and Director	2020-09-04
0001811508-20-000002	2	/s/Efrayim Ahdut	Director	2020-09-04
0001670254-20-000805	3	Brian Gerald Brazzo	MD	2020-09-03
0001670254-20-000805	4	Dr. Terry Zickerman	CEO	2020-09-03
0001670254-20-000805	2	Kevin Gallagher	Independent Board Director	2020-09-03
0001670254-20-000805	1	Steve Liaci	Director	2020-09-04
0001670254-20-000804	2	Raymond F. Riek	Board Member	2020-08-27
0001670254-20-000804	3	Adam Epstein	Director	2020-08-26
0001670254-20-000804	4	Mendel Bassman	CEO and Co-Founder	2020-08-26
0001670254-20-000804	1	Lacramioara Schulte auf'm Erley	Board Member	2020-08-27
0001783532-20-000001	1	Matthew Feldman	Director	2020-09-03
0001783532-20-000001	2	Melissa Facchina	Director	2020-09-03
0001670254-20-000803	2	Eric Janszen	Co-founder and CEO	2020-09-03
0001670254-20-000800	2	Sarah Nelson	Vice President	2020-09-03
0001670254-20-000800	3	Lee Nelson	Owner	2020-09-03
0001814779-20-000007	1	/s/ Markus Toffe	Chief Executive Officer	2020-09-03
0001670254-20-000798	2	Francis Ho	CEO and Producer	2020-09-03
0001670254-20-000798	1	Janelyne Ho	CFO	2020-09-03
0001670254-20-000800	1	Patrick O'Brien	Vice President	2020-09-03
0001670254-20-000803	1	Eric Malafeew	Co-founder and CTO	2020-09-03
0001719369-20-000003	2	/s/ William Guttman	William Guttman	2020-09-03
0001719369-20-000003	1	/s/ Eric Satz	CEO, President & Director	2020-09-03
0001665160-20-001136	1	Andrew Fox	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-03
0001665160-20-001135	1	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-09-03
0001670254-20-000797	1	Eric Malafeew	Co-founder and CTO	2020-09-01
0001670254-20-000797	2	Eric Janszen	Co-founder and CEO	2020-08-26
0001751606-20-000002	1	/s/ Brandon Towner	Chief Executive Officer	2020-09-03
0001670254-20-000796	1	Doug Marks	Member Board of Directors	2020-08-26
0001670254-20-000796	3	Jason Giddings	Founder/CEO	2020-08-26
0001670254-20-000796	2	David Rogers	Business Development Manager	2020-08-26
0001743949-20-000005	2	John Vitelli	Manager	2020-09-03
0001743949-20-000005	3	Laura Vitelli	Manager	2020-09-03
0001743949-20-000005	1	Melissa Vitelli	Manager	2020-09-03
0001683168-20-003002	1	/s/ Samuel Smith	President	2020-09-03
0001782185-20-000004	1	Benjamin Moe	Founder, CEO	2020-09-02
0001782185-20-000004	2	Thomas Barnes	Chief Product Officer	2020-09-02
0001817438-20-000001	1	Mike Brown by Sean Fuellhart POA	Partner	2020-09-02
0001670254-20-000794	1	Louis Lombardi	Founder and President	2020-09-01
0001668287-20-000033	1	Dano Veal	CEO	2020-09-02
0001807049-20-000004	1	Tina Bhojwani	Chief Executive Officer & Director	2020-09-02
0001746059-20-000272	1	Scott Carswell	Owner and Founder	2020-09-02
0001668287-20-000032	1	Mark Hayzon	CEO	2020-09-02
0001668287-20-000031	1	Ron Stamp	CEO	2020-09-02
0001808913-20-000002	1	Claire Schlemme	Chief Executive Officer	2020-09-02
0001823131-20-000001	1	Edvard Erken Hoili	CEO	2020-09-02
0001668287-20-000029	1	Dale Galbraith	CEO	2020-09-02
0001668287-20-000028	1	Lamia Pardo	CEO	2020-09-02
0001668287-20-000027	1	Neil Epstein	CEO	2020-09-02
0001668287-20-000026	1	Andrew Bennett	CEO	2020-09-02
0001668287-20-000025	1	Curtis Claar	CEO	2020-09-02
0001668287-20-000024	1	Jay Bennett	CEO	2020-09-02
0001668287-20-000023	1	Bill Benson	CEO	2020-09-02
0001668287-20-000022	1	Josh Harrison	CEO	2020-09-02
0001668287-20-000021	1	Michael Eamotte	CEO	2020-09-02
0001769923-20-000006	2	Kamael Sugrim	COO and Director	2020-09-02
0001769923-20-000006	1	Shantanu Rana	CEO and Director	2020-09-02
0001668287-20-000020	1	David Colella	CEO	2020-09-02
0001669191-20-000468	3	Joel Nkounkou	Principal Accounting Officer	2020-09-02
0001669191-20-000468	2	Joel Nkounkou	Principal Financial Officer	2020-09-02
0001669191-20-000468	1	Joel Nkounkou	Principal Executive Officer	2020-09-02
0001818834-20-000002	1	Scott Choppin	Manager	2020-09-01
0001818834-20-000001	1	Scott Choppin	Manager	2020-09-01
0001669191-20-000466	2	Eric Weaver	Board Member	2020-09-01
0001669191-20-000466	3	Mark Kammerer	Board Member	2020-09-01
0001669191-20-000466	1	Eric Weaver	Principal Executive Officer	2020-09-01
0001816430-20-000005	1	Sophie Chang	Owner	2020-09-01
0001812337-20-000006	1	Brian Hill	Member	2020-09-01
0001670254-20-000793	1	Sourabh Kothari	CEO	2020-08-31
0001669191-20-000464	2	Russell Schindler	Principal Financial Officer	2020-09-01
0001669191-20-000464	3	Eric Bergsma	Principal Accounting Officer	2020-09-01
0001669191-20-000464	4	Eric Bergsma	Board Member	2020-09-01
0001669191-20-000464	5	Erik  Johnson	Board Member	2020-09-01
0001669191-20-000464	1	Russell Schindler	Principal Executive Officer	2020-09-01
0001807984-20-000005	1	Elijah Calderon Morin	CEO, Director	2020-09-01
0001669191-20-000462	1	Don Bielak	Principal Executive Officer	2020-09-01
0001669191-20-000462	2	Don Bielak	Board Member	2020-09-01
0001670254-20-000791	4	John Mathis	Director	2020-06-24
0001670254-20-000791	3	Jared Sprouse	Producer	2020-06-24
0001670254-20-000791	2	Tyler Holender	Producer	2020-06-25
0001670254-20-000791	1	Pablo Bobadilla	Producer	2020-06-25
0001815954-20-000002	2	/s/Jason Dodo	Manager	2020-08-31
0001815954-20-000002	1	/s/ Michael Dutcher	CEO & Manager	2020-08-31
0001461859-20-000022	1	/s/Claire Schlemme	Chief Executive Officer	2020-08-31
0001746059-20-000271	1	Todd Bellomy	Owner and Founder	2020-08-31
0001670254-20-000792	5	Justin Boswick	Producer	2020-06-24
0001670254-20-000792	4	John Mathis	Director	2020-06-24
0001670254-20-000792	3	Jared Sprouse	Producer	2020-06-24
0001670254-20-000791	5	Justin Boswick	Producer	2020-06-24
0001670254-20-000792	1	Pablo Bobadilla	Producer	2020-06-25
0001670254-20-000792	2	Tyler Holender	Producer	2020-06-25
0001804659-20-000004	2	/s/ Daniel Sosunov	CTO & Director	2020-08-31
0001804659-20-000004	1	/s/ Benito Labra	CEO & Director	2020-08-31
0001822811-20-000001	1	Elias Stahl	CEO	2020-08-31
0001669191-20-000460	2	Lawrence Charles	Principal Financial Officer	2020-08-31
0001669191-20-000460	3	Lawrence Charles	Principal Accounting Officer	2020-08-31
0001669191-20-000460	1	Lawrence Charles	Principal Executive Officer	2020-08-31
0001669191-20-000460	5	Scott Huthmacher	Board Member	2020-08-31
0001669191-20-000460	4	Lawrence Charles	Board Member	2020-08-31
0001683168-20-002926	1	/s/ Michael Nylif	President	2020-08-31
0001821518-20-000002	1	Nathan Tahbaz	CEO	2020-08-31
0001821518-20-000002	2	Dakota Van Deursen	CFO, Materials Engineer	2020-08-31
0001683168-20-002924	1	/s/ Marley Roldan	President	2020-08-31
0001669191-20-000458	7	Floyd Kephart	Board Member	2020-08-31
0001669191-20-000458	6	Jason Ozur	Board Member	2020-08-31
0001669191-20-000458	5	Blair Buick	Board Member	2020-08-31
0001669191-20-000458	2	Candice  Rauter	Principal Financial Officer	2020-08-31
0001669191-20-000458	4	Candice  Rauter	Board Member	2020-08-31
0001669191-20-000458	3	Candice  Rauter	Principal Accounting Officer	2020-08-31
0001669191-20-000458	1	Jason Ozur	Principal Executive Officer	2020-08-31
0001683168-20-002921	1	/s/ Doug DiSanti	President	2020-08-31
0001669191-20-000455	1	Eric Weaver	Principal Executive Officer	2020-08-31
0001669191-20-000455	2	Mark Kammerer	Board Member	2020-08-31
0001669191-20-000455	3	Eric Weaver	Board Member	2020-08-31
0001669191-20-000447	1	Russell Schindler	Principal Executive Officer	2020-08-31
0001669191-20-000447	2	Russell Schindler	Principal Financial Officer	2020-08-31
0001669191-20-000447	3	Eric Bergsma	Principal Accounting Officer	2020-08-31
0001669191-20-000447	5	Erik  Johnson	Board Member	2020-08-31
0001669191-20-000447	4	Eric Bergsma	Board Member	2020-08-31
0001669191-20-000447	6	Russell Schindler	Board Member	2020-08-31
0001687278-20-000002	1	Christina Sasser	CEO	2020-08-31
0001821926-20-000001	1	George Joseph	President	2020-08-27
0001823015-20-000001	1	Eric Sealey by Sean Fuellhart POA	Chief Compliance Officer	2020-08-31
0001670254-20-000790	1	Benjamin Swann	CEO	2020-07-02
0001665160-20-001133	2	Paul LaPorte	CEO, Principal Executive Officer and Director	2020-08-31
0001665160-20-001133	1	Ryan Fisher	COO, Director, Principal Financial Officer and Principal Accounting Officer	2020-08-31
0001822878-20-000001	1	Calloway Cook	CEO, President, and Secretary	2020-08-31
0001620704-20-000005	1	Ronald J. Tchorzewski by Sean Fuellhart, POA	CFO	2020-08-31
0001665160-20-001131	1	Robert J. Tushinsky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-31
0001665160-20-001130	1	Pete Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-31
0001669191-20-000444	3	Benjamin White	Principal Accounting Officer	2020-08-31
0001669191-20-000444	2	Benjamin White	Principal Financial Officer	2020-08-31
0001669191-20-000444	1	Benjamin White	Principal Executive Officer	2020-08-31
0001669191-20-000444	4	Benjamin White	Board Member	2020-08-31
0001669191-20-000442	4	Nathan Pinto	Board Member	2020-08-31
0001669191-20-000442	6	Brad Woy	Board Member	2020-08-31
0001669191-20-000442	5	Frank  Santoni	Board Member	2020-08-31
0001669191-20-000442	3	Frank  Santoni	Principal Accounting Officer	2020-08-31
0001669191-20-000442	2	Nathan Pinto	Principal Financial Officer	2020-08-31
0001669191-20-000442	1	Frank  Santoni	Principal Executive Officer	2020-08-31
0001670254-20-000787	2	Candice Johnson	CFO	2020-08-28
0001670254-20-000787	1	Lauren A Grant	CCO and Secretary of Board	2020-08-28
0001670254-20-000788	1	D.C. Cassidy	Founder/CEO	2020-08-28
0001803239-20-000001	1	Duy Nguyen	Managing Member	2020-08-26
0001665160-20-001129	2	Alex Nunez	Principal Financial Officer, Principal Accounting Officer, and Director	2020-08-28
0001665160-20-001129	1	Paul Van Kleef	CEO Principal Executive Officer and Chairman of the Board of Directors	2020-08-28
0001670254-20-000785	3	William Wollrab	Founder	2020-08-28
0001670254-20-000785	2	David Gobeli	Board of Directors	2020-08-28
0001670254-20-000787	3	Bryanda Law	Founder and CEO	2020-08-28
0001746059-20-000268	1	David Goodell	CEO	2020-08-28
0001670254-20-000785	1	Lee Sweatt	Director	2020-08-28
0001746059-20-000267	1	Benjamin King	Owner and Founder	2020-08-28
0001746059-20-000266	1	Adam Chamberland	Owner and President	2020-08-28
0001746059-20-000265	1	Jason Carter	Owner and Founder	2020-08-28
0001746059-20-000264	1	Susanne Bohnet	CEO	2020-08-28
0001665160-20-001127	1	Brett Jacobson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-27
0001670254-20-000783	3	Jose Muoz	Business Development Officer	2020-08-21
0001670254-20-000783	1	Rogelio Monzon	CFO	2020-08-24
0001670254-20-000783	2	luis j cruz rivera	COO	2020-08-22
0001813705-20-000003	1	Charles Moore	President	2020-08-28
0001665160-20-001125	1	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-28
0001665160-20-001124	1	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-28
0001665160-20-001123	1	Richard Gamarra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-28
0001665160-20-001122	1	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-28
0001687610-20-000005	2	Rahul Kapoor	CPO/Co-Founder, Secretary, Director	2020-08-28
0001687610-20-000005	1	Arun Lal	CEO, principal executive officer, principal financial officer, controller, board of directors	2020-08-28
0001820285-20-000001	1	Joseph Yuyi	Founder & CEO	2020-08-28
0001785021-20-000002	1	Todd Bayer	Managing Member	2020-08-27
0001785021-20-000002	2	Stephen McKee	Managing Member	2020-08-27
0001665160-20-001119	1	Tina Cheng	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-28
0001665160-20-001116	1	Chloe Sledd	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-28
0001670254-20-000781	4	Mendel Bassman	CEO and Co-Founder	2020-08-26
0001670254-20-000781	3	Adam Epstein	Director	2020-08-26
0001670254-20-000781	2	Raymond F. Riek	Board Member	2020-08-27
0001670254-20-000781	1	Lacramioara Schulte auf'm Erley	Board Member	2020-08-27
0001669191-20-000440	2	Matthew Smart	Principal Financial Officer	2020-08-28
0001669191-20-000440	1	Brian Tinney	Principal Executive Officer	2020-08-28
0001669191-20-000440	3	Brian Tinney	Principal Accounting Officer	2020-08-28
0001669191-20-000440	4	Matthew Smart	Board Member	2020-08-28
0001669191-20-000440	5	Brian Tinney	Board Member	2020-08-28
0001502880-20-000002	1	Jeffrey Bermant	CEO	2020-08-27
0001670254-20-000779	1	Brian A. Carroll	Co-founder	2020-08-27
0001670254-20-000779	2	Elliott Goodman	Co-founder	2020-08-26
0001817193-20-000002	1	/s/ Kadi Correia	Director	2020-08-27
0001822801-20-000001	1	Louis M. Soto by Sean Fuellhart POA	CEO	2020-08-27
0001821550-20-000001	2	Ivan Lutin	Controller	2020-08-27
0001670254-20-000772	1	Bobby Borisov	CEO	2020-08-20
0001670254-20-000777	2	Mary June Makoul	CEO and Co-Founder	2020-08-26
0001670254-20-000777	1	Jonathan Siann	CTO	2020-08-26
0001670254-20-000774	1	Tyce Fitzmorris	CEO	2020-08-14
0001821550-20-000001	1	Colin Breeze	President and Director	2020-08-27
0001689396-20-000004	3	/s/Alexandr Fedorenko	Director	2020-08-27
0001689396-20-000004	2	/s/ Anton Saliukov	Director	2020-08-27
0001689396-20-000004	1	/s/ Danil Saliukov	CEO & Director	2020-08-27
0001669191-20-000438	1	Juan  Young	Principal Executive Officer	2020-08-27
0001669191-20-000438	2	Juan  Young	Principal Financial Officer	2020-08-27
0001669191-20-000438	4	Juan  Young	Board Member	2020-08-27
0001669191-20-000438	3	Juan  Young	Principal Accounting Officer	2020-08-27
0001670254-20-000769	2	Hany Syed	Co-Founder and Chief Executive Officer	2020-08-26
0001670254-20-000769	1	Andrew W. Shogan	Co-Founder and Chief Academic Officer	2020-08-26
0001665160-20-001114	1	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-27
0001669191-20-000435	2	Juan  Young	Principal Financial Officer	2020-08-27
0001669191-20-000435	4	Juan  Young	Board Member	2020-08-27
0001669191-20-000435	3	Juan  Young	Principal Accounting Officer	2020-08-27
0001669191-20-000435	1	Juan  Young	Principal Executive Officer	2020-08-27
0001665160-20-001113	1	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-08-27
