ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001816430-20-000005	1	Sophie Chang Inc.	Sophie Chang	Owner
0001812337-20-000006	1	B Hill Entertainment, LLC	Brian Hill	Member
0001670254-20-000793	1	Mindcurrent Inc.	Sourabh Kothari	CEO
0001669191-20-000464	1	SampleServe, Inc.	Russell Schindler	Principal Executive Officer
0001807984-20-000005	1	All ebt Foundation	Elijah Calderon Morin	CEO, Director
0001669191-20-000462	1	Monetran, LLC	Don Bielak	Principal Executive Officer
0001815954-20-000002	1	Wink TV, LLC	/s/ Michael Dutcher	CEO & Manager
0001461859-20-000022	1	Renewal Mill, PBC	/s/Claire Schlemme	Chief Executive Officer
0001746059-20-000271	1	Farthest Star, LLC	Todd Bellomy	Owner and Founder
0001670254-20-000792	1	Where's Rose, LLC	Justin Boswick	Producer
0001670254-20-000791	1	Where's Rose, LLC	Justin Boswick	Producer
0001804659-20-000004	1	Gesture US, Inc.	/s/ Benito Labra	CEO & Director
0001822811-20-000001	1	HILOS, INC.	Elias Stahl	CEO
0001669191-20-000460	1	Domestic Brands Inc	Lawrence Charles	Principal Executive Officer
0001683168-20-002926	1	Lit IO, Inc.	/s/ Michael Nylif	President
0001821518-20-000002	1	C P Rocketry INC	Nathan Tahbaz	CEO
0001683168-20-002924	1	Bounce Mobile Systems, Inc.	/s/ Marley Roldan	President
0001669191-20-000458	1	Infinovate LLC	Jason Ozur	Principal Executive Officer
0001683168-20-002921	1	PulseWave Energy, Inc.	/s/ Doug DiSanti	President
0001669191-20-000455	1	Transparent Path spc	Eric Weaver	Principal Executive Officer
0001669191-20-000447	1	SampleServe, Inc.	Russell Schindler	Principal Executive Officer
0001687278-20-000002	1	Vital Leaf, Inc	Christina Sasser	CEO
0001821926-20-000001	1	Common Bond OTG Garden Oaks, LLC	George Joseph	President
0001823015-20-000001	1	Puer Products, Inc.	Eric Sealey by Sean Fuellhart POA	Chief Compliance Officer
0001670254-20-000790	1	Isegoria, Inc	Benjamin Swann	CEO
0001665160-20-001133	1	MF Fire, Inc.	Paul LaPorte	CEO, Principal Executive Officer and Director
0001822878-20-000001	1	Illuminate Labs Inc.	Calloway Cook	CEO, President, and Secretary
0001620704-20-000005	1	MED-X, INC.	Ronald J. Tchorzewski by Sean Fuellhart, POA	CFO
0001665160-20-001131	1	2XL Swagger Brands, INC	Robert J. Tushinsky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001130	1	Hundy, Inc.	Pete Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000444	1	Dome Audio Inc.	Benjamin White	Principal Executive Officer
0001669191-20-000442	1	Impact X Partners , LLC	Frank  Santoni	Principal Executive Officer
0001803239-20-000001	1	Roostar Restaurant Group LLC	Duy Nguyen	Managing Member
0001665160-20-001129	1	NANNOCARE INC	Paul Van Kleef	CEO Principal Executive Officer and Chairman of the Board of Directors
0001670254-20-000785	1	WKRELG, Inc.	William Wollrab	Founder
0001670254-20-000787	1	Quirktastic, Inc.	Bryanda Law	Founder and CEO
0001746059-20-000268	1	DEBELLATION BREWING CO.	David Goodell	CEO
0001670254-20-000788	1	Cassidy Media, Inc.	D.C. Cassidy	Founder/CEO
0001746059-20-000267	1	1487 Brewpub I, LLC	Benjamin King	Owner and Founder
0001746059-20-000266	1	Cartel Ventures LLC	Adam Chamberland	Owner and President
0001746059-20-000265	1	J Carter Ventures LLC	Jason Carter	Owner and Founder
0001746059-20-000264	1	Serafini Releasing LLC	Susanne Bohnet	CEO
0001665160-20-001127	1	Hawaiian Ola Brewing Corporation	Brett Jacobson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000783	1	Artesano Rum Corporation	Jose Muoz	Business Development Officer
0001813705-20-000003	1	Chaco Flaco Drinks LLC	Charles Moore	President
0001665160-20-001125	1	Boku International Inc	Lynn Rolle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001124	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001123	1	CALIFORNIA TEQUILA, INC.	Richard Gamarra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001122	1	Mamie's Pies, Inc.	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001687610-20-000005	1	Contiq, Inc.	Arun Lal	CEO, principal executive officer, principal financial officer, controller, board of directors
0001820285-20-000001	1	Kobrelms LLC	Joseph Yuyi	Founder & CEO
0001785021-20-000002	1	Back Porch Homes LLC	Todd Bayer	Managing Member
0001665160-20-001119	1	Capsul Inc.	Tina Cheng	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001116	1	COMMUNITYx, Inc.	Chloe Sledd	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000781	1	Smart Tire Recycling, Inc.	Mendel Bassman	CEO and Co-Founder
0001669191-20-000440	1	Backers Inc.	Brian Tinney	Principal Executive Officer
0001502880-20-000002	1	Virtual World Computing, LLC	Jeffrey Bermant	CEO
0001670254-20-000777	1	Pendram Inc.	Mary June Makoul	CEO and Co-Founder
0001670254-20-000774	1	AlwaysNear - Villages, Inc.	Tyce Fitzmorris	CEO
0001822801-20-000001	1	KhemoSafe Inc.	Louis M. Soto by Sean Fuellhart POA	CEO
0001670254-20-000779	1	Real & Open Corporation d/b/a Tiro	Elliott Goodman	Co-founder
0001670254-20-000772	1	LifeHouseNow, LLC	Bobby Borisov	CEO
0001817193-20-000002	1	Merati Homes, LLC	/s/ Kadi Correia	Director
0001821550-20-000001	1	Hermesus Investments Inc.	Colin Breeze	President
0001689396-20-000004	1	Insense Ads, Inc	/s/ Danil Saliukov	CEO & Director
0001669191-20-000438	1	Forever Young Technologies, INC	Juan  Young	Principal Executive Officer
0001670254-20-000769	1	Athleta-Ed, Inc.	Hany Syed	Co-Founder and Chief Executive Officer
0001665160-20-001114	1	SoloQi Corp	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000435	1	Forever Young Technologies, INC	Juan  Young	Principal Executive Officer
0001665160-20-001113	1	Flower Turbines, Inc.	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001790166-20-000014	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001790166-20-000013	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001746059-20-000262	1	Nexus Brewery, LLC	Kenneth Carson Jr	Owner and Founder
0001670254-20-000767	1	Rhino Hide, Inc.	Jason Giddings	Founder/CEO
0001670254-20-000764	1	SPORTBLX/PJ WASHINGTON INC.	Paul Washington	CEO
0001822064-20-000002	1	Social Coffee BR LLC	Dillon Farrell	Owner
0001784785-20-000003	1	BTG Operations, LLC	Randall C. Huntsinger	Chief Executive Officer
0001665160-20-001108	1	SoloQi Corp	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001822543-20-000001	1	Tenacity Holdings, LLC	Tessa Kennedy	President/Chief Manager
0001665160-20-001105	1	Zeehaus Inc.	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001104	1	Fantasy Network Corp	Ronald B Newcomb	CEO, Principal Executive Officer and Director
0001665160-20-001103	1	Reset IV, Inc.	Daniel Rubenstein	CEO, Principal Executive Officer and Director
0001669191-20-000432	1	ChipBrain LLC	Lisa Vo	Principal Executive Officer
0001665160-20-001102	1	Life Imaging Fla, Inc.	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001101	1	Locking Line Barriers Corp	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001746059-20-000260	1	AMERICAN STONECRAFT, INC.	Gerald Croteau	Owner and Founder
0001665160-20-001100	1	Clear Genius Inc.	Harry R. Kraatz	CEO, Principal Executive Officer and Director
0001665160-20-001099	1	Hawaiian Ola Brewing Corp	Naehalani Breeland	Marketing Director
0001669191-20-000429	1	AllTheBelts LLC	Timothy Childs	Principal Executive Officer
0001669191-20-000427	1	FinTron, LLC	Wilder  Rumpf	Principal Executive Officer
0001790166-20-000012	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001821201-20-000001	1	Bloomi, Inc.	/s/ Rebecca Story	CEO & Director
0001790166-20-000011	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001790166-20-000010	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001746059-20-000259	1	LOCHIEL BREWING LLC	Ian Cameron	Owner and Founder
0001665160-20-001098	1	Fluz App Inc.	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000762	1	Hobart Mayfield Inc.	Justin Summerville	CEO
0001780439-20-000054	1	OZFund, Inc.	Jeremy Phillips-Feakins	Founder and CEO
0001817571-20-000005	1	COI Energy Services, Inc.	/s/ SaLisa Berrien	CEO & Director
0001817571-20-000004	1	COI Energy Services, Inc.	/s/ SaLisa Berrien	CEO & Director
0001814779-20-000006	1	AtomicO8 Inc.	/s/ Markus Toffe	Chief Executive Officer
0001104659-20-098409	1	Quadrant Biosciences Inc.	/s/ Richard Uhlig	CEO and Chairman
0001665160-20-001096	1	Baqua Inc.	Sandra W. Marlowe	Chief Executive officer and Chairman of the Executive Board, Principal Financial Officer and Principal Accounting Officer.
0001615727-20-000002	1	2124 Brewing Co LLC	Ryan Bove	President
0001665160-20-001095	1	Hitch Hotel Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001665160-20-001094	1	Franny's Manufacturing Inc	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001093	1	Kebapolis LLC	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001092	1	XTI Aircraft Co	Robert LaBelle	CEO, Principal Executive Officer and Director
0001665160-20-001090	1	Thalia Brands, Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000761	1	JogAlong Stroller LLC	Michael J. Dresher	Founder and CEO, JogAlong Stroller LLC
0001665160-20-001089	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001665160-20-001088	1	El Tinieblo International, Inc.	Brian Gale	CEO, Principal Executive Officer and Director
0001670254-20-000760	1	Vansanity, Inc.	Ignacio Fanlo	Founder
0001665160-20-001087	1	Prime Lightworks Inc.	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000257	1	Fenwick Farms Brewing Co, LLC	Kenneth VanHouten	Owner and CoFounder
0001746059-20-000256	1	Tiny Restaurant Group LLC	Adam Willoughby	Owner and Founder
0001669191-20-000425	1	Shockwave Motors, Inc.	John McMillian	Principal Executive Officer
0001814779-20-000003	1	Atomic 08 Inc.	/s/ Marcus Toffe	Chief Executive Officer
0001805637-20-000004	1	SOLACE CREMATION, INC.	Keith Crawford	CEO/Co-Founder
0001816601-20-000005	1	Creative 3D Technologies, Inc.	Ethan Baehrend	Founder & CEO
0001445866-20-001275	1	SmartSoda Holdings, Inc.	/s/ Lior Shafir	Chief Executive Officer
0001746271-20-000001	1	Stepstone Art Resources, LLC	Brendan Burns	Managing Partner
0001817190-20-000003	1	Livewell Assisted Living, Inc	Justin Beckett by Sean Fuellhart POA	CEO
0001665160-20-001086	1	Dan Clark Audio, Inc	Dan Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001817203-20-000002	1	Virtudes Labs Inc.	Farnoush Zargaran by Sean Fuellhart POA	Operating Director
0001805526-20-000003	1	Janover Ventures LLC	/s/ Blake Janover	President of Blake Elliot Inc., Manager
0001665160-20-001085	1	Pacific Integrated Energy, Inc.	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001082	1	Solectrac, Inc.	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000423	1	PromoShare, Inc.	Ernesto Pedroza	Principal Executive Officer
0001669191-20-000421	1	ClickStream Corp	Frank Magliochetti	Principal Executive Officer
0001822064-20-000001	1	2124 Brewing Co LLC	Ryan Bove	President/CEO
0001445866-20-001267	1	SmartSoda Holdings, Inc.	/s/ Lior Shafir	Chief Executive Officer
0001670254-20-000758	1	UrgentEMS, INC	Matthew Lottinger	UrgentEMS, INC
0001751606-20-000001	1	FAVER, INC.	/s/ Brandon Towner	Chief Executive Officer
0001670254-20-000756	1	Phat Scooters, Inc.	Derrick J Mains	President
0001817637-20-000002	1	Ionica Sciences	Omar Green	Co-founder & Chief Executive Officer
0001665160-20-001079	1	Sol Boards, Inc.	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001077	1	No H2O USA Inc	Emmet O'Brien	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000419	1	Clickstream Corp.	Frank  Magliochetti	Principal Executive Officer
0001670254-20-000754	1	Harmony Turbines Inc	Christopher Moore	Owner / CEO
0001665160-20-001076	1	Carnot Compression Inc.	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001744851-20-000003	1	Rhino Hide LLC	Jason Myron Giddings	CEO
0001670254-20-000752	1	Unitonomy Inc.	Charley Miller	Founder and CEO
0001808208-20-000001	1	Furry Fortune The Movie, LLC	Brad Wilson	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer and sole manager
0001665160-20-001070	1	Signature Athletics, Inc.	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000751	1	Annestes Thoroughbreds Inc	John Hall	CEO Adara Asset Management ( Board Member)
0001670254-20-000748	1	JJ Pfister Distilling Company LLC	Kevin Keck	President
0001670254-20-000746	1	Curtiss Motorcycle Company, Inc.	Jay Etheridge	CFO
0001670254-20-000745	1	Bao Bros., LLC	Christopher G. Garcia Jr.	CEO
0001706668-20-000004	1	LifeDNA, Inc	Cyril Moukarzel	CEO
0001665160-20-001067	1	xCraft Enterprises, Inc.	JD Claridge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001064	1	Archibald and Wens Inc.	Maxwell Fine	CEO, Principal Executive Officer and Director
0001665160-20-001062	1	Open Box Buy Corporation	Open Box Buy Corporation	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001820449-20-000003	1	Morningside PlayCare, Inc.	Gail Foster	CEO
0001821934-20-000001	1	Stay Pittsburgh LLC	Zachary Patton	Owner
0001746059-20-000255	1	Fiesta Rentals LLC	Jossemar Tejada	Owner and Founder
0001821120-20-000001	1	Temple I, LLC	Philip Michael	CEO of NYCE Companies, Inc. (the Manager)
0001670254-20-000744	1	Makeba, Inc	Yamandou Alexander	CEO
0001670254-20-000743	1	Thing Daemon, Inc.	Greg Spillane	CEO
0001670254-20-000742	1	nedl.com Inc.	Ayinde Alakoye	Founder, CEO
0001793344-20-000015	1	Vivosens Inc.	Miray Tayfun	CEO
0001670254-20-000741	1	Quorum X Diagnostics Inc.	Maria Nagy	CEO
0001669191-20-000415	1	BBQ IN THE PARK, INC.	Blaine Patterson	Principal Executive Officer
0001665160-20-001060	1	ONE ROQ Spirits LLC	J.  Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000738	1	Groomit Inc.	Sohel Kapadia	CEO
0001665160-20-001058	1	ONE ROQ Spirits LLC	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001666102-20-000024	1	SKYWIDE REAL ESTATE INTERNATIONAL LLC	Jenna Anderson	CEO
0001746059-20-000254	1	Coolship.IO, LLC	Benjamin Holmes	Owner and Founder
0001817190-20-000002	1	Livewell Assisted Living, Inc	Justin Beckett by Sean Fuellhart POA	CEO
0001665160-20-001056	1	Airgility, inc.	Pramod Raheja	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001818758-20-000001	1	Ace Care Pharmacy Management and Consulting, Inc.	Wenbo Liu	CEO
0001746059-20-000253	1	Chowderquake, LLC	Carl Lavin	Owner and Founder
0001669191-20-000411	1	IoTeedom Inc.	Brianna Cook	Principal Executive Officer
0001665160-20-001055	1	YouSolar, Inc.	Arnold Leitner	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001816075-20-000004	1	Leaping Harts, Inc.	Evan Leaphart	CEO
0001809918-20-000003	1	SC&C Inc.	Sherree Goldstein	Owner
0001818964-20-000003	1	G-Cloud Ltd	Lynda Chervil by Sean Fuellhart POA	CEO
0001670254-20-000737	1	LiteraSeed, LLC	Aziza Ismail	Founder/CEO
0001780439-20-000052	1	OZFund, Inc.	Jeremy Phillips-Feakins	Founder and CEO
0001815611-20-000004	1	CodeCombat Inc.	Nicholas Winter	CEO
0001669191-20-000408	1	Acquire Skills and Knowledge Education Inc.	Ruth Nemire	Principal Executive Officer
0001665160-20-001054	1	SurelyWell, Inc.	Asher Genoot	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000406	1	Deuce Drone LLC	Rhett Ross	Principal Executive Officer
0001665160-20-001052	1	Learnt Corporation	Andrew Nimmich	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001780439-20-000051	1	HPEC, Inc.	Leah Christine Houston	Chief Executive Officer
0001780439-20-000050	1	OZFund, Inc.	Jeremy Phillips-Feakins	Founder and CEO
0001746059-20-000251	1	Seven Sisters Brewery LLC	Dale Clark	Owner and CoFounder
0001780439-20-000049	1	OZFund, Inc.	Jeremy Phillips-Feakins	Founder and CEO
0001665160-20-001050	1	Aquipor Technologies, Inc.	Greg Johnson	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001634025-20-000005	1	PittMoss LLC	Brian Scott	CEO & Director
0001746059-20-000250	1	GHOSTFACE BREWING LLC	Michael Cuddy	Owner and CoFounder
0001746059-20-000249	1	Daleview LLC	Christopher Gandsy	Owner and Founder
0001780439-20-000048	1	Love The Network, Inc.	Lauren Elizabeth Gamache	CEO
0001669191-20-000404	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001746059-20-000248	1	Lyric on Location LLC	Ryan Braun	Owner and Founder
0001746059-20-000247	1	Love Conquers All Salon & Spa, LLC	Donnette Lyttle	Owner and Founder
0001746059-20-000246	1	Smokey Vale LLC	Paul Howlett	Owner and Founder
0001746059-20-000245	1	Sustainability CPE Inc.	William Burt Hamner	Owner and Founder
0001746059-20-000244	1	Comala LLC	Sofia Cerda Comparo	Owner and Founder
0001805056-20-000003	1	NanoVMs, Inc.	Ian Eyberg	CEO
0001746059-20-000242	1	Penokee Skiing Group LLC	David Dziuban	Owner and Manager
0001747584-20-000004	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001747584-20-000003	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001644600-20-000018	1	MF Fire, Inc.	Paul LaPorte	CEO
0001670254-20-000735	1	Ad Fontes Media, Inc.	Vanessa Otero	Founder and CEO
0001816536-20-000001	1	IPD Products, Inc.	Howard Nelson	President, CEO
0001670254-20-000733	1	Swift Rails, Inc.	Daryl Anderson	CFO
0001796295-20-000004	1	Nuu Rez Inc	Noelle Randall by Sean Fuellhart POA	CEO
0001670254-20-000731	1	PharmD Live Corporation	Cynthia Chioma NWAUBANI	Chief Executive Officer
0001665160-20-001048	1	Eli Electric Vehicles, Inc.	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001816346-20-000002	1	KarSavior Inc.	Christiaan Best	Chief Executive Office, Chief Financial Officer, Secretary
0001665160-20-001046	1	SanMelix Laboratories, Inc	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001045	1	Angry Boy Inc.	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000729	1	HealtheMed, Inc.	Thomas Spencer	President and CEO
0001670254-20-000727	1	Moonshot Junior, Inc	Alok Jain	Co-founder, CEO
0001670254-20-000725	1	Kidd & Truvillion-Kemp Inc	Alicia Kidd	Co-Founder
0001817589-20-000006	1	Scuti.AI LLC	Nicholas Longano	CEO
0001665160-20-001044	1	Real McCoy Tea Company	Chris McCoy	CEO, Principal Executive Officer and Director
0001670254-20-000724	1	Amnion Life LLC	Amir Fassihi	Founder and CEO
0001665160-20-001042	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001819833-20-000003	1	Cookie Department, Inc.	Akiva Resnikoff	Chief Executive Officer
0001819833-20-000002	1	Uji Time Cafe Group	Suet Ying Ku	Chief Executive Officer
0001670254-20-000723	1	DME Innovations, Inc	Craig Misrach	President & Board Member
0001749594-20-000003	1	Asarasi, Inc.	Adam North Lazar	Chief Executive Officer
0001669191-20-000402	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001716906-20-000008	1	Martell Broadcasting Systems, Inc.	Carey Ray Martell	President, CEO, Secretary and Chairman of the Board
0001746059-20-000240	1	Moon Management, Inc.	Scott Carswell	Owner and Founder
0001665160-20-001041	1	Signature Athletics, Inc.	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001039	1	Signature Athletics, Inc.	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001716906-20-000007	1	Martell Broadcasting Systems, Inc.	Carey Ray Martell	President, CEO, Secretary and Chairman of the Board
0001746059-20-000239	1	Mary Celeste, LLC	Micahel Achilles	Owner and CoFounder
0001809918-20-000002	1	SC&C Inc.	Sherree Goldstein	Owner
0001817589-20-000003	1	Scuti.AI LLC	Nicholas Longano	CEO
0001670254-20-000722	1	Calyx Cultivation Tech. Corp.	John C Higgins	President/CEO
0001213900-20-021386	1	WESTRIDGE CAPITAL, LLC	/s/ William R. Johnson	President, CEO, Secretary and Treasurer
0001665160-20-001037	1	R3 Printing, Inc.	Paul Sieradzki	Director; Treasurer; Head of Product; Chief Executive Officer; President of R3 Printing, Inc.
0001670254-20-000721	1	Brightest, Inc.	Chris Bolman	Chief Executive Officer
0001670254-20-000720	1	Av Consortium LLC	Osman Fatih Aysu	Founder / CEO
0001670254-20-000719	1	Kingmakers Ops LLC	Deven Soni	Co-Founder
0001799689-20-000005	1	Neighbor, Inc.	Carl Turner	President
0001816603-20-000002	1	Rector Street Food Enterprises Ltd	William Koulmentas	President
0001787138-20-000004	1	Backyard Soda Co, Inc.	/s/ Jonathan Schultz	CEO & Director
0001787138-20-000003	1	Backyard Soda Co, Inc.	/s/ Jonathan Schultz	CEO & Director
0001665160-20-001036	1	Thalia Brands, Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001533849-20-000005	1	Oscilla Power Inc.	Balakrishnan Nair	President
0001768717-20-000005	1	MyApps Corp.	/s/ Adnan Malik	CEO, Director
0001665160-20-001034	1	Thalia Brands, Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001032	1	Noble Naturals	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000400	1	Avail Productivity Systems, Inc., d/b/a SNAPSHYFT	Thor Wood	Principal Executive Officer
0001666102-20-000023	1	SKYWIDE REAL ESTATE INTERNATIONAL LLC	JennaAnderson	CEO
0001670254-20-000717	1	Critical Mass Applications LLC	Rachel Abady	Co-Founder, CMO
0001670254-20-000715	1	Bao Bros., LLC	Christopher G. Garcia Jr.	CEO
0001716906-20-000005	1	Martell Broadcasting Systems, Inc.	Carey Ray Martell	President, CEO, Secretary and Chairman of the Board
0001650200-20-000007	1	ALPHAFLOW, INC.	/s/ Ray Sturm	CEO & Director
0001812932-20-000003	1	Unikorn Inc.	Srivatsava Gorthy	Founder and CEO
0001670254-20-000713	1	KOKORO Spirits, Inc.	Howard Cao	Founder & Interim CEO
0001104659-20-091628	1	Legion M Entertainment, Inc.	/s/ Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer
0001670254-20-000712	1	Parlay, Inc.	Don Mastrangelo	Founder | CEO
0001670254-20-000710	1	SapientX Inc.	David Colleen	Founder, CEO, Chairman of the Board
0001802024-20-000003	1	PUFFCUFF LLC	Garrett D. Lash	Manager and Chief Executive Officer
0001670254-20-000709	1	AtYourGate, Inc.	David Henninger	President
0001705954-20-000001	1	madeBOS, Inc.	Martha Hernandez	CEO
0001746059-20-000238	1	I EAZE EATS - EXPRESS WRAPS & SMOOTHIES	Christian Cameron-Haskins	Owner and Founder
0001794611-20-000005	1	Zephyr Aerospace, L.L.C.	/s/ Jeffrey O'Neill	Sole Member
0001746059-20-000237	1	WRAP-A-LOTS LLC	Christian Cameron-Haskins	CEO
0001780439-20-000047	1	CarStart, Inc.	Kyle Jameson Patton	Chief Executive Officer
0001743098-20-000004	1	TruckBux LLC	Nick Nanakos	CEO
0001780439-20-000046	1	CarStart, Inc.	Kyle Jameson Patton	Chief Executive Officer
0001746059-20-000236	1	Ultimate Protector House of Champions Martial Arts Academy Inc	Joe Dubose	Owner and Founder
0001820101-20-000001	1	Urban Homesteaders LLC	Gregory Boulos	Vice President
0001811855-20-000007	1	goDeskless Inc.	Ashish Joshi	CEO
0001811697-20-000024	1	ChipMonk Inc.	David Downing	CEO
0001670254-20-000708	1	Solstar Space Company	M. Brian Barnett	Founder & CEO
0001665160-20-001029	1	MojiLala, Inc.	Dana Loberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000235	1	Soturi Fitness & Nutrition LLC	Yu Ling Mark Davis	Owner and Founder
0001665160-20-001027	1	Macro Snacks Inc.	Justin Wiesehan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001811504-20-000001	1	Tomo Technologies, Inc.	/s/ Joseph Blanch	CEO & Director
0001669191-20-000398	1	Jinglz, Inc.	David Markowski	Principal Executive Officer
0001670254-20-000707	1	Savannah Sauce Company, Inc.	Michael Roberson	VP, New Business Development
0001670254-20-000705	1	Boxabl Inc.	Galiano Tiramani	Business development
0001670254-20-000704	1	Boxabl Inc.	Galiano Tiramani	Business development
0001104659-20-090333	1	Legion M Entertainment, Inc.	/s/ Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer
0001665160-20-001023	1	ALFADAN INC.	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001700868-20-000005	1	Lulabop, Inc.	Mina Yoo	CEO, Founder, principal executive officer, principal financial officer, controller, director
0001665160-20-001022	1	An Angry Boy Inc.	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000701	1	Trieu Technologies, Inc	Pollis Robertson	Founder and CEO
0001670254-20-000702	1	Do Only Good Certified Pet Nutrition, LLC	Rick Pack	CEO/ Founder
0001670254-20-000703	1	Latett, Inc.	Jeffrey T. Medford	Founder/CEO
