ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-18-000568	0	At the close of the offering, the amount closed on is $102,907.00 and 103,094 number of securities sold, final amount subject to change pending final receipt of committed investments.		Contenders Clothing, LLC	Corporation		NV	2018-02-23	4040 PIONEER AVENUE SUITE 205		LAS VEGAS	NV	89102	www.contendersclothing.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000565	1		Updated financial statements.	AMPERE ELECTRIC CARS, INC	Corporation		CA	2017-08-17	395 SANTA MONICA PLACE, UNIT 308	UNIT 308	SANTA MONICA	CA	90401	http://amperemotor.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000566	0	At the close of the offering, the amount closed on is $28,049.35 and 80,141 number of securities sold, final amount subject to change pending final receipt of committed investments.		Magnabid	Corporation		DE	2015-11-19	9735 WILSHIRE BLVD,	UNIT 123	BEVERLY HILLS	CA	90212	www.magnabid.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000567	0	At the close of the offering issuer had sold 346836 shares for $121,392.60.		Magnabid	Corporation		DE	2015-11-19	9735 WILSHIRE BLVD,	UNIT 123	BEVERLY HILLS	CA	90212	www.magnabid.com	StartEngine Capital, LLC	0001665160	007-00007	
0001722152-18-000001	0			NPTA Spirits	Corporation		CA	2014-04-28	170 Park Row	Suite 12a	New York	NY	10038	www.materialvodka.com				
0001665160-18-000564	1		The issuer is updating the minimum investment amount.	Farr Hotels & Resorts, Inc	Corporation		DE	2018-04-12	930 N. 35E		LANCASTER	TX	75146	http://www.farrhotelsresorts.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000299	0		Issuer extended offering deadline.	ZENII, LLC	Limited Liability Company		NY	2013-12-31	20 West 125th Street	Suite #1	New York	NY	10027	www.intrommune.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-000563	0	At the close of the offering, the amount closed on is $14,820 and 15,046 securities sold, final amount subject to change pending final receipt of committed investments.		ElectroniXiQ, Inc.	Corporation		GA	2015-04-15	88 NORTH AVONDALE RD.	#506	AVONDALE ESTATES	GA	30002	https://electronixiq.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000562	0			NETSTAIRS.COM INC.	Corporation		FL	2000-03-30	6750 N. Andrews Ave	Suite 200	Fort Lauderdale	FL	33309	http://netstairs.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000558	0			Zoptiks LLC	Limited Liability Company		OH	2017-06-13	21 E State St.		Columbus	OH	43215	zoptiks.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000560	0		Updating offering to reflect correct compensation percentage	Zoptiks LLC	Limited Liability Company		OH	2017-06-13	21 E STATE ST.		COLUMBUS	OH	43215	zoptiks.com	StartEngine Capital, LLC	0001665160	007-00007	
0001742065-18-000005	0		Funding max reached. Closing campaign early.	DHG Partners, LLC	Limited Liability Company		PA	2017-07-20	1137 S. BRADDOCK AVENUE		PITTSBURGH	PA	15218	www.mygoodnesspgh.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-18-000555	0			WWW.NEWTUBEVIDEO.COM LLC	Limited Liability Company		NY	2017-10-26	38 1st Ave		East Islip	NY	11730	http://newtubearea.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001731540-18-000003	0	The Issuer raised approximately $61,285.00 during the offering period. Payments are still being processed. The exact amount is yet to be determined.		WolfPack Systems, Inc	Corporation		MD	2017-02-24	1 RESEARCH CT, SUITE 450		ROCKVILLE	MD	20850	www.wolfpack.run	OpenDeal Inc.	0001672732	007-00046	283874
0001730741-18-000004	0	The Issuer raised $270,106.00 during the offering period.		When it Changed Inc.	Corporation		DE	2014-07-29	26 SAINT JAMES PLACE	3F	BROOKLYN	NY	11205	https://www.are.na	OpenDeal Inc.	0001672732	007-00046	283874
0001665160-18-000552	0			Mycroft AI Inc.	Corporation		DE	2016-12-29	300 E 39th Street	Suite 4I	Kansas City	MO	64111	www.mycroft.ai	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000550	0			Xcraft Enterprises, LLC	Corporation		DE	2014-09-23	313 E SHERMAN AVE		COEUR D'ALENE	ID	83814	xcraft.io				
0001670254-18-000300	0			Smoked Ribs Inc, DBA Xoobies	Corporation		DE	2016-03-09	1805 E Maya LN		Mount Prospect	IL	60056	http://www.xoobies.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000297	0			Elliott Group Communications Interests CA LLC	Limited Liability Company		CA	2018-04-18	2726 Amalfi		Newport Beach	CA	92660	http://elliottgroupcommunicationsinterests.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000298	0			Elliott Group Communications Interests CA LLC	Limited Liability Company		CA	2018-04-18	2726 Amalfi		Newport Beach	CA	92660	http://elliottgroupcommunicationsinterests.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000299	0		Changed deadline date, included video transcripts, and updated business plan.	Martingale LLC	Limited Liability Company		CO	2018-01-01	618 S 223rd St		Des Moines	WA	98198	http://www.adventusfilms.net/martingale	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000545	0			Crooru Corporation	Corporation		CA	2017-01-12	59 fieldhouse		Ladera Ranch	CA	92694	crooru.com	StartEngine Capital, LLC	0001665160	007-00007	
0001737017-18-000004	0		Adding transcript for video webinar, attached as Exhibit F	Uncle Billy's Taproom, LLC	Limited Liability Company		TX	2017-03-09	1305 W. Oltorf St. #300		Austin	TX	78704	www.unclebillys.com	First Democracy VC	0001683054	007-00076	285360
0001665160-18-000543	0	At the close of the offering, the amount closed on is $13,100 and 13,100 securities sold, final amount subject to change pending final receipt of committed investments.		North Country Showcase Inc	Corporation		NY	2017-03-22	6100 ST LAWRENCE CENTRE		MASSENA	NY	13662	https://www.northcountryshowcase.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000542	0			Curaite, Inc	Corporation		DE	2018-05-11	929 Colorado Ave		Santa Monica	CA	90401	http://www.curaite.co	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000295	0			Van Cleave Dry Goods LLC	Limited Liability Company		TX	2014-02-03	11026 Snyder Dr		Frisco	TX	75035	http://www.vcdrygoods.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000294	0		Included video transcripts, and updated business plan.	Black Momma Tea and Cafe, Inc	Corporation		DE	2017-08-23	1488 Deer Park Avenue	suite #382	N.Babylon	NY	11703	http://www.blackmommateas.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000293	0		Changed deadline date, and updated business plan.	Texas Brewer Support, LLC	Limited Liability Company		TX	2017-10-24	1604 Chatham Ave		Austin	TX	78723	http://www.nxnwbrew.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-18-000297	0		Issuer updated operating agreement.	ZENII, LLC	Limited Liability Company		NY	2013-12-31	20 West 125th Street	Suite #1	New York	NY	10027	www.intrommune.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-000540	0		Issuer updated perks.	American Ultimate Disc League, LLC	Limited Liability Company		DE	2013-01-10	101 CURRY AVENUE, UNIT 516		ROYAL OAK	MI	48067	theaudl.com	StartEngine Capital, LLC	0001665160	007-00007	
0001669191-18-000295	0		Issuer extended offering deadline.	Subba Media Inc	Corporation		DE	2017-10-06	1209 Orange Street		New Castle County	DE	19801	www.subba-cultcha.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001683872-18-000001	0			Sondors Electric Car Co	Corporation		DE	2017-12-31	23823 MALIBU ROAD, SUITE 50 #129		MALIBU	CA	90265	www.sondorselectriccar.com				
0001665160-18-000539	1		Issuer is extending her offering.	Atlis Motor Vehicles Inc	Corporation		DE	2016-11-09	7259 EAST POSADA AVE		MESA	AZ	85212	atlismotorvehicles.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000292	1		Included 2017 financials, extended campaign, update question 28, and updated business plan.	MoJoe Brewing Company, LLC	Limited Liability Company		MD	2015-02-03	900 E Fayette St.	PO Box 41287	Baltimore	MD	21203	http://www.mojoebrewing.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001720033-18-000003	0	The offering successfully received $100,032 in investment commitments, the offering ended on April 30th, 2018		Vico Neve LLC	Limited Liability Company		NY	2011-05-19	338 E 67TH STREET, SUITE 29		NEW YORK	NY	10065	www.altaneve.com	OpenDeal Inc.	0001672732	007-00046	283874
0001683168-18-001607	0			C. Meyers Feldman & Co	Corporation		NV	2018-05-21	5031 Cerromar Drive		Naples	FL	34112	need website	crowdsourcefunded.com	0001667727	007-00027	283378
0001730905-18-000007	0	$55,947 in investments. Payments are still being processed; final number is yet to be determined.		Williamsburg Distillery	Corporation		VA	2013-11-05	7218 MERRIMAC TRAIL, UNIT C		WILLIAMSBURG	VA	23185	http://www.8shires.com/	First Democracy VC	0001683054	007-00076	285360
0001665160-18-000536	0			Dashing Corporation	Corporation		DE	2018-03-22	4742 Liberty Road South	Suite No. 104	Salem	OR	97302	www.getdashing.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000538	0		Issuer is extending their campaign.	Dashing Corp	Corporation		DE	2018-03-22	4742 LIBERTY ROAD SOUTH	SUITE NO. 104	SALEM	OR	97302	www.getdashing.com	StartEngine Capital, LLC	0001665160	007-00007	
0001568609-18-000003	0			Cuddle Clones LLC	Limited Liability Company		KY	2010-09-20	624 W. Main St.	3rd Floor	Louisville	KY	40202	www.cuddleclones.com	First Democracy VC	0001683054	007-00076	285360
0001668287-18-000064	1		to extend offering deadline date to 2/5/2019	earthdog, GP	General Partnership		TN	1997-07-01	101 Creekside Crossing		Brentwood	TN	37027	www.earthdog.com	Razitall Inc	0001668287	007-00026	
0001682510-18-000004	0	The issuer raised approximately $434,133.00 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		Splash Wines, Inc	Corporation		ID	2014-10-02	1191 E IRON EAGLE DRIVE	SUITE 100	EAGLE	ID	83616	https://splashwines.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-18-000534	1		The issuer is xxtending the end date of the offering.	POUNDWISHES INC.	Corporation		CA	2015-02-09	909 ELECTRIC AVENUE	SUITE 209	SEAL BEACH	CA	90740	poundwishes.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000532	0			AMPERE ELECTRIC CARS, INC.	Corporation		CA	2017-08-17	395 Santa Monica Place, Unit 308		Santa Monica	CA	90401	http://amperemotor.com	StartEngine Capital, LLC	0001665160	007-00007	
0001675773-18-000003	0			RadioPublic PBC	Corporation		DE	2015-05-20	C/O Harvard Launchlab	114 WESTERN AVENUE	ALLSTON	MA	02134	https://radiopublic.com/	OpenDeal Inc.	0001672732	007-00046	283874
0001723949-18-000017	0	Fatwood LLC (Dba Alto Pizza Kitchen + Bar) officially closed a successful campaign at $54,950. This amounts to 549.5 future equity units sold at $100 each. This is the final amount and update.		Fatwood LLC	Limited Liability Company		OH	2017-08-28	7406 JAGER CT.		CINCINNATI	OH	45230	www.flipdaddys.com	Thrivera Ventures Fund I, LLC	0001707360	007-00116	
0001723949-18-000016	0			Fatwood LLC														
0001665160-18-000528	0			Digital Direct IR, Inc.	Corporation		NY	1998-02-25	61-21 183 Street		Fresh Meadows	NY	11365-2114	www.d2ir.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000290	0			Hospitality Innovated, LLC	Limited Liability Company		NY	2014-07-07	545 fifth avenue		New York	NY	10017	http://www.hotelsbyday.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001739626-18-000003	1		The Form C/A amends the Token DPA security and includes an updated offering page. At the time of filing no securities had been offered or sold.	Access Network Labs, Inc.	Corporation		DE	2018-03-27	85 BROAD ST	FLOOR 28	NEW YORK	NY	10004	acxnetwork.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0000921895-18-001862	0		The offering deadline in the Company's May 18,2018 Form C is amended to June 15,2018 at 11:59pm PT.No investment commitments will be accepted in the 48 hours prior to the offering deadline.Cancellations can be made before 11:59pm PT on June 13, 2018.	Coinvest Labs LLC	Limited Liability Company		TX	2017-06-30	1424 CHAROLETTE WAY		CARROLLTON	TX	75007	labs.coinve.st	OpenDeal Inc.	0001672732	007-00046	283874
0001668287-18-000061	0			Bum Butt Corporation	Corporation		UT	2018-05-07	10421 S. Jordan Gtwy Ste 600		South Jordan	UT	84095	www.bumbutt.com	Razitall Inc	0001668287	007-00026	
0001669191-18-000292	0	End of offering. Issuer raised an estimated $15,418.		City Windmills Inc.	Corporation		DE	2011-04-13	37 Bayne Street		Norwalk	CT	06851	www.city-windmills.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-18-000290	0	End of offering. Issuer raised an estimated $221,569.		Leo Aerospace LLC	Limited Liability Company		DE	2017-10-16	4676 Admiralty Way	#1001	Marina Del Rey	CA	90292	leoaerospace.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001726635-18-000005	0			theCut LLC	Limited Liability Company		VA	2016-01-25	4491 Cheshire Station Plaza	4491 Cheshire Station Plaza PMB 165	Dale City	VA	221	thecut.co				
0001740484-18-000003	1		The Form C is being re-filled to include the missing exhibits from the initial filing. No securities have been sold or offered at the time of filing. This Form C supersedes the previous Form C.	TEST Foundation, Inc.	Corporation		DE	2018-05-10	449 FORBES BOULEVARD		SOUTH SAN FRANCISCO	CA	94080	testtoken.org	OpenDeal Inc.	0001672732	007-00046	283874
0001740484-18-000001	0			TEST Foundation, Inc.	Corporation		DE	2018-05-10	449 FORBES BOULEVARD		SOUTH SAN FRANCISCO	CA	94080	testtoken.org	OpenDeal Inc.	0001672732	007-00046	283874
0001742118-18-000001	0		Change to Company Overview.	Abeille Beaute LLC	Limited Liability Company		PA	2015-11-02	2327 Murray Avenue		Pittsburgh	PA	15217	www.pittsburghhoney.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-18-000524	0			SupportMarket Inc.	Corporation		DE	2017-12-11	7260 W. Azure Dr. Street 140-1227		Las Vegas	NV	89130	http://supportmarket.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000522	0			Starrtup.com LLC	Limited Liability Company		TX	2017-06-21	10503 Weller Drive		Austin	TX	78750	www.starrtup.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000517	0			Monte Cristo Productions, LLC	Limited Liability Company		HI	2015-10-02	1203 S. La Cienega blvd. #E		Los Angeles	CA	90035	www.startengine.com	StartEngine Capital, LLC	0001665160	007-00007	
0001737909-18-000003	0		Updated the share price to $5.4105. No investment was sold prior to this change.	Dash Labs, Inc.	Corporation		DE	2012-07-12	175 VARICK ST	4TH FL	NEW YORK	NY	10014	https://dash.by/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001728855-18-000005	0		This Form C/A is being filed to lower the minimum investment amount per subscriber from $250 to $100.	Boon VR LLC	Limited Liability Company		DE	2016-03-09	404 BRYANT ST		SAN FRANCISCO	CA	94107	http://boonvr.com/	OpenDeal Inc.	0001672732	007-00046	283874
0001702607-18-000004	0		Corrected typo in the header of the offering statement instead of 107,000 number share maximum it should read 1,070,000 everywhere else in the offering statement and other disclosure related to this offering the maximum number of shares is correct.	Streaming Television Inc	Corporation		GA	2016-06-08	260 PEACHTREE ST NW	SUITE 2200	ATLANTA	GA	30303	www.citystreamingtv.com	truCrowd, Inc	0001667145	007-00015	
0001732447-18-000012	0	$99,639.43 in investments. Payments are still being processed; final number is yet to be determined.		Onward Method, Inc.	Corporation		DE	2015-12-16	8605 SANTA MONICA BLVD	STE 39971	LOS ANGELES	CA	90069	onward.org	First Democracy VC	0001683054	007-00076	285360
0001670254-18-000287	0			Altcoin Exchange, Inc.	Corporation		DE	2017-08-31	1352 Hornblend St		San Diego, CA	CA	92109	https://www.altcoin.io	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000515	0	At the close of the offering, the amount closed on is $29,925.50 and 59,851 number of securities sold, final amount subject to change pending final receipt of committed investments.		YouStake, Inc.	Corporation		DE	2015-05-01	618 S 11TH ST	SUITE 140	LAS VEGAS	NV	89101	http://www.youstake.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001668287-18-000056	1		to provide additional disclosure information for the company's existing securities, additional details regarding the company's current debt, and to extend the deadline date to 2/10/2019.	Of The North Beverage International Inc	Corporation		DE	2017-05-31	8 The Green, Ste. A		Dover	DE	19901	www.ofthenorth.ca	Razitall Inc	0001668287	007-00026	
0001732447-18-000011	0	$514,561.65 in investments. Payments are still being processed; final number is yet to be determined.		ReGrained, Inc.	Corporation		CA	2016-12-14	1550 CARROLL AVE		SAN FRANCISCO	CA	94124	regrained.com	First Democracy VC	0001683054	007-00076	285360
0001732447-18-000010	0	$870,511 in investments. Payments are still being processed; final number is yet to be determined.		Unlimited Tomorrow, Inc.	General Partnership		DE	2014-02-06	6579 SPRING BROOK AVE		RHINEBECK	NY	12572	http://www.unlimitedtomorrow.com/	First Democracy VC	0001683054	007-00076	285360
0001732447-18-000009	0	$62,320 in investments. Payments are still being processed; final number is yet to be determined.		Gather Voices, Inc.	Corporation		DE	2017-05-22	4021 N. BROADWAY		CHICAGO	IL	60613	https://gathervoicesapp.com/	First Democracy VC	0001683054	007-00076	285360
0001732447-18-000008	0	$134,507.01 in investments. Payments are still being processed; final number is yet to be determined.		Pawprint, Inc.	Corporation		CA	2014-09-11	814 MISSION ST. 6TH FL		SAN FRANCISCO	CA	94103	www.getpawprint.com	First Democracy VC	0001683054	007-00076	285360
0001732447-18-000007	0	$89,579.72 in investments. Payments are still being processed; final number is yet to be determined.		NPTA SPIRITS	Corporation		CA	2014-04-28	170 PARK ROW	SUITE 12A	NEW YORK	NY	10038	www.materialvodka.com	First Democracy VC	0001683054	007-00076	285360
0001732447-18-000006	0	$120,047.07 in investments. Payments are still being processed; final number is yet to be determined.		FanFood, Inc.	Corporation		DE	2016-02-01	20 W KINZIE, 17TH FLOOR		CHICAGO	IL	60654	www.fanfoodapp.com	First Democracy VC	0001683054	007-00076	285360
0001732447-18-000005	0	$171,639.04 in investments. Payments are still being processed; final number is yet to be determined.		Hackrod Inc	Corporation		DE	2017-02-21	21700 OXNARD ST	SUITE 2070	WOODLAND HILLS	CA	91367	hackrod.com	First Democracy VC	0001683054	007-00076	285360
0001732447-18-000004	0	$53,301 in investments. Payments are still being processed; final number is yet to be determined.		Krav Maga NYC, LLC	Limited Liability Company		NY	2010-06-24	122 W 27TH ST	GROUND FL	NEW YORK	NY	10001	www.krav-maga.nyc	First Democracy VC	0001683054	007-00076	285360
0001669191-18-000288	0		Issuer extended offering deadline.	Pet & Tie, Inc.	Corporation		DE	2016-10-31	14 Tyler Streeet	Third Floor	Somerville	MA	02143	www.gopetie.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001668287-18-000054	1		to provide additional details regarding other securities of the company, additional disclosure information for financial situation, and to extend the deadline date of the offering to 2/11/2019.	English for a Song, Inc.	Corporation		DE	2016-08-02	140 Riverside Drive Ste 5D		New York	NY	10024	www.englishforasong.org	Razitall Inc	0001668287	007-00026	
0001737909-18-000001	0			Dash Labs, Inc.	Corporation		DE	2012-07-12	175 VARICK ST	4TH FL	NEW YORK	NY	10014	https://dash.by/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001725245-18-000005	0	The issuer raised approximately $39,408 during the offering process.		Preemadonna Inc.	Corporation		DE	2013-03-12	1250 Borregas Ave	#75	Sunnyvale	CA	94089	www.preemadonna.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001742065-18-000003	0			Abeille Beaute LLC	Limited Liability Company		PA	2015-11-02	1060 SLOAN LANE		COAL CENTER	PA	15423	www.pittsburghhoney.com	Honeycomb Portal LLC	0001705726	007-00119	
0001742065-18-000001	0			DHG Partners, LLC	Limited Liability Company		PA	2017-07-20	1137 S. BRADDOCK AVENUE		PITTSBURGH	PA	15218	www.mygoodnesspgh.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001668287-18-000052	1		to provide additional disclosure information for financial situation and to extend the deadline date to 2/9/2019	Michael Ray Galleries	General Partnership		NY	2018-04-25	168 North Country Road		Miller Place	NY	11764	www.michaelrayimages.com	Razitall Inc	0001668287	007-00026	
0001580960-18-000003	0	The offering, which ended on 3/31/18 successfully closed with funded investment commitments totaling $122,647.00		Pigeonly, Inc.	Corporation		DE	2013-06-18	701 BRIDGER AVE, SUITE 690		LAS VEGAS	NV	89101	www.pigeon.ly	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001669191-18-000286	0		Issuer extended offering deadline.	Stodo Technologies LLC	Limited Liability Company		CT	2015-11-13	81 Phoenix Ave.		Naugatuck, CT	CT	06770	www.facebook.com/stododelivers	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-18-000512	0			WISE LLC														
0001669191-18-000284	0		Issuer extended offering deadline.	Verdant Power Inc.	Corporation		DE	2006-06-28	20 River Road	Suite 20C	New York	NY	10044	www.verdantpower.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001739626-18-000001	0			Access Network Labs Inc.	Corporation		DE	2018-03-27	85 Broad St	Floor 28	New York	NY	10004	acxnetwork.com	OpenDeal Inc. dba &quot;Republic&quot;	0001672732	007-00046	283874
0001665160-18-000514	0			Wise Power, Inc.	Corporation		DE	2017-11-02	2500 Broadway	Building F, Suite F-125	Santa Monica	CA	90404	http://getwisepower.com	StartEngine Capital, LLC	0001665160	007-00007	
0001702607-18-000003	0			Streaming Television Inc	Corporation		GA	2016-06-08	260 PEACHTREE ST NW	SUITE 2200	ATLANTA	GA	30303	www.citystreamingtv.com	truCrowd, Inc	0001667145	007-00015	
0001665160-18-000511	1		Issuer is extending their campaign.	Eclipse Diagnostics Inc	Corporation		DE	2018-02-05	750 NORTH SAN VICENTE BLVD		WEST HOLLYWOOD	CA	90069	www.eclipsedx.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000506	0			TrustaBit LLC	Limited Liability Company		DE	2018-01-29	26895 Aliso Creek Rd #1007	Suite B	Aliso Viejo	CA	92656	www.trustabit.io	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000509	0			Shield Devices LLC	Limited Liability Company		WA	2016-02-04	27015 NE Ring St		Duvall	WA	98019	shielddevices.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000283	0			GLG Pharma, LLC	Limited Liability Company		FL	2009-05-18	601 Heritage Drive, Suite 236		Jupiter	FL	33458	http://www.glgpharma.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000285	0			Blue World Voyages LLC	Limited Liability Company		FL	2016-04-16	142 Sans Souci Drive		Coral Gables	FL	33133	http://www.blueworldvoyages.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-18-000503	0			Vini Vidi Vici LLC	Limited Liability Company		ID	2014-09-10	6232 W. Villa Park St.		Boise	ID	83703	https://www.plantedpeople.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-18-000501	0			Bioclonetics Immunotherapeutics, Inc.	Corporation		TX	2009-12-24	1756 BISON MEADOW LANE		HEATH	TX	75032	www.bioclonetics.com				
0001665160-18-000500	1		The issuer is extending their offering and has updated timeline projection on their campaign page.	General Presence Inc.	Corporation		DE	2011-02-28	26 WESTMINSTER AVENUE UNIT 4		VENICE	CA	90291	https://zenvideo.co	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-18-000281	0	The final number is $82,160.00 in investments.		Grit Grocery, LLC	Limited Liability Company		TX	2015-06-09	5210 Griggs Rd. #14565		Houston	TX	77021	http://gritgrocery.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000280	0	$179,902.00 in investments. Payments are still being processed; final number is yet to be determined.		Loveseat, Inc	Corporation		DE	2013-03-13	5035 Shawline St.		San Diego	CA	92111	https://www.loveseat.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000279	0	$629,810.00 in investments. Payments are still being processed; final number is yet to be determined.		Texas Beer Company LLC	Limited Liability Company		TX	2013-03-28	201 N Main St		Taylor	TX	76574	http://texasbeerco.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000278	0	$254,430.00 in investments. Payments are still being processed; final number is yet to be determined.		Avua Corporation	Corporation		DE	2011-03-03	284 Sullivan Pl		Brooklyn	NY	11225	http://www.avuacachaca.com.br	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000277	0	$1,045,268.00 in investments. Payments are still being processed; final number is yet to be determined.		LAWRENCEVILLE PLASMA PHYSICS, INC.	Corporation		NJ	2003-05-19	128 Lincoln Boulevard		Middlesex	NJ	08846	https://lppfusion.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000276	0	$244,503.00 in investments. Payments are still being processed; final number is yet to be determined.		Modbook Inc.	Corporation		CA	2012-02-02	18341 Sherman Way	Suite 100	Los Angeles (Reseda)	CA	91335	http://www.modbook.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000275	0	$168,697.00 in investments. Payments are still being processed; final number is yet to be determined.		SpaceFab.US, Inc.	Corporation		DE	2016-01-07	30542 Via Estoril		Laguna Niguel	CA	92677	http://www.spacefab.us	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-18-000274	0	$265,202.00 in investments. Payments are still being processed; final number is yet to be determined.		Orthogonal Thinker Inc.	Corporation		DE	2016-12-20	1215 South Kihei Rd. #424		Kihei	HI	96753	http://OrthogonalThinker.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001729481-18-000004	0	End of offering. Gross proceeds total amount of $206,669.44 and net proceeds a total amount of $191,202.58.		Apex Farms Corp.	Corporation		NV	2017-09-19	501 SILVERSIDE RD.	PMB 352	WILMINGTON	DE	19809	www.apexfarming.com	FIRST DEMOCRACY VC	0001683054	007-00076	285360
0001733819-18-000003	0		Correcting a typo in the disclosure	City Griddle, LLC	Limited Liability Company		TX	2017-06-08	1916 GREENVILLE AVE		DALLAS	TX	75206	louiekingbbq.com	NextSeed US LLC	0001667892	007-00023	283225
0001735180-18-000003	0		Correcting a PDF upload	Travis Midtown, LLC	Limited Liability Company		TX	2017-08-07	5016 KIRBY DR		HOUSTON	TX	77098	http://www.pourbehaviortx.com/	NextSeed US LLC	0001667892	007-00023	283225
0001665160-18-000498	0			Farr Hotels and Resorts, Inc	Corporation		DE	2018-04-12	930 N. 35E		Lancaster	TX	75146	http://www.farrhotelsresorts.com	StartEngine Capital, LLC	0001665160	007-00007	
0001738942-18-000002	0			Beauty Park Group Inc.	Corporation		DE	2017-07-24	616 NORTH CROFT AVE. #3		WEST HOLLYWOOD	CA	90048	www.beautypark.com	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001736304-18-000002	0		Update the Crowd Note to correctly reflect the investment terms.	Primo Wind, Inc.	Limited Partnership		CA	2012-12-26	7350 Trade Street	Suite B	San Diego	CA	92121	www.primowind.com	First Democracy VC	0001683054	007-00076	285360
0001738944-18-000005	0		Update the Crowd Note to correctly reflect the terms of the investment.	Pixilated LLC	Limited Liability Company		MD	2012-01-05	3200 James Street		Baltimore	MD	21230	www.pixilated.com	First Democracy VC	0001683054	007-00076	285360
0001730905-18-000006	0		Updating the Crowd Note to correctly reflect the investment terms.	Williamsburg Distillery	Corporation		VA	2013-11-05	7218 Merrimac Trail, Unit C		Williamsburg	VA	23185	http://www.8shires.com/	First Democracy VC	0001683054	007-00076	285360
