ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001670254-18-000261	1	GlobeChat, Inc.	Kevin Strom	CEO
0001665160-18-000441	1	Atmos Home Inc.	Mark Lyle	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000440	1	FRtoken Inc.	Joseph Pitluck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001728560-18-000004	1	SynTouch, Inc.	David Groves	CEO
0001728560-18-000003	1	SynTouch, Inc.	David Groves	CEO
0001663577-18-000223	1	Smoke Cartel, Inc.	/s/ Sean Geng	CEO, Principal Executive Officer and Director
0001670254-18-000259	1	Dufrane Productions, LLC	Dean Silvers	Producer
0001710938-18-000001	1	Franklin & Cortlandt Vinyl LLC	/s/Dan Yashiv	Managing Member
0001738944-18-000004	1	Pixilated LLC	Nicolas China	CEO and Manager
0001738944-18-000003	1	Pixilated LLC	Nicolas China	CEO and Manager
0001669191-18-000265	1	Undercurrent VR INC	Andrew  Moore	Principal Executive Officer
0001669191-18-000263	1	Movatic, Inc.	Ansgar Strother	Principal Executive Officer
0001731813-18-000003	1	SWEAT COSMETICS INC	Emily Hines	CFO, Founder, Board Member
0001740120-18-000001	1	JWJTWO LLC	William Patterson	Owner
0001670254-18-000255	1	SuperdopeTV, Inc.	Mychal Simka	CEO
0001670254-18-000252	1	MOBODEXTER INC	Chandramouli Srinivasan	CEO
0001670254-18-000257	1	Oneva, Inc.	Anita Gardyne	CEO and Co-Founder
0001670254-18-000250	1	Legion M Entertainment, Inc.	Paul Scanlan	CEO
0001712565-18-000002	1	Taxdrop Inc.	Alice Cheng	President & CEO
0001670254-18-000247	1	KOHA, LLC	Janet I. Alikpala	CEO, Co-Founder
0001739374-18-000001	1	SolarSI Costa Rica LLC	Barend Goossens	Manager
0001670254-18-000246	1	Haint Blue Brewing Company LLC	Keith Sherrill	President
0001693311-18-000002	1	Hustle Con Media	Samuel Parr	CEO
0001665160-18-000439	1	EventJoin Inc.	Shalini Kasliwal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000437	1	EventJoin Inc.	Shalini Kasliwal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001703835-18-000006	1	Sidekick Technologies, Inc.	Andrew Austin	Co-Founder & Treasurer
0001684715-18-000001	1	Sugar Refinery, LLC	Amrita Karnani	President
0001726073-18-000006	1	Woodland Rockwell No. 1 GP	Manfred Sternberg	President of ACSI, General Partner
0001738944-18-000001	1	Pixilated LLC	Nicolas China	CEO and Manager
0001665160-18-000435	1	Waverly Labs Inc	Andrew Ochoa	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer
0001700426-18-000001	1	Flickswitch LLC	Christian Jennewein	CEO
0001670254-18-000244	1	Martingale LLC	Chris Taylor	Producer / Writer
0001644600-18-000026	1	GeoOrbital Inc.	Michael Burtov	Chief Executive Officer
0001736304-18-000001	1	Primo Wind, Inc.	Edward McMahon	Founder/CEO
0001681334-18-000001	1	SecurShade INC	GORDON Murray Clements	President
0001739206-18-000001	1	Meg Media Inc.	Patrick Davis Jones	Chief Executive Officer
0001644600-18-000024	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer, Director
0001665160-18-000432	1	Eliport, Inc	Dmitry Skorinko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000242	1	M & M Media, Inc.	Gary Mekikian	Co-founder and CEO
0001701184-18-000001	1	Bat Country, LLC	Sky Wegman	Chief Executive Officer
0001669191-18-000257	1	Subba Media Inc	Mark Jennings	Principal Executive Officer
0001665160-18-000431	1	WISE LLC	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001716298-18-000003	1	Mighty Well Inc.	/s/Yousef Al-Humaidhi	Chief Financial Officer
0001723477-18-000002	1	Vacayo, Inc.	Truth Oladapo	CEO
0001669753-18-000004	1	Whoseyourlandlord, Inc.	Camellus Ofornedu Ezeugwu Jr.	Chief Executive Officer
0001726537-18-000004	1	Pistil & Pollen, LLC	Amy Dannemiller	Chief Executive Officer
0001724091-18-000005	1	Bravery Chef Hall, LP	Lian Pham	Partner of the general partner
0001665160-18-000430	1	APPARENT ENERGY, INC	William Patridge	President, CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000429	1	Kind Katie Movie Partners, LLC	Jon Graham	CEO and Director, Principal Financial Officer and Principal Accounting Officer
0001725458-18-000004	1	California 88, LLC	Eric Hsu	Managing Member
0001739109-18-000002	1	UBIF Tech Solutions Inc	MICHAEL W PIERCE	PRESIDENT
0001670254-18-000240	1	Calroo, Inc.	Elena Krasnoperova	Co-founder, CEO
0001669191-18-000253	1	Kare Mobile Incorporated	Kwane Watson	Principal Executive Officer
0001725124-18-000005	1	Rhymella, Inc.	Megan McElroy Rzezutko	Chief Executive Officer, Director and Co-Founder
0001716298-18-000002	1	Mighty Well, Inc.	Yousef Al-Humaidhi	Director and Chief Financial Officer
0001704090-18-000004	1	Gulf Coast Canna Meds, Inc.	Lori Daugherty	CEO
0001717904-18-000002	1	RMR Laboratories, Inc	Michael Lui	Chief Executive Officer and Director
0001705359-18-000004	1	WindowMirror Inc.	Sean Fahey	Founder
0001669191-18-000249	1	Ao1 Solutions Inc.	Tyrre Burks	Principal Executive Officer
0001669191-18-000246	1	ICEBREAKER, INC.	Kevin Murray	Principal Executive Officer
0001665160-18-000428	1	Firebot Inc	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000236	1	Dufrane Productions, LLC	Dean Silvers	Producer
0001665160-18-000426	1	Cyrus The Great Production Company, Inc	Alan Bailey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000234	1	Amulet Group Holdings, Inc.	Jeffrey Isquith	President and CEO
0001670254-18-000238	1	Saranac Lake Community Store, Inc.	Melinda Little	Founding Board Member and President
0001737933-18-000001	1	Emmer & Co LLC	Jesse Solomon	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001669191-18-000244	1	Rapunzl Investments, LLC	Brian Curcio	Chief Executive Officer
0001644600-18-000021	1	Wellhub Inc.	Jacob Corley	CEO, Principal financial officer, principal accounting officer
0001493152-18-006229	1	ROOMI INC.	/s/ Alex Larsen	Chief Operating Officer
0001730905-18-000005	1	Williamsburg Distillery	William S. Dodson, Jr.	Director, President, Secretary, and Treasurer
0001730905-18-000004	1	Williamsburg Distillery	William S. Dodson, Jr.	Director, President, Secretary, and Treasurer
0001665160-18-000423	1	JWL.COM, Inc.	David Zinberg	CEO, Principal Executive Officer and Director
0001735180-18-000001	1	Travis Midtown, LLC	Joseph Arbeely	Manager & Co-Founder
0001665160-18-000416	1	LIFE RECOVERY SYSTEMS HD LLC	Robert J Freedman	CEO, Principal Executive Officer and Manager
0001670254-18-000232	1	Vera Roasting Company, Inc.	Evan Young	Director of Finance and Operations
0001670254-18-000230	1	One Pet World, Inc.	Dan Wiesel	CEO/Founder
0001665160-18-000420	1	Titomirov Vodka LLC	Alexander Titomirov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000233	1	Hops and Grain Production, LLC	Josh Hare	Founder & President
0001670254-18-000228	1	DonorSee, LLC	Gret Glyer	CEO
0001638829-18-000002	1	MANCAN WINE, LLC	Graham Veysey	CEO
0001737490-18-000002	1	Ourotech, Inc.	/s/ Duleek Ranatunga	CEO, Board Member
0001665160-18-000414	1	ETELLIGENT INC.	Barbara Weller	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001602930-18-000010	1	WorldViz, Inc.	Matthias Pusch	Vice President of Sales and Marketing
0001739408-18-000001	1	Tall Pines Distillery LLC	Lisa Welch	Owner
0001665160-18-000411	1	Wise Power, Inc.	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001723146-18-000004	1	Success By Media LLC	Jay Noland	Chief Executive Officer
0001703835-18-000004	1	Sidekick Technologies, Inc.	Andrew Austin	Co-Founder & Treasurer
0001723146-18-000003	1	Success By Media LLC	Jay Noland	Chief Executive Officer
0001670254-18-000226	1	Weeshing Inc	Javier Hasbun	Chief Financial Officer
0001670254-18-000225	1	Thisisground Holdings, Inc.	Mike Macadaan	Creative Director & CEO
0001670254-18-000227	1	HigherMe Inc.	Rob Hunter	Founder / CEO
0001718518-18-000003	1	SuperdopeTV, Inc.	/mychal simka/	CEO and President of SuperDope TV
0001706950-18-000002	1	Bravo Bunny, LLC	/mychal simka/	CEO and President of Bravo Bunny
0001670254-18-000222	1	VAUTE COUTURE, INC.	Leanne Mai-ly Hilgart	President
0001665160-18-000409	1	Samsara Luggage Inc.	Atara Dzikowski	CEO and Director
0001644600-18-000019	1	Legion M Entertainment, Inc.	Jeff Annison	President
0001670254-18-000221	1	My Trail Company, PBC	Demetri Coupounas	CEO
0001668287-18-000040	1	English for a Song, Inc.	Joshua Harrison	President
0001665160-18-000408	1	Sharebert Holdings LLC	Mohammad Ali Mahvan	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000406	1	Sharebert Holdings LLC	Mohammad Ali Mahvan	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001710332-18-000005	1	Duralogic USA Inc	Bryce Fisher	CEO
0001692309-18-000001	1	Affordable Community Energy Services Co	Jeffrey Greenberger	President
0001593780-18-000002	1	Edisun Microgrids, Inc.	Vikas Tuteja	COO
0001708151-18-000002	1	Uni-Boil MP Inc.	Wai Lun Pun	Chief Operating Officer
0001716906-18-000001	1	Martell Broadcasting Systems, Inc.	Carey Martell	President
0001670254-18-000219	1	Meow Wolf, Inc.	Vince Kadlubek	President & CEO
0001670254-18-000220	1	eyeCam, Inc.	Bryan Davis	CEO
0001665160-18-000402	1	Filmio, Inc.	Ian LeWinter	President
0001665160-18-000401	1	Firebot Inc	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001695244-18-000001	1	EverMem Inc	Thomas Reese	Chief Executive Officer; President
0001670254-18-000218	1	Malibu Compost Inc.	Randy Ritchie	CEO
0001665160-18-000400	1	Samsara Luggage Inc.	Atara Dzikowski	CEO and Director
0001670254-18-000217	1	Barrel Harbor Brewing Company, LLC	Tim St.Martin	CEO
0001717904-18-000001	1	RMR Laboratories, Inc	Michael Lui	Chief Executive Officer and Director
0001665160-18-000399	1	Farm One, Inc.	Robert Laing	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000398	1	EPEC Holdings, Inc	Steve Vanechanos	Principal Executive Officer and Director
0001665160-18-000397	1	Aurora Sky Events	Nathanael Engen	Founder, CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001734991-18-000005	1	Local X Change, LLC	Zebulon Bartels	Owner
0001665160-18-000396	1	Ube, Inc	Utz Baldwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000395	1	PlantSnap, Inc.	Eric Ralls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000394	1	STAYBLGEAR LLC	Eskil Nordhaug	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000216	1	Hustle Fitness, Inc.	Matt Michaux	CEO
0001665160-18-000393	1	MaestroConference Inc	Julian Martinez	Principal Accounting Officer and Director
0001722182-18-000001	1	Pawprint, Inc.	Emily Dong	President
0001665160-18-000392	1	Samsara Luggage Inc.	Atara Dzikowski	CEO and Director
0001665160-18-000391	1	MedChain Inc	Joachim Sandgaard	CEO, Director, Principal Executive Officer, Principal Financial Officer, and Principal Accounting Officer
0001721124-18-000001	1	LOVEBUG NUTRITION INC	/s/Benjamin Harris	Chief Financial Officer and Treasurer
0001690888-18-000001	1	InGen Dynamics, Inc.	Arshad Hisham	CEO
0001696993-18-000001	1	ALCHEMA INC.	/s/Chingyen Chang	Chief Executive Officer , President and Treasurer
0001665160-18-000382	1	Waverly Labs Inc	Andrew Ochoa	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer
0001670254-18-000215	1	KALiiN, LLC	Richard Grover	Founder/CEO
0001665160-18-000383	1	Wetboard, Inc.	Christopher D. White	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000199	1	LAWRENCEVILLE PLASMA PHYSICS, INC.	Eric J. Lerner	President and Chief Scientist
0001670254-18-000202	1	LiquidPiston, Inc.	Alexander Shkolnik	CEO
0001712565-18-000001	1	Taxdrop Inc.	Alice Cheng	CEO
0001668287-18-000034	1	Of The North Beverage International Inc	Gordon Woodland	President
0001665160-18-000390	1	Green Gear Cycling, Inc.	Alan Scholz	CEO, Principal Financial Officer and Principal Accounting Officer
0001664957-18-000002	1	Pearachute Inc.	Desiree Vargas Wrigley	Chief Executive Officer and President
0001640709-18-000001	1	Bellhop Technologies Inc	Payam Safa	CEO
0001665160-18-000384	1	Rentah Inc	Anup Yogesh Desai	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001691881-18-000001	1	Court Innovations Inc	MJ Cartwright	CEO, President
0001670254-18-000203	1	Modbook Inc.	Andreas Haas	CEO & Lead Engineer
0001710332-18-000004	1	Duralogic USA Inc	Bryce Fisher	CEO
0001670254-18-000200	1	ZipZap, Inc.	Alan Safahi	CEO
0001716791-18-000002	1	HireClub.com, Inc.	Ketan Anjaria	CEO
0001697047-18-000002	1	Tasty Minstrel Games, LLC	Michael Mindes	CEO, Co-Founder, Managing Member
0001665160-18-000389	1	Real Bloody Mary Co., LLC	Michael Machat	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000213	1	Nemucore Medical Innovations, Inc.	Tim Coleman	Founder and CEO
0001690631-18-000002	1	Niveau Brands, Inc.	Elliott Johnson	CEO
0001706024-18-000001	1	GoSun Inc.	Patrick Sherwin	CEO
0001719882-18-000003	1	MiqroTech	Meade Lewis	Founder and Chief Executive Officer
0001670254-18-000214	1	Coppertino Inc	Ivan Ablamskyi	Founder and CEO
0001680084-18-000003	1	Snapwire Media, Inc.	Chad Newell	CEO
0001665160-18-000386	1	SXC Live Inc.	Amir Amini	Principal Executive Officer and Director, Principal Accounting Officer and Director
0001670254-18-000204	1	Texas Beer Company LLC	Ian Davis	Co-Founder and CEO
0001670254-18-000212	1	Sam Lee Laundry LLC	David Gluck	Producer & General Manager
0001680084-18-000002	1	Urban Juncture, Inc.	Bernard Loyd	President
0001679373-18-000002	1	Farm From a Box, Inc.	Brandi DeCarli	Founding Partner
0001713167-18-000004	1	French Morning Media Group Inc	/s/Emmanuel Saint-Martin	CEO
0001665160-18-000388	1	GRACEDBYGRIT	Kimberly Caccavo	Founder/CEO
0001670254-18-000210	1	That Christmas Movie LLC	David Willis	Director / Writer / Producer
0001670254-18-000205	1	BOARDWALK HOSPITALITY INC.	Mike Meader	Co-Founder/President
0001706313-18-000001	1	SpaceoutVR, Inc.	Dennis Adamo	Acting CEO
0001670254-18-000207	1	Powur, PBC	Andrew Wilson	CFO
0001691881-18-000003	1	Court Innovations Inc	MJ Cartwright	CEO and President
0001670254-18-000208	1	Barrel Harbor Brewing Company, LLC	Tim St.Martin	CEO
0001665160-18-000385	1	Sol Boards, Inc.	Don Wildman	Co-Founder
0001665160-18-000381	1	Personal Airline Exchange, Inc.	Michael Azzarello	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer
0001670254-18-000206	1	Dog Parker, Inc.	Chelsea Brownridge	CEO and Founder
0001691881-18-000002	1	Court Innovations Inc	MJ Cartwright	CEO and President
0001644600-18-000016	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer
0001724740-18-000002	1	YouNow Services LLC	Adi Sideman	Managing Member
0001687516-18-000001	1	Corsica Innovations, Inc.	Jonathan (Yoni) Ofir	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001665160-18-000380	1	Vibrant TV, LLC	Jon Bottorff	CFO
0001670254-18-000197	1	MilTec Platform, Inc.	Tanya Flynn	Product Development Director
0001602930-18-000009	1	WorldViz, Inc.	Matthias Pusch	VP of Sales
0001680729-18-000001	1	Arbit, Inc.	Alex Bullington	Co-Founder and CEO
0001711429-18-000001	1	Three Little Stooges Productions LLC	/s/ Earl Benjamin	President and CEO of C3 Entertainment Inc., the Managing Member of Three Little Stooges Productions LLC
0001690042-18-000004	1	Fizzics Group LLC	Thomas Steckbeck	CEO
0001670254-18-000195	1	Epec Holdings, Inc. (f/k/a Epec Biofuels Holdings, Inc.)	Steve Vanechanos	Executive Chairman of the Board
0001670254-18-000194	1	Loveseat, Inc	Chris Stanchak	Cofounder & CEO
0001670254-18-000193	1	PAYROLL4FREE.COM, LLC	Marta Mendizabal	VP & COO
0001691935-18-000002	1	Princeton Audio, LLC.	/s/Michael Pelland	CEO
0001690042-18-000003	1	Hackrod Inc	Michael McCoy	Director, Chief Executive Officer, Chief Financial Officer, Secretary
0001670254-18-000192	1	Full Circle Brewing Co. Ltd. LLC	Arthur Moye	CEO
0001670254-18-000191	1	Orthogonal Thinker Inc.	Helene Servillon	Director
0001644600-18-000014	1	GeoOrbital Inc.	Michael Burtov	Chief Executive Officer
0001670254-18-000190	1	SpaceFab.US, Inc.	Randall Chung	CEO/Co-Founder
0001665160-18-000379	1	Atmos Home Inc.	Mark Lyle	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000378	1	Next Future Transportation Inc.	Tommaso Gecchelin	CTO
0001690909-18-000003	1	Ellison Eyewear, Inc	/s/ Aristotle Loumis	Chief Executive Officer
0001665160-18-000377	1	WitFoo, Inc.	Tim Bradford	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001664526-18-000001	1	PLAY IMPOSSIBLE CORP	/s/Brian Monnin	Chief Executive Officer and Director
0001665160-18-000376	1	SlideBelts Inc.	Brig Taylor	Founder & CEO
0001690042-18-000002	1	BeatStars Inc.	Ibrahim Batshon	CEO
0001705954-18-000002	1	madeBOS, Inc	Martha Hernandez	Founder and CEO
0001735360-18-000001	1	Parlay App, Inc.	Keith Frankel	President and Chief Executive Officer
0001690909-18-000002	1	Farm One, Inc.	/s/Robert Laing	CEO
0001690165-18-000008	1	ReGrained, Inc.	/s/Jordan Schwartz	Chief Operating Officer and Director
0001665160-18-000375	1	Keezel, Inc.	Aike Muller	Principal Executive Officer and President
0001674421-18-000002	1	Bloomery Investment Holdings, LLC	Linda Losey	Member, LLC
0001665160-18-000374	1	Quad Marine Inc.	Steve Salani	CEO
0001493152-18-005955	1	/s/ Alex Larsen	Alex Larsen	Chief Operating Officer
0001665160-18-000373	1	Mi Ola, Inc	Helena Fogarty	CEO and Founder
0001522456-18-000002	1	Greensbury Market, Corp.	Edward B. Hopper, III	CEO, Principal Executive Officer
0001674632-18-000001	1	Beta Bionics, Inc	Edward R. Damiano	Chief Executive Officer/ Board Member
0001522456-18-000001	1	Portalarium, Inc.	Richard Garriott de Cayeux	CEO, Principal Executive Officer
0001669191-18-000243	1	Maingear, Inc.	Wallace Santos	Principal Executive Officer
0001670254-18-000189	1	Proof of Concept, LLC	Josh Morton	CEO
0001669191-18-000241	1	Stodo Technologies LLC	Adam  Lopez	Principal Executive Officer
0001723146-18-000002	1	Success By Media LLC	J. Noland	Chief Executive Officer
0001669191-18-000239	1	Lalita, Inc	Rena  Andrews	Principal Executive Officer
0001670254-18-000188	1	WhiteClouds Inc.	Jerry Ropelato	Chief Executive Officer
0001709539-18-000004	1	Shark Wheel LLC	/s/ Zack Fleishman	COO
0001665160-18-000372	1	Magnabid	Pez Zarifian	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001686552-18-000001	1	Better World Spirits Inc	/s/Wade Keech	President
0001668287-18-000031	1	Michael Ray Galleries	Michael Ray Eamotte	President
0001703835-18-000002	1	Sidekick Technologies, Inc.	Andrew Austin	Co-Founder & Treasurer
0001674199-18-000003	1	Palmia Corp	Robert Nathanson	CEO
0001670254-18-000186	1	Ohos, Inc.	Dave Needham	Founder
0001665160-18-000371	1	Space Division Inc.	Ryan Oliges	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000370	1	PT Motion Works, Inc.	Bryan Pate	Co-President
0001695847-18-000001	1	Vios Nutrition, Inc.	/s/ Christopher Brock Agee	President
0001706256-18-000001	1	1787 Financial Corporation, Inc.	Jean Borno	President
0001702419-18-000001	1	Tier5International, Inc.	Jamasen Rodriguez	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0001702939-18-000001	1	Ondello, Inc.	Mark Hadfield	CEO
0001720880-18-000003	1	MJ Hybrid Solutions, INC	Melissa Jane Stapley	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer
0000950123-18-003920	1	Art Craft Entertainment, Inc.	J. Todd Coleman	Chief Executive Officer & Secretary
0001716174-18-000001	1	Tall Idea Labs, Inc.	Anand Pandharikar	CEO
0001665160-18-000369	1	Seam Tech, Inc	Adrian Ceron	CEO, Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer
0001710903-18-000001	1	Light Phone Inc.	Joseph Hollier	President, Co-founder, Board Member
0001718528-18-000001	1	World's Best Enterprises LLC	Kevin Chow	Managing Member
0001644600-18-000012	1	Digitally Imported, Inc.	Gregory Shohat	Founder and CEO
0001644600-18-000010	1	Digitally Imported, Inc.	Gregory Shohat	Founder and CEO
0001726531-18-000010	1	Edge Tech Labs, LLC	/s/ Shaun Masavage	CEO
0001715813-18-000002	1	PieShell, LLC	Cheryl Clements	CEO
0001700829-18-000001	1	Lendsnap, Inc.	Orion Parrott	CEO
0001715749-18-000002	1	3DaGoGo, Inc	Andrew Taylor	CEO
0001724714-18-000005	1	Gryphon Online Safety, Inc.	John Wu	CEO
0001726531-18-000008	1	Unlimited Tomorrow, Inc.	/s/Easton LaChappelle	CEO
0001669654-18-000002	1	Onward Method, Inc.	Gabe Zichermann	CEO
0001669191-18-000236	1	ZELGOR INC.	John Fanning Jr.	Chief Executive Officer
0001669191-18-000235	1	VirZoom, Inc.	Eric Janzen	Chief Executive Officer
0001669191-18-000233	1	Caylent, Inc.	Joseph La Torre	President and Chief Executive Officer
0001669191-18-000231	1	Kindred Brands, Inc.	Andy Fox	Chief Executive Officer
0001477932-18-002103	1	WOLFPRINT 3D INC	/s/ Timmu Toke	Chief Executive Officer
0001712071-18-000001	1	Balanced Software, Inc.	Richard Burton	CEO
0001144204-18-023401	1	NowRx, Inc.	/s/ Cary Breese	Chief Executive Officer
0001665160-18-000367	1	IJUZE Corp	Esmond Goei	Principle Executive officer and Director
0001670254-18-000176	1	VoiceVoice, Inc. dba MaestroConference	Brian Burt	Founder/CEO
0001665160-18-000366	1	Kind Katie Movie Partners, LLC	Jon Graham	CEO and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000363	1	Storiad, Inc.	Ramzi Hajj	President, CEO
0001665160-18-000361	1	MOCKOUT, INC.	Michael McKeon	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000180	1	MobileSpike Technologies Inc.	Michael P. Moormeier	CEO
0001665160-18-000356	1	VitaPerk LLC	Brad Kifferstein	CEO
0001670254-18-000178	1	Julia Knight, Inc.	Julia Knight	CEO & Founder
0001670254-18-000182	1	Hawaiian Ola Brewing Corporation	Chris Whidden	Brand Manager
0001665160-18-000357	1	JINGLZ, INC.	Aaron Itzkowitz	CEO, President, Chairman, Director, Principal Executive Officer
0001665160-18-000362	1	Sun Fund Renewables Inc.	Michael Licamele	CEO, Principal Executive Officer and Sole Director, Principal Financial Officer and Principal Accounting Officer
0001724453-18-000002	1	Fanchise League Co LLC	/s/ Sohrob Farudi	CEO
0001670254-18-000183	1	Black Momma Tea and Cafe, Inc	Vanessa Braxton	CEO & President
0001665160-18-000355	1	Care2.com, Inc.	Randy Paynter	CEO and Board Director
0001665160-18-000359	1	OPER, LLC	David Laiderman	Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer
0001691252-18-000004	1	I-Pass Patient Safety Institute, Inc.	William Floyd	Chief Executive Officer
0001665160-18-000365	1	MedAnswers	Alice Crisci	Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer
0001665160-18-000360	1	N-Gen Technologies, Inc.	Alan Holsapple	Principal Financial Officer and Principal Accounting Officer
0001665160-18-000358	1	EpigenCare Inc.	William Lee	CEO, Principal Executive Officer and Director
0001665160-18-000364	1	GarageSkins, Inc.	Rick Medlen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-18-000368	1	Spendwith, Corp.	C. Jibril Sulaiman II	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-18-000181	1	OODLES CORPORATION	Asheesh Barman	Co-Founder, President, & COO
0001715007-18-000001	1	FreshMynd Inc.	Devesh Sharma	President and Chief Financial Officer
0001669191-18-000229	1	Lalita, Inc	Rena  Andrews	Principal Executive Officer
0001669191-18-000227	1	VolAero UAV & Drones Holdings Corp.	Charles Zwebner	Chief Executive Officer
0001665160-18-000354	1	Boxx Corp	Eric Vaughn Meyers	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer, Founder
0001670254-18-000174	1	Crooked City Cider LLC	Dana Bushouse	Cider Boss
0001726539-18-000001	1	Halo Cures, Inc.	Kevin Leland	CEO
0001670254-18-000173	1	Motoroso, Inc.	Alex Littlewood	Founder & CEO
0001644600-18-000007	1	Voyage Media Inc.	Nat Mundel	Chief Executive Officer
0001724091-18-000004	1	Hoke Poke 5077 Lankershim, LLC	Darin Barton	President of Great One Eight Management, Inc., the manager of the Issuer
0001724091-18-000003	1	Bravery Chef Hall, LP	Lian Pham	Partner of the general partner
0001705496-18-000002	1	Stanley Grove LLC	Lu Yang	Managing Member
0001724862-18-000002	1	PST Evergreen Investment, Inc.	Han Hu	Director
0001705975-18-000002	1	Pitch 25, LLC	Brian Ching	Manager
0001670254-18-000172	1	MySwimPro, Inc.	Fares Ksebati	CEO
0001724637-18-000002	1	BuffBrew Taproom, LLC	Rassul Zarinfar	President/CEO of sole member
0001719488-18-000002	1	619 North Park LLC	Nick Apostolopoulos	Sole owner of the sole member of the Issuer
0001694917-18-000001	1	Vive Restaurant Group Livermore, LLC	William Bonhorst	Member
0001720051-18-000002	1	Semper Fi Restaurants LLC	Seungwhan Chang	Sole Member
0001724091-18-000002	1	Reimagining The Thing Formerly Known as The Box LLC	David Huth	Partner
0001704250-18-000001	1	Dumpling Bros, LLC	John Kang	Managing Member
0001670254-18-000170	1	Kibin, Inc.	Travis Biziorek	CEO
0001695370-18-000001	1	Intero Restaurant LLC	Ian Thurwachter	Manager
0001706031-18-000001	1	Suite 100 Edwards LLC	Ian Tucker	President & Chief Executive Officer
0001665160-18-000353	1	Abstract Tube Inc.	Sarbojeet Jana	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001719522-18-000002	1	FC Sugar, LLC	Sameer Patel	Manager of WPCK, LLC, the manager of the Issuer
0001696861-18-000001	1	CS Porters Partners, LP	Pamela L. Jesse	Director, Vice President and Secretary of the general partner
0001670254-18-000169	1	EPIC Global Franchising LLC	Alexander Nicholas	Founder and CEO
