ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001737909-18-000003	2	Brian Langel	Director	2018-05-31
0001737909-18-000003	1	Jamyn Edis	Director	2018-05-31
0001728855-18-000005	1	Satya Ridhima Parvathaneni	Chief Executive Officer	2018-05-31
0001702607-18-000004	1	Simon Bray Jr	CEO	2018-05-31
0001665160-18-000515	5	Frank DeGeorge	Board Member	2018-05-30
0001665160-18-000515	4	Nick DeGeorge	Board Member	2018-05-30
0001670254-18-000287	1	Andrew Gazdecki	CEO and Co-Founder	2018-05-30
0001665160-18-000515	1	Frank DeGeorge	Principal Executive Officer	2018-05-30
0001732447-18-000012	2	Adam Singer	CEO	2018-05-30
0001732447-18-000012	1	Gabe Zichermann	CEO	2018-05-30
0001665160-18-000515	3	Scott Hansbury	Principal Accounting Officer	2018-05-30
0001665160-18-000515	6	Scott Hansbury	Board Member	2018-05-30
0001665160-18-000515	2	Scott Hansbury	Principal Financial Officer	2018-05-30
0001668287-18-000056	1	Gordon Woodland	President	2018-05-30
0001732447-18-000011	1	Jordan Schwartz	COO and Cofounder	2018-05-30
0001732447-18-000011	2	Daniel Kurzrock	CEO and Cofounder	2018-05-30
0001732447-18-000010	1	Easton LaChappelle	CEO	2018-05-30
0001732447-18-000009	1	Michael Hoffman	Director	2018-05-30
0001732447-18-000008	1	Emily Dong	CEO	2018-05-30
0001732447-18-000007	1	Patricia Hertling	President	2018-05-30
0001732447-18-000006	3	Carson Goodale	Chief Executive Officer	2018-05-30
0001732447-18-000006	2	Dustin Hemesath	President	2018-05-30
0001732447-18-000006	1	Will Anderson	Chief Operating Officer	2018-05-30
0001732447-18-000005	1	Michael McCoy	Chief Executive Officer, Chief Financial Officer, Secretary	2018-05-30
0001732447-18-000004	1	Matan Gavish	Managing Member	2018-05-30
0001669191-18-000288	3	Diego Mendes Alves	Principal Accounting Officer	2018-03-29
0001669191-18-000288	2	Diego Mendes Alves	Principal Financial Officer	2018-03-29
0001669191-18-000288	1	Diego Mendes Alves	Principal Executive Officer	2018-03-29
0001669191-18-000288	4	Diego Mendes Alves	Board Member	2018-03-29
0001668287-18-000054	1	Joshua Harrison	Owner	2018-05-30
0001737909-18-000001	1	Jamyn Edis	Director	2018-05-30
0001737909-18-000001	2	Brian Langel	Director	2018-05-30
0001725245-18-000005	1	Herpreet Walia	CEO, President and Director	2018-05-30
0001742065-18-000003	1	Alyssa Fine	Owner	2018-05-30
0001742065-18-000001	1	Sherree Goldstein	Owner	2018-05-30
0001668287-18-000052	1	Michael Ray Eamotte	Owner	2018-05-30
0001580960-18-000003	1	Frederick Hutson	Chief Executive Officer	2018-05-30
0001669191-18-000286	2	Adam  Lopez	Principal Financial Officer	2018-03-17
0001669191-18-000284	4	Ronald Smith	Board Member	2018-02-26
0001669191-18-000284	1	John Banigan	Principal Executive Officer	2018-02-27
0001669191-18-000284	2	John Banigan	Principal Financial Officer	2018-02-27
0001669191-18-000284	3	John Banigan	Principal Accounting Officer	2018-02-27
0001665160-18-000512	1	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-29
0001669191-18-000286	3	Adam  Lopez	Principal Accounting Officer	2018-03-17
0001669191-18-000286	1	Adam  Lopez	Principal Executive Officer	2018-03-17
0001739626-18-000001	1	Michael Costa	Director, President, Secretary and CEO	2018-05-29
0001665160-18-000511	2	Robert S. Marks	Director, Secretary	2018-05-29
0001665160-18-000511	1	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-29
0001702607-18-000003	1	Simon Bray Jr	CEO	2018-05-29
0001665160-18-000514	1	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-03
0001665160-18-000506	1	Saritta Hines	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-25
0001665160-18-000509	1	Eric Larabee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-25
0001670254-18-000285	1	John B Richards	CEO	2018-05-25
0001670254-18-000283	2	Richard Gabriel	COO and Co-Founder	2018-05-25
0001670254-18-000285	3	Hal Gassenheimer	CFO	2018-05-25
0001670254-18-000283	1	Hector J Gomez, MD, PhD	President & CEO	2018-05-25
0001670254-18-000285	2	Eugene J Meehan	President	2018-05-25
0001665160-18-000503	1	Ben Mayer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-25
0001665160-18-000501	1	Charles S. Cotropia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-25
0001665160-18-000500	1	Frank Erik Banks	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-25
0001670254-18-000281	1	Dustin Windham	CEO	2018-05-15
0001670254-18-000280	2	Jennifer Stanchak	Cofounder & CTO	2018-05-11
0001670254-18-000280	1	Gabriel R Weinberg	Director	2018-05-11
0001670254-18-000280	3	Chris Stanchak	Cofounder & CEO	2018-05-11
0001670254-18-000279	1	Ian Davis	Co-Founder and CEO	2018-05-21
0001670254-18-000279	2	Jonathon D Gins	Brewer / co-founder	2018-05-21
0001670254-18-000279	3	Amy Everhart	Director	2018-05-21
0001670254-18-000279	5	Dick Moeller	Board Member, Chair	2018-05-21
0001670254-18-000279	6	Clifton Olle	Director	2018-05-21
0001670254-18-000279	7	Char Hu	Director	2018-05-21
0001670254-18-000279	4	Elena White	Director	2018-05-21
0001670254-18-000278	2	Nathan Whitehouse	CEO	2018-05-22
0001670254-18-000278	1	Peter Nevenglosky	Co-Founder	2018-05-22
0001670254-18-000277	3	Eric J. Lerner	President and Chief Scientist	2018-05-10
0001670254-18-000277	1	Ivana Karamitsos	CIO	2018-05-11
0001670254-18-000277	2	Rudolph Fritsch	Secretary	2018-05-11
0001670254-18-000276	1	Andreas Haas	CEO & Lead Engineer	2018-05-23
0001670254-18-000275	1	Robert Chung	Board member	2018-05-21
0001670254-18-000275	2	Randall Chung	CEO/Co-Founder	2018-05-21
0001670254-18-000274	1	Jason A Hobson	Co-Founder	2018-05-25
0001670254-18-000274	2	David Nikzad	Founder	2018-05-25
0001670254-18-000274	3	Helene Servillon	Director	2018-05-25
0001729481-18-000004	1	Alexander M. Woods-Leo	Chief Executive Officer	2018-05-25
0001735180-18-000003	2	Roveen Abante	Co-Founder	2018-05-24
0001735180-18-000003	1	Joseph Arbeely	Manager & Co-Founder	2018-05-24
0001733819-18-000003	1	Sameer Patel	Manager of APRB, LLC, the manager	2018-05-24
0001735180-18-000003	3	Michael Chase LoVullo	Co-Founder	2018-05-24
0001733819-18-000003	2	Patrick Bruce	Partner of APRB, LLC, the manager	2018-05-24
0001665160-18-000498	1	Kenneth Farr	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-24
0001738942-18-000002	1	Brian Wookun Park	CEO and Director	2018-05-24
0001736304-18-000002	1	Edward McMahon	Founder and CEO	2018-05-09
0001736304-18-000002	3	Nancy Bell	Director	2018-05-09
0001736304-18-000002	2	William Fitzmaurice	Director and President	2018-05-09
0001738944-18-000005	3	Jeffrey Kurtzman	Manager	2018-05-23
0001738944-18-000005	1	Nicolas China	CEO and Manager	2018-05-23
0001738944-18-000005	2	Patrick Rife	CVO and Manager	2018-05-23
0001730905-18-000006	1	William S. Dodson, Jr.	Director, President, Secretary, and Treasurer	2018-04-10
0001665160-18-000496	2	Eric Morley	Principal Financial Officer and Principal Accounting Officer	2018-05-24
0001665160-18-000496	1	Jim Riley	CEO and Principal Executive Officer and Director	2018-05-24
0001735090-18-000002	2	Doug Lambert	Director	2018-05-23
0001735090-18-000002	1	Jay Sebben	Director	2018-05-23
0001735090-18-000002	3	Glenn Shimkus	Director	2018-05-23
0001665160-18-000494	1	Jim Riley	CEO and Principal Executive Officer and Director	2018-05-23
0001665160-18-000494	2	Eric Morley	Principal Financial Officer and Principal Accounting Officer	2018-05-23
0001712427-18-000002	1	Michael Schieck	President	2018-05-23
0001665160-18-000490	1	Essam Tawfik Marcus	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-23
0001665160-18-000486	1	Carlo Brovero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-23
0001669191-18-000282	2	Joe St. Germain	Principal Financial Officer	2018-03-20
0001669191-18-000282	1	Clemens Grave	Principal Executive Officer	2018-03-21
0001669191-18-000282	4	Clemens Grave	Board Member	2018-03-13
0001669191-18-000282	3	Joe St. Germain	Principal Accounting Officer	2018-03-20
0001726539-18-000003	1	Amy Kabaria	Legal counsel	2018-05-22
0001665160-18-000477	1	Brian Powell	CEO and Principal Executive Officer	2018-05-22
0001665160-18-000477	2	Simon Goode	Principal Financial Officer and Principal Accounting Officer	2018-05-22
0001665160-18-000477	3	David Donald	Director	2018-05-22
0001665160-18-000477	4	John DeVincent	Director	2018-05-22
0001665160-18-000471	1	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary and Principal Accounting Officer	2018-05-22
0001665160-18-000482	1	Greg Nelson	CEO, Principal Executive Officer and Director	2018-05-22
0001665160-18-000479	4	John DeVincent	Director	2018-05-22
0001665160-18-000479	3	David Donald	Director	2018-05-22
0001665160-18-000479	2	Simon Goode	Principal Financial Officer and Principal Accounting Officer	2018-05-22
0001665160-18-000479	1	Brian Powell	CEO and Principal Executive Officer	2018-05-22
0001665160-18-000473	1	Krishna Ramnath	Chief Executive Manager, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-05-22
0001665160-18-000482	2	David Anderson	Principal Financial Officer and Principal Accounting Officer	2018-05-22
0001670254-18-000273	1	Robert Page Gardyne	CTO and Head of Product	2018-05-22
0001670254-18-000273	2	Anita Gardyne	CEO and Co-Founder	2018-05-22
0001669191-18-000278	3	Mike Beck	Principal Accounting Officer	2018-05-14
0001669191-18-000278	2	Ned Sedlak	Principal Financial Officer	2018-05-14
0001669191-18-000278	4	Maureen Lloren	Board Member	2018-05-14
0001669191-18-000278	1	Maureen Lloren	Principal Executive Officer	2018-05-14
0001669191-18-000275	3	Wallace Santos	Principal Accounting Officer	2018-03-16
0001669191-18-000275	1	Wallace Santos	Principal Executive Officer	2018-03-16
0001669191-18-000275	2	Wallace Santos	Principal Financial Officer	2018-03-16
0001665160-18-000467	1	Juliet Andriassian	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-22
0001665160-18-000464	1	Jordan Weiss	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Accounting Officer	2018-05-22
0001665160-18-000464	2	Rachel Kimelman	Co-CEO and Director	2018-05-22
0001669191-18-000273	4	Ronald Buckner	Board Member	2018-02-19
0001669191-18-000273	3	Ronald Buckner	Principal Accounting Officer	2018-02-27
0001669191-18-000273	1	Neville Golvala	Principal Executive Officer	2018-02-27
0001669191-18-000273	2	Ronald Buckner	Principal Financial Officer	2018-02-27
0001669191-18-000271	3	Jacob Clifton	Principal Accounting Officer	2018-03-22
0001669191-18-000271	4	Jacob Clifton	Board Member	2018-03-22
0001669191-18-000271	1	Jacob Clifton	Principal Executive Officer	2018-03-22
0001669191-18-000271	2	Jacob Clifton	Principal Financial Officer	2018-03-22
0001737933-18-000002	1	Jesse Solomon	CEO, Principal Executive Officer, Principal Accounting Officer, Principal Financial Officer, and Director	2018-05-21
0001731189-18-000003	1	Adrian Washington	CEO of Manager, The Neighborhood Development Company, LLC	2018-05-21
0001665160-18-000462	1	Alan Bailey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-21
0001670254-18-000271	1	Christine Poane	Owner	2018-05-17
0001670254-18-000269	1	Kami Howard	President/COO	2018-05-18
0001670254-18-000269	2	Vaughn R Cook	Chairman of the Board/CEO	2018-05-18
0001670254-18-000269	3	Ryan Shepherd	President	2018-05-18
0001665160-18-000461	1	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-18
0001670254-18-000271	2	Daniel Poane	Owner	2018-05-17
0001739576-18-000001	1	Dzuy (Damon) Nam Huynh	CEO	2018-05-18
0001740800-18-000001	1	John Tarantino	CEO	2018-05-18
0001737490-18-000004	1	/s/ Duleek Ranatunga	CEO, Board Member	2018-05-18
0001665160-18-000459	1	Kirk Maust	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2018-05-18
0001669191-18-000269	1	Diego Mendes Alves	Principal Executive Officer	2018-03-29
0001669191-18-000269	4	Diego Mendes Alves	Board Member	2018-03-29
0001669191-18-000269	3	Diego Mendes Alves	Principal Accounting Officer	2018-03-29
0001669191-18-000269	2	Diego Mendes Alves	Principal Financial Officer	2018-03-29
0001665160-18-000457	1	Steven T Gordon	Principal Executive Officer and Manager	2018-05-18
0001665160-18-000457	2	Robert Lloyd	Principle Financial Officer and Principle Accounting Officer	2018-05-18
0001665160-18-000453	1	Daniel Whittemore	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-18
0001715007-18-000002	1	Seema Lindskog	Founder & CEO	2018-05-17
0001670254-18-000268	2	Demetri Coupounas	CEO	2018-05-17
0001670254-18-000268	1	Kimberly Anne Riether Coupounas	Board Member	2018-05-17
0001670254-18-000266	1	Anita Gardyne	CEO and Co-Founder	2018-05-17
0001740120-18-000003	1	William Patterson	Member	2018-05-17
0001734217-18-000005	1	Charles Rutledge	Manager of Manager, Magazine Race LLC	2018-05-17
0001734217-18-000004	1	Charles Rutledge	Manager of Manager, Magazine Race LLC	2018-05-17
0001665160-18-000451	4	Manju Kesani	Director	2018-05-17
0001665160-18-000451	2	Dr. Edward Guy III	Director and Secretary	2018-05-17
0001665160-18-000451	1	James Tagg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-17
0001665160-18-000451	3	Dr. Erik Viirr MD PHD	Director	2018-05-17
0001737017-18-000003	4	Kyle Smith	Controller	2018-05-17
0001737017-18-000003	3	Jim Houchins	Manager of UBGP, LLC (sole manager of Uncle Billy's Taproom, LLC)	2018-05-17
0001737017-18-000003	1	Robert A. Leggett	Manager of UBGP, LLC (sole manager of Uncle Billy's Taproom, LLC)	2018-05-17
0001737017-18-000003	2	Jeffery S Darby	Manager of UBGP, LLC (sole manager of Uncle Billy's Taproom, LLC)	2018-05-17
0001670254-18-000265	2	Richard Yanda	President	2018-05-14
0001670254-18-000265	1	Mark J. Stephenson	Director	2018-05-14
0001737477-18-000002	1	Joseph T. Rogers	CEO	2018-05-16
0001670254-18-000264	2	Alan Bignall	CFO	2018-05-08
0001670254-18-000264	1	Gene M Perez	COO	2018-05-08
0001670254-18-000264	3	Jeffrey Isquith	President and CEO	2018-05-08
0001723949-18-000015	2	Thomas Kearney	CEO	2018-05-15
0001723949-18-000015	1	Robert Dames	President	2018-05-15
0001674439-18-000003	1	Ralf-Rainer von Albedyhll	CEO	2018-05-15
0001665160-18-000449	1	Jules Trasleglise	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-15
0001665160-18-000446	4	Manju Kesani	Director	2018-05-15
0001665160-18-000446	1	James Tagg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-15
0001665160-18-000446	3	Dr. Erik Viirr MD PHD	Director	2018-05-15
0001665160-18-000446	2	Dr. Edward Guy III	Director and Secretary	2018-05-15
0001735494-18-000004	2	Nicole Willis	CEO	2018-05-15
0001735494-18-000004	1	Jameen Willis	Managing Director	2018-05-15
0001665160-18-000443	1	Loren Robert Baum	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-15
0001670254-18-000262	3	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer, Director	2018-05-14
0001670254-18-000262	1	Terri Lubaroff	Director	2018-05-14
0001670254-18-000262	2	Jeff Annison	President	2018-05-14
0001665160-18-000441	2	Chris Ladwig	Chief Design Officer and Director	2018-05-14
0001670254-18-000261	1	Kevin Strom	CEO	2018-05-10
0001665160-18-000441	1	Mark Lyle	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-14
0001665160-18-000440	1	Joseph Pitluck	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-14
0001728560-18-000004	2	Matt Borzage	Director	2018-05-14
0001728560-18-000004	1	David Groves	Director	2018-05-14
0001728560-18-000004	4	Richard Koffler	Director	2018-05-14
0001728560-18-000004	3	Fred Zhang	Director	2018-05-14
0001728560-18-000003	1	David Groves	CEO	2018-05-14
0001728560-18-000003	3	Fred Zhang	Director	2018-05-14
0001728560-18-000003	2	Matt Borzage	Director	2018-05-14
0001728560-18-000003	4	Richard Koffler	Director	2018-05-14
0001663577-18-000223	1	/s/ Jorge Verar	Principal Financial Officer and Principal Accounting Officer	2018-05-14
0001670254-18-000259	1	Dean Silvers	Producer	2018-05-11
0001710938-18-000001	1	/s/Dan Yashiv	Managing Member	2018-05-14
0001710938-18-000001	2	/s/Stephen Hays	Manager	2018-05-14
0001738944-18-000004	2	Patrick Rife	CVO and Manager	2018-05-10
0001738944-18-000004	3	Jeffrey Kurtzman	Manager	2018-05-10
0001738944-18-000004	1	Nicolas China	CEO and Manager	2018-05-10
0001738944-18-000003	3	Jeffrey Kurtzman	Manager	2018-05-10
0001738944-18-000003	2	Patrick Rife	CVO and Manager	2018-05-10
0001738944-18-000003	1	Nicolas China	CEO and Manager	2018-05-10
0001669191-18-000265	4	Andrew  Moore	Board Member	2018-01-02
0001669191-18-000265	5	Andrew Sahlstrom	Board Member	2018-01-02
0001669191-18-000265	3	Andrew  Moore	Principal Accounting Officer	2018-01-19
0001669191-18-000265	2	Andrew Sahlstrom	Principal Financial Officer	2017-12-29
0001669191-18-000265	1	Andrew  Moore	Principal Executive Officer	2017-12-29
0001669191-18-000263	5	Ansgar Strother	Board Member	2018-01-22
0001669191-18-000263	4	Adam Jakiela	Board Member	2018-01-22
0001669191-18-000263	3	Ansgar Strother	Principal Accounting Officer	2018-01-22
0001669191-18-000263	2	Ansgar Strother	Principal Financial Officer	2018-01-22
0001669191-18-000263	1	Ansgar Strother	Principal Executive Officer	2018-01-22
0001731813-18-000003	1	Emily Hines	CFO, Founder, Board Member	2018-05-14
0001731813-18-000003	2	Courtney Jones Louks	CEO, Founder, Board Member	2018-05-14
0001731813-18-000003	3	Valerie George	Board Member	2018-05-14
0001740120-18-000001	1	William Patterson	Owner	2018-05-14
0001670254-18-000252	1	Kavitha Gopalan	CMO	2018-05-04
0001670254-18-000252	2	Chandramouli Srinivasan	CEO	2018-05-04
0001670254-18-000255	1	Mychal Simka	CEO	2018-05-11
0001670254-18-000257	1	Anita Gardyne	CEO and Co-Founder	2018-05-11
0001670254-18-000250	1	Terri Lubaroff	COO	2018-05-11
0001670254-18-000250	2	Jeff Annison	President	2018-05-11
0001670254-18-000250	3	Paul Scanlan	CEO	2018-05-11
0001712565-18-000002	1	Alice Cheng	President & CEO	2018-05-11
0001670254-18-000247	3	Janet I. Alikpala	CEO, Co-Founder	2018-05-11
0001670254-18-000247	2	Shaun Black	Founder	2018-05-11
0001670254-18-000247	1	Alexandra Carlson	CTO	2018-05-11
0001739374-18-000001	1	Barend Goossens	Manager	2018-05-11
0001670254-18-000246	2	Keith Sherrill	President	2018-04-23
0001670254-18-000246	1	Keith Sherrill	President	2018-05-10
0001693311-18-000002	2	John Havel	Director	2018-05-11
0001693311-18-000002	1	Samuel Parr	CEO	2018-05-11
0001665160-18-000439	1	Shalini Kasliwal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-11
0001665160-18-000437	1	Shalini Kasliwal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-09
0001703835-18-000006	1	Andrew Austin	Co-Founder & Treasurer	2017-12-31
0001726073-18-000006	1	Scott Bachman	Manager of Crudefunders	2018-05-10
0001684715-18-000001	1	Amrita Karnani	President	2018-04-26
0001738944-18-000001	1	Nicolas China	CEO and Manager	2018-05-10
0001738944-18-000001	3	Jeffrey Kurtzman	Manager	2018-05-10
0001738944-18-000001	2	Patrick Rife	CVO and Manager	2018-05-10
0001665160-18-000435	1	Andrew Ochoa	CEO, Principal Executive Officer, Director, Principal Financial Officer, Principal Accounting Officer	2018-05-09
0001700426-18-000001	4	Christian Jennewein	CEO	2018-05-09
0001700426-18-000001	2	Jeremy Kauffman	Director	2018-05-09
0001700426-18-000001	1	Vivek Devarai	COO	2018-05-09
0001700426-18-000001	3	David Vatz	CFO	2018-05-09
0001670254-18-000244	1	Chris Taylor	Producer / Writer	2018-05-07
0001644600-18-000026	1	Michael Burtov	Chief Executive Officer, director, principal financial officer, principal accounting officer.	2018-05-09
0001736304-18-000001	2	William Fitzmaurice	Director and President	2018-05-09
0001736304-18-000001	1	Edward McMahon	Founder and CEO	2018-05-09
0001736304-18-000001	3	Nancy Bell	Director	2018-05-09
0001665160-18-000432	1	Dmitry Skorinko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-08
0001739206-18-000001	1	Patrick Davis Jones	Chief Executive Officer	2018-05-08
0001644600-18-000024	3	Terri Lubaroff	Director	2018-05-08
0001644600-18-000024	2	Jeff Annison	President	2018-05-08
0001644600-18-000024	1	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer, Director	2018-05-08
0001681334-18-000001	1	Gordon Murray Clements	President	2018-05-08
0001670254-18-000242	1	The Pleasants Trust dated February 6, 2002 as amended and restated July 2, 2012	John Pleasants, trustee	2018-05-08
0001670254-18-000242	2	Kevin Crowley	Board Member	2018-05-02
0001670254-18-000242	3	Tigran Mekikian	Board Member	2018-05-01
0001670254-18-000242	4	Adrian G. Sada Cueva	Director	2018-05-01
0001670254-18-000242	5	Gary Mekikian	Co-founder and CEO	2018-05-01
0001701184-18-000001	1	Sky Wegman	Chief Executive Officer	2018-05-08
0001669191-18-000257	3	Mark Jennings	Principal Accounting Officer	2017-11-30
0001669191-18-000257	4	Mark Jennings	Board Member	2017-11-30
0001669191-18-000257	2	Mark Jennings	Principal Financial Officer	2017-11-30
0001669191-18-000257	1	Mark Jennings	Principal Executive Officer	2017-11-30
0001665160-18-000431	1	Kevin J. Williams	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-08
0001716298-18-000003	3	/s/Emily Levy	Chief Executive Officer	2018-05-08
0001716298-18-000003	1	/s/Yousef Al-Humaidhi	Chief Financial Officer	2018-05-08
0001716298-18-000003	2	/s/Leslie Smith	Chairman of the Board and Chief Operating Officer	2018-05-08
0001723477-18-000002	2	Isabel Berney	COO	2018-05-08
0001723477-18-000002	1	Truth Oladapo	CEP	2018-05-08
0001669753-18-000004	1	Camellus Ofornedu Ezeugwu Jr.	Director	2018-05-08
0001669753-18-000004	3	Nikita Korablin	Director	2018-05-08
0001669753-18-000004	2	Felix Addison	Director	2018-05-08
0001726537-18-000004	3	Heather Q Molloy	Manager	2018-05-08
0001726537-18-000004	1	Amy Dannemiller	Manager	2018-05-08
0001726537-18-000004	2	Scot Crow	Manager	2018-05-08
0001739109-18-000002	1	JOHN CHARLES LESSEL	SPECIAL COUNSEL	2018-05-07
0001724091-18-000005	1	Lian Pham	Partner of the general partner	2018-05-07
0001665160-18-000430	1	William Patridge	President, CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-07
0001665160-18-000429	2	Joshua W. Sims	Managing Partner	2018-05-07
0001665160-18-000429	1	Jon Graham	CEO and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-07
0001670254-18-000240	1	Elena Krasnoperova	Co-founder, CEO	2018-05-07
0001725458-18-000004	1	Eric Hsu	Managing Member	2018-05-07
0001724091-18-000005	2	Lam Mai	Partner of the general partner	2018-05-07
0001669191-18-000253	1	Kwane Watson	Principal Executive Officer	2018-05-01
0001669191-18-000253	3	John Scott Benton	Principal Accounting Officer	2018-05-01
0001669191-18-000253	4	Kwane Watson	Board Member	2018-05-01
0001669191-18-000253	2	Kwane Watson	Principal Financial Officer	2018-05-01
0001725124-18-000005	2	Megan McElroy Rzezutko	Chief Executive Officer, Director and Co-Founder	2018-05-07
0001725124-18-000005	1	Kate Pentkowski	Director, Co-Founder	2018-05-07
0001716298-18-000002	3	Maria Del Mar Gomez Viela	Director	2018-05-07
0001716298-18-000002	2	Emily Levy	Director and Chief Executive Officer	2018-05-07
0001716298-18-000002	1	Yousef Al-Humaidhi	Director and Chief Financial Officer	2018-05-07
0001716298-18-000002	4	Leslie Smith	Chairman of the Board and Chief Operating Officer	2018-05-07
0001704090-18-000004	1	Lori Daugherty	CEO	2018-05-07
0001717904-18-000002	1	Michael Lui	Chief Executive Officer and Director	2018-05-07
0001705359-18-000004	1	Sean Fahey	Founder	2018-05-07
0001669191-18-000249	4	Tyrre Burks	Board Member	2018-04-30
0001669191-18-000249	3	Chris Pesigan	Principal Accounting Officer	2018-04-30
0001669191-18-000249	2	Chris Pesigan	Principal Financial Officer	2018-04-30
0001669191-18-000249	1	Tyrre Burks	Principal Executive Officer	2018-04-30
0001669191-18-000246	2	Kevin Murray	Principal Financial Officer	2018-01-28
0001669191-18-000246	1	Kevin Murray	Principal Executive Officer	2018-01-28
0001669191-18-000246	4	Kevin Murray	Board Member	2018-01-28
0001669191-18-000246	3	Kevin Murray	Principal Accounting Officer	2018-01-28
0001670254-18-000238	1	Sara C	Account Manager	2018-05-04
0001665160-18-000426	1	Alan Bailey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-04
0001670254-18-000236	1	Dean Silvers	Producer	2018-05-03
0001665160-18-000428	2	Pat Riordan	Vice President, Secretary, Director, and Co-founder	2018-05-04
0001670254-18-000234	1	Alan F Bignall	CFO	2018-05-04
0001670254-18-000238	3	Frances M. Preston	Board Member	2018-05-04
0001670254-18-000238	4	Alan Geoffrey Brown	Mr	2018-05-04
0001670254-18-000238	2	Leslie N. Karasin	Board Member	2018-05-04
0001665160-18-000428	1	Mark Baldino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-05-04
0001670254-18-000238	5	Melinda Little	Founding Board Member and President	2018-05-04
0001670254-18-000234	2	Gene M Perez	COO	2018-05-04
0001670254-18-000234	3	Jeffrey Isquith	President and CEO	2018-05-04
0001737933-18-000001	1	Jesse Solomon	Director	2018-05-04
0001669191-18-000244	1	Brian Curcio	CEO & Founder	2018-05-04
0001644600-18-000021	1	Jacob Corley	CEO, Principal financial officer, principal accounting officer	2018-05-04
0001644600-18-000021	2	Mark Zarzour	Director	2018-05-04
0001493152-18-006229	1	/s/ Ajay Yadav	Director, Chief Executive Officer (Principal Executive Officer)	2018-05-04
0001493152-18-006229	3	/s/ Brian Epp	Director	2018-05-04
0001493152-18-006229	2	/s/ Alex Larsen	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2018-05-04
0001493152-18-006229	4	/s/ Kevin Quinn	Director	2018-05-04
0001730905-18-000005	1	William S. Dodson, Jr.	Director, President, Secretary, and Treasurer	2018-04-10
0001730905-18-000004	1	William S. Dodson, Jr.	Director, President, Secretary, and Treasurer	2018-04-10
0001665160-18-000423	2	Larry E. Russell	Principal Accounting Officer and Principal Financial Officer	2018-05-04
0001665160-18-000423	1	David Zinberg	CEO, Principal Executive Officer and Director	2018-05-04
0001735180-18-000001	2	Roveen Abante	Co-Founder	2018-05-03
0001735180-18-000001	1	Joseph Arbeely	Manager & Co-Founder	2018-05-03
0001735180-18-000001	3	Michael Chase LoVullo	Co-Founder	2018-05-03
