ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-20-000764	1		Issuer is extending the length of their campaign by 30 days.	Tuffy Packs, Inc.	Corporation		DE	2016-01-26	6726 SEINFELD CT		HOUSTON	TX	77069	www.tuffypacks.com	StartEngine Capital, LLC	0001665160	007-00007	
0001706429-20-000004	0			WANDERING BARMAN LLC	Limited Liability Company		NY	2016-10-03	1080 WYCKOFF AVENUE	A03	RIDGEWOOD	NY	11385	https://www.wanderingbarman.com				
0001670254-20-000439	0			Charron Favreau, S.P.C.	Corporation		WA	2019-02-11	4682 Calle Bolero	Unit B	Camarillo	CA	93012	http://www.chareau.us				
0001665160-20-000763	0	At the close of the offering, the issuer closed on $30,736 and 33,199 number of securities.		Stok Labs, Inc.	Corporation		DE	2019-02-19	225 CHERRY STREET, 58H	58H	NEW YORK	NY	10002	www.MyVand.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000762	1		Issuer is extending the length of their campaign by 60 days.	Noble Naturals	Corporation		CA	2018-04-26	2418 POTTER STREET		OAKLAND	CA	94601	www.sperocbd.com	StartEngine Capital, LLC	0001665160	007-00007	
0001769091-20-000004	0			Rocket Dollar Inc	Corporation		DE	2018-02-16	221 E 9TH STREET	SUITE 201	AUSTIN	TX	78701	https://www.rocketdollar.com/				
0001812389-20-000001	0			We Own Assets, LLC - EVwinCO 1 PS	Limited Liability Company		CO	2019-06-09	1624 MARKET ST	#202-92506	DENVER	CO	80202-1518	http://EVwin.CO	LOCALSTAKE MARKETPLACE LLC	0001544442	008-69063	000162726
0001670254-20-000431	0			Powur, PBC	Other	Public Benefit Corporation	DE	2014-01-02	2683 Via De La Valle	#321G	Del Mar	CA	92014	http://powur.com/				
0001665160-20-000759	0			Arygin Corporation	Corporation		DE	2018-09-14	13155 Noel Rd	Suite 900	Dallas	TX	75240	https://www.arygin.com				
0001665160-20-000761	0			Keezel, Inc.	Corporation		DE	2017-04-27	20377 SW Acacia Street, 2nd Floor		Newport Beach	CA	92660	https://www.keezel.us				
0001665160-20-000757	0			Freedom Motors, Inc.	Corporation		NV	1997-04-16	1855 North First St.	Suite B	DIXON	CA	95620	www.freedom-motors.com				
0001665160-20-000754	0			Epilog Imaging Systems, Inc.	Corporation		DE	2010-06-28	75 E. Santa Clara Street, Suite 600		San Jose	CA	95003	www.epilog.com				
0001670254-20-000436	1		Material Amendment - Adding Lead Investor, increasing maximum	Speak Technologies Inc.	Corporation		OR	2018-07-19	PO Box 2855		Clackamas	OR	97015	http://getalbi.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000434	0			Attic Brewing Company LLC	Limited Liability Company		PA	2017-06-29	137 Berkley Street	Suite A	Philadelphia	PA	19144	http://atticbrewing.com				
0001670254-20-000432	0			WhiteClouds, Inc.	Corporation		UT	2013-01-18	182 South 1070 West	Building 14-A Bay 3	Ogden	UT	84404	https://www.whiteclouds.com/				
0001670254-20-000437	0			Arolucha, Inc.	Corporation		DE	2017-10-06	231 Public Square		Franklin	TN	37068	http://www.arolucha.com				
0001665160-20-000752	0			Aqua Vault, Inc.	Corporation		DE	2011-03-07	20533 Biscayne Blvd, Ste. 4947		Aventura	FL	33180	TheAquaVault.com				
0001797650-20-000003	0			Woofy, Inc.	Corporation		DE	2016-09-28	26 WEST 61ST STREET	FIFTH FLOOR	NEW YORK	NY	10023	www.hellowoofy.com				
0001670254-20-000429	0			Neurohacker Collective, LLC	Limited Liability Company		WY	2015-11-17	5938 Priestly Drive	Suite 200	Carlsbad	CA	9200824	http://neurohacker.com				
0001665160-20-000750	0			GoBQ Grills, Inc.	Corporation		DE	2019-12-27	3742 N Janssen, STE 1		Chicago	IL	60613	https://www.gobqgrills.com				
0001665160-20-000747	0			Archibald & Wens Inc.	Corporation		NY	2020-05-18	130 S. Indian River Driver, Ste #202-237		Fort Pierce	FL	34950	www.west32soju.com	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000427	0			MySwimPro, Inc.	Corporation		DE	2015-03-23	206 East Huron Street		Ann Arbor	MI	48104	http://myswimpro.com				
0001670254-20-000426	0			Motoroso, Inc.	Corporation		DE	2013-08-01	1297 Manzanita Way		San Luis Obispo	CA	93401	http://www.motoroso.com				
0001799600-20-000005	0		Adding webinar transcript as Exhibit G.	Los Redondos, Inc.	Corporation		DE	2019-04-24	1826 19th Street		Boulder	CO	80302	https://growithjane.com	MicroVenture Marketplace, Inc.	0001478147	008-68458	152513
0001670254-20-000425	0			CrowdMed, Inc.	Corporation		DE	2012-10-31	11201 N. Tatum Blvd Suite 300 PMB 15731		Phoenix	AZ	85028	https://www.crowdmed.com/				
0001665160-20-000745	0			Clear Genius Inc.	Corporation		DE	2014-04-29	103 Koch Rd.		Corte Madera	CA	94925	clear-genius.com				
0001665160-20-000743	0			Life Imaging Fla, Inc.	Corporation		DE	2019-07-17	330 3rd st s unit 605		Saint Petersburg	FL	33701	lifeimagingfla.com				
0001665160-20-000741	0			Virtual QE Inc	Corporation		FL	2016-04-06	11110 W Oakland Park Blvd	Suite 312	Sunrise	FL	33351	www.virtualqe.com				
0001665160-20-000739	0			Virtual QE Inc	Corporation		FL	2016-04-06	11110 W Oakland Park Blvd	Suite 312	Sunrise	FL	33351	www.virtualqe.com				
0001811967-20-000005	1		update to target end date	Trident Shield LLC	Limited Liability Company		VA	2014-10-14	455 2ND ST SE	SUITE 301	CHARLOTTESVILLE	VA	22902	tridentshield.net	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-20-000737	0			Ginjan Bros, Inc.	Corporation		DE	2018-06-12	800 Grand Concourse	1 JS	Bronx	NY	10451	https://www.drinkginjan.com				
0001812666-20-000003	1		update to target end date	Craft on Draught LLC	Limited Liability Company		CA	2020-05-20	4054 24TH ST		SAN FRANCISCO	CA	94114	http://www.valleytavern.us/home	Honeycomb Portal LLC	0001705726	007-00119	289015
0001669191-20-000295	0			Backers Inc.	Corporation		WY	2018-03-26	4627 W Teco Ave	STE 205	Las Vegas	NV	89139	www.backers.solutions	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001811855-20-000003	0		This Amendment is filed to correct and update information within the Company Summary (Exhibit B), Subscription Agreement (Exhibit C), and Pitch Deck (Exhibit E).	goDeskless Inc.	Corporation		DE	2015-05-08	7773 Kelly Canyon Drive		Dublin	CA	94568	https://godeskless.com/	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001691657-20-000002	0			Stareable, Inc.	Corporation		DE	2015-09-28	268 EAST BROADWAY		NEW YORK	NY	10013	http://www.stareable.com				
0001691657-20-000001	0			Stareable, Inc.	Corporation		DE	2015-09-28	268 EAST BROADWAY		NEW YORK	NY	10013	http://www.stareable.com				
0001670254-20-000421	0			Swap Your Time, LLC	Limited Liability Company		MN	2016-06-19	1920 Central Ave NE	STE 212	Minneapolis	MN	55418	https://swapyourtime.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-20-000165	0			TOP SHELF COOKIES LLC	Limited Liability Company		MA	2014-07-30	196 QUINCY ST		DORCHESTER	MA	02121	http://www.topshelfcookies.com	MainVest, Inc.	0001746059	007-00162	
0001665160-20-000735	0			Chores R Us LLC	Limited Liability Company		DE	2016-05-23	222 W MERCHANDISE MART PLAZA	SUITE1212	CHICAGO	IL	60654	www.chorerelief.com				
0001803497-20-000006	0	Total raised $29,900		Stone's Throw Hash, LLC	Limited Liability Company		DE	2018-09-06	1209 ORANGE ST		WILMINGTON	DE	19801	www.stonesthrowhash.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001746059-20-000163	0			Serafini Releasing LLC	Limited Liability Company		DE	2016-04-06	1013 CENTRE RD	STE 403B	WILMINGTON	DE	19805	http://rising-film.com	MainVest, Inc.	0001746059	007-00162	
0001803497-20-000005	0	Total amount raised $10,250		PointBreezeway LLC	Limited Liability Company		PA	2014-04-23	7113 REYNOLDS ST.		PITTSBURGH	PA	15208	https://pointbreezeway.com/	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-20-000733	0			2XL Swagger Brands, Inc.	Corporation		DE	2020-05-20	100 Congress Ave. Suite 2000		Austin	TX	78701	http://www.2xlswagger.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-20-000162	0	At the close of the offering, the issuer closed on $22,200. The funds are currently being processed. The actual amount may be lower.		Stoneman Brewery LLC	Limited Liability Company		MA	2012-02-23	20 STETSON BROS RD		COLRAIN	MA	01340	http://stonemanbrewery.squarespace.com/	MainVest, Inc.	0001746059	007-00162	
0001670254-20-000419	0			Launch Inc.	Corporation		NV	2020-04-30	187 E Warm Springs Rd	Suite B193	Las Vegas	NV	89119	https://www.launchglobal.co	Wefunder Portal LLC	0001670254	007-00033	283503
0001669191-20-000291	0			Monetran, LLC	Limited Liability Company		DE	2018-03-26	501 Pershing Ct.		Hockessin	DE	19707	www.monetran.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001766440-20-000001	0			Pope's Kitchen, LLC	Limited Liability Company		OH	2015-01-20	20030 SCOTTSDALE BLVD		SHAKER HEIGHTS	OH	44122	https://popeskitchen.com				
0001665160-20-000721	0			LaneAxis, Inc.	Corporation		DE	2015-06-04	419-A Main Street, Suite 121		Huntington Beach	CA	92648-8116	www.laneaxis.com				
0001665160-20-000726	0			Ella & Oak LLC	Corporation		OR	2018-01-12	2124 NW HIGH LAKES LOOP		BEND	OR	97703	www.ellaandoak.com				
0001665160-20-000725	0			Next Future Transportation Inc.	Corporation		DE	2015-02-27	246 RACE STREET		SAN JOSE	CA	95126	http://www.next-future-mobility.com				
0001665160-20-000730	0			Rhode Islands Dressings LLC	Limited Liability Company		RI	2012-02-13	PO BOX 539		NARRAGANSETT	RI	02882	www.riorganics.com				
0001665160-20-000723	0			Future Labs VI, Inc.	Corporation		DE	2017-12-04	1438 9th Street		Santa Monica	CA	90401	www.piestro.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000728	0			GuruMD Virtual Med, Inc	Corporation		DE	2018-08-28	1515 SOUTH CAPITAL TEXAS HIGHWAY	SUITE 105	AUSTIN	TX	78746	www.gurumd.net				
0001665160-20-000731	0			Lettuce Networks, Inc.	Corporation		DE	2016-04-18	3404 OAK SPRINGS DRIVE		AUSTIN	TX	78702	www.lettuce.fm				
0001665160-20-000729	0			Power2Peer, Inc.	Corporation		DE	2018-01-05	100 MORRISSEY BOULEVARD	VDC SUITE 166	BOSTON	MA	02125	https://power2peer.com				
0001665160-20-000719	0			Yae! Organics Inc	Corporation		CA	2019-02-21	12655 W Jefferson Blvd		Los Angeles	CA	90066	yaeorganics.com				
0001665160-20-000727	0			New Haven Community Solar, LLC	Limited Liability Company		CT	2018-07-05	1429 PARK ST.	NUMBER 114	HARTFORD	CT	06106	https://www.newhavencommunitysolar.com				
0001814211-20-000001	0			Financial Freedom Investments LLC	Limited Liability Company		MD	2017-05-25	1803 WINTERGREEN AVE		DISTRICT HEIGHTS	MD	20747	www.financialfreedominvestments.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001665160-20-000716	0			Metai Knights Media Inc	Corporation		WY	2019-08-30	600 5th Avenue		New York	NY	10020	www.metaiyeknights.com				
0001665160-20-000714	0			Franny's Manufacturing Inc	Corporation		NC	2019-03-18	1300-B Patton Ave		Asheville	NC	28806	www.frannysfarmacy.com				
0001665160-20-000712	0			El Tinieblo International, Inc.	Corporation		DE	2018-09-24	1 Wildwood Road		Laconia	NH	03246	www.eltinieblo.com				
0001665160-20-000710	0			WebTez, Inc.	Corporation		GA	2012-02-15	920 Graves Ave		Oxnard	CA	93030	https://www.modvans.com/				
0001665160-20-000707	0			Hundy, Inc.	Corporation		DE	2016-08-26	78 SW 7th Street, Suite 500		Miami	FL	33130	https://www.hundy.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-20-000161	1		Issuer has updated their use of funds to reflect a pivot in the business plan and pitch. Issuer is also extending the deadline to invest.	Soturi Fitness & Nutrition LLC	Limited Liability Company		CA	2017-03-10	1267 CHAPEL DR		SANTA CLARA	CA	95050	SoturiKitchen.com	MainVest, Inc.	0001746059	007-00162	
0001742857-20-000002	0			POQ Issuer, LLC	Limited Liability Company		DE	2018-05-07	10 Owenoke Way	12 Ledge Rd	Riverside	CT	06878	None				
0001665160-20-000703	0			Jinglz, Inc.	Corporation		FL	2017-03-09	10802 Lake Wynds Court		Boynton Beach	FL	33437	https://www.playjinglz.com				
0001735090-20-000001	0			Crowdfind, Inc.	Corporation		DE	2012-07-26	3636 S. IRON STREET		CHICAGO	IL	60609	https://crowdfind.com/				
0001670254-20-000416	0			Thing Daemon, Inc.	Corporation		DE	2010-03-30	12121 Scripps Summit Drive	Suite 305	San Diego	CA	92131	http://fancy.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001803912-20-000003	1		The final clearing yield of the offering is 10%. This is the interest rate at which the bond will pay interest on. The offering officially closed on May 29, 2020. All material changes have been reconfirmed.	CADRAFTTECH LLC	Limited Liability Company		CA	2018-05-17	PO BOX 27425		OAKLAND	CA	94602	http://cadrafttech.com	SMBX, Inc.	0001707214	007-00129	290186
0001665160-20-000705	0			Akibah Health Corporation	Corporation		DE	2013-08-02	5410 Duesenberg Drive		San Jose	CA	95123	akibah.com				
0001796828-20-000004	1		This amendment to the offering documents is to reflect a raise of 1,070,000 as well as the attorney review. An extension of the offer is included in this amendment.	3204 Lyons Avenue LLC	Limited Liability Company		TX	2019-12-15	2634 BEVIS ST		HOUSTON	TX	77008	http://www.invictusdg.com/lyonave	Buy The Block	0001693877	007-00098	287496
0001706937-20-000012	0			WhereBy.Us Enterprises, Inc	Corporation		FL	2014-07-08	1951 NW 7TH AVE	SUITE 600	MIAMI	FL	33136	https://www.whereby.us				
0001670254-20-000415	0	The final number is $1,069,832.40 in investments.		Modern Times Drinks, Inc.	Corporation		CA	2017-05-01	3725 Greenwood St		San Diego	CA	92110	http://www.moderntimesbeer.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001805081-20-000003	0	The issuer raised approximately $84,400 during the offering period. Payment are still being processed; the exact amount has yet to be determined.		A-Plan Coaching, LLC	Limited Liability Company		DE	2017-09-14	40 GRACE COURT, #1		BROOKLYN	NY	11201	https://www.a-plancoaching.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001808580-20-000005	0	The issuer raised approximately $268,125 during the offering period. Payment are still being processed; the exact amount has yet to be determined.		CellarStash Wine Marketplace, Inc.	Corporation		DE	2020-02-19	1191 E IRON EAGLE DRIVE	SUITE 100	EAGLE	ID	83616	https://cellarstash.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001670254-20-000411	0			OneCare, Inc.	Corporation		DE	2019-05-15	114 State Road 46E		Bateville	IN	47006	http://www.onecaresaves.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001804659-20-000002	0			Gesture US, Inc.	Corporation		DE	2017-10-26	530 7TH AVENUE		NEW YORK	NY	10018	www.yourgesture.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001665160-20-000701	0	At the close of the offering, the issuer closed on $591,024 and 395,131 number of securities.		Divinia Water, Inc.	Corporation		ID	2015-10-29	149 CHESTNUT ST.		IDAHO FALLS	ID	83402	www.diviniawater.com	StartEngine Capital, LLC	0001665160	007-00007	
0001744757-20-000001	0			KingsCrowd	Limited Liability Company		DE	2017-12-14	695 Atlantic Ave.	6 Floor 9	Boston	MA	02111	https://www.kingscrowd.com/				
0001670254-20-000409	0			SHBC Group Inc.	Corporation		CT	2017-03-13	4 Valley Brook Road		Moodus	CT	06469	http://www.shbcbeer.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000407	0			Yonder Global, PBC.	Other	Public Benefit Corporation	DE	2018-10-28	1075 Sleeping Child Rd		Hamilton	MT	59840	https://www.yonder.com/	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-000700	0			WaterRR, Inc.	Corporation		DE	2018-12-10	10052 Floating Island Way		Shepherd	MT	59079	www.waterrr.co				
0001665160-20-000695	0		Updates to campaign page	Fruit Street Health, Public Benefit Corporation	Corporation		DE	2014-05-06	85 Broad Street 18th Floor		New York	NY	10004	https://www.fruitstreet.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001813705-20-000001	0			Chaco Flaco Drinks LLC	Limited Liability Company		AZ	2012-03-02	999 E BASELINE RD, STE 2408		TEMPE	AZ	85283	chacoflaco.com	Honeycomb Portal LLC	0001705726	007-00119	289015
0001801610-20-000004	1		The Form C is hereby amended to extend the offering deadline to August 21, 2020 and disclose new debts incurred and securities issued.	Pure Green Franchise Corp	Corporation		NY	2019-08-19	60 EAST 8TH STREET		NEW YORK	NY	10003	https://puregreenfranchise.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001745680-20-000001	0			Confetti Collective Inc.	Corporation		DE	2018-05-11	303 SPRING STREET		NEW YORK	NY	10012	https://coterieparty.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001665160-20-000697	0		Minor changes to campaign page	Zeehaus Inc.	Corporation		DE	2016-12-28	1390 Market St Suite 200		San Francisco	CA	94102	https://zeehaus.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001803592-20-000001	0			GrapeStars International, Inc.	Corporation		DE	2016-07-12	78 SOUTHWEST 7TH STREET		MIAMI	FL	33130	http://www.grapestars.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001746059-20-000160	0			J Carter Ventures LLC	Limited Liability Company		MA	2020-01-07	99 PARMENTER RD		FRAMINGHAM	MA	01701	www.Firedoughkitchen.com	MainVest, Inc.	0001746059	007-00162	
0001811855-20-000001	0			goDeskless Inc.	Corporation		DE	2015-05-08	7773 Kelly Canyon Drive		Dublin	CA	94568	https://godeskless.com/	MicroVenture Marketplace Inc.	0001478147	008-68458	152513
0001790166-20-000005	0			Compound Projects, LLC	Limited Liability Company		DE	2019-09-23	20 CLINTON STREET		NEW YORK	NY	10002	getcompound.com				
0001665160-20-000690	0		Issuer fixed clerical error.	Dan Clark Audio, Inc	Corporation		CA	2013-07-15	3366 Kurtz St, Suite 200		San Diego	CA	92110	danclarkaudio.com	StartEngine Capital, LLC	0001665160	007-00007	
0001686984-20-000004	0			Snailz, Inc.	Corporation		DE	2016-04-18	48 Wall Street	5th Floor	NEW YORK	NY	10005	http://snailzapp.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001669191-20-000287	0		issuer extended the offering date.	Zelgor Inc	Corporation		DE	2012-08-03	745 Atlantic Ave		Boston	MA	02111	zelgor.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001802096-20-000007	1		The Form C filed by the Company on February 25, 2020 is hereby amended and superseded in its entirety by this Form C/A to (i) change the Offering Deadline to June 11, 2020, and (ii) provide details regarding new offerings of the Company's securities.	Teooh, Inc.	Corporation		DE	2018-08-02	3749 FILLMORE ST.		SAN FRANCISCO	CA	94123	www.teooh.com	OpenDeal Portal LLC	0001751525	007-00167	
0001669191-20-000285	0	End of offering. Issuer closed its offering with estimated gross proceeds of $11,300. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		Attorney Et Al. Inc.	Corporation		WY	2018-07-28	1903A Cooley Ave		EAST PALO ALTO	CA	94303	attorneyetal.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001669191-20-000282	0			MILLENNIAL FERTILITY CO. LLC	Limited Liability Company		MI	2019-11-26	4111 Andover Road	West 3rd Floor	Bloomfield Hills	MI	48302	www.millennialfertilityco.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-000688	0		Issuer updated company overview and team section.	Alfadan, Inc.	Corporation		FL	2017-10-13	3350 SW 139 Ave		Miramar	FL	33027	alfadan.com	StartEngine Capital, LLC	0001665160	007-00007	
0001785164-20-000003	0		Extending offering deadline to August 31, 2020	Green Growth Real Estate, LLC	Limited Liability Company		DC	2019-07-31	1441 L ST NW		WASHINGTON, DC	WV	20005	www.GreenGrowthRealEstate.com	truCrowd, Inc	0001667145	007-00015	283063
0001670254-20-000406	0			SFO84, Inc	Corporation		DE	2014-03-25	584 Castro Street		San Francisco	CA	94114	https://www.misterbandb.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001104659-20-067852	0			Gab AI Inc	Corporation		DE	2016-09-09	700 N State Street		Clark Summit	PA	18411	www.gab.com				
0001769923-20-000003	0			People First RH, Inc.	Corporation		DE	2020-05-22	99 HUDSON STREET, 5TH FLOOR		NEW YORK	NY	10013	www.peoplefirstrh.com	OpenDeal Portal LLC	0001751525	007-00167	283874
0001687610-20-000003	0		Fixing typo in Reviewed Financials. Related party transaction figure was $183,000 instead of $183,500	Contiq, Inc.	Corporation		DE	2016-04-26	440 N WOLFE RD	SUITE W021	SUNNYVALE	CA	94085	https://contiq.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001690474-20-000009	1		The issuer is extended the offering until July 27, 2020.	Follow-Mee, Inc.	Corporation		DE	2016-03-22	3499 TENTH STREET		RIVERSIDE	CA	92501	https://www.blue.social/	OpenDeal Portal LLC	0001751525	007-00167	283874
0001746059-20-000159	1		Issuer is amending their offering to reflect a change in business plan. Issuer is also updating a slide deck.	Comala LLC	Limited Liability Company		NY	2019-12-03	328 DECATUR ST		BROOKLYN	NY	11233	https://www.instagram.com/comalabk/	MainVest, Inc.	0001746059	007-00162	
0001669191-20-000279	0		issuer updated the convertible debt information.issuer updated the number of shares outstanding.	WWF Holdings, Inc.	Corporation		DE	2018-04-03	1942 West Grand River Avenue	Suite 32	Detroit	MI	48226	waterworksfund.com	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001670254-20-000404	0			BROWNRIGG HARD CIDER, LLC	Limited Liability Company		WA	2014-10-30	426 S Massachusetts St Ste B		Seattle	WA	98134	http://www.brownrigghardcider.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-000682	0			Dan Clark Audio, Inc	Corporation		CA	2013-07-15	3366 Kurtz St, Suite 200		San Diego	CA	92110	danclarkaudio.com	StartEngine Capital, LLC	0001665160	007-00007	
0001746059-20-000157	0			Ultimate Protector House of Champions Martial Arts Academy Inc	Corporation		MI	2018-09-22	27462 SCHOOLCRAFT RD		LIVONIA	MI	48150	https://ultimateprotectormartialarts.com/	MainVest, Inc.	0001746059	007-00162	
0001670254-20-000403	1		Material amendment - adding lead investor.	Kazoo LLC	Limited Liability Company		DC	2019-04-04	3034 Dent Place NW		Washington	DC	20007	https://getkazoo.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-000679	1		Minor offering document edits	GetCharged, Inc.	Corporation		DE	2018-11-09	200 EAST 89TH STREET, 44N		New York	NY	10128	www.charge.us	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000678	1		Minor change in video transcript	Zeehaus Inc.	Corporation		DE	2016-12-28	1390 Market St Suite 200		San Francisco	CA	94102	https://zeehaus.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000401	0			TaskFriend Technologies Corp	Corporation		WI	2019-03-26	11414 W PARK PL	STE 202	MILWAUKEE	WI	53092	http://www.taskcause.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001746059-20-000155	0			Fiesta Rentals LLC	Limited Liability Company		NY	2019-02-19	25 MELVILLE PARK RD # 67		MELVILLE	NY	11747	http://www.FiestaRentalsNY.com	MainVest, Inc.	0001746059	007-00162	
0001670254-20-000395	0			Digifox Corp.	Corporation		DE	2019-07-08	6104 Warbler Way		Glen Allen	VA	23059	http://digifox.finance	Wefunder Portal LLC	0001670254	007-00033	283503
0001670254-20-000399	0			FLUUX, Inc.	Corporation		DE	2019-03-22	849 Linden Dr.		Santa Clara	CA	95050	https://www.fluux.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-000672	0			Franny's Manufacturing Incorporated	Corporation		NC	2018-10-29	22 FRANNYS FARM RD		LEICESTER	NC	28748	www.frannysfarmacy.com				
0001670254-20-000397	0			Baru Inc.	Corporation		DE	2019-04-12	345 E Bridge St, Suite 1443		Elyria	OH	44035	https://hellobaru.com	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-000676	0			Zeehaus Inc.	Corporation		DE	2016-12-28	1390 Market St Suite 200		San Francisco	CA	94102	https://zeehaus.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001670254-20-000393	0			Stackhouse, LLC	Limited Liability Company		AZ	2017-12-27	1824 E Edison St		Tucson	AZ	85719	http://www.stackhouse.life	Wefunder Portal LLC	0001670254	007-00033	283503
0001665160-20-000674	0			Called Higher Studios, Inc.	Corporation		DE	2019-06-04	9042 Berry Farms Xing		Franklin	TN	37064	www.calledhigherstudios.com				
0001670254-20-000392	0			SFO84, Inc	Corporation		DE	2014-03-25	584 Castro Street		San Francisco	CA	94114	https://www.misterbandb.com				
0001792706-20-000001	0			SmartSoda Holdings, Inc.	Corporation		DE	2019-02-15	25700 SCIENCE PARK DRIVE, SUITE 370	SUITE 370	BEACHWOOD	OH	44122	www.smartsodagroup.com				
0001665160-20-000670	0			Solectrac, Inc.	Corporation		CA	2019-05-28	30151 Navarro Ridge Rd.		Albion	CA	95410	www.solectrac.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000668	0			GetCharged, Inc.	Corporation		DE	2018-11-09	200 EAST 89TH STREET, 44N		New York	NY	10128	www.charge.us	StartEngine Capital, LLC	0001665160	007-00007	
0001644600-20-000011	0			DirecTech Labs, Inc.	Corporation		DE	2016-04-26	929 COLORADO AVENUE		SANTA MONICA	CA	90401	www.DirecTechLabs.com				
0001644600-20-000008	0			DirecTech Labs, Inc.	Corporation		DE	2016-04-26	929 Colorado Avenue		SANTA MONICA	CA	90401	www.DirecTechLabs.com				
0001665160-20-000665	1		Issuer extended their campaign an additional 30 days.	Open Box Buy Corporation	Corporation		NV	2018-08-21	2896 Carmelo Drive		Henderson	NV	89052	www.openboxbuyonline.com	StartEngine Capital, LLC	0001665160	007-00007	
0001665160-20-000663	1		Issuer is extending the length of their campaign by 60 days.	Atmos Home Inc.	Corporation		FL	2017-08-23	2308 CIRCUIT WAY		BROOKSVILLE	FL	34604	https://atmoshome.com/	StartEngine Capital, LLC	0001665160	007-00007	
0001687610-20-000001	0			Contiq, Inc.	Corporation		DE	2016-04-26	440 N WOLFE RD	SUITE W021	SUNNYVALE	CA	94085	https://contiq.com/	SI SECURITIES, LLC	0001603038	008-69440	000170937
0001669191-20-000274	0			At Your Home LLC	Limited Liability Company		MD	2019-10-16	17101 Clear Creek Dr.		Silver Spring	MD	20905	Atyourhome.us	NetCapital Funding Portal Inc.	0001669191	007-00035	283596
0001665160-20-000662	1		Issuer is extending the length of their campaign by 30 days.	Metai Knights Media Inc	Corporation		WY	2019-08-30	600 5TH AVENUE		NEW YORK	NY	10020	www.metaiyeknights.com	StartEngine Capital, LLC	0001665160	007-00007	
0001773714-20-000002	0		Extending offering close date to December 31, 2020.	Core State Holdings Corp	Corporation		WY	2019-03-15	30 N GOULD ST STE R		SHERIDAN	WY	82801	corestateholdings.com	truCrowd, Inc	0001667145	007-00015	283063
0001778755-20-000001	0			FoldiMate, Inc.	Corporation		DE	2012-09-06	879 WHITE PINE CT.		OAK PARK	CA	91377	www.foldimate.com				
0001780439-20-000029	1		Bee Mortgage App is extending the length of their campaign to July 1, 2020.	Bee Mortgage App, Inc.	Corporation		DE	2005-04-30	13568 LOBO CT.		JACKSONVILLE	FL	32224	www.beemortgageapp.com	Fundopolis Portal LLC	0001729158	007-00143	292835
