ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001670254-20-000447	1	Parvenu Fundraising, Inc	Patrick Hoban	Co-founder & CEO
0001670254-20-000455	1	SapientX Inc.	David Colleen	CEO, Chairman of the Board
0001670254-20-000451	1	Mars Colony, LLC DBA Meridian Hive	Cayce Rivers	Chief Executive Officer
0001670254-20-000449	1	Heleum LLC	Pace Ellsworth	CEO
0001670254-20-000454	1	MagNet Analytics, Inc.	Eduardo Alvarez	CEO
0001746059-20-000167	1	Contento NYC LLC	Mara Ridzinski	Partner & Manager
0001713938-20-000002	1	Authentically American, LLC	Dean Wegner	President
0001665160-20-000764	1	Tuffy Packs, Inc.	Steven Naremore	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001706429-20-000004	1	WANDERING BARMAN LLC	Roxane Mollicchi	CEO, Manager
0001670254-20-000439	1	Charron Favreau, S.P.C.	Kurt Charron	President
0001665160-20-000763	1	Stok Labs, Inc.	Koustubh Parulekar	CEO, Principal Executive Officer and Director, President, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000762	1	Noble Naturals	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001769091-20-000004	1	Rocket Dollar Inc	/s/Todayashi Henry Yoshida	Director, Chief Executive Officer
0001812389-20-000001	1	We Own Assets, LLC - EVwinCO 1 PS	Jason Younker	CVO
0001665160-20-000752	1	Aqua Vault, Inc.	Robert Peck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000437	1	Arolucha, Inc.	Jason Brown	Board Member
0001670254-20-000431	1	Powur, PBC	Jonathan Budd	Founder & CEO
0001665160-20-000759	1	Arygin Corporation	Giovanni Austin	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000761	1	Keezel, Inc.	Friso Schmid	CFO, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000432	1	WhiteClouds, Inc.	Jerry Ropelato	CEO
0001665160-20-000754	1	Epilog Imaging Systems, Inc.	Michael Mojaver	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000436	1	Speak Technologies Inc.	Cody White	CEO & Co-Founder
0001670254-20-000434	1	Attic Brewing Company LLC	Laura Lacy	Owner, Manager, and Operations
0001665160-20-000757	1	Freedom Motors, Inc.	Paul Moller	CEO, Principal Executive Officer
0001797650-20-000003	1	Woofy, Inc.	/s/Arjun Rai	Chief Executive Officer
0001670254-20-000429	1	Neurohacker Collective, LLC	James Schmachtenberger	CEO
0001665160-20-000750	1	GoBQ Grills, Inc.	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000747	1	Archibald and Wens Inc.	Maxwell Fine	CEO, Principal Executive Officer and Director
0001670254-20-000427	1	MySwimPro, Inc.	Fares Ksebati	CEO and Co-Founder
0001670254-20-000426	1	Motoroso, Inc.	Alex Littlewood	Founder & CEO
0001799600-20-000005	1	Los Redondos, Inc.	Nicolas Botti Salici	CEO
0001670254-20-000425	1	CrowdMed, Inc.	Danyell Jones	CEO
0001665160-20-000745	1	Clear Genius Inc.	Harry R. Kraatz	CEO, Principal Executive Officer and Director
0001665160-20-000743	1	Life Imaging Fla, Inc.	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000741	1	Virtual QE	Shawn Findlater	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000739	1	Virtual QE	Shawn Findlater	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001811967-20-000005	1	Trident Shield LLC	Jason Perry	Owner/President
0001669191-20-000295	1	Backers Inc.	Brian Tinney	Principal Executive Officer
0001665160-20-000737	1	Ginjan Bros, Inc.	Mohammed Diallo	CEO, Principal Executive Officer, and Director
0001812666-20-000003	1	Craft on Draught LLC	Declan Hogan	Owner/President
0001811855-20-000003	1	goDeskless Inc.	Ashish Joshi	CEO
0001691657-20-000002	1	Stareable, Inc.	/s/ Ajay Kishore	CEO, Director
0001691657-20-000001	1	Stareable, Inc.	/s/ Ajay Kishore	CEO, Director
0001670254-20-000421	1	Swap Your Time, LLC	Pavel Sakurets	CEO
0001746059-20-000165	1	TOP SHELF COOKIES LLC	Heather Yunger	Owner and Founder
0001665160-20-000735	1	Chores R Us LLC	Tarik Khribech	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001803497-20-000006	1	Stone's Throw Hash, LLC	Benjamin James	Owner
0001746059-20-000163	1	Serafini Releasing LLC	Susanne Bohnet	CEO
0001803497-20-000005	1	PointBreezeway LLC	Lauren McMillen	Owner
0001665160-20-000733	1	2XL Swagger Brands, Inc.	Robert J. Tushinsky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000162	1	Stoneman Brewery LLC	Justin Korby	Owner and Founder
0001670254-20-000419	1	Launch Inc.	Brian Stollery	CEO
0001669191-20-000291	1	Monetran, LLC	Don Bielak	Principal Executive Officer
0001766440-20-000001	1	Pope's Kitchen, LLC	Clark Pope	Owner
0001665160-20-000726	1	Ella & Oak LLC	Christine H. Callahan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000727	1	New Haven Community Solar, LLC	Franz Hochstrasser	CEO, Manager, and Co-Founder
0001665160-20-000723	1	Future Labs VI, Inc.	Massimo Noja De Marco	Chief Executive Officer
0001665160-20-000728	1	GuruMD Virtual Med, Inc	Clinton Osborn	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000731	1	Lettuce Networks, Inc.	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000729	1	Power2Peer, Inc.	Mamta Sonwalkar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000721	1	LaneAxis, Inc.	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000719	1	Yae! Organics Inc	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000730	1	Rhode Islands Dressings LLC	Carder Starr	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000725	1	Next Future Transportation Inc.	Tommaso Gecchelin	CTO
0001814211-20-000001	1	Financial Freedom Investments LLC	Aekeam Awad	CEO
0001665160-20-000716	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000714	1	Franny's Manufacturing Inc	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000712	1	El Tinieblo International, Inc.	Alessandro Rush Santarelli	CEO, Principal Executive Officer and Director
0001665160-20-000710	1	WebTez, Inc.	Peter J. Tezza II	CEO, Principal Executive Officer and Director
0001665160-20-000707	1	Hundy, Inc.	Pete Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000161	1	Soturi Fitness & Nutrition LLC	Yu Ling Mark Davis	Owner and Founder
0001742857-20-000002	1	POQ Issuer, LLC	G. Michael Weiksner	Manager
0001670254-20-000416	1	Thing Daemon, Inc.	Greg Spillane	CEO
0001665160-20-000703	1	Jinglz	Aaron Itzkowitz	CEO, President, Chairman, Director, Principal Executive Officer
0001735090-20-000001	1	Crowdfind, Inc.	Jay Sebben	Chief Executive Officer
0001803912-20-000003	1	CADRAFTTECH LLC	Oscar Delgado	Co-Owner
0001665160-20-000705	1	Akibah Health Corporation	Fathi Abdelsalam	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Office
0001796828-20-000004	1	3204 Lyons Avenue LLC	Christopher Senegal	President/CEO
0001706937-20-000012	1	WhereBy.Us Enterprises, Inc	Christopher Sopher	CEO, President, Director
0001670254-20-000415	1	Modern Times Drinks, Inc.	Chris Sarette	Chief Operations Officer
0001805081-20-000003	1	A-Plan Coaching, LLC	Michael Counts	Founder and Managing Member
0001670254-20-000411	1	OneCare, Inc.	Thomas Glaser	Founding Partner, Chairman
0001808580-20-000005	1	CellarStash Wine Marketplace, Inc.	Rob Imeson	Director/CEO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer
0001804659-20-000002	1	Gesture US, Inc.	/s/ Benito Labra	Benito Labra
0001665160-20-000701	1	Divinia Water, Inc.	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer
0001744757-20-000001	1	Kings Crowd LLC	Christopher Lustrino	CEO
0001670254-20-000409	1	SHBC Group Inc.	Jim Venditti	President - Director of Operations
0001670254-20-000407	1	Yonder Global, PBC.	Freyr Thor	Co-Founder, CEO
0001665160-20-000700	1	WaterRR, Inc.	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director
0001801610-20-000004	1	Pure Green Franchise Corp	Ross Franklin	Chief Executive Officer and Director
0001813705-20-000001	1	Chaco Flaco Drinks LLC	Charles Moore	President
0001665160-20-000695	1	Fruit Street Health, Public Benefit Corporation	Laurence Girard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000697	1	Zeehaus Inc.	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001745680-20-000001	1	Confetti Collective Inc.	Sara Raffa	Sara Raffa
0001803592-20-000001	1	GrapeStars International, Inc.	/s/Jean Jean Pelletier	CEO, Director
0001746059-20-000160	1	J Carter Ventures LLC	Jason Carter	Owner and Founder
0001811855-20-000001	1	goDeskless Inc.	Ashish Joshi	CEO
0001790166-20-000005	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001665160-20-000690	1	Dan Clark Audio, Inc	Dan Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001686984-20-000004	1	Snailz, Inc.	Darren Sardoff	Chief Executive Officer
0001669191-20-000287	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001802096-20-000007	1	Teooh, Inc.	/s/ Brandon Stein	CEO & Director
0001669191-20-000285	1	Attorney Et Al. Inc.	MICHAEL GABRIEL	Principal Executive Officer
0001669191-20-000282	1	MILLENNIAL FERTILITY CO. LLC	Philip Bock	Principal Executive Officer
0001665160-20-000688	1	Alfadan, Inc.	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000406	1	SFO84, Inc	Matthieu Jost	CEO
0001785164-20-000003	1	Green Growth Real Estate, LLC	Neil Parsan by Sean Fuellhart POA	CEO
0001104659-20-067852	1	Gab AI Inc	/s/ Andrew Torba	CEO
0001769923-20-000003	1	People First RH, Inc.	/s/ Shantanu Rana	CEO & Director
0001687610-20-000003	1	Contiq, Inc.	Arun Lal	CEO, principal executive officer, principal financial officer, controller, board of directors
0001690474-20-000009	1	Follow-Mee, Inc.	Jose Montero II	Chief Executive Officer
0001746059-20-000159	1	Comala LLC	Sofia Cerda Comparo	Owner and Founder
0001669191-20-000279	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001670254-20-000404	1	BROWNRIGG HARD CIDER, LLC	Christopher Scott Brownrigg	Cidermaker
0001665160-20-000682	1	Dan Clark Audio, Inc	Dan Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000157	1	Ultimate Protector House of Champions Martial Arts Academy Inc	Joe Dubose	Owner and Founder
0001670254-20-000403	1	Kazoo LLC	Peter J Goodman	President & COO, Co-Founder
0001665160-20-000679	1	GetCharged, Inc.	Andrew Fox	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000678	1	Zeehaus Inc.	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000401	1	TaskFriend Technologies Corp	Sang Woo Nam	CEO/FOUNDER
0001746059-20-000155	1	Fiesta Rentals LLC	Jossemar Tejada	Owner and Founder
0001665160-20-000674	1	Called Higher Studios, Inc.	Jason Brown	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000392	1	SFO84, Inc	Matthieu Jost	CEO
0001670254-20-000393	1	Stackhouse, LLC	Janelle Briggs	Co-founder & CEO
0001670254-20-000397	1	Baru Inc.	Tino Go	CEO and Co-founder
0001670254-20-000395	1	Digifox Corp.	Nicholas Merten	Founder & CEO
0001665160-20-000672	1	Franny's Distribution Inc.	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000399	1	FLUUX, Inc.	Chadwick Manning	Co-Founder & CEO
0001665160-20-000676	1	Zeehaus Inc.	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001792706-20-000001	1	SmartSoda Holdings, Inc.	Lior Shafir	CEO
0001665160-20-000670	1	Solectrac, Inc.	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000668	1	GetCharged, Inc.	Andrew Fox	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001644600-20-000011	1	DirecTech Labs, Inc.	Michel Bayan	CEO
0001644600-20-000008	1	DirecTech Labs, Inc.	Michel Bayan	CEO
0001665160-20-000665	1	Open Box Buy Corporation	Open Box Buy Corporation	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000663	1	Atmos Home Inc.	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001687610-20-000001	1	Contiq, Inc.	Arun Lal	CEO, principal executive officer, principal financial officer, controller, board of directors
0001669191-20-000274	1	At Your Home LLC	Christopher Suser	Principal Executive Officer
0001665160-20-000662	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001773714-20-000002	1	Core State Holdings Corp	Oleg Cheine	CEO
0001778755-20-000001	1	FoldiMate, Inc.	Gal Rozov	Principal Executive Officer, Controller
0001780439-20-000029	1	Bee Mortgage App, Inc.	Curtis Richard Wood	CEO
0001811967-20-000003	1	Trident Shield LLC	Jason Perry	CEO
0001746397-20-000001	1	Clean Bite, LLC	John H Gallagher Jr	Managing Director
0001665160-20-000658	1	Geoship SPC	Morgan Bierschenk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Geoship SPC
0001665160-20-000661	1	Geoship SPC	Morgan Bierschenk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Geoship SPC
0001669191-20-000270	1	Domestic Brands Inc	Lawrence Charles	Principal Executive Officer
0001805526-20-000002	1	Janover Ventures LLC	Blake Janover	President of Blake Elliot Inc., Manager
0001746059-20-000153	1	Sustainability CPE Inc.	William Burt Hamner	Owner and Founder
0001665160-20-000656	1	Laneaxis, Inc.	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000655	1	Open Box Buy Corp	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000654	1	Hitch Hotel Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001807883-20-000002	1	Black Hammer Brewing LLC	Kevin Jackey	Managing Partner
0001665160-20-000653	1	Baqua Inc.	Sandra W. Marlowe	Chief Executive officer and Chairman of the Executive Board, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000267	1	FinTron, LLC	Wilder  Rumpf	Principal Executive Officer
0001665160-20-000651	1	Carnot Compression Inc.	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001810810-20-000003	1	Peer Pantry LLC	Sharon Murray	Co-Owner
0001669191-20-000263	1	Infinovate LLC	Jason Ozur	Principal Executive Officer
0001670254-20-000389	1	Esports USA Holdings, Inc.	Hans Goss	Founder/CEO
0001679373-20-000001	1	Farm From a Box, Inc.	Brandi DeCarli	Founding Partner
0001750513-20-000001	1	Oz. House LLC	Sean Kanter	Chief Executive Member
0001810810-20-000002	1	Peer Pantry LLC	Sharon Murray	Co-Owner
0001665160-20-000649	1	A7FL Inc	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001654300-20-000004	1	ChoiceTrade Holdings, Inc.	Neville Golvala	CEO
0001669191-20-000261	1	Shockwave Motors, Inc.	John McMillian	Principal Executive Officer
0001805526-20-000001	1	Janover Ventures LLC	/s/ Blake Janover	President of Blake Elliot Inc., Manager
0001746059-20-000152	1	Chowderquake, LLC	Carl Lavin	Owner and Founder
0001793868-20-000003	1	Porky's LLC	Nicholas Weiss	Co-Owner
0001752109-20-000005	1	ROOTS & VINE PRODUCE & CAFE, INC	Ena Jones	President /CEO
0001780439-20-000028	1	Goodwood Brewing Company, LLC	Theodore King Mitzlaff	Chief Executive Officer
0001665160-20-000647	1	AquiPor Technologies, Inc.	Greg Johnson	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000259	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001665160-20-000645	1	VegasWINNERS Inc.	Wayne Allyn Root	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000387	1	GroGuru, Inc.	Patrick Henry	President & CEO
0001670254-20-000385	1	Takezo LLC	Andrew Johnston	Co-founder / COO
0001478263-20-000003	1	PT Motion Works, Inc.	Bryan Pate	CEO
0001780439-20-000027	1	CarStart, Inc.	Kyle Jameson Patton	Chief Executive Officer
0001746059-20-000150	1	Daleview LLC	Christopher Gandsy	Owner and Founder
0001670254-20-000383	1	Zen Health Technologies, Inc.	Sibyl Badugu	CEO
0001104659-20-065424	1	Beta Bionics, Inc	/s/ Serafina Raskin	VP, General Counsel and Corporate Secretary
0001665160-20-000643	1	Hundy, Inc.	Peter Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000149	1	GHOSTFACE BREWING LLC	Michael Cuddy	Owner and CoFounder
0001670254-20-000381	1	KinectAir Inc.	Peter Lucier	General Counsel
0001798823-20-000004	1	Wine Collective, LLC	Enrique Pallares	Co-Owner
0001644600-20-000006	1	Voyage Media Inc.	Nat Mundel	CEO
0001805525-20-000005	1	KapitalWise Inc.	/s/ Sajil Koroth	Chief Executive Officer
0001795615-20-000003	1	Hemp Real Estate Investments, Inc.	Tariq Khan by Sean Fuellhart POA	CEO
0001689683-20-000004	1	OUR LIFE FOODS, INC.	/s/ Chris Fontenot	CEO / Founder
0001805637-20-000002	1	SOLACE CREMATION, INC.	Keith Crawford	CEO/Co-Founder
0001739064-20-000003	1	Roo Inc.	Maximus Yaney	Chief Executive Officer
0001812666-20-000002	1	Craft on Draught LLC	Declan Hogan	CEO
0001669191-20-000257	1	Deuce Drone LLC	Rhett Ross	Principal Executive Officer
0001780439-20-000026	1	CarStart, Inc.	Kyle Jameson Patton	Chief Executive Officer
0001665160-20-000641	1	Airgility, Inc.	Pramod Raheja	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001799973-20-000003	1	Dispatch Goods, Inc.	Lindsey Hoell	CEO, Director
0001665160-20-000640	1	Mamie's Pies, Inc.	Kara Romanik	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001806951-20-000002	1	CrowdChayne, Inc.	Francis Cid	CEO
0001736283-20-000006	1	Ample Foods, Inc.	Connor Young	President and Chief Executive Officer
0001746059-20-000148	1	SERVE FOOD LLC	Matthew Lillibridge	Owner and Founder
0001746059-20-000147	1	HOT OVEN COOKIES, LLC	Sheila Coons	Owner and Founder
0001746059-20-000146	1	ALOHA TROPICAL BOWLS LLC	Christopher Tobiens	Owner and Founder
0001746059-20-000145	1	Hey Rooster General Store LLC	Courtney Webb	Owner and Founder
0001746059-20-000144	1	Stoneman Brewery LLC	Justin Korby	Owner and Founder
0001670254-20-000379	1	Element Apothec, Inc.	David Crowther	Chief Operations Officer
0001665160-20-000637	1	Airgility, Inc.	Pramod Raheja	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001620704-20-000002	1	MED-X, INC.	Ronald J. Tchorzewski by Sean Fuellhart, POA	CFO
0001670254-20-000378	1	Voyage Media, Inc.	Nat Mundel	CEO
0001634025-20-000004	1	ITSBYU, INC.	Caroline Strzalka	CEO
0001709539-20-000002	1	Shark Wheel Inc.	Zack Fleishman	Chief Operating Officer
0001634025-20-000003	1	PittMoss LLC	Brian Scott	CEO & Director
0001665160-20-000635	1	Angry Boy Inc.	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001779318-20-000005	1	Fleeting,Inc.	Pierre Laguerre	Founder & CEO
0001812666-20-000001	1	Craft on Draught LLC	Declan Hogan	CEO
0001665160-20-000633	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001104659-20-063843	1	STARTENGINE CROWDFUNDING, INC.	/s/ Howard Marks	CEO
0001746059-20-000143	1	Comala LLC	Sofia Cerda Comparo	Owner and Founder
0001783004-20-000006	1	SkyHi Travel, Inc.	/s/ Rama Poola	Chief Executive Officer
0001783004-20-000005	1	SkyHi Travel, Inc.	/s/ Rama Poola	Chief Executive Officer
0001634025-20-000002	1	PittMoss LLC	/s/ Brian Scott	CEO & Director
0001759516-20-000002	1	NY Scoops LLC	Timothy Kostenko	Managing Member
0001670254-20-000376	1	Savannah Sauce Company, Inc.	Michael Roberson	VP, New Business Development
0001689396-20-000002	1	Insense Ads, Inc	/s/ Danil Saliukov	CEO, Director
0001665160-20-000630	1	Reset IV Inc.	Daniel Rubenstein	CEO, Principal Executive Officer and Director
0001746059-20-000142	1	Smokey Vale LLC	Paul Howlett	Owner and Founder
0001810738-20-000001	1	UnBar Cafe Inc	Melissa Garrett	Owner
0001670254-20-000371	1	Quorum X Diagnostics Inc.	Maria Nagy	CEO
0001670254-20-000373	1	RespirVent SBC	Michael Doyle	President | CEO
0001670254-20-000375	1	The Devil's Circle LLC	Chris Taylor	Producer
0001805743-20-000004	1	Goodwolf Feeding Company	Joseph Keenan Smith	Founder, CEO
0001670254-20-000370	1	Apotheka Systems Inc.	Dennis Maliani	CEO
0001634025-20-000001	1	PittMoss LLC	/s/ Brian Scott	CEO & Director
0001706429-20-000003	1	WANDERING BARMAN LLC	/s/ Roxane Mollicchi	CEO, Manager
0001670254-20-000368	1	Radix Motion Inc	Sarah Hashkes	CEO
0001669191-20-000253	1	Dome Audio Inc.	Benjamin White	Principal Executive Officer
0001725994-20-000004	1	Insense Ads, Inc	/s/ Danil Saliukov	CEO, Director
0001665160-20-000628	1	microsurgeonbot,inc	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000366	1	Sleep Better Foundation, LLC	Joseph Dzierzewski	Co-Founder and Vice President of Sleep Services
0001746059-20-000140	1	Love Conquers All Salon & Spa, LLC	Donnette Lyttle	Owner and Founder
0001725994-20-000003	1	ITSBYU, INC.	/s/Caroline Strzalka	CEO, Director
0001670254-20-000365	1	Rentberry, Inc.	Oleskiy Lyubynskyy	CEO
0001665160-20-000627	1	Thalia Brands, Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000364	1	Como Audio, Inc	Thomas DeVesto	Como Audio Founder/Designer
0001725994-20-000002	1	ITSBYU, INC.	/s/ Caroline Strzalka	CEO, Director
0001665160-20-000625	1	YouSolar, Inc.	Arnold Leitner	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-000358	1	festivalPass, LLC	Edward Vincent	Founder & CEO
0001665160-20-000623	1	Fantasy Network Corp	Ronald B Newcomb	CEO, Principal Executive Officer and Director
0001670254-20-000360	1	Rad Technologies Inc.	Jeremy Barnett	CEO & Founder
0001735613-20-000003	1	QUANTM.ONE INC	/s/ Matthew Sullivan	Chief Executive Officer
0001665160-20-000621	1	Flower Turbines, Inc.	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000139	1	INNERGLOW YOGA LLC	Michelle Itzkowitz	Owner and Founder
0001665160-20-000619	1	Open Box Buy Corporation	Open Box Buy Corporation	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000617	1	Atmos Home Inc.	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000615	1	Skunk Brothers Spirits Inc.	Scott Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000613	1	CLEARWATER DISTILLING COMPANY LLC	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001735613-20-000002	1	QUANTM.ONE INC	/s/ Matthew Sullivan	Chief Executive Officer
0001670254-20-000357	1	Rentberry, Inc.	Oleskiy Lyubynskyy	CEO
0001665160-20-000610	1	GoSun Inc.	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001787138-20-000002	1	Backyard Soda Co, Inc.	/s/ Jonathan Schultz	CEO & Director
0001665160-20-000609	1	A7FL Inc	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000607	1	Noble Naturals	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000605	1	Pacific Integrated Energy, Inc.	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-000603	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001799231-20-000002	1	HAZN, Inc	Elias Tobias	CEO
0001665160-20-000600	1	Solutions Vending International, Inc.	Dawn Dickson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000138	1	Mary Celeste, LLC	Micahel Achilles	Owner and CoFounder
0001787138-20-000001	1	Backyard Soda Co, Inc.	/s/ Jonathan Schultz	CEO & Director
0001665160-20-000598	1	VLISO Inc.	David Obasiolu	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001776774-20-000001	1	RUNBMP LLC	John-Roveen Abante	Manager
0001199835-20-000117	1	THAT'S EATERTAINMENT CORP.	/s/ Ronald L. Miller, Jr.	Executive Vice President, CFO, Principal Executive Officer, Principal Financial Officer and Principal Accounting Officer
0001780439-20-000024	1	HPEC, Inc.	Leah Christine Houston	Chief Executive Officer
0001774858-20-000002	1	Project JAM INC.	Anthony Livadas	COO
0001670254-20-000356	1	Cornbread CBD, PBC	Jim Higdon	Co-founder & CCO
0001670254-20-000355	1	Avua Corporation	Nathan Whitehouse	CEO
0001780439-20-000022	1	Farm to Bottle Beverages LLC	John Jason Miszuk	Founder & Chief Executive Officer
0001780439-20-000021	1	HPEC, Inc.	Leah Christine Houston	Chief Executive Officer
0001665160-20-000596	1	Trella Technologies LLC	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001722152-20-000002	1	NPTA Spirits	Patricia Hertling	President
0001665160-20-000595	1	GoBQ Grills, Inc.	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
