ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-20-000763	2	Sankalpa Dashrath	Secretary and Non-Executive Director	2020-06-09
0001665160-20-000763	1	Koustubh Parulekar	CEO, Principal Executive Officer and Director, President, Principal Financial Officer and Principal Accounting Officer	2020-06-09
0001665160-20-000762	1	David Allred	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-09
0001769091-20-000004	2	/s/Chris Palmisano	Director, Chief Revenue Officer, Chief Operating Officer	2020-06-09
0001769091-20-000004	1	/s/Todayashi Henry Yoshida	Director, Chief Executive Officer	2020-06-09
0001812389-20-000001	2	Tyler Younker	CEO	2020-06-09
0001812389-20-000001	1	Jason Younker	CVO	2020-06-09
0001670254-20-000437	5	Kathy Campbell	Chief Captital Officer	2020-04-27
0001670254-20-000437	6	Jason Brown	Board Member	2020-04-27
0001665160-20-000752	1	Avin Samtani	Director, COO and Founder	2020-06-08
0001665160-20-000752	2	Robert Peck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-08
0001670254-20-000432	1	Lesa May	Controller	2020-05-27
0001670254-20-000432	2	Jerry Ropelato	CEO	2020-05-26
0001670254-20-000434	1	Jonathon Todd Lacy	Owner, Marketing, Graphic Design	2020-05-21
0001670254-20-000434	2	Laura Lacy	Owner, Manager, and Operations	2020-05-18
0001670254-20-000436	1	Cody White	CEO & Co-Founder	2020-06-08
0001665160-20-000754	1	Michael Mojaver	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-08
0001670254-20-000437	4	Bill Campbell	Chief Capital Officer	2020-04-27
0001670254-20-000437	3	Don Harris	VP Production	2020-04-28
0001670254-20-000437	2	Ron Harris	President	2020-04-28
0001670254-20-000437	1	Jason Brown	Board Member	2020-05-19
0001670254-20-000431	8	Jonathan Budd	Founder & CEO	2020-05-22
0001670254-20-000431	7	Rick Hou	CPO	2020-05-22
0001670254-20-000431	6	Henrik Rosendahl	Director	2020-05-22
0001665160-20-000757	1	Paul Moller	CEO, Principal Executive Officer	2020-06-08
0001670254-20-000431	4	Richard Hoskins	Director	2020-05-22
0001670254-20-000431	3	Nickolas Phillips	COO	2020-05-22
0001670254-20-000431	2	Basil R. Twist, Jr	Director	2020-05-23
0001670254-20-000431	1	Paul Walker	Chief Technology Officer	2020-05-24
0001665160-20-000759	1	Giovanni Austin	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2020-06-08
0001665160-20-000761	1	Aike Muller	CEO, Principal Executive Officer, President and Director	2020-06-08
0001665160-20-000757	2	David Sastry	Director, Principal Financial Officer, Principal Accounting Officer	2020-06-08
0001670254-20-000431	5	Robert Smith	VP of Sales	2020-05-22
0001797650-20-000003	1	/s/Arjun Rai	Chief Executive Officer	2020-06-08
0001670254-20-000429	5	James Schmachtenberger	CEO	2020-05-27
0001670254-20-000429	1	Daniel Schmachtenberger	Chief Strategy Officer	2020-05-27
0001670254-20-000429	2	Shawn Ramer	Senior Vice President	2020-05-27
0001670254-20-000429	3	Mark S How	CRO	2020-05-27
0001670254-20-000429	4	Hakan Lindskog	COO	2020-05-27
0001665160-20-000750	1	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-08
0001665160-20-000750	2	Eric Goeken	Director, Chief Product Designer	2020-06-08
0001665160-20-000747	2	Daniel Lee	Principal Financial Officer and Principal Accounting Officer	2020-06-08
0001665160-20-000747	1	Maxwell Fine	CEO, Principal Executive Officer and Director	2020-06-08
0001670254-20-000427	3	Fares Ksebati	CEO and Co-Founder	2020-05-19
0001670254-20-000427	2	Michael Allon	Co-Founder	2020-05-19
0001670254-20-000427	1	Adam Oxner	Co-Founder	2020-05-19
0001670254-20-000426	1	Alex Littlewood	Founder & CEO	2020-05-24
0001799600-20-000005	1	Nicolas Botti Salici	CEO	2020-06-08
0001670254-20-000425	1	Lee Jared Heyman	Chairman	2020-06-02
0001670254-20-000425	2	Danyell Jones	CEO	2020-05-23
0001665160-20-000745	3	Dan Coffman	Chairman of the Board	2020-06-08
0001665160-20-000745	2	Tom Kraatz	Principal Financial Officer and Principal Accounting Officer	2020-06-08
0001665160-20-000745	1	Harry R. Kraatz	CEO, Principal Executive Officer and Director	2020-06-08
0001665160-20-000743	1	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-08
0001665160-20-000741	1	Shawn Findlater	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-08
0001665160-20-000739	1	Shawn Findlater	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-08
0001811967-20-000005	1	Jason Perry	Owner/President	2020-06-08
0001669191-20-000295	4	Matthew Smart	Board Member	2020-06-05
0001669191-20-000295	3	Brian Tinney	Principal Accounting Officer	2020-06-05
0001812666-20-000003	1	Declan Hogan	Owner/President	2020-06-05
0001665160-20-000737	1	Mohammed Diallo	CEO, Principal Executive Officer, and Director	2020-06-05
0001665160-20-000737	2	Ibrahima Diallo	COO, Principal Financial Officer, and Principal Accounting Officer	2020-06-05
0001669191-20-000295	5	Brian Tinney	Board Member	2020-06-05
0001669191-20-000295	2	Matthew Smart	Principal Financial Officer	2020-06-05
0001669191-20-000295	1	Brian Tinney	Principal Executive Officer	2020-06-05
0001811855-20-000003	1	Ashish Joshi	CEO	2020-06-05
0001691657-20-000002	1	/s/ Ajay Kishore	CEO, Director	2020-06-05
0001691657-20-000002	3	/s/Bernie Su	Director	2020-06-05
0001691657-20-000002	2	/s/Michael Chow	Director	2020-06-05
0001691657-20-000001	3	/s/Bernie Su	Director	2020-06-05
0001691657-20-000001	2	/s/Michael Chow	Director	2020-06-05
0001691657-20-000001	1	/s/ Ajay Kishore	CEO, Director	2020-06-05
0001670254-20-000421	2	Pavel Sakurets	CEO	2020-06-05
0001670254-20-000421	1	Konstantin Zuyev	Chief Technology Officers	2020-06-05
0001746059-20-000165	1	Heather Yunger	Owner and Founder	2020-06-05
0001665160-20-000735	1	Tarik Khribech	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-05
0001803497-20-000006	1	Benjamin James	Owner	2020-06-05
0001746059-20-000163	1	Susanne Bohnet	CEO	2020-06-05
0001803497-20-000005	1	Lauren McMillen	Owner	2020-06-05
0001665160-20-000733	1	Robert J. Tushinsky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-04
0001746059-20-000162	1	Justin Korby	Owner and Founder	2020-06-05
0001670254-20-000419	3	Brian Stollery	CEO	2020-06-04
0001670254-20-000419	2	Wesley Powell	Treasurer	2020-06-04
0001670254-20-000419	1	Yiqun (Hester) Li	COO	2020-06-04
0001669191-20-000291	2	Don Bielak	Principal Financial Officer	2020-06-05
0001669191-20-000291	1	Don Bielak	Principal Executive Officer	2020-06-05
0001669191-20-000291	4	Don Bielak	Board Member	2020-06-05
0001669191-20-000291	3	Don Bielak	Principal Accounting Officer	2020-06-05
0001766440-20-000001	1	Clark Pope	Owner	2020-06-05
0001665160-20-000723	1	Massimo Noja De Marco	Chief Executive Officer	2020-06-04
0001665160-20-000723	2	James Buckly Jordan	Principal Executive Officer and Director	2020-06-04
0001665160-20-000723	3	Kevin Morris	Principal Financial Officer and Principal Accounting Officer	2020-06-04
0001665160-20-000728	1	Clinton Osborn	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-06-04
0001665160-20-000731	1	Yogesh Sharma	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2019-01-03
0001665160-20-000729	1	Mamta Sonwalkar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2018-08-09
0001665160-20-000727	2	Kwasi Ansu	CMO, Manager, and Co-Founder	2020-06-04
0001665160-20-000727	1	Matthew Moroney	COO, Manager, and Co-Founder	2020-06-04
0001665160-20-000725	2	Tommaso Gecchelin	CTO	2020-06-04
0001665160-20-000725	1	Emmanuele Spera	CEO	2020-06-04
0001665160-20-000721	2	Mason Burnett	Director	2020-06-04
0001665160-20-000721	1	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-04
0001665160-20-000719	1	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-04
0001665160-20-000730	1	Carder Starr	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer	2020-06-04
0001665160-20-000726	1	Christine H. Callahan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officerr	2018-12-20
0001814211-20-000001	1	Aekeam Awad	CEO	2020-06-04
0001665160-20-000716	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-04
0001665160-20-000714	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-04
0001665160-20-000712	3	Cynthia P. Baron	Principal Financial Officer and Principal Accounting Officer	2020-06-04
0001665160-20-000712	1	Alessandro Rush Santarelli	CEO, Principal Executive Officer and Director	2020-06-04
0001665160-20-000712	2	Edgar D. McKean III	Director	2020-06-04
0001665160-20-000710	2	Laura L. Tezza	Director of Operations, Principle Financial Officer and Director and Principal Accounting Officer	2020-06-04
0001665160-20-000710	1	Peter J. Tezza II	CEO, Principal Executive Officer and Director	2020-06-04
0001665160-20-000707	1	Pete Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-04
0001746059-20-000161	1	Yu Ling Mark Davis	Owner and Founder	2020-06-04
0001742857-20-000002	1	G. Michael Weiksner	Manager	2020-06-04
0001796828-20-000004	1	Christopher Senegal	President/CEO	2020-06-03
0001735090-20-000001	3	Glenn Shimkus	Director	2020-06-03
0001735090-20-000001	2	Doug Lambert	Director	2020-06-03
0001735090-20-000001	1	Jay Sebben	Director	2020-06-03
0001670254-20-000416	4	Greg Spillane	CEO	2020-05-20
0001670254-20-000416	3	Scott Riley	Investor	2020-05-20
0001670254-20-000416	2	Nora B. Murphy	CFO	2020-05-20
0001670254-20-000416	1	Gregory D Parise	Member Board of Directors	2020-06-02
0001803912-20-000003	1	Oscar Delgado	Co-Owner	2020-06-03
0001665160-20-000705	1	Fathi Abdelsalam	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Office	2020-06-03
0001665160-20-000703	1	Ron Erickson	Director	2020-06-03
0001665160-20-000703	2	David Markowski	Principal Financial Officer, Principal Accounting Officer	2020-06-03
0001706937-20-000012	1	Christopher Sopher	CEO, President, Director	2020-06-03
0001706937-20-000012	4	Luis Perez	Director	2020-06-03
0001706937-20-000012	3	Bruce Pinchbeck	Director	2020-06-03
0001706937-20-000012	2	Rebekah Monson	Director	2020-06-03
0001670254-20-000415	2	Amy Krone	Director of Art	2019-07-08
0001670254-20-000415	1	Jacob McKean	CEO	2019-07-08
0001670254-20-000415	3	David Israel	Member, Board of Directors	2019-07-08
0001670254-20-000415	4	Chris Sarette	Chief Operations Officer	2019-07-07
0001805081-20-000003	2	Sara Ellis Conant	Founder, CEO, and Managing Member	2020-06-03
0001805081-20-000003	1	Michael Counts	Founder and Managing Member	2020-06-03
0001670254-20-000411	5	Thomas Glaser	Founding Partner, Chairman	2020-06-01
0001670254-20-000411	4	Fang Sun	Vice-President	2020-06-01
0001670254-20-000411	3	John E Gutzwiller	Board member	2020-06-01
0001670254-20-000411	2	Francis Glaser	Mr.	2020-06-01
0001670254-20-000411	1	Jeffrey Hatcher	Board of Director	2020-06-02
0001808580-20-000005	7	Trevor Pettennude	Director, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-06-02
0001808580-20-000005	6	Patrick Imeson	Director, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-06-02
0001808580-20-000005	5	Parker Imeson	COO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-06-02
0001808580-20-000005	4	Garrett Imeson	CMO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-06-02
0001808580-20-000005	3	Jessica Dyer	CFO/Secretary, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-06-02
0001808580-20-000005	1	Rob Imeson	Director/CEO, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-06-02
0001808580-20-000005	2	Bruce Cunningham	Director/President, issuer, principal executive officer, principal financial officer, controller and/or principal accounting officer	2020-06-02
0001804659-20-000002	1	/s/ Benito Labra	CEO & Director	2020-06-02
0001804659-20-000002	2	/s/ Daniel Sosunov	CTO & Director	2020-06-02
0001665160-20-000701	2	Remy J Sedlmayr	Principal Accounting Officer	2020-06-02
0001665160-20-000701	1	Steven R Sedlmayr	CEO, Principal Executive Officer and Director and Principal Financial Officer	2020-06-02
0001744757-20-000001	1	Cecilia Lenk	Manager	2020-06-01
0001670254-20-000409	4	Jim Venditti	President - Director of Operations	2020-05-29
0001670254-20-000409	1	Kenneth H. Siani	Secretary	2020-06-01
0001670254-20-000409	2	Matthew D. Belcher	Treasurer	2020-06-01
0001670254-20-000409	3	Amy M Venditti	Vice President	2020-06-01
0001670254-20-000407	3	Freyr Thor	Co-Founder, CEO	2020-05-29
0001670254-20-000407	1	Timothy Southwell	Chairman & Fouder	2020-06-01
0001670254-20-000407	2	Sarah Anne Southwell	Treasurer	2020-06-01
0001745680-20-000001	1	Sara Raffa	Co-Founder & Co-CEO	2020-06-01
0001665160-20-000700	1	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director	2020-06-01
0001801610-20-000004	1	Ross Franklin	Chief Executive Officer and Director	2020-06-01
0001813705-20-000001	1	Charles Moore	President	2020-06-01
0001665160-20-000695	1	Laurence Girard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-01
0001665160-20-000697	1	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-01
0001745680-20-000001	2	Linden Ellis	Co-Founder & Co-CEO	2020-06-01
0001803592-20-000001	4	/s/Charles-Andre Sauve	Director	2020-06-01
0001803592-20-000001	1	/s/Jean Jean Pelletier	CEO, Director	2020-06-01
0001803592-20-000001	3	/s/Stephan Fortier	Director	2020-06-01
0001803592-20-000001	2	/s/Kevin Harrington	Director	2020-06-01
0001803592-20-000001	5	/s/Bruno Gutton	Director	2020-06-01
0001746059-20-000160	1	Jason Carter	Owner and Founder	2020-06-01
0001811855-20-000001	1	Ashish Joshi	CEO	2020-06-01
0001790166-20-000005	1	Janine Yorio	Chief Executive Officer	2020-06-01
0001790166-20-000005	2	Compound Asset Management, LLC	Managing Member	2020-06-01
0001790166-20-000005	3	Jesse Stein	Chief Operating Officer (Principal Financial Officer and Principal Accounting Officer)	2020-06-01
0001665160-20-000690	1	Dan Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-06-01
0001686984-20-000004	1	Darren Sardoff	Director	2020-06-01
0001669191-20-000287	3	John Fanning Jr	Principal Accounting Officer	2020-06-01
0001669191-20-000287	1	John Fanning Jr	Principal Executive Officer	2020-06-01
0001669191-20-000287	4	John Fanning Jr	Board Member	2020-06-01
0001669191-20-000287	2	John Fanning Jr	Principal Financial Officer	2020-06-01
0001802096-20-000007	1	/s/ Brandon Stein	CEO & Director	2020-06-01
0001669191-20-000285	4	MICHAEL GABRIEL	Board Member	2020-06-01
0001669191-20-000285	1	MICHAEL GABRIEL	Principal Executive Officer	2020-06-01
0001669191-20-000285	2	MICHAEL GABRIEL	Principal Financial Officer	2020-06-01
0001669191-20-000285	3	MICHAEL GABRIEL	Principal Accounting Officer	2020-06-01
0001669191-20-000282	5	Michael Rosen	Board Member	2020-06-01
0001669191-20-000282	6	Kurt  Kramarenko	Board Member	2020-06-01
0001669191-20-000282	4	Harry Cendrowski	Board Member	2020-06-01
0001669191-20-000282	3	Philip Bock	Principal Accounting Officer	2020-06-01
0001669191-20-000282	2	Philip Bock	Principal Financial Officer	2020-06-01
0001669191-20-000282	1	Philip Bock	Principal Executive Officer	2020-06-01
0001670254-20-000406	1	Marc Dedonder	CCO	2020-05-29
0001670254-20-000406	2	Francois de landes de saint palais d'aussac	COO	2020-05-29
0001670254-20-000406	3	Matthieu Jost	CEO	2020-05-29
0001665160-20-000688	1	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-29
0001785164-20-000003	1	Neil Parsan by Sean Fuellhart POA	CEO	2020-05-29
0001104659-20-067852	1	/s/ Andrew Torba	CEO	2020-04-23
0001769923-20-000003	1	/s/ Shantanu Rana	CEO & Director	2020-05-29
0001769923-20-000003	2	/s/ Kamael Sugrim	COO & Director	2020-05-29
0001687610-20-000003	1	Arun Lal	CEO, principal executive officer, principal financial officer, controller, board of directors	2020-05-29
0001687610-20-000003	2	Rahul Kapoor	CPO/Co-Founder, Secretary, Director	2020-05-29
0001690474-20-000009	1	Jose Montero II	Director	2020-05-29
0001690474-20-000009	2	Jose Montero Sr.	Director	2020-05-29
0001746059-20-000159	1	Sofia Cerda Comparo	Owner and Founder	2020-05-29
0001669191-20-000279	3	Brian Spangle	Principal Accounting Officer	2020-05-29
0001669191-20-000279	4	Lonnie Johnson	Board Member	2020-05-29
0001669191-20-000279	5	Julianna  Smoot	Board Member	2020-05-29
0001669191-20-000279	6	Brian Spangle	Board Member	2020-05-29
0001669191-20-000279	2	Julianna  Smoot	Principal Financial Officer	2020-05-29
0001669191-20-000279	1	Lonnie Johnson	Principal Executive Officer	2020-05-29
0001670254-20-000404	1	Christopher Scott Brownrigg	Cidermaker	2020-05-28
0001665160-20-000682	1	Dan Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-29
0001746059-20-000157	1	Joe Dubose	Owner and Founder	2020-05-29
0001670254-20-000403	1	Nga Thi Howard	CEO and Cofounder	2020-04-27
0001670254-20-000403	2	Peter J Goodman	President & COO, Co-Founder	2020-04-27
0001665160-20-000679	1	Andrew Fox	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-29
0001665160-20-000678	1	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-29
0001670254-20-000401	2	Salman Ali	COO	2020-05-27
0001670254-20-000401	3	Sang Woo Nam	CEO/FOUNDER	2020-05-27
0001670254-20-000401	1	Serguei Vassiliev	Director	2020-05-28
0001746059-20-000155	1	Jossemar Tejada	Owner and Founder	2020-05-29
0001670254-20-000399	5	Chadwick Manning	Co-Founder & CEO	2020-05-27
0001670254-20-000399	2	Chadwick Manning	Co-Founder & CEO	2020-05-28
0001670254-20-000399	1	Chadwick Manning	Co-founder & CEO	2020-05-28
0001670254-20-000395	1	Nicholas Merten	Founder & CEO	2020-05-27
0001670254-20-000397	1	Tino Go	CEO and Co-founder	2020-05-27
0001670254-20-000393	1	Crystal Royce	CFO	2020-05-28
0001670254-20-000393	2	Ryan Egan	Co-founder & COO	2020-05-28
0001670254-20-000393	3	Janelle Briggs	Co-founder & CEO	2020-05-28
0001665160-20-000676	1	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-28
0001665160-20-000674	1	Jason Brown	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-28
0001670254-20-000392	1	Marc Dedonder	CCO	2020-05-28
0001670254-20-000392	2	Francois de landes de saint palais d'aussac	COO	2020-05-28
0001670254-20-000392	3	Matthieu Jost	CEO	2020-05-28
0001665160-20-000672	1	Jeff Tacy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-28
0001670254-20-000399	4	Himanshu Shah	CTO	2020-05-27
0001670254-20-000399	3	Ravi kurani	Cpo	2020-05-27
0001792706-20-000001	3	Dror Tepper	Director	2020-05-28
0001792706-20-000001	2	Julia Solooki	Solookiresident, Chairman of the Board and a Director	2020-05-28
0001792706-20-000001	1	Lior Shafir	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer and a Director	2020-05-28
0001792706-20-000001	4	Solomon Mayer	Director	2020-05-28
0001665160-20-000670	1	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-28
0001665160-20-000668	1	Andrew Fox	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-28
0001644600-20-000011	1	Michel Bayan	CEO	2020-05-28
0001644600-20-000011	2	Jordan Zommick	CTO	2020-05-28
0001644600-20-000008	2	Jordan Zommick	CTO	2020-05-28
0001644600-20-000008	1	Michel Bayan	Founder, CEO	2020-05-28
0001665160-20-000665	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-28
0001665160-20-000663	1	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-28
0001687610-20-000001	2	Rahul Kapoor	CPO/Co-Founder, Secretary, Director	2020-05-28
0001687610-20-000001	1	Arun Lal	CEO, principal executive officer, principal financial officer, controller, board of directors	2020-05-28
0001669191-20-000274	2	Christopher Suser	Principal Financial Officer	2020-05-28
0001669191-20-000274	1	Christopher Suser	Principal Executive Officer	2020-05-28
0001669191-20-000274	3	Christopher Suser	Principal Accounting Officer	2020-05-28
0001669191-20-000274	4	Christopher Suser	Board Member	2020-05-28
0001665160-20-000662	1	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-28
0001773714-20-000002	1	Oleg Cheine	CEO	2020-05-28
0001778755-20-000001	1	Gal Rozov	Principal Executive Officer, Controller	2020-05-27
0001778755-20-000001	2	Uri Ben-Or	Chief Financial Officer	2020-05-27
0001778755-20-000001	5	Gali Beh	Principal Executive Officer	2020-05-27
0001778755-20-000001	4	Ronen Melnik	Board Member	2020-05-27
0001778755-20-000001	3	Don Norman	Board Member	2020-05-27
0001780439-20-000029	10	Carlton Lamar Robinson	Director, Board Member	2020-05-27
0001780439-20-000029	9	Suzanne Marie Bearry	Director, EVP Channel Partners	2020-05-27
0001780439-20-000029	8	Munir Ramzam Valiani	Director, CFO	2020-05-27
0001780439-20-000029	7	Matthew James Offers	Director, EVP	2020-05-27
0001780439-20-000029	6	Kristin Marie Scheurer	Director, CMO	2020-05-27
0001780439-20-000029	5	Holly Davis	Director, CTO	2020-05-27
0001780439-20-000029	4	Dwight Andrew Skyers	Director, EVP	2020-05-27
0001780439-20-000029	2	Cynthia Maylon Wood	COO	2020-05-27
0001780439-20-000029	1	Curtis Richard Wood	CEO	2020-05-27
0001780439-20-000029	3	David Charles Braun	Director, GC	2020-05-27
0001811967-20-000003	1	Jason Perry	CEO	2020-05-28
0001665160-20-000661	1	Morgan Bierschenk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Geoship SPC	2020-05-27
0001746397-20-000001	1	Joh H Gallagher Jr	Managing Director	2020-05-27
0001665160-20-000658	1	Morgan Bierschenk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Geoship SPC	2020-05-27
0001669191-20-000270	3	Lawrence Charles	Principal Accounting Officer	2020-05-27
0001669191-20-000270	2	Lawrence Charles	Principal Financial Officer	2020-05-27
0001669191-20-000270	5	Scott Huthmacher	Board Member	2020-05-27
0001669191-20-000270	1	Lawrence Charles	Principal Executive Officer	2020-05-27
0001669191-20-000270	4	Lawrence Charles	Board Member	2020-05-27
0001805526-20-000002	1	Blake Janover	President of Blake Elliot Inc., Manager	2020-05-27
0001746059-20-000153	1	William Burt Hamner	Owner and Founder	2020-05-27
0001665160-20-000656	1	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-27
0001665160-20-000656	2	Mason Burnett	Director	2020-05-27
0001665160-20-000655	1	Richard Marino	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-27
0001665160-20-000654	1	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer	2020-05-27
0001807883-20-000002	1	Kevin Jackey	Managing Partner	2020-05-27
0001665160-20-000653	1	Sandra W. Marlowe	Chief Executive officer and Chairman of the Executive Board, Principal Financial Officer and Principal Accounting Officer	2020-05-27
0001669191-20-000267	2	Wilder  Rumpf	Principal Financial Officer	2020-05-27
0001669191-20-000267	3	Wilder  Rumpf	Principal Accounting Officer	2020-05-27
0001669191-20-000267	4	Wilder  Rumpf	Board Member	2020-05-27
0001669191-20-000267	1	Wilder  Rumpf	Principal Executive Officer	2020-05-27
0001665160-20-000651	1	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-26
0001810810-20-000003	1	Sharon Murray	Co-Owner	2020-05-27
0001669191-20-000263	7	Floyd Kephart	Board Member	2020-05-27
0001669191-20-000263	6	Jason Ozur	Board Member	2020-05-27
0001669191-20-000263	5	Blair Buick	Board Member	2020-05-27
0001669191-20-000263	4	Candice  Rauter	Board Member	2020-05-27
0001669191-20-000263	3	Candice  Rauter	Principal Accounting Officer	2020-05-27
0001669191-20-000263	2	Candice  Rauter	Principal Financial Officer	2020-05-27
0001669191-20-000263	1	Jason Ozur	Principal Executive Officer	2020-05-27
0001670254-20-000389	1	Reed Woogerd	Director of Operations	2020-05-26
0001670254-20-000389	2	MAHMOOD Z. MUMTAZ	CFO	2020-05-25
0001670254-20-000389	3	Hans Goss	Founder/CEO	2020-05-25
0001679373-20-000001	1	Brandi DeCarli	Founding Partner	2020-05-26
0001750513-20-000001	1	Sean Kanter	Owner Operator	2020-05-26
0001810810-20-000002	1	Sharon Murray	Co-Owner	2020-05-26
0001665160-20-000649	1	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-26
0001654300-20-000004	1	Neville Golvala	CEO	2020-05-26
0001654300-20-000004	2	Ronald Buckner	EVP COO/CFO	2020-05-26
0001669191-20-000261	1	John McMillian	Principal Executive Officer	2020-05-26
0001669191-20-000261	2	Normand Rheault	Principal Financial Officer	2020-05-26
0001669191-20-000261	3	Carrie Fair	Principal Accounting Officer	2020-05-26
0001669191-20-000261	6	Carrie Fair	Board Member	2020-05-26
0001669191-20-000261	5	John McMillian	Board Member	2020-05-26
0001669191-20-000261	4	Normand Rheault	Board Member	2020-05-26
0001805526-20-000001	1	/s/ Blake Janover	President of Blake Elliot Inc., Manager	2020-05-26
0001746059-20-000152	1	Carl Lavin	Owner and Founder	2020-05-26
0001793868-20-000003	1	Nicholas Weiss	Co-Owner	2020-05-26
0001752109-20-000005	1	Ena Jones	President / CEO	2020-05-26
0001780439-20-000028	4	Brandon Joseph Palmer	Controller	2020-05-26
0001780439-20-000028	3	Peter Richard McDermott	Member	2020-05-26
0001780439-20-000028	1	Theodore King Mitzlaff	Chief Executive Officer	2020-05-26
0001780439-20-000028	2	Ryan Patrick Thiel	Vice President	2020-05-26
0001665160-20-000647	1	Greg Johnson	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2020-05-23
0001669191-20-000259	8	George Perry	Board Member	2020-05-26
0001669191-20-000259	7	Thomas Humphries	Board Member	2020-05-26
0001669191-20-000259	5	James Harris	Board Member	2020-05-26
0001669191-20-000259	4	Nikolaos Tezapsidis	Board Member	2020-05-26
0001669191-20-000259	3	James Harris	Principal Accounting Officer	2020-05-26
0001669191-20-000259	2	James Harris	Principal Financial Officer	2020-05-26
0001669191-20-000259	1	Nikolaos Tezapsidis	Principal Executive Officer	2020-05-26
