ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001827012-20-000002	1	Cake Cabin LLC	Todd James Henry	Owner
0001670254-20-001119	1	HealtheMed, Inc.	Ron Mandelbaum	CRO
0001796106-20-000001	1	Genius Juice, LLC	/s/Alex Bayer	CEO, Director
0001670254-20-001118	1	GEOTOLL, INC.	Richard Carrier	CEO
0001811444-20-000004	1	Brass Clothing LLC	Katelyn Demo	Manager
0001746059-20-000425	1	Tuck N Reds, LLC	Charles Harrell	CEO
0001834812-20-000001	1	Carmmunity, Inc.	Daniel Balto	CEO
0001825822-20-000001	1	Jinjo LLC	Jo Seph Cho	Owner
0001670254-20-001117	1	CLASSIFIED FILMS LLC	Dani Barker	Writer/Producer/Actor in Follow Her
0001806372-20-000005	1	Dollaride, Inc.	Sulaiman Sanni	CEO, Director
0001833050-20-000002	1	DSC Hospitality LLC	Richard Stanza	Member
0001746059-20-000424	1	Great Road Equity Partners, Inc	Dan Millen	Owner and CoFounder
0001746059-20-000423	1	Island Scoops, LLC	Walter Loos	Owner and CoFounder
0001746059-20-000422	1	Settle Down, LLC	Giovanni Albanese	Owner and CoFounder
0001816293-20-000004	1	Wind Craft Aviation Inc.	Alexander J. Taylor	Founder/CEO
0001665160-20-001503	1	Shacksbury Holdings Inc.	Colin Davis	President, CEO, Principal Financial Officer, Controller, and Director for Shacksbury Holdings Inc.
0001665160-20-001502	1	COMSERO, INC.	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-001113	1	Gym Rat Films LLC	Joshua Murray	Manager, Producer, Actor
0001670254-20-001109	1	NAVISGO LLC DBA NAVISYO	Alexander Michaels	Founder
0001670254-20-001111	1	Do Well Do Good Corp.	Rachel Shapiro	Founder/Director
0001670254-20-001107	1	BrainScanology Inc	Dave Nguyen	Co-Founder & CEO
0001670254-20-001115	1	gameSense Sports, Inc.	David Raymes	COO & Strategic Partnerships
0001746059-20-000421	1	TIEF, LLC	Franklin Tiefenauer	Owner and Founder
0001830909-20-000006	1	6d bytes inc.	Vipin Jain	Co-Founder & CEO
0001821982-20-000004	1	Lumineux Chocolate LLC	Benjamin Snyder	Principal Executive Officer
0001769210-20-000001	1	MEALTHY, INC.	/s/ Casey Musick	CEO, Director
0001665160-20-001501	1	Ryca Motors, Inc.	Casey Stevenson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000773	1	Defynance Holdings, Inc.	Farrukh Siddiqui	Principal Executive Officer
0001669191-20-000771	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001669191-20-000769	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001746059-20-000419	1	Big Thicket Distilling Co LLC	Joseph Breda	CEO
0001670254-20-001106	1	Active Faith Inc.	Lanny Smith	CEO
0001670254-20-001103	1	The LYC Products Company, Inc	Anthony Ferguson	Founder/CEO
0001670254-20-001101	1	Aretanium Executive Group, Inc.	William Reed	CEO
0001742162-20-000011	1	Consumer Cooperative Group Inc	Tanen Andrews	Founder/CEO
0001831893-20-000003	1	Didactic, Inc.	/s/Gagan Biyani	CEO, Director
0001834651-20-000001	1	Black Cat Market LLC	Olivia Ciotoli	Co-Owner
0001746059-20-000418	1	Seven Sisters Brewery LLC	Dale Clark	Owner and CoFounder
0001746059-20-000417	1	Camino Brewing Company, LLC	Allen Korenstein	CEO and Co-Founder
0001817694-20-000002	1	UpChoose, PBC	Ali El Idrissi	Chief Executive Officer
0001746059-20-000416	1	Groundlion Brewing Company, LLC	Samuel Brown III	Owner and CoFounder
0001746059-20-000415	1	Big Chief Brewing, LLC	Mark Dashner	Owner and Founder
0001746059-20-000414	1	Reel Big Flix, LLC	Alec Ferguson	Owner and Founder
0001746059-20-000413	1	McKai Brewing LLC	Mark Camlin	President
0001746059-20-000412	1	Chivanada, LLC	Daniel Yarzagaray	Owner and CoFounder
0001669191-20-000767	1	Laegacy Inc.	Dwi Sutandar	Principal Executive Officer
0001669191-20-000765	1	Backers Inc.	Brian Tinney	Principal Executive Officer
0001821982-20-000003	1	Lumineux Chocolate LLC	Benjamin Snyder	Principal Executive Officer
0001670254-20-001099	1	Project M Group LLC	Enrique Abeyta Ubillos	CEO & Founder
0001669191-20-000763	1	Carii, Inc.	Denise Hayman-Loa	Principal Executive Officer
0001816601-20-000009	1	Creative 3D Technologies, Inc.	Ethan Baehrend	Founder & CEO
0001666081-20-000002	1	WellWell LLC	/s/ Sagan Schultz	CEO, Director
0001807049-20-000007	1	Woofy, Inc.	Arjun Rai	Founder and CEO
0001665160-20-001499	1	Alelo Inc.	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board
0001834389-20-000001	1	Driftwood Oven LLC	Neil Blazin	Owner
0001832281-20-000001	1	PLLAY Labs Incorporated	Shawn Gunn	CEO
0001807049-20-000006	1	SmartSoda Holdings, Inc.	Lior Shafir	Chief Executive Officer
0001807049-20-000005	1	Humble Shoe Company, Inc.	Tina Bhojwani	CEO
0001834246-20-000001	1	RC Waterfall LLC	Robyn Fossen	CEO
0001833385-20-000001	1	Clegg Ventures, Inc.	Justin Clegg	President
0001670254-20-001097	1	Cortex Automation Inc.	Matt Peters	Chief Customer Officer
0001669191-20-000755	1	PetroFunders Inc.	Ryan Werking	Principal Executive Officer
0001669191-20-000752	1	MILLENNIAL FERTILITY CO. LLC	Philip Bock	Principal Executive Officer
0001820285-20-000005	1	Kobrelms LLC	Joseph Yuyi	Founder & CEO
0001808913-20-000006	1	Levered Learning, Inc.	Mitchell Slater	CEO
0001670254-20-001096	1	Artesano Rum Corporation	Jose Muoz	Business Development Officer
0001665160-20-001497	1	Flower Turbines, Inc.	Mark Daniel Farb	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001830612-20-000001	1	Freelancers, LLC	Natalie Madsen	Executive Producer
0001808913-20-000005	1	Blended Sense, Inc.	Abigail Rose Baez	CEO
0001808913-20-000004	1	H Influencer Collective Inc.	Shannon Bray	CEO
0001808913-20-000003	1	Renewal Mill, PBC	Claire Schlemme	Chief Executive Officer
0001778006-20-000006	1	Weeds Never Sleep LLC	Michael Peterson	Managing Partner
0001780439-20-000070	1	Lunchwale,Inc.	Gopi Kantamneni	CEO & Founder
0001669191-20-000750	1	MUSTWATCH LLC	Chelinde Edouard	Principal Executive Officer
0001670254-20-001094	1	Distilled Bath and Body, Inc.	Erica L Feucht	CEO
0001751606-20-000007	1	FAVER, INC.	Brandon Towner	Chief Executive Officer
0001620704-20-000007	1	MED-X, INC.	Ronald J. Tchorzewski by Sean Fuellhart, POA	CFO
0001746059-20-000411	1	Coquette LLC	Caitlin Olsen	Owner and Founder
0001765252-20-000006	1	QWIKLEAF LLC	Neil Biafore	CEO
0001817571-20-000006	1	COI Energy Services, Inc.	/s/ SaLisa Berrien	CEO & Director
0001746059-20-000410	1	White Elk Tea & Coffee Co	Christopher Perron	Owner and Founder
0001665160-20-001496	1	Charron Favreau, SPC	Kurt Charron	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001495	1	COMMUNITYx, inc.	Chloe Sledd	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000748	1	Dome Audio Inc.	Benjamin White	Principal Executive Officer
0001804624-20-000001	1	MONKEY WRENCH BREWING COMPANY, LLC	David Wayne Baxter	CEO
0001669191-20-000746	1	Shockwave Motors, Inc.	John McMillian	Principal Executive Officer
0001669191-20-000744	1	Domestic Brands Inc	Lawrence Charles	Principal Executive Officer
0001665160-20-001494	1	Clear Genius Inc.	Harry R. Kraatz	CEO, Principal Executive Officer and Director
0001746059-20-000409	1	Wackadoo Brewing LLC	Steven Fuller	Owner and Founder
0001746059-20-000408	1	Stoneman Brewery LLC	Justin Korby	Owner and Founder
0001665160-20-001493	1	Mycocycle, Inc.	Joanne Rodriguez	CEO, Principal Executive Officer and Director, President ,Principal Financial Officer, Principal Accounting Officer, Secretary and Treasurer
0001830593-20-000005	1	Matt Corman Collective LLC	Matt Corman	CEO
0001830593-20-000003	1	Matt Corman Collective LLC	Matt Corman	CEO
0001829247-20-000005	1	BullFrog AI Holdings, Inc.	Vininder Singh	CEO and Chairman
0001665160-20-001490	1	Honeydrop, Inc.	Andrew Lorig	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001488	1	Innovative Eyewear Inc	Harrison Gross	CEO, Principal Executive Officer, Director
0001669191-20-000742	1	MAGFAST LLC	Seymour Segnit	Principal Executive Officer
0001665160-20-001486	1	Tapville Franchising, Inc.	Joseph Tota	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000740	1	GenesisAI Corporation	Archil Cheishvili	Principal Executive Officer
0001669191-20-000738	1	THB Holdco, LLC	Christopher Darnell	Principal Executive Officer
0001665160-20-001483	1	Van Robotics, Inc.	Laura Boccanfuso	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001482	1	MF Fire, Inc.	Paul LaPorte	CEO, Principal Executive Officer and Director
0001666102-20-000028	1	Quasi Rent LLC	chun hin leung	Founder & CEO
0001669191-20-000735	1	Puro Trader, Inc dba Yahyn	Joshua  Leavitt	Principal Executive Officer
0001670254-20-001092	1	X Wine Railroad	Michael Barron	CEO
0001830593-20-000001	1	Matt Corman Collective LLC	Matt Corman	CEO
0001665160-20-001478	1	Mazarine, Inc.	Jamin Finlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001477	1	The OLLO Group Inc.	William Howes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001801613-20-000002	1	Nada Holdings, Inc.	/s/John Green	Chief Executive Officer
0001665160-20-001474	1	ABH Holdco, Inc.	Brandon Perry	CEO, Principal Executive Officer and Director
0001792116-20-000003	1	2270 Platt LLC	Joseph Jonna	Co-Manager
0001827501-20-000003	1	Modgarden (USA), Inc.	Aamar Khwaja	President, CEO
0001830708-20-000002	1	Make a Difference 365, Inc	Mark A. Jones by Sean Fuellhart POA	Chief Visionary Officer
0001746059-20-000406	1	Hood Relics LLC	Amy Collado	Owner and Founder
0001740075-20-000003	1	Ecoventz Inc.	Andreas Roussos	CEO
0001665160-20-001472	1	Capsul inc.	Tina Cheng	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000733	1	MAGFAST LLC	Seymour Segnit	Principal Executive Officer
0001669191-20-000731	1	MAGFAST LLC	Seymour Segnit	Principal Executive Officer
0001669191-20-000729	1	Laegacy Inc.	Dwi Sutandar	Principal Executive Officer
0001665160-20-001471	1	Solectrac, Inc.	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001466	1	Fluz App Inc	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-001090	1	VISPIRI Inc.	Reese Edwards	Chief Financial Officer
0001746059-20-000405	1	JK WILLIAMS DISTILLING, LLC	Andrew Faris	President
0001670254-20-001088	1	Automated Coffee Shop, Inc	Adrian Deasy	Founder and CEO
0001665160-20-001465	1	SoloQi Corp	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001464	1	Gift of College, Inc.	Wayne Weber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000727	1	Monetran, LLC	Don Bielak	Principal Executive Officer
0001669191-20-000725	1	Dj Holdings, LLC	Jason Hebert	Principal Executive Officer
0001669191-20-000723	1	Transparent Path spc	Eric Weaver	Principal Executive Officer
0001670254-20-001087	1	Sniffy Labs Inc.	Howard Shyng	Co-Founder & President
0001669191-20-000720	1	Hubsai, Inc.	Mike Ghodoosian	Principal Executive Officer
0001670254-20-001084	1	Toffee, Inc.	Yousef Abdulhassan	Founder
0001827386-20-000002	1	JB-NY Distributors, Inc.	/s/Jason Sherman	CEO, Director
0001820285-20-000004	1	Kobrelms LLC	Joseph Yuyi	Founder & CEO
0001746059-20-000403	1	Island Scoops, LLC	Walter Loos	Owner and CoFounder
0001830792-20-000003	1	KGJMK Opco Inc.	James Shih	CEO, Director
0001669191-20-000718	1	The Feel Good Lab LLC	Ryan Gresh	Principal Executive Officer
0001746059-20-000401	1	Lowe Management Services LLC	Steven Lowe	Owner and Founder
0001822064-20-000005	1	Sister Sunflower Ltd	Kay Henderson	Owner
0001822064-20-000004	1	Social Coffee BR LLC	Dillon Farrell	Owner
0001831343-20-000002	1	LBBC Holdings LLC	Elizabeth Hartzell	Manager
0001670254-20-001082	1	El Condor, LLC	Nicolas Simon	CEO
0001665160-20-001462	1	Hundy, Inc.	Pete Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001776715-20-000002	1	Flower Street Docs, LLC	/s/ Adam Carolla	Manager
0001669191-20-000711	1	Watch Party LLC	Chelinde Edouard	Principal Executive Officer
0001670254-20-001081	1	Real & Open Corporation d/b/a Tiro	Elliott Goodman	Co-founder
0001665160-20-001460	1	El Tinieblo International, Inc.	Brian Gale	CEO, Principal Executive Officer and Director
0001669191-20-000709	1	Vymedic Inc.	Cynthia Winning	Principal Executive Officer
0001665160-20-001458	1	Atmos Home Inc.	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001456	1	Baqua Inc.	Sandra W. Marlowe	Chief Executive Officer
0001665160-20-001455	1	Hawaiian Ola Brewing Corp	Brett Jacobson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001454	1	Rayton Solar, Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-001080	1	teleCalm, Inc.	Tavis Schriefer	Founding CEO
0001665160-20-001452	1	BIONICLOGIC INC	Joshua Goldstein	President and CEO, Principal Executive Officer and Director
0001812932-20-000004	1	Unikorn Inc.	Srivatsava Gorthy	Founder and CEO
0001670254-20-001079	1	Fetch! Gourmet Dog Treats, LLC	John Griveas	Vice President
0001670254-20-001077	1	Soraban, Inc.	Enoch Ko	Founder/CEO
0001816601-20-000007	1	Creative 3D Technologies, Inc.	Ethan Baehrend	Founder & CEO
0001670254-20-001076	1	Envel, Inc.	Matthew Armandi	Chief Financial Officer
0001670254-20-001074	1	Bee Mortgage App, Inc.	Curtis Wood	Co-founder & CEO
0001670254-20-001073	1	Kazoo LLC	Peter J Goodman	Chief Executive Officer
0001669191-20-000707	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001669191-20-000706	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001669191-20-000705	1	Deuce Drone LLC	Rhett Ross	Principal Executive Officer
0001670254-20-001071	1	The Co-Own Company LLC	Jason Lewiston	President
0001746059-20-000399	1	Charlie Foxtrot Brewing, LLC	Nicolas J York	Owner and CoFounder
0001767357-20-000003	1	H & G Science, Inc.	Ed Glicken by Sean Fuellhart POA	CEO
0001670254-20-001069	1	Yes Chef App, Inc.	Kevin Winston	Founder
0001665160-20-001451	1	Como Audio, Inc	Thomas DeVesto	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001450	1	Saucy Brew Works LLC	Brent Zimmerman	CEO, Principal Executive Officer and Director/Manager
0001796295-20-000005	1	Nuu Rez Inc	Noelle Randall by Sean Fuellhart POA	CEO
0001816293-20-000003	1	Wind Craft Aviation Inc.	Alexander J. Taylor	Founder/CEO
0001665160-20-001448	1	Up Sonder, Inc.	Derek Waleko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-001067	1	Intentional Gap Year Inc.	Celeste Rajczi	Co-Founder | CEO
0001780439-20-000069	1	Bee Mortgage App, Inc.	Curtis Richard Wood	CEO
0001665160-20-001444	1	Arc Footwear, Corp.	Sean Clarke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001808208-20-000002	1	Furry Fortune The Movie, LLC	Brad Wilson	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer and sole manager
0001822801-20-000002	1	KhemoSafe Inc.	Louis M. Soto by Sean Fuellhart POA	CEO
0001746059-20-000397	1	Amani Nicol Wellness LLC	Nikia Brown Sweeney	Owner
0001746059-20-000395	1	Fresh Start Market, Inc.	Bonnie Corso	President
0001669191-20-000700	1	Watch Party LLC	Chelinde Edouard	Principal Executive Officer
0001533849-20-000006	1	Oscilla Power, Inc.	/s/ Balakrishnan Nair	President & CTO
0001833081-20-000001	1	Compostable Inc.	Monique Figueiredo	CEO
0001823421-20-000001	1	Remedy Processors LLC	Jason Burstein	CEO
0001830909-20-000005	1	6d bytes inc.	Vipin Jain	Co-Founder & CEO
0001669191-20-000698	1	Vymedic Inc.	Cynthia Winning	Principal Executive Officer
0001833050-20-000001	1	DSC Hospitality LLC	Jonathan Hartzell	Managing Member
0001665160-20-001440	1	MentalHappy Inc	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001437	1	Vital Card, Inc.	Chris Bridges	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000696	1	MAGFAST LLC	Seymour Segnit	Principal Executive Officer
0001669191-20-000694	1	MAGFAST LLC	Seymour Segnit	Principal Executive Officer
0001665160-20-001435	1	The Luving Company	Ashi Jelinek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000394	1	DEBELLATION BREWING CO.	David Goodell	CEO
0001830452-20-000002	1	Noe Jr LLC	Noelani Maglinti	President
0001670254-20-001066	1	WTF WHERES THE FOODTRUCK LLC	Nicholas Spindel	Founder & CEO of Where's The Foodtruck
0001746059-20-000393	1	Cajun Spice, LLC	Lindsey Bradshaw	Owner and Founder
0001746059-20-000392	1	Bugs Beachin Shaved Ice LLC	Dakotah-Rae Mick	Owner and Founder
0001669191-20-000690	1	PromoShare, Inc.	Ernesto Pedroza	Principal Executive Officer
0001669191-20-000688	1	Deuce Drone LLC	Rhett Ross	Principal Executive Officer
0001665160-20-001430	1	Care Angel, Inc.	Wolf Shlagman	CEO, Principal Executive Officer and Director
0001665160-20-001433	1	Battle Approved Motors Inc.	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer
0001830829-20-000001	1	FourQ Technologies Inc.	Elizabeth Cooper	Co - Chief Executive Officer
0001696945-20-000009	1	Jauvtis Engineering, Inc.	Christian Okonsky	Executive Director
0001780439-20-000068	1	Lunchwale,Inc.	Gopi Kantamneni	CEO & Founder
0001811508-20-000003	1	popshop, Inc.	/s/ Nathan Franco	CEO, Director
0001669191-20-000685	1	Acquire Skills and Knowledge Education Inc.	Ruth Nemire	Principal Executive Officer
0001746059-20-000391	1	FJD Partners, LLC	Joshua Rinier	CMO
0001670254-20-001065	1	Eureka Analytics Inc.	Manu Stephen	Co-founder & CEO
0001669191-20-000681	1	Neurotez Inc.	Nikolaos Tezapsidis	Principal Executive Officer
0001670254-20-001063	1	Kachinga, Inc.	John McIntyre	CEO
0001670254-20-001061	1	3 Minute Management LLC	Brett Williams	President/Cofounder
0001821982-20-000001	1	Belladinas Easley LLC	Megan Leccese	Owner
0001746059-20-000389	1	Lowe Management Services LLC	Steven Lowe	Owner and Founder
0001665160-20-001428	1	Swabbies Tech, Inc.	Carman Cook	CEO, Principal Executive Officer and Director
0001670254-20-001060	1	OsNovum	Gregory Steiner	CEO SteinerBio and OsNovum
0001670254-20-001059	1	Palmia Corporation	Robert Nathanson	CEO
0001665160-20-001426	1	Sol Boards, Inc.	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001425	1	A7FL Inc	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001780439-20-000067	1	Flatland, LLC	Nicholas Joseph Klimas	Owner and Co-CEO
0001669191-20-000679	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001669191-20-000677	1	Resolve Networks, Inc.	Ted Darr	Principal Executive Officer
0001669191-20-000675	1	ACK Right Endeavors LLC	Jack McDaniel	Principal Executive Officer
0001670254-20-001056	1	GEOTOLL, INC.	Richard Carrier	CEO
0001665160-20-001424	1	One Roq Spirits, LLC	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001821328-20-000003	1	Oakwood Ave., LLC	/s/ Michael Benatar	CEO, Director
0001665160-20-001423	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-20-000673	1	Laegacy Inc.	Dwi Sutandar	Principal Executive Officer
0001806951-20-000003	1	CrowdChayne, Inc.	Francis Cid	CEO
0001644600-20-000028	1	EdenLedger, Inc.	Michael Golomb	Founder and CEO
0001665160-20-001421	1	Signature Athletics, Inc.	Dan Soviero	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001829628-20-000001	1	7810 Boeing Ave LLC	Megan Blu	Manager
0001665160-20-001420	1	Angry Boy Inc.	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000388	1	Gorges Brewing LLC	Steven Preece	CEO
0001665160-20-001419	1	Vestaboard, Inc	Dorrian Porter	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001415	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001830792-20-000001	1	KGJMK Opco Inc.	James Shih	CEO, Director
0001826308-20-000003	1	Tuttle Twins Show, LLC	Benton Crane	Executive Director
0001669191-20-000671	1	ACK Right Endeavors LLC	Jack McDaniel	Principal Executive Officer
0001670254-20-001054	1	Underwater Torpedo League Inc	Prime Hall	Founder & CEO
0001670254-20-001052	1	I Got It Holdings Corp.	Nicole Johnson	Co-Founder
0001670254-20-001050	1	goimagine, PBC	Jonathan Lincoln	Founder
0001805526-20-000005	1	Janover Ventures LLC	Blake Janover	President of Blake Elliot Inc., Manager
0001670254-20-001048	1	TransitNet LLC	Eric Jackson	CEO and Co-Founder
0001824627-20-000001	1	Perfitly, LLC	Dave Sharma	Co-Founder & CEO
0001670254-20-001046	1	Maisonx, LLC	Jesse Pliner	Founder & CEO
0001821328-20-000002	1	Oakwood Ave., LLC	/s/ Michael Benatar	CEO, Director
0001805526-20-000004	1	Janover Ventures LLC	/s/ Blake Janover	President of Blake Elliot Inc., Manager
0001826819-20-000001	1	4URSPACE LLC	Stefano Sanchini	Chief Executive Officer
0001665160-20-001414	1	Hundy, Inc.	Peter Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-20-000386	1	Wackadoo Brewing LLC	Steven Fuller	Owner and Founder
0001746059-20-000385	1	Domaselo, LLC	Emil Hristov	CEO
0001813411-20-000010	1	Buy Back Baton Rouge LLC	Newton Julien Gordon	President/CEO
0001670254-20-001044	1	WebTez, Inc. d/b/a ModVans	Pj Tezza	Co-Founder/CEO
0001746059-20-000384	1	Punky's Bottle Shop, Inc.	Jared Forsythe	Owner and CoFounder
0001665160-20-001413	1	SurelyWell, Inc.	Asher Genoot	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001813411-20-000009	1	Buy Back Baton Rouge LLC	Newton Julien Gordon	President/CEO
0001665160-20-001412	1	ZenSpace Inc	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001411	1	Northeast Productions, Inc.	William R. Graening	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-20-001042	1	PHARM ROBOTICS, LLC	Marinus Dijkstra	CEO & Co-Founder
0001669191-20-000668	1	T2M LLC	James Anderson	Principal Executive Officer
0001669191-20-000666	1	3rdDegree, LLC	Shauna Holland	Principal Executive Officer
0001669191-20-000664	1	GenesisAI Corporation	Archil Cheishvili	Principal Executive Officer
0001669191-20-000662	1	Resolve Networks, Inc.	Ted Darr	Principal Executive Officer
0001746059-20-000382	1	MMGT, Inc.	Gerald Christian	Owner and Founder
0001746059-20-000381	1	Brato Brewhouse & Kitchen LLC	Jonathan Gilman	Co-Founder
0001831368-20-000002	1	Rogue Space Systems Corp	Jeromy Grimmett by Sean Fuellhart POA	CEO
0001670254-20-001041	1	Soulmate Brewing Company	Jonathan Mogor	Founder and CEO
0001665160-20-001410	1	Charron Favreau, S.P.C.	Kurt Charron	CEO, President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001408	1	Real McCoy Tea Co	Chris McCoy	CEO, Principal Executive Officer and Director
0001831919-20-000002	1	Scoot Scoot Cold Brew LLC	Kari DeGraff	Owner
0001746059-20-000380	1	DEBELLATION BREWING CO.	David Goodell	CEO
0001792013-20-000004	1	BatteryXchange, Inc.	Desmond Wiggan	CEO
0001665160-20-001407	1	Cadi, Inc.	Tyler Gottstein	CEO and Majority Director of the board, Principal Executive Officer.
0001746059-20-000379	1	Gorges Brewing LLC	Steven Preece	CEO
0001669191-20-000659	1	TrippBio, Inc.	Billy Meadow	Principal Executive Officer
0001670254-20-001038	1	Easymove Inc	Emin Aliyev	Founder / CEO
0001670254-20-001036	1	Loan Automatic, LLC	Eric Burney	CEO & Co-Founder
0001669191-20-000657	1	The Feel Good Lab, LLC	Ryan Gresh	Principal Executive Officer
0001669191-20-000654	1	The Feel Good Lab, LLC	Ryan Gresh	Principal Executive Officer
0001669191-20-000652	1	T2M LLC	James Anderson	Principal Executive Officer
0001823182-20-000001	1	Ei.Ventures, Inc.	David Nikzad	Chief Executive Officer
0001830012-20-000001	1	DCDT LLC	Kevin McKeand	Chief Executive Offiver
0001831934-20-000001	1	Camp Delaware Brewing Co LLC	Todd Tucky	Owner
0001803239-20-000003	1	Roostar Restaurant Group LLC	Duy Nguyen	Managing Member
0001817438-20-000002	1	Raindrop Texting Solutions, Inc	Mike Brown by Sean Fuellhart POA	Partner
0001824566-20-000003	1	Rollin' Vets Group Inc.	Katharine Eick	Sole Director of the Board of Directors
0001831368-20-000001	1	Rogue Space Systems Corp	Jeromy Grimmett by Sean Fuellhart POA	CEO
0001670254-20-001034	1	eZdia Inc	Deepak Goyal	CEO
0001827592-20-000002	1	Akua Life, PBC	/s/ Courtney Boyd Myers	CEO, Director
0001670254-20-001033	1	Petri Bio Inc.	Shu Li	Co-Founder
0001665160-20-001406	1	Clearwater Distilling Co LLC	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001405	1	microsurgeonbot,inc	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-20-001404	1	Trella Technologies LLC	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001670254-20-001032	1	Denim.la Inc.	John H Davis	CEO
0001830909-20-000001	1	6d bytes inc.	Vipin Jain	Co-Founder & CEO
0001746059-20-000378	1	AMERICAN STONECRAFT, INC.	Gerald Croteau	Owner and Founder
0001746059-20-000377	1	Farthest Star, LLC	Todd Bellomy	Owner and Founder
0001746059-20-000376	1	Nexus Brewery, LLC	Kenneth Carson Jr	Owner and Founder
0001670254-20-001030	1	T4L INC	Allen Witters	CEO
0001669191-20-000648	1	Energy Exploration Technologies, Inc.	Teague Egan	Principal Executive Officer
0001670254-20-001028	1	Edify.ai, Inc	Cory Linton	Chief Executive Officer
